,Electricity,Income,Water,e_AC,e_Cooking,e_Lighting,e_Urban,i_Education_cat,i_Family_Size,i_HH_head_Age,i_HH_head_Sex,real_index,sw,w,wf
397,81.2220400432337,174875.01088322478,129.3249098175285,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_High_School,Size_5,age_46_55,sex_male,397.0,31.0,1,72.25175155249805
398,86.46624816573046,199716.6742805205,144.5284077832093,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_56_65,sex_male,398.0,81.0,1,13.188532017994532
399,84.36860504562334,194737.45673732136,127.94112941448952,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_male,399.0,81.0,1,130.26665538483695
400,80.37431222411698,198817.46522461803,144.79184941323192,AC_yes,Cooking_no,Lighting_yes,Urbanity_Rural,Education_Post_Secondary,Size_4,age_36_45,sex_male,400.0,51.0,1,27.087199613061706
401,87.25190372718832,214086.4898838604,156.57550787833358,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_female,401.0,81.0,1,25.219641463220903
402,85.66608467349334,199561.9075772337,145.1186070644849,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_female,402.0,81.0,1,107.17480188291611
403,101.92291610634851,260023.801331753,186.80717891029838,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_College,Size_6,age_36_45,sex_male,403.0,81.0,1,15.409950921847358
405,71.33362264569466,130025.86920830134,94.63023586449137,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_High_School,Size_1,age_36_45,sex_male,405.0,31.0,1,21.730202440037786
406,74.94307507523716,135571.1543147979,91.21310087233627,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_36_45,sex_female,406.0,51.0,1,91.70703440664067
407,67.02515795783802,150103.66236274005,100.90144400848548,AC_yes,Cooking_no,Lighting_yes,Urbanity_Rural,Education_Post_Secondary,Size_3,age_36_45,sex_female,407.0,21.0,1,153.8866756451207
408,81.90111599527386,182845.2426284939,130.19794274342306,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_46_55,sex_male,408.0,81.0,1,84.54642659103891
409,76.00510661109769,121150.59954045714,79.48150629551287,AC_yes,Cooking_yes,Lighting_yes,Urbanity_Urban,Education_Post_Secondary,Size_1,age_36_45,sex_male,409.0,51.0,1,27.68220897659775
411,95.92546527309784,228713.4290956429,161.35791591944064,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_College,Size_2,age_46_55,sex_male,411.0,81.0,1,89.48259570532366
412,89.01325022836596,214277.3672607587,146.0875140518271,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_College,Size_1,age_46_55,sex_male,412.0,81.0,1,16.642376630077628
413,84.9438318751358,210346.1963843005,156.94121799265153,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_Post_Graduate,Size_1,age_46_55,sex_female,413.0,81.0,1,4.132959524860265
415,78.4843158960639,199546.49045840855,141.10381413141732,AC_yes,Cooking_no,Lighting_yes,Urbanity_Rural,Education_Post_Secondary,Size_4,age_36_45,sex_male,415.0,51.0,1,23.087199613061706
418,74.40857570274821,134797.6869800635,87.52848979452621,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_36_45,sex_male,418.0,51.0,1,102.86271879427687
419,90.2593165704335,214896.6360549495,141.32790852325903,AC_yes,Cooking_yes,Lighting_yes,Urbanity_Urban,Education_College,Size_3,age_76_85,sex_male,419.0,81.0,1,18.897255129124325
420,98.25490995137129,251040.17883368465,176.73076666144104,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_College,Size_3,age_66_75,sex_male,420.0,81.0,1,23.662288251340655
422,87.96230438782017,206177.45275886462,157.65378821561498,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_Post_Graduate,Size_3,age_26_35,sex_male,422.0,81.0,1,55.961002717149924
423,94.13647941806029,206433.48130394318,151.06386134487113,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_56_65,sex_male,423.0,81.0,1,13.188532017994532
424,97.58474360964212,238409.1613845275,173.21678837551067,AC_yes,Cooking_no,Lighting_yes,Urbanity_Rural,Education_College,Size_3,age_46_55,sex_male,424.0,51.0,1,133.66223694380366
425,85.25839800934962,232239.47385876614,165.31663314532557,AC_yes,Cooking_no,Lighting_yes,Urbanity_Rural,Education_College,Size_3,age_36_45,sex_female,425.0,51.0,1,124.8228447594056
426,82.57097834749061,174084.49163196568,126.621752669709,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_Post_Secondary,Size_1,age_46_55,sex_male,426.0,51.0,1,16.70620751579288
427,99.23624830403082,261079.58251884702,191.2889041589084,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_College,Size_5,age_36_45,sex_female,427.0,81.0,1,40.64082576137781
428,100.79744637992336,259424.349312682,181.2258402211776,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_College,Size_5,age_46_55,sex_male,428.0,81.0,1,42.480217945775934
429,93.57643754579522,266333.575816568,192.13726360815394,AC_yes,Cooking_no,Lighting_yes,Urbanity_Rural,Education_College,Size_5,age_46_55,sex_female,429.0,51.0,1,54.72011511710646
431,104.80615207033782,280939.9640048828,202.8884399127781,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_College,Size_7,age_46_55,sex_male,431.0,81.0,1,62.06112836176918
432,101.52073067538878,272566.2604618701,195.7072244308871,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_College,Size_7,age_36_45,sex_male,432.0,81.0,1,60.37742056500723
433,91.95317351464672,227227.15281821988,175.30366125668755,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_Post_Graduate,Size_3,age_46_55,sex_male,433.0,81.0,1,111.91292266725586
435,88.04046955513284,212076.3432137953,162.7905408476655,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_Post_Graduate,Size_3,age_36_45,sex_male,435.0,81.0,1,105.22921487049388
436,83.30953355733112,184185.78671389652,134.4847382902851,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_26_35,sex_female,436.0,81.0,1,51.222881932810196
437,100.82458774302685,236308.01364761122,167.63920475630087,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_male,437.0,81.0,1,118.26665538483695
438,70.09652844800681,143978.88035681823,109.11823729185775,AC_yes,Cooking_no,Lighting_yes,Urbanity_Rural,Education_Elementary_School,Size_6,age_36_45,sex_male,438.0,1.0,1,13.697760722693063
439,105.40113532816879,283368.8593421695,206.8513616194555,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_College,Size_5,age_86_100,sex_male,439.0,81.0,1,-0.1989804578581229
441,91.91034572056358,198489.65233319087,148.19942443094274,AC_yes,Cooking_yes,Lighting_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_female,441.0,81.0,1,107.8345111404829
442,84.99094472326921,197071.5371589048,140.80819295307802,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_male,442.0,81.0,1,102.33048627055226
443,87.93139849516733,218710.1710981116,167.04286755644853,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_Post_Graduate,Size_3,age_36_45,sex_male,443.0,81.0,1,102.22921487049388
445,70.99939602495556,129472.80318255676,86.3070954142512,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_Post_Secondary,Size_1,age_36_45,sex_female,445.0,51.0,1,4.866815331394641
447,82.83466165248689,182281.37452979782,126.44791467418938,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_26_35,sex_male,447.0,81.0,1,49.37856632044635
448,91.317087481256,192420.74298517968,122.78365686919372,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_male,448.0,81.0,1,119.26665538483695
450,80.41932009629856,194598.4336319485,140.07909408962044,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_female,450.0,81.0,1,113.17480188291611
452,75.0703363078414,164806.3572046835,124.66410783961972,AC_yes,Cooking_no,Lighting_yes,Urbanity_Rural,Education_High_School,Size_4,age_46_55,sex_male,452.0,1.0,1,60.478610130830624
453,83.57025637341582,170842.31004646627,110.23692946466572,AC_yes,Cooking_yes,Lighting_yes,Urbanity_Urban,Education_College,Size_2,age_36_45,sex_male,453.0,51.0,1,119.45859716612853
454,69.41438562341087,101092.72981480688,76.90665407468082,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_Elementary_School,Size_2,age_36_45,sex_male,454.0,31.0,1,99.6911161504407
455,83.03119582116817,176062.48908947353,125.5159139811551,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_36_45,sex_male,455.0,51.0,1,94.86271879427687
456,79.62546302061682,159789.5925239775,113.26050523843747,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_Post_Graduate,Size_2,age_36_45,sex_male,456.0,51.0,1,98.4451551909805
457,87.39937935192529,190233.62331609253,138.8689351611982,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_female,457.0,81.0,1,103.49109408615402
459,89.66212966900144,213379.97391628253,153.8587069200093,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_36_45,sex_male,459.0,81.0,1,30.860341034729117
462,91.02997116445913,207947.7726087265,154.49037965725637,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_female,462.0,81.0,1,25.219641463220903
463,89.23073387997782,201552.07103494852,148.7025964294095,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_female,463.0,81.0,1,104.17480188291611
464,92.62876727279492,217617.55292421547,154.52016416550285,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_College,Size_3,age_19_25,sex_male,464.0,81.0,1,0.03840250351761767
466,80.2339804141642,164573.74777570585,127.53569757989632,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_High_School,Size_3,age_56_65,sex_female,466.0,31.0,1,24.740550351365208
467,87.38421393711046,188712.47168767167,137.18786648349692,AC_yes,Cooking_yes,Lighting_yes,Urbanity_Rural,Education_Post_Secondary,Size_3,age_36_45,sex_female,467.0,51.0,1,148.5463849026876
468,91.62916188085501,220991.8780432189,171.2134819340699,AC_yes,Cooking_no,Lighting_yes,Urbanity_Rural,Education_Post_Graduate,Size_3,age_36_45,sex_female,468.0,51.0,1,120.46911204182439
471,78.25562702490916,181949.47498773359,121.63478328444694,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_College,Size_2,age_46_55,sex_male,471.0,81.0,1,96.48259570532366
472,83.9565417124999,195073.42432310086,142.79708818408858,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_female,472.0,81.0,1,98.49109408615402
473,84.6119142279617,187372.6873147213,137.5190940347781,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_male,473.0,81.0,1,91.64677847379016
474,94.73522748840851,239244.23264774316,183.78460578454337,AC_yes,Cooking_no,Lighting_yes,Urbanity_Rural,Education_Post_Graduate,Size_4,age_46_55,sex_female,474.0,51.0,1,31.197659418891156
476,94.62783362457355,235278.44267417726,170.26018619757275,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_Post_Secondary,Size_7,age_36_45,sex_female,476.0,81.0,1,47.28556706308619
477,87.80259530207428,221362.24421921695,161.36615440930944,AC_yes,Cooking_no,Lighting_yes,Urbanity_Rural,Education_Post_Secondary,Size_6,age_36_45,sex_male,477.0,51.0,1,17.86936336652918
478,92.52986952791548,205607.89114933892,148.04322994969772,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_36_45,sex_male,478.0,81.0,1,40.86034103472912
479,94.9243819300015,201556.94373100926,145.46867835483238,AC_yes,Cooking_yes,Lighting_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_26_35,sex_male,479.0,81.0,1,8.251838138952165
481,88.33557152516411,217515.2928691144,158.05416045090618,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_College,Size_2,age_36_45,sex_male,481.0,81.0,1,81.79888790856174
482,63.09415568378577,93006.90334978355,58.002087371092756,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_High_School,Size_2,age_26_35,sex_male,482.0,31.0,1,59.30220936193987
483,83.12939050697821,168651.99239671408,122.89996923431679,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_26_35,sex_male,483.0,51.0,1,40.59450664093303
484,85.90448544952076,209790.90010496986,156.78905450034003,AC_yes,Cooking_no,Lighting_yes,Urbanity_Rural,Education_Post_Secondary,Size_3,age_56_65,sex_female,484.0,51.0,1,10.428429189325048
485,86.02948744949465,194951.08198939683,144.54607763291827,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_female,485.0,81.0,1,91.49109408615402
486,67.3192407668387,102505.6232089073,78.4742972020638,AC_yes,Cooking_yes,Lighting_yes,Urbanity_Rural,Education_Elementary_School,Size_3,age_26_35,sex_male,486.0,1.0,1,115.26225449314377
487,98.45099530958436,253329.60634693282,177.04582710467378,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_College,Size_4,age_46_55,sex_female,487.0,81.0,1,27.155810577505655
488,84.32412471068709,188009.7049120366,124.02279274140855,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_College,Size_3,age_26_35,sex_female,488.0,81.0,1,59.15905104709492
489,83.93434756857108,181461.5766068687,133.21112388222215,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_Post_Secondary,Size_1,age_46_55,sex_female,489.0,81.0,1,11.550523128156705
490,90.12860905217457,218536.22068726094,154.30089695152515,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_College,Size_1,age_46_55,sex_male,490.0,81.0,1,16.642376630077628
495,84.31261564930409,196476.77499170235,145.97887689536674,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_female,495.0,81.0,1,102.49109408615402
496,84.61513035852553,184634.54220236672,133.39761194986954,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_male,496.0,81.0,1,106.64677847379016
498,94.09342634536354,221328.23432575676,156.31273508438412,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_College,Size_3,age_26_35,sex_male,498.0,81.0,1,72.31473543473112
499,87.36040296430187,205535.8413859768,147.49554850456653,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_College,Size_1,age_36_45,sex_male,499.0,81.0,1,9.95866883331568
500,92.74777472755214,205697.40170504726,148.56785528146926,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_Post_Graduate,Size_5,age_46_55,sex_female,500.0,81.0,1,42.97080084055858
501,66.5282823714726,92410.46117860363,69.27900878509264,AC_yes,Cooking_yes,Lighting_yes,Urbanity_Urban,Education_Elementary_School,Size_1,age_36_45,sex_male,501.0,31.0,1,16.510606332761522
504,101.504417782252,266545.06130905217,189.93659067030526,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_College,Size_6,age_46_55,sex_male,504.0,81.0,1,26.093658718609305
510,85.4119324609792,208905.70921894538,144.69660959526118,AC_yes,Cooking_no,Lighting_yes,Urbanity_Rural,Education_College,Size_5,age_36_45,sex_male,510.0,51.0,1,54.192091707980694
512,86.7486638187347,190078.44378001447,142.21568881165277,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_female,512.0,81.0,1,106.49109408615402
513,86.92365456479695,231889.4131813305,161.55824814908698,AC_yes,Cooking_no,Lighting_yes,Urbanity_Rural,Education_College,Size_2,age_46_55,sex_male,513.0,51.0,1,101.87817726429037
514,92.04515051077541,197061.26357839926,139.76469778024608,AC_yes,Cooking_yes,Lighting_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_male,514.0,81.0,1,127.99019552811907
516,87.33143204307,205381.92332388,150.022637379114,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_36_45,sex_female,516.0,81.0,1,17.53593366645884
517,85.06183577377813,180550.5409053628,127.3792163666347,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_26_35,sex_male,517.0,81.0,1,55.37856632044635
518,87.60924607952091,233467.480700137,170.37676079762076,AC_yes,Cooking_no,Lighting_yes,Urbanity_Rural,Education_College,Size_3,age_36_45,sex_male,518.0,51.0,1,126.97852914704171
519,85.16754476483416,211515.27320805934,152.58975372356292,AC_yes,Cooking_yes,Lighting_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_female,519.0,81.0,1,41.87935072078773
520,83.49503067390283,200329.2142365779,143.12775163063225,AC_yes,Cooking_no,Lighting_yes,Urbanity_Rural,Education_Post_Secondary,Size_4,age_36_45,sex_male,520.0,51.0,1,27.087199613061706
521,53.81189540820465,186611.26548000786,134.88628444878313,AC_no,Cooking_no,Lighting_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_36_45,sex_female,521.0,81.0,1,24.999998533479243
522,94.35682042869156,232156.0224921744,168.17370622261816,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_Post_Secondary,Size_7,age_46_55,sex_male,522.0,81.0,1,64.1249592474844
523,82.60512099476482,176681.33537032973,131.07258191003663,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_26_35,sex_male,523.0,51.0,1,42.59450664093303
524,90.55782714735297,222373.11811999106,162.15113782453517,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_Post_Secondary,Size_6,age_36_45,sex_female,524.0,81.0,1,9.318097419926318
525,88.63377434704121,184468.299066524,133.09811854369852,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_male,525.0,81.0,1,102.64677847379016
526,87.69573212684904,213992.35768704128,166.63581672176053,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_Post_Graduate,Size_3,age_26_35,sex_male,526.0,81.0,1,59.961002717149924
527,62.95213884489432,65518.34501257219,41.08819404224488,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_Elementary_School,Size_2,age_46_55,sex_male,527.0,31.0,1,110.37482394720269
528,74.28352646911938,146078.81782900554,106.80607789980169,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_High_School,Size_2,age_46_55,sex_male,528.0,31.0,1,129.25412931204573
529,103.8291911125768,268578.56676637504,186.67492740045327,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_College,Size_8,age_19_25,sex_male,529.0,81.0,1,36.60312955517061
530,98.19123480953111,262455.1010685779,187.83123916062038,AC_yes,Cooking_no,Lighting_yes,Urbanity_Rural,Education_Post_Secondary,Size_10,age_36_45,sex_male,530.0,51.0,1,12.609757263995096
531,105.45892416909278,314159.0438943235,225.85429449974026,AC_yes,Cooking_no,Lighting_yes,Urbanity_Rural,Education_College,Size_10,age_36_45,sex_female,531.0,51.0,1,14.39024199064379
532,99.26186617911648,267188.46410721674,209.08864002015216,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_Post_Graduate,Size_8,age_36_45,sex_male,532.0,81.0,1,141.7939419221468
533,95.66800847136244,224292.76219505628,161.30249400539552,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_Post_Secondary,Size_6,age_36_45,sex_female,533.0,81.0,1,11.318097419926318
534,76.60421092290423,140994.14714383372,103.66274187757976,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_High_School,Size_3,age_26_35,sex_male,534.0,31.0,1,94.0862690414532
535,67.20639577366076,100839.43144193356,65.0049483167807,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_High_School,Size_3,age_26_35,sex_male,535.0,31.0,1,94.0862690414532
536,99.553467716341,270259.5753669974,189.21882302979554,AC_yes,Cooking_yes,Lighting_yes,Urbanity_Urban,Education_College,Size_7,age_36_45,sex_male,536.0,81.0,1,63.03712982257406
537,101.5761285555776,275396.7757565264,194.07046506386192,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_College,Size_7,age_36_45,sex_male,537.0,81.0,1,60.37742056500723
538,75.11871190616121,112040.31858476128,87.21564104921877,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_Elementary_School,Size_3,age_36_45,sex_male,538.0,31.0,1,130.47517582995403
539,85.64065230396778,168649.43279024784,115.19874815928543,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_female,539.0,51.0,1,31.219641463220903
543,84.81067970179423,195232.9684890169,129.69809255734648,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_College,Size_3,age_36_45,sex_female,543.0,81.0,1,118.42726320043892
544,97.14152978629127,241926.97790870798,177.1341184586334,AC_yes,Cooking_no,Lighting_yes,Urbanity_Rural,Education_College,Size_3,age_46_55,sex_female,544.0,51.0,1,139.5065525561675
546,74.42288914568805,190838.85809569573,138.0547419009772,AC_yes,Cooking_no,Lighting_yes,Urbanity_Rural,Education_Post_Secondary,Size_3,age_26_35,sex_female,546.0,51.0,1,63.618463491776865
547,71.06504521363391,137361.6814822274,87.26851280924106,AC_yes,Cooking_no,Lighting_yes,Urbanity_Rural,Education_Post_Secondary,Size_3,age_26_35,sex_male,547.0,21.0,1,79.77414787941305
548,73.0363862296674,142731.08066723048,96.72457823144228,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_male,548.0,51.0,1,130.64677847379016
549,89.220507684947,214659.82331073182,156.7444651830518,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_College,Size_2,age_36_45,sex_male,549.0,81.0,1,78.79888790856174
551,96.61939323886192,239010.51807114636,167.84332279083046,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_College,Size_4,age_36_45,sex_male,551.0,81.0,1,24.62778716837989
553,84.05715109445025,202705.19043536895,154.9931710532,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_male,553.0,81.0,1,31.375325850857074
554,92.444143904714,240499.0704370095,174.14926501367316,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_College,Size_4,age_36_45,sex_male,554.0,81.0,1,21.62778716837989
555,92.85223705192226,248015.17616514023,191.27410008967246,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_Post_Graduate,Size_5,age_46_55,sex_male,555.0,81.0,1,40.12648522819475
556,84.08752030369953,178992.07727184493,132.17629626485794,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_High_School,Size_5,age_46_55,sex_male,556.0,31.0,1,71.25175155249805
557,104.46533454467377,256617.0555927517,181.6185037084507,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_College,Size_4,age_46_55,sex_female,557.0,81.0,1,29.155810577505655
558,99.48036035668564,235651.25557798575,167.36860646626351,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_College,Size_2,age_46_55,sex_female,558.0,81.0,1,83.32691131768746
559,96.95353878889044,220724.87254698266,159.90428228333627,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_Post_Secondary,Size_6,age_36_45,sex_male,559.0,81.0,1,16.47378180756249
560,64.90992617599741,91973.50102270179,71.53853582540847,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_Elementary_School,Size_1,age_36_45,sex_male,560.0,31.0,1,-0.14910292480529985
561,83.26832516070962,182892.03772333718,135.11268121207738,AC_yes,Cooking_no,Lighting_no,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_male,561.0,81.0,1,27.999999062972
562,76.86900410640902,154913.50473294186,113.80571632234516,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_High_School,Size_3,age_46_55,sex_male,562.0,31.0,1,170.0381889915591
563,93.01672759179596,243042.6471964709,177.11680890334213,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_College,Size_4,age_36_45,sex_male,563.0,81.0,1,27.62778716837989
565,81.45070711578444,191028.90063837555,141.6994278253942,AC_yes,Cooking_no,Lighting_yes,Urbanity_Rural,Education_Post_Secondary,Size_3,age_36_45,sex_female,565.0,51.0,1,113.8866756451207
566,83.18052759798863,193006.2001836116,138.77122836403214,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_female,566.0,81.0,1,96.49109408615402
567,101.07825454654392,232785.5472837861,164.97616749430608,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_College,Size_3,age_36_45,sex_male,567.0,81.0,1,103.58294758807503
571,93.95484623927679,216068.52081353878,149.824133655164,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_College,Size_2,age_36_45,sex_male,571.0,81.0,1,80.79888790856174
572,82.04432281137733,177136.1586859847,114.29706708639286,AC_yes,Cooking_no,Lighting_yes,Urbanity_Rural,Education_College,Size_2,age_36_45,sex_male,572.0,21.0,1,126.19446946752839
573,87.42653770407003,204241.01138766052,154.43473052840585,AC_yes,Cooking_no,Lighting_yes,Urbanity_Rural,Education_Post_Secondary,Size_4,age_36_45,sex_female,573.0,51.0,1,18.93151522542554
574,85.93999222264277,206962.95477827213,152.087913920968,AC_yes,Cooking_no,Lighting_yes,Urbanity_Rural,Education_Post_Secondary,Size_4,age_36_45,sex_female,574.0,51.0,1,20.93151522542554
575,92.92509310435591,218263.48389385495,145.46178779525724,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_College,Size_3,age_76_85,sex_male,575.0,81.0,1,3.237545871557524
576,86.89175899399746,202379.5624236636,129.9566351419181,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_College,Size_4,age_46_55,sex_male,576.0,81.0,1,33.31149496514183
578,59.854642684688244,90605.57184171623,68.42316035609971,AC_yes,Cooking_no,Lighting_yes,Urbanity_Rural,Education_Elementary_School,Size_1,age_36_45,sex_male,578.0,1.0,1,0.24647863416139196
579,66.17658170160124,115956.2075523478,87.70532607433414,AC_yes,Cooking_no,Lighting_yes,Urbanity_Rural,Education_Elementary_School,Size_3,age_36_45,sex_male,579.0,1.0,1,165.8707573889208
580,87.22898496510227,196380.31675893962,144.75521212175792,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_female,580.0,81.0,1,93.49109408615402
581,97.82671255249262,227637.1877456585,159.7314610720132,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_College,Size_3,age_36_45,sex_male,581.0,81.0,1,112.58294758807503
