,index,i_HH_head_Sex,i_Family_Size,i_HH_head_Age,i_Education_cat,e_AC,e_Cooking,e_Refrigeration,e_Urban,Income,Electricity,Water,w,wf
276,398,sex_female,Size_4,age_26_35,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,185898.28537620293,93.24017419643289,135.94916926433152,68.37412095639944,0.0
277,399,sex_female,Size_4,age_36_45,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,192659.47010913005,91.9906752036099,140.57344936681068,68.37412095639944,0.0
278,400,sex_male,Size_4,age_36_45,Education_High_School,AC_yes,Cooking_no,Refrigeration_yes,Urbanity_Urban,152798.1660605318,76.2954792633735,112.32634313020364,68.37412095639944,0.0
279,401,sex_male,Size_5,age_66_75,Education_Post_Secondary,AC_yes,Cooking_no,Refrigeration_yes,Urbanity_Urban,219722.3268637895,96.63136774668305,156.92641312880818,68.37412095639944,0.0
280,403,sex_male,Size_3,age_56_65,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,193261.46156346667,89.527961703444,138.06362901973884,68.37412095639944,0.0
281,404,sex_male,Size_3,age_36_45,Education_College,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,217649.32443823243,92.76201692854086,153.89169814821656,68.37412095639944,327.50204387655884
282,405,sex_male,Size_3,age_26_35,Education_College,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,214017.44712358166,94.21471780771842,152.39701569395402,68.37412095639944,156.76865643474508
283,406,sex_male,Size_3,age_46_55,Education_Post_Graduate,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,213059.63597504183,96.45839251635988,164.34830561292745,68.37412095639944,393.6254808920916
284,407,sex_female,Size_5,age_46_55,Education_College,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,255371.34876800491,104.16684815728391,184.13221466562908,68.37412095639944,20.742870613741896
285,408,sex_female,Size_2,age_46_55,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,175223.50042685805,92.15231641590486,129.64826000852005,68.37412095639944,144.952299332303
286,410,sex_male,Size_3,age_19_25,Education_College,AC_yes,Cooking_no,Refrigeration_yes,Urbanity_Urban,207905.2033892411,80.54007001852088,144.90489273524975,68.37412095639944,0.0
287,411,sex_male,Size_5,age_46_55,Education_College,AC_yes,Cooking_no,Refrigeration_yes,Urbanity_Urban,246028.2624637148,98.02235893590587,174.79775472649038,68.37412095639944,17.181936031027366
288,412,sex_female,Size_5,age_26_35,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,198961.20215640834,88.55607361302525,146.21908323513367,68.37412095639944,0.0
289,414,sex_male,Size_2,age_46_55,Education_College,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,217149.12168839163,93.81838403676399,152.0274681446212,68.37412095639944,150.14548764018377
290,415,sex_female,Size_2,age_36_45,Education_College,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,219525.3569515714,95.30996366892636,160.37497653422903,68.37412095639944,87.3433134300477
291,416,sex_female,Size_2,age_26_35,Education_College,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,210388.05517205992,94.81924160568306,153.949069268497,68.37412095639944,0.0
292,418,sex_male,Size_6,age_26_35,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,203799.28559530154,94.65016087385986,144.1337696145766,68.37412095639944,0.0
293,419,sex_male,Size_6,age_56_65,Education_College,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,269134.60974753887,104.48843673909285,198.27375095849632,68.37412095639944,0.0
294,420,sex_female,Size_5,age_46_55,Education_College,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,251238.58840558396,107.55351730875347,186.27731511541703,68.37412095639944,20.742870613741896
295,421,sex_female,Size_5,age_76_85,Education_College,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,282536.3596719824,109.53596433214233,201.95300143084455,68.37412095639944,0.0
296,422,sex_female,Size_3,age_66_75,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,200696.99096902407,87.41952123206538,151.54795233734748,68.37412095639944,3.9446364110717904
297,426,sex_male,Size_7,age_36_45,Education_College,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,260051.375625719,107.51891338050615,182.4976652064097,68.37412095639944,34.330866099648176
298,427,sex_female,Size_3,age_26_35,Education_College,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,218859.1365758064,93.74619233237789,153.29063815637403,68.37412095639944,136.22935565532364
299,429,sex_male,Size_3,age_46_55,Education_Post_Secondary,AC_yes,Cooking_no,Refrigeration_yes,Urbanity_Urban,185326.87151028775,86.10359307194528,128.4849263880354,68.37412095639944,361.0107944166782
300,431,sex_male,Size_5,age_56_65,Education_College,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,260846.89381172112,106.13182849621843,191.05005247971152,68.37412095639944,0.0
301,432,sex_female,Size_5,age_46_55,Education_College,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,247035.30297008742,102.1906598064895,176.05616013651814,68.37412095639944,20.742870613741896
302,433,sex_female,Size_6,age_76_85,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,240856.71244551576,101.50320933028462,177.10361274930216,68.37412095639944,0.0
303,434,sex_female,Size_2,age_56_65,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,186851.3085043066,89.82859089692674,138.9254870108609,68.37412095639944,0.0
304,435,sex_female,Size_4,age_56_65,Education_Post_Secondary,AC_yes,Cooking_no,Refrigeration_yes,Urbanity_Urban,209613.51514794046,92.94716251989217,152.67795436641686,68.37412095639944,0.0
305,436,sex_male,Size_4,age_56_65,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,156237.0693177859,81.69704217727819,102.59380169724142,68.37412095639944,0.0
306,438,sex_female,Size_8,age_46_55,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,241589.85847130584,96.78180464061349,170.37538758098364,68.37412095639944,32.20314443531011
307,439,sex_female,Size_3,age_36_45,Education_College,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,225742.20575739557,94.31087731562647,157.16410753587934,68.37412095639944,306.96274309713743
308,440,sex_male,Size_3,age_36_45,Education_College,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,216601.2067740005,92.77325709534585,149.9381573306841,68.37412095639944,327.50204387655884
309,441,sex_male,Size_3,age_46_55,Education_College,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,223490.50585350057,96.10284324676581,158.3812366344605,68.37412095639944,369.76491730727355
310,442,sex_male,Size_6,age_36_45,Education_College,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,253266.98425393936,103.59813322631582,181.8781256524389,68.37412095639944,0.7514894389775661
311,444,sex_male,Size_4,age_46_55,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,195447.28595306363,90.88512635746626,144.76798525555333,68.37412095639944,53.21853408121762
312,445,sex_female,Size_6,age_56_65,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,234332.76488143354,104.16217510817363,172.84828832401368,68.37412095639944,0.0
313,447,sex_male,Size_5,age_26_35,Education_College,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,229915.94745309776,93.24257565680287,161.6643835391543,68.37412095639944,0.0
314,448,sex_male,Size_5,age_36_45,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,196103.48358758187,85.25440282515548,142.72530929108044,68.37412095639944,14.365410433989164
315,451,sex_male,Size_4,age_56_65,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,199181.53605483723,87.32655304744208,143.24638185252073,68.37412095639944,0.0
316,453,sex_male,Size_2,age_46_55,Education_College,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,219534.70149581874,93.5069827809114,156.1378457769929,68.37412095639944,150.14548764018377
317,454,sex_male,Size_7,age_46_55,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,227520.36264118575,97.52763730723622,165.3181286830335,68.37412095639944,91.93985200190342
318,455,sex_female,Size_3,age_46_55,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,192756.23313052562,85.59891306980768,136.67959490987587,68.37412095639944,364.57172899939275
319,456,sex_female,Size_4,age_46_55,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,201893.7596599665,92.94563551780587,151.06381594346996,68.37412095639944,32.679233301796245
320,457,sex_male,Size_4,age_56_65,Education_College,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,240406.62653240253,101.19200277508578,172.5582561311983,68.37412095639944,0.0
321,460,sex_male,Size_3,age_36_45,Education_College,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,220292.64848280826,94.81181534319839,156.61322545836236,68.37412095639944,327.50204387655884
322,461,sex_male,Size_3,age_36_45,Education_College,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,220055.3562959585,94.7450753680784,158.0643499011088,68.37412095639944,327.50204387655884
323,462,sex_male,Size_2,age_19_25,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,151262.5455864949,84.40641844465273,108.37810474266445,68.37412095639944,0.0
324,466,sex_female,Size_3,age_36_45,Education_College,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,228044.77590293743,96.99723604878109,162.09939006543058,68.37412095639944,306.96274309713743
325,467,sex_female,Size_3,age_19_25,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,171151.2288504073,87.59393261683377,128.06400553818898,68.37412095639944,0.0
326,468,sex_male,Size_4,age_36_45,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,187772.73954671828,92.35041134530093,134.82355676137635,68.37412095639944,10.955660650502917
327,470,sex_male,Size_4,age_36_45,Education_Post_Secondary,AC_yes,Cooking_no,Refrigeration_yes,Urbanity_Urban,186117.04682440124,87.03014031068106,131.98482793656274,68.37412095639944,0.0
328,471,sex_male,Size_4,age_66_75,Education_College,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,254018.8006104984,101.41278127627272,183.18968565583563,68.37412095639944,0.0
329,472,sex_male,Size_6,age_36_45,Education_College,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,249821.39774796265,99.11087512959723,181.18020319503643,68.37412095639944,0.7514894389775661
330,474,sex_male,Size_6,age_26_35,Education_College,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,243059.95584522744,99.2698369254264,170.4387058752993,68.37412095639944,0.0
331,475,sex_male,Size_6,age_26_35,Education_College,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,243392.2358337554,100.83289327675388,170.0076105716397,68.37412095639944,0.0
332,476,sex_male,Size_2,age_26_35,Education_College,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,203996.42610360938,94.77344759829683,141.41302839433428,68.37412095639944,0.0
333,477,sex_male,Size_2,age_26_35,Education_College,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,199868.95624493665,88.41168435024075,136.48186819867027,68.37412095639944,0.0
334,478,sex_female,Size_2,age_26_35,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,169806.7972586068,83.0726439447638,119.35761344707534,68.37412095639944,0.0
335,479,sex_female,Size_3,age_46_55,Education_College,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,238602.92077366268,99.20792903577981,168.7698391211548,68.37412095639944,349.2256165278522
336,480,sex_female,Size_6,age_26_35,Education_College,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,250615.73501295352,102.13352656431576,174.98531135498243,68.37412095639944,0.0
337,482,sex_female,Size_5,age_46_55,Education_Elementary_School,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,135329.93044437058,73.70184451718417,103.39457546607274,68.37412095639944,84.6882120893872
338,483,sex_male,Size_5,age_66_75,Education_College,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,256122.04254539506,95.73003927989078,188.15087041658234,68.37412095639944,0.0
339,484,sex_male,Size_4,age_66_75,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,165657.18691228697,80.54892324044104,110.97720899078203,68.37412095639944,0.0
340,485,sex_female,Size_2,age_46_55,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,178926.704611105,81.58462752771429,129.55489009930702,68.37412095639944,144.952299332303
341,488,sex_female,Size_3,age_56_65,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,199051.02264596618,93.62783428460402,144.46066103748484,68.37412095639944,0.0
342,489,sex_male,Size_3,age_46_55,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,184566.61084849306,86.66079694281228,132.55724232596273,68.37412095639944,385.11102977881416
343,492,sex_male,Size_4,age_66_75,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,205483.63768195666,95.88172362010293,150.02792344932237,68.37412095639944,0.0
344,493,sex_male,Size_4,age_56_65,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,200163.9882789297,89.22890059286024,147.59150920788449,68.37412095639944,0.0
345,494,sex_male,Size_5,age_56_65,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,213356.50303255278,94.0521655654195,154.87437426205605,68.37412095639944,0.0
346,495,sex_male,Size_5,age_26_35,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,187716.43935534233,89.48742592288023,139.36893107302788,68.37412095639944,0.0
347,496,sex_male,Size_5,age_36_45,Education_Post_Secondary,AC_yes,Cooking_no,Refrigeration_yes,Urbanity_Urban,150307.99950492693,75.5683046501292,98.75851075499175,68.37412095639944,0.0
348,497,sex_male,Size_2,age_19_25,Education_College,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,192939.63061006236,88.135915532344,135.9432139854159,68.37412095639944,0.0
349,498,sex_male,Size_2,age_66_75,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,190104.22346756543,88.40358757176129,139.42944616052642,68.37412095639944,0.0
350,499,sex_male,Size_2,age_26_35,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,159888.2043166255,82.75545297664729,116.30412076421814,68.37412095639944,0.0
351,500,sex_male,Size_2,age_46_55,Education_College,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,218109.35855330742,95.75352503060294,153.69742293512545,68.37412095639944,150.14548764018377
352,502,sex_male,Size_2,age_56_65,Education_Post_Graduate,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,209680.26420527018,94.33707962507637,159.51145062763092,68.37412095639944,0.0
353,504,sex_male,Size_4,age_76_85,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,219014.12319786742,98.19581309618063,157.62913194907853,68.37412095639944,0.0
354,505,sex_female,Size_3,age_26_35,Education_College,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,214910.23347346706,89.33144554703914,155.07835864104442,68.37412095639944,136.22935565532364
355,507,sex_male,Size_6,age_56_65,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,222499.67667594843,93.42653615215659,163.21326842952226,68.37412095639944,0.0
356,508,sex_female,Size_4,age_46_55,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,196183.05968061276,89.77600583610919,144.55335300949366,68.37412095639944,32.679233301796245
357,509,sex_female,Size_3,age_46_55,Education_Post_Graduate,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,219957.7751550055,91.3238550566238,167.52560556313315,68.37412095639944,373.0861801126702
358,513,sex_female,Size_8,age_19_25,Education_College,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,263174.77298881393,103.08862264427447,192.07192577844359,68.37412095639944,0.0
359,514,sex_male,Size_4,age_26_35,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,179170.2520437568,85.96708297055,130.85941949484808,68.37412095639944,0.0
360,516,sex_male,Size_2,age_46_55,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,172473.1431070694,86.30177759982757,121.48360480449561,68.37412095639944,165.49160011172435
361,517,sex_male,Size_6,age_36_45,Education_College,AC_yes,Cooking_no,Refrigeration_yes,Urbanity_Urban,254239.87728443355,96.86949327970993,187.33138462922113,68.37412095639944,0.0
362,518,sex_male,Size_8,age_26_35,Education_College,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,262420.7454497587,104.81673425106091,188.09168540650361,68.37412095639944,0.0
363,519,sex_female,Size_3,age_56_65,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,197724.9800915505,90.67348842087952,144.52867691246274,68.37412095639944,0.0
364,521,sex_male,Size_3,age_46_55,Education_College,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,229997.2633155179,97.3532657332885,161.4576510012943,68.37412095639944,369.76491730727355
365,526,sex_male,Size_2,age_36_45,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,166439.6952495328,84.38089206804491,122.72907130710834,68.37412095639944,123.22872668100965
366,527,sex_male,Size_2,age_66_75,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,184401.14107478797,87.14722401859765,140.66211797740883,68.37412095639944,0.0
367,529,sex_male,Size_4,age_26_35,Education_College,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,224043.20692930865,92.85658953197203,157.7358968533093,68.37412095639944,0.0
368,531,sex_female,Size_5,age_36_45,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,198986.2927953135,88.12237868258084,148.02631020980934,68.37412095639944,0.0
369,532,sex_male,Size_4,age_56_65,Education_Post_Graduate,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,234433.73961662126,98.52332408838588,176.73083041573202,68.37412095639944,0.0
370,533,sex_male,Size_4,age_56_65,Education_College,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,245075.33792741792,103.30943718062917,174.3885207469407,68.37412095639944,0.0
371,534,sex_male,Size_4,age_46_55,Education_College,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,242692.87491844836,103.01017262169401,173.40984628197882,68.37412095639944,37.87242160967701
372,535,sex_male,Size_4,age_46_55,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,192064.55809432853,94.89290045315283,139.954266868664,68.37412095639944,53.21853408121762
373,536,sex_male,Size_4,age_36_45,Education_College,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,234653.41874541738,95.07634371378794,166.7699704967162,68.37412095639944,0.0
374,537,sex_male,Size_4,age_36_45,Education_College,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,232696.94798806394,94.86460662261776,165.7550024170666,68.37412095639944,0.0
375,538,sex_male,Size_5,age_36_45,Education_College,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,243108.89575342086,96.49867235526581,173.3302344090125,68.37412095639944,0.0
376,540,sex_female,Size_5,age_19_25,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,187387.67293344944,87.22895098762972,135.11551880912148,68.37412095639944,0.0
377,541,sex_male,Size_5,age_56_65,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,217758.8292435912,92.751934522513,159.44695791495982,68.37412095639944,0.0
378,542,sex_male,Size_5,age_56_65,Education_Post_Graduate,AC_yes,Cooking_no,Refrigeration_yes,Urbanity_Urban,245036.06172078033,94.02050685813171,189.20719183940437,68.37412095639944,0.0
379,543,sex_male,Size_7,age_36_45,Education_College,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,259592.81579219454,108.49880180404978,184.64681484318135,68.37412095639944,34.330866099648176
380,544,sex_male,Size_7,age_36_45,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,219229.79253012902,97.51293767967341,159.29930480315846,68.37412095639944,49.67697857118871
381,547,sex_male,Size_6,age_56_65,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,224307.07496701492,99.93201778994339,167.1776281301135,68.37412095639944,0.0
382,548,sex_female,Size_6,age_56_65,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,230041.90979725076,102.33619326236703,171.29431821986188,68.37412095639944,0.0
383,549,sex_female,Size_4,age_56_65,Education_College,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,248500.29470971564,106.08355562245565,178.60958279481827,68.37412095639944,0.0
384,550,sex_male,Size_4,age_56_65,Education_College,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,239214.1175136871,98.81631155755308,168.54983556919564,68.37412095639944,0.0
385,551,sex_male,Size_4,age_56_65,Education_Elementary_School,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,126892.41931824597,78.59441807728321,92.3585847631233,68.37412095639944,0.0
386,552,sex_male,Size_4,age_46_55,Education_College,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,238280.42111978895,97.14487790512331,174.86480939253195,68.37412095639944,37.87242160967701
387,553,sex_male,Size_2,age_19_25,Education_College,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,198075.94860044893,94.75026294996317,138.65660313748947,68.37412095639944,0.0
388,554,sex_male,Size_2,age_46_55,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,174586.44402879602,86.83822520237122,126.6699260416874,68.37412095639944,165.49160011172435
389,555,sex_male,Size_2,age_76_85,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,198357.9878319446,88.04270453906666,146.2795359193883,68.37412095639944,0.0
390,557,sex_female,Size_2,age_56_65,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,186469.80680640155,92.18487989730318,141.04261317848997,68.37412095639944,0.0
391,559,sex_female,Size_2,age_36_45,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,175207.4894522769,84.19380527706451,128.42146244216391,68.37412095639944,102.68942590158828
392,560,sex_female,Size_2,age_46_55,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,177909.1231894992,82.99735154390383,130.58761356909773,68.37412095639944,144.952299332303
393,563,sex_female,Size_2,age_46_55,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,178352.7179964454,85.2896323801536,132.438725004356,68.37412095639944,144.952299332303
394,564,sex_female,Size_5,age_36_45,Education_College,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,245368.1946274737,101.16067746908874,169.57512650855023,68.37412095639944,0.0
395,565,sex_female,Size_4,age_56_65,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,206717.43240471592,94.13081522049747,155.5338949726965,68.37412095639944,0.0
396,566,sex_male,Size_4,age_36_45,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,187425.20980161615,87.72072508729406,132.55788586633685,68.37412095639944,10.955660650502917
397,567,sex_male,Size_2,age_56_65,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,175403.0759217168,89.38654475010247,128.3930437591939,68.37412095639944,0.0
398,568,sex_female,Size_3,age_36_45,Education_College,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,226795.22427832053,100.41232446062814,167.14412557298607,68.37412095639944,306.96274309713743
399,570,sex_male,Size_2,age_46_55,Education_College,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,213434.17096366844,99.3565017328111,151.80681391861714,68.37412095639944,150.14548764018377
400,571,sex_female,Size_5,age_66_75,Education_College,AC_yes,Cooking_no,Refrigeration_yes,Urbanity_Urban,265507.179901475,101.57027684194102,192.31820277843278,68.37412095639944,0.0
401,572,sex_female,Size_5,age_46_55,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,207870.34143215555,92.41175730999561,156.2314741377116,68.37412095639944,36.08898308528249
402,573,sex_male,Size_2,age_56_65,Education_High_School,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,140803.5383174776,80.79882435901234,100.52114977394118,68.37412095639944,0.0
403,574,sex_female,Size_5,age_26_35,Education_Post_Graduate,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,227440.78308214943,98.79878639781518,173.7422198552494,68.37412095639944,0.0
404,576,sex_female,Size_5,age_36_45,Education_College,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,244068.0193617433,101.04579342646768,180.33028458840556,68.37412095639944,0.0
405,578,sex_female,Size_2,age_46_55,Education_Post_Graduate,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,207584.22585972535,95.94145672451883,162.24662053958508,68.37412095639944,153.46675044558043
406,581,sex_female,Size_4,age_26_35,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,185869.35335622192,91.01131896296731,136.24005231833686,68.37412095639944,0.0
407,583,sex_female,Size_6,age_36_45,Education_Post_Secondary,AC_yes,Cooking_no,Refrigeration_yes,Urbanity_Urban,215498.48559861287,97.59539297183186,154.53828028599503,68.37412095639944,0.0
408,584,sex_female,Size_6,age_19_25,Education_Elementary_School,AC_yes,Cooking_no,Refrigeration_yes,Urbanity_Urban,126271.20836538957,69.13600162660616,100.15777514529873,68.37412095639944,0.0
409,586,sex_male,Size_5,age_66_75,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,223194.119402147,92.56031935564997,161.2119508678127,68.37412095639944,0.0
410,587,sex_male,Size_7,age_36_45,Education_College,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,259341.606814298,105.01699312499817,186.43399419244355,68.37412095639944,34.330866099648176
411,588,sex_male,Size_3,age_56_65,Education_Post_Secondary,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,190690.2130096231,91.31027867235258,138.89513075475503,68.37412095639944,0.0
412,590,sex_male,Size_6,age_36_45,Education_College,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,252340.13015128154,105.48447730070389,176.7673706221,68.37412095639944,0.7514894389775661
413,591,sex_male,Size_6,age_36_45,Education_College,AC_yes,Cooking_yes,Refrigeration_yes,Urbanity_Urban,247826.00210278467,95.75855214038094,181.208803160293,68.37412095639944,0.7514894389775661
414,592,sex_male,Size_5,age_26_35,Education_Post_Secondary,AC_yes,Cooking_no,Refrigeration_yes,Urbanity_Urban,187745.16974889755,81.9898807050169,136.42313162529305,68.37412095639944,0.0
