,index,i_HH_head_Sex,i_Family_Size,i_HH_head_Age,i_Education_cat,e_AC,e_Cooking,e_Lighting,e_Urban,Income,Electricity,Water,w,wf
281,396,sex_male,Size_1,age_56_65,Education_College,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,221144.18894259346,94.29116935142595,156.19894903435474,65.28655834564255,0.0
282,397,sex_male,Size_6,age_46_55,Education_College,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,266214.76818613184,96.91284422311799,184.2843089265279,65.28655834564255,42.093658718609305
283,398,sex_male,Size_5,age_76_85,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,233214.99947135535,91.78376264249607,171.49832035110492,65.28655834564255,0.0
284,399,sex_male,Size_5,age_46_55,Education_Elementary_School,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,142358.72647556706,73.36713458573823,108.23958256059508,65.28655834564255,67.37244618765494
285,400,sex_male,Size_6,age_46_55,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,222513.5816297345,89.71412296035541,162.6182560306076,65.28655834564255,34.15748960432455
286,402,sex_female,Size_5,age_19_25,Education_Post_Graduate,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,228956.02249746423,93.99572927308517,170.78831135400188,65.28655834564255,0.0
287,403,sex_male,Size_3,age_46_55,Education_College,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,189329.67992458254,85.69114183581662,127.37140102015331,65.28655834564255,198.26665538483698
288,404,sex_male,Size_6,age_56_65,Education_College,AC_yes,Cooking_no,Lighting_yes,Urbanity_Rural,271891.7166180347,95.29759420253201,193.57890792042585,65.28655834564255,0.0
289,406,sex_female,Size_5,age_26_35,Education_Post_Graduate,AC_yes,Cooking_no,Lighting_yes,Urbanity_Rural,231971.12975042398,90.40645999017894,179.7110565403102,65.28655834564255,0.0
290,407,sex_male,Size_6,age_46_55,Education_College,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,263280.992753457,100.37775206324598,191.78973431199293,65.28655834564255,42.093658718609305
291,409,sex_male,Size_4,age_46_55,Education_College,AC_yes,Cooking_no,Lighting_yes,Urbanity_Rural,251127.69308649527,92.83023457216491,180.54532391932588,65.28655834564255,54.70707652410852
292,410,sex_male,Size_4,age_56_65,Education_College,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,251749.1977039645,97.6850033547519,179.92942212078262,65.28655834564255,0.0
293,415,sex_male,Size_5,age_36_45,Education_College,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,202405.64589034495,89.10895815644693,127.66224277840746,65.28655834564255,73.79651014901398
294,416,sex_male,Size_5,age_66_75,Education_Post_Graduate,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,259871.28546896362,98.76742224785326,194.38404896333748,65.28655834564255,0.0
295,417,sex_female,Size_1,age_46_55,Education_Post_Graduate,AC_yes,Cooking_no,Lighting_yes,Urbanity_Rural,165061.56406404666,80.7436988098437,117.80721940014507,65.28655834564255,12.528541083826957
296,418,sex_female,Size_6,age_46_55,Education_College,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,271837.4084690785,95.80751386190475,196.15857295929493,65.28655834564255,37.93797433097313
297,421,sex_male,Size_5,age_36_45,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Urbanity_Rural,206966.48694301985,82.68767164528587,156.44835880180793,65.28655834564255,65.25592259369581
298,424,sex_male,Size_2,age_36_45,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,136158.67418875883,75.75006155041801,88.19529612394152,65.28655834564255,137.86271879427687
299,425,sex_male,Size_4,age_19_25,Education_College,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,228448.5255396087,84.19974647614436,162.208912256343,65.28655834564255,0.0
300,426,sex_female,Size_4,age_76_85,Education_High_School,AC_yes,Cooking_no,Lighting_yes,Urbanity_Rural,190734.97460972038,85.42345308479184,143.63550547886382,65.28655834564255,0.0
301,427,sex_female,Size_4,age_56_65,Education_High_School,AC_yes,Cooking_no,Lighting_yes,Urbanity_Rural,137909.5028175301,70.62036429597204,95.99529727975279,65.28655834564255,0.0
302,428,sex_female,Size_3,age_46_55,Education_College,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,201982.08253144598,83.83357074099543,137.42825201165542,65.28655834564255,194.11097099720084
303,429,sex_female,Size_3,age_46_55,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Urbanity_Rural,198245.6507758187,76.07347199668101,141.81197145347463,65.28655834564255,185.57038344188277
304,431,sex_male,Size_3,age_76_85,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,169530.63726863227,74.8373276329211,117.51448886742013,65.28655834564255,0.301376757272714
305,432,sex_female,Size_2,age_56_65,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,195215.32064569884,83.4513187532147,145.99327971608608,65.28655834564255,0.0
306,433,sex_female,Size_3,age_0_18,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,134735.82245384174,75.7597229753601,85.76730561407138,65.28655834564255,0.0
307,434,sex_female,Size_3,age_19_25,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,183943.25533516146,85.86738133904615,134.00797257203556,65.28655834564255,0.0
308,435,sex_male,Size_3,age_26_35,Education_College,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,181066.89019466995,82.40018821471676,118.52617468989027,65.28655834564255,106.31473543473112
309,436,sex_male,Size_3,age_19_25,Education_College,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,218955.21083359438,90.50196059597206,157.86530246493714,65.28655834564255,0.03840250351761767
310,439,sex_female,Size_3,age_36_45,Education_College,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,236435.68558553877,87.68593023967435,166.41805678471738,65.28655834564255,183.4272632004389
311,445,sex_female,Size_1,age_36_45,Education_College,AC_yes,Cooking_yes,Lighting_yes,Urbanity_Urban,213399.87942740085,89.21788265576674,150.72188241507422,65.28655834564255,40.46269370324632
312,446,sex_female,Size_1,age_66_75,Education_Post_Graduate,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,178042.2962082416,81.32071666805486,128.44143564655127,65.28655834564255,0.0
313,447,sex_male,Size_1,age_46_55,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,130190.94123760209,72.73891177104684,84.44654425823373,65.28655834564255,20.706207515792876
314,449,sex_female,Size_6,age_46_55,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Urbanity_Rural,228253.4494532007,89.50080030153498,162.62180691406655,65.28655834564255,29.397386775655065
315,450,sex_male,Size_6,age_46_55,Education_College,AC_yes,Cooking_yes,Lighting_yes,Urbanity_Urban,267614.1705977135,106.63155415681456,186.80881053517703,65.28655834564255,68.75336797617624
316,451,sex_female,Size_5,age_19_25,Education_College,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,240452.2098720552,100.80091979093174,178.42762625595074,65.28655834564255,0.0
317,454,sex_male,Size_4,age_56_65,Education_College,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,253141.24176732538,91.9322058877835,177.99490826123278,65.28655834564255,0.0
318,455,sex_male,Size_4,age_36_45,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,200196.05659626107,88.930944093281,142.57090274719425,65.28655834564255,36.691618054095024
319,459,sex_male,Size_4,age_46_55,Education_Elementary_School,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,130740.93146248191,72.03278890006317,100.01018786379042,65.28655834564255,38.20372320702086
320,462,sex_male,Size_5,age_56_65,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,219821.9493415496,90.83288707025761,162.77627802891587,65.28655834564255,0.0
321,463,sex_male,Size_4,age_46_55,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,205367.27802530862,89.4484833778569,151.88249017066312,65.28655834564255,47.37532585085708
322,464,sex_male,Size_2,age_66_75,Education_College,AC_yes,Cooking_no,Lighting_yes,Urbanity_Rural,243894.94799949732,92.0853325915233,177.04497267464316,65.28655834564255,0.0
323,465,sex_male,Size_3,age_26_35,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,179394.5481001792,79.85534774423104,128.8038174270053,65.28655834564255,98.37856632044637
324,466,sex_female,Size_1,age_26_35,Education_Elementary_School,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,87109.23423753203,63.852324634399295,66.49650263310463,65.28655834564255,0.0
325,467,sex_female,Size_1,age_46_55,Education_Elementary_School,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,105457.78947332734,76.36227369112602,83.07039668137148,65.28655834564255,7.378920484320472
326,468,sex_male,Size_1,age_26_35,Education_High_School,AC_yes,Cooking_no,Lighting_yes,Urbanity_Rural,122566.5502289472,74.40915154981944,92.7732961739687,65.28655834564255,0.0
327,469,sex_male,Size_5,age_19_25,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,192977.89131292162,94.05598624842497,143.47568399357866,65.28655834564255,0.0
328,470,sex_male,Size_9,age_46_55,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,254617.27687222493,98.4461999729098,188.02948643966326,65.28655834564255,148.99999682689224
329,471,sex_female,Size_6,age_56_65,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,197323.01846078385,87.00335600311317,135.77967389688075,65.28655834564255,0.0
330,472,sex_male,Size_6,age_36_45,Education_College,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,263024.1046958325,100.50490238887772,187.05820834987193,65.28655834564255,31.409950921847354
331,473,sex_male,Size_6,age_46_55,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,222406.88670082943,92.81944571401344,165.41904621726562,65.28655834564255,34.15748960432455
332,474,sex_male,Size_6,age_36_45,Education_College,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,261720.76307448483,103.24596211144019,189.39126839063042,65.28655834564255,31.409950921847354
333,475,sex_male,Size_1,age_46_55,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,173241.36470274435,83.61287740956922,121.07212868968614,65.28655834564255,20.706207515792876
334,476,sex_female,Size_1,age_46_55,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,135652.1178976026,69.27649512387416,88.09962926561137,65.28655834564255,16.550523128156705
335,477,sex_male,Size_1,age_46_55,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,171981.1743497233,78.77051791441868,122.39671485828767,65.28655834564255,20.706207515792876
336,478,sex_male,Size_4,age_26_35,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,188244.90684285725,85.10233821382106,136.44874181180057,65.28655834564255,0.0
337,479,sex_male,Size_5,age_36_45,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,161690.46883116884,86.09950746611675,107.40442590964904,65.28655834564255,65.86034103472912
338,480,sex_female,Size_3,age_19_25,Education_College,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,219987.38021245113,94.22776618904267,156.83675268832695,65.28655834564255,0.0
339,482,sex_female,Size_2,age_46_55,Education_High_School,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,152177.14996139565,77.02211344941661,115.30948489320595,65.28655834564255,158.0984449244096
340,483,sex_female,Size_2,age_46_55,Education_College,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,229667.1210185936,90.88172649864364,170.47073801099387,65.28655834564255,152.32691131768746
341,487,sex_female,Size_3,age_46_55,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,202281.6566278545,78.48915712362667,149.64356195764398,65.28655834564255,186.17480188291606
342,488,sex_female,Size_1,age_46_55,Education_College,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,175122.1978720184,78.62818647608422,115.90224996911164,65.28655834564255,24.48669224244145
343,489,sex_female,Size_2,age_46_55,Education_Elementary_School,AC_yes,Cooking_no,Lighting_yes,Urbanity_Rural,69670.4562684162,52.317022387286265,45.72397296173002,65.28655834564255,134.61472111853317
344,490,sex_male,Size_2,age_19_25,Education_High_School,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,126644.62400365081,76.14978324917534,92.08983649060508,65.28655834564255,0.0
345,491,sex_male,Size_1,age_36_45,Education_Post_Secondary,AC_yes,Cooking_yes,Lighting_yes,Urbanity_Urban,165434.33087886925,85.45047897208921,122.84368758415663,65.28655834564255,36.68220897659775
346,493,sex_male,Size_4,age_46_55,Education_College,AC_yes,Cooking_yes,Lighting_yes,Urbanity_Rural,245545.7531290106,96.1305680221056,177.3574509329721,65.28655834564255,81.36678578167546
347,494,sex_male,Size_4,age_46_55,Education_Elementary_School,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,86658.7525813122,62.89904610091453,57.704612386728236,65.28655834564255,38.20372320702086
348,495,sex_male,Size_5,age_26_35,Education_College,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,245107.79186474285,96.84528547181415,172.41937693218324,65.28655834564255,0.0
349,496,sex_male,Size_2,age_19_25,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,163668.09737701807,80.42164442313606,116.5001715479959,65.28655834564255,0.0
350,497,sex_male,Size_2,age_46_55,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Urbanity_Rural,185351.32941910363,80.97874778202313,137.98997360339868,65.28655834564255,147.9420081500056
351,498,sex_male,Size_4,age_26_35,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,150021.5630557419,69.42949806696042,99.58375332239763,65.28655834564255,0.0
352,502,sex_male,Size_4,age_56_65,Education_Post_Graduate,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,239380.07832856616,98.75179130485445,185.79452230297736,65.28655834564255,0.0
353,503,sex_male,Size_2,age_46_55,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,188870.67186096145,84.9364954128492,134.65307695678234,65.28655834564255,148.5464265910389
354,506,sex_male,Size_3,age_66_75,Education_High_School,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,173150.48465382252,80.05227478332698,127.04473077180128,65.28655834564255,45.43382185806275
355,507,sex_female,Size_3,age_46_55,Education_Elementary_School,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,127885.55584679166,75.791296105866,95.76449956460853,65.28655834564255,177.00319923907986
356,508,sex_male,Size_3,age_36_45,Education_College,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,233777.34933302912,93.982555657707,163.1919713874925,65.28655834564255,187.58294758807503
357,509,sex_male,Size_1,age_36_45,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,169701.55652004274,81.81445554868225,119.31175437047202,65.28655834564255,10.022499719030817
358,510,sex_female,Size_1,age_56_65,Education_Post_Graduate,AC_yes,Cooking_no,Lighting_yes,Urbanity_Rural,215595.31026431223,83.61794932731908,167.0374940811126,65.28655834564255,0.0
359,512,sex_female,Size_4,age_56_65,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,216150.63763092845,92.88159190588313,157.46581358383008,65.28655834564255,0.0
360,513,sex_male,Size_4,age_36_45,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,197952.47239955407,89.36269459557857,140.89960658279847,65.28655834564255,36.691618054095024
361,514,sex_female,Size_4,age_46_55,Education_Post_Secondary,AC_yes,Cooking_yes,Lighting_yes,Urbanity_Urban,208282.46678655798,95.97664019231671,156.4073598675125,65.28655834564255,69.87935072078773
362,515,sex_female,Size_4,age_46_55,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,206600.66010280777,95.51261289408153,149.82207977591412,65.28655834564255,43.2196414632209
363,517,sex_female,Size_7,age_26_35,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,228103.72213279345,87.83497379975935,167.27677617212038,65.28655834564255,12.017354909742357
364,518,sex_female,Size_7,age_36_45,Education_College,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,273277.9008001274,102.32273029382952,196.8619732149565,65.28655834564255,101.22173617737106
365,519,sex_male,Size_5,age_36_45,Education_College,AC_yes,Cooking_yes,Lighting_yes,Urbanity_Urban,250625.04620443954,101.6226443443363,179.32266736584248,65.28655834564255,100.4562194065808
366,521,sex_female,Size_5,age_66_75,Education_Post_Graduate,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,269124.9647055775,103.84757447221544,203.5651469784428,65.28655834564255,0.0
367,523,sex_female,Size_2,age_46_55,Education_Elementary_School,AC_yes,Cooking_no,Lighting_yes,Urbanity_Rural,115278.92173047434,71.14815906745767,87.77111036557741,65.28655834564255,134.61472111853317
368,524,sex_female,Size_2,age_36_45,Education_Elementary_School,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,111577.1498601887,73.91855424399928,84.50242074600025,65.28655834564255,124.53543176280456
369,527,sex_male,Size_1,age_56_65,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,180936.15778532746,80.07728768430412,132.69000422503342,65.28655834564255,0.0
370,528,sex_female,Size_2,age_19_25,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,171587.43639643764,82.98111521314011,123.1761358829004,65.28655834564255,0.0
371,530,sex_male,Size_2,age_56_65,Education_College,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,237605.84178843952,99.37801617229623,168.23767096859638,65.28655834564255,0.0
372,531,sex_female,Size_1,age_26_35,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Urbanity_Rural,162591.1217705237,79.42334613954617,122.37164173559621,65.28655834564255,0.0
373,532,sex_female,Size_2,age_46_55,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,191388.95869303215,88.16240187257384,140.17963976210402,65.28655834564255,144.39074220340277
374,533,sex_male,Size_3,age_26_35,Education_Post_Secondary,AC_yes,Cooking_yes,Lighting_yes,Urbanity_Urban,177349.18909677,84.48562471085552,123.5083600655602,65.28655834564255,125.03827557801316
375,536,sex_male,Size_5,age_46_55,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,218805.069673956,88.9172200545671,156.91451497646483,65.28655834564255,76.54404883149118
376,538,sex_female,Size_4,age_46_55,Education_Post_Secondary,AC_yes,Cooking_yes,Lighting_yes,Urbanity_Urban,209453.44049313615,96.82624494262996,150.33688123018558,65.28655834564255,69.87935072078773
377,540,sex_male,Size_3,age_56_65,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,201718.59666217776,86.58836813030082,152.9068738748444,65.28655834564255,23.18853201799453
378,541,sex_male,Size_3,age_56_65,Education_Post_Graduate,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,231246.6819025751,90.7941216785168,173.4640320822705,65.28655834564255,19.770968414698093
379,542,sex_male,Size_3,age_56_65,Education_College,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,240707.53821027253,98.28771119980344,174.74813656290428,65.28655834564255,31.124701132279284
380,545,sex_male,Size_4,age_46_55,Education_College,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,242860.42365392996,92.46589126029208,176.11950395806093,65.28655834564255,55.311494965141826
381,547,sex_male,Size_3,age_56_65,Education_High_School,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,115844.83197405415,70.43663808000129,75.41136484622662,65.28655834564255,36.89623473900138
382,548,sex_male,Size_1,age_26_35,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,112388.6969279486,69.47937125053664,71.12797623476683,65.28655834564255,0.0
383,551,sex_male,Size_3,age_46_55,Education_Elementary_School,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,124900.2972720753,72.82673139641246,96.9001531989985,65.28655834564255,181.158883626716
384,553,sex_male,Size_4,age_46_55,Education_High_School,AC_yes,Cooking_no,Lighting_yes,Urbanity_Rural,170820.75636146867,78.47662551295767,126.51602437559822,65.28655834564255,60.478610130830624
385,554,sex_male,Size_3,age_46_55,Education_College,AC_yes,Cooking_no,Lighting_yes,Urbanity_Rural,234565.55453204387,89.17835253555941,169.9281631264586,65.28655834564255,197.66223694380372
386,555,sex_male,Size_3,age_26_35,Education_College,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,220750.17676420943,94.92434706806672,153.87749010907922,65.28655834564255,106.31473543473112
387,556,sex_male,Size_3,age_56_65,Education_College,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,249389.0819255574,97.52465138577914,181.34944343603098,65.28655834564255,31.124701132279284
388,560,sex_male,Size_6,age_26_35,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Urbanity_Rural,211252.24734083717,82.5516895708556,153.76892497770206,65.28655834564255,0.0
389,565,sex_male,Size_3,age_46_55,Education_High_School,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,153151.78378704088,74.40087369403048,110.47583089273841,65.28655834564255,204.03818899155908
390,568,sex_female,Size_1,age_36_45,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,129551.81996020277,66.66813386114492,87.4979946777716,65.28655834564255,5.866815331394641
391,569,sex_female,Size_1,age_36_45,Education_College,AC_yes,Cooking_no,Lighting_yes,Urbanity_Rural,171538.7572076307,77.58932853183221,109.37732811995484,65.28655834564255,13.1985660046462
392,570,sex_male,Size_1,age_36_45,Education_High_School,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,82761.84307824635,61.49153640438427,51.053332754656914,65.28655834564255,23.730202440037782
393,571,sex_male,Size_3,age_36_45,Education_Elementary_School,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,112840.01161772017,68.02370016944064,86.33645604255125,65.28655834564255,170.47517582995405
394,572,sex_male,Size_3,age_36_45,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Urbanity_Rural,188652.9653727686,81.20968229942005,138.26663997064065,65.28655834564255,179.04236003275687
395,573,sex_male,Size_3,age_36_45,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,187825.95565222373,85.17962644582016,140.16998890177743,65.28655834564255,179.6467784737902
396,574,sex_male,Size_3,age_19_25,Education_High_School,AC_yes,Cooking_no,Lighting_yes,Urbanity_Rural,138632.66831356473,69.22427205579953,103.07811679522652,65.28655834564255,5.20551766920635
397,576,sex_male,Size_5,age_46_55,Education_High_School,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,174875.01088322478,81.2220400432337,129.3249098175285,65.28655834564255,90.25175155249805
398,577,sex_male,Size_3,age_56_65,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,199716.6742805205,86.46624816573045,144.5284077832093,65.28655834564255,23.18853201799453
399,578,sex_male,Size_3,age_46_55,Education_College,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,194737.45673732136,84.36860504562334,127.94112941448951,65.28655834564255,198.26665538483698
400,579,sex_male,Size_4,age_36_45,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Urbanity_Rural,198817.46522461803,80.37431222411698,144.7918494132319,65.28655834564255,36.08719961306171
401,580,sex_female,Size_4,age_46_55,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,214086.48988386037,87.25190372718833,156.57550787833355,65.28655834564255,43.2196414632209
402,581,sex_female,Size_3,age_46_55,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,199561.9075772337,85.66608467349334,145.1186070644849,65.28655834564255,186.17480188291606
403,582,sex_male,Size_6,age_36_45,Education_College,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,260023.801331753,101.92291610634851,186.80717891029835,65.28655834564255,31.409950921847354
404,584,sex_male,Size_1,age_76_85,Education_Elementary_School,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,124683.9032704463,73.26318438776785,97.48216810662836,65.28655834564255,0.0
405,585,sex_male,Size_1,age_36_45,Education_High_School,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,130025.86920830136,71.33362264569465,94.63023586449138,65.28655834564255,23.730202440037782
406,586,sex_female,Size_2,age_36_45,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,135571.1543147979,74.94307507523715,91.21310087233627,65.28655834564255,133.70703440664067
407,587,sex_female,Size_3,age_36_45,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Urbanity_Rural,150103.66236274003,67.02515795783802,100.90144400848547,65.28655834564255,174.8866756451207
408,588,sex_male,Size_2,age_46_55,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,182845.2426284939,81.90111599527386,130.19794274342306,65.28655834564255,148.5464265910389
409,589,sex_male,Size_1,age_36_45,Education_Post_Secondary,AC_yes,Cooking_yes,Lighting_yes,Urbanity_Urban,121150.59954045714,76.00510661109769,79.48150629551287,65.28655834564255,36.68220897659775
410,591,sex_male,Size_4,age_56_65,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,214790.11603857213,85.55981007672968,159.0096373028417,65.28655834564255,0.0
411,595,sex_male,Size_2,age_46_55,Education_College,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,228713.42909564287,95.92546527309784,161.35791591944064,65.28655834564255,156.48259570532366
412,599,sex_male,Size_1,age_46_55,Education_College,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,214277.3672607587,89.01325022836596,146.08751405182707,65.28655834564255,28.642376630077628
413,600,sex_female,Size_1,age_46_55,Education_Post_Graduate,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,210346.19638430054,84.94383187513579,156.94121799265153,65.28655834564255,13.132959524860265
414,601,sex_male,Size_4,age_66_75,Education_Elementary_School,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,141667.38146379494,75.40466869655904,105.76606049394296,65.28655834564255,0.0
415,602,sex_male,Size_4,age_36_45,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Urbanity_Rural,199546.49045840857,78.4843158960639,141.1038141314173,65.28655834564255,36.08719961306171
416,603,sex_male,Size_2,age_66_75,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,200508.68233604383,94.49383845216221,144.6739601538765,65.28655834564255,0.0
417,605,sex_male,Size_2,age_76_85,Education_College,AC_yes,Cooking_no,Lighting_yes,Urbanity_Rural,245016.55736268454,95.44702743975637,178.8801460472663,65.28655834564255,0.0
418,606,sex_male,Size_2,age_36_45,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,134797.68698006353,74.40857570274821,87.52848979452622,65.28655834564255,137.86271879427687
419,607,sex_male,Size_3,age_76_85,Education_College,AC_yes,Cooking_yes,Lighting_yes,Urbanity_Urban,214896.6360549495,90.2593165704335,141.32790852325905,65.28655834564255,34.89725512912433
420,608,sex_male,Size_3,age_66_75,Education_College,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,251040.17883368462,98.25490995137127,176.73076666144104,65.28655834564255,39.662288251340655
421,609,sex_male,Size_4,age_26_35,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,144450.0176842706,75.74293988412578,95.68248768293455,65.28655834564255,0.0
