,index,i_HH_head_Sex,i_Family_Size,i_HH_head_Age,i_Education_cat,e_Cooking,e_Lighting,e_Refrigeration,e_TV,e_Urban,Income,Electricity,Water,w,wf
254,346,sex_male,Size_4,age_0_18,Education_Post_Secondary,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,181308.35455943027,88.01258193852459,130.0397626367225,58.670438472418674,0.0
255,347,sex_male,Size_8,age_56_65,Education_Post_Secondary,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,210501.00290186238,84.06212861508477,140.8326176564251,58.670438472418674,67.52309776688772
256,348,sex_male,Size_7,age_36_45,Education_Elementary_School,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,152931.96791274069,81.08057278227953,117.3486803916226,58.670438472418674,156.2596826692437
257,350,sex_female,Size_7,age_36_45,Education_High_School,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,204697.19988873482,84.36187167905997,147.5088827558852,58.670438472418674,119.87543850895742
258,352,sex_female,Size_1,age_36_45,Education_College,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,213716.58912768675,83.03012263771234,151.06714277295626,58.670438472418674,35.40873615464157
259,354,sex_female,Size_5,age_36_45,Education_Post_Secondary,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,211599.38850068205,85.64669025582818,154.5276566568344,58.670438472418674,66.7720063454557
260,355,sex_female,Size_4,age_26_35,Education_Post_Secondary,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,150646.894673982,76.11200799251274,99.9661789313365,58.670438472418674,0.32303405333813623
261,356,sex_male,Size_1,age_36_45,Education_College,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,212503.95214656813,85.90861346705424,147.5576719737735,58.670438472418674,61.687450190750155
262,357,sex_male,Size_2,age_46_55,Education_Elementary_School,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,113212.29472343066,66.40560370032763,84.46075321153903,58.670438472418674,136.8595119613637
263,358,sex_female,Size_2,age_19_25,Education_College,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,213284.3273584753,88.10595228884071,150.69009131519462,58.670438472418674,0.0
264,359,sex_male,Size_1,age_26_35,Education_Post_Secondary,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,116967.6871056894,69.64152220151595,73.59368095491205,58.670438472418674,0.0
265,361,sex_male,Size_8,age_46_55,Education_High_School,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,205665.06544997607,78.68108894782443,154.47768591249888,58.670438472418674,147.0637092422474
266,362,sex_male,Size_8,age_36_45,Education_Elementary_School,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,163235.48975441026,73.02546803958137,124.3214765822029,58.670438472418674,163.12071341682227
267,367,sex_male,Size_4,age_36_45,Education_Post_Secondary,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,198900.26347133395,84.72385088953682,145.53667646284939,58.670438472418674,66.8542165816363
268,368,sex_male,Size_2,age_56_65,Education_Post_Secondary,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,146253.9413053165,77.60161668570255,94.41060751679825,58.670438472418674,24.145221662321614
269,369,sex_male,Size_4,age_36_45,Education_College,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,193650.47523948562,79.77045608402594,124.06145684022063,58.670438472418674,46.06452932925998
270,370,sex_male,Size_1,age_46_55,Education_High_School,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,96837.30924101263,64.74517256848569,62.13630378283481,58.670438472418674,50.40822948353301
271,373,sex_male,Size_1,age_56_65,Education_High_School,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,142821.52299199032,72.60030934199844,103.76542230189332,58.670438472418674,0.0
272,374,sex_male,Size_5,age_46_55,Education_College,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,259019.5885014554,94.07830047545734,186.85068537656522,58.670438472418674,43.24141037928609
273,376,sex_male,Size_5,age_46_55,Education_Post_Graduate,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,246679.8430758407,98.35349995207781,188.48907656674675,58.670438472418674,64.62204563989786
274,378,sex_male,Size_5,age_46_55,Education_Post_Graduate,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,246864.32053078528,94.41627209009401,186.580767895593,58.670438472418674,41.553896940393145
275,380,sex_male,Size_4,age_56_65,Education_Elementary_School,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,139864.4477818405,75.65986050919447,104.79656258014732,58.670438472418674,0.0
276,381,sex_male,Size_5,age_66_75,Education_Post_Secondary,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,227997.60989558572,90.40000902083642,161.0941958479625,58.670438472418674,0.0
277,382,sex_male,Size_7,age_66_75,Education_Post_Secondary,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,246332.3352596475,97.07503742125273,178.39377545482154,58.670438472418674,43.68104401645684
278,383,sex_female,Size_7,age_56_65,Education_College,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,286815.6703070945,107.69899008669323,204.78684058501292,58.670438472418674,36.66181443032898
279,384,sex_female,Size_3,age_36_45,Education_Post_Secondary,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,149042.98725132062,75.35435674707352,98.03112681061985,58.670438472418674,119.1031132001893
280,385,sex_male,Size_3,age_66_75,Education_High_School,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,127061.43806580275,69.01367485407123,86.03907251303673,58.670438472418674,36.810148288305605
281,386,sex_male,Size_3,age_46_55,Education_College,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,232847.3492911816,98.75616925168872,170.30158789199612,58.670438472418674,141.70881463302916
282,387,sex_male,Size_1,age_36_45,Education_Post_Secondary,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,168092.5612391816,83.8971548145606,124.92473614693091,58.670438472418674,59.408988743621734
283,388,sex_male,Size_4,age_56_65,Education_College,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,256741.53963289256,95.68271019731172,180.89549288864282,58.670438472418674,0.0
284,389,sex_female,Size_4,age_56_65,Education_High_School,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,137929.7555006101,74.74696316672438,91.6659366697137,58.670438472418674,0.0
285,390,sex_female,Size_4,age_76_85,Education_Post_Secondary,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,186052.72499113213,82.98803364034558,124.78083625170622,58.670438472418674,5.538414416155581
286,391,sex_male,Size_3,age_46_55,Education_Post_Secondary,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,194809.10008967266,78.9146375229233,143.4599706503995,58.670438472418674,139.4303531859007
287,392,sex_male,Size_3,age_56_65,Education_Post_Graduate,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,227336.0287700295,91.91265722339111,177.19921142175318,58.670438472418674,11.295107110075506
288,393,sex_male,Size_6,age_56_65,Education_College,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,273027.67516415875,105.01136223084083,200.25239830265406,58.670438472418674,0.0
289,396,sex_male,Size_3,age_26_35,Education_Post_Secondary,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,177314.9602811614,76.55378125231317,130.33018315305742,58.670438472418674,58.993061345098916
290,397,sex_male,Size_2,age_36_45,Education_Post_Graduate,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,160581.58782653633,77.66440820595771,116.65419998628498,58.670438472418674,113.27754040600549
291,398,sex_male,Size_3,age_46_55,Education_Post_Secondary,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,148109.93690231122,75.81945347658409,98.27217852820411,58.670438472418674,139.4303531859007
292,399,sex_male,Size_3,age_46_55,Education_College,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,236551.68644686934,87.45668757767497,168.53105171759825,58.670438472418674,118.6406659335244
293,400,sex_male,Size_3,age_56_65,Education_College,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,201815.75494966845,89.54186764588508,136.98969286004478,58.670438472418674,36.05076924847317
294,401,sex_female,Size_2,age_46_55,Education_Post_Secondary,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,188295.89231918444,82.46079617967924,134.35455158157146,58.670438472418674,103.524553010769
295,404,sex_male,Size_3,age_36_45,Education_High_School,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,146951.7027406039,76.00744759772004,108.42506591143166,58.670438472418674,142.33254202660635
296,405,sex_male,Size_3,age_56_65,Education_College,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,240114.9276468686,95.45008009470061,174.78873549206025,58.670438472418674,36.05076924847317
297,406,sex_male,Size_5,age_46_55,Education_Post_Secondary,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,218812.74441157738,89.11269367192483,158.15494499488824,58.670438472418674,64.03109763166238
298,408,sex_male,Size_4,age_26_35,Education_Elementary_School,Cooking_yes,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,123094.41568899225,75.13295062401042,93.66688415356218,58.670438472418674,0.0
299,409,sex_male,Size_2,age_46_55,Education_Post_Secondary,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,186005.68086907602,82.91685338258347,132.76922148270907,58.670438472418674,129.80326704687752
300,410,sex_male,Size_2,age_36_45,Education_Post_Secondary,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,176439.5036138089,76.79233971711504,130.79357211714535,58.670438472418674,112.68659239777003
301,411,sex_male,Size_2,age_46_55,Education_High_School,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,101259.45332757987,64.83613572496019,63.605420846671656,58.670438472418674,103.6858331376813
302,412,sex_male,Size_3,age_26_35,Education_High_School,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,137862.19320946882,69.35684437133456,100.9829205410867,58.670438472418674,55.94377613540735
303,413,sex_male,Size_3,age_36_45,Education_Post_Secondary,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,148752.0986446818,78.43264023096052,95.01686222524529,58.670438472418674,145.3818272362979
304,415,sex_female,Size_3,age_36_45,Education_College,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,239740.38127868832,89.91980449714723,170.54431584947565,58.670438472418674,121.38157464731773
305,416,sex_male,Size_3,age_36_45,Education_Elementary_School,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,111344.23697909547,70.74304935444417,84.62669713619884,58.670438472418674,129.36992345127928
306,417,sex_male,Size_3,age_36_45,Education_Post_Secondary,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,184373.00515417452,80.31932984594215,131.03672308010832,58.670438472418674,122.31367853679318
307,419,sex_female,Size_3,age_56_65,Education_High_School,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,166420.42905596766,73.45380400575777,125.0360698831448,58.670438472418674,4.444308555544626
308,420,sex_female,Size_3,age_46_55,Education_Elementary_School,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,122147.27380478961,63.455115063041234,91.75091955264992,58.670438472418674,143.27603276378298
309,422,sex_female,Size_7,age_36_45,Education_Post_Secondary,Cooking_no,Lighting_no,Refrigeration_yes,TV_yes,Urbanity_Urban,189606.18174032136,85.94187911592809,128.62568313216565,58.670438472418674,180.648508420613
310,423,sex_male,Size_4,age_46_55,Education_College,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,248236.50974337163,97.18470824025042,172.10109181721214,58.670438472418674,63.181203978367535
311,424,sex_male,Size_5,age_46_55,Education_College,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,255752.8447746885,104.36249972397252,177.52430867886628,58.670438472418674,66.3095590787908
312,425,sex_male,Size_6,age_36_45,Education_Post_Secondary,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,219597.0513319568,86.45103443024958,158.1005108668974,58.670438472418674,41.27575298541903
313,428,sex_female,Size_2,age_26_35,Education_Post_Graduate,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,205534.9322407174,86.5005390433528,158.91815685951497,58.670438472418674,69.81450657721204
314,429,sex_female,Size_4,age_26_35,Education_Post_Secondary,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,150204.18815648824,75.79938453166251,99.60476170019696,58.670438472418674,0.32303405333813623
315,432,sex_female,Size_5,age_46_55,Education_College,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,259582.74842359664,97.40733230353521,185.7331126035917,58.670438472418674,63.09899374218693
316,433,sex_male,Size_6,age_66_75,Education_Post_Secondary,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,237027.90110434807,95.74182164730665,171.48565307465176,58.670438472418674,0.0
317,434,sex_male,Size_7,age_56_65,Education_College,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,236409.65327989234,94.01201907239586,164.00370267340614,58.670438472418674,39.872379766932845
318,435,sex_female,Size_3,age_56_65,Education_College,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,248606.07260799556,92.18081443427414,179.1706647469101,58.670438472418674,9.772055212364597
319,436,sex_male,Size_3,age_36_45,Education_Elementary_School,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,111486.17914539497,74.99745489992448,83.43136005904195,58.670438472418674,152.438072150784
320,437,sex_female,Size_3,age_66_75,Education_High_School,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,173522.09742742902,83.68055286981695,133.22229058767329,58.670438472418674,33.59958295170175
321,438,sex_male,Size_2,age_26_35,Education_Post_Graduate,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,201729.92169284858,88.04061519125344,159.16035227929856,58.670438472418674,73.02507191381592
322,440,sex_male,Size_4,age_26_35,Education_Post_Secondary,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,188735.31567818977,83.98416937561535,136.0298000693163,58.670438472418674,3.53359938994201
323,441,sex_male,Size_2,age_26_35,Education_College,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,210843.06045509875,86.06238882873654,152.1109129803148,58.670438472418674,51.64443665320417
324,443,sex_male,Size_6,age_26_35,Education_Post_Secondary,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,166687.2869824276,71.81213839318175,106.90107621153348,58.670438472418674,0.0
325,446,sex_male,Size_6,age_26_35,Education_Post_Secondary,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,211018.36953862238,86.70412398003407,154.6368074895763,58.670438472418674,0.0
326,448,sex_female,Size_4,age_26_35,Education_Elementary_School,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,74345.89492335677,55.99066663548111,45.686459949477474,58.670438472418674,0.0
327,449,sex_male,Size_4,age_36_45,Education_Post_Secondary,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,195116.38091516824,85.64432256844198,138.99624774130197,58.670438472418674,66.8542165816363
328,450,sex_male,Size_4,age_56_65,Education_College,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,254582.84221920732,100.12426535716243,180.406293161941,58.670438472418674,0.0
329,453,sex_male,Size_3,age_36_45,Education_Post_Secondary,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,189525.43006553804,83.2260769398717,138.99748094084964,58.670438472418674,122.31367853679318
330,454,sex_male,Size_2,age_46_55,Education_College,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,224014.4578036984,86.00591205925582,158.1039487716666,58.670438472418674,109.01357979450125
331,455,sex_male,Size_3,age_46_55,Education_Post_Secondary,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,194667.0286324703,83.28835400054639,142.69761568970713,58.670438472418674,139.4303531859007
332,456,sex_male,Size_1,age_46_55,Education_Post_Secondary,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,131482.33791920886,74.78023091903461,88.50146404284843,58.670438472418674,30.389365993719856
333,457,sex_male,Size_3,age_36_45,Education_Elementary_School,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,113835.83656341137,71.64576220861846,84.90344858592529,58.670438472418674,152.438072150784
334,458,sex_male,Size_3,age_26_35,Education_College,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,220079.940140241,83.19319068563189,159.9888201975838,58.670438472418674,61.27152279222732
335,459,sex_female,Size_2,age_56_65,Education_College,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,246097.57836314494,96.90260387700893,179.12093682909403,58.670438472418674,23.213117772846168
336,460,sex_male,Size_2,age_66_75,Education_Post_Secondary,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,153648.57547916466,79.82959679315985,102.439453852782,58.670438472418674,30.23234735897402
337,461,sex_male,Size_1,age_36_45,Education_College,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,165080.55609093548,78.6136932652408,103.40184390644902,58.670438472418674,61.687450190750155
338,462,sex_male,Size_4,age_36_45,Education_Post_Secondary,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,197671.76367296252,84.6292308776014,140.5847249995019,58.670438472418674,66.8542165816363
339,463,sex_female,Size_4,age_36_45,Education_College,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,245638.31251707382,96.38210428913038,176.45348733828786,58.670438472418674,65.92211269216081
340,464,sex_male,Size_6,age_46_55,Education_Elementary_School,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,106212.56297635192,67.70138620229837,71.29802112017991,58.670438472418674,42.38052384950797
341,465,sex_male,Size_1,age_46_55,Education_Post_Secondary,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,170516.50398136963,83.25594197095508,125.40430944256934,58.670438472418674,53.45751469322456
342,467,sex_male,Size_2,age_36_45,Education_High_School,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,143137.9484220248,72.68318512915603,103.22142716710215,58.670438472418674,132.70545588758318
343,468,sex_male,Size_2,age_26_35,Education_Post_Secondary,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,168259.40408963684,84.3456727581889,123.86682116246766,58.670438472418674,72.43412390558048
344,469,sex_male,Size_4,age_26_35,Education_College,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,231410.51395692927,93.89791399109447,167.57728848690704,58.670438472418674,0.0
345,470,sex_male,Size_3,age_46_55,Education_College,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,238024.04970361135,94.06611997093562,170.49813058181488,58.670438472418674,118.6406659335244
346,471,sex_male,Size_4,age_26_35,Education_Post_Secondary,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,187576.18188898268,83.45995545733349,137.85785687020896,58.670438472418674,3.53359938994201
347,472,sex_male,Size_8,age_56_65,Education_College,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,252558.8290621144,98.08860116588865,173.82110201867084,58.670438472418674,69.80155921401612
348,473,sex_female,Size_7,age_56_65,Education_Elementary_School,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,128795.4772340845,75.51569291696566,90.04475386885584,58.670438472418674,41.43959789768667
349,474,sex_female,Size_7,age_56_65,Education_College,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,245035.89996607407,100.56638910763438,167.81368885233366,58.670438472418674,36.66181443032898
350,475,sex_female,Size_2,age_36_45,Education_Post_Secondary,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,178066.62156973523,82.06407140131334,129.07428836994495,58.670438472418674,132.54417576067087
351,476,sex_male,Size_2,age_26_35,Education_Post_Secondary,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,166675.3957932501,84.7244265275963,118.20063454425633,58.670438472418674,72.43412390558048
352,477,sex_female,Size_1,age_26_35,Education_College,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,208947.51077040416,85.61668586124432,147.50367564787499,58.670438472418674,0.0
353,478,sex_male,Size_1,age_36_45,Education_High_School,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,132697.26861538732,72.68652002520085,98.38346697719453,58.670438472418674,56.3597035339302
354,479,sex_male,Size_4,age_36_45,Education_College,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,198374.40100101862,88.41621935152051,128.6853665609172,58.670438472418674,69.13267802876472
355,481,sex_male,Size_1,age_56_65,Education_College,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,178135.3923738041,82.73095628743414,110.9227350109819,58.670438472418674,0.0
356,482,sex_male,Size_4,age_19_25,Education_Post_Graduate,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,214206.33391766623,85.43760947048561,167.15881308802275,58.670438472418674,0.0
357,483,sex_male,Size_2,age_56_65,Education_Post_Secondary,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,194257.90937675379,88.67701753838745,140.56618521934743,58.670438472418674,24.145221662321614
358,485,sex_male,Size_2,age_56_65,Education_Post_Secondary,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,188166.60750229406,78.95791136023176,135.09215562392714,58.670438472418674,1.077072962816894
359,486,sex_male,Size_2,age_56_65,Education_High_School,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,153904.75774918834,78.93407295924382,118.36120076975537,58.670438472418674,21.095936452630056
360,487,sex_male,Size_2,age_19_25,Education_Post_Graduate,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,193865.93695250433,88.78663188264322,150.95056254015952,58.670438472418674,0.0
361,488,sex_male,Size_2,age_26_35,Education_Post_Secondary,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,172271.8412184085,81.66121564125713,124.11527590491069,58.670438472418674,72.43412390558048
362,489,sex_female,Size_2,age_36_45,Education_High_School,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,147418.0144107469,71.10046256489703,109.90636290947543,58.670438472418674,106.4267418514746
363,491,sex_male,Size_4,age_56_65,Education_Post_Secondary,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,210398.1454304364,91.75583422816088,149.2073304799305,58.670438472418674,0.0
364,492,sex_male,Size_4,age_26_35,Education_College,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,234491.4710791691,96.03493970388075,163.45446449338522,58.670438472418674,5.812060837070424
365,496,sex_male,Size_3,age_56_65,Education_College,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,239188.6637962867,93.6168551424389,173.23363141039354,58.670438472418674,36.05076924847317
366,497,sex_female,Size_2,age_56_65,Education_College,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,237517.41491892652,92.74937026929736,172.07811388997845,58.670438472418674,0.14496907334144693
367,498,sex_female,Size_2,age_46_55,Education_High_School,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,153622.97464916843,76.2568055269274,115.598486313954,58.670438472418674,123.54341650058211
368,499,sex_male,Size_4,age_46_55,Education_Post_Graduate,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,193773.9720632501,84.6562987908002,141.32957152404964,58.670438472418674,61.49369053947459
369,500,sex_male,Size_2,age_36_45,Education_College,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,177586.4240210647,79.93396264948574,116.38869527278364,58.670438472418674,138.03320254440314
370,501,sex_female,Size_2,age_46_55,Education_College,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,228742.28918463457,91.82005036465482,164.14924271745974,58.670438472418674,105.8030144578974
371,502,sex_female,Size_5,age_26_35,Education_High_School,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,172291.98174854444,83.528515434727,127.97382848526252,58.670438472418674,0.4021039440698612
372,506,sex_male,Size_2,age_46_55,Education_Post_Secondary,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,142362.75300603322,74.43801565458786,94.46852591563957,58.670438472418674,129.80326704687752
373,507,sex_male,Size_3,age_36_45,Education_Post_Secondary,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,142529.9878986053,76.47420995915597,91.70435535204368,58.670438472418674,145.3818272362979
374,508,sex_male,Size_5,age_36_45,Education_High_School,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,176204.13500094684,84.11986460208728,131.81335860685914,58.670438472418674,66.933286472368
375,509,sex_male,Size_5,age_56_65,Education_High_School,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,190466.29754148994,82.58722183247396,141.18956088307974,58.670438472418674,0.0
376,511,sex_male,Size_4,age_66_75,Education_Post_Secondary,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,170484.89035047393,81.98677113517502,113.27259927510616,58.670438472418674,0.0
377,512,sex_male,Size_4,age_26_35,Education_College,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,234026.60554050427,98.56542275399849,167.73146921164374,58.670438472418674,5.812060837070424
378,516,sex_male,Size_8,age_26_35,Education_College,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,271990.35607242666,103.70675652776293,187.76593859035094,58.670438472418674,95.02231275777028
379,517,sex_female,Size_6,age_46_55,Education_College,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,274587.882794526,98.19526971461946,199.779840231606,58.670438472418674,11.324026346041682
380,519,sex_male,Size_7,age_19_25,Education_Post_Graduate,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,245469.44667357733,97.24037554698594,179.92389209553565,58.670438472418674,13.214852800968902
381,520,sex_female,Size_2,age_66_75,Education_Post_Secondary,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,198354.6638649302,88.15930061736526,145.1739775922415,58.670438472418674,27.021782022370143
