,index,i_HH_head_Sex,i_Family_Size,i_HH_head_Age,i_Education_cat,e_Cooking,e_Lighting,e_TV,e_Urban,Income,Electricity,Water,w,wf
283,401,sex_male,Size_3,age_26_35,Education_College,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,170269.47293577882,84.61907609927042,108.85182837708174,59.02521008403362,100.0846287042663
284,403,sex_male,Size_3,age_36_45,Education_College,Cooking_no,Lighting_yes,TV_yes,Urbanity_Rural,216770.07181297787,85.79124869846616,154.31924676179207,59.02521008403362,166.5367045285321
285,404,sex_female,Size_7,age_46_55,Education_College,Cooking_no,Lighting_yes,TV_yes,Urbanity_Rural,272460.4618044388,102.67300144922501,194.4201094466083,59.02521008403362,99.76599805870332
286,406,sex_female,Size_2,age_76_85,Education_High_School,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,165686.57125410365,82.50740720269002,125.2713299376254,59.02521008403362,48.14995487730153
287,407,sex_male,Size_4,age_76_85,Education_Post_Graduate,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,252337.49076427007,95.00928693949912,194.30169905443125,59.02521008403362,0.0
288,408,sex_male,Size_4,age_36_45,Education_Elementary_School,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,111980.868700329,73.80211764102481,84.33021459623065,59.02521008403362,22.27693562616235
289,409,sex_female,Size_4,age_46_55,Education_Elementary_School,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,123878.91654917557,66.79988651900084,95.27722557255848,59.02521008403362,53.39351719499721
290,410,sex_male,Size_2,age_56_65,Education_Post_Secondary,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,180485.98033579628,79.69466261128689,133.6209690885142,59.02521008403362,0.0
291,412,sex_male,Size_2,age_66_75,Education_College,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,229628.3401757387,94.24184962261253,161.61555392483095,59.02521008403362,52.77731468073109
292,413,sex_male,Size_2,age_46_55,Education_Post_Graduate,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,205756.0655260328,87.85344015934136,158.7433272021308,59.02521008403362,106.86727934423043
293,414,sex_female,Size_4,age_46_55,Education_Post_Secondary,Cooking_yes,Lighting_yes,TV_yes,Urbanity_Urban,205165.7147265677,87.65401330253209,150.3540287128365,59.02521008403362,18.81756508715954
294,417,sex_male,Size_4,age_46_55,Education_Post_Secondary,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,196653.30262969784,90.99869366810375,145.15389645722743,59.02521008403362,48.28760205640861
295,418,sex_female,Size_3,age_36_45,Education_College,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,222800.26494335922,93.85496065218176,153.88723203793384,59.02521008403362,181.75455152363259
296,419,sex_male,Size_2,age_36_45,Education_Post_Secondary,Cooking_no,Lighting_yes,TV_yes,Urbanity_Rural,165026.67691300678,71.54698997448621,120.67411471106298,59.02521008403362,197.55182776944628
297,420,sex_female,Size_2,age_36_45,Education_High_School,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,135481.49101741015,70.13489524592453,101.27093624626603,59.02521008403362,201.3026677971773
298,421,sex_male,Size_5,age_36_45,Education_Post_Secondary,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,154356.11362619867,79.17799533960765,102.33390322110456,59.02521008403362,38.87400236902015
299,422,sex_male,Size_4,age_46_55,Education_Post_Graduate,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,228740.29597069835,93.59930290302259,175.90548855790902,59.02521008403362,0.0
300,423,sex_male,Size_4,age_46_55,Education_High_School,Cooking_yes,Lighting_yes,TV_yes,Urbanity_Urban,110529.49882094604,76.13955394932267,72.0948798261256,59.02521008403362,0.0
301,425,sex_male,Size_6,age_36_45,Education_College,Cooking_no,Lighting_yes,TV_yes,Urbanity_Rural,206423.05249761828,83.85232709109479,137.66104363254698,59.02521008403362,24.24121313860384
302,428,sex_male,Size_3,age_46_55,Education_High_School,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,99871.46696033035,67.62011743200502,63.73094388534456,59.02521008403362,177.61318034798833
303,430,sex_male,Size_6,age_26_35,Education_College,Cooking_no,Lighting_yes,TV_yes,Urbanity_Rural,241039.13714004148,94.22722549473208,172.76421830455237,59.02521008403362,0.0
304,431,sex_male,Size_4,age_19_25,Education_Post_Secondary,Cooking_no,Lighting_yes,TV_yes,Urbanity_Rural,175497.8461578696,77.59959543523527,125.10052860185432,59.02521008403362,0.0
305,432,sex_male,Size_5,age_26_35,Education_Post_Secondary,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,191394.97435672407,81.9947596349841,137.81624207692215,59.02521008403362,0.0
306,436,sex_male,Size_2,age_36_45,Education_Post_Secondary,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,168534.83581167538,79.41612328855624,122.92560012146049,59.02521008403362,194.87327354241594
307,437,sex_female,Size_2,age_46_55,Education_High_School,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,145251.96018211768,70.50022919556024,107.38265750479339,59.02521008403362,214.52284814388156
308,438,sex_male,Size_3,age_36_45,Education_Post_Secondary,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,175979.47178532995,80.10165049973037,129.02929755801944,59.02521008403362,175.8600069686529
309,439,sex_male,Size_7,age_26_35,Education_High_School,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,176027.12093221798,83.97616819989054,127.78822743029956,59.02521008403362,2.7321903653842825
310,443,sex_male,Size_6,age_36_45,Education_Elementary_School,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,132507.58116314185,72.33258383803576,98.23143276637815,59.02521008403362,20.774029495182845
311,444,sex_male,Size_5,age_36_45,Education_Post_Graduate,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,228518.29183986227,92.16534087853641,170.24620127987487,59.02521008403362,0.0
312,445,sex_female,Size_5,age_36_45,Education_High_School,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,163594.43755169428,78.42368009375467,119.43511882319594,59.02521008403362,45.30339662378189
313,446,sex_male,Size_5,age_36_45,Education_College,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,196450.24543672512,86.06394429992758,130.9752348316149,59.02521008403362,26.872145701869034
314,447,sex_male,Size_6,age_46_55,Education_College,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,212985.21229707042,90.46125481286795,140.27034226760793,59.02521008403362,34.782839258277995
315,449,sex_male,Size_3,age_0_18,Education_Post_Secondary,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,114902.24599596865,73.02813755717082,71.0149011049501,59.02521008403362,3.3537729840584946e-06
316,451,sex_male,Size_4,age_56_65,Education_Post_Secondary,Cooking_no,Lighting_yes,TV_yes,Urbanity_Rural,203954.61979651847,92.21235405904741,146.76741061010202,59.02521008403362,0.0
317,452,sex_female,Size_8,age_19_25,Education_Post_Secondary,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,177318.6574741389,78.57702933410657,119.46469953454127,59.02521008403362,0.0
318,455,sex_male,Size_4,age_26_35,Education_College,Cooking_no,Lighting_yes,TV_yes,Urbanity_Rural,218079.6522503094,88.55759699414635,158.63137105327385,59.02521008403362,0.0
319,456,sex_male,Size_4,age_19_25,Education_Elementary_School,Cooking_no,Lighting_yes,TV_yes,Urbanity_Rural,96198.51332895097,58.4061749132534,75.39353149192104,59.02521008403362,0.0
320,457,sex_male,Size_6,age_36_45,Education_Post_Secondary,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,206957.65451185935,91.08049155616276,146.5788247967182,59.02521008403362,33.56451557872462
321,458,sex_male,Size_2,age_46_55,Education_High_School,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,89876.83996950305,64.53650497827124,59.16720254513276,59.02521008403362,196.62644692175098
322,459,sex_male,Size_2,age_36_45,Education_College,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,164958.58312616093,77.27641612748911,103.69913064050063,59.02521008403362,182.87141687526486
323,461,sex_male,Size_7,age_56_65,Education_Elementary_School,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,118976.82842305247,71.83408051758012,81.77967950674126,59.02521008403362,0.0
324,464,sex_male,Size_6,age_36_45,Education_Elementary_School,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,85507.29178445152,60.26536134439018,54.43324941949168,59.02521008403362,20.774029495182845
325,465,sex_male,Size_5,age_56_65,Education_Post_Graduate,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,246394.20778637356,101.63611721075354,191.63504246365017,59.02521008403362,0.0
326,466,sex_male,Size_5,age_66_75,Education_Post_Secondary,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,216965.81539971047,95.1671826661467,160.07343717660103,59.02521008403362,0.0
327,467,sex_female,Size_3,age_66_75,Education_High_School,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,167825.5054564221,84.53033930797444,129.00414640259118,59.02521008403362,52.19529902888089
328,468,sex_male,Size_2,age_19_25,Education_Post_Secondary,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,153264.72867361424,78.12179617932237,109.15830443621726,59.02521008403362,24.820524226842675
329,469,sex_male,Size_2,age_26_35,Education_High_School,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,126427.52834775357,78.14977683776677,90.72061197403734,59.02521008403362,119.632744977811
330,470,sex_male,Size_4,age_46_55,Education_College,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,237668.50466205197,90.65979751633988,175.23185220980878,59.02521008403362,36.2857453892575
331,471,sex_male,Size_4,age_56_65,Education_College,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,244003.07760527532,97.30365624942155,179.72400332740494,59.02521008403362,0.0
332,472,sex_female,Size_4,age_56_65,Education_Post_Graduate,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,238728.05037233123,95.00902836299403,189.00671078644007,59.02521008403362,0.0
333,473,sex_male,Size_4,age_66_75,Education_Post_Secondary,Cooking_no,Lighting_yes,TV_yes,Urbanity_Rural,163027.31957350488,74.25861044556652,112.14250456069549,59.02521008403362,0.0
334,474,sex_female,Size_4,age_56_65,Education_Post_Secondary,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,207129.32173800396,86.42698162644415,149.3595078805757,59.02521008403362,0.0
335,475,sex_male,Size_2,age_56_65,Education_College,Cooking_no,Lighting_yes,TV_yes,Urbanity_Rural,227309.70345499503,92.82802536413922,167.043449250531,59.02521008403362,0.0
336,476,sex_male,Size_5,age_56_65,Education_Post_Secondary,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,210173.17137106878,93.55527087228626,159.38837816265553,59.02521008403362,0.0
337,480,sex_male,Size_4,age_56_65,Education_Post_Secondary,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,205256.6501798956,86.69268747145806,152.2833163351957,59.02521008403362,0.0
338,481,sex_male,Size_7,age_36_45,Education_Post_Secondary,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,220586.64480400796,88.83053178736448,160.8360702881902,59.02521008403362,77.97271892998923
339,482,sex_male,Size_3,age_56_65,Education_High_School,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,152993.7518942871,78.95455380829048,112.42503517021794,59.02521008403362,0.0
340,483,sex_male,Size_3,age_46_55,Education_Post_Graduate,Cooking_no,Lighting_yes,TV_yes,Urbanity_Rural,213102.1753294807,88.48575040872053,166.51429386307572,59.02521008403362,90.53256699749772
341,485,sex_male,Size_3,age_26_35,Education_Post_Secondary,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,174296.15150919335,86.90915534872444,129.2807967203802,59.02521008403362,112.08648537141741
342,487,sex_male,Size_9,age_46_55,Education_Post_Secondary,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,205408.5125385482,87.89993706353852,142.0287825750599,59.02521008403362,59.738253222463165
343,488,sex_female,Size_7,age_36_45,Education_Post_Secondary,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,184080.5220596223,80.84888144381955,126.36052671399693,59.02521008403362,95.86912015212002
344,489,sex_male,Size_3,age_36_45,Education_Post_Secondary,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,175227.4884135029,82.14583933063884,127.74452180729907,59.02521008403362,175.8600069686529
345,492,sex_female,Size_7,age_26_35,Education_Elementary_School,Cooking_no,Lighting_yes,TV_yes,Urbanity_Rural,144812.0312688011,73.0219500361737,110.15851884556226,59.02521008403362,21.983666698372687
346,494,sex_male,Size_8,age_26_35,Education_High_School,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,183954.67796707302,86.51589299859984,135.485438047704,59.02521008403362,49.37525282859656
347,495,sex_male,Size_7,age_26_35,Education_High_School,Cooking_no,Lighting_yes,TV_yes,Urbanity_Rural,170950.6491795085,77.51161517194289,121.05853509257867,59.02521008403362,5.410744592414622
348,497,sex_male,Size_5,age_46_55,Education_Post_Graduate,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,233510.97812852188,91.10783983978662,181.61998437070034,59.02521008403362,0.0
349,498,sex_male,Size_3,age_66_75,Education_College,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,237941.43448652228,91.6663504350903,175.45376349978918,59.02521008403362,33.764048106968026
350,500,sex_male,Size_3,age_36_45,Education_College,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,214593.73373706065,92.50969409185811,151.37576659372584,59.02521008403362,163.85815030150175
351,501,sex_male,Size_3,age_56_65,Education_College,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,233079.72732460612,91.80906375133353,167.25240784109832,59.02521008403362,0.0
352,503,sex_female,Size_4,age_46_55,Education_Post_Secondary,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,157752.8888873864,77.65316314720128,105.7040148855084,59.02521008403362,66.18400327853898
353,505,sex_female,Size_3,age_46_55,Education_College,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,231305.5456880777,93.60169751937035,160.41625095309402,59.02521008403362,194.97473187033665
354,508,sex_male,Size_4,age_66_75,Education_High_School,Cooking_no,Lighting_yes,TV_yes,Urbanity_Rural,174994.93274624794,73.51988383618027,127.7421985844228,59.02521008403362,0.0
355,509,sex_male,Size_4,age_36_45,Education_Elementary_School,Cooking_no,Lighting_yes,TV_yes,Urbanity_Rural,113238.69457101318,71.16008493217966,84.95041921750898,59.02521008403362,24.955489853192685
356,510,sex_male,Size_4,age_46_55,Education_Post_Graduate,Cooking_no,Lighting_yes,TV_yes,Urbanity_Rural,181925.01203344343,83.4935552414945,131.94581590204933,59.02521008403362,0.0
357,511,sex_male,Size_4,age_56_65,Education_College,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,241788.7073770972,97.38924693820587,171.66246261341936,59.02521008403362,0.0
358,512,sex_male,Size_3,age_46_55,Education_Post_Secondary,Cooking_no,Lighting_yes,TV_yes,Urbanity_Rural,183171.27985427267,77.21886660631121,132.1944412618822,59.02521008403362,191.75874154238772
359,513,sex_male,Size_8,age_46_55,Education_Elementary_School,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,164048.5493647223,76.93639860407333,121.31151658165307,59.02521008403362,125.0454756563634
360,514,sex_male,Size_4,age_46_55,Education_Post_Secondary,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,197181.29707793694,85.94503214086566,142.88781956364218,59.02521008403362,48.28760205640861
361,516,sex_male,Size_3,age_56_65,Education_College,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,233605.64440351317,87.66872178097164,166.69092456464637,59.02521008403362,0.0
362,517,sex_male,Size_3,age_36_45,Education_College,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,177200.71006398904,78.06869344547539,115.42343436167937,59.02521008403362,163.85815030150175
363,518,sex_female,Size_4,age_36_45,Education_College,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,237873.45103373466,93.95116276656434,174.8279990511618,59.02521008403362,40.96196626468379
364,519,sex_male,Size_3,age_46_55,Education_College,Cooking_yes,Lighting_yes,TV_yes,Urbanity_Urban,183390.30332333373,86.27006244758913,123.7017702941298,59.02521008403362,129.71189245682683
365,520,sex_female,Size_3,age_46_55,Education_Post_Secondary,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,187289.1057906755,82.90510261120652,141.58359538615935,59.02521008403362,206.97658853748777
366,521,sex_female,Size_3,age_36_45,Education_Post_Secondary,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,185279.0337735918,86.35546722620519,130.252203299248,59.02521008403362,193.75640819078367
367,522,sex_male,Size_5,age_46_55,Education_Post_Secondary,Cooking_no,Lighting_yes,TV_yes,Urbanity_Rural,202013.47198923831,82.1003603628356,152.090257234389,59.02521008403362,54.77273694275498
368,523,sex_male,Size_9,age_56_65,Education_Elementary_School,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,176011.94853698032,80.13858289414938,130.8605688801015,59.02521008403362,0.0
369,524,sex_male,Size_2,age_26_35,Education_College,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,201805.05003759163,85.69692078689737,143.27465135916793,59.02521008403362,119.09789527802891
370,526,sex_male,Size_6,age_46_55,Education_Post_Graduate,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,244675.89028527637,95.39466837799584,187.3655458320608,59.02521008403362,0.0
371,528,sex_male,Size_5,age_56_65,Education_College,Cooking_no,Lighting_yes,TV_yes,Urbanity_Rural,210496.3393639574,86.83561840575693,136.74566122653962,59.02521008403362,0.0
372,529,sex_female,Size_5,age_36_45,Education_College,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,244159.0526217495,99.65936167036347,174.37816333780268,59.02521008403362,44.76854692399983
373,530,sex_female,Size_5,age_0_18,Education_Post_Secondary,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,188063.03324888207,81.1903290669714,138.4866773450625,59.02521008403362,0.0
374,531,sex_male,Size_5,age_76_85,Education_High_School,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,198499.02399737726,85.5447149219968,148.89656719390092,59.02521008403362,0.0
375,532,sex_male,Size_6,age_36_45,Education_Elementary_School,Cooking_no,Lighting_yes,TV_yes,Urbanity_Rural,132221.3003188747,69.63617780197943,96.80282454891169,59.02521008403362,23.452583722213188
376,533,sex_male,Size_8,age_46_55,Education_Post_Secondary,Cooking_no,Lighting_yes,TV_yes,Urbanity_Rural,231541.71865709592,86.95275594056045,167.91864595669477,59.02521008403362,140.51451596693593
377,534,sex_male,Size_6,age_26_35,Education_College,Cooking_no,Lighting_yes,TV_yes,Urbanity_Rural,245874.68452214412,96.72276582525826,172.24929421884656,59.02521008403362,0.0
378,535,sex_male,Size_6,age_19_25,Education_College,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,235517.3190143406,95.40669723664287,167.5834623280236,59.02521008403362,0.0
379,536,sex_male,Size_6,age_26_35,Education_Post_Secondary,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,200389.90061316005,90.0383790322908,145.2338920156542,59.02521008403362,0.0
380,537,sex_male,Size_4,age_36_45,Education_High_School,Cooking_no,Lighting_yes,TV_yes,Urbanity_Rural,150807.94940186263,70.20955552333746,111.69590506893809,59.02521008403362,26.27896896936541
381,539,sex_male,Size_4,age_36_45,Education_High_School,Cooking_no,Lighting_yes,TV_yes,Urbanity_Rural,153228.75084922,70.93448175937816,111.55239053992082,59.02521008403362,26.27896896936541
382,545,sex_male,Size_6,age_36_45,Education_Post_Secondary,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,164320.35392984902,81.70753588965891,110.64644606631235,59.02521008403362,33.56451557872462
383,546,sex_male,Size_5,age_36_45,Education_College,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,241555.2838353653,97.74328438102097,175.0100370736152,59.02521008403362,26.872145701869034
384,547,sex_male,Size_6,age_26_35,Education_High_School,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,169075.3880709398,76.67668135135945,124.42569283511851,59.02521008403362,0.0
385,548,sex_male,Size_4,age_19_25,Education_Elementary_School,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,99239.7047723503,66.47010234976739,76.69287727525113,59.02521008403362,0.0
386,549,sex_male,Size_4,age_46_55,Education_High_School,Cooking_no,Lighting_yes,TV_yes,Urbanity_Rural,155091.55238218178,74.68483265485104,115.59273923279478,59.02521008403362,39.499149316069484
387,550,sex_female,Size_4,age_36_45,Education_Post_Secondary,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,193688.02169238002,88.52099150501431,134.76106752764954,59.02521008403362,52.96382293183491
388,552,sex_male,Size_3,age_46_55,Education_Elementary_School,Cooking_no,Lighting_yes,TV_yes,Urbanity_Rural,106860.04304216053,61.36579917074148,78.88289328624329,59.02521008403362,178.96825545884553
389,553,sex_male,Size_4,age_26_35,Education_Post_Secondary,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,184378.1396178062,79.42787683978966,134.87424857085156,59.02521008403362,0.0
390,559,sex_male,Size_3,age_46_55,Education_College,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,175745.86515494785,75.07704711200425,118.73577447233347,59.02521008403362,177.07833064820628
391,560,sex_female,Size_3,age_46_55,Education_High_School,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,160446.82432258094,82.14040017941193,124.42661714661423,59.02521008403362,195.5095815701187
392,561,sex_male,Size_3,age_56_65,Education_High_School,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,156064.46048866416,80.7326298488397,118.16319306628367,59.02521008403362,0.0
393,562,sex_male,Size_5,age_66_75,Education_High_School,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,184604.5527890394,84.98331609235544,135.99108604845156,59.02521008403362,0.0
394,563,sex_male,Size_5,age_46_55,Education_High_School,Cooking_no,Lighting_yes,TV_yes,Urbanity_Rural,173517.13521426637,83.28092476099599,128.33564729696212,59.02521008403362,43.30572997538552
395,564,sex_female,Size_6,age_56_65,Education_College,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,267237.690398339,102.09261831029825,194.43853612695779,59.02521008403362,0.0
396,565,sex_male,Size_7,age_76_85,Education_College,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,251042.9304340884,100.0650861616136,175.5854252184031,59.02521008403362,0.0
397,566,sex_male,Size_4,age_26_35,Education_College,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,222738.64902309043,94.30630637356967,155.95084267516194,59.02521008403362,0.0
398,569,sex_female,Size_3,age_26_35,Education_Post_Graduate,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,206395.05571541408,90.45597508989218,159.9502573024337,59.02521008403362,28.756712048658198
399,572,sex_male,Size_5,age_46_55,Education_College,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,241790.84851018866,99.85272363663879,181.39726469505155,59.02521008403362,40.09232604857311
400,573,sex_male,Size_2,age_36_45,Education_College,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,211536.14392442923,93.0531148378467,150.1101012046033,59.02521008403362,182.87141687526486
401,575,sex_male,Size_7,age_36_45,Education_High_School,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,139410.0777867778,72.39297031419768,91.52669498142511,59.02521008403362,66.50571196262018
402,576,sex_female,Size_7,age_36_45,Education_Post_Secondary,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,221714.72101036296,90.1488848560105,161.87964281852558,59.02521008403362,95.86912015212002
403,578,sex_male,Size_6,age_26_35,Education_Elementary_School,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,126116.56290067565,70.2830909149216,93.76341215509942,59.02521008403362,0.0
404,579,sex_male,Size_3,age_36_45,Education_College,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,222177.78910990004,86.40694640242468,158.2322295681457,59.02521008403362,163.85815030150175
405,581,sex_male,Size_4,age_26_35,Education_Post_Secondary,Cooking_no,Lighting_yes,TV_yes,Urbanity_Rural,183016.05371873587,75.28723740807169,132.16360652719942,59.02521008403362,0.0
406,582,sex_male,Size_4,age_56_65,Education_Elementary_School,Cooking_no,Lighting_yes,TV_yes,Urbanity_Rural,130521.21180472913,75.40894829341931,99.59170764009468,59.02521008403362,0.0
407,583,sex_male,Size_5,age_36_45,Education_Post_Secondary,Cooking_no,Lighting_yes,TV_yes,Urbanity_Rural,200344.1485846007,77.48460778617448,145.95561549241532,59.02521008403362,41.55255659605049
408,584,sex_male,Size_2,age_46_55,Education_Post_Secondary,Cooking_no,Lighting_yes,TV_yes,Urbanity_Rural,177182.00802736587,80.3056527083021,126.68833106084048,59.02521008403362,210.77200811615057
409,587,sex_male,Size_3,age_46_55,Education_College,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,228871.47863635287,101.61035321866538,161.68984434817412,59.02521008403362,177.07833064820628
410,588,sex_male,Size_4,age_56_65,Education_Post_Secondary,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,200179.34254185346,86.0490031892445,148.69027452544643,59.02521008403362,0.0
411,589,sex_male,Size_4,age_66_75,Education_Post_Secondary,Cooking_no,Lighting_yes,TV_yes,Urbanity_Rural,204097.64456047898,83.922488120745,147.55106104121091,59.02521008403362,0.0
412,590,sex_female,Size_5,age_56_65,Education_Post_Secondary,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,215647.99538020385,86.06431687005689,156.57764869632825,59.02521008403362,0.0
413,591,sex_female,Size_5,age_46_55,Education_Post_Secondary,Cooking_no,Lighting_yes,TV_yes,Urbanity_Rural,163128.02992463473,73.9842337772608,109.65854680972228,59.02521008403362,72.66913816488535
414,592,sex_male,Size_3,age_66_75,Education_Post_Secondary,Cooking_no,Lighting_yes,TV_yes,Urbanity_Rural,199649.4333835684,76.75362338564993,148.32620688195885,59.02521008403362,48.444459001149475
415,593,sex_male,Size_3,age_26_35,Education_High_School,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,131004.0746599148,70.13974937401575,95.96614339146137,59.02521008403362,100.61947840404835
416,595,sex_male,Size_4,age_46_55,Education_College,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,232247.47053401463,90.22925388946,166.63454515927359,59.02521008403362,36.2857453892575
417,596,sex_female,Size_4,age_36_45,Education_Post_Secondary,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,147533.0637170566,76.30693166200598,98.58707042675583,59.02521008403362,52.96382293183491
418,597,sex_male,Size_5,age_36_45,Education_College,Cooking_no,Lighting_yes,TV_yes,Urbanity_Rural,195086.53346776185,83.04309824739909,125.73679672733302,59.02521008403362,29.550699928899377
419,599,sex_male,Size_6,age_56_65,Education_Post_Secondary,Cooking_yes,Lighting_yes,TV_yes,Urbanity_Urban,221001.89146932305,97.55610004064431,159.88292667679085,59.02521008403362,0.0
420,600,sex_male,Size_3,age_56_65,Education_Elementary_School,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,118959.44909312525,70.55976665011696,89.92083794548239,59.02521008403362,0.0
421,601,sex_male,Size_3,age_56_65,Education_Post_Secondary,Cooking_no,Lighting_no,TV_yes,Urbanity_Rural,151965.8798175585,73.6126323905128,98.68406467197455,59.02521008403362,0.0
422,602,sex_male,Size_2,age_56_65,Education_High_School,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,101356.84443687841,62.84256921095897,65.43854762048818,59.02521008403362,0.0
423,603,sex_female,Size_2,age_46_55,Education_High_School,Cooking_no,Lighting_yes,TV_yes,Urbanity_Rural,98697.20158491221,63.64429790336933,63.386811096046635,59.02521008403362,217.20140237091212
424,605,sex_male,Size_2,age_46_55,Education_College,Cooking_no,Lighting_yes,TV_yes,Urbanity_Urban,215443.9581052221,93.70012037333535,150.77779276053116,59.02521008403362,196.0915972219689
