,Electricity,Income,Water,e_AC,e_Cooking,e_Lighting,e_Refrigeration,e_Urban,i_Education_cat,i_Family_Size,i_HH_head_Age,i_HH_head_Sex,real_index,sw,w,wf
599,77.94940438381632,172720.00600117337,126.53914400952036,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,Education_High_School,Size_4,age_46_55,sex_male,599.0,1.0,1,40.31168235623217
600,81.36932974717305,193128.1795652377,144.7027121344687,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,Education_Post_Secondary,Size_3,age_46_55,sex_male,600.0,51.0,1,90.30295012831446
601,75.08418193670056,149180.94699545903,98.25908027865385,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_female,601.0,51.0,1,90.72091460620192
602,70.15726459501744,132746.62046806954,88.6136379511293,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_High_School,Size_3,age_76_85,sex_male,602.0,31.0,1,48.45896919210906
603,79.47060897480479,133231.25762682268,94.27034813247973,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_High_School,Size_1,age_36_45,sex_male,603.0,31.0,1,54.47190426783163
604,75.5993163192326,172131.8093507608,125.0545862388522,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_1,age_46_55,sex_male,604.0,51.0,1,46.710063535630255
605,42.395636155565036,119262.04865641336,92.04355029076149,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Elementary_School,Size_2,age_56_65,sex_male,605.0,31.0,1,55.180023692200095
606,51.20333801014494,189511.42570462747,137.23130560949338,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,Education_Post_Secondary,Size_2,age_46_55,sex_female,606.0,51.0,1,74.59588908338452
607,68.060440589446,120602.05584465258,89.41508788380486,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_High_School,Size_1,age_26_35,sex_male,607.0,31.0,1,25.530971094754573
608,66.33723914698122,140982.59009767364,105.09077907949724,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,Education_Elementary_School,Size_6,age_36_45,sex_male,608.0,1.0,1,25.331213081869244
609,71.61579852091863,148626.66846277067,114.79009625632428,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,Education_Elementary_School,Size_5,age_46_55,sex_male,609.0,1.0,1,40.846848433257996
610,83.91926384651434,157147.21349879113,103.90321671417307,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_36_45,sex_female,610.0,51.0,1,41.59506591096152
611,86.64997235489506,205518.05997208646,144.83472792584197,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Graduate,Size_4,age_76_85,sex_male,611.0,81.0,1,9.7891000614248
612,74.6753178697507,175694.59819213967,112.84427241957943,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,Education_College,Size_1,age_46_55,sex_male,612.0,21.0,1,36.589459148509995
613,64.17645968541602,207306.09118394656,153.82677087102806,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_male,613.0,81.0,1,51.6195668274191
614,56.00144612281914,184869.58756145305,136.93211253373406,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,Education_Post_Secondary,Size_2,age_46_55,sex_male,614.0,51.0,1,97.49201269812492
615,81.10088661954666,180677.9126740029,132.65066206116109,AC_yes,Cooking_no,Lighting_no,Refrigeration_yes,Urbanity_Rural,Education_Post_Secondary,Size_2,age_36_45,sex_female,615.0,51.0,1,64.8111697875121
616,81.39011200375357,190265.02990715142,139.07998830668913,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,Education_Post_Secondary,Size_2,age_56_65,sex_male,616.0,51.0,1,39.96440601945593
617,90.2382074023813,231757.9968520984,168.5544102008759,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,Education_College,Size_3,age_36_45,sex_female,617.0,51.0,1,82.60031021908169
618,52.436855363781525,177864.95612685542,123.39686010654715,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,Education_Post_Secondary,Size_5,age_46_55,sex_female,618.0,21.0,1,22.933209650878872
619,80.64027484662606,177555.96944849566,136.10550915797114,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,Education_High_School,Size_5,age_36_45,sex_female,619.0,1.0,1,30.93941327231986
621,88.28049353811306,187511.81130829183,123.69540163542773,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_36_45,sex_female,621.0,81.0,1,87.28713850266632
622,84.67165073982623,189583.18434085464,123.26083489215048,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_36_45,sex_male,622.0,81.0,1,110.18326211740677
623,43.6209012520749,137054.10500621525,97.2407684206748,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_High_School,Size_3,age_19_25,sex_male,623.0,31.0,1,23.321497510568523
624,89.34467122917414,200448.0980112689,142.8491060064431,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_26_35,sex_male,624.0,81.0,1,38.44685107440972
625,103.05151448650177,288195.70789704024,217.13452893733452,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,Education_Post_Graduate,Size_8,age_46_55,sex_female,625.0,51.0,1,59.66861017496963
626,97.26434276981294,254086.78047446677,184.0964177450173,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_5,age_26_35,sex_female,626.0,81.0,1,17.116951356133665
627,74.18007879931058,134073.93295799414,103.84280783161573,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Elementary_School,Size_5,age_26_35,sex_female,627.0,31.0,1,8.32387973806838
628,82.77488970667449,191824.58236131057,136.62956206553315,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_High_School,Size_7,age_36_45,sex_male,628.0,61.0,1,95.44734920727699
629,68.81772047938928,253236.30324379247,189.2863925418572,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Graduate,Size_7,age_26_35,sex_male,629.0,81.0,1,82.7180327095165
630,59.34866822986935,228253.9112905872,169.24562719582696,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_6,age_46_55,sex_female,630.0,81.0,1,8.477142774031488
631,87.77172608956602,192003.84628304292,119.87125820407671,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_4,age_26_35,sex_male,631.0,81.0,1,35.11648024908925
633,84.10593009975693,191092.25134877575,123.83371461440045,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_2,age_66_75,sex_male,633.0,81.0,1,77.13675420444395
634,28.161726014127808,77121.1019977225,49.8173767651592,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Elementary_School,Size_3,age_56_65,sex_male,634.0,31.0,1,45.746598233149996
635,84.05197800869466,176775.14506808898,117.69647711795635,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_6,age_36_45,sex_male,635.0,51.0,1,44.24488908705479
636,101.89491199568172,271512.81369107607,196.15502979726918,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,Education_Post_Secondary,Size_7,age_86_100,sex_male,636.0,51.0,1,70.5856213938443
637,96.4448915938266,225984.97403096172,165.52221588064273,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_High_School,Size_6,age_86_100,sex_male,637.0,61.0,1,24.33915140352301
638,73.12449199225692,142936.33090162242,96.43047384555851,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,Education_High_School,Size_2,age_86_100,sex_female,638.0,1.0,1,74.56177409813557
639,26.50669148177525,45483.64904513494,25.56382884996055,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Elementary_School,Size_2,age_19_25,sex_male,639.0,31.0,1,30.39349432485956
641,68.64741513124332,96820.44129095251,74.7655157902962,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Elementary_School,Size_1,age_36_45,sex_male,641.0,31.0,1,53.11047562307262
642,96.0263599404212,243621.77574805703,184.49004208060163,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,Education_College,Size_2,age_76_85,sex_male,642.0,51.0,1,41.637209340880716
643,79.36854113040069,194105.9803399465,138.10734382296422,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,Education_Post_Secondary,Size_3,age_46_55,sex_male,643.0,51.0,1,91.30295012831446
646,63.89199160322625,120691.56080371431,78.93174673714401,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,Education_High_School,Size_4,age_36_45,sex_male,646.0,1.0,1,53.93894216527544
648,73.07937126069862,134098.79958007953,89.75929993339909,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Elementary_School,Size_8,age_56_65,sex_male,648.0,31.0,1,30.662184296070908
649,90.63841745087765,219348.43607061857,157.7639719923364,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_56_65,sex_male,649.0,81.0,1,2.9885548705349247
650,94.40207854669191,221005.9021299918,160.47915945353506,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_6,age_46_55,sex_male,650.0,81.0,1,30.61762927801152
651,80.43914575626462,186205.56781932391,136.11353166881804,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_36_45,sex_female,651.0,81.0,1,94.154340065252
652,57.644780970781504,102593.14462596293,78.74901377140634,AC_yes,Cooking_no,Lighting_yes,Refrigeration_no,Urbanity_Urban,Education_Elementary_School,Size_2,age_26_35,sex_female,652.0,31.0,1,16.498645737027832
653,57.775842731070874,183238.59629216717,118.85316907791888,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_36_45,sex_male,653.0,81.0,1,119.93889922816714
654,49.41707014850764,159128.54933554,103.71815921808424,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_male,654.0,51.0,1,47.6195668274191
655,38.03633533120024,116725.91919202352,78.6604051564784,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,Education_Elementary_School,Size_7,age_36_45,sex_male,655.0,1.0,1,95.15472938969376
656,87.45756727151806,214980.79814312575,157.05232687536085,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_66_75,sex_female,656.0,81.0,1,40.24098123418908
657,73.31369475251606,179764.02320604745,126.8488537493745,AC_yes,Cooking_no,Lighting_yes,Refrigeration_no,Urbanity_Rural,Education_Post_Secondary,Size_3,age_26_35,sex_male,657.0,21.0,1,23.501363330734435
658,87.84382918846781,190126.84145215,134.31051479601248,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_26_35,sex_male,658.0,81.0,1,31.55025635262487
659,82.38818062980039,193693.0103597696,121.8630816043449,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,Education_College,Size_4,age_36_45,sex_male,659.0,51.0,1,54.3705851385817
660,80.56617172416048,160868.48170076177,117.7554973829022,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_High_School,Size_4,age_36_45,sex_male,660.0,31.0,1,67.62577044886008
662,80.34985582726189,169440.53167029505,115.15223669742191,AC_yes,Cooking_no,Lighting_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_36_45,sex_female,662.0,51.0,1,26.835318638591126
663,47.680659451135085,155262.04963010375,105.30033439736044,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,Education_Post_Secondary,Size_5,age_26_35,sex_male,663.0,21.0,1,27.51565990158551
664,79.21510548026123,169804.31736013223,112.17462156847604,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_46_55,sex_male,664.0,51.0,1,59.76052443844354
665,84.82168603406177,194687.75608092366,142.50804952488426,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_male,665.0,81.0,1,99.98977841189907
666,87.1830277654204,196897.51040318352,139.72568511992242,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,Education_Post_Graduate,Size_6,age_26_35,sex_male,666.0,51.0,1,3.207688118107363
667,94.15779480013548,211121.9065666744,139.387380801381,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_7,age_19_25,sex_male,667.0,81.0,1,15.693233436290871
669,77.76369851833566,159546.6455106888,117.78810564410068,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,Education_High_School,Size_4,age_36_45,sex_male,669.0,1.0,1,53.93894216527544
671,68.92990471464037,125871.63011644688,93.09187284790931,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Elementary_School,Size_4,age_46_55,sex_male,671.0,31.0,1,53.637081995057784
672,97.07783948714464,246981.29116003888,171.82494624708613,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_female,672.0,81.0,1,85.72646206424558
673,68.56176139616389,250116.4729766295,183.57061612475783,AC_no,Cooking_no,Lighting_no,Refrigeration_yes,Urbanity_Urban,Education_College,Size_5,age_36_45,sex_male,673.0,81.0,1,52.05330326055638
674,55.93023560716392,214944.4362091934,140.05395915573047,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_5,age_46_55,sex_male,674.0,81.0,1,63.08238544566835
675,66.67539786595236,98916.65880668088,66.41602016595904,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Elementary_School,Size_5,age_46_55,sex_male,675.0,31.0,1,57.53367671684265
676,72.02841222407888,132539.6622546716,100.50341376018315,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Elementary_School,Size_5,age_36_45,sex_male,676.0,31.0,1,65.16093652588593
678,74.69416115829328,150110.78188074115,99.73035271828348,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_26_35,sex_female,678.0,51.0,1,10.654132737884428
679,62.448381001632974,221980.64152403275,159.13543243183975,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_56_65,sex_male,679.0,81.0,1,4.744191981295333
680,32.63263534466919,94572.27277066227,73.49322238613213,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,Education_Elementary_School,Size_2,age_26_35,sex_male,680.0,1.0,1,81.95149161249023
681,66.42938260386222,141655.84191461126,106.60928105967452,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,Education_High_School,Size_2,age_36_45,sex_male,681.0,1.0,1,119.49821631956591
682,83.17825559833877,195676.31950755185,126.11488639865948,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,Education_College,Size_4,age_36_45,sex_male,682.0,51.0,1,51.3705851385817
683,41.201877217275936,126035.51244793464,85.23052279949292,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_High_School,Size_4,age_46_55,sex_male,683.0,31.0,1,56.75414775057724
684,72.80663783265507,129608.19262775185,84.99980672928339,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,Education_Post_Secondary,Size_1,age_46_55,sex_male,684.0,21.0,1,31.023235252045602
686,54.95819077785163,198121.6566287532,141.0826837676191,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,Education_Post_Secondary,Size_7,age_56_65,sex_male,686.0,51.0,1,22.98234773434278
687,51.282079582825936,173167.37354014872,129.8607873976145,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,Education_Post_Graduate,Size_2,age_56_65,sex_male,687.0,21.0,1,58.31060361793061
688,71.3889327421247,142117.00598306302,93.469932774731,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,Education_Post_Secondary,Size_2,age_46_55,sex_male,688.0,21.0,1,104.73637558736452
689,68.7373767678553,101219.40391407805,77.49507940598342,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Elementary_School,Size_2,age_26_35,sex_female,689.0,31.0,1,61.98655917057401
690,41.74009040734473,134578.45675127232,89.4362688899918,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,Education_Post_Secondary,Size_3,age_26_35,sex_male,690.0,21.0,1,76.74491387504106
691,90.84310551266528,238166.96580265628,168.3151208730589,AC_yes,Cooking_no,Lighting_no,Refrigeration_yes,Urbanity_Rural,Education_College,Size_3,age_46_55,sex_male,691.0,51.0,1,67.2128320306236
692,78.4268286295559,125043.98773649431,81.94051119958849,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_High_School,Size_3,age_56_65,sex_female,692.0,31.0,1,24.456266152408183
693,31.889260796387248,72470.8967365468,46.755125011112575,AC_no,Cooking_no,Lighting_no,Refrigeration_yes,Urbanity_Urban,Education_Elementary_School,Size_3,age_46_55,sex_male,693.0,31.0,1,84.86222580690338
694,78.34511996277564,133157.37310321105,85.58097058274831,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_26_35,sex_male,694.0,51.0,1,86.67610504786526
695,85.81156599345671,192466.92859527198,142.40669930244133,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_26_35,sex_male,695.0,81.0,1,34.55025635262487
696,84.81674574246047,184756.42979166238,135.45998419364216,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_High_School,Size_6,age_36_45,sex_male,696.0,61.0,1,40.379470010212906
697,102.71070329394009,261954.11875983523,173.7273842972433,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_10,age_36_45,sex_male,697.0,81.0,1,66.76511672350043
698,62.55372784440139,86894.17256060691,52.080398074932596,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_High_School,Size_1,age_36_45,sex_male,698.0,31.0,1,57.47190426783163
699,49.79941777730091,150408.65812962764,104.10262727979168,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_male,699.0,51.0,1,112.7454155226595
700,49.44670550716197,186577.3469369944,135.8311235026489,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_26_35,sex_female,700.0,81.0,1,52.53561854388526
701,99.46272747919814,224828.39213317214,160.4737754145535,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_2,age_46_55,sex_male,701.0,81.0,1,114.98942776741356
702,33.21107232892155,71296.67682905223,44.31351108815533,AC_no,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Elementary_School,Size_2,age_56_65,sex_male,702.0,31.0,1,56.24660706282265
703,84.621296224338,199408.10387919878,142.6584769635549,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,Education_Post_Secondary,Size_2,age_66_75,sex_male,703.0,51.0,1,61.883702024394964
704,65.665780223778,122848.91826463223,80.15024961872501,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,Education_High_School,Size_4,age_36_45,sex_female,704.0,1.0,1,27.042818550535003
705,43.90852980423128,149441.5669924632,102.01110229123094,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,Education_High_School,Size_7,age_36_45,sex_female,705.0,1.0,1,71.62003441971237
706,46.510990649569074,170295.59280244884,113.40066295267559,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,Education_Post_Secondary,Size_5,age_46_55,sex_male,706.0,21.0,1,48.82933326561932
707,59.980105581689116,221936.2145506902,157.28289449548762,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_2,age_46_55,sex_male,707.0,81.0,1,111.74506487817396
708,92.99945324519771,223959.64302699512,162.32236588919417,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_2,age_46_55,sex_male,708.0,81.0,1,109.0560111380361
709,79.62499998838899,170222.66429702472,120.41872687142158,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,Education_Post_Secondary,Size_2,age_26_35,sex_male,709.0,21.0,1,86.42270222333073
710,70.82578720734892,152284.73474631598,112.38988003300292,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,Education_High_School,Size_2,age_56_65,sex_male,710.0,1.0,1,43.09898694261406
711,62.36684325861364,107049.70854009106,80.37490835605234,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,Education_Elementary_School,Size_2,age_46_55,sex_male,711.0,1.0,1,102.50952786576364
712,56.321641101818244,209519.2410583592,162.32791690448926,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Graduate,Size_3,age_26_35,sex_male,712.0,81.0,1,93.02230264633995
713,94.59684107698195,213843.19525342016,153.1303361366887,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_19_25,sex_male,713.0,81.0,1,31.997503373114327
714,83.13276213730532,211143.67956217309,146.63703171924274,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_1,age_36_45,sex_male,714.0,81.0,1,61.9035472411379
2,33.98702225147974,193218.41695938574,101.32122271118543,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,Education_Post_Secondary,Size_4,age_26_35,sex_male,,,3,3.0
3,40.25428681021435,229687.01253125642,138.53714478478705,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,Education_Post_Graduate,Size_3,age_56_65,sex_male,,,7,7.0
4,57.33348675715751,231240.40344683465,135.0446251524457,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,Education_Post_Graduate,Size_3,age_56_65,sex_male,,,6,6.0
5,56.056147415700345,204389.59350253703,112.17688004760535,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,Education_Post_Secondary,Size_4,age_36_45,sex_female,,,2,2.0
7,24.54756129396724,123290.99725227375,69.7101580200117,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,Education_Elementary_School,Size_3,age_46_55,sex_female,,,1,1.0
10,66.57298276319474,252068.4072316068,137.16527102152773,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,Education_College,Size_5,age_36_45,sex_male,,,8,8.0
11,37.27301629370067,187122.87317684307,102.44136211603538,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_46_55,sex_female,,,19,19.0
12,60.84255999780952,234690.29261804465,127.95986246447555,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,Education_College,Size_3,age_36_45,sex_male,,,13,13.0
13,44.390586461214944,124918.12632933227,69.73430645139541,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Elementary_School,Size_4,age_36_45,sex_male,,,2,2.0
16,47.18284014807551,173066.9124157273,85.86099097373253,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,Education_College,Size_1,age_46_55,sex_male,,,4,4.0
18,22.15685923344475,98176.14048578255,58.57852855033211,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Elementary_School,Size_1,age_46_55,sex_male,,,2,2.0
19,44.28236635315699,96121.91703993012,55.48998447344839,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Elementary_School,Size_1,age_46_55,sex_male,,,3,3.0
20,52.33123005195057,187641.10959059923,102.64484328493444,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,Education_Post_Secondary,Size_2,age_36_45,sex_female,,,9,9.0
21,42.4093433415228,220389.17572044532,120.55623029941687,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_19_25,sex_female,,,1,1.0
22,32.68521330302501,148903.1149301132,85.72593964506164,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Elementary_School,Size_6,age_36_45,sex_female,,,1,1.0
23,23.136413725106898,87557.54663136069,45.562349028066095,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Elementary_School,Size_4,age_46_55,sex_female,,,1,1.0
24,37.61207089909067,186868.82448459906,99.91273859820109,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Graduate,Size_4,age_46_55,sex_male,,,13,13.0
25,35.75349047294614,217132.52779097206,116.38914456306556,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_7,age_19_25,sex_male,,,1,1.0
26,33.792045370095344,186918.96946350604,108.05257975117948,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Elementary_School,Size_9,age_56_65,sex_male,,,5,5.0
27,55.769666450222225,190754.0742520944,94.72055229772971,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_9,age_19_25,sex_male,,,3,3.0
28,37.540492017092134,194658.73888731282,107.4677189108221,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_High_School,Size_7,age_36_45,sex_female,,,14,14.0
29,36.902000011877476,178563.40670420337,98.43136776692667,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_High_School,Size_5,age_46_55,sex_male,,,10,10.0
31,37.39560430076209,186136.68305254547,94.57929836515274,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_8,age_26_35,sex_male,,,13,13.0
32,62.620123901583796,221800.27555464322,124.44752433606423,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_6,age_46_55,sex_male,,,7,7.0
