,Electricity,Income,Water,e_Cooking,e_Refrigeration,e_TV,e_Urban,i_Education_cat,i_Family_Size,i_HH_head_Age,i_HH_head_Sex,real_index,sw,w,wf
459,98.67472167095251,219877.2391030764,155.02660636489696,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_2,age_36_45,sex_male,459.0,81.0,1,32.51479878260869
460,89.3704483360508,175990.7924841859,127.06773735275308,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_1,age_46_55,sex_male,460.0,51.0,1,1.6920434916906766
461,94.83451511239204,227989.78551088297,164.65695024332683,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_36_45,sex_male,461.0,81.0,1,87.39684930389774
462,80.3213728736611,166087.0808953307,124.5803530373542,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_3,age_56_65,sex_male,462.0,31.0,1,23.17003101098993
463,92.69181180022639,189244.2875406445,143.76209430872927,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_female,463.0,81.0,1,92.3664433547026
464,88.17916328087341,185083.6261424364,137.61941036329802,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_male,464.0,81.0,1,72.18008723223261
465,99.95690301354664,227843.2457144333,159.91585582021813,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_6,age_46_55,sex_male,465.0,81.0,1,17.188966133857647
466,91.38019641368246,205520.95390669024,152.58575646445234,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_male,466.0,81.0,1,5.8152514407840386
467,99.96721037486219,245051.30408230182,177.70335487095906,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_4,age_46_55,sex_male,467.0,81.0,1,11.032013512449176
468,72.05984636571112,144821.63707772124,107.79696056558784,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_2,age_36_45,sex_male,468.0,31.0,1,90.52100792780806
469,82.97365631562316,140585.1994719895,90.54590044743117,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_46_55,sex_male,469.0,51.0,1,33.56374124906307
473,85.11158420372523,198312.08642737684,143.30431514907804,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_female,473.0,81.0,1,92.63214789282222
474,85.86673025817679,202845.42392267886,145.10575535201502,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_female,474.0,81.0,1,93.63214789282222
475,86.48922868124521,175203.77533919347,127.10156832006857,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_36_45,sex_male,475.0,51.0,1,35.25509801638677
477,91.95929851006892,203085.7119828252,156.0185345439132,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Graduate,Size_2,age_36_45,sex_male,477.0,81.0,1,29.12852319929165
478,87.15733689339834,182408.20910624086,131.6752602978084,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_male,478.0,81.0,1,79.13714853767581
479,96.1178439346865,229980.77183763465,165.19922009818538,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_2,age_46_55,sex_male,479.0,81.0,1,25.78050332072823
480,85.689280063444,189985.99828675008,139.6713232126595,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_46_55,sex_male,480.0,81.0,1,26.56374124906307
481,75.50117989262576,136401.6912735842,100.35005740090372,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_1,age_46_55,sex_male,481.0,31.0,1,27.872076013998324
482,79.3276783167306,146675.37959406828,109.08542104991581,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_1,age_46_55,sex_female,482.0,31.0,1,38.05843213646837
483,95.75935685307972,242412.86373195914,165.81312551462602,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_4,age_36_45,sex_male,483.0,81.0,1,3.7233702797728725
485,97.6495212982001,234957.91097657772,168.36082540783687,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_36_45,sex_male,485.0,81.0,1,76.35391060934097
487,87.33972735435219,174694.89172166202,124.28311649001648,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_1,age_46_55,sex_male,487.0,51.0,1,4.692043491690677
488,85.48063297026977,191837.90375729185,136.8323494467205,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_male,488.0,81.0,1,80.44579177035217
489,77.96164538891244,172798.9708502974,125.66856092180868,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_Post_Secondary,Size_2,age_36_45,sex_male,489.0,21.0,1,49.46570938903628
490,86.83017179391537,180625.81590701093,132.08185064749202,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_36_45,sex_male,490.0,81.0,1,24.298036710943578
491,89.66073757744768,201051.05464312198,155.25976747176847,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Graduate,Size_1,age_36_45,sex_female,491.0,81.0,1,8.400242869832464
492,89.54004550269505,218531.9185945012,157.0101831493118,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_2,age_36_45,sex_male,492.0,81.0,1,36.51479878260869
494,89.64676374496166,213203.51294198981,153.70468975977704,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_1,age_46_55,sex_male,494.0,81.0,1,5.908805563355816
495,67.0507583428436,101385.82089507916,80.36198391005065,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_2,age_36_45,sex_male,495.0,31.0,1,35.426164371721754
499,93.50981844632,210753.1187731636,151.05800825089682,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_36_45,sex_male,499.0,81.0,1,9.292089299782067
500,86.62808470898706,176028.81293709905,129.8087170384447,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_36_45,sex_male,500.0,51.0,1,48.29803671094358
501,92.4290383273743,222889.76327338608,157.54027282319814,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_2,age_36_45,sex_female,501.0,81.0,1,22.658216210521942
502,88.1900507545232,193836.46121403246,143.3747222868327,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_female,502.0,81.0,1,91.63214789282222
503,95.10232668893323,242229.8615509084,167.06316785789312,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_4,age_46_55,sex_male,503.0,81.0,1,7.032013512449176
504,94.48871378787456,209370.579285792,149.54305386174195,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_36_45,sex_male,504.0,81.0,1,9.292089299782067
505,98.34311265404337,250171.9307033661,180.41948588872813,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_5,age_36_45,sex_female,505.0,81.0,1,25.695207493917245
506,99.92824345295219,252795.5333218368,182.7705438516101,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_5,age_36_45,sex_male,506.0,81.0,1,13.5088513714472
507,87.56249024167536,199052.20021569915,146.11339406433368,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_female,507.0,81.0,1,85.67508658737898
508,90.43456650540016,204081.67966925766,149.14851871098213,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_male,508.0,81.0,1,12.858190135340841
511,84.14209743466158,172572.51067155032,123.34867123229964,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_1,age_36_45,sex_female,511.0,51.0,1,3.5697563814843924
512,96.72557722427281,213883.70531005136,155.6299426256503,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_1,age_36_45,sex_male,512.0,81.0,1,0.6001623306795061
513,95.10408937425112,195135.50819087878,143.1330338555396,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_36_45,sex_male,513.0,81.0,1,7.549546902664538
514,82.10464962831239,196075.26521848585,144.2631213289327,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_36_45,sex_male,514.0,81.0,1,-0.4933917918922661
515,80.61923147030437,195598.76702097448,142.88997472938982,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_Post_Secondary,Size_3,age_46_55,sex_male,515.0,51.0,1,127.65640314300168
517,100.13614019467241,238108.8483068573,178.00021111125957,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Graduate,Size_3,age_66_75,sex_male,517.0,81.0,1,6.585929977704641
520,99.08248625335794,213663.33222738234,147.66493176413175,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_19_25,sex_male,520.0,81.0,1,0.0050497164901470715
522,98.34954766672595,235903.57672048121,171.82050504352176,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_2,age_46_55,sex_female,522.0,81.0,1,42.96685944319826
523,82.81765864055208,197357.98577072492,143.6180623537049,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_female,523.0,81.0,1,91.63214789282222
524,84.3849425172493,182320.35342196285,133.17977327139985,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_26_35,sex_female,524.0,81.0,1,57.052688161398606
525,92.97656610365492,226147.5910092185,161.04925086696582,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_36_45,sex_male,525.0,81.0,1,86.35391060934097
527,91.16575676507568,233479.4466166275,167.183124772946,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_2,age_46_55,sex_female,527.0,81.0,1,39.96685944319826
528,81.28352134543094,184577.1531930053,132.546135195821,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_1,age_46_55,sex_female,528.0,81.0,1,3.835460919603893
529,95.83294529587722,230354.7587309981,168.63034361245977,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_26_35,sex_female,529.0,81.0,1,59.26945023306371
530,86.70405303499109,206858.0816851316,138.69993983515002,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_4,age_46_55,sex_female,530.0,81.0,1,20.218369634919213
532,87.35402307065534,178463.96106489212,130.5561038035637,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_1,age_46_55,sex_male,532.0,51.0,1,3.6920434916906766
535,91.2644145366338,213065.2693397232,155.947084808862,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_36_45,sex_female,535.0,81.0,1,13.43550672769529
538,86.73821009323639,185649.8835563511,131.8317157352596,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_46_55,sex_male,538.0,81.0,1,24.56374124906307
539,90.6519177008455,227536.56806238496,163.1694089488344,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_26_35,sex_male,539.0,81.0,1,49.08309411059369
540,89.87906476025827,230795.6701469484,166.992119384105,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_2,age_46_55,sex_male,540.0,81.0,1,24.78050332072823
543,94.53275772587537,226005.70552798515,158.05588842571382,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_36_45,sex_male,543.0,81.0,1,74.35391060934097
545,92.62171548139072,222325.3592627706,161.13114496529843,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_1,age_46_55,sex_female,545.0,81.0,1,5.052222991269037
546,95.52758219518104,203929.82056269114,149.39404814391443,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_56_65,sex_female,546.0,81.0,1,3.1334159165954834
547,95.46668883900385,202944.37824227847,147.51304135844785,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_male,547.0,81.0,1,15.858190135340841
548,90.25690525243911,203617.22779922196,146.73754907983053,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_male,548.0,81.0,1,12.858190135340841
551,103.31465789051813,271216.51750818314,194.9570765237386,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_6,age_46_55,sex_male,551.0,81.0,1,11.362789510965975
552,83.49492033709811,177580.17955133933,120.39182149429432,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_6,age_46_55,sex_male,552.0,51.0,1,13.146027439300841
553,98.72440280434013,249898.7366268907,177.11207045012168,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_5,age_36_45,sex_male,553.0,81.0,1,11.465912676890397
555,87.71653404939474,178188.66294942028,128.5076131095412,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_36_45,sex_female,555.0,51.0,1,49.48439283341362
556,89.31318009700476,197625.68648764712,146.40095723048634,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_Post_Secondary,Size_3,age_46_55,sex_male,556.0,51.0,1,137.6993418375584
560,93.16599188907848,215857.36476054307,157.39917849505906,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_46_55,sex_male,560.0,81.0,1,15.557793837901567
562,97.44536814734545,262684.88267843786,180.70645230081902,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_6,age_36_45,sex_male,562.0,81.0,1,7.054146278289682
563,79.68221340688983,154794.0734800834,112.49544889984072,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_7,age_36_45,sex_male,563.0,31.0,1,34.132653431619985
564,65.45355280366671,106388.68823356382,78.80038087965382,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_3,age_26_35,sex_male,564.0,31.0,1,73.99445969970672
565,72.66690011630745,107763.3538627591,82.12828354595304,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_2,age_46_55,sex_male,565.0,31.0,1,37.691868909841254
566,92.90132396364012,214370.23732343488,166.1679062278416,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Graduate,Size_2,age_46_55,sex_male,566.0,81.0,1,37.43716643196798
570,94.80062289507265,238067.3222133289,165.61792196687688,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_4,age_36_45,sex_male,570.0,81.0,1,3.7233702797728725
576,96.37977465269009,242963.64918001267,169.94656848241968,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_female,576.0,81.0,1,96.84890996448729
577,80.9130972891698,181619.45965018185,127.57507903535252,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_26_35,sex_female,577.0,81.0,1,59.052688161398606
578,86.6137422645058,176129.31018300576,121.9727746023182,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_19_25,sex_female,578.0,51.0,1,2.9746437672950545
579,92.12157871377077,217413.95569973128,146.72870111010505,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_5,age_46_55,sex_female,579.0,81.0,1,22.96091203203673
580,94.71254420579136,215349.19795685422,157.21660105812597,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_36_45,sex_female,580.0,81.0,1,11.43550672769529
581,89.99294490711105,216048.62773250745,156.78951601522854,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_46_55,sex_female,581.0,81.0,1,17.7441499603716
583,90.09006202220029,210077.40173379533,156.37908329317256,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_female,583.0,81.0,1,6.001607563254069
584,85.38638393551705,196116.09209034024,140.22165577544868,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_36_45,sex_male,584.0,81.0,1,-0.4933917918922661
585,98.642134070588,229200.84238781672,177.9960537122629,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Graduate,Size_3,age_46_55,sex_male,585.0,81.0,1,103.31921695325701
586,87.73520838125154,175053.09323649065,129.4819082443953,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_1,age_46_55,sex_male,586.0,51.0,1,2.6920434916906766
587,98.44220685253792,226195.52779349266,164.63338063415034,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_6,age_36_45,sex_male,587.0,81.0,1,5.880322901181351
589,98.21822812996487,238409.83162584176,170.93929606074136,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_4,age_36_45,sex_male,589.0,81.0,1,7.766308974329672
591,92.1995321662617,206643.5699400143,149.56343801883057,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_1,age_36_45,sex_male,591.0,81.0,1,-0.3998376693204939
592,92.37813940964031,205833.51347314887,149.54620980756368,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_1,age_36_45,sex_male,592.0,81.0,1,-0.3998376693204939
598,88.3603361155439,182731.0402800487,133.71345962719695,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_46_55,sex_male,598.0,81.0,1,30.60667994361988
599,88.05193406421603,180244.2139695084,132.16376784950586,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_36_45,sex_male,599.0,81.0,1,16.298036710943578
602,96.42972697563442,220364.74473004387,156.9785383779294,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_2,age_36_45,sex_male,602.0,81.0,1,27.471860088051912
603,86.18559073824915,184913.27236589935,132.81888667781936,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_46_55,sex_female,603.0,81.0,1,36.75009737153313
609,89.39873084389295,224903.94388195808,173.45630334168968,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Graduate,Size_3,age_46_55,sex_male,609.0,81.0,1,88.31921695325701
611,85.94952499699465,186642.12361806454,134.83500012671828,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_36_45,sex_female,611.0,81.0,1,25.4414541388568
614,101.06562824038664,259696.5811706825,188.32249141252828,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_5,age_46_55,sex_female,614.0,81.0,1,33.003850726593555
615,80.07417714832748,188363.475825291,135.7427111503836,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_46_55,sex_male,615.0,81.0,1,23.56374124906307
618,88.24812677692331,203788.02449597712,145.71734932896533,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_36_45,sex_male,618.0,81.0,1,-0.4933917918922661
620,69.0040959804565,117342.46629508905,89.18536232663004,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_3,age_46_55,sex_male,620.0,31.0,1,149.61685812568714
623,108.20972167694136,268894.3191322589,192.47918571193514,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_6,age_46_55,sex_male,623.0,81.0,1,9.362789510965975
624,83.27543044438917,202587.82772176212,146.5607677753263,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_male,624.0,81.0,1,7.8152514407840386
626,80.7447686880135,196303.9312455059,140.44251857486506,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_36_45,sex_male,626.0,81.0,1,-0.4933917918922661
628,88.5167426496388,184275.2528114042,134.5495208454805,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_46_55,sex_male,628.0,81.0,1,24.56374124906307
634,92.67836592191091,213385.66903335872,154.83578660029943,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_46_55,sex_male,634.0,81.0,1,6.557793837901567
635,84.29395185723584,179222.12893510738,128.87577171190088,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_1,age_46_55,sex_female,635.0,51.0,1,5.835460919603893
638,95.03793709160692,222124.49911079934,157.66646018646617,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_2,age_26_35,sex_female,638.0,81.0,1,0.3873997117746475
642,86.32952085564476,224249.82866741405,162.9172680593245,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_Post_Secondary,Size_6,age_46_55,sex_male,642.0,51.0,1,10.35663881195035
643,86.31217005336538,211390.8157570074,156.97122919555866,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_female,643.0,81.0,1,13.001607563254069
644,87.20676036915508,211924.45513477945,157.37445178795255,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_female,644.0,81.0,1,17.00160756325407
645,94.40174564389571,235346.7030308368,163.7517078249488,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_male,645.0,81.0,1,83.6625538420173
649,90.91324989191895,216435.6295749153,156.67671675638616,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_66_75,sex_female,649.0,81.0,1,0.8988609172697739
651,99.85779591466252,248716.7689646206,178.3992224743882,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_female,651.0,81.0,1,99.89184865904406
652,99.37194947854994,242164.7095749908,174.0155523941469,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_male,652.0,81.0,1,98.70549253657407
653,87.23146661288935,201337.48462263637,147.05311775331998,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_male,653.0,81.0,1,78.48873046490888
654,89.78553912757977,206640.51135977585,155.39851910155,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_female,654.0,81.0,1,99.67508658737898
655,95.26595049815874,202971.89646709865,148.59795108183687,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_36_45,sex_female,655.0,81.0,1,7.735903025134569
656,88.55624398474562,198701.5127523736,145.23036725108625,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_female,656.0,81.0,1,96.67508658737898
661,91.60441696168807,230198.16252264372,165.00742928589972,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_2,age_46_55,sex_male,661.0,81.0,1,34.78050332072823
662,101.48383000220974,260478.88773374414,184.7807776106104,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_6,age_36_45,sex_male,662.0,81.0,1,7.054146278289682
663,84.55932222983354,178385.11618997031,118.07223225479107,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_1,age_46_55,sex_female,663.0,51.0,1,25.095161685825843
665,94.26929870131343,209246.2023681066,155.0326941378258,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_36_45,sex_male,665.0,81.0,1,2.2491506052252657
666,95.0449493756289,212441.47624891138,157.6129930887681,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_46_55,sex_male,666.0,81.0,1,12.557793837901567
667,100.65736538998227,252647.87092182113,179.91079001585132,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_66_75,sex_male,667.0,81.0,1,3.972205561021699
669,86.65665686568084,204230.96772491015,152.4933248175645,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_male,669.0,81.0,1,2.8152514407840386
670,94.48962550410609,221899.4324595152,154.4867540648979,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_26_35,sex_male,670.0,81.0,1,52.08309411059369
671,87.0107796793457,191123.01443927357,136.8654613096457,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_female,671.0,81.0,1,89.32350466014589
672,83.02018347586859,179841.2744908577,130.4684179495315,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_36_45,sex_male,672.0,51.0,1,30.255098016386768
675,77.77149202927676,141359.56928775713,93.51674903713374,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_male,675.0,51.0,1,122.13714853767581
676,93.87316501615099,199698.0883678612,142.98763808900517,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_female,676.0,81.0,1,76.3664433547026
677,99.06562071330342,246174.8596027002,176.66058570643582,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_4,age_36_45,sex_female,677.0,81.0,1,9.909726402242896
678,94.5342418117014,237167.67096104714,171.25832209764377,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_4,age_36_45,sex_male,678.0,81.0,1,5.7233702797728725
680,93.30085587833506,227743.9341969177,161.3760814724373,Cooking_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_2,age_46_55,sex_male,680.0,81.0,1,34.78050332072823
681,89.4762344681218,214859.13668542024,159.47196761409575,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_46_55,sex_male,681.0,81.0,1,10.600732532458366
685,69.22577063941233,104091.09882772424,78.50845171273436,Cooking_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_3,age_26_35,sex_male,685.0,31.0,1,82.0373983942635
