,Electricity,Income,Water,e_Cooking,e_Lighting,e_Refrigeration,e_Urban,i_Education_cat,i_Family_Size,i_HH_head_Age,i_HH_head_Sex,real_index,sw,w,wf
520,88.60388887512173,204366.9033790316,148.07494867153196,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_46_55,sex_male,520.0,81.0,1,26.001627763514435
521,100.47627683924402,248229.2898287261,180.2112692560605,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_4,age_46_55,sex_female,521.0,81.0,1,5.973111340213176
525,89.59287918627918,163349.85895400034,114.75548402646248,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_19_25,sex_male,525.0,51.0,1,0.6260359771976427
528,90.4550860861376,203730.40244536847,155.16643248678963,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Graduate,Size_3,age_26_35,sex_male,528.0,81.0,1,77.88492541560231
529,91.61959783377114,206689.33105350702,154.467475557775,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Graduate,Size_3,age_36_45,sex_male,529.0,81.0,1,144.65308385930422
530,94.77583207083505,208677.18122622845,164.94764323971498,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Graduate,Size_3,age_36_45,sex_female,530.0,81.0,1,146.12551590134774
531,85.20756140603197,188940.37106142138,139.06175085920808,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_36_45,sex_male,531.0,81.0,1,2.051409136321435
533,95.31103020703381,238132.40674753836,163.25704480390422,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,Education_College,Size_4,age_46_55,sex_male,533.0,51.0,1,131.2883419061928
541,82.30715006499784,187210.4745065727,134.30931897524817,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_female,541.0,81.0,1,152.47497026617015
542,93.82511501595077,243458.40812816672,171.58303988470325,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_4,age_46_55,sex_female,542.0,81.0,1,7.568584055758173
543,91.27560203262396,190739.59399335406,135.12667378907508,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_36_45,sex_male,543.0,81.0,1,1.455936420776565
546,86.1935823408881,186762.34313161444,135.28650677756514,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_male,546.0,81.0,1,137.40706550858164
548,86.9564437476326,180890.011412239,129.6095228087741,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_46_55,sex_female,548.0,81.0,1,84.09572211026602
549,83.68347834793221,164014.22043626427,120.75837897618393,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_36_45,sex_male,549.0,51.0,1,98.11957560915732
550,93.69856536628474,208426.42957902013,149.6306261206865,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_2,age_36_45,sex_male,550.0,81.0,1,68.66060402748522
554,82.42593227510885,172798.188457982,125.63890361253759,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_36_45,sex_female,554.0,51.0,1,88.78295308229067
556,89.4463166435205,195776.69453830854,154.1053128113686,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Graduate,Size_2,age_26_35,sex_female,556.0,81.0,1,9.16905473283165
559,96.49363903707385,225421.3818344773,163.49532907275884,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_36_45,sex_female,559.0,81.0,1,112.51228422543284
561,89.26684342038338,204622.8561353753,145.37724079728937,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_46_55,sex_male,561.0,81.0,1,21.001627763514435
562,90.29672500083392,216329.04499345785,148.09064010742375,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_26_35,sex_male,562.0,81.0,1,63.271693739687464
565,63.78527256075762,95050.19144335669,72.67088608357248,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Elementary_School,Size_2,age_36_45,sex_male,565.0,31.0,1,113.26744108047666
567,76.87213346181312,126113.7362767088,96.67964017390736,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Elementary_School,Size_4,age_46_55,sex_female,567.0,31.0,1,9.984475677659526
568,83.07032212915827,166621.8954079011,120.98763005219826,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_26_35,sex_male,568.0,51.0,1,83.73066532135954
569,89.1675141652465,191589.9618921947,139.04221359262093,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_male,569.0,81.0,1,154.81159279303665
570,105.32886445493654,248881.9437616788,179.88381056365853,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_5,age_46_55,sex_male,570.0,81.0,1,18.138128897387325
571,86.6840669277225,196704.44742409678,140.7855463187186,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_male,571.0,81.0,1,18.959650879841654
572,78.80454734835139,167311.93287887724,123.19017850971058,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_19_25,sex_male,572.0,51.0,1,1.221508692742634
574,78.72936290740978,154482.99824672876,114.8390259048346,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_26_35,sex_male,574.0,51.0,1,9.542362596545265
577,93.09690159674936,200935.40440102905,151.96116352026732,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Graduate,Size_3,age_26_35,sex_female,577.0,81.0,1,67.95283017319079
581,81.78605481417735,141548.48948076245,96.89358314197901,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_male,581.0,51.0,1,191.81159279303665
587,103.73346864922262,227340.16013406802,178.66601944067452,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Graduate,Size_3,age_66_75,sex_male,587.0,81.0,1,21.233397418719314
588,102.58742421271441,211378.6053136139,154.9563326546353,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_6,age_46_55,sex_male,588.0,81.0,1,11.038558682545691
589,78.8319618701525,178499.29239725732,127.76932053869459,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_male,589.0,51.0,1,189.90335104951646
592,87.21081649854334,184961.0920630907,131.17154615675574,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_36_45,sex_male,592.0,81.0,1,0.05140913632143507
598,108.77638612897846,253481.1533261557,179.67694759968532,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_6,age_46_55,sex_male,598.0,81.0,1,5.579587100873573
599,96.13190358285385,221494.6312748711,165.31086006209418,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Graduate,Size_3,age_56_65,sex_male,599.0,81.0,1,20.707418809682203
600,85.95024828855612,188526.69555961294,137.49991638408278,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_female,600.0,81.0,1,121.56672852264984
601,86.93892887158967,191588.18287952477,139.02215020255093,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_56_65,sex_male,601.0,81.0,1,2.148631430984328
602,92.7879580825685,201080.036731605,140.50278014028342,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_36_45,sex_male,602.0,81.0,1,3.093386019994224
607,90.64529005285743,207622.21533742023,145.8282810787335,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_46_55,sex_male,607.0,81.0,1,26.001627763514435
608,91.98313206051412,204920.35160773547,147.75598181089094,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_46_55,sex_male,608.0,81.0,1,22.001627763514435
612,100.47683172227829,216763.53946323914,157.62975639793837,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_2,age_46_55,sex_female,612.0,81.0,1,76.63675052859398
615,86.79551188805178,185866.99183213513,134.79070537737377,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_female,615.0,81.0,1,107.56672852264984
616,93.29474032079584,222252.7988370245,159.11497156832016,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_36_45,sex_female,616.0,81.0,1,114.51228422543284
617,98.61310799829764,230129.67934550173,164.21464349747362,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_male,617.0,81.0,1,147.35262121136464
618,93.92379107638176,226353.7022381417,161.95727611836068,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_male,618.0,81.0,1,140.94809392690962
619,79.32687322902899,143377.41076787387,106.08955714262449,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_High_School,Size_3,age_36_45,sex_male,619.0,31.0,1,159.6060622917858
620,106.16567590730244,259907.8916576895,187.8086589254747,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_6,age_46_55,sex_male,620.0,81.0,1,6.579587100873573
621,94.65722155509764,235803.8589428929,171.7399084838629,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_8,age_36_45,sex_female,621.0,81.0,1,5.948383754843897
623,97.23640609775713,236115.6205796784,170.89816693956482,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_4,age_46_55,sex_male,623.0,81.0,1,13.905206582624672
627,83.87496854189732,197530.0821445182,145.1913874013861,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_female,627.0,81.0,1,15.027555637430162
630,88.01806039552258,214004.62505482216,152.60630411803666,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_2,age_36_45,sex_female,630.0,81.0,1,51.7285087850737
631,101.2236561057407,216567.6501657316,154.72544617477277,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_2,age_46_55,sex_male,631.0,81.0,1,90.56884577100541
632,94.31491771865457,241310.2927447272,171.98346107557978,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_4,age_46_55,sex_male,632.0,81.0,1,20.905206582624672
636,87.79028650885391,199834.08446993073,144.85753051326168,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_36_45,sex_male,636.0,81.0,1,3.093386019994224
637,85.58951449435392,187105.10073749238,135.06768359845893,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_36_45,sex_male,637.0,81.0,1,0.45593642077656504
638,85.17609342810545,180282.45661833952,128.70430207850114,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_male,638.0,81.0,1,119.90335104951646
642,99.50105481048178,225810.08652438386,162.14400508487822,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_male,642.0,81.0,1,147.35262121136464
643,98.08252968342856,220150.05023104238,157.0142525359188,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_36_45,sex_male,643.0,81.0,1,112.44437946784433
647,87.37583721896677,170228.50872950375,117.72555753895149,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_26_35,sex_male,647.0,51.0,1,88.73066532135954
648,89.71850913339847,196805.85399246606,150.59700826722985,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_male,648.0,81.0,1,21.36417816429678
655,102.14478376992226,241626.22726219826,182.3278294009429,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_5,age_46_55,sex_male,655.0,81.0,1,18.542656181842325
656,83.55660027523109,148578.33444830074,110.53196129926852,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_High_School,Size_3,age_46_55,sex_male,656.0,31.0,1,222.10977675085087
657,94.94947277189344,224503.5914067065,172.32453716731618,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Graduate,Size_4,age_36_45,sex_female,657.0,81.0,1,2.6781012726078153
658,78.4822816942001,120129.06178818812,91.3061373177636,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Elementary_School,Size_4,age_46_55,sex_male,658.0,31.0,1,31.916570920071003
659,99.1525325897988,241726.2455047325,172.54559956744438,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_5,age_46_55,sex_male,659.0,81.0,1,24.542656181842325
662,99.13573165485356,234153.78422340602,168.35087890873154,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_8,age_46_55,sex_male,662.0,81.0,1,32.19324802523073
668,94.15416943836505,226300.8722064572,165.53003110269452,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_7,age_46_55,sex_male,668.0,81.0,1,46.80770109125088
669,92.8985263732357,218324.39493419492,152.38841431796996,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_2,age_46_55,sex_male,669.0,81.0,1,87.56884577100541
670,94.77281377736769,223008.91300958552,163.30103087554778,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_2,age_46_55,sex_female,670.0,81.0,1,77.63675052859398
674,101.23732464177091,227383.14942319,155.29467136953403,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_male,674.0,81.0,1,147.35262121136464
676,83.96233562396735,209242.62260551905,151.92114277523913,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_46_55,sex_male,676.0,81.0,1,34.59710047905929
677,95.6607848933358,263194.4119000623,188.67598777101415,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_6,age_46_55,sex_male,677.0,81.0,1,8.175059816418562
678,91.48378913836441,219063.16843045983,166.3515409277589,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Graduate,Size_3,age_56_65,sex_male,678.0,81.0,1,13.707418809682203
681,89.39262313516666,206293.4043530937,155.67588615897645,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_46_55,sex_male,681.0,81.0,1,28.001627763514435
682,90.34668460058006,188925.90881198694,135.83996396783087,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_36_45,sex_male,682.0,81.0,1,1.455936420776565
684,87.90643582720078,171439.41729396582,115.18791999669568,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_36_45,sex_male,684.0,51.0,1,162.44437946784433
685,86.28420113977087,170911.36629749395,128.04313556899382,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_26_35,sex_male,685.0,51.0,1,86.73066532135954
686,92.02248198698791,211066.45276309585,153.65065756508517,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_26_35,sex_male,686.0,81.0,1,52.271693739687464
687,63.84577406420204,103088.9409891541,79.83268961092041,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Elementary_School,Size_3,age_36_45,sex_male,687.0,31.0,1,214.0512165208358
693,93.8825533597946,230481.03694214308,162.91620378132498,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Rural,Education_College,Size_5,age_26_35,sex_male,693.0,51.0,1,5.249391318188321
7,22.06442754762839,153809.33366165758,81.9115907310188,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_female,,,9,9.0
11,23.959186830366036,181381.66645680348,106.70367621424558,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_male,,,216,216.0
13,23.36275347404684,198818.7947234313,115.2956160075749,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_36_45,sex_male,,,7,7.0
14,21.15042426379813,159660.4606632923,94.73932616198279,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_26_35,sex_male,,,7,7.0
16,25.77430530646012,227525.120700983,132.74104864466057,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_male,,,192,192.0
17,21.3370498854145,172828.26973637316,100.64294998914896,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_male,,,122,122.0
18,22.674786911666594,184827.2687268816,113.78543358314244,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_male,,,199,199.0
20,22.306849806067795,189919.08904308296,112.77199733267628,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_female,,,180,180.0
22,27.8324322127293,248184.7305356191,142.38771520826066,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_5,age_46_55,sex_female,,,14,14.0
28,26.190594914667372,272518.68576235237,160.82374550135478,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_7,age_46_55,sex_male,,,36,36.0
30,24.830645974841175,208897.3851770832,124.59854428097938,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_2,age_36_45,sex_male,,,83,83.0
31,25.66763475620735,226618.28547341184,131.40468972161452,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_2,age_46_55,sex_female,,,118,118.0
33,25.185349217409666,207813.23775432745,123.6817702748287,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_2,age_36_45,sex_male,,,102,102.0
34,26.031713890733045,217936.40968111163,121.1744242598323,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_2,age_36_45,sex_female,,,79,79.0
35,25.633842231457876,217851.49383652085,123.91284702566908,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_2,age_46_55,sex_male,,,116,116.0
37,20.721627526069923,168651.6244762425,102.82190928267968,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Rural,Education_High_School,Size_6,age_36_45,sex_male,,,2,2.0
38,21.21087168245282,174434.49183443756,102.90644133219979,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_male,,,116,116.0
43,26.70111829287046,212005.67808926426,122.06390489900005,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_46_55,sex_female,,,27,27.0
44,23.45652576394258,203714.30075587466,125.77064662345632,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_46_55,sex_female,,,29,29.0
45,23.9828968351966,187009.14815981057,109.59534925341586,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_female,,,148,148.0
46,24.541129115649085,181163.8818452467,112.27763756720182,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_female,,,151,151.0
49,19.904651875705916,150738.09627897837,81.83754729165992,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_male,,,19,19.0
54,23.348431468255846,175571.74459424868,102.60917298898624,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_male,,,134,134.0
56,24.46671084579623,214771.7068722748,136.48731607293027,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Graduate,Size_3,age_46_55,sex_male,,,243,243.0
62,24.324122758831678,189650.38199139189,112.15579330854851,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_male,,,26,26.0
64,25.28404632531506,197539.06008299006,117.17885613190799,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_66_75,sex_male,,,6,6.0
66,24.991481129729635,186533.13086521605,107.78122082904858,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_male,,,213,213.0
68,26.90130478132076,245694.83266689442,145.10958698537982,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_5,age_46_55,sex_male,,,33,33.0
71,25.442340101187852,202011.29042420376,117.63301162699635,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_36_45,sex_male,,,6,6.0
72,25.75449146673263,213549.38226572087,122.10539986477937,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_2,age_46_55,sex_male,,,117,117.0
75,25.000105117962022,225944.8225087,130.07900402745943,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_male,,,210,210.0
79,21.89518410789981,170935.73336577468,101.8291942352377,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_46_55,sex_male,,,98,98.0
82,25.26256871732396,221374.61733870851,130.4903564040018,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_7,age_36_45,sex_male,,,22,22.0
87,24.892831727522392,228933.87074409856,132.74376808823885,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_male,,,209,209.0
88,23.081135029149166,172035.6775477934,95.13533844594127,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_6,age_46_55,sex_male,,,12,12.0
91,23.387757984618858,129965.72454935766,81.09452750986708,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_High_School,Size_2,age_36_45,sex_male,,,35,35.0
92,25.62537813469966,225978.82781766352,141.7013460600216,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Graduate,Size_5,age_36_45,sex_male,,,29,29.0
97,26.276070429209,230121.8553609752,135.28327409744085,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_female,,,180,180.0
98,22.947814385149947,174150.50564439368,102.85165915548684,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Rural,Education_Post_Secondary,Size_2,age_36_45,sex_female,,,63,63.0
101,21.6120894181931,167998.81347917786,97.99481358583252,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_36_45,sex_male,,,74,74.0
102,21.480388196602746,158049.03951010975,92.37897572189729,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_26_35,sex_male,,,6,6.0
107,27.733046665129578,242879.2898120344,151.53522129937176,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Graduate,Size_6,age_46_55,sex_male,,,40,40.0
108,26.27842953894512,214986.367702721,130.6234665735584,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_6,age_46_55,sex_male,,,12,12.0
112,25.823513071989623,225754.4302656326,134.74199874872892,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_2,age_46_55,sex_female,,,111,111.0
113,26.027507664023148,229956.08309973055,135.69567641346498,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_male,,,210,210.0
114,23.57025458666508,207884.77047266628,121.08363177939087,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_46_55,sex_male,,,43,43.0
115,24.892287092985427,232819.10214250395,139.06923645934666,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_8,age_46_55,sex_male,,,46,46.0
117,23.742466186940575,194986.35537840612,116.00819919010104,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_36_45,sex_male,,,8,8.0
118,25.563154622080674,190033.40833481555,116.58141060344866,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_36_45,sex_male,,,1,1.0
122,24.6982359879827,216292.5582507004,127.2072851847876,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_36_45,sex_male,,,163,163.0
123,27.294603528324743,245460.7855914193,137.67115354707286,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_5,age_46_55,sex_male,,,27,27.0
126,23.49937578855433,210813.01466540122,122.45698347469417,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_2,age_36_45,sex_female,,,76,76.0
129,27.610156674477153,251171.63664530625,143.90230780244733,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_5,age_46_55,sex_female,,,18,18.0
136,26.762243034585993,220628.8167439423,125.24768812965011,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_36_45,sex_female,,,167,167.0
137,26.26130267972117,226747.542959093,133.16104294269763,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_male,,,216,216.0
138,24.75699038818641,232576.8383897178,135.01369846483487,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_female,,,177,177.0
140,25.134592276009386,185396.2119045167,111.91510544723047,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_female,,,209,209.0
