,Electricity,Income,Water,e_AC,e_Cooking,e_Lighting,e_Refrigeration,e_Urban,i_Education_cat,i_Family_Size,i_HH_head_Age,i_HH_head_Sex,real_index,sw,w,wf
360,92.40654117892464,224642.48401670548,158.8521927120795,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_male,360.0,81.0,1,86.87157855182758
361,87.09915957365662,188166.3527040702,136.2378119461999,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_female,361.0,81.0,1,102.9758787576312
362,78.8967478075815,184382.47974479006,136.78878022253838,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,Education_High_School,Size_6,age_46_55,sex_female,362.0,31.0,1,25.654552266036
363,86.38560967172789,193719.25616762595,138.96930398540692,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Graduate,Size_5,age_46_55,sex_male,363.0,81.0,1,29.193695018705554
364,61.13451175561199,81576.61229038914,61.99492566997941,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Elementary_School,Size_2,age_26_35,sex_male,364.0,31.0,1,88.42014999078918
365,83.32065418314285,179498.73276952386,127.84473451265373,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_46_55,sex_male,365.0,51.0,1,124.52609496027645
368,81.12254569825092,189147.78570464838,138.7939054715367,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_36_45,sex_male,368.0,81.0,1,16.544214830295388
373,89.69890719197798,212338.43806161275,155.9815702929357,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_6,age_36_45,sex_male,373.0,81.0,1,7.049804463715301
375,72.65121378095101,143788.6707409335,111.42971891413721,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Elementary_School,Size_6,age_46_55,sex_female,375.0,31.0,1,23.063456300280762
376,83.96022074025073,183918.47149110227,123.26150760205923,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_2,age_66_75,sex_male,376.0,81.0,1,4.481348405786537
377,97.855688489288,234659.6687158713,170.02670408618175,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_56_65,sex_male,377.0,81.0,1,10.85977755847161
379,68.61315375446955,109876.15437207694,71.36200698727598,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_High_School,Size_4,age_46_55,sex_male,379.0,31.0,1,46.86728351417867
383,104.59516973012522,266922.97909386986,187.0400641904744,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_7,age_46_55,sex_male,383.0,81.0,1,20.945891101938756
385,92.96080453533622,207341.15436031905,144.92400434018396,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_46_55,sex_male,385.0,81.0,1,36.331216017673256
386,102.278759182417,258898.5318679239,178.9030475153838,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_6,age_46_55,sex_male,386.0,81.0,1,4.594388623848847
388,77.86677843640253,160522.90418838526,116.16283396706301,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,Education_Post_Secondary,Size_2,age_26_35,sex_male,388.0,21.0,1,103.46709522181786
389,68.79822762454491,130088.61877347893,97.59282019761248,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,Education_Elementary_School,Size_5,age_36_45,sex_female,389.0,1.0,1,6.1987446575821075
392,74.115689917493,154936.579586454,112.23038466587556,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_High_School,Size_5,age_36_45,sex_male,392.0,31.0,1,9.09644880324291
396,78.15701876383442,164717.96571854333,117.75379541497955,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_19_25,sex_male,396.0,51.0,1,6.232604975522357
397,69.43839763926589,112438.31384908158,80.64549618445929,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_High_School,Size_2,age_0_18,sex_male,397.0,31.0,1,23.118948040554013
398,71.51759166807257,98532.42545021926,64.5092411765898,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_High_School,Size_2,age_56_65,sex_male,398.0,31.0,1,21.363484963088908
400,90.7868219553479,219437.28887430122,159.82592804709662,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_6,age_46_55,sex_female,400.0,81.0,1,17.698688829652383
401,73.01899086215444,122722.51719816883,92.6509490218403,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Elementary_School,Size_3,age_56_65,sex_female,401.0,31.0,1,14.633885496345851
405,60.666195270228826,94653.74528756023,64.51621736487364,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Elementary_School,Size_6,age_46_55,sex_male,405.0,31.0,1,27.193489883500845
406,84.69305518786108,181373.82028068788,137.92628540614186,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_High_School,Size_6,age_46_55,sex_male,406.0,61.0,1,24.37287314759881
407,86.21053307779793,224018.00068425864,154.5456038133041,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,Education_College,Size_7,age_46_55,sex_male,407.0,51.0,1,31.35760380359602
408,85.48655967275309,217721.2847019233,160.9817259546873,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_7,age_36_45,sex_male,408.0,81.0,1,31.401306941805217
410,79.81498009549519,166994.2673772558,124.41106502237648,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_High_School,Size_5,age_46_55,sex_male,410.0,31.0,1,40.87536675239984
412,92.39752148788588,210074.91545712762,151.2985479943074,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_26_35,sex_male,412.0,81.0,1,42.400866111711736
413,81.73822484873112,164645.02277587482,118.69336437399255,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_36_45,sex_male,413.0,51.0,1,118.74717701111953
414,81.5434315377808,170971.16413656223,126.31408246437479,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_46_55,sex_male,414.0,51.0,1,122.52609496027645
415,91.6064419750609,219688.99177816766,156.9610598199774,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_2,age_46_55,sex_male,415.0,81.0,1,84.29176117125289
416,88.97371170398974,215046.94157996253,166.61024854119205,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Graduate,Size_3,age_56_65,sex_male,416.0,81.0,1,24.261630609969423
418,70.44805527774663,128720.53191715412,95.85455724517875,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_High_School,Size_3,age_26_35,sex_male,418.0,31.0,1,99.17935063546172
420,83.74699914210937,181155.9470370534,129.57547910344388,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_male,420.0,81.0,1,106.10591234085129
421,90.46731287558815,242966.9756225571,172.48790185322125,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_4,age_46_55,sex_female,421.0,81.0,1,6.958765407208411
422,86.92479386104392,192556.66032219454,140.8352685982699,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_56_65,sex_male,422.0,81.0,1,21.39915160893755
423,78.17491128923228,186572.54197494074,135.5491999235984,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_male,423.0,81.0,1,107.10591234085129
424,89.92036433246163,192788.52452198716,142.86060029496434,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_male,424.0,81.0,1,28.323132779452095
425,87.75791233404001,201144.35266301554,145.86224599746515,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,Education_Post_Secondary,Size_5,age_46_55,sex_male,425.0,51.0,1,40.74292871933051
428,96.42367375709408,226144.95127030605,166.7539471339892,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_8,age_36_45,sex_male,428.0,81.0,1,31.94869151517389
430,81.67355854154854,160751.51551270075,121.70149698338665,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_High_School,Size_4,age_46_55,sex_female,430.0,31.0,1,36.737249930958605
431,96.5218852297012,234520.3176435841,173.2887485523841,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_7,age_46_55,sex_female,431.0,81.0,1,36.05019130774231
432,95.72447535701605,221777.42891940146,159.49168642745613,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_male,432.0,81.0,1,76.87157855182758
433,89.35608280907344,232502.5845669205,168.69334159459527,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,Education_College,Size_4,age_36_45,sex_male,433.0,51.0,1,3.7215937429290316
436,78.83863847588835,162728.34773749832,119.40000827903064,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_High_School,Size_4,age_46_55,sex_female,436.0,31.0,1,36.737249930958605
438,85.47177932373819,202042.60177928265,144.16093245096266,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,Education_Post_Graduate,Size_7,age_36_45,sex_male,438.0,51.0,1,43.675498644494795
439,90.55201740767248,203642.29522667703,144.16917032287247,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_2,age_26_35,sex_female,439.0,81.0,1,28.691015147916886
440,74.59606880974603,146990.11373357262,105.82054419250099,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,Education_High_School,Size_4,age_36_45,sex_male,440.0,1.0,1,34.500078266679
442,71.2479454412759,131600.46609787093,96.93193429690601,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_High_School,Size_2,age_36_45,sex_male,442.0,31.0,1,125.2913277458461
443,61.322975418802436,82923.03618621433,50.134042320032215,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,Education_High_School,Size_3,age_19_25,sex_male,443.0,1.0,1,3.1884684119059687
448,95.23827472846456,238115.66387325648,172.116429691317,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_8,age_36_45,sex_female,448.0,81.0,1,20.81865793195381
449,88.41302422566771,206192.68897619282,152.09009665146945,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_36_45,sex_female,449.0,81.0,1,4.4222644852964805
454,79.32257423156858,169136.63671436693,111.08941159711313,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_46_55,sex_female,454.0,51.0,1,25.201182434453195
457,90.19434626090124,225511.5188999289,177.83204594647583,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Graduate,Size_4,age_46_55,sex_male,457.0,81.0,1,33.18561178048441
458,80.44736162425012,194956.79830888266,146.4094963015895,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_36_45,sex_female,458.0,81.0,1,15.41418124707532
460,87.67705839947922,208268.26993877566,150.86906364167928,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_2,age_36_45,sex_male,460.0,81.0,1,61.512843222096166
461,68.97013088518305,137382.193566659,104.6414370185427,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,Education_High_School,Size_2,age_46_55,sex_male,461.0,1.0,1,208.48195839666027
462,64.06731012125367,106291.37503243252,82.33267953732127,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Elementary_School,Size_3,age_46_55,sex_male,462.0,31.0,1,152.47067981147984
463,86.00817030027599,208140.61852431973,151.45662511255253,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_2,age_36_45,sex_male,463.0,81.0,1,49.512843222096166
464,84.6949253884214,155526.04083941202,112.187627023426,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_0_18,sex_female,464.0,51.0,1,10.44476372260758
467,74.79245856738603,147160.7546248432,111.3741538136779,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_High_School,Size_3,age_46_55,sex_male,467.0,31.0,1,158.6500630755777
468,76.76991603466367,175785.0461686294,125.11733817577091,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_male,468.0,51.0,1,104.32699439169429
469,96.6459261621823,226095.8595394027,159.08424574222394,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_male,469.0,81.0,1,84.87157855182758
470,79.63319169067356,187926.38148296718,126.85005071445494,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,Education_College,Size_3,age_46_55,sex_male,470.0,51.0,1,118.283291253485
472,101.80434793924087,278075.9265104787,202.63523127804177,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_7,age_46_55,sex_female,472.0,81.0,1,12.81585751871869
473,96.50062510898071,221283.4051458701,165.19258454835457,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_6,age_46_55,sex_female,473.0,81.0,1,29.393648568210047
474,92.12145038611908,232003.91899948046,165.50778074712994,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_4,age_46_55,sex_male,474.0,81.0,1,18.08879899042848
475,100.38887266266157,235247.36823456179,174.39850656317122,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Graduate,Size_6,age_36_45,sex_male,475.0,81.0,1,16.91228346474761
483,84.2696459081547,206450.329140517,151.32988184671171,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,Education_Post_Secondary,Size_5,age_46_55,sex_male,483.0,51.0,1,42.74292871933051
486,86.94363318721952,207093.83710749086,153.76914256288305,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_46_55,sex_female,486.0,81.0,1,16.201182434453195
487,86.77216131256685,197831.20861089573,138.84201886136844,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_36_45,sex_male,487.0,81.0,1,9.552298068516556
488,73.55798777979406,148863.8759608571,97.64450359530872,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_56_65,sex_male,488.0,51.0,1,33.39915160893755
489,83.93738692107216,216873.03797155444,153.248786019308,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,Education_College,Size_2,age_46_55,sex_male,489.0,51.0,1,93.70347387291008
491,67.68935576731064,135422.0505891931,100.10295215701376,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_no,Urbanity_Urban,Education_High_School,Size_2,age_46_55,sex_male,491.0,31.0,1,20.119556045216175
492,87.74746539288404,195016.8194220872,145.9941623150941,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_76_85,sex_female,492.0,81.0,1,10.117164189894332
494,80.76626862411796,182887.99370091813,136.5364251075922,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_male,494.0,81.0,1,99.10591234085129
495,74.93842329507541,129319.04122293279,82.78870823876309,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_male,495.0,51.0,1,131.32699439169429
496,84.44814227570038,176883.85163900367,112.32437075600347,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_36_45,sex_male,496.0,51.0,1,92.09266060267072
497,81.39206620155345,173052.26439409418,112.5258543731193,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_2,age_36_45,sex_female,497.0,51.0,1,74.38280963887608
498,78.23702575380386,162582.9754939293,118.36389692736164,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_High_School,Size_5,age_36_45,sex_male,498.0,31.0,1,11.09644880324291
499,90.59205193712448,232362.30227936574,164.73695622910384,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_8,age_46_55,sex_male,499.0,81.0,1,42.72760946433105
500,58.33484978904896,195940.76825485358,141.06119621830172,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_6,age_19_25,sex_male,500.0,81.0,1,26.99999702664998
501,100.16529341541391,252186.55281108184,185.43102191366881,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_6,age_46_55,sex_male,501.0,81.0,1,3.5943886238488467
502,83.22836533532697,204329.3378056586,151.31356241009976,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,Education_Post_Graduate,Size_2,age_36_45,sex_female,502.0,51.0,1,124.89133513058903
503,87.09349199169056,217439.12736437997,155.36581684679632,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_2,age_46_55,sex_male,503.0,81.0,1,71.29176117125289
505,95.07175479395798,235204.30668633227,181.92925516640182,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Graduate,Size_5,age_46_55,sex_male,505.0,81.0,1,27.193695018705554
507,94.47250673860997,236322.82191590927,175.2521097975494,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,Education_Post_Graduate,Size_4,age_46_55,sex_female,507.0,51.0,1,50.46729089892159
510,93.02814525026743,196067.0378144013,143.5142862429024,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_female,510.0,81.0,1,27.193099196232026
511,92.98475808461934,170996.2466333726,125.9871887850494,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_36_45,sex_female,511.0,51.0,1,106.31210316645738
512,88.8243565792506,227348.90925001106,163.19663062483005,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_36_45,sex_female,512.0,81.0,1,50.96262701945062
513,85.41658874025092,178257.38935118172,128.15977022934604,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_male,513.0,51.0,1,117.32699439169429
514,85.96576873886677,179727.44126682697,131.0897942683487,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_male,514.0,51.0,1,128.1059123408513
517,86.83343282638808,191744.00706189626,143.0743328734869,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_High_School,Size_8,age_36_45,sex_male,517.0,61.0,1,29.492842249900463
519,92.8181197183437,221212.698766513,153.96163787149513,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_36_45,sex_male,519.0,81.0,1,73.09266060267072
520,71.88898155454363,136834.96080374668,99.11440992903984,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_High_School,Size_2,age_46_55,sex_male,520.0,31.0,1,153.0702456950029
523,74.7390395134897,161449.6256663525,118.4062436141443,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_High_School,Size_3,age_56_65,sex_female,523.0,31.0,1,16.813268760443837
525,74.72402781680779,150128.6651557665,103.31222232389595,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_56_65,sex_female,525.0,51.0,1,19.269118025717482
526,81.57408091930931,169946.1276699369,123.2759454192511,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_36_45,sex_male,526.0,51.0,1,104.74717701111953
527,78.50090504994037,173663.97179321325,124.89353647481691,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_36_45,sex_female,527.0,51.0,1,96.61714342789969
528,77.71944957807115,161280.21508677778,106.53459987013235,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_2,age_26_35,sex_female,528.0,51.0,1,48.691015147916886
529,85.43548274041807,175415.83037677768,114.52982736040913,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_2,age_46_55,sex_male,529.0,51.0,1,106.29176117125289
530,87.6816478952243,177451.0953679772,115.0729715247305,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_2,age_46_55,sex_male,530.0,51.0,1,101.29176117125289
531,75.18927893161603,174799.29388604267,133.1674955143788,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,Education_High_School,Size_6,age_46_55,sex_male,531.0,1.0,1,45.78458584925607
533,85.15388360801101,181362.10640592113,129.3185758441475,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_male,533.0,81.0,1,85.10591234085129
534,66.4030876236715,127744.91724117528,96.8611260843836,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,Education_High_School,Size_2,age_36_45,sex_male,534.0,1.0,1,174.70304044750335
535,68.4720411057357,135450.02142863735,96.13283369807795,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_High_School,Size_2,age_46_55,sex_male,535.0,31.0,1,151.0702456950029
536,86.84593465375534,214848.97695326078,151.70355502998234,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_2,age_36_45,sex_female,536.0,81.0,1,49.38280963887608
539,85.21275258836451,204346.433333718,147.12054082742216,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_6,age_36_45,sex_male,539.0,81.0,1,7.049804463715301
540,94.34760787753805,210422.72403014614,151.62348583207637,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_7,age_26_35,sex_male,540.0,81.0,1,0.709512450846256
541,79.15665572641863,159035.92131868136,107.79722666526536,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_46_55,sex_male,541.0,51.0,1,38.331216017673256
542,85.37967443147471,195864.0068308218,140.0585768428316,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_36_45,sex_male,542.0,81.0,1,8.552298068516556
546,99.01809676718128,242271.3115649277,178.9957044000753,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Graduate,Size_5,age_46_55,sex_female,546.0,81.0,1,31.0636614354855
547,76.36100015683714,143965.31957734295,91.28796313461555,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_36_45,sex_male,547.0,51.0,1,26.544214830295388
548,83.00803299775681,188573.87402539066,130.93763641527573,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,Education_Post_Secondary,Size_4,age_36_45,sex_male,548.0,51.0,1,25.955927531952646
549,87.72256801211573,197127.5881359582,138.4152879777582,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_36_45,sex_female,549.0,81.0,1,11.41418124707532
550,88.9823751293705,238828.8545331241,167.69392337370022,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,Education_College,Size_4,age_46_55,sex_male,550.0,51.0,1,26.500511692085745
551,65.32607205596064,110789.82320679107,84.47922556236925,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Elementary_School,Size_4,age_36_45,sex_male,551.0,31.0,1,22.908982300923768
552,87.49378407465821,228492.19446285034,166.13123103960734,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_7,age_46_55,sex_male,552.0,81.0,1,40.18022489096235
553,90.22074972223858,221921.80592924703,155.10507006742782,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_2,age_46_55,sex_female,553.0,81.0,1,69.16172758803273
554,86.08792214858515,190322.98406912168,135.64895586038844,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_male,554.0,81.0,1,39.323132779452095
555,93.83108777212935,211984.88087641183,153.7504421150749,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_6,age_46_55,sex_male,555.0,81.0,1,29.523682151430123
556,96.05396378342294,250797.65409741798,187.5686071117714,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Graduate,Size_7,age_36_45,sex_male,556.0,81.0,1,32.26378594283753
557,92.98121948297234,220565.5829682919,157.17752390337137,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_7,age_36_45,sex_male,557.0,81.0,1,32.40130694180522
558,94.56008470223972,230248.62264025488,170.6340294287944,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_7,age_46_55,sex_female,558.0,81.0,1,30.05019130774231
559,78.15414743855807,131664.297759348,87.17538770212019,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_46_55,sex_female,559.0,51.0,1,128.39606137705638
