,Electricity,Income,Water,e_Cooking,e_Refrigeration,e_Urban,i_Education_cat,i_Family_Size,i_HH_head_Age,i_HH_head_Sex,real_index,sw,w,wf
398,93.84215096359516,236443.7733757675,177.5227977037141,Cooking_no,Refrigeration_yes,Urbanity_Rural,Education_Post_Secondary,Size_7,age_46_55,sex_male,398.0,51.0,1,81.25704615489931
399,71.35861636240878,123743.1613462477,91.36820390571499,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Elementary_School,Size_4,age_36_45,sex_male,399.0,31.0,1,32.394680419391854
400,84.18250853239115,160126.10114134173,119.20373913282238,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_High_School,Size_3,age_46_55,sex_female,400.0,31.0,1,157.8226795792214
401,59.44875195301894,104929.28619493246,78.87020693774086,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Elementary_School,Size_2,age_36_45,sex_male,401.0,31.0,1,97.92887984679308
402,75.84612048434207,152233.90388426033,101.40340800454784,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_male,402.0,51.0,1,127.20112559506217
403,100.66631041754576,235363.44798767235,182.50124598458763,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Graduate,Size_4,age_36_45,sex_female,403.0,81.0,1,27.822183622753137
404,81.52111736981671,176012.6858304614,124.91770465584507,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_26_35,sex_female,404.0,51.0,1,41.901828703456154
406,83.94856838835454,201696.85531169837,135.51133365666297,Cooking_no,Refrigeration_yes,Urbanity_Rural,Education_College,Size_3,age_66_75,sex_male,406.0,51.0,1,52.059507910255334
408,87.3987479577343,206705.5309811053,152.57349091154947,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_male,408.0,81.0,1,28.18148776809401
409,87.04410868706529,204611.15983881426,150.81507848732429,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_male,409.0,81.0,1,29.18148776809401
410,77.92368421565841,150404.5833666684,101.64521426005646,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_36_45,sex_male,410.0,51.0,1,29.52838865577933
412,80.89559327839878,181512.34324320208,131.47845360537957,Cooking_no,Refrigeration_yes,Urbanity_Rural,Education_Post_Secondary,Size_2,age_46_55,sex_male,412.0,51.0,1,85.70769698054205
413,77.04458357771729,141076.5452670136,93.1475564639012,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_male,413.0,51.0,1,123.5480264827475
414,86.18840369265274,189522.0464467195,131.9670824694777,Cooking_no,Refrigeration_yes,Urbanity_Rural,Education_Post_Secondary,Size_3,age_36_45,sex_male,414.0,51.0,1,134.5400362677943
415,65.90696902914772,128447.04128132011,100.44484162831463,Cooking_no,Refrigeration_yes,Urbanity_Rural,Education_Elementary_School,Size_3,age_46_55,sex_female,415.0,1.0,1,176.7597522558738
416,87.41409794987696,245402.5198812415,175.24626133371206,Cooking_no,Refrigeration_yes,Urbanity_Rural,Education_College,Size_3,age_56_65,sex_male,416.0,51.0,1,35.36594995657296
417,85.10135533584855,190674.55370652434,139.58179326369907,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_female,417.0,81.0,1,106.24835159489976
418,69.36593367083007,112551.48065305006,84.79359247733707,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Elementary_School,Size_3,age_36_45,sex_male,418.0,31.0,1,142.41431824636004
419,93.08675775443191,210160.83718818327,155.7815587936504,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_36_45,sex_female,419.0,81.0,1,23.381345835847114
420,89.85253192915795,212762.9749737008,152.76167837842942,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_36_45,sex_female,420.0,81.0,1,30.381345835847114
421,80.6943975135775,178028.08642623125,130.48722140871843,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_36_45,sex_male,421.0,51.0,1,87.06258808318054
422,85.1446699011563,200288.32921633817,151.76087334488463,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_56_65,sex_male,422.0,81.0,1,21.464204026409675
424,75.41365138528991,146407.89815484846,105.76289550852995,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_High_School,Size_3,age_26_35,sex_female,424.0,31.0,1,91.30849597503004
426,83.3386122507364,184712.75888817862,121.77421144975806,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_7,age_36_45,sex_male,426.0,81.0,1,66.61193725753787
427,86.93291102725166,214293.98412274945,141.15003775697932,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_College,Size_6,age_36_45,sex_male,427.0,81.0,1,17.39938270787071
428,69.22266561828002,140586.45291597786,106.46456203781513,Cooking_no,Refrigeration_yes,Urbanity_Rural,Education_Elementary_School,Size_6,age_36_45,sex_male,428.0,1.0,1,30.347948111413523
429,79.24289933824762,145890.67702764444,111.79722736911778,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_High_School,Size_3,age_26_35,sex_male,429.0,31.0,1,97.60817086287777
432,66.31770673825542,92987.23329021932,71.52121422151426,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Elementary_School,Size_1,age_36_45,sex_male,432.0,31.0,1,21.52062769410372
433,87.03733211523102,224486.71919266586,160.56329192468837,Cooking_no,Refrigeration_yes,Urbanity_Rural,Education_Post_Secondary,Size_6,age_46_55,sex_male,433.0,51.0,1,22.134755460115684
434,88.71878240178275,197472.44298599195,142.55910976871175,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_36_45,sex_male,434.0,81.0,1,23.52838865577933
436,92.26342420382248,211961.47462114837,152.54626283417363,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_46_55,sex_male,436.0,81.0,1,41.33411983600955
438,86.66138271182105,180049.08491657913,129.00028054700695,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_26_35,sex_male,438.0,81.0,1,63.686941990870835
439,92.51572396150448,227914.60900377462,161.36103204973975,Cooking_no,Refrigeration_yes,Urbanity_Rural,Education_College,Size_3,age_36_45,sex_male,439.0,51.0,1,129.44977241291082
440,80.68220151051432,186527.4150617048,140.56819409407987,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_26_35,sex_female,440.0,81.0,1,71.38726710302308
441,93.23567102055624,244890.96948417573,177.58166084669375,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_female,441.0,81.0,1,94.81118685233096
442,83.55757002006432,174957.69394122774,124.41221489825213,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_19_25,sex_male,442.0,51.0,1,2.9459122484632063
443,90.16724542120159,224741.7004722065,165.01184774658674,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_36_45,sex_male,443.0,81.0,1,106.45776262786399
444,73.29072393893001,121838.89407642552,75.52113938622975,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_1,age_36_45,sex_male,444.0,51.0,1,14.6543359304912
445,91.97357844839905,248442.67686074422,173.09686191485505,Cooking_no,Refrigeration_yes,Urbanity_Rural,Education_College,Size_5,age_36_45,sex_male,445.0,51.0,1,35.582766653858144
447,92.83521000138056,247071.31461346266,179.2067951513587,Cooking_no,Refrigeration_yes,Urbanity_Rural,Education_College,Size_4,age_46_55,sex_male,447.0,51.0,1,35.083233698257295
448,97.70908686049702,248353.13702286343,176.3162880849825,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_College,Size_4,age_36_45,sex_female,448.0,81.0,1,24.1384499130481
449,91.69462369125546,239439.434983885,175.09207355973578,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_College,Size_4,age_36_45,sex_male,449.0,81.0,1,30.438124800895828
450,95.92512900550665,246429.01225852087,176.29696897485042,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_College,Size_4,age_36_45,sex_female,450.0,81.0,1,25.1384499130481
453,94.39810777284843,255813.23072770226,183.51850176206088,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_56_65,sex_female,453.0,81.0,1,21.07426528367842
454,70.03651635828598,104781.23355971716,79.47673659893917,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Elementary_School,Size_3,age_26_35,sex_male,454.0,31.0,1,89.55323375448336
455,101.44673388401644,240114.61836773762,172.40206419167615,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_male,455.0,81.0,1,109.11086174017868
456,85.55017759251498,195292.40616339183,130.13510332620302,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_College,Size_4,age_36_45,sex_male,456.0,81.0,1,29.438124800895828
457,105.20198796085572,267115.5150182058,189.9486370181045,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_College,Size_6,age_46_55,sex_male,457.0,81.0,1,21.052481820185392
458,90.4817085071896,219912.62129404926,161.52695095599375,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_6,age_36_45,sex_male,458.0,81.0,1,13.48964656275421
459,83.7057338400504,175381.64221762013,127.99973105874344,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_1,age_46_55,sex_male,459.0,51.0,1,17.307435042805878
460,67.97606257819557,100119.31366615363,75.45966446120116,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Elementary_School,Size_1,age_36_45,sex_female,460.0,31.0,1,15.22095280625597
461,85.01013707408936,202174.51663450728,147.25150066013572,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_36_45,sex_male,461.0,81.0,1,32.68102072369486
462,87.17491548845325,214397.15688934413,155.67808720520046,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_36_45,sex_female,462.0,81.0,1,23.381345835847114
463,88.8274699640843,209325.0165568882,152.694201351061,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_36_45,sex_male,463.0,81.0,1,28.681020723694857
464,86.10378552545879,181818.0198637896,132.1525040365032,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_High_School,Size_5,age_46_55,sex_male,464.0,61.0,1,39.25534870801646
465,77.09467178101188,131756.21262481535,85.01063011608741,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_High_School,Size_5,age_36_45,sex_male,465.0,31.0,1,40.60224959570177
466,76.73755942761457,136430.85703123632,98.70898346655945,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_High_School,Size_1,age_46_55,sex_male,466.0,31.0,1,27.22866391481279
467,70.5625010456926,112094.1257929594,84.68626793818753,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Elementary_School,Size_2,age_46_55,sex_male,467.0,31.0,1,104.58197895910774
468,59.63813397711286,103427.47184969924,80.21649224061561,Cooking_no,Refrigeration_yes,Urbanity_Rural,Education_Elementary_School,Size_2,age_36_45,sex_male,468.0,1.0,1,123.92088963183987
470,67.43679423168197,119187.0280780775,81.71010441664802,Cooking_no,Refrigeration_yes,Urbanity_Rural,Education_Elementary_School,Size_7,age_46_55,sex_male,470.0,1.0,1,111.12333791851185
471,98.73654273882782,258286.3994293545,182.19632397987039,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_College,Size_5,age_36_45,sex_female,471.0,81.0,1,34.291081980963604
472,87.80118851660922,210838.62025083942,152.29432559326102,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_36_45,sex_male,472.0,81.0,1,26.681020723694857
473,82.93657614603173,174043.04261444745,129.06049917130184,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_36_45,sex_male,473.0,51.0,1,79.06258808318054
474,81.03274939333733,171603.6111060615,124.41647040365237,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_26_35,sex_male,474.0,51.0,1,37.20150359130389
477,83.70870161922376,184970.66598815488,134.60699349926833,Cooking_no,Refrigeration_yes,Urbanity_Rural,Education_Post_Secondary,Size_2,age_46_55,sex_male,477.0,51.0,1,89.70769698054205
478,84.82992913128135,175576.23279521152,135.67249775786507,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_High_School,Size_5,age_46_55,sex_male,478.0,31.0,1,46.740307251669655
482,73.29868761170098,133639.7421145921,85.13085573152517,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_36_45,sex_male,482.0,51.0,1,84.06258808318054
483,83.46637582560295,183623.8250934014,133.1466317966344,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_36_45,sex_female,483.0,81.0,1,72.7629131953328
484,71.65659547535573,132968.20134806278,85.12174075936362,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_36_45,sex_male,484.0,51.0,1,84.06258808318054
486,84.17815890150469,205020.96950647587,141.09903930585784,Cooking_no,Refrigeration_yes,Urbanity_Rural,Education_College,Size_1,age_36_45,sex_male,486.0,51.0,1,17.556081860654487
490,87.84407574953207,192366.81464103173,139.3941017744513,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_male,490.0,81.0,1,107.20112559506217
491,92.11821411668552,240652.82801344036,173.24936799628225,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_36_45,sex_female,491.0,81.0,1,106.1580877400163
492,84.6837544548841,206618.87932029399,147.5227910488748,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_College,Size_1,age_36_45,sex_male,492.0,81.0,1,14.56407207560769
493,74.31521572779823,172629.96160745827,127.08130877605734,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_1,age_46_55,sex_male,493.0,51.0,1,18.307435042805878
494,76.13608184971423,134810.59506606366,102.61594240343052,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_High_School,Size_1,age_36_45,sex_male,494.0,31.0,1,21.57556480249811
495,94.9862882014985,217803.46902053076,153.42523651276952,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_19_25,sex_male,495.0,81.0,1,6.85564839357972
496,88.40240121550183,191531.7764793253,140.18741679015974,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_male,496.0,81.0,1,101.5480264827475
499,79.75391211802122,174733.03129458326,128.24475604952409,Cooking_no,Refrigeration_yes,Urbanity_Rural,Education_Post_Secondary,Size_2,age_26_35,sex_female,499.0,21.0,1,49.89383848850297
501,73.43553809501597,142573.75503195814,93.86864457644812,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_46_55,sex_male,501.0,51.0,1,97.71568719549525
505,83.70673260573828,198016.8525034441,144.85711527771284,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_male,505.0,81.0,1,106.20112559506217
508,76.91092309644294,185638.61943048204,120.29731096038593,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_College,Size_2,age_46_55,sex_male,508.0,81.0,1,76.62542334061176
509,75.1856299984088,162510.84959609227,108.5017136687236,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_male,509.0,51.0,1,38.18148776809401
510,80.1081387572768,179335.9041723592,120.72539314624352,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_College,Size_2,age_46_55,sex_male,510.0,51.0,1,92.62542334061176
511,87.83073190471269,219580.35823282608,162.5345095494051,Cooking_no,Refrigeration_yes,Urbanity_Rural,Education_Post_Secondary,Size_6,age_36_45,sex_male,511.0,51.0,1,17.481656347801
512,62.5376596148264,94706.08874830136,62.168740086797,Cooking_no,Refrigeration_yes,Urbanity_Rural,Education_Elementary_School,Size_5,age_36_45,sex_female,512.0,1.0,1,51.239647384506405
513,98.5530974428668,263594.4071342355,190.61858940223462,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_College,Size_5,age_46_55,sex_female,513.0,81.0,1,37.944181093278296
514,92.71263179281792,212935.4906224047,156.6510064862196,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_female,514.0,81.0,1,27.366771423899458
515,81.92113722280794,164672.42702801336,120.26404817139,Cooking_no,Refrigeration_yes,Urbanity_Rural,Education_Post_Graduate,Size_2,age_26_35,sex_female,515.0,21.0,1,55.487308343324486
516,78.20504881152115,166045.1325525378,123.35625983488217,Cooking_yes,Refrigeration_yes,Urbanity_Rural,Education_High_School,Size_4,age_46_55,sex_male,516.0,1.0,1,52.579684968800926
519,111.04074539669315,302220.1009004973,214.29151218310628,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_College,Size_6,age_86_100,sex_female,519.0,81.0,1,69.99999730059677
520,77.18781273211017,146727.9271212155,110.63587394471816,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_Elementary_School,Size_3,age_76_85,sex_male,520.0,31.0,1,16.758210969572986
521,97.53963146429042,253454.39911946503,188.8653345469776,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Graduate,Size_3,age_76_85,sex_female,521.0,81.0,1,14.700755629281048
522,82.11091010021228,170750.14723196087,125.27813604642013,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_19_25,sex_male,522.0,51.0,1,3.9459122484632063
523,69.3496236003646,112151.5720557136,74.26255747115991,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_High_School,Size_3,age_36_45,sex_female,523.0,31.0,1,145.1695804669067
524,93.15393886356436,242218.26474638586,171.19627629763428,Cooking_no,Refrigeration_yes,Urbanity_Rural,Education_College,Size_3,age_46_55,sex_female,524.0,51.0,1,138.8031966373777
525,83.55381801008305,154635.74710723432,112.44961330628556,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_High_School,Size_3,age_36_45,sex_male,525.0,31.0,1,141.9542138984076
526,65.88828298411255,106972.00995389758,80.80967519464332,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Elementary_School,Size_2,age_46_55,sex_male,526.0,31.0,1,106.58197895910774
527,89.42496025929267,222546.94103537253,163.40829137160853,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_6,age_46_55,sex_male,527.0,81.0,1,18.142745675068888
529,74.10513363530814,140157.53362018426,91.3103957668525,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_male,529.0,51.0,1,118.5480264827475
530,69.93597066971222,129503.48745795473,83.12156316707724,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_36_45,sex_male,530.0,51.0,1,82.06258808318054
531,93.49646992563585,230131.33687027692,160.5893567324181,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_College,Size_2,age_46_55,sex_male,531.0,81.0,1,77.62542334061176
532,86.79632350356943,180638.38260664212,113.24044748258049,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_College,Size_2,age_46_55,sex_male,532.0,81.0,1,90.62542334061176
533,93.60583089471442,236017.073847743,165.99064354075398,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_male,533.0,81.0,1,108.11086174017868
535,92.08272418895534,241174.20162423173,170.57895403043796,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_College,Size_4,age_36_45,sex_male,535.0,81.0,1,24.438124800895828
538,77.73378270052905,173073.00876725776,112.46109569169442,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_College,Size_1,age_46_55,sex_male,538.0,51.0,1,24.21717118792238
539,90.8850552562117,216305.8730337618,153.6262883522644,Cooking_no,Refrigeration_yes,Urbanity_Rural,Education_College,Size_2,age_36_45,sex_male,539.0,51.0,1,89.96433401334384
540,96.44187150484731,222196.06782570586,159.4360836526493,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_College,Size_2,age_36_45,sex_female,540.0,81.0,1,72.67264934044931
541,68.76062254496628,149368.59227128053,110.51554784337247,Cooking_no,Refrigeration_yes,Urbanity_Rural,Education_High_School,Size_2,age_46_55,sex_female,541.0,1.0,1,129.3292509647012
544,83.50562747620363,170542.43019751256,111.64200187640034,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_College,Size_2,age_26_35,sex_female,544.0,51.0,1,44.811564848572644
547,73.23075155451829,144249.49042190638,104.7155193011583,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_High_School,Size_2,age_46_55,sex_male,547.0,31.0,1,109.63691606750214
548,70.25235055253535,104459.25996479367,78.60187923220712,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Elementary_School,Size_2,age_36_45,sex_male,548.0,31.0,1,101.92887984679308
549,90.619296313356,185372.5054513232,134.056997000682,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_46_55,sex_male,549.0,81.0,1,73.71568719549525
550,82.99032767186203,204877.89578886915,157.70686933036376,Cooking_no,Refrigeration_yes,Urbanity_Rural,Education_Post_Graduate,Size_2,age_36_45,sex_male,550.0,51.0,1,103.64806772304888
551,88.98383809029778,219435.8926628888,154.0098391559585,Cooking_no,Refrigeration_yes,Urbanity_Rural,Education_College,Size_2,age_26_35,sex_female,551.0,51.0,1,45.80357463361944
552,90.36934414692057,216346.3019708536,151.7433532890081,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_College,Size_2,age_36_45,sex_male,552.0,81.0,1,76.97232422829704
553,77.74073398767264,143857.00446310293,106.76845465573973,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_High_School,Size_2,age_46_55,sex_male,553.0,31.0,1,109.63691606750214
554,84.10853378257995,199399.1954117669,154.6195451670557,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Graduate,Size_1,age_36_45,sex_male,554.0,81.0,1,17.24780578531275
555,86.71248476686621,164570.74073976628,108.71232373116915,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_36_45,sex_male,555.0,51.0,1,31.16597926734805
556,86.86307197205959,187735.84166003732,136.7006583322979,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_male,556.0,81.0,1,107.20112559506217
557,94.76781310877857,230208.52878638468,161.13332453388026,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_26_35,sex_female,557.0,81.0,1,66.29700324813963
558,85.60510543522679,193484.15344329414,139.3804785561215,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_male,558.0,81.0,1,105.20112559506217
559,76.13935356686298,139326.9549485477,103.20475960984214,Cooking_no,Refrigeration_yes,Urbanity_Rural,Education_High_School,Size_2,age_36_45,sex_male,559.0,1.0,1,121.97582674023428
560,57.738276890713,63299.53069356781,39.56208268233401,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Elementary_School,Size_3,age_26_35,sex_male,560.0,31.0,1,96.55323375448336
561,88.24007916206976,188102.25781589985,134.1685969773697,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_male,561.0,81.0,1,118.5480264827475
564,79.81339839998554,197657.34475021518,142.59277123485617,Cooking_no,Refrigeration_yes,Urbanity_Rural,Education_Post_Secondary,Size_4,age_36_45,sex_male,564.0,51.0,1,27.520398440826114
567,70.6149905158152,133514.52483665964,96.04797576704195,Cooking_no,Refrigeration_yes,Urbanity_Rural,Education_High_School,Size_1,age_46_55,sex_male,567.0,1.0,1,34.22067369985959
568,91.25705953147902,208729.32032383405,148.11750606586227,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_36_45,sex_male,568.0,81.0,1,27.681020723694857
570,89.40691731896473,221737.43070384074,162.10617372889388,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_19_25,sex_female,570.0,81.0,1,2.5559735057319672
572,76.7466178941482,181696.39868018206,131.42522438372663,Cooking_no,Refrigeration_yes,Urbanity_Rural,Education_High_School,Size_5,age_46_55,sex_female,572.0,31.0,1,55.9476836052155
575,94.13434733540844,191305.58243338027,141.33094306308587,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_male,575.0,81.0,1,112.68608413871539
576,74.29578519267983,148482.9032546224,99.88022588222692,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_male,576.0,51.0,1,131.20112559506217
577,88.64225908970344,187099.07428439995,135.8328263023437,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_male,577.0,81.0,1,98.5480264827475
578,89.70910847459731,218007.17794359731,146.00645577685285,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_College,Size_5,age_46_55,sex_female,578.0,81.0,1,28.944181093278296
581,89.12028225334011,238779.20473113886,172.8163703312625,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_College,Size_4,age_36_45,sex_male,581.0,81.0,1,22.438124800895828
582,90.46629094774252,207881.6058881871,157.95317770490445,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Graduate,Size_2,age_36_45,sex_male,582.0,81.0,1,70.65605793800209
583,84.0317801767911,188683.54733990753,136.32846361474688,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_36_45,sex_female,583.0,81.0,1,75.7629131953328
584,85.36395546750384,172143.92806488118,130.03175691346954,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_1,age_36_45,sex_female,584.0,51.0,1,10.354661042643446
585,89.34035335281149,228410.5404133263,164.207318933291,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_26_35,sex_female,585.0,81.0,1,62.29700324813963
586,93.20670125813204,229176.92708184663,180.00807300849308,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Graduate,Size_4,age_46_55,sex_male,586.0,81.0,1,34.774957622915565
590,89.43180674563813,212036.19858891336,152.31914706230071,Cooking_no,Refrigeration_yes,Urbanity_Rural,Education_College,Size_1,age_46_55,sex_male,590.0,51.0,1,23.20918097296917
591,71.87669936920669,162442.8085763768,118.12086013776056,Cooking_no,Refrigeration_yes,Urbanity_Rural,Education_High_School,Size_4,age_36_45,sex_male,591.0,1.0,1,47.44162731283304
592,77.9690257471293,142365.24638329944,106.89214563634928,Cooking_yes,Refrigeration_yes,Urbanity_Rural,Education_Elementary_School,Size_6,age_36_45,sex_male,592.0,1.0,1,29.832906655066715
595,88.92191783275447,213167.14628095602,150.00987341707628,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_1,age_46_55,sex_male,595.0,81.0,1,16.70212973157557
596,94.10852801770235,240178.5672578911,169.11175586909272,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_56_65,sex_male,596.0,81.0,1,27.373940171526172
597,87.32092362286006,189934.85455990676,141.9485859531377,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_male,597.0,81.0,1,96.5480264827475
