,Electricity,Income,Water,e_Cooking,e_Lighting,e_Refrigeration,e_Urban,i_Education_cat,i_Family_Size,i_HH_head_Age,i_HH_head_Sex,real_index,sw,w,wf
603,89.85218895691595,208043.0672384114,159.59439710723993,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Graduate,Size_1,age_46_55,sex_female,603.0,81.0,1,-0.38920181526366804
608,88.6453352114027,205965.62144013628,151.3605915420195,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_36_45,sex_female,608.0,81.0,1,-0.22239897483961357
613,93.73234694738213,232932.1960366932,163.98146192379238,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_36_45,sex_male,613.0,81.0,1,85.16647371736207
614,96.52596927618606,249921.38657400888,178.00348828922452,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_female,614.0,81.0,1,96.58054679173136
618,96.11100383436397,245273.03788037336,181.0525612216649,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_4,age_36_45,sex_female,618.0,81.0,1,1.5044503527612996
619,96.6785254033848,236176.11643828746,172.19173023155065,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_male,619.0,81.0,1,74.17240877609703
620,96.4746897787528,233728.58359402214,161.42595864977042,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_male,620.0,81.0,1,93.17240877609703
621,90.65219482156813,199539.00855103025,146.54318707220864,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_female,621.0,81.0,1,91.85369746413039
622,95.92504271849035,221991.54030090585,158.36943295930698,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_26_35,sex_male,622.0,81.0,1,21.11698263617609
623,100.49803352742857,236001.2044900977,169.85748816741366,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_male,623.0,81.0,1,71.17240877609703
624,99.1870086947497,230812.7554690857,166.81736764788312,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_male,624.0,81.0,1,101.17240877609703
627,85.74440808447609,175497.78206580254,130.22383750166938,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_26_35,sex_male,627.0,51.0,1,44.390133308575074
628,103.13008991776795,240467.1496011755,179.84659642262298,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_36_45,sex_female,628.0,81.0,1,70.57461173299657
629,96.93721460381045,189916.42665969481,140.7451256890974,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_male,629.0,81.0,1,68.4396243897612
630,100.60344966276544,231516.17371906148,165.451423982542,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_36_45,sex_female,630.0,81.0,1,76.57461173299657
631,100.41590475780049,226346.07708744626,160.1823734925427,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_36_45,sex_male,631.0,81.0,1,73.16647371736207
634,84.49242878157075,186177.3552410271,136.97334272874284,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_46_55,sex_male,634.0,81.0,1,6.928150018603098
635,96.11379533604055,221591.2883644645,159.56333448663315,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_2,age_36_45,sex_male,635.0,81.0,1,0.6490642874692067
636,102.30029007734517,244802.270138996,171.0531242292763,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_4,age_36_45,sex_female,636.0,81.0,1,3.5044503527612996
641,91.30200613679787,200497.784718578,143.11175507623474,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_36_45,sex_female,641.0,81.0,1,-0.22239897483961357
642,94.63525230886023,211590.05079100246,157.1929452428957,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_female,642.0,81.0,1,7.783536083895179
646,83.83286665757606,175864.5737050934,125.59282735033469,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_36_45,sex_male,646.0,51.0,1,1.9222149598682368
648,89.56801145473017,190502.00378605735,137.32447827974872,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_male,648.0,81.0,1,69.4396243897612
649,96.86799002195197,231273.4459403482,163.2101519752632,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_36_45,sex_male,649.0,81.0,1,78.16647371736207
652,98.72566182368006,237993.4090761567,175.14287155663865,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_male,652.0,81.0,1,78.17240877609703
653,77.83669002834242,107165.06720536742,79.37080669316252,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Elementary_School,Size_3,age_26_35,sex_male,653.0,31.0,1,95.23317705330064
655,97.76236117636554,219540.45790786736,159.23005360332206,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_46_55,sex_female,655.0,81.0,1,12.634071203815012
656,99.1446701953144,255992.10003085496,195.63575411983555,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Graduate,Size_6,age_46_55,sex_male,656.0,81.0,1,16.548075529025112
661,102.02447585577549,236331.38740721825,171.2991982650516,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_male,661.0,81.0,1,83.17240877609703
662,95.60832097853529,195038.3101838313,141.9415496626597,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_female,662.0,81.0,1,85.84776240539566
663,90.91155727208294,222544.23766290414,172.50614838177844,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Graduate,Size_3,age_46_55,sex_male,663.0,81.0,1,121.12254153119727
671,86.46966214067068,191489.00883980168,142.67173369046762,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_male,671.0,81.0,1,80.445559448496
674,88.16743590151384,182072.2659774514,133.47428481571504,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_36_45,sex_male,674.0,81.0,1,2.9222149598682368
675,89.69095194762829,191139.78092426524,145.08266264220356,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_46_55,sex_female,675.0,81.0,1,16.33628803423754
676,101.44894957492559,225035.1252566248,164.43900271544453,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_26_35,sex_female,676.0,81.0,1,26.52512065181051
682,79.76695267789182,176062.30307298683,128.4351845198991,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_36_45,sex_male,682.0,51.0,1,5.922214959868237
684,92.96955606069649,204092.72562170442,158.1675095953299,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_female,684.0,81.0,1,99.85369746413039
686,92.51256030810332,207584.05936289523,152.85586394987376,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_male,686.0,81.0,1,7.3753980682607825
687,103.5067998645641,246280.17989397128,182.04534556126725,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_4,age_46_55,sex_male,687.0,81.0,1,5.102247395861763
688,101.78071262661258,228559.9778816989,163.8591507391725,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_2,age_46_55,sex_male,688.0,81.0,1,5.654999346204065
692,91.01059587107528,212058.87280233906,156.13936958008568,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_female,692.0,81.0,1,6.783536083895179
694,93.02288985032534,204219.2181208027,152.3944065183584,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_36_45,sex_female,694.0,81.0,1,3.7776010251603864
695,90.88215061196851,203695.339093452,149.81847528818892,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_female,695.0,81.0,1,86.85369746413039
700,102.41314196310243,239877.7851473461,185.5162035120068,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Graduate,Size_5,age_36_45,sex_male,700.0,81.0,1,15.896980212146929
701,99.35353436417944,247273.2211345394,186.3292626158114,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Graduate,Size_5,age_46_55,sex_male,701.0,81.0,1,29.902915270881834
702,92.79800607208998,213158.95287006925,158.28477780431803,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_36_45,sex_female,702.0,81.0,1,4.628136145080166
704,98.1770338164529,233105.78470321305,166.2512833400601,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_male,704.0,81.0,1,94.17240877609703
705,94.08300139540256,208665.2239793347,161.86525330077825,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Graduate,Size_3,age_26_35,sex_male,705.0,81.0,1,32.067115391276246
706,71.98862406323032,104519.7152750966,79.51944781418891,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Elementary_School,Size_3,age_26_35,sex_male,706.0,31.0,1,83.23317705330064
707,95.08884743989344,226169.3828471723,167.18329070558715,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_46_55,sex_female,707.0,81.0,1,11.634071203815012
708,103.43278749630345,236579.0537583365,169.39207561374022,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_7,age_36_45,sex_female,708.0,81.0,1,14.804595497077528
709,112.69088094726068,267366.72181807144,189.4605179244918,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_7,age_36_45,sex_male,709.0,81.0,1,9.123306809044102
710,87.86071589577116,207455.44157652167,153.6046751531685,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_36_45,sex_male,710.0,81.0,1,0.21999812944576425
711,92.69984441077936,204948.14492192952,155.38542708941813,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_male,711.0,81.0,1,11.375398068260782
713,93.5694602988922,227061.02439138532,171.9542195172894,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_6,age_46_55,sex_male,713.0,81.0,1,2.871093446323897
716,92.82609105827112,222425.2828625144,163.11109452265592,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_46_55,sex_male,716.0,81.0,1,10.225933188180562
721,92.43612235231235,225837.96649117488,174.05028174808083,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Graduate,Size_4,age_36_45,sex_male,721.0,81.0,1,23.04644509222716
723,90.75921785874542,185517.69361983312,138.16952538465532,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_46_55,sex_male,723.0,81.0,1,18.928150018603098
729,93.84710073407551,178942.3127810028,130.680153328189,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_36_45,sex_male,729.0,51.0,1,2.9222149598682368
730,90.68449604791277,182019.13033909703,128.3138444859696,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_46_55,sex_male,730.0,81.0,1,7.928150018603098
731,99.91129862662123,222838.11699704238,156.75658581090417,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_2,age_46_55,sex_male,731.0,81.0,1,8.654999346204065
732,96.04407866872515,220575.86549539192,157.04643734719954,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_2,age_36_45,sex_male,732.0,81.0,1,-0.35093571253079325
733,90.76294083863131,195368.58777737126,141.71459172062154,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_male,733.0,81.0,1,86.445559448496
738,101.38858739772829,232275.3417830092,166.39832299951019,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_36_45,sex_male,738.0,81.0,1,65.16647371736207
3,9.918398816381952,229137.1065878566,54.912823384120685,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Graduate,Size_3,age_56_65,sex_male,,,17,17.0
5,9.27735546221362,203858.6538133213,44.44854388781097,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_36_45,sex_female,,,14,14.0
7,9.99398761460202,239826.71515354488,50.73922759052677,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_female,,,374,374.0
8,10.041335515238131,238856.8996964981,51.9764615747051,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_36_45,sex_female,,,348,348.0
11,9.74375520934646,223967.21292930105,47.54788196052314,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_2,age_46_55,sex_male,,,41,41.0
12,9.158976758301534,191808.44518463121,42.27712756084716,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_male,,,323,323.0
21,8.993716092986404,213843.8447443675,47.767143041855704,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_46_55,sex_male,,,34,34.0
22,9.140271791610274,201127.00113585626,44.50115792483538,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_36_45,sex_female,,,14,14.0
26,9.958582587216696,219792.59936581863,46.524356036018816,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_26_35,sex_male,,,72,72.0
28,8.992332786710236,206563.98038970766,47.01255096552934,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_36_45,sex_female,,,13,13.0
29,9.178388351064783,203718.0327083762,48.089395021529626,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Graduate,Size_2,age_36_45,sex_male,,,81,81.0
30,9.494805390646533,217542.72490205488,46.091210733350536,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_2,age_36_45,sex_male,,,3,3.0
34,8.857640241409797,181329.33677030297,39.55332765502931,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_26_35,sex_male,,,75,75.0
36,9.949929084107666,269266.1574827907,57.11631297671005,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_76_85,sex_female,,,5,5.0
37,9.720675143540063,231617.40679765336,49.41813692151214,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_26_35,sex_female,,,102,102.0
38,9.558611945584673,227227.54566339398,49.015988869600434,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_2,age_46_55,sex_male,,,40,40.0
39,8.065220480066671,173416.13461934612,38.01073733000929,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_36_45,sex_male,,,7,7.0
40,9.232376121229706,209167.8828597229,46.50123515476537,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Graduate,Size_2,age_36_45,sex_male,,,86,86.0
41,9.322529072313799,219619.14170142892,50.04350376218376,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Graduate,Size_2,age_46_55,sex_female,,,144,144.0
42,10.11972476685824,236107.90499227395,51.82190895390032,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_36_45,sex_female,,,363,363.0
46,8.052281662320638,197002.83284477555,41.15684954794655,Cooking_yes,Lighting_yes,Refrigeration_no,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_female,,,41,41.0
47,8.219253209653743,142761.8936944082,31.273687627928155,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_High_School,Size_2,age_36_45,sex_male,,,90,90.0
48,9.943172424779846,238844.1274653525,52.04651783455499,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_male,,,374,374.0
49,9.541689291421193,224950.26129728238,48.45294530607846,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_36_45,sex_male,,,339,339.0
58,8.881662872492456,179964.83471652298,39.24219727243009,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_26_35,sex_male,,,69,69.0
62,8.795406564392394,185298.45490195157,41.22200636689212,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_46_55,sex_male,,,39,39.0
64,8.848419061018447,176349.9259618148,37.445751754540936,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_36_45,sex_male,,,4,4.0
68,9.093605796932437,225809.61402146984,51.8466059751982,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Graduate,Size_3,age_46_55,sex_male,,,441,441.0
69,9.407090999168929,189522.6873584412,41.425168503295055,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_male,,,343,343.0
73,9.505147527962805,218530.6551506046,46.277511910291466,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_26_35,sex_male,,,74,74.0
79,9.972307792277306,229643.105602297,49.29009568091119,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_2,age_46_55,sex_male,,,36,36.0
81,6.669496516622331,97475.97282817493,22.197477868904514,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Elementary_School,Size_3,age_19_25,sex_male,,,7,7.0
83,9.911781103519687,219142.86539458964,47.30760686673523,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_2,age_36_45,sex_male,,,4,4.0
84,8.724936888028907,172794.66998521614,37.31951800166246,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_36_45,sex_male,,,6,6.0
85,9.495465588938842,232752.1292578603,50.38607598350414,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_2,age_46_55,sex_female,,,64,64.0
87,8.93668018133853,182745.7417455196,38.857036968677875,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_36_45,sex_female,,,26,26.0
88,8.801467542898465,182788.04017757927,38.273203267462975,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_26_35,sex_male,,,72,72.0
89,9.51144437771147,196005.57094710084,43.94882034569852,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_male,,,367,367.0
91,8.836095404772195,197584.2004546561,43.01694484944275,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_male,,,369,369.0
92,9.040599855879606,190186.28516706923,41.71498816588833,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_male,,,339,339.0
94,10.161676501663734,226458.3602730905,48.530424960290574,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_36_45,sex_male,,,324,324.0
97,9.661190086012127,234419.113507172,50.86835955871912,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_36_45,sex_female,,,361,361.0
102,8.795581399943671,181188.3540875972,40.01198967139197,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_36_45,sex_female,,,22,22.0
103,9.429820303979838,225267.7793886089,47.241259699527276,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_26_35,sex_male,,,80,80.0
104,9.73875102800173,221734.54409591254,47.72023956627061,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_46_55,sex_female,,,60,60.0
105,9.235255731951312,200884.22921759143,44.48971469103638,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_female,,,394,394.0
110,8.56035856569342,177211.93507787157,39.08260403458175,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_26_35,sex_male,,,64,64.0
113,9.523948074748176,250916.58675103547,52.74847494005459,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_4,age_46_55,sex_male,,,20,20.0
114,9.776253932998486,227023.27521583065,48.495674800736495,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_36_45,sex_male,,,311,311.0
117,9.645994638262323,230906.6708983245,50.68840968534863,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_6,age_46_55,sex_female,,,39,39.0
118,9.959946430800088,235586.38521027644,51.03128385187192,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_6,age_46_55,sex_female,,,35,35.0
123,9.635878655919257,230688.94412989586,52.661929763967976,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Graduate,Size_3,age_56_65,sex_male,,,13,13.0
126,8.923007270941923,192089.34326011353,41.874332669136265,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_male,,,376,376.0
134,9.18408152136658,203831.42782006148,44.37623787507917,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_male,,,24,24.0
135,9.974541400447023,235296.4295738313,50.08403007599307,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_36_45,sex_female,,,350,350.0
136,9.72336340966082,222177.2470207165,48.391576801213034,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_6,age_36_45,sex_female,,,3,3.0
137,9.643803107913996,223481.74726871052,48.80984463412143,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_6,age_36_45,sex_female,,,4,4.0
143,8.910210932246144,197345.99905652332,42.17974082141778,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_male,,,375,375.0
144,9.136496705994162,210826.74400419614,45.83965769523304,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_36_45,sex_male,,,1,1.0
145,8.95720985762857,210933.87549494227,47.46692231136477,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_36_45,sex_male,,,1,1.0
146,8.278861903910737,187066.69438132428,41.74458890398718,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_male,,,338,338.0
147,9.42633584502785,186219.82227731813,39.6786951321228,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_46_55,sex_male,,,35,35.0
149,8.844688310937443,184884.61635563328,39.72636658774486,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_male,,,348,348.0
150,9.89015262241307,237240.1048775212,50.95331872954549,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_male,,,373,373.0
151,9.311613967587476,207371.75307184868,43.99443089130631,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_male,,,22,22.0
154,10.475116547537723,270165.1448117861,58.80968069944029,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_6,age_46_55,sex_female,,,36,36.0
162,9.809810786109324,226426.36036517785,48.27144618804837,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_26_35,sex_female,,,88,88.0
166,10.934283113603186,276374.1243854492,60.14182213936019,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_7,age_46_55,sex_male,,,70,70.0
167,10.110318562937579,256606.9448507804,56.22903058025517,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_5,age_36_45,sex_female,,,18,18.0
168,9.17608513126315,197211.78560668376,42.05220271117426,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_male,,,363,363.0
169,8.727315234950623,178253.3195460114,38.56588873241387,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_26_35,sex_male,,,62,62.0
178,9.929156083468385,235056.0508344808,50.76230659936449,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_male,,,379,379.0
179,10.467842382502198,258126.2634972771,56.113249394139785,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_5,age_46_55,sex_male,,,36,36.0
180,8.57875630911657,196071.1768000536,42.20990003125739,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_46_55,sex_female,,,62,62.0
181,9.08741258164929,189118.47924984028,41.07722802437452,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_46_55,sex_male,,,42,42.0
183,8.90669272650213,187989.37675323014,40.88121682263288,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_46_55,sex_male,,,40,40.0
