,index,i_Sex,i_Urbanity,i_FamilySize,i_Age,i_Education,e_Lighting,e_Cooking,e_AC,Income,Electricity,Water,w,wf
473,473,sex_male,Urbanity_Urban,Size_3,age_56_65,Education_Elementary_School,Lighting_yes,Cooking_no,AC_yes,100054.85201875783,84.41554866374625,79.79514837503305,43.38682252922423,47.816291813219586
474,474,sex_male,Urbanity_Urban,Size_3,age_36_45,Education_Post_Graduate,Lighting_yes,Cooking_no,AC_yes,415571.7500439578,175.09748242974936,294.07276150590735,43.38682252922423,116.08144679764783
475,475,sex_male,Urbanity_Urban,Size_1,age_46_55,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,189428.02777568495,113.75301119670787,138.4227034283277,43.38682252922423,8.117405619087199
476,476,sex_male,Urbanity_Urban,Size_1,age_46_55,Education_Elementary_School,Lighting_yes,Cooking_no,AC_yes,78617.07598500862,83.49940047782232,64.44288223030367,43.38682252922423,2.1757134018249396
477,477,sex_female,Urbanity_Rural,Size_5,age_46_55,Education_High_School,Lighting_yes,Cooking_no,AC_no,102375.88999302937,43.477192402883304,74.86018383371946,43.38682252922423,18.90776400561649
478,478,sex_female,Urbanity_Urban,Size_5,age_46_55,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,229123.4290842353,124.87472073460121,179.95373325781662,43.38682252922423,22.639710477109517
479,479,sex_male,Urbanity_Urban,Size_2,age_66_75,Education_Post_Secondary,Lighting_yes,Cooking_yes,AC_yes,208253.24982431126,129.30797523083695,158.15674388420783,43.38682252922423,30.116231470220143
480,480,sex_male,Urbanity_Urban,Size_3,age_36_45,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,201542.89647985238,108.72327249176328,151.93837535761432,43.38682252922423,112.50279041849386
481,481,sex_male,Urbanity_Rural,Size_3,age_46_55,Education_Elementary_School,Lighting_yes,Cooking_no,AC_no,60928.02201641187,41.79865045379807,39.24082117555811,43.38682252922423,76.21603855411573
482,482,sex_male,Urbanity_Urban,Size_3,age_36_45,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,204168.19014083702,122.551316968448,151.94857739142194,43.38682252922423,112.50279041849386
483,483,sex_female,Urbanity_Urban,Size_2,age_36_45,Education_Elementary_School,Lighting_yes,Cooking_yes,AC_yes,83956.1240844162,89.94815553738235,67.16933175514069,43.38682252922423,84.18312045779668
484,484,sex_female,Urbanity_Rural,Size_3,age_26_35,Education_Post_Secondary,Lighting_no,Cooking_no,AC_yes,170267.09676225373,102.26211749362696,118.62265332340294,43.38682252922423,78.27330284432003
485,485,sex_female,Urbanity_Rural,Size_3,age_36_45,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_no,173373.31962640435,63.46607297143702,118.5845896364352,43.38682252922423,104.84107705775268
486,486,sex_male,Urbanity_Urban,Size_4,age_76_85,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,231501.3958210157,126.25385009159612,170.03261996637292,43.38682252922423,2.248869780989342
487,487,sex_male,Urbanity_Urban,Size_4,age_66_75,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,226766.05838755172,123.85943330217812,173.80924337288158,43.38682252922423,0.0
488,488,sex_male,Urbanity_Urban,Size_5,age_26_35,Education_College,Lighting_yes,Cooking_no,AC_no,367819.3773192492,119.55072550489582,262.77074298006005,43.38682252922423,49.43429952652942
489,489,sex_male,Urbanity_Urban,Size_3,age_26_35,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_no,197109.63757801335,74.15221056139036,147.0852967403565,43.38682252922423,104.43349868187947
490,490,sex_male,Urbanity_Rural,Size_5,age_46_55,Education_Elementary_School,Lighting_yes,Cooking_no,AC_yes,73121.55262860013,74.38307096269112,46.963786158609544,43.38682252922423,11.459513765945307
491,491,sex_male,Urbanity_Urban,Size_5,age_76_85,Education_Elementary_School,Lighting_yes,Cooking_no,AC_yes,125130.69334810488,96.89250732100732,98.51364504200822,43.38682252922423,0.0
492,492,sex_male,Urbanity_Urban,Size_3,age_56_65,Education_High_School,Lighting_yes,Cooking_no,AC_no,123637.11817501807,57.02648026751125,95.26326042081713,43.38682252922423,56.203223254213974
493,493,sex_male,Urbanity_Rural,Size_3,age_26_35,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,160018.12486013633,101.01098635472128,109.68819710934366,43.38682252922423,98.8021594508471
494,494,sex_male,Urbanity_Rural,Size_3,age_56_65,Education_College,Lighting_yes,Cooking_no,AC_yes,336834.95620249875,146.7240857247871,219.72635499698586,43.38682252922423,57.883970432269834
495,495,sex_female,Urbanity_Urban,Size_4,age_36_45,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,217402.5269947005,113.7103357115317,162.8756714892726,43.38682252922423,43.924257330752916
496,496,sex_female,Urbanity_Urban,Size_4,age_46_55,Education_College,Lighting_yes,Cooking_no,AC_yes,374018.7392396551,169.7632336295986,262.4273312915205,43.38682252922423,30.60540194006815
497,497,sex_female,Urbanity_Urban,Size_3,age_46_55,Education_College,Lighting_yes,Cooking_no,AC_yes,365927.41406720615,164.2837401266434,252.886457331411,43.38682252922423,98.24525382648586
498,498,sex_female,Urbanity_Urban,Size_6,age_76_85,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,249714.0533585097,123.48375725106636,190.9028674959972,43.38682252922423,0.0
499,499,sex_male,Urbanity_Rural,Size_1,age_26_35,Education_College,Lighting_yes,Cooking_no,AC_yes,302569.44593503745,140.1780592048587,199.70493903773925,43.38682252922423,28.341974236151508
500,500,sex_female,Urbanity_Rural,Size_2,age_66_75,Education_College,Lighting_yes,Cooking_no,AC_yes,342570.5629975181,151.84032380913203,233.10245176861486,43.38682252922423,34.643281937117834
501,501,sex_male,Urbanity_Urban,Size_2,age_36_45,Education_Post_Graduate,Lighting_yes,Cooking_no,AC_yes,406427.08551325696,172.12009637589117,273.3898924541119,43.38682252922423,95.98189552196905
502,502,sex_male,Urbanity_Urban,Size_1,age_36_45,Education_College,Lighting_yes,Cooking_no,AC_yes,341834.52057184704,156.0405246498917,237.17693645479977,43.38682252922423,42.042605203798274
503,503,sex_male,Urbanity_Urban,Size_2,age_36_45,Education_Elementary_School,Lighting_yes,Cooking_no,AC_yes,78222.54391978857,83.00220894793027,62.72881036641685,43.38682252922423,86.46154692555281
504,504,sex_male,Urbanity_Urban,Size_3,age_36_45,Education_College,Lighting_yes,Cooking_no,AC_yes,358414.37334159017,160.29978376375456,252.56762055322568,43.38682252922423,122.80596251550702
505,505,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_High_School,Lighting_yes,Cooking_yes,AC_yes,118187.47388758713,93.51013252310496,91.329566646095,43.38682252922423,90.53210335228795
506,506,sex_male,Urbanity_Rural,Size_3,age_46_55,Education_College,Lighting_yes,Cooking_no,AC_yes,327810.65700780717,142.52944627186497,218.94081735571208,43.38682252922423,93.00674933258392
507,507,sex_male,Urbanity_Rural,Size_3,age_46_55,Education_High_School,Lighting_yes,Cooking_no,AC_yes,85549.87905715166,83.92648892324982,58.17047659550112,43.38682252922423,85.69466292349568
508,508,sex_male,Urbanity_Rural,Size_3,age_66_75,Education_High_School,Lighting_yes,Cooking_no,AC_no,96579.52114668666,47.422086480829456,64.98524928539445,43.38682252922423,47.82358154083883
509,509,sex_male,Urbanity_Rural,Size_5,age_46_55,Education_High_School,Lighting_yes,Cooking_no,AC_yes,99921.98984257077,85.18970560858206,71.60284243956433,43.38682252922423,20.392291671132494
510,510,sex_male,Urbanity_Urban,Size_2,age_46_55,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,201549.44313613226,117.42995837437986,149.3163228084741,43.38682252922423,68.78121165511713
511,511,sex_male,Urbanity_Urban,Size_2,age_46_55,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,202151.58403549067,118.24743416744008,147.46455107313616,43.38682252922423,68.78121165511713
512,512,sex_male,Urbanity_Urban,Size_4,age_46_55,Education_College,Lighting_yes,Cooking_no,AC_yes,370708.2595980811,166.8630217808114,259.2038743437088,43.38682252922423,31.54408314139136
513,513,sex_male,Urbanity_Urban,Size_4,age_36_45,Education_College,Lighting_yes,Cooking_no,AC_yes,369022.2515903562,162.54060813925733,266.86034329956783,43.38682252922423,55.16611062908928
514,514,sex_male,Urbanity_Rural,Size_4,age_56_65,Education_Elementary_School,Lighting_yes,Cooking_yes,AC_yes,71704.29191193332,82.36004030752028,46.858428967189596,43.38682252922423,0.0
515,515,sex_female,Urbanity_Urban,Size_4,age_36_45,Education_High_School,Lighting_yes,Cooking_no,AC_yes,127801.81894365074,95.7508524896826,99.47862351911311,43.38682252922423,46.915343018677845
516,516,sex_male,Urbanity_Urban,Size_6,age_56_65,Education_High_School,Lighting_yes,Cooking_no,AC_yes,151561.75387045302,103.88028121112885,118.49732060527442,43.38682252922423,0.0
517,517,sex_female,Urbanity_Rural,Size_6,age_36_45,Education_High_School,Lighting_yes,Cooking_no,AC_yes,111854.52073087766,87.21513115783455,76.95546729150891,43.38682252922423,36.97771453455875
518,518,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_College,Lighting_yes,Cooking_no,AC_yes,364058.4540623115,157.5821728435056,263.2704066481312,43.38682252922423,99.18393502780908
519,519,sex_male,Urbanity_Rural,Size_3,age_56_65,Education_College,Lighting_yes,Cooking_no,AC_yes,332782.9682252377,146.26773833987136,226.71635761055023,43.38682252922423,57.883970432269834
520,520,sex_male,Urbanity_Rural,Size_2,age_46_55,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,167354.08098593284,97.43034053997862,117.49797861729996,43.38682252922423,62.60402595989198
521,521,sex_male,Urbanity_Rural,Size_1,age_46_55,Education_College,Lighting_yes,Cooking_no,AC_yes,311961.367679528,138.1457726190172,211.19518792035115,43.38682252922423,12.243392020875186
522,522,sex_male,Urbanity_Rural,Size_4,age_46_55,Education_College,Lighting_yes,Cooking_no,AC_yes,338449.6493631817,145.0931249442041,229.96692069056675,43.38682252922423,25.366897446166202
523,523,sex_female,Urbanity_Urban,Size_6,age_46_55,Education_High_School,Lighting_yes,Cooking_yes,AC_yes,150454.28670105885,101.8283694682976,115.99253505426266,43.38682252922423,18.193127475653075
524,524,sex_female,Urbanity_Urban,Size_6,age_46_55,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,237860.57917800336,130.70997302014047,181.2329317004755,43.38682252922423,16.54178705416106
525,525,sex_male,Urbanity_Urban,Size_5,age_36_45,Education_Elementary_School,Lighting_yes,Cooking_no,AC_no,100879.10620740533,45.291299387018825,78.02200015020738,43.38682252922423,40.7128804846756
526,526,sex_male,Urbanity_Urban,Size_1,age_66_75,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,200561.1883174213,122.691772385259,149.9708401333607,43.38682252922423,0.0
527,527,sex_male,Urbanity_Urban,Size_1,age_56_65,Education_College,Lighting_yes,Cooking_no,AC_yes,358333.32351004076,163.29192627036414,249.79705258237718,43.38682252922423,0.0
528,528,sex_male,Urbanity_Urban,Size_2,age_66_75,Education_Elementary_School,Lighting_yes,Cooking_yes,AC_yes,95035.38849028363,88.76003495876827,75.88982137237772,43.38682252922423,24.174539252957892
529,529,sex_male,Urbanity_Urban,Size_5,age_36_45,Education_Post_Graduate,Lighting_yes,Cooking_no,AC_yes,426627.6527054079,178.17158328791905,286.9501611702433,43.38682252922423,50.779075545284634
530,530,sex_male,Urbanity_Urban,Size_2,age_66_75,Education_College,Lighting_yes,Cooking_no,AC_yes,368386.9882071683,160.17550548520353,263.8941517542112,43.38682252922423,41.75914883366621
531,531,sex_male,Urbanity_Rural,Size_3,age_66_75,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,181779.74103603628,108.34300531983924,125.06853264779284,43.38682252922423,45.3783423171067
532,532,sex_female,Urbanity_Urban,Size_4,age_66_75,Education_College,Lighting_yes,Cooking_no,AC_yes,389716.4523761188,169.02118637419719,275.29916716537,43.38682252922423,0.0
533,533,sex_male,Urbanity_Rural,Size_1,age_26_35,Education_College,Lighting_yes,Cooking_no,AC_yes,302807.5663006109,130.35550751780087,194.43352132305145,43.38682252922423,28.341974236151508
534,534,sex_male,Urbanity_Urban,Size_1,age_56_65,Education_Elementary_School,Lighting_yes,Cooking_no,AC_no,77918.93954530313,37.93331201313675,63.871511984307965,43.38682252922423,0.0
535,535,sex_female,Urbanity_Rural,Size_1,age_26_35,Education_College,Lighting_yes,Cooking_no,AC_yes,311533.5087751829,147.0621531950766,215.77687357249957,43.38682252922423,27.40329303482829
536,536,sex_female,Urbanity_Urban,Size_2,age_76_85,Education_High_School,Lighting_yes,Cooking_no,AC_yes,138816.067774067,97.99604558707495,108.5434554376057,43.38682252922423,51.841574878329986
537,537,sex_male,Urbanity_Rural,Size_3,age_56_65,Education_College,Lighting_yes,Cooking_no,AC_yes,340660.85062834964,145.0778595604471,229.60254630618255,43.38682252922423,57.883970432269834
538,538,sex_female,Urbanity_Urban,Size_3,age_46_55,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,219835.19647243764,126.74281167142662,165.4591042276447,43.38682252922423,87.94208172947272
539,539,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_Elementary_School,Lighting_yes,Cooking_no,AC_yes,90916.37284693056,84.83338221379198,72.81912972929162,43.38682252922423,82.93907071353368
540,540,sex_male,Urbanity_Rural,Size_4,age_36_45,Education_Elementary_School,Lighting_yes,Cooking_no,AC_yes,63478.98241912033,71.58849431347639,42.314327520427305,43.38682252922423,32.744060619588716
541,541,sex_male,Urbanity_Rural,Size_2,age_46_55,Education_College,Lighting_yes,Cooking_no,AC_yes,319523.9979968383,143.38849993436432,210.1247244803548,43.38682252922423,72.90719805690512
542,542,sex_female,Urbanity_Urban,Size_3,age_46_55,Education_Elementary_School,Lighting_yes,Cooking_yes,AC_yes,95351.42707009653,89.62348665127425,73.63260076925394,43.38682252922423,80.66064424577755
543,543,sex_male,Urbanity_Urban,Size_9,age_56_65,Education_Elementary_School,Lighting_yes,Cooking_no,AC_yes,145866.7329369181,97.52393550768456,111.90984560080679,43.38682252922423,11.16867292583602
544,544,sex_male,Urbanity_Urban,Size_10,age_46_55,Education_Elementary_School,Lighting_yes,Cooking_no,AC_yes,150463.06523303644,104.84029110971207,111.17478478955252,43.38682252922423,97.99999812292926
545,545,sex_male,Urbanity_Urban,Size_2,age_66_75,Education_College,Lighting_yes,Cooking_no,AC_yes,368450.7230457697,159.7478876342332,259.33008793943605,43.38682252922423,41.75914883366621
546,546,sex_male,Urbanity_Urban,Size_7,age_56_65,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,248139.6601708857,126.3038828211365,187.3739791443877,43.38682252922423,35.58703096751255
547,547,sex_female,Urbanity_Rural,Size_8,age_56_65,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_no,227588.4215252772,73.35358251426914,161.85710967368652,43.38682252922423,62.83359550166211
548,548,sex_male,Urbanity_Rural,Size_3,age_46_55,Education_Elementary_School,Lighting_yes,Cooking_no,AC_yes,59153.410990960234,71.72085855649463,37.49407740622559,43.38682252922423,76.76188501830852
549,549,sex_male,Urbanity_Urban,Size_1,age_46_55,Education_High_School,Lighting_yes,Cooking_no,AC_yes,100605.18155583124,88.18320011154871,79.40891348446749,43.38682252922423,11.108491307012123
550,550,sex_male,Urbanity_Urban,Size_1,age_46_55,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,195988.54018630204,109.7826620532922,147.11639531999097,43.38682252922423,8.117405619087199
551,551,sex_female,Urbanity_Urban,Size_3,age_26_35,Education_College,Lighting_yes,Cooking_no,AC_yes,355666.4779109482,158.90447998191118,254.72301860173562,43.38682252922423,114.34383604176217
552,552,sex_female,Urbanity_Urban,Size_4,age_26_35,Education_College,Lighting_yes,Cooking_yes,AC_yes,369151.66478223045,164.47610777718566,258.85130009226947,43.38682252922423,45.36423888891156
553,553,sex_female,Urbanity_Urban,Size_2,age_66_75,Education_Elementary_School,Lighting_yes,Cooking_no,AC_yes,99536.7526268384,94.20128671315096,79.0595996133136,43.38682252922423,24.575603318067586
554,554,sex_male,Urbanity_Urban,Size_6,age_66_75,Education_College,Lighting_yes,Cooking_no,AC_yes,397616.3931996357,176.28592946181138,279.34260407014744,43.38682252922423,0.0
555,555,sex_male,Urbanity_Urban,Size_4,age_36_45,Education_Post_Graduate,Lighting_yes,Cooking_no,AC_yes,419474.1650827435,179.72442355532712,297.1151807273768,43.38682252922423,48.44159491123011
556,556,sex_male,Urbanity_Urban,Size_4,age_46_55,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_no,215345.5778826334,78.00006866294166,161.20546808110953,43.38682252922423,20.69506458018543
557,557,sex_male,Urbanity_Urban,Size_4,age_66_75,Education_Elementary_School,Lighting_yes,Cooking_yes,AC_no,113439.6907472642,60.3857740702919,88.39339855595536,43.38682252922423,0.0
558,558,sex_female,Urbanity_Urban,Size_4,age_36_45,Education_Post_Graduate,Lighting_yes,Cooking_no,AC_yes,425061.7008560996,175.2101697556659,298.51857842510367,43.38682252922423,47.5029137099069
559,559,sex_male,Urbanity_Urban,Size_4,age_46_55,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,218718.77114027555,120.13318382835432,164.80613549830898,43.38682252922423,21.240911044378215
560,560,sex_male,Urbanity_Urban,Size_4,age_46_55,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,219209.32055111145,116.58648827038996,165.86861083101712,43.38682252922423,21.240911044378215
561,561,sex_male,Urbanity_Rural,Size_2,age_36_45,Education_High_School,Lighting_yes,Cooking_no,AC_yes,75661.69281184855,78.90009450702824,49.66194030693948,43.38682252922423,89.21713913551481
562,562,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_Elementary_School,Lighting_yes,Cooking_no,AC_yes,92015.63538119457,87.42393842832787,74.6133574903558,43.38682252922423,82.93907071353368
563,563,sex_male,Urbanity_Urban,Size_3,age_56_65,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,218245.2698271036,113.59439176212852,166.95404782471334,43.38682252922423,53.75798403048184
564,564,sex_female,Urbanity_Urban,Size_4,age_36_45,Education_High_School,Lighting_yes,Cooking_no,AC_yes,129615.44514568475,93.25047385344726,98.55087966960511,43.38682252922423,46.915343018677845
565,565,sex_male,Urbanity_Rural,Size_4,age_66_75,Education_College,Lighting_yes,Cooking_no,AC_yes,350377.41470910556,149.6335458699586,233.9346323279092,43.38682252922423,0.0
566,566,sex_female,Urbanity_Urban,Size_4,age_36_45,Education_College,Lighting_yes,Cooking_no,AC_yes,369114.2066162357,158.47660868699234,271.441037473645,43.38682252922423,54.22742942776606
567,567,sex_male,Urbanity_Urban,Size_2,age_56_65,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,206815.81300675232,118.75939500428127,158.62681418826443,43.38682252922423,33.65843275480305
568,568,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,206143.3233134344,117.63908255210391,153.58460006318063,43.38682252922423,88.88076293079594
569,569,sex_female,Urbanity_Urban,Size_3,age_56_65,Education_College,Lighting_yes,Cooking_no,AC_yes,373702.8312984553,155.33815278724404,261.28974356451323,43.38682252922423,63.12247492617178
570,570,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,206887.35535293192,113.31151029905672,150.41989666995912,43.38682252922423,88.88076293079594
571,571,sex_female,Urbanity_Rural,Size_3,age_46_55,Education_High_School,Lighting_yes,Cooking_no,AC_yes,96727.52975973816,79.81539903457369,66.87814547694468,43.38682252922423,84.75598172217248
572,572,sex_female,Urbanity_Urban,Size_3,age_46_55,Education_High_School,Lighting_yes,Cooking_no,AC_yes,124031.07374408393,94.88169036077929,98.37757341622499,43.38682252922423,90.93316741739766
573,573,sex_female,Urbanity_Rural,Size_3,age_56_65,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,184947.4596279237,108.92089352270894,129.79387613255622,43.38682252922423,46.642117133933475
574,574,sex_male,Urbanity_Urban,Size_1,age_56_65,Education_College,Lighting_yes,Cooking_no,AC_yes,350181.4331092077,156.82162282190617,240.27669243015976,43.38682252922423,0.0
575,575,sex_female,Urbanity_Urban,Size_3,age_46_55,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,213114.89496211734,118.58150474359215,160.9545125888706,43.38682252922423,87.94208172947272
576,576,sex_female,Urbanity_Urban,Size_3,age_46_55,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,212422.36914524672,115.95252011708558,157.1673874400925,43.38682252922423,87.94208172947272
577,577,sex_female,Urbanity_Rural,Size_3,age_46_55,Education_College,Lighting_yes,Cooking_no,AC_yes,334543.3087191904,160.92059264241078,228.2963489458552,43.38682252922423,92.0680681312607
578,578,sex_male,Urbanity_Urban,Size_3,age_56_65,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,207883.14316106733,118.66882194373814,159.4033780485564,43.38682252922423,53.75798403048184
579,579,sex_male,Urbanity_Urban,Size_3,age_26_35,Education_College,Lighting_yes,Cooking_no,AC_yes,353885.5302670476,153.1653790448513,244.28262370900242,43.38682252922423,115.2825172430854
580,580,sex_male,Urbanity_Urban,Size_3,age_36_45,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,201157.7886574284,114.04751907557734,146.8377665333837,43.38682252922423,112.50279041849386
581,581,sex_male,Urbanity_Urban,Size_4,age_46_55,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,217515.9961433345,115.72096184029115,157.969804405231,43.38682252922423,21.240911044378215
582,582,sex_male,Urbanity_Urban,Size_4,age_56_65,Education_College,Lighting_yes,Cooking_no,AC_no,378329.59100335743,118.78498092518629,268.5327115073963,43.38682252922423,0.0
583,583,sex_male,Urbanity_Urban,Size_5,age_66_75,Education_Elementary_School,Lighting_yes,Cooking_no,AC_yes,121056.80452742928,90.01402759101215,94.83114576648926,43.38682252922423,0.0
584,584,sex_male,Urbanity_Rural,Size_4,age_46_55,Education_Elementary_School,Lighting_yes,Cooking_yes,AC_yes,67941.3701746166,87.70440100934223,44.507257613516465,43.38682252922423,7.782287865457883
585,585,sex_female,Urbanity_Rural,Size_2,age_56_65,Education_Elementary_School,Lighting_yes,Cooking_yes,AC_yes,58398.2792931067,76.42268187067145,37.58172992203776,43.38682252922423,19.261128374559505
586,586,sex_male,Urbanity_Urban,Size_4,age_46_55,Education_Post_Secondary,Lighting_yes,Cooking_yes,AC_yes,216043.671087782,120.51239729260011,159.3610101858003,43.38682252922423,19.90116577794531
587,587,sex_male,Urbanity_Rural,Size_5,age_46_55,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,192955.238119495,110.09120167210459,134.371530824522,43.38682252922423,17.401205983207568
588,588,sex_male,Urbanity_Rural,Size_2,age_46_55,Education_High_School,Lighting_yes,Cooking_no,AC_yes,82121.07882062986,79.69637593294229,54.361796626243276,43.38682252922423,65.59511164781689
589,589,sex_female,Urbanity_Urban,Size_2,age_56_65,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,210936.35912727797,123.45657583804591,159.6008770863509,43.38682252922423,32.71975155347984
590,590,sex_female,Urbanity_Urban,Size_2,age_46_55,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,207985.27355148495,115.08614429356714,157.4292486041781,43.38682252922423,67.84253045379391
591,591,sex_male,Urbanity_Rural,Size_2,age_46_55,Education_Elementary_School,Lighting_yes,Cooking_no,AC_yes,50856.853025276745,67.49579003100307,30.90943077453057,43.38682252922423,56.66233374262971
592,592,sex_female,Urbanity_Rural,Size_2,age_66_75,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_no,178855.4738005221,71.64602759231896,125.21629399140808,43.38682252922423,23.794263375911896
593,593,sex_male,Urbanity_Rural,Size_2,age_56_65,Education_High_School,Lighting_yes,Cooking_no,AC_yes,81048.96179187638,82.13431215504086,53.36188903494213,43.38682252922423,30.47233274750281
594,594,sex_male,Urbanity_Urban,Size_5,age_56_65,Education_College,Lighting_yes,Cooking_yes,AC_yes,389094.1523310588,168.01514772699258,279.6180449689175,43.38682252922423,0.0
595,595,sex_male,Urbanity_Urban,Size_3,age_56_65,Education_College,Lighting_yes,Cooking_yes,AC_yes,368882.304014556,168.61092636224018,268.0274221501224,43.38682252922423,62.721410861062076
596,596,sex_male,Urbanity_Urban,Size_3,age_36_45,Education_Elementary_School,Lighting_yes,Cooking_yes,AC_yes,90270.03769462454,86.35998164497089,71.42806640260923,43.38682252922423,105.22135293479869
597,597,sex_male,Urbanity_Urban,Size_5,age_36_45,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,216842.9498679752,117.19550489596556,161.53982143131745,43.38682252922423,47.20041916613066
598,598,sex_male,Urbanity_Urban,Size_5,age_36_45,Education_High_School,Lighting_yes,Cooking_no,AC_yes,134126.76482880514,95.9108578254473,104.51928757910866,43.38682252922423,50.19150485405557
599,599,sex_female,Urbanity_Urban,Size_6,age_46_55,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_no,236238.17718445987,85.50303065857922,174.36148989888719,43.38682252922423,15.995940589968267
600,600,sex_female,Urbanity_Rural,Size_4,age_56_65,Education_Elementary_School,Lighting_yes,Cooking_no,AC_yes,74536.74154234002,75.6304958120207,51.26595872865235,43.38682252922423,0.0
601,601,sex_male,Urbanity_Urban,Size_6,age_36_45,Education_Elementary_School,Lighting_yes,Cooking_no,AC_yes,113198.87223181508,95.79791689924326,86.98065342799372,43.38682252922423,35.16080352591993
602,602,sex_male,Urbanity_Urban,Size_6,age_56_65,Education_Elementary_School,Lighting_yes,Cooking_no,AC_yes,121218.20134901533,96.41003388999864,90.40948109474812,43.38682252922423,0.0
603,603,sex_female,Urbanity_Urban,Size_3,age_36_45,Education_College,Lighting_yes,Cooking_no,AC_yes,363896.5683509254,171.36233390684666,263.6355716069819,43.38682252922423,121.8672813141838
604,604,sex_male,Urbanity_Urban,Size_3,age_36_45,Education_Elementary_School,Lighting_yes,Cooking_no,AC_yes,84817.49225578661,82.3637336217012,65.33513621175658,43.38682252922423,106.56109820123159
605,605,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_Post_Secondary,Lighting_yes,Cooking_yes,AC_yes,211755.70657029445,120.40276322665785,162.08165992775838,43.38682252922423,87.54101766436303
606,606,sex_male,Urbanity_Urban,Size_4,age_36_45,Education_College,Lighting_yes,Cooking_no,AC_yes,368281.7402435977,173.6599055607411,268.84985081304677,43.38682252922423,55.16611062908928
607,607,sex_male,Urbanity_Rural,Size_4,age_56_65,Education_High_School,Lighting_yes,Cooking_no,AC_yes,98779.9892417277,79.63171652205621,67.68574091439551,43.38682252922423,0.0
608,608,sex_male,Urbanity_Urban,Size_2,age_66_75,Education_High_School,Lighting_yes,Cooking_no,AC_yes,126539.38004091766,99.94592889831087,98.74196354899769,43.38682252922423,34.44706242457798
609,609,sex_male,Urbanity_Urban,Size_4,age_66_75,Education_Elementary_School,Lighting_yes,Cooking_no,AC_yes,108619.21961606227,92.8223914033284,84.10313039835627,43.38682252922423,0.0
610,610,sex_male,Urbanity_Rural,Size_1,age_46_55,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,158667.45589028427,91.4590575464688,107.49059171442268,43.38682252922423,1.9402199238620346
611,611,sex_female,Urbanity_Urban,Size_1,age_36_45,Education_Elementary_School,Lighting_yes,Cooking_no,AC_yes,74514.66687932171,76.5336812306363,57.969520551695176,43.38682252922423,24.859059688199654
612,612,sex_male,Urbanity_Urban,Size_2,age_36_45,Education_Elementary_School,Lighting_yes,Cooking_no,AC_yes,77014.45501342289,80.88819101544584,59.80861868711653,43.38682252922423,86.46154692555281
