,Electricity,Income,Water,e_Cooking,e_Refrigeration,e_TV,i_Age,i_Education,i_FamilySize,i_Sex,i_Urbanity,real_index,sw,w,wf
882,124.13662944707096,214747.46879138442,160.6613291770276,Cooking_yes,Refrigeration_yes,TV_yes,age_66_75,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,882.0,81.0,1,12.513652235531168
883,127.5855867050381,210247.41741926965,155.66608085449215,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,883.0,81.0,1,3.8475356079260266
884,164.63335429359478,368195.26777443313,242.75634414941413,Cooking_yes,Refrigeration_yes,TV_yes,age_26_35,Education_Post_Graduate,Size_2,sex_female,Urbanity_Rural,884.0,51.0,1,34.328158399601065
885,103.55285062032353,126266.76088148715,94.052602677659,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_High_School,Size_3,sex_female,Urbanity_Urban,885.0,31.0,1,71.1058656809947
887,89.50206778602798,91925.09177967066,70.45848155675586,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Elementary_School,Size_4,sex_male,Urbanity_Urban,887.0,31.0,1,16.576122631924306
888,158.82740003293466,369799.7382836994,264.95680826416026,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_4,sex_male,Urbanity_Urban,888.0,81.0,1,6.613317641275007
889,125.80187231076864,212555.4239868005,153.0448142667257,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,889.0,81.0,1,2.8475356079260266
891,167.68034964038088,370216.9187684077,255.86780613698517,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_4,sex_female,Urbanity_Urban,891.0,81.0,1,2.572474735033712
892,173.43142477079758,366771.3300905929,261.58169892786657,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_4,sex_male,Urbanity_Urban,892.0,81.0,1,4.666260956291989
893,82.05513213360021,72944.11536290508,57.327656874745344,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Elementary_School,Size_1,sex_male,Urbanity_Urban,893.0,31.0,1,9.398669320740723
895,138.44848396557643,313477.3146393674,208.219490337412,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_1,sex_male,Urbanity_Rural,895.0,51.0,1,1.972018928358347
896,114.74628914595371,196845.7603335536,143.22799398184253,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_2,sex_female,Urbanity_Urban,896.0,81.0,1,19.601274937645044
897,173.4214904409635,411149.65022337495,285.8589512681318,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Graduate,Size_2,sex_female,Urbanity_Urban,897.0,81.0,1,25.007361738359208
898,174.92199914853725,360550.47698099655,249.9835951391611,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_2,sex_male,Urbanity_Urban,898.0,81.0,1,19.460843192252298
899,177.3389743937144,371309.4107318165,259.9828142989903,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_3,sex_female,Urbanity_Urban,899.0,81.0,1,31.57046041815191
903,165.88444414312187,375666.3419455852,260.9220064107232,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_4,sex_female,Urbanity_Urban,903.0,81.0,1,2.519531420016735
904,162.85296322430742,361787.12363656115,249.0074206076381,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Urban,904.0,81.0,1,25.66424663941018
905,97.36750237636915,129219.46398145474,97.83882882216065,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_High_School,Size_4,sex_male,Urbanity_Urban,905.0,31.0,1,15.148722904117829
909,177.63358970765162,414924.6683605096,286.82418547095705,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Graduate,Size_3,sex_male,Urbanity_Urban,909.0,81.0,1,37.25160809175836
910,167.36165855577278,377788.4957658626,265.012609264602,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_5,sex_male,Urbanity_Urban,910.0,81.0,1,8.479513739458586
911,152.31223549078808,342975.4598077298,232.76152692355063,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_5,sex_male,Urbanity_Rural,911.0,51.0,1,11.9627250227085
912,169.1834234690186,368551.9660440418,267.2006034294615,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_3,sex_female,Urbanity_Urban,912.0,81.0,1,24.57046041815191
913,160.42867432950453,368761.0821621873,263.48850091429136,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_4,sex_male,Urbanity_Urban,913.0,81.0,1,10.666260956291989
914,89.81957898036416,110028.61493989617,83.69103857023553,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_High_School,Size_2,sex_male,Urbanity_Urban,914.0,31.0,1,53.04919177011203
915,166.8983131060264,367299.36359866546,258.6246844294209,Cooking_yes,Refrigeration_yes,TV_yes,age_66_75,Education_College,Size_2,sex_female,Urbanity_Urban,915.0,81.0,1,7.035187915480925
917,92.17278663364529,92850.75182620576,72.36717983099072,Cooking_yes,Refrigeration_yes,TV_yes,age_26_35,Education_Elementary_School,Size_4,sex_male,Urbanity_Urban,917.0,31.0,1,14.413708009916267
918,163.78311097113183,369473.1553066615,268.2679806025984,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_4,sex_male,Urbanity_Urban,918.0,81.0,1,4.613317641275007
920,146.707215424821,317992.2858283484,220.86474287465128,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_2,sex_male,Urbanity_Rural,920.0,51.0,1,33.9440544755022
921,96.92151986700436,108529.43408463732,87.09601865120142,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Elementary_School,Size_5,sex_female,Urbanity_Urban,921.0,31.0,1,16.3485325088496
924,148.86647283886043,330561.04642220016,218.72186570238352,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_4,sex_male,Urbanity_Rural,924.0,51.0,1,13.149472239541911
926,169.6998929855714,370117.46153631853,266.8068278685988,Cooking_yes,Refrigeration_yes,TV_yes,age_56_65,Education_College,Size_3,sex_male,Urbanity_Urban,926.0,81.0,1,9.405459656907453
927,166.57732787703762,369053.7436579937,265.79754102492944,Cooking_yes,Refrigeration_yes,TV_yes,age_56_65,Education_College,Size_3,sex_male,Urbanity_Urban,927.0,81.0,1,14.405459656907453
928,160.66922533194898,362821.815342804,254.69094185936228,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_3,sex_female,Urbanity_Urban,928.0,81.0,1,41.623403733168914
929,164.6495346012195,371995.32789357094,261.11957246337096,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_4,sex_female,Urbanity_Urban,929.0,81.0,1,6.572474735033712
930,88.57066687268896,81258.91632598914,62.80840897385666,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,930.0,31.0,1,45.42364818290156
932,172.2128954486697,379398.2199057777,273.7011040816359,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_5,sex_male,Urbanity_Urban,932.0,81.0,1,6.479513739458586
933,101.23265258787724,132986.6727040891,100.91550481544078,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_High_School,Size_5,sex_male,Urbanity_Urban,933.0,31.0,1,25.067862317318365
934,103.02738332481756,130811.09967401875,102.48028238047968,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_High_School,Size_5,sex_male,Urbanity_Urban,934.0,31.0,1,23.067862317318365
935,163.2596139269329,344991.7081321681,244.48374898332284,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_1,sex_female,Urbanity_Urban,935.0,81.0,1,6.447964738867128
936,162.43701360212646,348330.877428255,243.33780766179345,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_1,sex_male,Urbanity_Urban,936.0,81.0,1,5.48880764510842
940,175.8676633994791,369168.1269755818,258.6561524354098,Cooking_yes,Refrigeration_yes,TV_yes,age_56_65,Education_College,Size_3,sex_male,Urbanity_Urban,940.0,81.0,1,6.405459656907453
941,92.77075535291657,91664.27093949966,61.25808516847093,Cooking_yes,Refrigeration_yes,TV_yes,age_56_65,Education_High_School,Size_3,sex_male,Urbanity_Rural,941.0,1.0,1,51.424076203000176
945,90.6055382244663,90269.44926853846,62.28671351570384,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_High_School,Size_3,sex_female,Urbanity_Rural,945.0,1.0,1,131.58907696424458
947,115.84061131067092,176311.70977141405,121.09183795336081,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_4,sex_female,Urbanity_Rural,947.0,21.0,1,15.236960669917679
948,92.68735194171823,95460.56773327435,65.03943314345685,Cooking_yes,Refrigeration_yes,TV_yes,age_56_65,Education_High_School,Size_3,sex_female,Urbanity_Rural,948.0,1.0,1,47.330289981741906
949,108.71034417456288,173907.6499059602,123.32982088786846,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_3,sex_female,Urbanity_Rural,949.0,21.0,1,104.28788966805291
950,168.44392507959964,382267.8061672686,262.00574495131093,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_5,sex_male,Urbanity_Urban,950.0,81.0,1,7.479513739458586
951,89.04595076893288,76575.38845379498,59.761079721385634,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Elementary_School,Size_1,sex_male,Urbanity_Urban,951.0,31.0,1,9.398669320740723
952,103.07535602824396,102607.53758413324,82.48343321030312,Cooking_yes,Refrigeration_yes,TV_yes,age_56_65,Education_Elementary_School,Size_3,sex_female,Urbanity_Urban,952.0,31.0,1,25.22153511128149
953,154.56727689871468,336132.5049277264,225.4403567297072,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_3,sex_female,Urbanity_Rural,953.0,51.0,1,56.05367170140184
954,122.55243010564205,204665.65268102728,150.9672005543543,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_2,sex_female,Urbanity_Urban,954.0,81.0,1,18.54833162262807
0,48.51439988206533,102567.4277409234,55.73073007261285,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Elementary_School,Size_4,sex_female,Urbanity_Urban,,,10,10.0
1,86.0986419912707,362980.52729822655,177.82954335089906,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_3,sex_female,Urbanity_Urban,,,102,102.0
2,82.5036284216922,352954.649920227,173.55701108200913,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_2,sex_male,Urbanity_Urban,,,48,48.0
3,89.69850689781242,407362.13345882704,199.31037448638943,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Graduate,Size_2,sex_male,Urbanity_Urban,,,66,66.0
4,83.95738173144008,350092.6572234853,171.23320138521646,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_2,sex_male,Urbanity_Urban,,,57,57.0
5,42.439614947631156,84604.50439280865,46.87113868217257,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,,,31,31.0
6,86.03453660120321,378515.9940314112,184.52086316504236,Cooking_yes,Refrigeration_yes,TV_yes,age_66_75,Education_College,Size_3,sex_female,Urbanity_Urban,,,58,58.0
7,46.87376149463822,90345.5857857086,49.00118322988972,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,,,48,48.0
8,59.19421570604258,224340.84003481801,118.48962081553167,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,,,17,17.0
9,80.90021647587805,341914.8944726312,170.86400629609471,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_1,sex_male,Urbanity_Urban,,,13,13.0
10,49.56909462182095,132494.1844579226,70.54674908026776,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_High_School,Size_5,sex_male,Urbanity_Urban,,,18,18.0
12,65.53314876606707,238228.1793694575,123.44639113711783,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_7,sex_male,Urbanity_Urban,,,55,55.0
13,53.296893624253656,140319.27378078725,75.56579779046925,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_High_School,Size_5,sex_male,Urbanity_Urban,,,14,14.0
15,62.33761393354376,212646.7388276248,113.99705330901702,Cooking_yes,Refrigeration_yes,TV_yes,age_66_75,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,16,16.0
16,58.92822628750416,187053.7987218556,97.83570085092889,Cooking_yes,Refrigeration_yes,TV_yes,age_26_35,Education_Post_Secondary,Size_1,sex_female,Urbanity_Urban,,,6,6.0
20,82.20756095224412,362944.42554038786,181.49538743704412,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Urban,,,91,91.0
21,85.37652194194254,354013.6488739728,174.78592062352405,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_2,sex_male,Urbanity_Urban,,,44,44.0
22,43.537940590791024,81426.46617827762,37.74947363609589,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_High_School,Size_3,sex_male,Urbanity_Rural,,,2,2.0
23,91.57310454266786,431078.2063328368,211.04713489582915,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Graduate,Size_5,sex_female,Urbanity_Urban,,,38,38.0
24,57.97177499772714,186329.43854460656,91.92784249854493,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_4,sex_female,Urbanity_Rural,,,6,6.0
25,81.680303516112,363859.5732101732,181.20242839736284,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Urban,,,95,95.0
26,84.35737784865755,362129.08425516327,172.95283801600175,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Urban,,,92,92.0
27,85.94138402303206,367353.4971112336,176.97861926628968,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Urban,,,85,85.0
28,61.8415639651799,203249.6558929445,106.5762626254092,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,99,99.0
29,81.70600026824616,342284.1005578653,166.5557695873092,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_1,sex_male,Urbanity_Urban,,,12,12.0
30,76.67447666865225,317227.53966899106,149.4625261540535,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_2,sex_male,Urbanity_Rural,,,45,45.0
32,52.30419661609355,126691.83787514633,67.75082222150654,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_High_School,Size_4,sex_male,Urbanity_Urban,,,15,15.0
33,72.54914380257681,323213.1575911921,149.0739489693015,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_3,sex_male,Urbanity_Rural,,,78,78.0
34,60.612008076002795,193333.30980062802,99.54390871167236,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_1,sex_male,Urbanity_Urban,,,6,6.0
37,83.18105270083751,368930.4928091328,180.4415143708504,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Urban,,,94,94.0
38,64.02563383382164,203353.2332485708,109.63810940930496,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,100,100.0
39,48.44263478087458,95515.01534377162,50.553192902012455,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,,,56,56.0
40,84.74888818235652,373446.9538504961,179.35928606584199,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_4,sex_male,Urbanity_Urban,,,13,13.0
43,82.29746165453246,365765.6650416908,183.61348206036942,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_4,sex_male,Urbanity_Urban,,,19,19.0
45,43.368356223754624,92054.5052968517,48.66605982704197,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Elementary_School,Size_4,sex_male,Urbanity_Urban,,,18,18.0
47,52.759060039084886,131427.98026402743,70.77229466958136,Cooking_yes,Refrigeration_yes,TV_yes,age_56_65,Education_High_School,Size_3,sex_male,Urbanity_Urban,,,20,20.0
48,54.28970963286176,167381.52936597672,82.56072427859202,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_3,sex_male,Urbanity_Rural,,,39,39.0
49,59.59611780159608,204364.51205677984,109.74141739220455,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_2,sex_female,Urbanity_Urban,,,47,47.0
50,77.26128630207458,348194.70574114955,165.29185428079296,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_5,sex_male,Urbanity_Rural,,,14,14.0
51,45.74681337794553,86166.13322761602,47.78762792667151,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,,,54,54.0
53,41.08808981804224,74073.45318280894,34.17695087553642,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Elementary_School,Size_4,sex_female,Urbanity_Rural,,,1,1.0
54,50.20661703092702,125641.93365772387,66.81540642840493,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_High_School,Size_3,sex_female,Urbanity_Urban,,,58,58.0
55,44.98762891092945,91266.58543849684,49.46488390503889,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,,,55,55.0
56,83.00964241084202,367352.27345136396,182.23269775552407,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_4,sex_male,Urbanity_Urban,,,14,14.0
57,65.10879380235104,210478.923069024,107.27742709216292,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,,,13,13.0
59,64.49870244027481,218433.9426791532,114.20034545873546,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,,,12,12.0
60,76.57974669512663,341938.0692281267,164.0310770313449,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_4,sex_female,Urbanity_Rural,,,5,5.0
62,94.19861668841665,431775.5919670982,211.83703595281065,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Graduate,Size_4,sex_female,Urbanity_Urban,,,19,19.0
64,84.28540581716457,380106.94138593454,182.8516985719822,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_5,sex_male,Urbanity_Urban,,,19,19.0
66,64.50472619275322,218827.35126683488,114.9610777363351,Cooking_yes,Refrigeration_yes,TV_yes,age_56_65,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,29,29.0
67,77.92023244295501,364800.1247061481,182.416031899598,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_3,sex_female,Urbanity_Urban,,,94,94.0
68,77.95377357263064,362457.623099104,180.52204445054966,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Urban,,,97,97.0
69,60.27724072980508,208792.4427934093,111.37112679020713,Cooking_yes,Refrigeration_yes,TV_yes,age_56_65,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,26,26.0
70,85.74554608473949,363563.4226472651,173.09996012886577,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Urban,,,91,91.0
71,87.42664289404335,365096.77118274366,174.50015167888742,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Urban,,,91,91.0
72,74.19439751225671,328394.65359456395,152.97189224248407,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Rural,,,75,75.0
73,79.9016084343287,343899.0900049703,168.6334073569596,Cooking_yes,Refrigeration_yes,TV_yes,age_26_35,Education_College,Size_2,sex_male,Urbanity_Urban,,,53,53.0
74,82.47694432523267,390703.39636558696,194.85745557365874,Cooking_yes,Refrigeration_yes,TV_no,age_46_55,Education_College,Size_6,sex_female,Urbanity_Urban,,,33,33.0
77,60.88940083953762,199591.70476897247,107.68584596382391,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,50,50.0
78,78.03467278964678,347023.306970048,167.05051286425908,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_1,sex_male,Urbanity_Urban,,,7,7.0
80,61.97523794996546,215062.3428131668,114.74940994408986,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_3,sex_female,Urbanity_Urban,,,92,92.0
81,62.028524038546365,206244.9905299702,107.92003741243347,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_3,sex_female,Urbanity_Urban,,,100,100.0
82,60.800028870043704,201749.24357640065,107.08336869363006,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,100,100.0
83,81.33990685609255,362074.599595189,183.37253800523754,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Urban,,,97,97.0
85,82.19686153141764,353675.3401047244,173.11437183106008,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_2,sex_male,Urbanity_Urban,,,55,55.0
86,58.415728416392746,200154.76660774273,106.4825215198838,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,50,50.0
88,49.470117021321705,122336.95771030032,63.73438707110671,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_High_School,Size_4,sex_male,Urbanity_Urban,,,11,11.0
90,60.91779236522778,202611.18926686762,104.74935467282083,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_2,sex_female,Urbanity_Urban,,,57,57.0
91,83.50466400253823,375381.0621560522,182.80010479459307,Cooking_yes,Refrigeration_yes,TV_yes,age_56_65,Education_College,Size_3,sex_female,Urbanity_Urban,,,27,27.0
92,59.80297712470562,216992.61083504785,115.62119288603581,Cooking_yes,Refrigeration_yes,TV_yes,age_56_65,Education_Post_Secondary,Size_3,sex_female,Urbanity_Urban,,,24,24.0
93,51.84939355328327,120142.88083375787,66.27628769436727,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_High_School,Size_3,sex_male,Urbanity_Urban,,,54,54.0
94,94.5228224904212,422586.16599377897,207.3995840165243,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Graduate,Size_4,sex_male,Urbanity_Urban,,,19,19.0
95,46.405897204946534,97761.57379576175,53.64060896497488,Cooking_yes,Refrigeration_yes,TV_yes,age_56_65,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,,,20,20.0
96,51.5913198812628,130228.88659962582,70.79049058420486,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Elementary_School,Size_7,sex_female,Urbanity_Urban,,,30,30.0
97,82.68901604694001,404105.30524809024,198.25223776952575,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Graduate,Size_1,sex_male,Urbanity_Urban,,,19,19.0
98,81.85049770341212,363051.3949680076,167.23940871332783,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Graduate,Size_1,sex_male,Urbanity_Rural,,,16,16.0
99,59.90640027868358,217819.89679146366,112.00644097223177,Cooking_yes,Refrigeration_yes,TV_yes,age_66_75,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,54,54.0
100,84.67025754980696,370095.68038544094,179.01145193148628,Cooking_yes,Refrigeration_yes,TV_yes,age_56_65,Education_College,Size_3,sex_male,Urbanity_Urban,,,30,30.0
101,63.95061766006368,212208.7797358096,112.18177309897665,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,,,15,15.0
102,54.1285830013581,186080.02752563008,90.41838131993696,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_4,sex_male,Urbanity_Rural,,,9,9.0
103,64.7878646989687,222312.118619327,118.25156348880985,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_4,sex_female,Urbanity_Urban,,,9,9.0
104,65.48507778488145,221100.97201942364,117.50638868574413,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_4,sex_female,Urbanity_Urban,,,7,7.0
105,68.35501974505023,214149.2845524088,113.93705360636312,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,,,11,11.0
106,50.1044182448889,106316.43865266338,57.30631135441397,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_High_School,Size_1,sex_male,Urbanity_Urban,,,9,9.0
108,44.64186073227648,115824.7097133266,56.49498333387777,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_High_School,Size_7,sex_male,Urbanity_Rural,,,3,3.0
109,43.852743255339234,76103.69008724754,35.17039425786958,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Elementary_School,Size_5,sex_female,Urbanity_Rural,,,1,1.0
110,46.63992093025776,80185.16981448048,44.4413331559786,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,,,40,40.0
111,42.58669558217442,87059.03711085365,47.33203381125912,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,,,29,29.0
112,63.941933843970936,202584.89852460386,104.41275474932883,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_2,sex_female,Urbanity_Urban,,,52,52.0
113,57.9878647368887,192977.5032358237,101.11151268902263,Cooking_yes,Refrigeration_yes,TV_yes,age_26_35,Education_Post_Secondary,Size_2,sex_female,Urbanity_Urban,,,45,45.0
114,58.48467141154738,191642.02666365745,97.37216817864655,Cooking_yes,Refrigeration_yes,TV_yes,age_26_35,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,49,49.0
115,47.16001223942262,100078.79155827557,53.926104710577064,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Elementary_School,Size_4,sex_female,Urbanity_Urban,,,12,12.0
116,52.55331658151179,128182.78201282033,69.58812447272962,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_High_School,Size_4,sex_female,Urbanity_Urban,,,17,17.0
117,90.03264412826691,382110.3242384118,188.69956548214952,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_5,sex_male,Urbanity_Urban,,,17,17.0
120,62.451873924325284,207142.5407763504,109.00249004342513,Cooking_yes,Refrigeration_yes,TV_yes,age_26_35,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,,,16,16.0
