,index,i_Sex,i_Urbanity,i_FamilySize,i_Age,i_Education,e_Lighting,e_TV,e_Cooking,Income,Electricity,Water,w,wf
479,479,sex_female,Urbanity_Urban,Size_4,age_36_45,Education_College,Lighting_yes,TV_yes,Cooking_yes,361269.3074073845,158.17664834968184,246.30407402958642,45.552879581151835,6.483151727474762
480,480,sex_male,Urbanity_Urban,Size_4,age_46_55,Education_Post_Graduate,Lighting_yes,TV_yes,Cooking_yes,417720.85547285975,179.59034233788697,289.09801745205385,45.552879581151835,18.327431187039117
481,481,sex_male,Urbanity_Urban,Size_4,age_56_65,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_yes,96508.03167423948,93.92196421544114,75.5617482163777,45.552879581151835,0.0
482,482,sex_male,Urbanity_Urban,Size_3,age_36_45,Education_College,Lighting_yes,TV_yes,Cooking_yes,350852.9980493018,157.26303229473717,242.8984565972472,45.552879581151835,122.84211682335635
483,483,sex_female,Urbanity_Urban,Size_4,age_56_65,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_yes,213091.87826775247,120.12417186889452,158.2923299966811,45.552879581151835,0.0
484,484,sex_male,Urbanity_Urban,Size_5,age_36_45,Education_High_School,Lighting_yes,TV_yes,Cooking_yes,121188.06179007655,99.17902654342524,93.77122481725344,45.552879581151835,16.534237512521667
485,485,sex_male,Urbanity_Urban,Size_5,age_56_65,Education_College,Lighting_yes,TV_yes,Cooking_yes,378365.1644729321,166.34796632236936,258.92903039150525,45.552879581151835,0.0
486,486,sex_male,Urbanity_Urban,Size_3,age_56_65,Education_Post_Graduate,Lighting_yes,TV_yes,Cooking_yes,414973.87746505695,182.95870351910895,287.3992835488331,45.552879581151835,26.47549739925101
487,487,sex_female,Urbanity_Urban,Size_2,age_46_55,Education_Post_Graduate,Lighting_yes,TV_yes,Cooking_yes,404657.78489232354,177.85625058265725,279.5768692512787,45.552879581151835,125.34613376351876
488,488,sex_female,Urbanity_Urban,Size_4,age_36_45,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_yes,207161.65344300197,124.5608088787575,153.8768675310466,45.552879581151835,9.48623907959846
489,489,sex_male,Urbanity_Urban,Size_5,age_36_45,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_yes,210248.45575010526,125.61667605467414,156.29474800658375,45.552879581151835,20.567715480298236
490,490,sex_male,Urbanity_Urban,Size_4,age_36_45,Education_College,Lighting_yes,TV_yes,Cooking_yes,361355.60749453364,161.8775419559655,254.61937479232049,45.552879581151835,18.268084449832028
491,491,sex_female,Urbanity_Rural,Size_2,age_36_45,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_yes,42210.30511130417,75.80057334687933,24.32037343287807,45.552879581151835,130.07365827974326
492,492,sex_male,Urbanity_Urban,Size_5,age_46_55,Education_High_School,Lighting_yes,TV_yes,Cooking_yes,130361.34841594599,102.66517833550705,98.14326132882923,45.552879581151835,6.007061941426622
493,493,sex_male,Urbanity_Urban,Size_3,age_56_65,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_yes,208555.17072581657,122.3964453754297,155.50574843593938,45.552879581151835,18.892062443072902
494,494,sex_male,Urbanity_Urban,Size_4,age_66_75,Education_College,Lighting_yes,TV_yes,Cooking_yes,373942.2871552873,166.97685752974854,264.0351693522801,45.552879581151835,0.0
495,495,sex_male,Urbanity_Urban,Size_7,age_56_65,Education_High_School,Lighting_yes,TV_yes,Cooking_no,151261.63333403465,99.67069319949994,116.14962437094069,45.552879581151835,0.0
496,496,sex_female,Urbanity_Urban,Size_5,age_66_75,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,233315.02959676733,123.97432107733684,172.82889361281383,45.552879581151835,0.0
497,497,sex_male,Urbanity_Urban,Size_5,age_46_55,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,101646.77083791513,92.1270353295661,79.81118900913404,45.552879581151835,26.59645725721854
498,498,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_yes,201958.95410978782,125.31729592037,145.91716249765733,45.552879581151835,115.31802860438515
499,499,sex_female,Urbanity_Urban,Size_3,age_56_65,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_yes,208462.49251267876,126.31936315775246,159.49725331544266,45.552879581151835,7.10712972071548
500,500,sex_female,Urbanity_Urban,Size_4,age_36_45,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_yes,207277.95499357782,118.26108111256538,156.36600117864486,45.552879581151835,9.48623907959846
501,501,sex_female,Urbanity_Urban,Size_5,age_36_45,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_yes,96486.02605057207,87.75005934981077,77.22122131848195,45.552879581151835,10.138139113521914
502,502,sex_female,Urbanity_Urban,Size_4,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_yes,212808.05421424576,117.1040999437037,165.50918002104615,45.552879581151835,0.0
503,503,sex_female,Urbanity_Urban,Size_7,age_56_65,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_yes,246411.5827262669,140.35526972060518,181.54543622108275,45.552879581151835,0.0
504,504,sex_female,Urbanity_Urban,Size_7,age_46_55,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_yes,123721.8486269516,112.84966394413082,93.00944457703122,45.552879581151835,25.424063572230004
505,505,sex_female,Urbanity_Rural,Size_7,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_yes,200085.4938570476,113.03999127565758,137.67642379523312,45.552879581151835,24.497134762375474
506,506,sex_male,Urbanity_Urban,Size_4,age_46_55,Education_College,Lighting_yes,TV_yes,Cooking_yes,362147.25053002883,166.02266146501225,246.23386392045558,45.552879581151835,7.740908878737144
507,507,sex_male,Urbanity_Urban,Size_4,age_56_65,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_yes,215555.09532113114,124.88323106044184,157.7352525722909,45.552879581151835,0.0
508,508,sex_male,Urbanity_Urban,Size_7,age_56_65,Education_High_School,Lighting_yes,TV_yes,Cooking_no,150678.59016082087,101.21512017649876,118.04388726244206,45.552879581151835,0.0
509,509,sex_male,Urbanity_Urban,Size_3,age_36_45,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_yes,197527.11806235876,117.46766272041279,145.24046112025462,45.552879581151835,125.84520417548019
510,510,sex_female,Urbanity_Urban,Size_4,age_46_55,Education_Post_Graduate,Lighting_yes,TV_yes,Cooking_yes,423855.23946744937,197.03984908121132,284.4666090375129,45.552879581151835,6.542498464681689
511,511,sex_female,Urbanity_Urban,Size_4,age_46_55,Education_College,Lighting_yes,TV_yes,Cooking_no,368291.2659814794,162.40033078750568,259.2771382061923,45.552879581151835,11.156537148813802
512,512,sex_male,Urbanity_Rural,Size_6,age_36_45,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,185658.59372365964,103.95530510640188,128.18706321655102,45.552879581151835,28.428102912511235
513,513,sex_male,Urbanity_Urban,Size_5,age_46_55,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,103807.76354802221,85.89025374672308,81.96860027665713,45.552879581151835,26.59645725721854
514,514,sex_male,Urbanity_Urban,Size_2,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_yes,194344.095329133,118.41548450865557,146.59660328932858,45.552879581151835,129.54763152969795
515,515,sex_male,Urbanity_Urban,Size_4,age_56_65,Education_College,Lighting_yes,TV_yes,Cooking_yes,371992.571370525,173.3333382100964,268.1593180130723,45.552879581151835,0.0
516,516,sex_female,Urbanity_Rural,Size_4,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_yes,180378.8177757103,107.35195445003157,122.65482517518957,45.552879581151835,0.0
517,517,sex_male,Urbanity_Urban,Size_6,age_66_75,Education_High_School,Lighting_yes,TV_yes,Cooking_yes,148368.04131893328,109.48001604983914,110.66661637043627,45.552879581151835,0.0
518,518,sex_male,Urbanity_Rural,Size_6,age_36_45,Education_High_School,Lighting_yes,TV_yes,Cooking_yes,100764.0967940649,84.26743000129245,71.07344607518873,45.552879581151835,9.194063952300578
519,519,sex_male,Urbanity_Rural,Size_6,age_66_75,Education_High_School,Lighting_yes,TV_yes,Cooking_yes,114452.7914406688,92.67622966136015,77.26009838415666,45.552879581151835,0.0
520,520,sex_female,Urbanity_Rural,Size_4,age_46_55,Education_College,Lighting_yes,TV_yes,Cooking_yes,331909.5359281301,154.4717294694596,220.1624112738812,45.552879581151835,0.0
521,521,sex_male,Urbanity_Urban,Size_2,age_36_45,Education_College,Lighting_yes,TV_yes,Cooking_yes,342912.33845792885,159.807454008127,234.2706603831229,45.552879581151835,137.07171974866895
522,522,sex_male,Urbanity_Urban,Size_5,age_36_45,Education_High_School,Lighting_yes,TV_yes,Cooking_yes,124020.1853480116,101.53050981132627,97.41822159352213,45.552879581151835,16.534237512521667
523,523,sex_male,Urbanity_Urban,Size_4,age_46_55,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,93132.45132329118,86.53917317225667,72.48894183774466,45.552879581151835,27.299913578876033
524,524,sex_male,Urbanity_Rural,Size_5,age_46_55,Education_College,Lighting_yes,TV_yes,Cooking_no,336072.41552811663,150.13268817629498,223.41096460978008,45.552879581151835,22.66644109524015
525,525,sex_male,Urbanity_Urban,Size_5,age_46_55,Education_High_School,Lighting_yes,TV_yes,Cooking_no,129274.29007799074,84.54537587839306,102.356566142585,45.552879581151835,21.207622933860705
526,526,sex_male,Urbanity_Urban,Size_4,age_56_65,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,98297.29491270882,89.0959230183188,76.39346226614492,45.552879581151835,0.0
527,527,sex_female,Urbanity_Urban,Size_4,age_46_55,Education_High_School,Lighting_yes,TV_yes,Cooking_yes,126055.85940184913,103.23302354975937,98.69734342336331,45.552879581151835,0.0
528,528,sex_female,Urbanity_Urban,Size_5,age_46_55,Education_Post_Graduate,Lighting_yes,TV_yes,Cooking_yes,433565.96874198964,184.33698898334092,309.26929689843917,45.552879581151835,5.839042143024199
529,529,sex_male,Urbanity_Rural,Size_5,age_36_45,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_yes,176134.01281539828,103.71466365054621,122.68409162102787,45.552879581151835,20.99614302602481
530,530,sex_female,Urbanity_Urban,Size_5,age_46_55,Education_College,Lighting_yes,TV_yes,Cooking_yes,374234.01690946094,171.27771118477622,260.6728668827353,45.552879581151835,0.0
531,531,sex_male,Urbanity_Rural,Size_5,age_36_45,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_yes,173816.91473409132,113.91713932903988,122.07691477303914,45.552879581151835,20.99614302602481
532,532,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_yes,83111.3009297292,88.08277297345205,65.96240058415873,45.552879581151835,116.67338495996643
533,533,sex_male,Urbanity_Urban,Size_5,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_yes,217310.50617063593,123.47517583549929,162.56952546580018,45.552879581151835,10.040539909203355
534,534,sex_male,Urbanity_Urban,Size_3,age_36_45,Education_High_School,Lighting_yes,TV_yes,Cooking_no,106890.4191536391,96.41940704132,83.89691422192513,45.552879581151835,137.01228720013754
535,535,sex_female,Urbanity_Urban,Size_5,age_26_35,Education_High_School,Lighting_yes,TV_yes,Cooking_no,122160.40826208064,97.55069707089149,96.2163092725748,45.552879581151835,31.40255479609313
536,536,sex_female,Urbanity_Urban,Size_2,age_46_55,Education_High_School,Lighting_yes,TV_yes,Cooking_no,110127.38174243225,94.18145931534868,85.95820136706676,45.552879581151835,128.929781831998
537,537,sex_female,Urbanity_Rural,Size_5,age_36_45,Education_High_School,Lighting_yes,TV_yes,Cooking_no,95019.1823988658,73.49049826274667,66.36246454479439,45.552879581151835,20.378293328324894
538,538,sex_male,Urbanity_Rural,Size_5,age_46_55,Education_High_School,Lighting_yes,TV_yes,Cooking_no,93498.89106792814,84.14798252627672,65.98694359546818,45.552879581151835,21.63605047958728
539,539,sex_female,Urbanity_Urban,Size_5,age_56_65,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,227076.81667502923,124.96109263076252,176.81605163511853,45.552879581151835,0.0
540,540,sex_male,Urbanity_Rural,Size_6,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_yes,193061.97204767566,108.31170714333228,133.8114712415444,45.552879581151835,2.7003663489822665
541,541,sex_male,Urbanity_Rural,Size_2,age_36_45,Education_College,Lighting_yes,TV_yes,Cooking_yes,311426.3087745306,152.735402723682,207.7386281835629,45.552879581151835,137.5001472943955
542,542,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_yes,198298.15722572728,113.44152487988713,144.07377930572878,45.552879581151835,115.31802860438515
543,543,sex_male,Urbanity_Rural,Size_3,age_46_55,Education_College,Lighting_yes,TV_yes,Cooking_yes,317730.64059582056,145.18652841551202,207.8194307699971,45.552879581151835,112.74336879798804
544,544,sex_female,Urbanity_Urban,Size_3,age_36_45,Education_Post_Graduate,Lighting_yes,TV_yes,Cooking_yes,407067.2430579832,183.07546861550358,284.2403923487044,45.552879581151835,121.64370640930107
545,545,sex_male,Urbanity_Urban,Size_5,age_56_65,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_yes,219711.35285500478,131.44095783076352,160.0655535036081,45.552879581151835,0.0
546,546,sex_female,Urbanity_Urban,Size_2,age_36_45,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_yes,74236.79680921012,83.22699155724004,61.31180704552256,45.552879581151835,129.64523073401665
547,547,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_College,Lighting_yes,TV_yes,Cooking_yes,354296.03907284065,157.71725239657042,246.90032493600185,45.552879581151835,112.31494125226148
548,548,sex_male,Urbanity_Rural,Size_3,age_56_65,Education_College,Lighting_yes,TV_yes,Cooking_yes,327736.08807800314,149.21599726137933,221.28546787974807,45.552879581151835,16.317402636675617
549,549,sex_male,Urbanity_Urban,Size_4,age_36_45,Education_High_School,Lighting_yes,TV_yes,Cooking_yes,113184.54120086465,98.64094838861229,88.30663002741403,45.552879581151835,17.237693834179154
550,550,sex_male,Urbanity_Urban,Size_8,age_46_55,Education_High_School,Lighting_yes,TV_yes,Cooking_yes,155602.36504343626,106.89055738419451,118.0135350527018,45.552879581151835,20.288628814779486
551,551,sex_male,Urbanity_Urban,Size_6,age_56_65,Education_High_School,Lighting_yes,TV_yes,Cooking_yes,141215.49464938164,100.70993403493442,109.91557097542388,45.552879581151835,0.0
552,552,sex_male,Urbanity_Urban,Size_7,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,229923.52998589122,125.08894786342552,170.89579734136174,45.552879581151835,51.05420093144024
553,553,sex_female,Urbanity_Urban,Size_7,age_56_65,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,246004.86995683602,116.18136411138605,181.66895898226383,45.552879581151835,0.0
554,554,sex_female,Urbanity_Urban,Size_2,age_46_55,Education_College,Lighting_yes,TV_yes,Cooking_yes,349947.69856113737,169.56421250430492,241.332199131174,45.552879581151835,114.75961145521681
555,555,sex_female,Urbanity_Rural,Size_3,age_46_55,Education_College,Lighting_yes,TV_yes,Cooking_no,326049.5797724031,144.5602338679838,208.66102046479335,45.552879581151835,116.1589970680647
556,556,sex_male,Urbanity_Urban,Size_2,age_46_55,Education_High_School,Lighting_yes,TV_yes,Cooking_yes,106305.7854750234,98.71731444534949,83.30810309196974,45.552879581151835,125.51415356192119
557,557,sex_male,Urbanity_Urban,Size_6,age_56_65,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_yes,111632.02833658137,103.4836442609746,86.22871028838048,45.552879581151835,0.0
558,558,sex_male,Urbanity_Rural,Size_2,age_36_45,Education_College,Lighting_yes,TV_yes,Cooking_yes,310291.4624009349,148.52831287126224,202.9246960764476,45.552879581151835,137.5001472943955
559,559,sex_male,Urbanity_Urban,Size_2,age_46_55,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_yes,78907.72630555823,82.5936198696034,62.64943091181205,45.552879581151835,130.90298788527903
560,560,sex_male,Urbanity_Urban,Size_3,age_36_45,Education_College,Lighting_yes,TV_yes,Cooking_yes,353996.6729273133,163.82927939965626,255.77978008079037,45.552879581151835,122.84211682335635
561,561,sex_female,Urbanity_Urban,Size_4,age_46_55,Education_High_School,Lighting_yes,TV_yes,Cooking_yes,125701.76093711102,104.4006372335267,98.12786064158057,45.552879581151835,0.0
562,562,sex_male,Urbanity_Rural,Size_5,age_46_55,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_yes,67564.15492505813,85.67247120693709,44.0965048419849,45.552879581151835,11.82432381051103
563,563,sex_male,Urbanity_Rural,Size_3,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_yes,166686.54258874597,114.91111334703714,114.01831164654665,45.552879581151835,115.74645615011174
564,564,sex_male,Urbanity_Urban,Size_2,age_46_55,Education_High_School,Lighting_yes,TV_yes,Cooking_yes,108590.487297881,94.88097150817448,83.62499713948071,45.552879581151835,125.51415356192119
565,565,sex_female,Urbanity_Urban,Size_3,age_46_55,Education_Post_Graduate,Lighting_yes,TV_yes,Cooking_no,416465.106244896,176.30515633659888,285.3144170470146,45.552879581151835,126.3170918306401
566,566,sex_female,Urbanity_Urban,Size_2,age_46_55,Education_High_School,Lighting_yes,TV_yes,Cooking_no,111955.18889875227,94.74262265142644,87.18827732566275,45.552879581151835,128.929781831998
567,567,sex_female,Urbanity_Urban,Size_2,age_36_45,Education_High_School,Lighting_yes,TV_yes,Cooking_yes,107227.18105744067,97.46861098549671,83.29871056464823,45.552879581151835,124.25639641065882
568,568,sex_male,Urbanity_Rural,Size_2,age_66_75,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_yes,165597.74010503993,107.13590173534357,116.30672627661112,45.552879581151835,60.281336539024416
569,569,sex_male,Urbanity_Rural,Size_5,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,178881.60073367663,106.71149484491993,125.41350213533484,45.552879581151835,25.66952844736385
570,570,sex_female,Urbanity_Urban,Size_6,age_66_75,Education_High_School,Lighting_yes,TV_yes,Cooking_yes,154874.15158392204,109.69049237235409,117.52934932975181,45.552879581151835,0.0
571,571,sex_male,Urbanity_Urban,Size_6,age_56_65,Education_College,Lighting_yes,TV_yes,Cooking_yes,380892.4365517314,169.16466207354839,263.8066561992878,45.552879581151835,0.0
572,572,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_College,Lighting_yes,TV_yes,Cooking_yes,353999.53852753295,165.582252638389,248.55505467222162,45.552879581151835,112.31494125226148
573,573,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_yes,199572.29380657175,121.40619600797399,147.49346031639743,45.552879581151835,115.31802860438515
574,574,sex_male,Urbanity_Urban,Size_5,age_46_55,Education_College,Lighting_yes,TV_yes,Cooking_yes,378052.00847109157,170.32022575517462,263.33075568127146,45.552879581151835,7.037452557079495
575,575,sex_female,Urbanity_Urban,Size_6,age_46_55,Education_College,Lighting_yes,TV_yes,Cooking_yes,386221.07083739573,169.20892662004024,270.0758827142228,45.552879581151835,0.0
576,576,sex_male,Urbanity_Rural,Size_4,age_56_65,Education_Post_Graduate,Lighting_yes,TV_yes,Cooking_yes,388009.8334274248,166.82774510505268,258.42183508913985,45.552879581151835,0.0
577,577,sex_male,Urbanity_Urban,Size_3,age_56_65,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_yes,85824.96985963763,85.83192381667807,69.00718603194893,45.552879581151835,20.247418798654007
578,578,sex_male,Urbanity_Urban,Size_4,age_56_65,Education_College,Lighting_yes,TV_yes,Cooking_yes,369703.5281412961,167.93200262350396,264.175660901891,45.552879581151835,0.0
579,579,sex_female,Urbanity_Rural,Size_4,age_26_35,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_yes,168937.67547357164,109.98927918505024,114.56320114354008,45.552879581151835,21.367355638819845
580,580,sex_male,Urbanity_Urban,Size_4,age_26_35,Education_College,Lighting_yes,TV_yes,Cooking_yes,356534.66899995995,176.97028745430603,245.4955609783809,45.552879581151835,29.720773463326836
581,581,sex_female,Urbanity_Urban,Size_5,age_46_55,Education_College,Lighting_yes,TV_yes,Cooking_no,376939.1797988357,162.61388626086946,264.22573400474965,45.552879581151835,10.453080827156153
582,582,sex_female,Urbanity_Urban,Size_2,age_46_55,Education_College,Lighting_yes,TV_yes,Cooking_no,348711.2740808189,156.99911907219905,246.35843521400597,45.552879581151835,129.96017244765073
583,583,sex_female,Urbanity_Urban,Size_3,age_46_55,Education_Post_Graduate,Lighting_yes,TV_yes,Cooking_no,413962.580776578,171.90800159228095,282.28779737509893,45.552879581151835,126.3170918306401
584,584,sex_male,Urbanity_Rural,Size_3,age_46_55,Education_Post_Graduate,Lighting_yes,TV_yes,Cooking_no,376260.3209952689,155.72085440455672,245.2449391105752,45.552879581151835,138.53045209872408
585,585,sex_male,Urbanity_Urban,Size_4,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_yes,207467.85204582984,126.75287365097022,153.43529280528617,45.552879581151835,10.743996230860844
586,586,sex_female,Urbanity_Urban,Size_2,age_66_75,Education_College,Lighting_yes,TV_yes,Cooking_yes,357869.08421105915,168.87512135742904,250.6380644643013,45.552879581151835,45.06488891881673
587,587,sex_male,Urbanity_Urban,Size_3,age_36_45,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_yes,76765.63886312133,78.94817611518495,59.0948633088094,45.552879581151835,127.20056053106131
588,588,sex_female,Urbanity_Urban,Size_3,age_36_45,Education_College,Lighting_yes,TV_yes,Cooking_yes,354806.6941040054,162.00804792494372,244.44478342841091,45.552879581151835,111.05718410099891
589,589,sex_female,Urbanity_Rural,Size_5,age_46_55,Education_College,Lighting_yes,TV_yes,Cooking_yes,345104.1855791635,154.28081000925516,230.44938240038414,45.552879581151835,0.0
590,590,sex_female,Urbanity_Urban,Size_5,age_46_55,Education_College,Lighting_yes,TV_yes,Cooking_yes,377861.5531454722,172.2081726216784,261.6857870139072,45.552879581151835,0.0
591,591,sex_male,Urbanity_Urban,Size_5,age_36_45,Education_Post_Graduate,Lighting_yes,TV_yes,Cooking_yes,423907.22074088274,188.69560437823762,295.1765706926758,45.552879581151835,28.151150436476346
592,592,sex_male,Urbanity_Urban,Size_5,age_36_45,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_yes,206660.14132386303,132.13964476315195,154.14999430013663,45.552879581151835,20.567715480298236
593,593,sex_male,Urbanity_Urban,Size_5,age_26_35,Education_College,Lighting_yes,TV_yes,Cooking_yes,362427.577081633,176.917046783628,259.13345293868326,45.552879581151835,29.017317141669185
594,594,sex_male,Urbanity_Urban,Size_3,age_26_35,Education_College,Lighting_yes,TV_yes,Cooking_yes,343484.4231491305,164.6894984842736,240.58516041165782,45.552879581151835,134.29480583685117
595,595,sex_male,Urbanity_Urban,Size_6,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_yes,222014.06205559915,123.2267501375926,162.95758739770525,45.552879581151835,2.271938803255694
596,596,sex_male,Urbanity_Urban,Size_4,age_56_65,Education_College,Lighting_yes,TV_yes,Cooking_yes,368936.51769604423,167.55502976606422,261.33602867573484,45.552879581151835,0.0
597,597,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_College,Lighting_yes,TV_yes,Cooking_yes,358877.4691983581,164.6984339432173,242.73973312024827,45.552879581151835,112.31494125226148
598,598,sex_female,Urbanity_Urban,Size_4,age_46_55,Education_College,Lighting_yes,TV_yes,Cooking_yes,369600.9900920767,163.84677599373126,270.12145609599946,45.552879581151835,0.0
599,599,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_College,Lighting_yes,TV_yes,Cooking_no,353785.63098163396,153.13884748398337,243.82368698376132,45.552879581151835,127.51550224469538
600,600,sex_male,Urbanity_Urban,Size_3,age_56_65,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_yes,91385.82783770631,90.50754346432505,71.42223446325717,45.552879581151835,20.247418798654007
601,601,sex_male,Urbanity_Urban,Size_4,age_36_45,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_yes,202924.074876632,112.5393564901085,155.20207208523638,45.552879581151835,21.271171801955887
602,602,sex_male,Urbanity_Urban,Size_3,age_56_65,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_yes,202653.4620750512,121.24853545896778,150.29869750345742,45.552879581151835,18.892062443072902
603,603,sex_male,Urbanity_Urban,Size_2,age_36_45,Education_High_School,Lighting_yes,TV_yes,Cooking_yes,99537.46929080224,93.16049916679201,80.2221828740933,45.552879581151835,136.04132913301623
604,604,sex_male,Urbanity_Urban,Size_6,age_66_75,Education_College,Lighting_yes,TV_yes,Cooking_yes,388947.6936272671,179.53476460928505,274.82409321750697,45.552879581151835,0.0
605,605,sex_female,Urbanity_Urban,Size_6,age_56_65,Education_Post_Graduate,Lighting_yes,TV_yes,Cooking_yes,442581.8022034507,190.24040345903893,301.9897759607188,45.552879581151835,0.0
606,606,sex_female,Urbanity_Rural,Size_3,age_56_65,Education_College,Lighting_yes,TV_yes,Cooking_no,330678.58639964927,149.45982910775137,219.18036556969142,45.552879581151835,19.733030906752273
607,607,sex_female,Urbanity_Urban,Size_3,age_36_45,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,199142.17491457687,116.8078482772081,151.32752246753043,45.552879581151835,129.26083244555687
608,608,sex_female,Urbanity_Urban,Size_3,age_46_55,Education_College,Lighting_yes,TV_yes,Cooking_yes,361945.350824877,163.9556640917696,257.3165287573844,45.552879581151835,100.53000852990404
609,609,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_yes,195160.4505363669,126.25929341455922,142.79824748356336,45.552879581151835,115.31802860438515
610,610,sex_male,Urbanity_Urban,Size_3,age_36_45,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_yes,198781.7423241289,115.46028691774357,148.80015375386125,45.552879581151835,125.84520417548019
611,611,sex_male,Urbanity_Urban,Size_6,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_yes,228710.27038342532,129.2373388275022,168.67161623522009,45.552879581151835,2.271938803255694
612,612,sex_male,Urbanity_Urban,Size_5,age_46_55,Education_College,Lighting_yes,TV_yes,Cooking_yes,373002.01212658593,166.14909875736947,268.62691494658037,45.552879581151835,7.037452557079495
613,613,sex_male,Urbanity_Urban,Size_5,age_56_65,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_yes,220027.67559561387,130.43054687762637,169.15532100239528,45.552879581151835,0.0
614,614,sex_male,Urbanity_Urban,Size_5,age_56_65,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,223411.02767994703,119.52897483244698,163.83531132143258,45.552879581151835,0.0
615,615,sex_male,Urbanity_Urban,Size_4,age_66_75,Education_Post_Graduate,Lighting_yes,TV_yes,Cooking_no,427795.87023228017,181.03287158057282,290.52671247730433,45.552879581151835,0.0
616,616,sex_male,Urbanity_Urban,Size_4,age_46_55,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_yes,89810.61346610221,92.72950069131443,70.26924696071076,45.552879581151835,12.099352586442109
617,617,sex_male,Urbanity_Urban,Size_4,age_46_55,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_yes,90247.63915635817,97.1083890166437,69.36571277987262,45.552879581151835,12.099352586442109
618,618,sex_male,Urbanity_Urban,Size_5,age_56_65,Education_Post_Secondary,Lighting_no,TV_yes,Cooking_yes,217228.62235086565,128.2604416522737,160.28180008082305,45.552879581151835,43.99999904527118
