,Electricity,Income,Water,e_Cooking,e_TV,i_Age,i_Education,i_FamilySize,i_Sex,i_Urbanity,real_index,sw,w,wf
862,103.6649520460508,188177.6333913421,140.088288281506,Cooking_no,TV_yes,age_26_35,Education_Post_Secondary,Size_1,sex_female,Urbanity_Urban,862.0,81.0,1,10.097820234510284
864,86.00294162979753,81891.59876768455,63.049692110232975,Cooking_yes,TV_yes,age_46_55,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,864.0,31.0,1,47.59001488118143
865,87.6195642167118,91977.7771448493,75.26347117758043,Cooking_yes,TV_yes,age_56_65,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,865.0,31.0,1,6.064586238383617
866,179.88829260863548,424149.95132480055,291.03671360095416,Cooking_no,TV_yes,age_46_55,Education_Post_Graduate,Size_4,sex_male,Urbanity_Urban,866.0,81.0,1,12.467331350557195
867,88.24302510403601,99435.37638452661,78.84796609305248,Cooking_no,TV_yes,age_46_55,Education_Elementary_School,Size_3,sex_female,Urbanity_Urban,867.0,31.0,1,82.0985189385993
868,116.60698087517812,213861.46514888728,159.5576969832619,Cooking_no,TV_yes,age_56_65,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,868.0,81.0,1,18.02638306209446
869,115.18837095849977,210939.90218918215,156.09694244363266,Cooking_no,TV_yes,age_46_55,Education_Post_Secondary,Size_3,sex_female,Urbanity_Urban,869.0,81.0,1,38.55290640411701
870,81.53233541356059,81627.49898793317,55.56550033036411,Cooking_yes,TV_yes,age_46_55,Education_High_School,Size_2,sex_male,Urbanity_Rural,870.0,1.0,1,65.6085346843275
872,87.468353918999,76737.99509544777,57.78102658795397,Cooking_yes,TV_yes,age_46_55,Education_Elementary_School,Size_1,sex_male,Urbanity_Urban,872.0,31.0,1,3.610307956533301
874,122.73465153828036,214169.34747329747,164.42517015632603,Cooking_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,874.0,81.0,1,18.078230448211222
876,202.1537361475063,422930.8066154496,298.22805118557176,Cooking_yes,TV_yes,age_46_55,Education_Post_Graduate,Size_3,sex_female,Urbanity_Urban,876.0,81.0,1,49.690598111776865
877,87.21958979539112,120054.025101369,91.29226495357945,Cooking_no,TV_yes,age_46_55,Education_High_School,Size_3,sex_male,Urbanity_Urban,877.0,31.0,1,68.0668567708703
878,115.43793277645766,191835.08593435067,146.39452975369517,Cooking_no,TV_yes,age_46_55,Education_Post_Secondary,Size_1,sex_male,Urbanity_Urban,878.0,81.0,1,0.36086633958251113
879,88.76569434948286,76990.19618968712,60.420717438628856,Cooking_yes,TV_yes,age_36_45,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,879.0,31.0,1,65.93094752155821
880,104.9825056168788,139446.9797752709,106.23261201366238,Cooking_yes,TV_yes,age_46_55,Education_High_School,Size_5,sex_female,Urbanity_Urban,880.0,31.0,1,22.165371979416083
882,88.32576129946945,114173.72453477359,88.72340805731234,Cooking_no,TV_yes,age_46_55,Education_Elementary_School,Size_5,sex_female,Urbanity_Urban,882.0,31.0,1,21.492110365451705
883,129.98350101135503,208409.29859258336,154.5036166003656,Cooking_yes,TV_yes,age_26_35,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,883.0,81.0,1,17.473157003537395
884,179.35858320078327,411670.1303118892,287.99631541675694,Cooking_no,TV_yes,age_36_45,Education_Post_Graduate,Size_3,sex_male,Urbanity_Urban,884.0,81.0,1,53.32660697046035
885,164.11174863953627,364788.7632722368,263.9997893447525,Cooking_no,TV_yes,age_36_45,Education_College,Size_3,sex_female,Urbanity_Urban,885.0,81.0,1,48.96678914996909
887,147.53140831967124,328928.3717968594,222.6264746025876,Cooking_no,TV_yes,age_26_35,Education_College,Size_4,sex_male,Urbanity_Rural,887.0,51.0,1,32.89136529819436
888,109.95886165649245,189739.13316782386,140.0001296503604,Cooking_no,TV_yes,age_46_55,Education_Post_Secondary,Size_1,sex_male,Urbanity_Urban,888.0,81.0,1,1.3608663395825111
889,103.90445191135885,157640.10292245218,106.63032761703873,Cooking_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_1,sex_male,Urbanity_Rural,889.0,21.0,1,3.1137826937013267
890,148.02812567017102,317715.912280003,214.56410004035027,Cooking_yes,TV_yes,age_36_45,Education_College,Size_2,sex_male,Urbanity_Rural,890.0,51.0,1,53.50737236420149
892,183.64396895885548,441543.94033377705,308.6267030798937,Cooking_no,TV_yes,age_46_55,Education_Post_Graduate,Size_6,sex_male,Urbanity_Urban,892.0,81.0,1,11.18685569667499
893,151.9416966428924,367423.10532396776,260.2640986270779,Cooking_no,TV_yes,age_56_65,Education_College,Size_3,sex_male,Urbanity_Urban,893.0,81.0,1,26.099333167569675
894,118.3399290707206,202201.4519954908,152.6465967674221,Cooking_no,TV_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,894.0,81.0,1,28.340573264230642
895,88.06981292654068,100370.88769622076,77.15563152877984,Cooking_no,TV_yes,age_46_55,Education_Elementary_School,Size_4,sex_male,Urbanity_Urban,895.0,31.0,1,19.579081259848195
896,126.45978333708298,227426.10236268802,173.4562833330484,Cooking_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,896.0,81.0,1,12.649232214213129
897,89.23336032868902,101650.14747526047,79.7429629669072,Cooking_yes,TV_yes,age_46_55,Education_Elementary_School,Size_4,sex_male,Urbanity_Urban,897.0,31.0,1,19.282910342316693
898,84.13402065301119,94080.40256961726,75.78537362083854,Cooking_no,TV_yes,age_36_45,Education_Elementary_School,Size_4,sex_male,Urbanity_Urban,898.0,31.0,1,37.920013900225
899,97.24136332724692,125476.86247698787,99.73300629492323,Cooking_no,TV_yes,age_36_45,Education_High_School,Size_4,sex_male,Urbanity_Urban,899.0,31.0,1,36.889446431720884
900,120.56242130918423,218443.1722981349,160.03872183056703,Cooking_no,TV_yes,age_66_75,Education_Post_Secondary,Size_2,sex_female,Urbanity_Urban,900.0,81.0,1,13.510535620201694
901,121.86890754624321,210198.93420833198,157.2122514154529,Cooking_no,TV_yes,age_56_65,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,901.0,81.0,1,23.02638306209446
902,70.70120461088052,62498.53840403947,40.71954770270213,Cooking_no,TV_yes,age_46_55,Education_Elementary_School,Size_3,sex_female,Urbanity_Rural,902.0,1.0,1,106.14760621024959
903,165.20299797806143,374090.7236597468,273.36572380127757,Cooking_no,TV_yes,age_56_65,Education_College,Size_3,sex_female,Urbanity_Urban,903.0,81.0,1,21.100427866794526
904,93.55555410027277,124208.50205737901,97.7878556493695,Cooking_no,TV_yes,age_46_55,Education_High_School,Size_3,sex_male,Urbanity_Urban,904.0,31.0,1,80.0668567708703
906,98.1868867369886,159106.18409072113,106.4485331845217,Cooking_no,TV_yes,age_36_45,Education_Post_Secondary,Size_2,sex_male,Urbanity_Rural,906.0,21.0,1,64.73059317625768
907,124.54993646577385,215518.07418572085,166.22744820772513,Cooking_no,TV_yes,age_36_45,Education_Post_Secondary,Size_4,sex_female,Urbanity_Urban,907.0,81.0,1,24.375496064967578
908,116.58931257355108,214530.74876675734,161.1570780075229,Cooking_no,TV_yes,age_56_65,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,908.0,81.0,1,19.02638306209446
909,147.2873220411439,337451.60092642554,223.0408570743413,Cooking_no,TV_yes,age_56_65,Education_College,Size_3,sex_female,Urbanity_Rural,909.0,51.0,1,20.149515138444812
910,183.9197592273193,419841.26574324665,300.8227764507919,Cooking_no,TV_yes,age_76_85,Education_College,Size_7,sex_female,Urbanity_Urban,910.0,81.0,1,13.829213176331933
911,129.24591984552958,253204.3480606055,188.18205157211682,Cooking_no,TV_yes,age_66_75,Education_Post_Secondary,Size_7,sex_male,Urbanity_Urban,911.0,81.0,1,6.759291165657192
912,169.33496220682474,405495.4908378364,286.6874518473512,Cooking_no,TV_yes,age_56_65,Education_College,Size_7,sex_male,Urbanity_Urban,912.0,81.0,1,2.1379449715884355
913,159.251074542839,375634.99174870976,253.23059888428256,Cooking_no,TV_yes,age_66_75,Education_College,Size_7,sex_male,Urbanity_Rural,913.0,51.0,1,15.881328542782747
914,87.08020496815658,122707.59415643975,82.80219330249417,Cooking_yes,TV_yes,age_46_55,Education_High_School,Size_7,sex_male,Urbanity_Rural,914.0,1.0,1,58.858384929007904
917,165.9556399145876,352144.2549700612,248.46692719209537,Cooking_yes,TV_yes,age_36_45,Education_College,Size_2,sex_male,Urbanity_Urban,917.0,81.0,1,36.45828509255121
918,166.36686848744296,367154.3325209826,254.98386532276538,Cooking_yes,TV_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Urban,918.0,81.0,1,50.32859089283596
919,116.81173608159162,204536.37405444245,151.3777120308035,Cooking_no,TV_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,919.0,81.0,1,37.55181170489223
920,90.2603991052561,109980.78762061617,83.78055228310939,Cooking_no,TV_yes,age_46_55,Education_Elementary_School,Size_5,sex_male,Urbanity_Urban,920.0,31.0,1,22.491015666226918
921,111.73337967791508,191256.1430651045,129.54108000028572,Cooking_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_5,sex_male,Urbanity_Rural,921.0,51.0,1,15.698319485863404
922,102.30720579963415,140583.5228061139,109.12335521577887,Cooking_yes,TV_yes,age_46_55,Education_High_School,Size_5,sex_female,Urbanity_Urban,922.0,31.0,1,22.165371979416083
924,163.31322397570773,376592.4844412764,267.7403516738368,Cooking_no,TV_yes,age_36_45,Education_College,Size_5,sex_male,Urbanity_Urban,924.0,81.0,1,23.359285877596605
926,88.53818456299645,84144.2011809937,64.93705734496577,Cooking_no,TV_yes,age_36_45,Education_Elementary_School,Size_2,sex_female,Urbanity_Urban,926.0,31.0,1,56.22821313831457
927,160.80982431499802,359302.8585669289,255.5997613117489,Cooking_no,TV_yes,age_56_65,Education_College,Size_2,sex_male,Urbanity_Urban,927.0,81.0,1,3.888094726908074
928,118.7105843594228,210684.7347353753,152.83705265263126,Cooking_no,TV_yes,age_19_25,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,928.0,81.0,1,5.389025125759288
929,90.42415570183641,98600.04404645412,77.09727389395212,Cooking_yes,TV_yes,age_56_65,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,929.0,31.0,1,28.275824679045257
930,172.15070603934154,427714.78766199906,290.80955959933397,Cooking_no,TV_yes,age_36_45,Education_Post_Graduate,Size_4,sex_female,Urbanity_Urban,930.0,81.0,1,19.809358690158824
931,72.22262829043966,57872.48373900768,35.824603735557396,Cooking_no,TV_yes,age_36_45,Education_Elementary_School,Size_4,sex_male,Urbanity_Rural,931.0,1.0,1,47.96910117187527
932,83.60239623629742,67799.07056631551,53.2947432405897,Cooking_no,TV_yes,age_26_35,Education_Elementary_School,Size_1,sex_male,Urbanity_Urban,932.0,31.0,1,13.642338069767732
934,148.45331338867396,322810.1652515023,213.1183269632421,Cooking_no,TV_yes,age_36_45,Education_College,Size_2,sex_female,Urbanity_Rural,934.0,51.0,1,51.80463798095778
935,122.58534039498063,202506.707906572,151.80058026901477,Cooking_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_2,sex_female,Urbanity_Urban,935.0,81.0,1,32.38642968630077
936,105.065204027094,170848.96245113033,117.19558269980725,Cooking_yes,TV_yes,age_56_65,Education_Post_Secondary,Size_2,sex_male,Urbanity_Rural,936.0,21.0,1,4.568060975551642
937,105.15635950075104,164092.16512967687,113.19416820400184,Cooking_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Rural,937.0,21.0,1,49.09348961834941
938,114.46430672988552,189634.490251964,126.37021747050017,Cooking_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_5,sex_male,Urbanity_Rural,938.0,51.0,1,19.698319485863404
939,117.28918682017132,225149.15114386144,171.8710948679919,Cooking_no,TV_yes,age_46_55,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,939.0,81.0,1,13.945403131744591
940,168.9759785940997,386527.13005727815,269.98870421770437,Cooking_no,TV_yes,age_46_55,Education_College,Size_5,sex_female,Urbanity_Urban,940.0,81.0,1,11.019447936444699
941,149.17253227982806,335971.242641627,222.59324475823482,Cooking_no,TV_yes,age_46_55,Education_College,Size_4,sex_male,Urbanity_Rural,941.0,51.0,1,12.155506102491426
943,153.9245495308568,348719.42388613126,232.6209839829049,Cooking_no,TV_yes,age_46_55,Education_College,Size_5,sex_male,Urbanity_Rural,943.0,51.0,1,21.067440508870106
945,123.82008910504972,229172.3338026173,165.3789929209879,Cooking_no,TV_yes,age_46_55,Education_Post_Secondary,Size_6,sex_male,Urbanity_Urban,945.0,81.0,1,1.7529930714836954
0,56.26529674823274,98365.14797714713,58.25510046494162,Cooking_no,TV_yes,age_36_45,Education_High_School,Size_1,sex_male,Urbanity_Urban,,,5,5.0
2,100.15905423889399,359674.1589059537,200.06190513991356,Cooking_no,TV_yes,age_36_45,Education_College,Size_3,sex_male,Urbanity_Urban,,,87,87.0
3,58.13076705885156,172191.49353242485,94.72068666954408,Cooking_no,TV_yes,age_36_45,Education_Post_Secondary,Size_3,sex_female,Urbanity_Rural,,,26,26.0
4,106.13931135653915,357770.74130421353,192.3455968138375,Cooking_yes,TV_yes,age_46_55,Education_College,Size_2,sex_female,Urbanity_Urban,,,46,46.0
5,81.99222937314406,204966.9280105601,118.58437157699154,Cooking_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_2,sex_female,Urbanity_Urban,,,42,42.0
6,73.5946747041635,199548.4942619913,115.89807438369775,Cooking_no,TV_yes,age_36_45,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,72,72.0
7,53.15827523872635,84380.14967665036,52.44166170741291,Cooking_no,TV_yes,age_36_45,Education_Elementary_School,Size_2,sex_female,Urbanity_Urban,,,26,26.0
8,63.4538279041881,134363.78214554698,82.34846212052972,Cooking_no,TV_yes,age_46_55,Education_High_School,Size_4,sex_female,Urbanity_Urban,,,3,3.0
10,47.01833364928968,59564.26426331452,28.424461442750008,Cooking_no,TV_yes,age_66_75,Education_Elementary_School,Size_2,sex_male,Urbanity_Rural,,,1,1.0
11,61.11616754510951,113091.3772421887,69.53093213752611,Cooking_no,TV_yes,age_46_55,Education_High_School,Size_1,sex_female,Urbanity_Urban,,,1,1.0
14,73.69559466722728,198253.12989147785,115.32112257952834,Cooking_no,TV_yes,age_36_45,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,53,53.0
16,89.91853459660238,326543.9201548964,171.5518393744697,Cooking_no,TV_yes,age_36_45,Education_College,Size_3,sex_male,Urbanity_Rural,,,63,63.0
19,83.20617813077945,223396.8483319936,130.5028835792685,Cooking_no,TV_yes,age_46_55,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,,,17,17.0
20,97.9353482082259,325806.2664749164,170.25388680251672,Cooking_no,TV_yes,age_56_65,Education_College,Size_2,sex_male,Urbanity_Rural,,,2,2.0
21,57.4189715992591,90248.35227147883,53.995376216205706,Cooking_no,TV_yes,age_46_55,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,,,40,40.0
25,78.34745731116244,208948.62295830867,126.43192459720942,Cooking_no,TV_yes,age_56_65,Education_Post_Secondary,Size_2,sex_female,Urbanity_Urban,,,3,3.0
26,104.30847846526237,355658.202180703,198.34955805836137,Cooking_yes,TV_yes,age_36_45,Education_College,Size_2,sex_female,Urbanity_Urban,,,54,54.0
27,63.76708900718343,117810.58500860455,71.76441839233833,Cooking_yes,TV_yes,age_36_45,Education_High_School,Size_3,sex_female,Urbanity_Urban,,,40,40.0
28,97.32252361143115,319864.0731916435,168.60961028019412,Cooking_yes,TV_yes,age_36_45,Education_College,Size_2,sex_female,Urbanity_Rural,,,37,37.0
29,103.53561800348193,358367.25704749994,202.67807055879157,Cooking_no,TV_yes,age_56_65,Education_College,Size_2,sex_male,Urbanity_Urban,,,3,3.0
30,66.90155559689926,134168.68690273975,79.76311781244459,Cooking_no,TV_yes,age_46_55,Education_High_School,Size_4,sex_female,Urbanity_Urban,,,10,10.0
31,50.50749618723025,88115.72305364137,46.585131742790864,Cooking_no,TV_yes,age_46_55,Education_High_School,Size_3,sex_male,Urbanity_Rural,,,1,1.0
33,70.60656663213808,192379.55288449282,112.45534369736069,Cooking_no,TV_yes,age_46_55,Education_Post_Secondary,Size_1,sex_male,Urbanity_Urban,,,1,1.0
34,66.49382419260866,128737.36654490107,78.40797925034047,Cooking_no,TV_yes,age_46_55,Education_High_School,Size_4,sex_male,Urbanity_Urban,,,7,7.0
35,103.68682852697162,352162.0877596375,191.8327749069974,Cooking_no,TV_yes,age_36_45,Education_College,Size_2,sex_male,Urbanity_Urban,,,57,57.0
36,70.98350305107344,201683.1195418771,117.94508358629962,Cooking_no,TV_yes,age_36_45,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,70,70.0
37,102.42368052360493,365192.8974333977,199.1134140914271,Cooking_no,TV_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Urban,,,69,69.0
38,57.528778445892684,95925.44844550725,60.55753029403798,Cooking_no,TV_yes,age_46_55,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,,,29,29.0
39,88.09878218497876,331511.8968429975,177.86021240699947,Cooking_no,TV_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Rural,,,46,46.0
40,53.776036172147755,94832.2257913676,58.24860013934079,Cooking_no,TV_yes,age_46_55,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,,,32,32.0
44,76.33187096777547,212374.1970625604,125.47744904039257,Cooking_no,TV_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,57,57.0
45,108.23264076863924,352294.36681986396,194.56785694835506,Cooking_no,TV_yes,age_46_55,Education_College,Size_1,sex_female,Urbanity_Urban,,,3,3.0
46,76.01808272019102,209684.1364280507,122.03034547590993,Cooking_no,TV_yes,age_36_45,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,,,34,34.0
47,58.061164637829265,111703.94504580306,68.81735058001873,Cooking_no,TV_yes,age_46_55,Education_High_School,Size_2,sex_male,Urbanity_Urban,,,23,23.0
48,75.75071009479792,208946.24809902025,124.84661799285533,Cooking_no,TV_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,65,65.0
49,105.53860898690836,375687.8111103306,206.79107386238724,Cooking_no,TV_yes,age_56_65,Education_College,Size_3,sex_female,Urbanity_Urban,,,29,29.0
50,56.206775613849075,115237.96347999465,69.23361952763177,Cooking_no,TV_yes,age_46_55,Education_Elementary_School,Size_6,sex_male,Urbanity_Urban,,,4,4.0
51,85.57231140503596,220619.3144156072,130.12311240963052,Cooking_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,,,9,9.0
52,74.89153722913379,206565.63525169785,126.70320447232113,Cooking_no,TV_yes,age_46_55,Education_Post_Secondary,Size_2,sex_female,Urbanity_Urban,,,42,42.0
54,112.30621569638062,396927.0856032256,210.342878903149,Cooking_yes,TV_yes,age_76_85,Education_Post_Graduate,Size_3,sex_male,Urbanity_Rural,,,42,42.0
55,97.22532255659668,338866.1507592154,175.7153062610974,Cooking_no,TV_yes,age_46_55,Education_College,Size_4,sex_male,Urbanity_Rural,,,10,10.0
56,93.47161654258495,337220.00569213694,177.63365692010467,Cooking_no,TV_yes,age_36_45,Education_College,Size_4,sex_female,Urbanity_Rural,,,14,14.0
57,59.890356300842,110659.93885690234,66.29592842707063,Cooking_no,TV_yes,age_26_35,Education_High_School,Size_3,sex_male,Urbanity_Urban,,,31,31.0
58,103.82845049944191,356209.5901004728,189.39690146334843,Cooking_no,TV_yes,age_36_45,Education_College,Size_3,sex_male,Urbanity_Urban,,,90,90.0
59,61.432497285275836,122377.7550952966,75.99121003956849,Cooking_no,TV_yes,age_56_65,Education_High_School,Size_2,sex_female,Urbanity_Urban,,,2,2.0
60,108.56769828265229,416826.7173740736,221.53571330801475,Cooking_no,TV_yes,age_46_55,Education_Post_Graduate,Size_3,sex_male,Urbanity_Urban,,,55,55.0
62,63.5420687430027,136827.61632962714,82.86773100686659,Cooking_no,TV_yes,age_46_55,Education_High_School,Size_5,sex_male,Urbanity_Urban,,,5,5.0
63,111.14792121750224,379307.2507632392,215.93977252702456,Cooking_yes,TV_yes,age_46_55,Education_College,Size_5,sex_male,Urbanity_Urban,,,20,20.0
64,95.06168159604347,333169.8963750064,172.84487535804115,Cooking_no,TV_yes,age_56_65,Education_College,Size_3,sex_male,Urbanity_Rural,,,13,13.0
65,52.640349291295685,95322.97437891482,56.43926097393513,Cooking_no,TV_yes,age_46_55,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,,,25,25.0
68,83.11077738917454,237562.9651171725,141.35247434392448,Cooking_no,TV_yes,age_46_55,Education_Post_Secondary,Size_6,sex_male,Urbanity_Urban,,,7,7.0
69,52.10336341932507,85573.29564570781,52.498238559202434,Cooking_no,TV_yes,age_19_25,Education_Elementary_School,Size_4,sex_male,Urbanity_Urban,,,1,1.0
70,106.96329542854738,373020.32504326454,201.7214591293698,Cooking_no,TV_yes,age_66_75,Education_College,Size_7,sex_male,Urbanity_Rural,,,13,13.0
71,63.0845134427845,126550.65644650249,77.68231226299406,Cooking_yes,TV_yes,age_36_45,Education_Elementary_School,Size_7,sex_female,Urbanity_Urban,,,17,17.0
72,70.29681352569486,205034.28380000615,118.0258294784106,Cooking_no,TV_yes,age_46_55,Education_Post_Secondary,Size_2,sex_female,Urbanity_Urban,,,42,42.0
73,76.66098635676765,226023.7154987297,131.07438369822992,Cooking_no,TV_yes,age_46_55,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,,,20,20.0
74,61.12542298107999,100899.41899365628,62.389056634869334,Cooking_yes,TV_yes,age_46_55,Education_Elementary_School,Size_4,sex_male,Urbanity_Urban,,,7,7.0
75,77.80293060078294,208590.60744227734,125.58026811558052,Cooking_yes,TV_yes,age_66_75,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,23,23.0
76,96.28478950103569,317411.55529201234,167.69637724829482,Cooking_yes,TV_yes,age_36_45,Education_College,Size_2,sex_male,Urbanity_Rural,,,49,49.0
77,111.00461586159483,365258.5938614425,199.51129888311934,Cooking_yes,TV_yes,age_56_65,Education_College,Size_2,sex_female,Urbanity_Urban,,,7,7.0
78,61.31699966950159,114800.81140603307,70.2302424834308,Cooking_yes,TV_yes,age_36_45,Education_High_School,Size_3,sex_female,Urbanity_Urban,,,43,43.0
79,52.52338449669425,93358.68470764924,56.69596996556147,Cooking_no,TV_yes,age_36_45,Education_Elementary_School,Size_3,sex_female,Urbanity_Urban,,,44,44.0
80,76.779682307396,212924.07117153745,127.82466715979248,Cooking_no,TV_yes,age_56_65,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,33,33.0
81,55.2349901058006,86378.21579937679,53.94784903175769,Cooking_no,TV_yes,age_36_45,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,,,45,45.0
83,60.5478025737654,121265.42190262975,68.81423113461737,Cooking_no,TV_yes,age_36_45,Education_High_School,Size_7,sex_female,Urbanity_Rural,,,1,1.0
84,79.9242823042688,223600.53864783136,131.91509018676985,Cooking_no,TV_yes,age_26_35,Education_Post_Secondary,Size_6,sex_male,Urbanity_Urban,,,15,15.0
85,80.0108962826055,211623.45787204566,124.41143060869845,Cooking_no,TV_yes,age_36_45,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,,,26,26.0
87,107.79740164114065,364804.4736794851,202.74038863561955,Cooking_no,TV_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Urban,,,58,58.0
89,80.66015302814975,222933.75766416267,126.29503385181482,Cooking_no,TV_yes,age_36_45,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,,,34,34.0
90,70.92424428219134,197456.0196482516,109.67045138654751,Cooking_no,TV_yes,age_46_55,Education_Post_Secondary,Size_6,sex_male,Urbanity_Rural,,,7,7.0
91,112.67356693679767,409270.0427353498,219.65193823471012,Cooking_yes,TV_yes,age_46_55,Education_Post_Graduate,Size_6,sex_female,Urbanity_Rural,,,12,12.0
92,80.00572174063011,227688.08107688173,134.47328416167497,Cooking_no,TV_yes,age_46_55,Education_Post_Secondary,Size_6,sex_male,Urbanity_Urban,,,6,6.0
94,53.25162891644403,80061.13913494918,50.6317598095027,Cooking_no,TV_yes,age_36_45,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,,,24,24.0
95,104.83004167704672,355585.7508671507,193.59991483627678,Cooking_no,TV_yes,age_46_55,Education_College,Size_2,sex_male,Urbanity_Urban,,,43,43.0
96,104.56179360269343,398698.50815640076,220.3178493536769,Cooking_no,TV_yes,age_46_55,Education_College,Size_7,sex_male,Urbanity_Urban,,,41,41.0
98,103.12184249258335,335355.8564131173,180.4543094965943,Cooking_yes,TV_yes,age_56_65,Education_College,Size_2,sex_female,Urbanity_Rural,,,6,6.0
99,72.55419317695268,181536.07141997185,107.17759651324108,Cooking_no,TV_yes,age_26_35,Education_Post_Secondary,Size_1,sex_male,Urbanity_Urban,,,12,12.0
101,80.75379326702758,225440.9592853978,129.19612841869096,Cooking_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_6,sex_male,Urbanity_Urban,,,23,23.0
102,59.224475712304034,109236.70173478892,59.78197633061117,Cooking_yes,TV_yes,age_26_35,Education_High_School,Size_7,sex_male,Urbanity_Rural,,,2,2.0
103,102.28553324197676,367699.7579046196,203.17061051348688,Cooking_no,TV_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Urban,,,69,69.0
109,113.45962570878919,396862.9962419004,211.90782829176106,Cooking_no,TV_yes,age_46_55,Education_Post_Graduate,Size_1,sex_male,Urbanity_Urban,,,6,6.0
110,95.44558398319123,345511.9068614333,188.09623182489983,Cooking_no,TV_yes,age_36_45,Education_College,Size_1,sex_male,Urbanity_Urban,,,14,14.0
111,106.15734070529778,359878.8939123707,201.8994112686504,Cooking_no,TV_yes,age_56_65,Education_College,Size_2,sex_male,Urbanity_Urban,,,6,6.0
112,100.01216145274819,329661.1398414254,171.1399291852412,Cooking_no,TV_yes,age_56_65,Education_College,Size_2,sex_male,Urbanity_Rural,,,3,3.0
114,79.35163371347343,226377.68105937968,133.00734394912115,Cooking_no,TV_yes,age_46_55,Education_Post_Secondary,Size_5,sex_female,Urbanity_Urban,,,13,13.0
115,61.53095693764324,112111.73196919812,69.41185723523309,Cooking_no,TV_yes,age_36_45,Education_High_School,Size_2,sex_female,Urbanity_Urban,,,28,28.0
116,57.472170794311076,103566.20225392508,63.61347249642642,Cooking_no,TV_yes,age_56_65,Education_Elementary_School,Size_3,sex_female,Urbanity_Urban,,,12,12.0
117,111.1268328301793,371117.7289982446,202.10057786025874,Cooking_yes,TV_yes,age_46_55,Education_College,Size_3,sex_female,Urbanity_Urban,,,70,70.0
118,104.34523653775099,370801.2358674833,201.53692787650402,Cooking_no,TV_yes,age_56_65,Education_College,Size_3,sex_male,Urbanity_Urban,,,26,26.0
119,111.65760631460594,366453.94892455713,213.3821143577148,Cooking_yes,TV_yes,age_56_65,Education_College,Size_2,sex_male,Urbanity_Urban,,,8,8.0
120,79.31489888302936,210724.8217963545,123.65480933021642,Cooking_no,TV_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,65,65.0
121,67.76081115887621,131211.46429417614,80.21862209433807,Cooking_yes,TV_yes,age_46_55,Education_High_School,Size_4,sex_male,Urbanity_Urban,,,6,6.0
122,63.582615870654244,131740.52369892222,81.74115569212185,Cooking_no,TV_yes,age_46_55,Education_High_School,Size_4,sex_male,Urbanity_Urban,,,4,4.0
