,index,i_Sex,i_Urbanity,i_FamilySize,i_Age,i_Education,e_Lighting,e_Cooking,e_Refrigeration,e_AC,Income,Electricity,Water,w,wf
474,474,sex_male,Urbanity_Urban,Size_2,age_66_75,Education_College,Lighting_yes,Cooking_no,Refrigeration_no,AC_yes,366059.07657798025,151.47009234318497,255.19481983649058,37.81987577639752,21.525533362771334
475,475,sex_male,Urbanity_Urban,Size_5,age_46_55,Education_Elementary_School,Lighting_yes,Cooking_no,Refrigeration_no,AC_no,113460.38405622303,41.13761728734456,87.55760831237093,37.81987577639752,37.433631649956446
476,476,sex_male,Urbanity_Rural,Size_5,age_46_55,Education_Elementary_School,Lighting_yes,Cooking_no,Refrigeration_no,AC_no,75449.1037187903,24.842898130782512,49.747314147665094,37.81987577639752,42.42511293954971
477,477,sex_male,Urbanity_Rural,Size_5,age_56_65,Education_Elementary_School,Lighting_yes,Cooking_no,Refrigeration_no,AC_no,79809.81219519935,22.0688090147614,53.207141627050355,37.81987577639752,22.864286059027993
478,478,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_Elementary_School,Lighting_no,Cooking_no,Refrigeration_yes,AC_no,92129.58034769943,44.991229534091,71.41125910230048,37.81987577639752,66.9268867465537
479,479,sex_male,Urbanity_Urban,Size_3,age_66_75,Education_Post_Secondary,Lighting_yes,Cooking_no,Refrigeration_yes,AC_no,217611.1874602495,86.67917427586306,169.5994273886011,37.81987577639752,20.114455705746366
480,480,sex_male,Urbanity_Urban,Size_4,age_26_35,Education_Post_Graduate,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,417492.0276758587,186.19028384378632,307.2917417947429,37.81987577639752,52.56312267301956
481,481,sex_male,Urbanity_Urban,Size_4,age_46_55,Education_High_School,Lighting_yes,Cooking_no,Refrigeration_no,AC_no,128865.80649988484,45.36202848763011,95.51002780671395,37.81987577639752,35.9753501666559
482,482,sex_female,Urbanity_Urban,Size_2,age_36_45,Education_College,Lighting_yes,Cooking_no,Refrigeration_yes,AC_no,357054.78660628624,112.19226575105488,253.9409476809009,37.81987577639752,71.79120558620191
483,483,sex_female,Urbanity_Rural,Size_3,age_46_55,Education_High_School,Lighting_yes,Cooking_no,Refrigeration_yes,AC_no,90570.7128690222,38.84114221696372,63.86753837627801,37.81987577639752,48.95355027718901
484,484,sex_male,Urbanity_Rural,Size_3,age_56_65,Education_High_School,Lighting_yes,Cooking_no,Refrigeration_yes,AC_no,92235.81120419972,44.26158910866172,62.728985585842,37.81987577639752,32.826434405994924
485,485,sex_male,Urbanity_Urban,Size_5,age_46_55,Education_Post_Secondary,Lighting_yes,Cooking_no,Refrigeration_yes,AC_no,223336.61751008427,82.65032511474975,166.0028093827964,37.81987577639752,32.33758616487536
486,486,sex_male,Urbanity_Urban,Size_2,age_56_65,Education_Post_Secondary,Lighting_yes,Cooking_no,Refrigeration_yes,AC_no,201936.67001824183,75.45861081071206,149.43842620112258,37.81987577639752,29.331456943472517
487,487,sex_male,Urbanity_Urban,Size_2,age_66_75,Education_College,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,367632.09786764975,168.4489368884259,251.54617167326245,37.81987577639752,21.05254809963606
488,488,sex_male,Urbanity_Rural,Size_2,age_66_75,Education_High_School,Lighting_yes,Cooking_no,Refrigeration_yes,AC_no,90664.71736498567,35.21004407908306,59.23999498844802,37.81987577639752,35.39001416729325
489,489,sex_male,Urbanity_Rural,Size_6,age_26_35,Education_Post_Secondary,Lighting_yes,Cooking_no,Refrigeration_yes,AC_no,183866.85956156085,69.28480266455196,128.8724457789368,37.81987577639752,40.75132384237791
490,490,sex_female,Urbanity_Urban,Size_5,age_26_35,Education_Elementary_School,Lighting_yes,Cooking_no,Refrigeration_no,AC_no,100673.26609742043,36.13155453013474,77.18763556651872,37.81987577639752,52.95281157752531
491,491,sex_female,Urbanity_Urban,Size_2,age_56_65,Education_High_School,Lighting_yes,Cooking_no,Refrigeration_yes,AC_no,124024.35189362215,56.71040900411865,97.9199376458214,37.81987577639752,30.291532606586276
492,492,sex_female,Urbanity_Urban,Size_3,age_56_65,Education_Post_Secondary,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,216928.7144313877,116.91381757172677,164.94117352846462,37.81987577639752,12.734492351976465
493,493,sex_male,Urbanity_Urban,Size_4,age_56_65,Education_College,Lighting_yes,Cooking_no,Refrigeration_no,AC_yes,376778.214893707,150.70719195086122,270.06874497473365,37.81987577639752,7.068538508070245
494,494,sex_male,Urbanity_Rural,Size_4,age_66_75,Education_High_School,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,104965.59612364687,84.24354570472072,73.64192872041744,37.81987577639752,10.333345491722076
495,495,sex_female,Urbanity_Rural,Size_9,age_36_45,Education_Elementary_School,Lighting_yes,Cooking_no,Refrigeration_no,AC_yes,104913.25839969897,71.65344680810557,71.53077058770836,37.81987577639752,47.73381840946533
496,496,sex_male,Urbanity_Rural,Size_4,age_66_75,Education_Post_Graduate,Lighting_yes,Cooking_no,Refrigeration_no,AC_yes,404215.93594313134,159.65402415007316,267.7947314825004,37.81987577639752,16.187160670116004
497,497,sex_female,Urbanity_Urban,Size_3,age_46_55,Education_Post_Secondary,Lighting_yes,Cooking_no,Refrigeration_no,AC_yes,211559.5479385313,112.3335039454266,158.35039038455116,37.81987577639752,32.76830449563346
498,498,sex_female,Urbanity_Rural,Size_3,age_36_45,Education_College,Lighting_yes,Cooking_no,Refrigeration_yes,AC_no,328846.3651048498,109.97156547686464,217.57929488342185,37.81987577639752,70.8923963762829
499,499,sex_male,Urbanity_Rural,Size_3,age_36_45,Education_Post_Secondary,Lighting_yes,Cooking_no,Refrigeration_no,AC_yes,166632.57879852087,93.43104723230509,115.31069093891442,37.81987577639752,65.20536458905602
500,500,sex_male,Urbanity_Rural,Size_3,age_36_45,Education_Elementary_School,Lighting_yes,Cooking_no,Refrigeration_no,AC_yes,51143.74967935005,59.46920580255023,31.24376286666061,37.81987577639752,69.82842481100182
501,501,sex_male,Urbanity_Urban,Size_4,age_56_65,Education_Elementary_School,Lighting_yes,Cooking_no,Refrigeration_no,AC_yes,103323.42119360948,79.07314262376786,81.64887637566542,37.81987577639752,9.37083375298242
502,502,sex_male,Urbanity_Urban,Size_4,age_36_45,Education_Elementary_School,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,95600.57411784175,88.37665675849323,76.7228351252687,37.81987577639752,52.470543164870534
503,503,sex_male,Urbanity_Urban,Size_4,age_46_55,Education_Elementary_School,Lighting_yes,Cooking_no,Refrigeration_no,AC_yes,100762.95718294196,76.03922434204094,77.96816029878939,37.81987577639752,28.931660633504134
504,504,sex_male,Urbanity_Urban,Size_3,age_56_65,Education_College,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,367960.53500597534,153.63476024421038,259.50030047619344,37.81987577639752,18.48896833833773
505,505,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_College,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,361800.29105780117,162.24252740410572,258.6167731943967,37.81987577639752,38.04979521885945
506,506,sex_male,Urbanity_Urban,Size_2,age_56_65,Education_Elementary_School,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,93105.1366064274,87.47998229864609,74.60879774831909,37.81987577639752,26.681554082762144
507,507,sex_male,Urbanity_Rural,Size_2,age_46_55,Education_Post_Secondary,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,167728.99398638488,98.80263721212394,112.36258438906044,37.81987577639752,46.61080203093131
508,508,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_High_School,Lighting_yes,Cooking_no,Refrigeration_yes,AC_no,123309.96632232152,55.74172308818297,96.20033787591612,37.81987577639752,47.39577999692338
509,509,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_College,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,366038.84473290935,164.1463813575136,265.0471270597729,37.81987577639752,38.04979521885945
510,510,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_Post_Graduate,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,416954.8195140842,182.73487994788414,292.5938214524166,37.81987577639752,45.503646829525856
511,511,sex_male,Urbanity_Urban,Size_2,age_36_45,Education_College,Lighting_yes,Cooking_no,Refrigeration_yes,AC_no,356974.42366013466,117.17275909047008,251.12355056300484,37.81987577639752,75.22491659552954
512,512,sex_female,Urbanity_Rural,Size_3,age_46_55,Education_Post_Secondary,Lighting_yes,Cooking_no,Refrigeration_yes,AC_no,179548.70032781767,62.57213323470027,124.0809431701938,37.81987577639752,44.55976360474762
513,513,sex_female,Urbanity_Rural,Size_4,age_26_35,Education_Post_Secondary,Lighting_yes,Cooking_no,Refrigeration_yes,AC_no,174039.6021152506,74.20346085441369,116.71997301414,37.81987577639752,51.61923944824133
514,514,sex_male,Urbanity_Rural,Size_5,age_66_75,Education_Elementary_School,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,87093.66103452216,68.95629749068476,61.14223832650712,37.81987577639752,11.791626975022627
515,515,sex_male,Urbanity_Rural,Size_5,age_56_65,Education_Post_Secondary,Lighting_yes,Cooking_no,Refrigeration_no,AC_yes,193569.53715538862,95.3250698054529,132.34580511786416,37.81987577639752,10.968262754426005
516,516,sex_female,Urbanity_Rural,Size_6,age_56_65,Education_Post_Secondary,Lighting_yes,Cooking_no,Refrigeration_no,AC_yes,210125.5493045715,96.73111167817792,143.68990480002086,37.81987577639752,0.0
517,517,sex_female,Urbanity_Urban,Size_6,age_26_35,Education_College,Lighting_yes,Cooking_no,Refrigeration_no,AC_no,383206.82904404966,114.39482164136774,278.58335748413793,37.81987577639752,35.11988178362593
518,518,sex_male,Urbanity_Rural,Size_3,age_26_35,Education_Elementary_School,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,47259.14640889768,68.19294055126325,26.61966722778433,37.81987577639752,64.29646269026136
519,519,sex_male,Urbanity_Rural,Size_3,age_56_65,Education_Post_Secondary,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,179252.12718179153,108.47712041589001,127.72231432842658,37.81987577639752,21.159684650897358
520,520,sex_male,Urbanity_Rural,Size_2,age_46_55,Education_Post_Secondary,Lighting_yes,Cooking_no,Refrigeration_no,AC_no,164443.23040312235,51.453121654466,113.38511034233072,37.81987577639752,54.35675037672276
521,521,sex_female,Urbanity_Rural,Size_5,age_46_55,Education_High_School,Lighting_yes,Cooking_no,Refrigeration_yes,AC_no,108006.32111530668,46.81729645995135,76.14354830805297,37.81987577639752,38.28914311758239
522,522,sex_male,Urbanity_Rural,Size_5,age_56_65,Education_Post_Secondary,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,194346.52277094976,112.88403445068455,135.1205800163909,37.81987577639752,10.49527749129073
523,523,sex_male,Urbanity_Rural,Size_5,age_26_35,Education_Post_Secondary,Lighting_yes,Cooking_no,Refrigeration_yes,AC_no,179205.34137159388,67.05561461492343,120.07446920976118,37.81987577639752,56.281958391365094
524,524,sex_female,Urbanity_Rural,Size_2,age_66_75,Education_High_School,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,90469.60091977654,84.57716113133036,61.99396299579013,37.81987577639752,24.683340075309445
525,525,sex_male,Urbanity_Urban,Size_2,age_66_75,Education_High_School,Lighting_yes,Cooking_no,Refrigeration_yes,AC_no,124360.19287299266,58.8428896603821,95.84852400356968,37.81987577639752,30.398532877699996
526,526,sex_male,Urbanity_Urban,Size_4,age_56_65,Education_High_School,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,136755.57507460096,100.89523748246796,108.69486871269659,37.81987577639752,8.66857494034273
527,527,sex_male,Urbanity_Urban,Size_4,age_46_55,Education_Post_Secondary,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,218457.54897393548,122.55394816518574,164.90175724971158,37.81987577639752,23.835615148423052
528,528,sex_male,Urbanity_Urban,Size_3,age_36_45,Education_Elementary_School,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,88242.38168677187,80.79004812792407,68.143508647004,37.81987577639752,64.3639582582733
529,529,sex_male,Urbanity_Urban,Size_5,age_56_65,Education_Post_Secondary,Lighting_yes,Cooking_no,Refrigeration_yes,AC_no,229948.22080979554,81.42905731627421,170.08146839499432,37.81987577639752,12.77675928435365
530,530,sex_male,Urbanity_Urban,Size_5,age_56_65,Education_Post_Secondary,Lighting_yes,Cooking_no,Refrigeration_yes,AC_no,234081.9253078193,83.96124746552604,173.62457876539344,37.81987577639752,12.77675928435365
531,531,sex_male,Urbanity_Rural,Size_5,age_46_55,Education_Elementary_School,Lighting_no,Cooking_no,Refrigeration_no,AC_no,72006.70955314625,24.884433476495968,47.259812855674525,37.81987577639752,61.72694613967561
532,532,sex_male,Urbanity_Rural,Size_4,age_66_75,Education_College,Lighting_yes,Cooking_no,Refrigeration_no,AC_no,349040.4639744953,94.30943482351827,235.9544634625833,37.81987577639752,16.00627214210577
533,533,sex_male,Urbanity_Rural,Size_4,age_46_55,Education_College,Lighting_yes,Cooking_no,Refrigeration_no,AC_no,337421.1183820901,101.82032637992559,226.94752254527242,37.81987577639752,38.89380976084139
534,534,sex_female,Urbanity_Rural,Size_6,age_46_55,Education_High_School,Lighting_yes,Cooking_no,Refrigeration_no,AC_yes,114322.08142532296,79.62254937488464,82.0117170452666,37.81987577639752,15.958530749074292
535,535,sex_male,Urbanity_Rural,Size_5,age_36_45,Education_High_School,Lighting_yes,Cooking_no,Refrigeration_yes,AC_no,94939.7961242955,42.858098603712826,64.36436742620735,37.81987577639752,65.73472192141172
536,536,sex_male,Urbanity_Rural,Size_3,age_46_55,Education_High_School,Lighting_yes,Cooking_no,Refrigeration_yes,AC_no,85886.53830077263,39.61149420315557,56.2777294994381,37.81987577639752,52.38726128651664
537,537,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_College,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,364525.5798161325,161.06489529895623,252.4579247212679,37.81987577639752,38.04979521885945
538,538,sex_male,Urbanity_Urban,Size_7,age_46_55,Education_College,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,397073.08941764396,174.58842712970474,283.1995372553735,37.81987577639752,51.8516682431905
539,539,sex_female,Urbanity_Urban,Size_4,age_36_45,Education_College,Lighting_yes,Cooking_no,Refrigeration_no,AC_no,368498.40480446623,109.93593054726084,262.57685238102454,37.81987577639752,54.48048525642216
540,540,sex_male,Urbanity_Urban,Size_2,age_56_65,Education_Post_Secondary,Lighting_yes,Cooking_no,Refrigeration_no,AC_no,201842.8259022078,62.781976217182894,150.16099999668418,37.81987577639752,29.804442206607792
541,541,sex_male,Urbanity_Urban,Size_3,age_36_45,Education_High_School,Lighting_yes,Cooking_no,Refrigeration_yes,AC_no,113079.30987174256,49.225671049414615,86.29112664567147,37.81987577639752,71.40764779142506
542,542,sex_male,Urbanity_Rural,Size_5,age_46_55,Education_College,Lighting_yes,Cooking_no,Refrigeration_yes,AC_no,346765.63326625264,109.05518325215677,231.95440374931874,37.81987577639752,39.64983243150226
543,543,sex_male,Urbanity_Rural,Size_4,age_56_65,Education_Post_Secondary,Lighting_yes,Cooking_no,Refrigeration_yes,AC_no,189289.4657588536,63.368297164291704,126.55630625417324,37.81987577639752,16.539232640150775
544,544,sex_male,Urbanity_Rural,Size_2,age_66_75,Education_Post_Secondary,Lighting_yes,Cooking_no,Refrigeration_yes,AC_no,175325.55978011555,66.59257052264329,127.24396651913555,37.81987577639752,30.996227494851862
545,545,sex_female,Urbanity_Rural,Size_1,age_26_35,Education_College,Lighting_yes,Cooking_no,Refrigeration_yes,AC_no,306616.02947588783,94.71222031177349,209.44923119913682,37.81987577639752,39.727867097855054
546,546,sex_male,Urbanity_Rural,Size_4,age_36_45,Education_College,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,328252.5609435861,142.86324048359273,224.75579516775915,37.81987577639752,55.159729209551614
547,547,sex_female,Urbanity_Rural,Size_4,age_36_45,Education_Elementary_School,Lighting_yes,Cooking_no,Refrigeration_yes,AC_no,66765.5970848316,31.49430064806657,43.91488865149351,37.81987577639752,61.30127652779236
548,548,sex_male,Urbanity_Rural,Size_4,age_36_45,Education_High_School,Lighting_yes,Cooking_no,Refrigeration_yes,AC_no,87760.61531464796,33.31370066492084,58.73465055252368,37.81987577639752,64.50571398761556
549,549,sex_male,Urbanity_Urban,Size_4,age_56_65,Education_High_School,Lighting_yes,Cooking_no,Refrigeration_yes,AC_no,138233.18289346946,62.59234793308946,109.59672716218769,37.81987577639752,15.941538022998909
550,550,sex_male,Urbanity_Urban,Size_6,age_36_45,Education_College,Lighting_yes,Cooking_no,Refrigeration_yes,AC_no,381996.8557154935,129.78986924933452,268.2012129089304,37.81987577639752,43.13958438742348
551,551,sex_female,Urbanity_Urban,Size_7,age_26_35,Education_Elementary_School,Lighting_yes,Cooking_no,Refrigeration_yes,AC_no,115926.06959016676,50.34974753672046,89.81850883032502,37.81987577639752,76.94610649832768
552,552,sex_male,Urbanity_Urban,Size_5,age_36_45,Education_Post_Secondary,Lighting_yes,Cooking_no,Refrigeration_yes,AC_no,220602.77410338586,89.4678687720664,161.56106051137212,37.81987577639752,56.349453959377065
553,553,sex_male,Urbanity_Urban,Size_2,age_46_55,Education_Elementary_School,Lighting_yes,Cooking_no,Refrigeration_yes,AC_no,87600.56486420985,44.29450591772182,68.40145023266075,37.81987577639752,53.51534404594003
554,554,sex_male,Urbanity_Urban,Size_3,age_56_65,Education_High_School,Lighting_yes,Cooking_no,Refrigeration_yes,AC_no,130115.1227324801,57.02824082355752,100.87279720329548,37.81987577639752,27.834953116401667
555,555,sex_female,Urbanity_Urban,Size_3,age_46_55,Education_Post_Secondary,Lighting_yes,Cooking_no,Refrigeration_no,AC_no,212702.8733235585,66.32432799509107,160.12054286354518,37.81987577639752,40.04126757828964
556,556,sex_male,Urbanity_Rural,Size_2,age_56_65,Education_College,Lighting_yes,Cooking_no,Refrigeration_no,AC_yes,328764.13379530795,134.29958263609623,219.82211053277717,37.81987577639752,29.843725390578506
557,557,sex_female,Urbanity_Rural,Size_1,age_56_65,Education_College,Lighting_yes,Cooking_no,Refrigeration_no,AC_yes,328016.9528172122,134.8580975835773,222.7784727664097,37.81987577639752,0.0
558,558,sex_female,Urbanity_Rural,Size_7,age_36_45,Education_Elementary_School,Lighting_yes,Cooking_no,Refrigeration_yes,AC_no,93277.653585898,45.63261919706285,63.806478058912134,37.81987577639752,86.99656464552615
559,559,sex_female,Urbanity_Rural,Size_7,age_56_65,Education_Post_Secondary,Lighting_yes,Cooking_no,Refrigeration_yes,AC_no,210025.1011205015,76.41289286063164,149.05799638648227,37.81987577639752,38.80080974855695
560,560,sex_male,Urbanity_Rural,Size_3,age_66_75,Education_College,Lighting_yes,Cooking_no,Refrigeration_yes,AC_no,342712.3727834248,106.10289303645176,236.8289530764227,37.81987577639752,27.42670197237326
561,561,sex_male,Urbanity_Rural,Size_3,age_46_55,Education_Elementary_School,Lighting_yes,Cooking_no,Refrigeration_yes,AC_no,55630.30265953828,35.3623965265166,35.272408215970785,37.81987577639752,52.61653483602106
562,562,sex_female,Urbanity_Urban,Size_6,age_56_65,Education_Post_Secondary,Lighting_yes,Cooking_no,Refrigeration_yes,AC_no,242734.5845570163,88.12128924442528,182.5920391220201,37.81987577639752,0.0
563,563,sex_male,Urbanity_Urban,Size_1,age_56_65,Education_College,Lighting_no,Cooking_no,Refrigeration_yes,AC_no,354585.35956948966,117.84279663740057,243.88624496989587,37.81987577639752,18.958212200297137
564,564,sex_male,Urbanity_Urban,Size_6,age_46_55,Education_College,Lighting_yes,Cooking_no,Refrigeration_yes,AC_no,386313.0911207069,130.56591260606126,280.09101945400226,37.81987577639752,19.12771659292181
565,565,sex_male,Urbanity_Urban,Size_5,age_46_55,Education_College,Lighting_yes,Cooking_no,Refrigeration_yes,AC_no,377635.3285820794,127.22091296049358,272.30941448850797,37.81987577639752,34.658351141909
566,566,sex_male,Urbanity_Urban,Size_4,age_46_55,Education_Post_Secondary,Lighting_no,Cooking_no,Refrigeration_no,AC_no,218705.19671825907,69.25282368364171,163.35557519423492,37.81987577639752,50.883396694340405
567,567,sex_female,Urbanity_Rural,Size_5,age_56_65,Education_Post_Secondary,Lighting_yes,Cooking_no,Refrigeration_no,AC_yes,205719.47881551157,104.3605843807512,140.57425679943387,37.81987577639752,7.534551745098374
568,568,sex_male,Urbanity_Urban,Size_3,age_56_65,Education_Elementary_School,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,100220.86756697486,95.11003409270971,77.77745779497873,37.81987577639752,20.791263583249904
569,569,sex_female,Urbanity_Urban,Size_3,age_66_75,Education_Post_Secondary,Lighting_no,Cooking_no,Refrigeration_yes,AC_no,224888.58147980372,82.58200931599879,170.11637377316706,37.81987577639752,35.982577896544626
570,570,sex_male,Urbanity_Urban,Size_3,age_36_45,Education_College,Lighting_yes,Cooking_no,Refrigeration_no,AC_yes,358522.3729496944,143.33625350863218,252.14130839134984,37.81987577639752,62.534648276496355
571,571,sex_male,Urbanity_Rural,Size_3,age_36_45,Education_Elementary_School,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,56071.20010894269,64.64232655535326,34.92490869841801,37.81987577639752,69.35543954786657
572,572,sex_male,Urbanity_Urban,Size_5,age_66_75,Education_Elementary_School,Lighting_yes,Cooking_no,Refrigeration_yes,AC_no,127114.85095275502,55.95788875903671,97.72973613054569,37.81987577639752,14.07310876808555
573,573,sex_male,Urbanity_Urban,Size_5,age_0_18,Education_College,Lighting_yes,Cooking_no,Refrigeration_no,AC_no,361265.55793238786,105.40856413752478,250.46384346423574,37.81987577639752,0.0
574,574,sex_male,Urbanity_Urban,Size_5,age_36_45,Education_Elementary_School,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,103450.18768310176,90.23595094892515,80.60249160775963,37.81987577639752,53.69955109866667
575,575,sex_male,Urbanity_Urban,Size_8,age_56_65,Education_Post_Secondary,Lighting_yes,Cooking_no,Refrigeration_no,AC_yes,255266.24270583328,125.14504795588456,188.32138924889716,37.81987577639752,35.48292201119767
576,576,sex_female,Urbanity_Rural,Size_2,age_56_65,Education_Post_Secondary,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,171324.84665285688,104.83479626828476,121.76959547541307,37.81987577639752,23.616264141081963
577,577,sex_female,Urbanity_Urban,Size_8,age_66_75,Education_High_School,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,175222.50811641465,110.30496433337892,132.7630156824586,37.81987577639752,32.643301672962245
578,578,sex_male,Urbanity_Urban,Size_8,age_46_55,Education_High_School,Lighting_yes,Cooking_no,Refrigeration_no,AC_no,160746.67918592802,51.2893012068264,122.02072059553677,37.81987577639752,66.71049864681696
579,579,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_College,Lighting_yes,Cooking_no,Refrigeration_no,AC_no,360967.12584810366,116.53574746840893,251.72983960486613,37.81987577639752,45.795743564650905
580,580,sex_female,Urbanity_Rural,Size_2,age_46_55,Education_College,Lighting_yes,Cooking_no,Refrigeration_yes,AC_no,325157.24460156314,102.38351818132936,221.3939154203361,37.81987577639752,52.77081908129349
581,581,sex_male,Urbanity_Rural,Size_2,age_36_45,Education_Post_Secondary,Lighting_yes,Cooking_no,Refrigeration_yes,AC_no,160906.62576966392,61.68072415286481,108.46138764870076,37.81987577639752,77.89563290808917
582,582,sex_male,Urbanity_Rural,Size_4,age_56_65,Education_Elementary_School,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,74276.9696810904,77.5396000245018,48.058016608291865,37.81987577639752,13.889329779440404
583,583,sex_female,Urbanity_Rural,Size_7,age_36_45,Education_High_School,Lighting_yes,Cooking_no,Refrigeration_no,AC_yes,120258.05170566359,76.88975013629351,85.07600267481413,37.81987577639752,79.96731327650083
584,584,sex_male,Urbanity_Urban,Size_4,age_46_55,Education_College,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,375136.2910578032,167.55459294924455,263.6056763515262,37.81987577639752,26.156380125456685
585,585,sex_male,Urbanity_Urban,Size_5,age_76_85,Education_Elementary_School,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,130396.67993664207,98.21636351089519,99.73734861048537,37.81987577639752,11.287098902592032
586,586,sex_male,Urbanity_Urban,Size_5,age_46_55,Education_Elementary_School,Lighting_yes,Cooking_no,Refrigeration_yes,AC_no,105442.67826440695,43.17061335729636,82.32067702099064,37.81987577639752,36.960646386821175
587,587,sex_male,Urbanity_Rural,Size_5,age_56_65,Education_Post_Graduate,Lighting_yes,Cooking_no,Refrigeration_yes,AC_no,407239.89244827937,131.42861644879002,274.8094203291435,37.81987577639752,27.542857161646953
588,588,sex_female,Urbanity_Rural,Size_5,age_66_75,Education_Post_Secondary,Lighting_yes,Cooking_no,Refrigeration_no,AC_yes,203984.4484046661,106.06676370980914,143.71891250645504,37.81987577639752,4.207841006884463
589,589,sex_female,Urbanity_Rural,Size_10,age_66_75,Education_High_School,Lighting_yes,Cooking_no,Refrigeration_no,AC_no,157397.02963669333,54.78011569554371,110.82641355816135,37.81987577639752,46.63766979079161
590,590,sex_male,Urbanity_Urban,Size_9,age_86_100,Education_Post_Secondary,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,277621.3959382431,133.59175886528226,210.56538324321303,37.81987577639752,240.358756809194
591,591,sex_male,Urbanity_Urban,Size_8,age_26_35,Education_Post_Secondary,Lighting_yes,Cooking_no,Refrigeration_yes,AC_no,237762.62853860503,86.20123195306418,178.17738865102052,37.81987577639752,80.79661764813673
592,592,sex_male,Urbanity_Urban,Size_7,age_26_35,Education_High_School,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,144302.47623026316,105.20906231428236,106.48713605377961,37.81987577639752,72.87758087549469
593,593,sex_male,Urbanity_Urban,Size_7,age_66_75,Education_Post_Secondary,Lighting_yes,Cooking_no,Refrigeration_yes,AC_no,254076.66472911325,93.66528086592926,191.40595692086282,37.81987577639752,33.91632873007742
594,594,sex_female,Urbanity_Rural,Size_4,age_46_55,Education_Elementary_School,Lighting_yes,Cooking_no,Refrigeration_yes,AC_no,71592.99036080197,34.82744361029639,46.65762434553078,37.81987577639752,37.289408733290664
595,595,sex_male,Urbanity_Rural,Size_4,age_46_55,Education_College,Lighting_yes,Cooking_no,Refrigeration_yes,AC_no,336583.63468995626,120.51670905538893,229.58721581362443,37.81987577639752,38.42082449770612
596,596,sex_male,Urbanity_Rural,Size_4,age_56_65,Education_Post_Secondary,Lighting_yes,Cooking_no,Refrigeration_yes,AC_no,187074.03117309534,69.11249055418489,133.09730590672638,37.81987577639752,16.539232640150775
597,597,sex_male,Urbanity_Rural,Size_5,age_46_55,Education_Elementary_School,Lighting_yes,Cooking_no,Refrigeration_yes,AC_no,73223.34704939151,35.80515483553442,48.85208946028546,37.81987577639752,41.95212767641443
598,598,sex_male,Urbanity_Urban,Size_2,age_46_55,Education_Post_Secondary,Lighting_yes,Cooking_no,Refrigeration_yes,AC_no,203604.61825253445,79.14657608648474,150.06074562147464,37.81987577639752,48.89228382399423
599,599,sex_female,Urbanity_Urban,Size_3,age_46_55,Education_Elementary_School,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,101418.04662529092,88.70143547992302,79.61538691031559,37.81987577639752,36.91837945444399
600,600,sex_male,Urbanity_Urban,Size_3,age_66_75,Education_Post_Secondary,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,221925.38917859606,124.26541457856615,167.06795135400185,37.81987577639752,12.841492623090184
601,601,sex_female,Urbanity_Urban,Size_6,age_36_45,Education_Post_Secondary,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,234634.5098432957,132.50180366167854,175.34499543304264,37.81987577639752,30.11214531840604
