,Electricity,Income,Water,e_Cooking,e_Refrigeration,e_TV,i_Age,i_Education,i_FamilySize,i_Sex,i_Urbanity,real_index,sw,w,wf
883,127.5855867050381,210247.41741926965,155.66608085449215,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,883.0,81.0,1,15.847535607926027
884,164.63335429359478,368195.26777443313,242.75634414941413,Cooking_yes,Refrigeration_yes,TV_yes,age_26_35,Education_Post_Graduate,Size_2,sex_female,Urbanity_Rural,884.0,51.0,1,58.328158399601065
885,103.55285062032353,126266.76088148715,94.052602677659,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_High_School,Size_3,sex_female,Urbanity_Urban,885.0,31.0,1,108.1058656809947
887,89.50206778602798,91925.09177967066,70.45848155675586,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Elementary_School,Size_4,sex_male,Urbanity_Urban,887.0,31.0,1,23.576122631924306
888,158.82740003293466,369799.7382836994,264.95680826416026,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_4,sex_male,Urbanity_Urban,888.0,81.0,1,9.613317641275007
889,125.80187231076864,212555.4239868005,153.0448142667257,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,889.0,81.0,1,12.847535607926027
891,167.68034964038088,370216.9187684077,255.86780613698517,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_4,sex_female,Urbanity_Urban,891.0,81.0,1,11.572474735033712
892,173.43142477079758,366771.3300905929,261.58169892786657,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_4,sex_male,Urbanity_Urban,892.0,81.0,1,17.66626095629199
893,82.05513213360021,72944.11536290508,57.327656874745344,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Elementary_School,Size_1,sex_male,Urbanity_Urban,893.0,31.0,1,10.398669320740723
895,138.44848396557643,313477.3146393674,208.219490337412,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_1,sex_male,Urbanity_Rural,895.0,51.0,1,7.972018928358347
896,114.74628914595371,196845.7603335536,143.22799398184253,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_2,sex_female,Urbanity_Urban,896.0,81.0,1,46.601274937645044
897,173.4214904409635,411149.65022337495,285.8589512681318,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Graduate,Size_2,sex_female,Urbanity_Urban,897.0,81.0,1,64.00736173835921
898,174.92199914853725,360550.47698099655,249.9835951391611,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_2,sex_male,Urbanity_Urban,898.0,81.0,1,46.4608431922523
899,177.3389743937144,371309.4107318165,259.9828142989903,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_3,sex_female,Urbanity_Urban,899.0,81.0,1,77.57046041815191
903,165.88444414312187,375666.3419455852,260.9220064107232,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_4,sex_female,Urbanity_Urban,903.0,81.0,1,7.519531420016735
904,162.85296322430742,361787.12363656115,249.0074206076381,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Urban,904.0,81.0,1,71.66424663941018
905,97.36750237636915,129219.46398145474,97.83882882216065,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_High_School,Size_4,sex_male,Urbanity_Urban,905.0,31.0,1,17.14872290411783
909,177.63358970765162,414924.6683605096,286.82418547095705,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Graduate,Size_3,sex_male,Urbanity_Urban,909.0,81.0,1,80.25160809175836
910,167.36165855577278,377788.4957658626,265.012609264602,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_5,sex_male,Urbanity_Urban,910.0,81.0,1,19.479513739458586
911,152.31223549078808,342975.4598077298,232.76152692355063,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_5,sex_male,Urbanity_Rural,911.0,51.0,1,18.9627250227085
912,169.1834234690186,368551.9660440418,267.2006034294615,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_3,sex_female,Urbanity_Urban,912.0,81.0,1,88.57046041815191
913,160.42867432950453,368761.0821621873,263.48850091429136,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_4,sex_male,Urbanity_Urban,913.0,81.0,1,13.666260956291989
914,89.81957898036416,110028.61493989617,83.69103857023553,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_High_School,Size_2,sex_male,Urbanity_Urban,914.0,31.0,1,68.04919177011203
915,166.8983131060264,367299.36359866546,258.6246844294209,Cooking_yes,Refrigeration_yes,TV_yes,age_66_75,Education_College,Size_2,sex_female,Urbanity_Urban,915.0,81.0,1,10.035187915480925
917,92.17278663364529,92850.75182620576,72.36717983099072,Cooking_yes,Refrigeration_yes,TV_yes,age_26_35,Education_Elementary_School,Size_4,sex_male,Urbanity_Urban,917.0,31.0,1,20.413708009916267
918,163.78311097113183,369473.1553066615,268.2679806025984,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_4,sex_male,Urbanity_Urban,918.0,81.0,1,7.613317641275007
920,146.707215424821,317992.2858283484,220.86474287465128,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_2,sex_male,Urbanity_Rural,920.0,51.0,1,52.9440544755022
921,96.92151986700436,108529.43408463732,87.09601865120142,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Elementary_School,Size_5,sex_female,Urbanity_Urban,921.0,31.0,1,27.3485325088496
924,148.86647283886043,330561.04642220016,218.72186570238352,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_4,sex_male,Urbanity_Rural,924.0,51.0,1,16.14947223954191
926,169.6998929855714,370117.46153631853,266.8068278685988,Cooking_yes,Refrigeration_yes,TV_yes,age_56_65,Education_College,Size_3,sex_male,Urbanity_Urban,926.0,81.0,1,28.405459656907453
927,166.57732787703762,369053.7436579937,265.79754102492944,Cooking_yes,Refrigeration_yes,TV_yes,age_56_65,Education_College,Size_3,sex_male,Urbanity_Urban,927.0,81.0,1,26.405459656907453
928,160.66922533194898,362821.815342804,254.69094185936228,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_3,sex_female,Urbanity_Urban,928.0,81.0,1,79.62340373316891
929,164.6495346012195,371995.32789357094,261.11957246337096,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_4,sex_female,Urbanity_Urban,929.0,81.0,1,10.572474735033712
930,88.57066687268896,81258.91632598914,62.80840897385666,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,930.0,31.0,1,62.42364818290156
932,172.2128954486697,379398.2199057777,273.7011040816359,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_5,sex_male,Urbanity_Urban,932.0,81.0,1,17.479513739458586
933,101.23265258787724,132986.6727040891,100.91550481544078,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_High_School,Size_5,sex_male,Urbanity_Urban,933.0,31.0,1,33.067862317318365
934,103.02738332481756,130811.09967401875,102.48028238047968,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_High_School,Size_5,sex_male,Urbanity_Urban,934.0,31.0,1,35.067862317318365
935,163.2596139269329,344991.7081321681,244.48374898332284,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_1,sex_female,Urbanity_Urban,935.0,81.0,1,5.447964738867128
936,162.43701360212646,348330.877428255,243.33780766179345,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_1,sex_male,Urbanity_Urban,936.0,81.0,1,5.48880764510842
940,175.8676633994791,369168.1269755818,258.6561524354098,Cooking_yes,Refrigeration_yes,TV_yes,age_56_65,Education_College,Size_3,sex_male,Urbanity_Urban,940.0,81.0,1,22.405459656907453
941,92.77075535291657,91664.27093949966,61.25808516847093,Cooking_yes,Refrigeration_yes,TV_yes,age_56_65,Education_High_School,Size_3,sex_male,Urbanity_Rural,941.0,1.0,1,51.424076203000176
945,90.6055382244663,90269.44926853846,62.28671351570384,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_High_School,Size_3,sex_female,Urbanity_Rural,945.0,1.0,1,134.58907696424458
947,115.84061131067092,176311.70977141405,121.09183795336081,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_4,sex_female,Urbanity_Rural,947.0,21.0,1,19.23696066991768
948,92.68735194171823,95460.56773327435,65.03943314345685,Cooking_yes,Refrigeration_yes,TV_yes,age_56_65,Education_High_School,Size_3,sex_female,Urbanity_Rural,948.0,1.0,1,49.330289981741906
949,108.71034417456288,173907.6499059602,123.32982088786846,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_3,sex_female,Urbanity_Rural,949.0,21.0,1,117.28788966805291
950,168.44392507959964,382267.8061672686,262.00574495131093,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_5,sex_male,Urbanity_Urban,950.0,81.0,1,14.479513739458586
951,89.04595076893288,76575.38845379498,59.761079721385634,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Elementary_School,Size_1,sex_male,Urbanity_Urban,951.0,31.0,1,10.398669320740723
952,103.07535602824396,102607.53758413324,82.48343321030312,Cooking_yes,Refrigeration_yes,TV_yes,age_56_65,Education_Elementary_School,Size_3,sex_female,Urbanity_Urban,952.0,31.0,1,37.22153511128149
953,154.56727689871468,336132.5049277264,225.4403567297072,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_3,sex_female,Urbanity_Rural,953.0,51.0,1,92.05367170140184
954,122.55243010564205,204665.65268102728,150.9672005543543,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_2,sex_female,Urbanity_Urban,954.0,81.0,1,40.54833162262807
0,58.21727985847839,102567.4277409234,63.692262940128984,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Elementary_School,Size_4,sex_female,Urbanity_Urban,,,4,4.0
1,103.31837038952483,362980.52729822655,203.23376382959896,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_3,sex_female,Urbanity_Urban,,,38,38.0
2,99.00435410603063,352954.649920227,198.35086980801043,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_2,sex_male,Urbanity_Urban,,,29,29.0
3,107.6382082773749,407362.13345882704,227.78328512730224,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Graduate,Size_2,sex_male,Urbanity_Urban,,,33,33.0
4,100.74885807772809,350092.6572234853,195.69508729739027,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_2,sex_male,Urbanity_Urban,,,31,31.0
5,50.92753793715739,84604.50439280865,53.56701563676866,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,,,13,13.0
6,103.24144392144386,378515.9940314112,210.88098647433412,Cooking_yes,Refrigeration_yes,TV_yes,age_66_75,Education_College,Size_3,sex_female,Urbanity_Urban,,,26,26.0
7,56.248513793565856,90345.5857857086,56.00135226273111,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,,,21,21.0
8,71.03305884725108,224340.84003481801,135.41670950346477,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,,,9,9.0
9,97.08025977105366,341914.8944726312,195.2731500526797,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_1,sex_male,Urbanity_Urban,,,9,9.0
10,59.48291354618514,132494.1844579226,80.6248560917346,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_High_School,Size_5,sex_male,Urbanity_Urban,,,7,7.0
12,78.63977851928048,238228.1793694575,141.08158987099182,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_7,sex_male,Urbanity_Urban,,,26,26.0
13,63.95627234910438,140319.27378078725,86.36091176053628,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_High_School,Size_5,sex_male,Urbanity_Urban,,,3,3.0
15,74.8051367202525,212646.7388276248,130.28234663887662,Cooking_yes,Refrigeration_yes,TV_yes,age_66_75,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,5,5.0
16,70.71387154500499,187053.7987218556,111.81222954391875,Cooking_yes,Refrigeration_yes,TV_yes,age_26_35,Education_Post_Secondary,Size_1,sex_female,Urbanity_Urban,,,3,3.0
20,98.64907314269294,362944.42554038786,207.42329992805045,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Urban,,,60,60.0
21,102.45182633033104,354013.6488739728,199.7553378554561,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_2,sex_male,Urbanity_Urban,,,37,37.0
22,52.24552870894923,81426.46617827762,43.1422555841096,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_High_School,Size_3,sex_male,Urbanity_Rural,,,2,2.0
23,109.88772545120143,431078.2063328368,241.19672559523335,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Graduate,Size_5,sex_female,Urbanity_Urban,,,15,15.0
24,69.56612999727257,186329.43854460656,105.0603914269085,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_4,sex_female,Urbanity_Rural,,,6,6.0
25,98.0163642193344,363859.5732101732,207.08848959698614,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Urban,,,47,47.0
26,101.22885341838905,362129.08425516327,197.66038630400203,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Urban,,,46,46.0
27,103.12966082763846,367353.4971112336,202.26127916147394,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Urban,,,50,50.0
28,74.20987675821588,203249.6558929445,121.80144300046766,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,61,61.0
29,98.04720032189539,342284.1005578653,190.3494509569248,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_1,sex_male,Urbanity_Urban,,,9,9.0
30,92.00937200238269,317227.53966899106,170.8143156046326,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_2,sex_male,Urbanity_Rural,,,25,25.0
32,62.765035939312256,126691.83787514633,77.42951111029319,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_High_School,Size_4,sex_male,Urbanity_Urban,,,6,6.0
33,87.05897256309217,323213.1575911921,170.37022739348745,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_3,sex_male,Urbanity_Rural,,,31,31.0
34,72.73440969120335,193333.30980062802,113.76446709905413,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_1,sex_male,Urbanity_Urban,,,3,3.0
37,99.81726324100501,368930.4928091328,206.21887356668617,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Urban,,,48,48.0
38,76.83076060058598,203353.2332485708,125.30069646777712,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,42,42.0
39,58.13116173704949,95515.01534377162,57.77507760229995,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,,,11,11.0
40,101.69866581882782,373446.9538504961,204.98204121810514,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_4,sex_male,Urbanity_Urban,,,7,7.0
43,98.75695398543894,365765.6650416908,209.8439794975651,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_4,sex_male,Urbanity_Urban,,,10,10.0
45,52.042027468505545,92054.5052968517,55.618354088047965,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Elementary_School,Size_4,sex_male,Urbanity_Urban,,,2,2.0
47,63.31087204690186,131427.98026402743,80.88262247952156,Cooking_yes,Refrigeration_yes,TV_yes,age_56_65,Education_High_School,Size_3,sex_male,Urbanity_Urban,,,8,8.0
48,65.14765155943411,167381.52936597672,94.35511346124804,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_3,sex_male,Urbanity_Rural,,,10,10.0
49,71.51534136191529,204364.51205677984,125.41876273394809,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_2,sex_female,Urbanity_Urban,,,25,25.0
50,92.71354356248949,348194.70574114955,188.90497632090626,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_5,sex_male,Urbanity_Rural,,,10,10.0
51,54.89617605353463,86166.13322761602,54.614431916196025,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,,,18,18.0
54,60.24794043711242,125641.93365772387,76.36046448960563,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_High_School,Size_3,sex_female,Urbanity_Urban,,,26,26.0
55,53.98515469311534,91266.58543849684,56.53129589147302,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,,,23,23.0
56,99.61157089301042,367352.27345136396,208.26594029202752,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_4,sex_male,Urbanity_Urban,,,9,9.0
57,78.13055256282125,210478.923069024,122.60277381961478,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,,,10,10.0
59,77.39844292832977,218433.9426791532,130.5146805242691,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,,,6,6.0
60,91.89569603415195,341938.0692281267,187.46408803582278,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_4,sex_female,Urbanity_Rural,,,3,3.0
62,113.03834002609997,431775.5919670982,242.09946966035506,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Graduate,Size_4,sex_female,Urbanity_Urban,,,8,8.0
64,101.14248698059748,380106.94138593454,208.9733697965511,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_5,sex_male,Urbanity_Urban,,,11,11.0
66,77.40567143130387,218827.35126683488,131.38408884152585,Cooking_yes,Refrigeration_yes,TV_yes,age_56_65,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,12,12.0
67,93.50427893154601,364800.1247061481,208.475465028112,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_3,sex_female,Urbanity_Urban,,,54,54.0
68,93.54452828715677,362457.623099104,206.31090794348535,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Urban,,,51,51.0
69,72.3326888757661,208792.4427934093,127.28128776023674,Cooking_yes,Refrigeration_yes,TV_yes,age_56_65,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,16,16.0
70,102.89465530168738,363563.4226472651,197.8285258615609,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Urban,,,47,47.0
71,104.91197147285202,365096.77118274366,199.42874477587134,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Urban,,,44,44.0
72,89.03327701470805,328394.65359456395,174.8250197056961,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Rural,,,31,31.0
73,95.88193012119443,343899.0900049703,192.72389412223959,Cooking_yes,Refrigeration_yes,TV_yes,age_26_35,Education_College,Size_2,sex_male,Urbanity_Urban,,,22,22.0
74,98.9723331902792,390703.39636558696,222.6942349413243,Cooking_yes,Refrigeration_yes,TV_no,age_46_55,Education_College,Size_6,sex_female,Urbanity_Urban,,,21,21.0
77,73.06728100744515,199591.70476897247,123.0695382443702,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,23,23.0
78,93.64160734757613,347023.306970048,190.91487184486755,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_1,sex_male,Urbanity_Urban,,,4,4.0
80,74.37028553995854,215062.3428131668,131.14218279324558,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_3,sex_female,Urbanity_Urban,,,45,45.0
81,74.43422884625564,206244.9905299702,123.3371856142097,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_3,sex_female,Urbanity_Urban,,,56,56.0
82,72.96003464405244,201749.24357640065,122.38099279272008,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,47,47.0
83,97.60788822731107,362074.599595189,209.56861486312866,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Urban,,,49,49.0
85,98.63623383770117,353675.3401047244,197.84499637835438,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_2,sex_male,Urbanity_Urban,,,29,29.0
86,70.09887409967129,200154.76660774273,121.69431030843865,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,25,25.0
88,59.364140425586044,122336.95771030032,72.83929950983625,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_High_School,Size_4,sex_male,Urbanity_Urban,,,5,5.0
90,73.10135083827333,202611.18926686762,119.71354819750952,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_2,sex_female,Urbanity_Urban,,,23,23.0
91,100.20559680304588,375381.0621560522,208.91440547953493,Cooking_yes,Refrigeration_yes,TV_yes,age_56_65,Education_College,Size_3,sex_female,Urbanity_Urban,,,15,15.0
92,71.76357254964674,216992.61083504785,132.1385061554695,Cooking_yes,Refrigeration_yes,TV_yes,age_56_65,Education_Post_Secondary,Size_3,sex_female,Urbanity_Urban,,,16,16.0
93,62.21927226393992,120142.88083375787,75.74432879356259,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_High_School,Size_3,sex_male,Urbanity_Urban,,,28,28.0
94,113.42738698850545,422586.16599377897,237.02809601888495,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Graduate,Size_4,sex_male,Urbanity_Urban,,,12,12.0
95,55.68707664593584,97761.57379576175,61.30355310282844,Cooking_yes,Refrigeration_yes,TV_yes,age_56_65,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,,,7,7.0
96,61.90958385751536,130228.88659962582,80.90341781051985,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Elementary_School,Size_7,sex_female,Urbanity_Urban,,,15,15.0
97,99.22681925632801,404105.30524809024,226.57398602231515,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Graduate,Size_1,sex_male,Urbanity_Urban,,,9,9.0
98,98.22059724409453,363051.3949680076,191.13075281523186,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Graduate,Size_1,sex_male,Urbanity_Rural,,,8,8.0
99,71.8876803344203,217819.89679146366,128.00736111112204,Cooking_yes,Refrigeration_yes,TV_yes,age_66_75,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,29,29.0
100,101.60430905976835,370095.68038544094,204.58451649312718,Cooking_yes,Refrigeration_yes,TV_yes,age_56_65,Education_College,Size_3,sex_male,Urbanity_Urban,,,19,19.0
101,76.74074119207641,212208.7797358096,128.20774068454475,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,,,5,5.0
103,77.74543763876244,222312.118619327,135.14464398721128,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_4,sex_female,Urbanity_Urban,,,8,8.0
104,78.58209334185774,221100.97201942364,134.29301564085046,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_4,sex_female,Urbanity_Urban,,,4,4.0
105,82.02602369406027,214149.2845524088,130.2137755501293,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,,,6,6.0
106,60.12530189386668,106316.43865266338,65.49292726218741,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_High_School,Size_1,sex_male,Urbanity_Urban,,,1,1.0
110,55.96790511630931,80185.16981448048,50.790095035404114,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,,,14,14.0
111,51.104034698609304,87059.03711085365,54.09375292715329,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,,,14,14.0
112,76.73032061276513,202584.89852460386,119.32886257066153,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_2,sex_female,Urbanity_Urban,,,21,21.0
113,69.58543768426644,192977.5032358237,115.55601450174015,Cooking_yes,Refrigeration_yes,TV_yes,age_26_35,Education_Post_Secondary,Size_2,sex_female,Urbanity_Urban,,,29,29.0
114,70.18160569385685,191642.02666365745,111.2824779184532,Cooking_yes,Refrigeration_yes,TV_yes,age_26_35,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,28,28.0
115,56.59201468730714,100078.79155827557,61.62983395494522,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Elementary_School,Size_4,sex_female,Urbanity_Urban,,,3,3.0
116,63.06397989781414,128182.78201282033,79.529285111691,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_High_School,Size_4,sex_female,Urbanity_Urban,,,6,6.0
117,108.03917295392029,382110.3242384118,215.65664626531375,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_5,sex_male,Urbanity_Urban,,,9,9.0
120,74.94224870919034,207142.5407763504,124.57427433534302,Cooking_yes,Refrigeration_yes,TV_yes,age_26_35,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,,,10,10.0
122,98.3128870424011,375666.09122885735,213.7673537337754,Cooking_yes,Refrigeration_yes,TV_yes,age_56_65,Education_College,Size_3,sex_female,Urbanity_Urban,,,15,15.0
123,103.06901059898235,358533.23650730326,198.56069378441794,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_2,sex_male,Urbanity_Urban,,,27,27.0
124,101.22399904082161,362120.2884313822,207.74835427214157,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_2,sex_female,Urbanity_Urban,,,29,29.0
125,68.08378851177345,201733.28687555587,121.17782612960028,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_2,sex_female,Urbanity_Urban,,,32,32.0
128,73.01131132113004,206678.60216608425,124.37093935800024,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_3,sex_female,Urbanity_Urban,,,51,51.0
