,Electricity,Income,Water,e_Cooking,e_Lighting,e_TV,i_Age,i_Education,i_FamilySize,i_Sex,i_Urbanity,real_index,sw,w,wf
856,84.57688941503395,84548.82935931168,66.629741207839,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,856.0,31.0,1,107.87394595240033
857,98.49960559628836,115375.10228192373,90.92437898955448,Cooking_yes,Lighting_yes,TV_yes,age_56_65,Education_High_School,Size_3,sex_male,Urbanity_Urban,857.0,31.0,1,14.858584475296336
858,90.01493122404392,103018.077494329,80.72138364569943,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_Elementary_School,Size_5,sex_male,Urbanity_Urban,858.0,31.0,1,9.395896264784458
859,154.94670538446613,375844.35637726943,265.36231715629526,Cooking_yes,Lighting_yes,TV_yes,age_36_45,Education_College,Size_6,sex_male,Urbanity_Urban,859.0,81.0,1,5.796027022226877
860,152.6173474042041,316043.5715303353,210.3965248551167,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_College,Size_2,sex_male,Urbanity_Rural,860.0,51.0,1,105.97297172330065
861,86.39278715508979,91799.40210635216,71.72461880817275,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_Elementary_School,Size_4,sex_male,Urbanity_Urban,861.0,31.0,1,11.099352586442109
862,86.9188447252144,79959.28492127232,51.70117437559964,Cooking_yes,Lighting_yes,TV_yes,age_36_45,Education_High_School,Size_3,sex_female,Urbanity_Rural,862.0,1.0,1,109.45522103107278
863,85.09429839275353,87745.8066692477,59.677477230516004,Cooking_yes,Lighting_yes,TV_yes,age_36_45,Education_High_School,Size_4,sex_female,Urbanity_Rural,863.0,1.0,1,5.881188657548464
868,90.10818047152388,129287.8395042359,100.52456971299534,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_High_School,Size_6,sex_male,Urbanity_Urban,868.0,31.0,1,21.966197399007932
869,101.07661930548069,185707.3911469688,129.25029748851784,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_6,sex_male,Urbanity_Rural,869.0,51.0,1,20.428102912511235
870,95.96365121786611,132952.98845487594,101.30446798549231,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_High_School,Size_6,sex_male,Urbanity_Urban,870.0,31.0,1,19.966197399007932
871,88.019646425436,135977.55375207632,106.86398691719911,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_High_School,Size_6,sex_male,Urbanity_Urban,871.0,31.0,1,10.439021827913045
872,102.39944335033351,127452.25707578404,96.70033231572084,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_Elementary_School,Size_9,sex_male,Urbanity_Urban,872.0,31.0,1,16.255981202956217
874,90.84090242605234,91529.998837265,61.396117424740495,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_Elementary_School,Size_8,sex_male,Urbanity_Rural,874.0,1.0,1,26.10589068386373
875,107.73790617877891,159380.97742463902,113.15540442468,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_2,sex_female,Urbanity_Rural,875.0,21.0,1,122.39168734550114
876,103.57634232583004,165511.70987565562,108.354914214405,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_2,sex_female,Urbanity_Rural,876.0,21.0,1,122.39168734550114
877,87.09988638168579,100144.10315257176,82.44461445822319,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Elementary_School,Size_5,sex_male,Urbanity_Urban,877.0,31.0,1,20.59645725721854
878,121.76136301562536,211332.80674799887,158.8837847372553,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_4,sex_female,Urbanity_Urban,878.0,81.0,1,16.68680007203255
880,129.62556314994146,239461.75805487912,178.92935386041768,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_7,sex_female,Urbanity_Urban,880.0,81.0,1,27.26926820908281
883,166.98220005257082,367740.7632408,256.80783941247313,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_College,Size_4,sex_female,Urbanity_Urban,883.0,81.0,1,5.156537148813802
884,119.694553563208,218321.0164073593,165.1443788848497,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_5,sex_female,Urbanity_Urban,884.0,81.0,1,18.983343750374893
885,159.70548000174983,365480.4627579543,260.7820524009428,Cooking_no,Lighting_yes,TV_yes,age_56_65,Education_College,Size_3,sex_female,Urbanity_Urban,885.0,81.0,1,14.304603361025702
886,112.01275649439852,198606.90156058114,150.65905166264704,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,886.0,81.0,1,86.51858959681923
887,115.15055667612845,198739.5832247248,148.0573384000766,Cooking_yes,Lighting_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,887.0,81.0,1,75.84520417548019
888,94.11660685188679,119334.31531345742,93.61344131773205,Cooking_yes,Lighting_yes,TV_yes,age_56_65,Education_High_School,Size_3,sex_male,Urbanity_Urban,888.0,31.0,1,13.858584475296336
889,117.7256155151869,201379.68858492188,152.38645421366786,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,889.0,81.0,1,76.31802860438515
890,126.06490856065432,212641.6621901336,159.62588558536737,Cooking_yes,Lighting_yes,TV_yes,age_66_75,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,890.0,81.0,1,31.62330606798524
891,121.95862265259186,196818.874810282,144.66727937943838,Cooking_yes,Lighting_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,891.0,81.0,1,74.84520417548019
892,124.15950623153284,208149.7848627682,154.10664162283288,Cooking_yes,Lighting_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_4,sex_female,Urbanity_Urban,892.0,81.0,1,7.486239079598461
894,97.79393991201792,125686.86363351847,97.49879798696432,Cooking_yes,Lighting_yes,TV_yes,age_36_45,Education_High_School,Size_5,sex_male,Urbanity_Urban,894.0,31.0,1,13.534237512521667
895,78.66240554924245,89493.86050184234,61.047825036243935,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_High_School,Size_4,sex_male,Urbanity_Rural,895.0,1.0,1,22.33950680124493
898,98.63937217940945,177504.09919349247,123.94842131636344,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_5,sex_male,Urbanity_Rural,898.0,21.0,1,24.669528447363852
900,118.51001872468036,200402.6365874205,149.46443234498767,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,900.0,81.0,1,19.47173279438981
902,117.93794339530344,216876.021832195,164.6196571372648,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_6,sex_male,Urbanity_Urban,902.0,81.0,1,15.999675366784665
903,123.29902782585677,209829.83635126826,160.8311825914122,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_4,sex_female,Urbanity_Urban,903.0,81.0,1,8.159624500937664
904,89.84977825843978,96161.22483696682,74.16966049192813,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Elementary_School,Size_4,sex_male,Urbanity_Urban,904.0,31.0,1,21.299913578876033
905,91.93308379879495,117667.61141088953,93.65219079240512,Cooking_no,Lighting_yes,TV_yes,age_56_65,Education_High_School,Size_3,sex_male,Urbanity_Urban,905.0,31.0,1,25.059145467730254
906,83.43422287542391,96134.54658451006,75.64111287249011,Cooking_no,Lighting_yes,TV_yes,age_66_75,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,906.0,31.0,1,55.179223416000426
907,116.42040728578236,199262.0821970592,146.270805016119,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,907.0,81.0,1,72.31802860438515
908,80.45257685325966,83377.25625532976,66.28663155620214,Cooking_yes,Lighting_yes,TV_yes,age_56_65,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,908.0,31.0,1,33.47702172396661
909,100.13362576445866,162449.16287419634,109.13969830764157,Cooking_no,Lighting_yes,TV_yes,age_56_65,Education_Post_Secondary,Size_2,sex_male,Urbanity_Rural,909.0,21.0,1,43.75065390654618
910,90.87142968511336,116177.77745225494,89.12995720698494,Cooking_no,Lighting_yes,TV_yes,age_56_65,Education_High_School,Size_3,sex_male,Urbanity_Urban,910.0,31.0,1,24.059145467730254
911,141.75806112072266,329043.9671437433,225.2110119862611,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_College,Size_3,sex_female,Urbanity_Rural,911.0,51.0,1,100.1589970680647
912,87.89913556039978,123332.47869317507,96.06724306565292,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_High_School,Size_3,sex_female,Urbanity_Urban,912.0,31.0,1,92.70017890668524
914,169.13583109378362,411886.66224054544,284.96034777738015,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Graduate,Size_3,sex_male,Urbanity_Urban,914.0,81.0,1,97.1020245529975
915,150.0494509158629,318235.25778868,217.8700306282401,Cooking_no,Lighting_yes,TV_yes,age_26_35,Education_College,Size_3,sex_female,Urbanity_Rural,915.0,51.0,1,96.13886165265438
916,167.96694089438904,355930.71544790576,254.37867263656872,Cooking_yes,Lighting_yes,TV_yes,age_36_45,Education_College,Size_4,sex_male,Urbanity_Urban,916.0,81.0,1,10.268084449832028
920,109.22602425437296,185002.0532205805,131.45268293072564,Cooking_yes,Lighting_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_6,sex_male,Urbanity_Rural,920.0,51.0,1,11.22754192007715
921,174.09013608122345,429729.1106721477,307.62851102685767,Cooking_yes,Lighting_yes,TV_yes,age_26_35,Education_Post_Graduate,Size_6,sex_female,Urbanity_Urban,921.0,81.0,1,13.05030562166623
922,123.67112939931872,221303.5053331966,163.2519324124494,Cooking_yes,Lighting_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_6,sex_male,Urbanity_Urban,922.0,81.0,1,6.799114374350575
923,158.96705623008023,347326.4816097237,242.19475620478354,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_College,Size_2,sex_male,Urbanity_Urban,923.0,81.0,1,77.54454417757408
924,81.39386212588244,83963.12764934293,65.09077706203831,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Elementary_School,Size_2,sex_female,Urbanity_Urban,924.0,31.0,1,113.3186161553557
925,166.6503205317074,377030.76009209687,269.2116129938789,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_College,Size_5,sex_female,Urbanity_Urban,925.0,81.0,1,5.453080827156153
926,87.42905825561813,86920.58606558213,67.27822790876213,Cooking_no,Lighting_yes,TV_yes,age_56_65,Education_Elementary_School,Size_2,sex_female,Urbanity_Urban,926.0,31.0,1,31.892649994043282
928,95.76433549848079,121714.44752173596,95.04710605697028,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_High_School,Size_4,sex_male,Urbanity_Urban,928.0,31.0,1,5.710518263084272
929,95.85841039630381,127551.61789289533,97.69211148174898,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_High_School,Size_5,sex_male,Urbanity_Urban,929.0,31.0,1,6.007061941426621
930,100.07099567817512,114603.05466241276,86.5192231791583,Cooking_yes,Lighting_yes,TV_yes,age_26_35,Education_Elementary_School,Size_7,sex_female,Urbanity_Urban,930.0,31.0,1,37.4039281568197
931,94.66758355316864,108445.3689111734,85.47317081714337,Cooking_yes,Lighting_yes,TV_yes,age_56_65,Education_High_School,Size_2,sex_male,Urbanity_Urban,931.0,31.0,1,22.08818740060894
934,90.63143260332407,114474.60994018365,90.70629853534793,Cooking_no,Lighting_yes,TV_yes,age_26_35,Education_Elementary_School,Size_8,sex_male,Urbanity_Urban,934.0,31.0,1,51.85788871516093
935,98.3606385651412,123317.973797217,93.8564676082807,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Elementary_School,Size_8,sex_male,Urbanity_Urban,935.0,31.0,1,33.87802413057125
937,170.58891631522,362268.2617754768,253.1034364764837,Cooking_yes,Lighting_yes,TV_yes,age_26_35,Education_College,Size_5,sex_male,Urbanity_Urban,937.0,81.0,1,19.01731714166918
938,124.28859953420485,208157.3570756956,155.03352390435438,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,938.0,81.0,1,8.743996230860844
939,174.78422300330556,413276.6921818853,289.56869108064336,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_Post_Graduate,Size_3,sex_female,Urbanity_Urban,939.0,81.0,1,76.11653083820602
940,97.01392936322338,126547.43097672214,101.2981388893065,Cooking_yes,Lighting_yes,TV_yes,age_36_45,Education_High_School,Size_5,sex_female,Urbanity_Urban,940.0,31.0,1,4.749304790164241
942,123.48262026854214,205348.7455992541,149.6969635653966,Cooking_yes,Lighting_yes,TV_yes,age_26_35,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,942.0,81.0,1,21.020404493793052
943,154.09407685767303,329283.405671769,219.30340314054604,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_College,Size_4,sex_male,Urbanity_Rural,943.0,51.0,1,6.169336424463719
944,120.33786425672766,211932.7337668913,157.1023859894199,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,944.0,81.0,1,16.94455722329509
945,120.18398438511818,209809.2540169005,156.39472666084728,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,945.0,81.0,1,19.94455722329509
946,118.38675539058924,205777.19369618487,151.56764513097446,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,946.0,81.0,1,19.94455722329509
947,152.5216766136375,327602.3725488726,219.70105512935424,Cooking_no,Lighting_yes,TV_yes,age_56_65,Education_College,Size_3,sex_male,Urbanity_Rural,947.0,51.0,1,22.517963629109698
948,137.2894679992765,323547.55953110417,220.67195539964612,Cooking_no,Lighting_yes,TV_yes,age_56_65,Education_College,Size_2,sex_female,Urbanity_Rural,948.0,51.0,1,29.962633832064874
949,179.45652724312905,412744.1093779651,285.55742786531584,Cooking_no,Lighting_yes,TV_yes,age_56_65,Education_Post_Graduate,Size_3,sex_male,Urbanity_Urban,949.0,81.0,1,28.676058391685096
950,118.69307933846143,210088.5184175948,155.62606927609042,Cooking_no,Lighting_yes,TV_yes,age_66_75,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,950.0,81.0,1,37.82386706041933
951,93.33813838237688,130201.92082163384,99.87903518536501,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_High_School,Size_5,sex_male,Urbanity_Urban,951.0,31.0,1,16.2076229338607
952,116.62178802243444,213424.70476195985,160.3389074249349,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,952.0,81.0,1,17.24110090163728
953,70.15790664780432,55290.35303065591,34.240736929032515,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Elementary_School,Size_4,sex_male,Urbanity_Rural,953.0,1.0,1,37.255516695697644
954,89.80121198327178,107032.83197807825,81.65284740937456,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Elementary_School,Size_6,sex_male,Urbanity_Urban,954.0,31.0,1,15.827856151270879
3,66.40151919454038,164446.9776657181,96.28577845006825,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Rural,,,5,5.0
4,105.34223207852446,363100.99827432376,217.34561923800095,Cooking_no,Lighting_yes,TV_yes,age_56_65,Education_College,Size_3,sex_male,Urbanity_Urban,,,11,11.0
7,53.75365649682809,90682.00451465373,57.294895818682974,Cooking_yes,Lighting_yes,TV_yes,age_26_35,Education_Elementary_School,Size_5,sex_male,Urbanity_Urban,,,4,4.0
8,77.80383924240402,196257.11021914336,127.64380764228994,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_2,sex_female,Urbanity_Urban,,,50,50.0
9,70.82018321404995,200126.54950454488,122.9682546718251,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_2,sex_female,Urbanity_Urban,,,49,49.0
10,108.6056372998315,377751.6183940527,216.32888781544608,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_College,Size_5,sex_female,Urbanity_Urban,,,3,3.0
11,111.16694701752037,373083.2354426977,212.7946523614034,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_College,Size_5,sex_female,Urbanity_Urban,,,1,1.0
12,74.1612481003056,207407.6517394254,129.42353739480495,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,,,13,13.0
13,106.6567913352136,353546.37413840217,202.77679768465114,Cooking_no,Lighting_yes,TV_yes,age_56_65,Education_College,Size_2,sex_male,Urbanity_Urban,,,14,14.0
14,105.70412398534893,375311.42986745626,220.43928116522355,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_College,Size_5,sex_female,Urbanity_Urban,,,1,1.0
15,117.0596511061633,373029.55175620725,224.67880186961804,Cooking_yes,Lighting_yes,TV_yes,age_36_45,Education_College,Size_5,sex_female,Urbanity_Urban,,,1,1.0
16,112.62975884296412,382865.447516688,219.39516550612566,Cooking_yes,Lighting_yes,TV_yes,age_36_45,Education_College,Size_7,sex_male,Urbanity_Urban,,,16,16.0
18,73.52577887511109,196683.83644622352,120.97134154093347,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_2,sex_female,Urbanity_Urban,,,53,53.0
19,72.25840407985483,204913.9549725739,120.62628633486335,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,,,9,9.0
24,115.95040865981024,391584.3884412049,231.24795473653708,Cooking_yes,Lighting_yes,TV_yes,age_36_45,Education_College,Size_7,sex_female,Urbanity_Urban,,,9,9.0
26,107.77734141208967,363499.57385054854,207.80954231573097,Cooking_yes,Lighting_yes,TV_yes,age_56_65,Education_College,Size_3,sex_male,Urbanity_Urban,,,5,5.0
27,109.5207916935038,354018.2970632485,210.83852989413296,Cooking_yes,Lighting_yes,TV_yes,age_56_65,Education_College,Size_2,sex_male,Urbanity_Urban,,,11,11.0
28,65.20747065167224,101887.42626272928,66.04821331835205,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_Elementary_School,Size_5,sex_male,Urbanity_Urban,,,3,3.0
29,91.09424086217733,238330.52825674298,151.2989676001297,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_7,sex_female,Urbanity_Urban,,,10,10.0
30,71.81323860716046,162913.22313551896,104.6328209935323,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_High_School,Size_8,sex_female,Urbanity_Urban,,,1,1.0
31,112.44655069738965,420769.8640836767,248.0745517112953,Cooking_yes,Lighting_yes,TV_yes,age_56_65,Education_College,Size_10,sex_female,Urbanity_Urban,,,139,139.0
33,110.89890429125411,362272.7173868958,211.35664643961996,Cooking_yes,Lighting_yes,TV_yes,age_66_75,Education_College,Size_2,sex_male,Urbanity_Urban,,,24,24.0
34,121.29581907489944,411645.98771600006,235.62499173783866,Cooking_yes,Lighting_yes,TV_yes,age_56_65,Education_Post_Graduate,Size_2,sex_male,Urbanity_Urban,,,13,13.0
36,71.75546065638434,182482.11491840886,108.15447170045017,Cooking_yes,Lighting_yes,TV_yes,age_66_75,Education_Post_Secondary,Size_3,sex_female,Urbanity_Rural,,,7,7.0
37,60.76128014825433,83391.16428246122,52.45468604273939,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,,,16,16.0
38,83.93850235751262,194651.39106956398,121.81522750325641,Cooking_yes,Lighting_yes,TV_yes,age_56_65,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,14,14.0
39,84.35372306716646,207001.97778280155,131.6859053792184,Cooking_yes,Lighting_yes,TV_yes,age_56_65,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,12,12.0
40,105.20442073610829,362711.1287191234,211.41375933937758,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_College,Size_4,sex_male,Urbanity_Urban,,,8,8.0
41,113.09415598373428,408680.1104444511,234.18465956882505,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Graduate,Size_3,sex_female,Urbanity_Urban,,,45,45.0
42,83.0629038250031,218537.16950216566,136.46375227747095,Cooking_yes,Lighting_yes,TV_yes,age_76_85,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,14,14.0
43,98.90392655664458,344731.4659773489,200.36370357597534,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_College,Size_2,sex_male,Urbanity_Urban,,,43,43.0
44,54.7065533660696,101167.85912437928,65.06990243922047,Cooking_yes,Lighting_yes,TV_yes,age_36_45,Education_High_School,Size_2,sex_male,Urbanity_Urban,,,16,16.0
45,75.28011451742515,181860.3127339895,110.5721334616951,Cooking_yes,Lighting_yes,TV_yes,age_26_35,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,62,62.0
46,86.39098120259177,237454.96113767585,143.25564707303516,Cooking_yes,Lighting_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_8,sex_male,Urbanity_Urban,,,12,12.0
47,78.85906806365878,216203.2132226669,134.35927795967655,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_4,sex_female,Urbanity_Urban,,,5,5.0
49,104.83456600450137,391493.32273643615,211.18660914523704,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Graduate,Size_4,sex_female,Urbanity_Rural,,,4,4.0
50,105.38548205059942,364543.118185688,207.84685319791737,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_College,Size_4,sex_male,Urbanity_Urban,,,9,9.0
51,84.51711626846655,214178.9582983423,130.1310354317008,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_4,sex_female,Urbanity_Urban,,,9,9.0
52,76.1176251589069,204656.53304955177,126.9649607321621,Cooking_no,Lighting_yes,TV_yes,age_56_65,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,8,8.0
56,77.74410143608965,190196.3619968612,116.58240008628185,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,43,43.0
57,80.22543053541533,195163.4258039748,120.18122989241704,Cooking_yes,Lighting_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,39,39.0
58,63.979030095689,125037.53822888895,80.83617047953543,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_High_School,Size_4,sex_male,Urbanity_Urban,,,2,2.0
59,111.69184934663598,357279.05413968174,208.59261608774634,Cooking_yes,Lighting_yes,TV_yes,age_36_45,Education_College,Size_4,sex_male,Urbanity_Urban,,,3,3.0
60,111.60572466196744,364692.0370930329,215.2294021393709,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_College,Size_4,sex_female,Urbanity_Urban,,,6,6.0
61,58.34995073347626,115908.59889658644,76.40358048154027,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_High_School,Size_3,sex_male,Urbanity_Urban,,,16,16.0
62,118.10170499135322,404884.34826653573,244.61516595525399,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_College,Size_9,sex_male,Urbanity_Urban,,,8,8.0
64,55.40746169583163,84940.01701390653,54.69249084598239,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,,,20,20.0
65,64.37010915564785,114464.06289436,73.86835847089873,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_High_School,Size_3,sex_female,Urbanity_Urban,,,14,14.0
66,58.84204682709884,82296.52845898527,54.17350776849177,Cooking_yes,Lighting_yes,TV_yes,age_36_45,Education_Elementary_School,Size_3,sex_female,Urbanity_Urban,,,13,13.0
67,57.00061271556296,87288.64647838398,57.174617497488015,Cooking_yes,Lighting_yes,TV_yes,age_36_45,Education_Elementary_School,Size_4,sex_male,Urbanity_Urban,,,8,8.0
69,111.51186595465711,371956.73700819456,196.10461223666522,Cooking_yes,Lighting_yes,TV_yes,age_36_45,Education_Post_Graduate,Size_3,sex_male,Urbanity_Rural,,,27,27.0
70,74.674252222544,204972.41784508066,127.44898699510776,Cooking_yes,Lighting_yes,TV_yes,age_56_65,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,6,6.0
71,67.0543104508032,119768.59845226276,76.41497363188375,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_High_School,Size_3,sex_female,Urbanity_Urban,,,20,20.0
72,106.64760023458746,360001.2214966153,212.9574004851897,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_College,Size_3,sex_female,Urbanity_Urban,,,38,38.0
75,119.92589092926454,422284.8292530027,247.07152020900688,Cooking_yes,Lighting_yes,TV_yes,age_56_65,Education_College,Size_10,sex_male,Urbanity_Urban,,,159,159.0
76,82.73941304099576,227948.47906350862,136.39621813177718,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_6,sex_male,Urbanity_Urban,,,2,2.0
77,106.54829159666562,377866.0282787336,224.74001193544933,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_College,Size_6,sex_male,Urbanity_Urban,,,7,7.0
79,69.21296125975518,165481.7177856146,91.35672542449979,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Rural,,,10,10.0
80,61.58228463013708,109396.94925382774,72.2513637487432,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_High_School,Size_3,sex_male,Urbanity_Urban,,,25,25.0
81,71.1642105267855,199594.70263297204,117.20834722259946,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,37,37.0
82,76.31806096204316,194196.44511803574,121.91275418152863,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,57,57.0
86,58.712165557125054,134551.6264538749,87.01752678596159,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_High_School,Size_5,sex_female,Urbanity_Urban,,,1,1.0
87,83.00429481133821,215146.6965900636,131.63958280444922,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,,,8,8.0
89,103.5875825488044,358140.9359440697,211.70732057841798,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Urban,,,32,32.0
90,59.175205225285225,115855.67383213135,73.73891206203027,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_High_School,Size_4,sex_male,Urbanity_Urban,,,8,8.0
91,105.48380131956499,378708.59066782455,224.31883565920185,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_College,Size_6,sex_male,Urbanity_Urban,,,5,5.0
92,67.25989987824659,145602.36059817663,90.40069929038546,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_High_School,Size_7,sex_male,Urbanity_Urban,,,7,7.0
93,63.17174396935735,100540.87785556946,64.77436008404612,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_Elementary_School,Size_5,sex_male,Urbanity_Urban,,,2,2.0
94,64.37477190749928,104271.9383634874,65.44234123684495,Cooking_yes,Lighting_yes,TV_yes,age_26_35,Education_High_School,Size_3,sex_male,Urbanity_Urban,,,33,33.0
