,Electricity,Income,Water,e_AC,e_Cooking,e_Lighting,i_Age,i_Education,i_FamilySize,i_Sex,i_Urbanity,real_index,sw,w,wf
40,70.54738175835715,175229.980322,98.9326900324857,AC_yes,Cooking_no,Lighting_yes,age_36_45,Education_High_School,Size_3,sex_male,Urbanity_Urban,,,44,44.0
41,70.44760473117857,206387.404745,114.02954331626428,AC_yes,Cooking_no,Lighting_yes,age_26_35,Education_Post_Secondary,Size_3,sex_female,Urbanity_Urban,,,55,55.0
44,89.7379297554643,331777.979628,185.34472592675,AC_yes,Cooking_no,Lighting_yes,age_56_65,Education_College,Size_8,sex_male,Urbanity_Urban,,,8,8.0
45,71.79668733300002,212785.375727,120.14200245724285,AC_yes,Cooking_no,Lighting_yes,age_36_45,Education_High_School,Size_6,sex_female,Urbanity_Urban,,,10,10.0
46,82.01419843860714,253207.722506,138.57927975531427,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_5,sex_female,Urbanity_Urban,,,5,5.0
47,70.35828856960715,203933.489573,106.41720065122857,AC_yes,Cooking_yes,Lighting_yes,age_56_65,Education_Post_Graduate,Size_2,sex_male,Urbanity_Rural,,,6,6.0
48,79.17299665264287,222500.12804,114.73746291861428,AC_yes,Cooking_yes,Lighting_yes,age_56_65,Education_College,Size_3,sex_male,Urbanity_Rural,,,22,22.0
50,61.30334132914286,136755.272733,76.88485534235714,AC_yes,Cooking_no,Lighting_yes,age_56_65,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,,,6,6.0
52,75.2408219947143,235739.165702,132.98534813935711,AC_yes,Cooking_no,Lighting_yes,age_56_65,Education_Post_Secondary,Size_3,sex_female,Urbanity_Urban,,,17,17.0
56,67.35971814307143,196876.399461,109.73907082883572,AC_yes,Cooking_no,Lighting_yes,age_56_65,Education_Elementary_School,Size_7,sex_male,Urbanity_Urban,,,8,8.0
57,87.88206505207144,300047.656941,163.79775401317858,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_Post_Graduate,Size_7,sex_male,Urbanity_Urban,,,29,29.0
58,78.78944250510715,268422.513166,145.83365329516428,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Urban,,,48,48.0
59,80.48541465928571,266464.851421,142.90961005151428,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Urban,,,36,36.0
60,69.16548741525001,208974.630682,116.47061328990713,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_High_School,Size_5,sex_female,Urbanity_Urban,,,3,3.0
61,62.61955424396429,164367.404715,92.62160847828571,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_Elementary_School,Size_5,sex_female,Urbanity_Urban,,,16,16.0
62,67.26810403685715,158806.380016,89.47851057374285,AC_yes,Cooking_yes,Lighting_yes,age_36_45,Education_High_School,Size_2,sex_male,Urbanity_Urban,,,34,34.0
64,82.76419714135716,286403.865244,163.02796311220715,AC_yes,Cooking_no,Lighting_yes,age_56_65,Education_Post_Secondary,Size_7,sex_female,Urbanity_Urban,,,4,4.0
65,76.0787541579643,237310.974062,129.0995243227357,AC_yes,Cooking_no,Lighting_yes,age_66_75,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,13,13.0
66,79.08405868582145,245979.774879,130.25883921905,AC_yes,Cooking_no,Lighting_yes,age_36_45,Education_Post_Graduate,Size_3,sex_male,Urbanity_Urban,,,37,37.0
67,75.78462904835715,240001.188131,136.4947102156857,AC_yes,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,,,9,9.0
68,57.3071513700643,123252.911764,68.72970875116785,AC_yes,Cooking_no,Lighting_yes,age_26_35,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,,,120,120.0
69,68.56598759417858,216279.861136,106.74235462586428,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Rural,,,50,50.0
70,76.62703024932142,248744.579618,140.9337773091357,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_5,sex_female,Urbanity_Urban,,,7,7.0
71,77.0059542805,235034.073714,134.9393391712143,AC_yes,Cooking_no,Lighting_yes,age_56_65,Education_Post_Secondary,Size_3,sex_female,Urbanity_Urban,,,12,12.0
72,60.19199189246786,130884.074398,74.13841915935,AC_yes,Cooking_no,Lighting_yes,age_56_65,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,,,6,6.0
73,80.58642967078572,270356.25759,144.98743731402143,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Urban,,,31,31.0
77,84.59522836375001,282090.021411,158.58181601295,AC_yes,Cooking_no,Lighting_yes,age_66_75,Education_College,Size_3,sex_male,Urbanity_Urban,,,22,22.0
78,86.7982611827143,281980.131925,154.22652895038573,AC_yes,Cooking_no,Lighting_yes,age_56_65,Education_College,Size_3,sex_male,Urbanity_Urban,,,20,20.0
79,71.37945113282144,221188.098972,115.71538045354283,AC_yes,Cooking_no,Lighting_yes,age_36_45,Education_College,Size_4,sex_male,Urbanity_Rural,,,19,19.0
80,63.90445557521429,155174.770397,89.39685069894286,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_Elementary_School,Size_5,sex_male,Urbanity_Urban,,,19,19.0
82,68.70117465842857,190604.602933,110.8539493581,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_High_School,Size_4,sex_male,Urbanity_Urban,,,10,10.0
83,65.034272667,172727.659449,99.71392031262856,AC_yes,Cooking_no,Lighting_yes,age_36_45,Education_High_School,Size_3,sex_male,Urbanity_Urban,,,32,32.0
84,82.51633470185715,283202.861594,152.74380594340712,AC_yes,Cooking_no,Lighting_yes,age_56_65,Education_College,Size_3,sex_male,Urbanity_Urban,,,14,14.0
85,72.14892934082143,203505.221685,118.66370282644284,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,31,31.0
86,72.73568744332144,216067.537733,125.92500938925713,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,37,37.0
87,66.66469199182143,192142.476151,106.30652408154998,AC_yes,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_1,sex_male,Urbanity_Urban,,,11,11.0
88,78.91523633410715,216594.168162,121.7045404297357,AC_yes,Cooking_yes,Lighting_yes,age_36_45,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,47,47.0
89,67.90676982339286,173072.587013,97.56294455834285,AC_yes,Cooking_no,Lighting_yes,age_36_45,Education_High_School,Size_3,sex_male,Urbanity_Urban,,,39,39.0
90,69.77811299217858,194731.797457,111.44782332533572,AC_yes,Cooking_no,Lighting_yes,age_26_35,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,26,26.0
91,84.5994626855,261162.184818,143.19202743817144,AC_yes,Cooking_yes,Lighting_yes,age_36_45,Education_College,Size_2,sex_female,Urbanity_Urban,,,30,30.0
92,63.32047827807143,126176.133039,72.48026453624286,AC_yes,Cooking_yes,Lighting_yes,age_46_55,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,,,73,73.0
93,85.5339241734643,266422.834945,145.43841429301426,AC_yes,Cooking_yes,Lighting_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Urban,,,48,48.0
94,72.21318863775001,209392.65133,118.33257320217143,AC_yes,Cooking_yes,Lighting_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,37,37.0
98,57.055724108825,159865.917934,83.58862878357856,AC_yes,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_2,sex_female,Urbanity_Rural,,,24,24.0
99,78.95632683253572,263141.618993,149.4606414100357,AC_yes,Cooking_no,Lighting_yes,age_56_65,Education_College,Size_2,sex_male,Urbanity_Urban,,,9,9.0
100,69.05790581010714,193344.855709,110.98159351468571,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_1,sex_male,Urbanity_Urban,,,9,9.0
101,65.07187001210715,170438.83021800002,86.20720902337142,AC_yes,Cooking_yes,Lighting_yes,age_26_35,Education_Post_Secondary,Size_4,sex_male,Urbanity_Rural,,,20,20.0
102,44.35490174980715,85203.6786121,43.422560299767134,AC_yes,Cooking_no,Lighting_yes,age_36_45,Education_Elementary_School,Size_4,sex_male,Urbanity_Rural,,,31,31.0
104,72.67543530382144,205974.771902,112.5416573552214,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,26,26.0
105,89.17199893157144,277920.87950700003,151.8372781748857,AC_yes,Cooking_yes,Lighting_yes,age_46_55,Education_College,Size_4,sex_male,Urbanity_Urban,,,10,10.0
106,66.29880161839286,171337.433757,98.50764386684284,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_High_School,Size_2,sex_male,Urbanity_Urban,,,20,20.0
107,56.879740382221435,112911.382548,56.351206932625715,AC_yes,Cooking_yes,Lighting_yes,age_46_55,Education_High_School,Size_2,sex_male,Urbanity_Rural,,,24,24.0
108,82.86385192214287,264713.289247,144.16138287054997,AC_yes,Cooking_yes,Lighting_yes,age_56_65,Education_Post_Graduate,Size_3,sex_male,Urbanity_Urban,,,12,12.0
109,71.13853423457144,188139.977526,104.63961491639284,AC_yes,Cooking_yes,Lighting_yes,age_56_65,Education_High_School,Size_3,sex_male,Urbanity_Urban,,,10,10.0
110,74.40204829503571,228091.786843,130.31016050721428,AC_yes,Cooking_yes,Lighting_yes,age_56_65,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,15,15.0
111,89.72939658967857,255821.510583,140.75944218620714,AC_yes,Cooking_yes,Lighting_yes,age_26_35,Education_College,Size_3,sex_male,Urbanity_Urban,,,51,51.0
112,58.04643644373929,100737.31404,51.018333893434274,AC_yes,Cooking_yes,Lighting_yes,age_36_45,Education_Elementary_School,Size_5,sex_male,Urbanity_Rural,,,33,33.0
113,83.53858592564286,289990.897798,159.28181730652855,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_5,sex_male,Urbanity_Urban,,,13,13.0
114,76.04822172264288,241295.749683,135.32154306956429,AC_yes,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,,,15,15.0
115,60.332459971503575,158859.256451,93.14353044302857,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_Elementary_School,Size_5,sex_male,Urbanity_Urban,,,19,19.0
116,88.84749837071429,272351.713858,149.05747704704996,AC_yes,Cooking_yes,Lighting_yes,age_56_65,Education_College,Size_3,sex_male,Urbanity_Urban,,,23,23.0
117,69.20993764189286,162976.42616099998,90.49679631584999,AC_yes,Cooking_yes,Lighting_yes,age_46_55,Education_Elementary_School,Size_5,sex_male,Urbanity_Urban,,,19,19.0
118,73.29394433910716,220301.649035,126.3335915505,AC_yes,Cooking_no,Lighting_yes,age_56_65,Education_Post_Secondary,Size_2,sex_female,Urbanity_Urban,,,2,2.0
119,67.48636649589287,189115.045791,105.78618784457855,AC_yes,Cooking_no,Lighting_yes,age_56_65,Education_High_School,Size_2,sex_female,Urbanity_Urban,,,3,3.0
120,76.74963122150001,239976.650881,134.49911034680716,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_Post_Graduate,Size_2,sex_male,Urbanity_Urban,,,34,34.0
121,53.65775996477144,109569.106898,63.37179822947428,AC_yes,Cooking_no,Lighting_yes,age_36_45,Education_Elementary_School,Size_1,sex_female,Urbanity_Urban,,,13,13.0
123,69.74025483003571,207072.546841,108.50045501487857,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_2,sex_female,Urbanity_Rural,,,32,32.0
124,46.73169812160358,83477.6090536,40.920275302907854,AC_yes,Cooking_no,Lighting_yes,age_56_65,Education_Elementary_School,Size_2,sex_male,Urbanity_Rural,,,12,12.0
125,79.3382869659643,241228.333869,135.6905390782214,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,,,12,12.0
126,72.35608688803572,199050.924745,113.14097572779285,AC_yes,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,28,28.0
127,74.15875570932144,227126.141556,129.27461372305712,AC_yes,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,,,14,14.0
128,75.13582549882143,215210.559116,121.98829504430714,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_2,sex_female,Urbanity_Urban,,,29,29.0
129,71.78115742682142,207828.884889,117.86705315844286,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,28,28.0
130,64.47941360310715,172262.897796,91.55438417445714,AC_yes,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_4,sex_male,Urbanity_Rural,,,17,17.0
132,66.96800294153572,182696.743333,103.95598634857143,AC_yes,Cooking_no,Lighting_yes,age_56_65,Education_High_School,Size_2,sex_female,Urbanity_Urban,,,2,2.0
133,49.18127010905358,81901.521635,41.48438103814213,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_Elementary_School,Size_2,sex_female,Urbanity_Rural,,,77,77.0
134,74.55312878375001,211541.262849,106.34037223990714,AC_yes,Cooking_yes,Lighting_yes,age_56_65,Education_College,Size_2,sex_male,Urbanity_Rural,,,6,6.0
135,67.77057813260714,174760.21928299998,98.81763825038573,AC_yes,Cooking_yes,Lighting_yes,age_56_65,Education_High_School,Size_2,sex_male,Urbanity_Urban,,,2,2.0
136,75.64027609896429,203654.891489,113.76490616622857,AC_yes,Cooking_yes,Lighting_yes,age_46_55,Education_Post_Secondary,Size_1,sex_male,Urbanity_Urban,,,6,6.0
137,86.82604239389286,276206.11703200004,153.13446142477142,AC_yes,Cooking_no,Lighting_yes,age_56_65,Education_College,Size_3,sex_male,Urbanity_Urban,,,24,24.0
138,74.64084054178572,179985.947922,102.21117523039285,AC_yes,Cooking_yes,Lighting_yes,age_46_55,Education_High_School,Size_3,sex_male,Urbanity_Urban,,,40,40.0
139,75.26838356225001,219994.466443,124.54385296966429,AC_yes,Cooking_yes,Lighting_yes,age_56_65,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,4,4.0
140,60.30824230166073,117907.223407,67.42243803692143,AC_yes,Cooking_yes,Lighting_yes,age_46_55,Education_Elementary_School,Size_1,sex_female,Urbanity_Urban,,,4,4.0
141,77.04088586896428,205201.979138,118.92767755858571,AC_yes,Cooking_yes,Lighting_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,39,39.0
142,70.56398102767858,179896.158087,103.17822280652142,AC_yes,Cooking_yes,Lighting_yes,age_56_65,Education_High_School,Size_2,sex_female,Urbanity_Urban,,,1,1.0
143,63.328476177,169514.743895,91.06766276399999,AC_yes,Cooking_yes,Lighting_yes,age_46_55,Education_Post_Secondary,Size_2,sex_female,Urbanity_Rural,,,29,29.0
144,58.94654989695715,152025.29820999998,80.44897401751427,AC_yes,Cooking_no,Lighting_yes,age_36_45,Education_High_School,Size_5,sex_female,Urbanity_Rural,,,18,18.0
145,88.68834909610715,275774.68682,158.75674595728572,AC_yes,Cooking_yes,Lighting_yes,age_36_45,Education_Post_Secondary,Size_8,sex_male,Urbanity_Urban,,,32,32.0
146,80.60216221150002,287654.375006,157.48752073969283,AC_yes,Cooking_no,Lighting_yes,age_56_65,Education_College,Size_8,sex_male,Urbanity_Rural,,,12,12.0
148,68.19812629417858,219621.723296,124.64633044346428,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_High_School,Size_6,sex_female,Urbanity_Urban,,,7,7.0
149,74.40325951528573,232021.888662,120.59298275170714,AC_yes,Cooking_yes,Lighting_yes,age_46_55,Education_College,Size_4,sex_male,Urbanity_Rural,,,17,17.0
152,70.8232644175,217637.083472,110.4362412387,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_Post_Graduate,Size_4,sex_male,Urbanity_Rural,,,12,12.0
153,58.48727813544286,132355.736055,73.42672627369,AC_yes,Cooking_no,Lighting_yes,age_36_45,Education_Elementary_School,Size_3,sex_female,Urbanity_Urban,,,106,106.0
154,63.94863294942858,126222.178305,73.31397627597212,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_Elementary_School,Size_2,sex_female,Urbanity_Urban,,,70,70.0
155,77.36472951703573,230792.305671,132.85883922907854,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,,,8,8.0
156,72.68777850475,219819.795672,111.68735167117856,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Rural,,,43,43.0
157,58.626113687903576,138004.063075,79.30028587435,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,,,101,101.0
159,73.79775402164286,207617.134463,121.29406227664286,AC_yes,Cooking_yes,Lighting_yes,age_46_55,Education_High_School,Size_5,sex_female,Urbanity_Urban,,,9,9.0
160,84.24507182242857,302580.803726,162.4517000242857,AC_yes,Cooking_no,Lighting_yes,age_66_75,Education_College,Size_8,sex_female,Urbanity_Rural,,,10,10.0
161,93.8698548232143,334015.73547,181.4450518833857,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_8,sex_male,Urbanity_Urban,,,35,35.0
162,91.49095433160716,314152.340131,164.91509381605715,AC_yes,Cooking_yes,Lighting_yes,age_36_45,Education_College,Size_7,sex_male,Urbanity_Urban,,,27,27.0
163,96.16780508942858,308572.575858,166.19673585017856,AC_yes,Cooking_yes,Lighting_yes,age_46_55,Education_College,Size_6,sex_male,Urbanity_Urban,,,9,9.0
165,82.8124334732143,265959.850844,141.34983862592856,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Urban,,,41,41.0
166,75.7961072619643,230831.691565,134.4943876197857,AC_yes,Cooking_no,Lighting_yes,age_66_75,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,10,10.0
167,86.0545568574643,284359.58161500003,159.662343331,AC_yes,Cooking_no,Lighting_yes,age_66_75,Education_College,Size_3,sex_male,Urbanity_Urban,,,19,19.0
168,77.67837731857144,251874.760561,137.16600065477857,AC_yes,Cooking_no,Lighting_yes,age_26_35,Education_College,Size_3,sex_male,Urbanity_Urban,,,43,43.0
169,66.63452838789286,165402.437188,92.59471269537143,AC_yes,Cooking_yes,Lighting_yes,age_19_25,Education_High_School,Size_4,sex_male,Urbanity_Urban,,,10,10.0
170,73.300924241,205680.743924,115.52490646176429,AC_yes,Cooking_yes,Lighting_yes,age_36_45,Education_Post_Secondary,Size_2,sex_female,Urbanity_Urban,,,26,26.0
171,64.702585463,158078.144635,83.62642443179284,AC_yes,Cooking_yes,Lighting_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Rural,,,34,34.0
172,56.29664596562858,110730.440183,55.60105089904642,AC_yes,Cooking_yes,Lighting_yes,age_36_45,Education_Elementary_School,Size_6,sex_male,Urbanity_Rural,,,29,29.0
173,76.04290141782144,229425.537391,131.15845039980715,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,,,6,6.0
175,77.84844691960716,238490.700921,135.13630416972143,AC_yes,Cooking_yes,Lighting_yes,age_46_55,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,,,11,11.0
176,84.29274733642859,273923.053289,150.7348572658357,AC_yes,Cooking_no,Lighting_yes,age_36_45,Education_College,Size_4,sex_male,Urbanity_Urban,,,8,8.0
177,82.27787124967857,254759.419215,141.88460396499286,AC_yes,Cooking_no,Lighting_yes,age_36_45,Education_College,Size_2,sex_female,Urbanity_Urban,,,33,33.0
178,54.711772421946435,109669.281641,56.18159144449499,AC_yes,Cooking_no,Lighting_yes,age_36_45,Education_High_School,Size_2,sex_male,Urbanity_Rural,,,28,28.0
179,80.22367623875,219789.96757,126.76425581228571,AC_yes,Cooking_yes,Lighting_yes,age_26_35,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,,,16,16.0
180,75.95682754057144,231417.918005,131.6119367321,AC_yes,Cooking_no,Lighting_yes,age_56_65,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,16,16.0
181,57.67039843656429,118786.957804,61.05313555796214,AC_yes,Cooking_yes,Lighting_yes,age_46_55,Education_High_School,Size_2,sex_male,Urbanity_Rural,,,24,24.0
182,40.386979811296435,53761.4092464,23.874925373377856,AC_yes,Cooking_no,Lighting_yes,age_36_45,Education_Elementary_School,Size_1,sex_male,Urbanity_Rural,,,24,24.0
183,74.13034260328573,220575.080958,116.51658872202857,AC_yes,Cooking_no,Lighting_yes,age_66_75,Education_College,Size_2,sex_male,Urbanity_Rural,,,16,16.0
185,65.69749152075,180602.163715,102.28583285934285,AC_yes,Cooking_no,Lighting_yes,age_36_45,Education_High_School,Size_4,sex_male,Urbanity_Urban,,,10,10.0
186,82.1519617259643,271375.352205,147.80747815502858,AC_yes,Cooking_yes,Lighting_yes,age_36_45,Education_College,Size_4,sex_male,Urbanity_Urban,,,11,11.0
187,71.78700677285715,185369.901602,100.0116250246857,AC_yes,Cooking_yes,Lighting_yes,age_56_65,Education_Post_Secondary,Size_3,sex_female,Urbanity_Rural,,,12,12.0
189,66.86252911539286,144789.599396,81.65103830741428,AC_yes,Cooking_yes,Lighting_yes,age_36_45,Education_Elementary_School,Size_4,sex_male,Urbanity_Urban,,,23,23.0
192,83.82734925589287,259990.71597600004,150.03122840552143,AC_yes,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_6,sex_female,Urbanity_Urban,,,8,8.0
193,72.26198709039286,229708.67473000003,116.9280468139857,AC_yes,Cooking_no,Lighting_yes,age_36_45,Education_College,Size_4,sex_female,Urbanity_Rural,,,14,14.0
194,73.17212755507144,233500.959772,130.08304077711426,AC_yes,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_4,sex_female,Urbanity_Urban,,,15,15.0
195,69.57529899292858,191270.644893,107.93329194372858,AC_yes,Cooking_yes,Lighting_yes,age_36_45,Education_Post_Secondary,Size_1,sex_male,Urbanity_Urban,,,11,11.0
196,61.80135443000001,128176.583028,73.88398189788714,AC_yes,Cooking_yes,Lighting_yes,age_46_55,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,,,73,73.0
197,79.39963261103573,231397.542343,129.58844254637143,AC_yes,Cooking_yes,Lighting_yes,age_26_35,Education_College,Size_1,sex_male,Urbanity_Urban,,,12,12.0
199,84.06210153157144,272429.703539,149.64848303214285,AC_yes,Cooking_yes,Lighting_yes,age_66_75,Education_College,Size_2,sex_male,Urbanity_Urban,,,15,15.0
200,76.45229559085716,212037.915793,121.43936996265712,AC_yes,Cooking_yes,Lighting_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,35,35.0
201,64.961176288,178230.48106700004,90.22093692174286,AC_yes,Cooking_no,Lighting_yes,age_36_45,Education_Post_Graduate,Size_2,sex_male,Urbanity_Rural,,,32,32.0
203,59.643116809146434,108099.217461,63.12210695163571,AC_yes,Cooking_no,Lighting_yes,age_26_35,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,,,92,92.0
204,54.13468099817858,96419.5125234,49.53680257877857,AC_yes,Cooking_no,Lighting_yes,age_36_45,Education_Elementary_School,Size_5,sex_male,Urbanity_Rural,,,34,34.0
205,80.21722877139287,261785.02494,142.49261960022142,AC_yes,Cooking_no,Lighting_yes,age_26_35,Education_Post_Graduate,Size_5,sex_male,Urbanity_Urban,,,15,15.0
206,63.11535090546429,152121.60005,78.13687304694285,AC_yes,Cooking_yes,Lighting_yes,age_76_85,Education_High_School,Size_3,sex_male,Urbanity_Rural,,,28,28.0
207,85.96336403614286,267480.91758,142.64764649213572,AC_yes,Cooking_yes,Lighting_yes,age_36_45,Education_College,Size_3,sex_female,Urbanity_Urban,,,44,44.0
209,86.81084771678572,297037.848184,164.50127184570712,AC_yes,Cooking_no,Lighting_yes,age_66_75,Education_College,Size_3,sex_female,Urbanity_Urban,,,18,18.0
210,79.05456930735714,260839.36463400003,139.67635936575712,AC_yes,Cooking_no,Lighting_yes,age_56_65,Education_College,Size_2,sex_male,Urbanity_Urban,,,5,5.0
211,77.8197594924643,229200.948564,131.44690396370714,AC_yes,Cooking_yes,Lighting_yes,age_46_55,Education_Post_Secondary,Size_3,sex_female,Urbanity_Urban,,,36,36.0
212,87.71389441842858,284026.812762,152.80182696167142,AC_yes,Cooking_yes,Lighting_yes,age_46_55,Education_College,Size_4,sex_male,Urbanity_Urban,,,10,10.0
213,60.39342755078215,148270.18041600002,74.42079662254929,AC_yes,Cooking_yes,Lighting_yes,age_46_55,Education_Elementary_School,Size_8,sex_male,Urbanity_Rural,,,84,84.0
215,73.59194111189287,233822.140964,127.45156834654284,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,,,12,12.0
216,63.493395475642856,132814.417392,73.46216776232143,AC_yes,Cooking_yes,Lighting_yes,age_26_35,Education_Elementary_School,Size_4,sex_male,Urbanity_Urban,,,34,34.0
217,63.0832185285,152074.560113,86.48520659389285,AC_yes,Cooking_yes,Lighting_yes,age_46_55,Education_High_School,Size_1,sex_male,Urbanity_Urban,,,3,3.0
218,71.34713216385714,195628.347846,108.94887232687856,AC_yes,Cooking_yes,Lighting_yes,age_56_65,Education_High_School,Size_3,sex_female,Urbanity_Urban,,,9,9.0
219,56.44262317018572,127313.563008,73.025103464825,AC_yes,Cooking_no,Lighting_yes,age_26_35,Education_Elementary_School,Size_3,sex_female,Urbanity_Urban,,,116,116.0
220,82.68224887875,261504.050725,142.07895461262856,AC_yes,Cooking_no,Lighting_yes,age_36_45,Education_College,Size_3,sex_male,Urbanity_Urban,,,46,46.0
221,67.79668662332143,203373.639052,114.8631662014357,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_High_School,Size_5,sex_male,Urbanity_Urban,,,11,11.0
222,79.63706070492857,246569.629858,142.24811513454284,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,,,9,9.0
223,60.98205701225001,130478.78318,75.74079952573571,AC_yes,Cooking_yes,Lighting_yes,age_36_45,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,,,109,109.0
224,73.70260706589286,199887.560809,115.49067613914998,AC_yes,Cooking_yes,Lighting_yes,age_36_45,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,30,30.0
226,61.27784502360715,133033.996468,74.87857297898428,AC_yes,Cooking_no,Lighting_yes,age_56_65,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,,,6,6.0
229,72.40753859564286,219996.100913,126.07598483928567,AC_yes,Cooking_no,Lighting_yes,age_56_65,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,6,6.0
230,80.5189700182143,261756.367238,145.10149337857854,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_2,sex_male,Urbanity_Urban,,,31,31.0
231,73.28537514850001,209542.647332,116.50118667505,AC_yes,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,44,44.0
232,47.32819474131429,79543.6422266,39.101406137387144,AC_yes,Cooking_no,Lighting_yes,age_36_45,Education_Elementary_School,Size_3,sex_male,Urbanity_Rural,,,116,116.0
