,index,i_Sex,i_Urbanity,i_FamilySize,i_Age,i_Education,e_TV,e_Cooking,e_Refrigeration,e_AC,Income,Electricity,Water,w,wf
468,468,sex_male,Urbanity_Urban,Size_1,age_46_55,Education_Elementary_School,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,78270.61494932996,79.25862081413571,61.03529130838174,45.64818763326226,10.897530360387446
469,469,sex_female,Urbanity_Rural,Size_2,age_46_55,Education_College,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,328393.9820368237,142.3892257533065,227.592922056038,45.64818763326226,56.63230474993288
470,470,sex_male,Urbanity_Urban,Size_2,age_46_55,Education_College,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,354282.06738435815,155.07299913155768,252.6136486428745,45.64818763326226,62.08355381437248
471,471,sex_female,Urbanity_Urban,Size_3,age_26_35,Education_Post_Secondary,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,200481.09389145198,112.50630669739071,148.65632776042625,45.64818763326226,103.47409788609926
472,472,sex_male,Urbanity_Urban,Size_1,age_36_45,Education_College,TV_yes,Cooking_yes,Refrigeration_yes,AC_yes,343547.6537231658,163.16003785651452,239.06658551673092,45.64818763326226,31.47776962566584
473,473,sex_male,Urbanity_Urban,Size_6,age_36_45,Education_College,TV_yes,Cooking_yes,Refrigeration_yes,AC_yes,384834.7845908781,169.0546915172063,269.79228140112855,45.64818763326226,44.86642146756083
474,474,sex_female,Urbanity_Urban,Size_6,age_56_65,Education_Post_Secondary,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,242755.8577868592,129.77477729474032,182.69526296260864,45.64818763326226,0.0
475,475,sex_female,Urbanity_Urban,Size_5,age_46_55,Education_Post_Secondary,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,225213.16613645107,119.3895603654871,167.2616167014496,45.64818763326226,16.617982324436348
476,476,sex_male,Urbanity_Urban,Size_5,age_56_65,Education_High_School,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,143513.30700937414,98.35126345459759,110.23691560914554,45.64818763326226,0.0
477,477,sex_male,Urbanity_Urban,Size_5,age_36_45,Education_Elementary_School,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,102051.72153581232,90.09301622546757,78.53319488564625,45.64818763326226,49.389500051063756
478,478,sex_female,Urbanity_Urban,Size_3,age_26_35,Education_College,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,358104.8699182828,159.0562291011596,256.5122544388049,45.64818763326226,96.40189239494958
479,479,sex_female,Urbanity_Urban,Size_3,age_46_55,Education_Post_Secondary,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,216918.53236130378,118.75375800811695,159.70421604876077,45.64818763326226,100.41658642148955
480,480,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_High_School,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,121331.13659630377,84.62576296876884,93.44995080608871,45.64818763326226,104.01821920803765
481,481,sex_male,Urbanity_Rural,Size_5,age_26_35,Education_Post_Secondary,TV_yes,Cooking_yes,Refrigeration_yes,AC_yes,179471.86153083452,111.68022261074844,120.92314122626743,45.64818763326226,32.28119981998597
482,482,sex_male,Urbanity_Urban,Size_6,age_56_65,Education_High_School,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,150330.2031236565,99.55616856078258,117.67073614881828,45.64818763326226,0.0
483,483,sex_male,Urbanity_Rural,Size_2,age_56_65,Education_College,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,330955.3988884198,148.02014980079485,221.23894593367154,45.64818763326226,14.602350889781015
484,484,sex_female,Urbanity_Rural,Size_3,age_46_55,Education_Post_Secondary,TV_yes,Cooking_yes,Refrigeration_yes,AC_yes,178601.73946513914,111.85999969389923,125.98790215101069,45.64818763326226,104.04194507553825
485,485,sex_male,Urbanity_Urban,Size_2,age_46_55,Education_High_School,TV_yes,Cooking_yes,Refrigeration_yes,AC_yes,115359.6778818656,94.11105893417898,90.740215412506,45.64818763326226,63.87330505677611
486,486,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_Post_Graduate,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,415374.78729307227,176.22106424722904,285.53401972026563,45.64818763326226,118.01420257794649
487,487,sex_male,Urbanity_Rural,Size_3,age_76_85,Education_Elementary_School,TV_yes,Cooking_yes,Refrigeration_yes,AC_yes,71199.92613144718,81.33531084009634,46.14247987137572,45.64818763326226,113.71257562074572
488,488,sex_female,Urbanity_Urban,Size_3,age_26_35,Education_College,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,355960.42086585547,162.35206245788103,250.43448691812944,45.64818763326226,96.40189239494958
489,489,sex_female,Urbanity_Rural,Size_2,age_46_55,Education_Post_Graduate,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,379750.04211134353,165.88124421565368,251.23715655444283,45.64818763326226,72.32177902064828
490,490,sex_male,Urbanity_Urban,Size_5,age_56_65,Education_College,TV_yes,Cooking_yes,Refrigeration_yes,AC_yes,387950.1373820157,172.71190520543576,275.23146770976297,45.64818763326226,0.0
491,491,sex_female,Urbanity_Urban,Size_5,age_56_65,Education_College,TV_yes,Cooking_yes,Refrigeration_yes,AC_yes,389312.9581518298,174.42864094251496,276.17475571185366,45.64818763326226,0.0
492,492,sex_male,Urbanity_Urban,Size_3,age_66_75,Education_Post_Secondary,TV_yes,Cooking_yes,Refrigeration_yes,AC_yes,218955.86850506972,124.25276142599395,165.0447224216555,45.64818763326226,61.70305053846393
493,493,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_College,TV_yes,Cooking_yes,Refrigeration_yes,AC_yes,363625.8417018781,163.68483170434484,245.62724797048855,45.64818763326226,102.42098864882816
494,494,sex_female,Urbanity_Urban,Size_4,age_46_55,Education_High_School,TV_yes,Cooking_yes,Refrigeration_yes,AC_yes,135094.76363424744,101.31269764480506,106.1891326333164,45.64818763326226,6.329553927088805
495,495,sex_female,Urbanity_Urban,Size_3,age_19_25,Education_College,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,353795.1055300596,159.1749552645312,247.34774840261082,45.64818763326226,171.45396992786826
496,496,sex_female,Urbanity_Urban,Size_3,age_36_45,Education_Post_Secondary,TV_yes,Cooking_yes,Refrigeration_yes,AC_yes,207097.8227131007,125.88729963879904,151.4541739230204,45.64818763326226,126.18652414537024
497,497,sex_male,Urbanity_Rural,Size_2,age_36_45,Education_Post_Graduate,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,371941.67852006893,149.3746605278549,245.9943305950074,45.64818763326226,106.97580377982308
498,498,sex_male,Urbanity_Urban,Size_2,age_46_55,Education_High_School,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,115999.69628249956,92.49438467062086,93.11493098567476,45.64818763326226,63.77704471517905
499,499,sex_male,Urbanity_Urban,Size_2,age_36_45,Education_Post_Secondary,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,191055.994558032,116.64581313656052,139.46939647730073,45.64818763326226,94.82943668780574
500,500,sex_male,Urbanity_Urban,Size_2,age_66_75,Education_College,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,368280.0596099225,166.75840869219817,260.37502246719373,45.64818763326226,14.293410212858541
501,501,sex_male,Urbanity_Urban,Size_4,age_36_45,Education_High_School,TV_yes,Cooking_yes,Refrigeration_yes,AC_yes,124272.67216085002,97.65929218546336,97.66371037567957,45.64818763326226,40.983578686263634
502,502,sex_male,Urbanity_Urban,Size_1,age_36_45,Education_Post_Secondary,TV_yes,Cooking_yes,Refrigeration_yes,AC_yes,190674.2258599352,115.5551213846567,144.1371106344997,45.64818763326226,38.549975116815524
503,503,sex_male,Urbanity_Urban,Size_2,age_36_45,Education_Elementary_School,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,79796.1646032223,78.81113174528399,61.120508796989355,45.64818763326226,92.94692965525833
504,504,sex_male,Urbanity_Rural,Size_2,age_46_55,Education_Elementary_School,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,49438.48463924674,69.9064932962299,28.85667332062918,45.64818763326226,70.80235058542635
505,505,sex_male,Urbanity_Rural,Size_4,age_36_45,Education_High_School,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,90115.8678839825,79.65608221856877,61.58665744249584,45.64818763326226,44.4164166571182
506,506,sex_male,Urbanity_Rural,Size_2,age_36_45,Education_Post_Secondary,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,158556.6835293321,97.04762741375542,110.30807507374212,45.64818763326226,98.35853500025738
507,507,sex_male,Urbanity_Urban,Size_2,age_36_45,Education_College,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,353962.43671845505,160.79876271094196,248.07433244944156,45.64818763326226,87.7572311966561
508,508,sex_male,Urbanity_Urban,Size_2,age_46_55,Education_High_School,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,113857.51485326268,91.5551992360402,87.01353376719607,45.64818763326226,63.77704471517905
509,509,sex_male,Urbanity_Urban,Size_4,age_26_35,Education_High_School,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,121271.69128324011,89.75052810809416,91.299419214833,45.64818763326226,18.271152426992668
510,510,sex_male,Urbanity_Rural,Size_1,age_46_55,Education_Elementary_School,TV_yes,Cooking_yes,Refrigeration_yes,AC_yes,43622.258277628396,77.62299204112605,26.475020949611732,45.64818763326226,14.522889014436137
511,511,sex_male,Urbanity_Urban,Size_6,age_46_55,Education_College,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,390764.8907578999,165.13661176470603,275.89186861222197,45.64818763326226,19.096483743680185
512,512,sex_female,Urbanity_Urban,Size_3,age_46_55,Education_High_School,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,121567.38709713149,96.07769081424559,95.61989448087631,45.64818763326226,95.03787183114645
513,513,sex_female,Urbanity_Urban,Size_2,age_36_45,Education_College,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,356826.10537693993,159.7559288431193,250.26438521919917,45.64818763326226,78.77688381976486
514,514,sex_male,Urbanity_Urban,Size_2,age_46_55,Education_College,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,353330.7891732917,150.73102469126292,249.39798413844704,45.64818763326226,62.08355381437248
515,515,sex_male,Urbanity_Urban,Size_2,age_46_55,Education_Post_Secondary,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,197267.07004468987,108.3687706751713,148.79164676300232,45.64818763326226,69.15575930552215
516,516,sex_male,Urbanity_Urban,Size_1,age_66_75,Education_Post_Secondary,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,204184.64777884405,115.51604516020954,154.173347914028,45.64818763326226,0.0
517,517,sex_male,Urbanity_Urban,Size_5,age_46_55,Education_Elementary_School,TV_yes,Cooking_yes,Refrigeration_yes,AC_yes,106129.15026730104,96.580381607552,80.75814531771309,45.64818763326226,23.81208301037724
518,518,sex_female,Urbanity_Urban,Size_2,age_26_35,Education_Elementary_School,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,81623.56078483572,81.16719140878409,64.89255581336799,45.64818763326226,61.35041636069324
519,519,sex_male,Urbanity_Urban,Size_5,age_46_55,Education_Post_Secondary,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,222895.72163809935,127.00983814386412,164.04673782619008,45.64818763326226,25.59832970132756
520,520,sex_male,Urbanity_Rural,Size_5,age_46_55,Education_Elementary_School,TV_yes,Cooking_yes,Refrigeration_yes,AC_yes,70634.70060211103,87.46042135641605,46.72276825565057,45.64818763326226,27.34118132282886
521,521,sex_male,Urbanity_Rural,Size_2,age_46_55,Education_College,TV_yes,Cooking_yes,Refrigeration_yes,AC_yes,325315.7168484733,150.3025778146845,213.11619320370568,45.64818763326226,65.70891246842118
522,522,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_Post_Secondary,TV_yes,Cooking_yes,Refrigeration_yes,AC_yes,209686.72147677068,122.5107259164617,153.92792048245866,45.64818763326226,109.49319413997785
523,523,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_High_School,TV_yes,Cooking_yes,Refrigeration_yes,AC_yes,122679.55765533775,105.00752352714144,93.69534242083643,45.64818763326226,104.11447954963475
524,524,sex_male,Urbanity_Rural,Size_2,age_46_55,Education_College,TV_yes,Cooking_yes,Refrigeration_yes,AC_yes,321505.0971165471,157.31100162476275,213.81646059177692,45.64818763326226,65.70891246842118
525,525,sex_male,Urbanity_Urban,Size_2,age_46_55,Education_Post_Secondary,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,200538.98531921895,116.90616758553459,154.36529100607848,45.64818763326226,69.15575930552215
526,526,sex_female,Urbanity_Urban,Size_4,age_46_55,Education_High_School,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,133617.99981699837,96.48776576076948,100.85295166721164,45.64818763326226,6.233293585491737
527,527,sex_male,Urbanity_Urban,Size_2,age_46_55,Education_High_School,TV_yes,Cooking_yes,Refrigeration_yes,AC_yes,117927.37770502563,101.6298524833665,89.05293540656426,45.64818763326226,63.87330505677611
528,528,sex_female,Urbanity_Urban,Size_2,age_46_55,Education_Post_Secondary,TV_yes,Cooking_yes,Refrigeration_yes,AC_yes,207678.97267825948,127.10318980362734,151.78544258825968,45.64818763326226,60.27167227022801
529,529,sex_female,Urbanity_Urban,Size_4,age_36_45,Education_Post_Graduate,TV_yes,Cooking_yes,Refrigeration_yes,AC_yes,429166.7651963321,190.94765290767066,296.62443226772587,45.64818763326226,45.99921467928123
530,530,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_Post_Secondary,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,207887.0664366065,123.68222704012098,152.9655763522297,45.64818763326226,109.39693379838079
531,531,sex_male,Urbanity_Urban,Size_4,age_56_65,Education_Elementary_School,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,108782.4000576768,89.00531981225917,81.42216096766826,45.64818763326226,0.0
532,532,sex_male,Urbanity_Urban,Size_5,age_36_45,Education_Elementary_School,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,105267.13659315539,89.56116509953178,80.65752134100796,45.64818763326226,49.389500051063756
533,533,sex_male,Urbanity_Urban,Size_1,age_56_65,Education_Post_Secondary,TV_yes,Cooking_yes,Refrigeration_yes,AC_yes,195410.5257121787,121.0805293266366,144.3909489842753,45.64818763326226,0.0
534,534,sex_male,Urbanity_Urban,Size_1,age_36_45,Education_Post_Secondary,TV_yes,Cooking_yes,Refrigeration_yes,AC_yes,186248.89614370032,114.69184456147005,140.4529945864803,45.64818763326226,38.549975116815524
535,535,sex_male,Urbanity_Urban,Size_3,age_36_45,Education_College,TV_yes,Cooking_yes,Refrigeration_yes,AC_yes,358916.34314557276,163.33450750079274,244.0814608577276,45.64818763326226,128.09466603111179
536,536,sex_female,Urbanity_Urban,Size_3,age_36_45,Education_College,TV_yes,Cooking_yes,Refrigeration_yes,AC_yes,360687.3162757317,169.72564345911752,251.10308546005712,45.64818763326226,119.11431865422054
537,537,sex_male,Urbanity_Urban,Size_3,age_36_45,Education_High_School,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,115650.24522837553,95.12778598538685,90.87306003869331,45.64818763326226,129.6918965903213
538,538,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_College,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,362913.3502606723,160.0048561326027,257.4686101323723,45.64818763326226,102.3247283072311
539,539,sex_male,Urbanity_Urban,Size_4,age_46_55,Education_High_School,TV_yes,Cooking_yes,Refrigeration_yes,AC_yes,128739.53397274768,96.66177685080747,96.45470959860027,45.64818763326226,15.309901303980027
540,540,sex_male,Urbanity_Rural,Size_5,age_46_55,Education_High_School,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,103632.27250234997,88.85369239442562,69.09252357966962,45.64818763326226,23.748713423436087
541,541,sex_male,Urbanity_Urban,Size_5,age_36_45,Education_High_School,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,132122.1517427929,95.11079680634035,104.6516579651038,45.64818763326226,45.89329249326808
542,542,sex_female,Urbanity_Urban,Size_1,age_36_45,Education_Post_Secondary,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,189720.46150416022,112.14792520831637,141.1519678583114,45.64818763326226,29.473367398327234
543,543,sex_male,Urbanity_Urban,Size_3,age_26_35,Education_Elementary_School,TV_yes,Cooking_yes,Refrigeration_yes,AC_yes,82671.04408030688,87.14090028801786,64.01540275083691,45.64818763326226,110.66819857204015
544,544,sex_female,Urbanity_Rural,Size_8,age_56_65,Education_College,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,377356.73665753,162.9462129420188,261.7254705842266,45.64818763326226,6.585206096807702
545,545,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_Post_Secondary,TV_yes,Cooking_yes,Refrigeration_yes,AC_yes,208508.75354509387,123.76217363051146,151.73398429844218,45.64818763326226,109.49319413997785
546,546,sex_male,Urbanity_Urban,Size_4,age_36_45,Education_Post_Secondary,TV_yes,Cooking_yes,Refrigeration_yes,AC_yes,210837.35608555446,126.55137859285065,161.0995193775013,45.64818763326226,46.36229327660674
547,547,sex_male,Urbanity_Rural,Size_7,age_36_45,Education_Post_Secondary,TV_yes,Cooking_yes,Refrigeration_yes,AC_yes,201316.78541099333,119.11244065569828,143.94856991852188,45.64818763326226,121.03823067618245
548,548,sex_female,Urbanity_Urban,Size_1,age_46_55,Education_Post_Secondary,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,198318.09341696798,113.23281148150976,144.35602024860304,45.64818763326226,3.799690016043628
549,549,sex_male,Urbanity_Rural,Size_3,age_66_75,Education_College,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,336825.3542277443,146.39507897470205,220.41217479183524,45.64818763326226,58.0636830181688
550,550,sex_male,Urbanity_Urban,Size_3,age_66_75,Education_Elementary_School,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,107451.9226188936,87.35840123721741,83.36083034065973,45.64818763326226,59.72428316431945
551,551,sex_male,Urbanity_Urban,Size_2,age_56_65,Education_High_School,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,122301.41145873615,90.64382003750127,92.24211754353522,45.64818763326226,12.766743478135968
552,552,sex_female,Urbanity_Urban,Size_2,age_46_55,Education_Post_Secondary,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,201864.07870377824,113.92650702273295,155.5096925756827,45.64818763326226,60.17541192863093
553,553,sex_male,Urbanity_Urban,Size_6,age_26_35,Education_High_School,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,138031.24728323298,101.71761485582995,105.6508008166364,45.64818763326226,23.84748610909646
554,554,sex_male,Urbanity_Urban,Size_3,age_26_35,Education_College,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,355904.56073422974,159.9437457368035,248.32483779910683,45.64818763326226,105.38223977184082
555,555,sex_male,Urbanity_Urban,Size_2,age_36_45,Education_College,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,348942.888435883,155.32674535890231,250.39605827331314,45.64818763326226,87.7572311966561
556,556,sex_male,Urbanity_Urban,Size_1,age_26_35,Education_Post_Secondary,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,183259.96245139948,114.93809900927789,137.8343280608937,45.64818763326226,15.837548857544558
557,557,sex_male,Urbanity_Urban,Size_3,age_36_45,Education_Post_Secondary,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,202562.74677491575,118.29471991769476,152.91299377133103,45.64818763326226,135.0706111806644
558,558,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_Post_Secondary,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,210275.88549598353,117.71752531180073,158.7759766218285,45.64818763326226,109.39693379838079
559,559,sex_male,Urbanity_Rural,Size_3,age_56_65,Education_High_School,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,91725.67262377466,79.25649416363862,63.89598762041872,45.64818763326226,56.53701628344624
560,560,sex_male,Urbanity_Urban,Size_5,age_36_45,Education_High_School,TV_yes,Cooking_yes,Refrigeration_yes,AC_yes,135531.76385547456,103.0252715548605,105.84987400047329,45.64818763326226,45.989552834865144
561,561,sex_male,Urbanity_Urban,Size_3,age_36_45,Education_College,TV_yes,Cooking_yes,Refrigeration_yes,AC_yes,356969.0048314857,164.18176030723518,249.9997576709466,45.64818763326226,128.09466603111179
562,562,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_Post_Secondary,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,204029.65018758195,119.37569950502035,148.8307025415342,45.64818763326226,109.39693379838079
563,563,sex_female,Urbanity_Urban,Size_5,age_36_45,Education_Post_Graduate,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,433768.4043182265,178.53166803967997,307.85920008551085,45.64818763326226,50.908928486285674
564,564,sex_female,Urbanity_Urban,Size_6,age_56_65,Education_Post_Secondary,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,241942.0601379148,126.90804324684365,179.21502378032798,45.64818763326226,0.0
565,565,sex_female,Urbanity_Urban,Size_3,age_36_45,Education_College,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,366677.8261001722,169.58615879652203,259.3530798507706,45.64818763326226,119.0180583126235
566,566,sex_male,Urbanity_Urban,Size_5,age_46_55,Education_Post_Secondary,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,222023.85643722554,126.71114546379656,168.11095421620558,45.64818763326226,25.59832970132756
567,567,sex_female,Urbanity_Urban,Size_1,age_46_55,Education_High_School,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,108560.23676237695,87.84032960856457,85.6943801803184,45.64818763326226,0.0
568,568,sex_male,Urbanity_Urban,Size_4,age_46_55,Education_College,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,374069.90684715257,166.6494994483506,255.6132679632639,45.64818763326226,13.52015006157639
569,569,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_Elementary_School,TV_yes,Cooking_yes,Refrigeration_yes,AC_yes,93324.78397531756,88.99226486633646,76.36741052136777,45.64818763326226,107.61068710743044
570,570,sex_male,Urbanity_Urban,Size_5,age_56_65,Education_Post_Secondary,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,232399.2631240656,119.39525944440271,164.9163090416894,45.64818763326226,0.0
571,571,sex_male,Urbanity_Urban,Size_4,age_46_55,Education_Post_Secondary,TV_yes,Cooking_yes,Refrigeration_yes,AC_yes,217412.92209933104,116.14563501520664,168.61372455548974,45.64818763326226,20.68861589432313
572,572,sex_male,Urbanity_Urban,Size_1,age_56_65,Education_Post_Secondary,TV_yes,Cooking_yes,Refrigeration_yes,AC_yes,196863.0874021936,128.4909001342574,144.07312613459226,45.64818763326226,0.0
573,573,sex_female,Urbanity_Urban,Size_1,age_56_65,Education_High_School,TV_yes,Cooking_yes,Refrigeration_yes,AC_yes,113191.0841432556,106.33445231828276,89.31656359060119,45.64818763326226,0.0
574,574,sex_male,Urbanity_Rural,Size_1,age_46_55,Education_Post_Secondary,TV_yes,Cooking_yes,Refrigeration_yes,AC_yes,157975.36369065562,98.24137671024314,108.01886199000505,45.64818763326226,16.40539604698354
575,575,sex_male,Urbanity_Urban,Size_1,age_46_55,Education_High_School,TV_yes,Cooking_yes,Refrigeration_yes,AC_yes,103029.82386386703,102.05255979551515,79.92553473258451,45.64818763326226,7.497583144188815
576,576,sex_male,Urbanity_Urban,Size_3,age_36_45,Education_College,TV_yes,Cooking_yes,Refrigeration_yes,AC_yes,358677.03628223686,158.8616742281162,259.532760174425,45.64818763326226,128.09466603111179
577,577,sex_male,Urbanity_Urban,Size_3,age_56_65,Education_College,TV_yes,Cooking_yes,Refrigeration_yes,AC_yes,368866.8962509566,173.11912321559697,260.81298686663115,45.64818763326226,51.4106874117851
578,578,sex_male,Urbanity_Rural,Size_3,age_46_55,Education_College,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,327995.5254777289,137.66287138473075,222.40078529341582,45.64818763326226,105.85382661968272
579,579,sex_male,Urbanity_Urban,Size_2,age_56_65,Education_College,TV_yes,Cooking_yes,Refrigeration_yes,AC_yes,359559.6047724313,174.8233816980819,256.6472745212592,45.64818763326226,11.169512918926458
580,580,sex_male,Urbanity_Urban,Size_2,age_46_55,Education_Post_Secondary,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,202105.4763930261,121.52866963888223,151.21169810735134,45.64818763326226,69.15575930552215
581,581,sex_male,Urbanity_Urban,Size_2,age_56_65,Education_Elementary_School,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,84863.18989570683,81.8473157479877,65.54719179987585,45.64818763326226,16.262951035931657
582,582,sex_male,Urbanity_Urban,Size_3,age_66_75,Education_Post_Secondary,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,223779.20954082103,123.93115878346858,168.16301247783483,45.64818763326226,61.606790196866854
583,583,sex_female,Urbanity_Urban,Size_3,age_66_75,Education_Post_Secondary,TV_yes,Cooking_yes,Refrigeration_yes,AC_yes,222288.13118858024,132.28792550457317,167.74223442666525,45.64818763326226,52.7227031615727
584,584,sex_female,Urbanity_Urban,Size_3,age_46_55,Education_College,TV_yes,Cooking_yes,Refrigeration_yes,AC_yes,369847.9782436931,163.59790833576685,257.2639123584967,45.64818763326226,93.44064127193695
585,585,sex_female,Urbanity_Urban,Size_2,age_56_65,Education_College,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,364464.0335776495,162.59571610258752,253.331001828471,45.64818763326226,2.092905200438174
586,586,sex_male,Urbanity_Urban,Size_2,age_46_55,Education_College,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,357970.4880727813,161.16724460447819,252.28267730240242,45.64818763326226,62.08355381437248
587,587,sex_male,Urbanity_Urban,Size_6,age_46_55,Education_High_School,TV_yes,Cooking_yes,Refrigeration_yes,AC_yes,145756.0315512591,101.90594805787028,111.64103016152605,45.64818763326226,20.886234986083817
588,588,sex_male,Urbanity_Urban,Size_6,age_46_55,Education_High_School,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,145673.00716809867,93.99083829728607,109.94301147564266,45.64818763326226,20.78997464448675
589,589,sex_female,Urbanity_Urban,Size_7,age_66_75,Education_Post_Graduate,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,467004.5642785301,183.0570353560429,331.9111647645845,45.64818763326226,43.58597244101072
590,590,sex_female,Urbanity_Rural,Size_5,age_66_75,Education_Post_Secondary,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,210412.67833792415,110.31041558714786,146.31434291814128,45.64818763326226,0.0
591,591,sex_male,Urbanity_Urban,Size_4,age_56_65,Education_College,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,382578.1710376275,164.74944839499594,264.36081821247006,45.64818763326226,0.0
592,592,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_Elementary_School,TV_yes,Cooking_yes,Refrigeration_yes,AC_yes,95325.73745173277,88.57980631687374,75.8264372974748,45.64818763326226,107.61068710743044
593,593,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_College,TV_yes,Cooking_yes,Refrigeration_yes,AC_yes,363456.58648310154,163.12426782205324,258.5611095787221,45.64818763326226,102.42098864882816
594,594,sex_female,Urbanity_Urban,Size_3,age_46_55,Education_College,TV_yes,Cooking_yes,Refrigeration_yes,AC_yes,370007.6065223111,160.42105474557778,262.303267011057,45.64818763326226,93.44064127193695
595,595,sex_female,Urbanity_Urban,Size_1,age_36_45,Education_College,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,348173.3567081536,152.62847119283862,244.87359110852267,45.64818763326226,22.401161907177563
596,596,sex_male,Urbanity_Urban,Size_1,age_46_55,Education_Elementary_School,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,75935.19814806918,78.9900337370606,59.47476700494322,45.64818763326226,10.897530360387446
597,597,sex_male,Urbanity_Urban,Size_6,age_46_55,Education_College,TV_yes,Cooking_no,Refrigeration_yes,AC_yes,386708.3125712727,164.58464177345982,271.6262976667608,45.64818763326226,19.096483743680185
