,index,i_Sex,i_Urbanity,i_FamilySize,i_Age,i_Education,e_Lighting,e_TV,e_Cooking,e_AC,Income,Electricity,Water,w,wf
486,486,sex_male,Urbanity_Rural,Size_4,age_26_35,Education_College,Lighting_yes,TV_yes,Cooking_no,AC_no,328512.43312668236,104.68268082527136,227.42255735660788,40.85847107438016,49.96223803417837
487,487,sex_male,Urbanity_Urban,Size_4,age_56_65,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,AC_yes,106886.08095749881,90.29523225503891,83.67158897760208,40.85847107438016,5.515937160675132
488,488,sex_male,Urbanity_Urban,Size_5,age_46_55,Education_High_School,Lighting_yes,TV_yes,Cooking_no,AC_yes,134746.36806277052,97.42079027638502,106.1684730541953,40.85847107438016,32.88508907685324
489,489,sex_male,Urbanity_Urban,Size_5,age_19_25,Education_College,Lighting_yes,TV_yes,Cooking_no,AC_yes,365871.4089025769,159.41482967305956,254.0013085168807,40.85847107438016,14.701435301989042
490,490,sex_male,Urbanity_Urban,Size_5,age_56_65,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_yes,AC_yes,109706.36471662471,94.42501578074716,84.5058183114572,40.85847107438016,23.4810643718428
491,491,sex_female,Urbanity_Urban,Size_1,age_36_45,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,AC_yes,192459.03289163907,119.79191378456659,142.52491044477043,40.85847107438016,31.213311332903544
492,492,sex_female,Urbanity_Urban,Size_1,age_56_65,Education_Post_Graduate,Lighting_yes,TV_yes,Cooking_no,AC_no,408467.219630529,128.91074030217865,281.93149568990395,40.85847107438016,0.0
493,493,sex_male,Urbanity_Urban,Size_6,age_56_65,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,AC_yes,236430.4570339791,125.67064279754328,173.09967738579402,40.85847107438016,0.0
494,494,sex_male,Urbanity_Urban,Size_6,age_46_55,Education_College,Lighting_yes,TV_yes,Cooking_no,AC_yes,392658.6066157189,174.0288171495459,276.75705330558503,40.85847107438016,13.014676156696046
495,495,sex_male,Urbanity_Urban,Size_2,age_46_55,Education_College,Lighting_yes,TV_yes,Cooking_no,AC_no,354171.02632981475,111.53958617121216,256.2459146373161,40.85847107438016,60.65693618360837
496,496,sex_female,Urbanity_Urban,Size_2,age_46_55,Education_Post_Graduate,Lighting_yes,TV_yes,Cooking_no,AC_no,415728.1452684793,126.27157122178015,291.7015982224857,40.85847107438016,59.2184215665166
497,497,sex_female,Urbanity_Rural,Size_2,age_36_45,Education_College,Lighting_yes,TV_yes,Cooking_no,AC_no,321196.8812341047,103.14893891385887,219.4396127628352,40.85847107438016,78.18009506667345
498,498,sex_female,Urbanity_Urban,Size_2,age_46_55,Education_High_School,Lighting_yes,TV_yes,Cooking_no,AC_yes,119161.78021847045,92.00949587748259,90.21578809171372,40.85847107438016,57.84225175495161
499,499,sex_male,Urbanity_Urban,Size_2,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,AC_no,197153.48658539905,73.91140572886174,148.8405368885313,40.85847107438016,58.25597606936209
500,500,sex_male,Urbanity_Urban,Size_4,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,AC_yes,215294.0758158331,118.08880155709984,163.6466686457588,40.85847107438016,20.653841421785295
501,501,sex_female,Urbanity_Urban,Size_4,age_36_45,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,AC_no,213593.7366468907,76.11493623845385,158.50756401297838,40.85847107438016,42.18418934407341
502,502,sex_female,Urbanity_Urban,Size_3,age_66_75,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,AC_no,110631.20579142787,48.116724184145276,86.61898572358601,40.85847107438016,51.48422789023265
503,503,sex_male,Urbanity_Urban,Size_1,age_56_65,Education_College,Lighting_yes,TV_yes,Cooking_no,AC_no,356489.66386953025,110.35398900755621,252.98321451219746,40.85847107438016,0.0
504,504,sex_male,Urbanity_Urban,Size_5,age_36_45,Education_Post_Graduate,Lighting_yes,TV_yes,Cooking_no,AC_yes,429773.9789411454,188.1901088021741,289.88151787157767,40.85847107438016,65.3347619147999
505,505,sex_male,Urbanity_Rural,Size_6,age_36_45,Education_College,Lighting_yes,TV_yes,Cooking_no,AC_yes,350325.9918133486,148.3344782821427,240.69603955640216,40.85847107438016,39.014179018475396
506,506,sex_male,Urbanity_Rural,Size_3,age_56_65,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,AC_yes,62614.053841772766,68.42098879183257,41.81934838052001,40.85847107438016,53.429543960832746
507,507,sex_male,Urbanity_Rural,Size_5,age_46_55,Education_High_School,Lighting_yes,TV_yes,Cooking_no,AC_yes,106542.08977125092,90.45838396317836,73.05675844253635,40.85847107438016,28.344494474940543
508,508,sex_male,Urbanity_Urban,Size_4,age_46_55,Education_High_School,Lighting_yes,TV_yes,Cooking_no,AC_yes,130659.96659083752,103.69993235995472,98.37659939765709,40.85847107438016,28.183055523399464
509,509,sex_male,Urbanity_Rural,Size_4,age_26_35,Education_High_School,Lighting_yes,TV_yes,Cooking_no,AC_yes,85006.81010616764,83.28130114848496,56.09253450753656,40.85847107438016,55.62389758423588
510,510,sex_male,Urbanity_Rural,Size_1,age_36_45,Education_Post_Graduate,Lighting_yes,TV_yes,Cooking_no,AC_yes,363634.24863224593,149.44979564438083,238.80255785046882,40.85847107438016,44.58785018557395
511,511,sex_male,Urbanity_Urban,Size_1,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,AC_yes,194503.82598451927,112.21565332311779,144.10333150361168,40.85847107438016,9.149557847925802
512,512,sex_male,Urbanity_Urban,Size_3,age_66_75,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,AC_no,219790.12303986124,79.90153313929655,164.16019190900982,40.85847107438016,47.90668414639319
513,513,sex_male,Urbanity_Urban,Size_4,age_66_75,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,AC_no,228025.80034053823,82.89746759118395,168.24701769385882,40.85847107438016,0.0
514,514,sex_female,Urbanity_Urban,Size_3,age_66_75,Education_High_School,Lighting_yes,TV_yes,Cooking_no,AC_no,138454.5225883314,61.41165765569532,106.4037334771803,40.85847107438016,46.95955426929306
515,515,sex_female,Urbanity_Urban,Size_3,age_56_65,Education_High_School,Lighting_yes,TV_yes,Cooking_no,AC_yes,131388.04061702802,98.7321507747322,101.02234889829955,40.85847107438016,44.96912096309158
516,516,sex_male,Urbanity_Urban,Size_1,age_56_65,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,AC_yes,79553.8149467623,83.18918312619743,62.28972105337263,40.85847107438016,0.0
517,517,sex_female,Urbanity_Urban,Size_1,age_56_65,Education_College,Lighting_yes,TV_yes,Cooking_no,AC_yes,358877.3707872331,155.33168906993436,250.93862327869758,40.85847107438016,0.0
518,518,sex_female,Urbanity_Urban,Size_2,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,AC_no,205642.86262374427,78.3747034806494,157.53037722026727,40.85847107438016,49.77963209064781
519,519,sex_male,Urbanity_Rural,Size_1,age_36_45,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,AC_yes,39048.3410260795,68.30465202792331,24.050756340936466,40.85847107438016,47.20294843225893
520,520,sex_female,Urbanity_Rural,Size_2,age_46_55,Education_High_School,Lighting_yes,TV_yes,Cooking_no,AC_yes,86003.77503082577,77.85141028724719,56.850970976720504,40.85847107438016,53.30165715303892
521,521,sex_female,Urbanity_Rural,Size_7,age_36_45,Education_High_School,Lighting_yes,TV_yes,Cooking_no,AC_yes,120425.18000513721,89.46940310745846,88.60906634167537,40.85847107438016,78.00909977711923
522,522,sex_male,Urbanity_Urban,Size_6,age_76_85,Education_Post_Graduate,Lighting_yes,TV_yes,Cooking_yes,AC_yes,456611.28235362726,187.9358505092884,315.5215280230524,40.85847107438016,25.482170804533368
523,523,sex_male,Urbanity_Urban,Size_2,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,AC_yes,200817.45656926782,119.31095763676296,149.9536415640424,40.85847107438016,58.78938163205171
524,524,sex_female,Urbanity_Urban,Size_3,age_66_75,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,AC_yes,218010.08011150503,123.21170095521336,166.64312644781813,40.85847107438016,39.963745730368515
525,525,sex_male,Urbanity_Urban,Size_2,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,AC_yes,198740.0640598612,115.91395595298496,146.83787715532964,40.85847107438016,58.78938163205171
526,526,sex_male,Urbanity_Urban,Size_3,age_56_65,Education_College,Lighting_yes,TV_yes,Cooking_no,AC_no,373567.222141909,120.26556438984386,262.37378031301375,40.85847107438016,47.78380539174834
527,527,sex_female,Urbanity_Urban,Size_2,age_46_55,Education_College,Lighting_yes,TV_yes,Cooking_no,AC_no,361437.94555738056,117.91369874176893,260.80454986892283,40.85847107438016,52.18059220489411
528,528,sex_male,Urbanity_Urban,Size_2,age_56_65,Education_College,Lighting_yes,TV_yes,Cooking_no,AC_no,360913.97298713494,118.77875632232825,255.27628877516221,40.85847107438016,33.46514419994447
529,529,sex_male,Urbanity_Rural,Size_7,age_56_65,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,AC_yes,96235.38165474676,80.37142738109252,66.37562740993789,40.85847107438016,33.27822792941716
530,530,sex_male,Urbanity_Urban,Size_7,age_56_65,Education_College,Lighting_yes,TV_yes,Cooking_no,AC_yes,397142.4585259891,166.43560369169816,280.1471959216233,40.85847107438016,28.1658949230224
531,531,sex_male,Urbanity_Urban,Size_7,age_46_55,Education_High_School,Lighting_no,TV_yes,Cooking_no,AC_no,156375.14005736564,64.5386003227936,120.30848106579799,40.85847107438016,72.13504591758999
532,532,sex_male,Urbanity_Urban,Size_7,age_36_45,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,AC_yes,237284.35901104336,122.15713990369812,174.79540749054627,40.85847107438016,83.49682425613206
533,533,sex_male,Urbanity_Urban,Size_7,age_46_55,Education_High_School,Lighting_yes,TV_yes,Cooking_no,AC_yes,150643.79628158885,100.6327428050095,115.79274028335509,40.85847107438016,60.485940894054195
534,534,sex_male,Urbanity_Urban,Size_6,age_56_65,Education_College,Lighting_yes,TV_yes,Cooking_no,AC_no,392573.9077055889,133.9472810361002,282.8909314788575,40.85847107438016,0.0
535,535,sex_female,Urbanity_Urban,Size_6,age_56_65,Education_High_School,Lighting_yes,TV_yes,Cooking_yes,AC_yes,155299.29348269323,113.57823210316981,123.57435038189665,40.85847107438016,0.0
536,536,sex_male,Urbanity_Urban,Size_6,age_66_75,Education_High_School,Lighting_yes,TV_yes,Cooking_no,AC_yes,157471.77213969833,103.79427999811152,121.30487720413015,40.85847107438016,0.0
537,537,sex_male,Urbanity_Urban,Size_3,age_66_75,Education_Post_Graduate,Lighting_yes,TV_yes,Cooking_no,AC_yes,428091.76194396795,182.1841121857573,293.23817508664933,40.85847107438016,57.87887918495161
538,538,sex_male,Urbanity_Urban,Size_2,age_36_45,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,AC_yes,76882.85025232963,82.44232193534916,60.431721567639315,40.85847107438016,101.38336681829753
539,539,sex_male,Urbanity_Rural,Size_4,age_66_75,Education_High_School,Lighting_yes,TV_yes,Cooking_no,AC_yes,104504.40390646504,84.81603264811959,70.10642856537875,40.85847107438016,0.0
540,540,sex_female,Urbanity_Urban,Size_1,age_56_65,Education_College,Lighting_yes,TV_yes,Cooking_no,AC_yes,354838.36676486494,164.06923623046129,243.22887505286846,40.85847107438016,0.0
541,541,sex_female,Urbanity_Urban,Size_4,age_46_55,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,AC_yes,103540.42883838332,89.4156680569339,79.3731301387969,40.85847107438016,24.231385165624765
542,542,sex_female,Urbanity_Rural,Size_4,age_0_18,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,AC_yes,51321.56335497973,68.36962950297062,30.99185984097167,40.85847107438016,0.0
543,543,sex_male,Urbanity_Urban,Size_2,age_46_55,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,AC_yes,87451.00440191638,83.44965690202552,67.65452996999296,40.85847107438016,70.84326935460547
544,544,sex_male,Urbanity_Rural,Size_2,age_19_25,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,AC_no,151833.11695285226,59.399459953083365,104.51882435627807,40.85847107438016,40.65998167995308
545,545,sex_male,Urbanity_Urban,Size_2,age_66_75,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,AC_no,94565.82343034113,40.86256769055,74.30058698716357,40.85847107438016,45.64191067714305
546,546,sex_female,Urbanity_Urban,Size_3,age_26_35,Education_Post_Secondary,Lighting_no,TV_yes,Cooking_no,AC_yes,204244.86527054888,116.2119842932259,154.27354584525156,40.85847107438016,108.79564609411584
547,547,sex_female,Urbanity_Urban,Size_4,age_56_65,Education_High_School,Lighting_yes,TV_yes,Cooking_no,AC_yes,139359.4657779886,94.69530821124279,110.1050461543127,40.85847107438016,0.0
548,548,sex_male,Urbanity_Urban,Size_4,age_56_65,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,AC_yes,105737.16556657967,94.56866647797254,81.89131221627294,40.85847107438016,5.515937160675132
549,549,sex_male,Urbanity_Urban,Size_8,age_36_45,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,AC_yes,129300.54027270082,101.63062153445641,98.13398235876149,40.85847107438016,110.56675939779282
550,550,sex_male,Urbanity_Rural,Size_7,age_46_55,Education_Post_Graduate,Lighting_yes,TV_yes,Cooking_no,AC_yes,413453.3820290417,165.66608148366515,275.58050033206825,40.85847107438016,57.8549216663961
551,551,sex_female,Urbanity_Rural,Size_5,age_56_65,Education_College,Lighting_yes,TV_yes,Cooking_no,AC_yes,357153.38870811,155.4388085724209,242.1300678306057,40.85847107438016,0.0
552,552,sex_male,Urbanity_Rural,Size_3,age_46_55,Education_High_School,Lighting_yes,TV_yes,Cooking_no,AC_yes,88005.14687908789,78.04334029211174,58.76454154722907,40.85847107438016,76.09666232355708
553,553,sex_male,Urbanity_Rural,Size_3,age_36_45,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,AC_yes,52578.60364320543,65.92455555708902,31.79026137124448,40.85847107438016,111.1614334081887
554,554,sex_male,Urbanity_Rural,Size_6,age_46_55,Education_College,Lighting_yes,TV_yes,Cooking_yes,AC_yes,352090.023421505,161.4824365531024,233.14535516659942,40.85847107438016,21.737175212497235
555,555,sex_female,Urbanity_Rural,Size_5,age_36_45,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,AC_yes,191473.99938921374,112.74646241870865,133.02725641833612,40.85847107438016,42.87903385830414
556,556,sex_male,Urbanity_Rural,Size_3,age_46_55,Education_High_School,Lighting_yes,TV_yes,Cooking_no,AC_yes,88456.19740073492,74.70673832537462,61.33413502788646,40.85847107438016,76.09666232355708
557,557,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,AC_yes,92732.58146967123,90.5954560575965,70.85214852150192,40.85847107438016,85.1619305464094
558,558,sex_male,Urbanity_Rural,Size_3,age_46_55,Education_College,Lighting_yes,TV_yes,Cooking_no,AC_yes,327592.1757300025,142.95491326185225,218.30204866978556,40.85847107438016,70.96840833618919
559,559,sex_male,Urbanity_Urban,Size_3,age_36_45,Education_College,Lighting_yes,TV_yes,Cooking_no,AC_yes,357954.29398401274,161.28178872666174,245.66378252425102,40.85847107438016,106.04910040179391
560,560,sex_male,Urbanity_Urban,Size_3,age_56_65,Education_College,Lighting_yes,TV_yes,Cooking_no,AC_no,370740.11718080327,124.20394711371424,262.2225567946878,40.85847107438016,47.78380539174834
561,561,sex_male,Urbanity_Urban,Size_5,age_56_65,Education_College,Lighting_yes,TV_yes,Cooking_no,AC_no,388355.930199215,121.35347485884171,273.0046868753461,40.85847107438016,0.03163754313182686
562,562,sex_male,Urbanity_Urban,Size_5,age_36_45,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,AC_no,217907.58571974825,81.62567662253814,159.5357284580859,40.85847107438016,55.36256687624149
563,563,sex_male,Urbanity_Urban,Size_5,age_36_45,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,AC_yes,102728.92797364316,89.67601958326055,77.64522022382296,40.85847107438016,67.9498601614849
564,564,sex_male,Urbanity_Urban,Size_7,age_46_55,Education_High_School,Lighting_yes,TV_yes,Cooking_no,AC_yes,151773.44622458445,103.92199438433836,117.60197507179986,40.85847107438016,60.485940894054195
565,565,sex_female,Urbanity_Urban,Size_7,age_26_35,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,AC_yes,231791.07910891288,127.74499307523126,171.57591782847342,40.85847107438016,76.46181947647486
566,566,sex_female,Urbanity_Urban,Size_7,age_36_45,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,AC_yes,240903.24262386185,134.98599459345579,172.7220379286533,40.85847107438016,75.0204802774178
567,567,sex_male,Urbanity_Urban,Size_4,age_36_45,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,AC_no,212644.49321414754,81.56906118554828,158.18510034433942,40.85847107438016,50.66053332278771
568,568,sex_male,Urbanity_Urban,Size_4,age_66_75,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,AC_yes,225289.84158001965,119.43641225032013,167.51018899013806,40.85847107438016,0.0
569,569,sex_male,Urbanity_Urban,Size_4,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,AC_yes,216895.48302672894,116.8326196323713,165.29143728033927,40.85847107438016,20.653841421785295
570,570,sex_male,Urbanity_Rural,Size_4,age_76_85,Education_College,Lighting_yes,TV_yes,Cooking_no,AC_yes,357537.1154962429,146.3750455997951,249.30415119749023,40.85847107438016,10.680778562619833
571,571,sex_male,Urbanity_Rural,Size_3,age_26_35,Education_High_School,Lighting_yes,TV_yes,Cooking_no,AC_yes,76130.48895937651,79.13115177925799,48.237622588501104,40.85847107438016,108.07809898630619
572,572,sex_male,Urbanity_Rural,Size_5,age_26_35,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,AC_yes,181182.36781248308,107.36724586459744,122.72196820733095,40.85847107438016,52.79671703607551
573,573,sex_male,Urbanity_Urban,Size_6,age_36_45,Education_College,Lighting_yes,TV_yes,Cooking_no,AC_yes,385116.2404030043,167.3656367011688,272.2808601025649,40.85847107438016,43.55477362038809
574,574,sex_male,Urbanity_Urban,Size_6,age_19_25,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,AC_no,220724.16498837568,86.50598068432078,159.85970830076832,40.85847107438016,0.0
575,575,sex_male,Urbanity_Urban,Size_6,age_26_35,Education_High_School,Lighting_yes,TV_yes,Cooking_no,AC_no,133578.73326231565,57.6790320261976,100.05561133365481,40.85847107438016,49.59096124412343
576,576,sex_male,Urbanity_Urban,Size_5,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,AC_yes,224799.079805594,120.88237571879769,164.85829460668202,40.85847107438016,25.355874975239065
577,577,sex_male,Urbanity_Urban,Size_1,age_56_65,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,AC_yes,202458.11942021284,117.9330848333242,151.5283675997624,40.85847107438016,0.0
578,578,sex_male,Urbanity_Rural,Size_6,age_56_65,Education_High_School,Lighting_yes,TV_yes,Cooking_no,AC_yes,113586.35663476525,85.17126645288478,79.43293492428731,40.85847107438016,0.0
579,579,sex_male,Urbanity_Urban,Size_3,age_56_65,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,AC_yes,213893.91798764528,120.09647213978107,163.99952745874054,40.85847107438016,45.91625084019169
580,580,sex_male,Urbanity_Urban,Size_4,age_36_45,Education_College,Lighting_yes,TV_yes,Cooking_no,AC_yes,367906.20104597055,166.07190706921924,252.67763868982465,40.85847107438016,53.594898999723604
581,581,sex_female,Urbanity_Rural,Size_2,age_46_55,Education_College,Lighting_yes,TV_yes,Cooking_no,AC_yes,323917.3417472884,148.76854807597906,220.73365304063628,40.85847107438016,48.173403165671026
582,582,sex_female,Urbanity_Rural,Size_3,age_36_45,Education_College,Lighting_yes,TV_yes,Cooking_no,AC_yes,332493.0486299481,139.37896940742354,224.2113945714568,40.85847107438016,93.03216182116697
583,583,sex_female,Urbanity_Rural,Size_3,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,AC_no,181254.08297424612,64.51665963934349,126.048063450328,40.85847107438016,59.557698680539
584,584,sex_male,Urbanity_Rural,Size_4,age_56_65,Education_College,Lighting_yes,TV_yes,Cooking_no,AC_no,342058.2005823226,105.58785322979094,223.24306686017198,40.85847107438016,0.0
585,585,sex_male,Urbanity_Urban,Size_4,age_36_45,Education_College,Lighting_no,TV_yes,Cooking_no,AC_yes,367650.8107253951,164.11326557169042,257.30499493152104,40.85847107438016,65.77740958594904
586,586,sex_male,Urbanity_Urban,Size_4,age_36_45,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,AC_no,207594.09085292,80.763027776137,153.04425484057728,40.85847107438016,50.66053332278771
587,587,sex_male,Urbanity_Urban,Size_5,age_19_25,Education_Post_Graduate,Lighting_yes,TV_yes,Cooking_no,AC_no,417752.323176126,140.92034033427694,289.57606879395837,40.85847107438016,21.205859100921916
588,588,sex_male,Urbanity_Urban,Size_5,age_66_75,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,AC_no,235132.44297375678,79.78660357935131,170.50502590000153,40.85847107438016,0.1545162977766494
589,589,sex_male,Urbanity_Urban,Size_1,age_26_35,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,AC_no,64613.35701904227,33.939513846866184,51.64323116300453,40.85847107438016,52.65147667053909
590,590,sex_male,Urbanity_Urban,Size_5,age_76_85,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,AC_no,242589.40499314354,88.6489565318278,182.90520824725758,40.85847107438016,16.989041041050406
591,591,sex_male,Urbanity_Urban,Size_1,age_46_55,Education_High_School,Lighting_yes,TV_yes,Cooking_no,AC_yes,107261.23553382447,90.4481074381864,84.5555648790872,40.85847107438016,16.678771949539975
592,592,sex_male,Urbanity_Urban,Size_1,age_56_65,Education_Post_Graduate,Lighting_yes,TV_yes,Cooking_no,AC_yes,405865.07248549815,177.65402993279724,278.49509058673834,40.85847107438016,0.0
593,593,sex_male,Urbanity_Rural,Size_1,age_56_65,Education_High_School,Lighting_yes,TV_yes,Cooking_no,AC_no,77204.0806793832,35.70338897056793,52.10037768573039,40.85847107438016,0.0
594,594,sex_male,Urbanity_Rural,Size_4,age_66_75,Education_College,Lighting_yes,TV_yes,Cooking_no,AC_yes,349187.219984394,151.54154316498628,232.1374616825219,40.85847107438016,0.0
595,595,sex_male,Urbanity_Rural,Size_5,age_56_65,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,AC_yes,198645.4977920741,109.98908777419643,141.46239634486474,40.85847107438016,0.0
596,596,sex_male,Urbanity_Urban,Size_2,age_46_55,Education_Post_Secondary,Lighting_yes,TV_no,Cooking_no,AC_yes,196388.7750065204,112.7507144489124,142.52717923519631,40.85847107438016,23.077051344547204
597,597,sex_male,Urbanity_Urban,Size_2,age_46_55,Education_College,Lighting_yes,TV_yes,Cooking_no,AC_yes,354024.0384025639,161.29869812174093,246.53739548143082,40.85847107438016,61.190341746298024
598,598,sex_male,Urbanity_Urban,Size_2,age_56_65,Education_College,Lighting_yes,TV_yes,Cooking_no,AC_no,364193.02502511046,130.05582085785574,256.28118601222053,40.85847107438016,33.46514419994447
599,599,sex_male,Urbanity_Urban,Size_2,age_26_35,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,AC_yes,185926.0048538349,106.35024799707595,136.8457303484183,40.85847107438016,90.77081829480085
600,600,sex_female,Urbanity_Urban,Size_2,age_66_75,Education_College,Lighting_yes,TV_yes,Cooking_no,AC_yes,367396.4033202855,160.9973164581759,255.70872113865502,40.85847107438016,28.046044652810906
601,601,sex_male,Urbanity_Rural,Size_3,age_46_55,Education_College,Lighting_yes,TV_yes,Cooking_no,AC_yes,329494.4723532176,139.92618552171578,219.14354501824062,40.85847107438016,70.96840833618919
602,602,sex_male,Urbanity_Rural,Size_3,age_46_55,Education_High_School,Lighting_yes,TV_yes,Cooking_yes,AC_yes,90365.4987698457,85.57993319519461,60.350903070399205,40.85847107438016,89.35975598127095
603,603,sex_female,Urbanity_Urban,Size_4,age_46_55,Education_College,Lighting_yes,TV_yes,Cooking_no,AC_no,378634.30958313454,123.60891232987349,271.12736091314633,40.85847107438016,14.045051994627663
604,604,sex_male,Urbanity_Urban,Size_3,age_66_75,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,AC_no,104622.02196655703,48.00774347016516,82.05081577231688,40.85847107438016,59.96057186894696
605,605,sex_male,Urbanity_Urban,Size_6,age_46_55,Education_College,Lighting_yes,TV_yes,Cooking_no,AC_no,389876.5558119745,129.61275147503088,285.63453072607416,40.85847107438016,12.481270594006432
606,606,sex_male,Urbanity_Urban,Size_5,age_46_55,Education_College,Lighting_yes,TV_yes,Cooking_no,AC_no,382115.49817039963,129.6620122196372,269.5362062838601,40.85847107438016,27.223429526795737
607,607,sex_male,Urbanity_Urban,Size_5,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_yes,AC_no,224490.3112564436,88.38288406072712,170.60140347653208,40.85847107438016,38.08556307026332
608,608,sex_male,Urbanity_Rural,Size_7,age_46_55,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,AC_no,90280.84085250157,43.9392426111524,59.58841786080293,40.85847107438016,59.93661435039146
609,609,sex_male,Urbanity_Urban,Size_6,age_46_55,Education_College,Lighting_yes,TV_yes,Cooking_no,AC_no,388094.2659953453,124.84426942337973,273.969792802749,40.85847107438016,12.481270594006432
610,610,sex_female,Urbanity_Urban,Size_4,age_46_55,Education_High_School,Lighting_yes,TV_yes,Cooking_no,AC_no,132971.59628152722,52.00032318903463,101.98487299826252,40.85847107438016,19.17330598199555
611,611,sex_male,Urbanity_Urban,Size_2,age_46_55,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,AC_yes,88304.23616770555,84.17566170783002,68.69295263805016,40.85847107438016,70.84326935460547
612,612,sex_male,Urbanity_Urban,Size_4,age_46_55,Education_College,Lighting_yes,TV_yes,Cooking_no,AC_yes,370870.87563326367,161.66147517471617,267.8986372180393,40.85847107438016,23.054801536031572
613,613,sex_male,Urbanity_Urban,Size_2,age_46_55,Education_College,Lighting_yes,TV_yes,Cooking_no,AC_yes,355043.8594150693,159.5524602108909,244.21523447679172,40.85847107438016,61.190341746298024
614,614,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_High_School,Lighting_yes,TV_yes,Cooking_no,AC_yes,122797.91326064347,94.4799889861965,95.0345095619255,40.85847107438016,80.63725692546977
615,615,sex_male,Urbanity_Urban,Size_5,age_46_55,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_yes,AC_no,112211.41497536113,60.86425530279563,87.23723908071455,40.85847107438016,50.139450792817094
616,616,sex_male,Urbanity_Rural,Size_1,age_76_85,Education_College,Lighting_yes,TV_yes,Cooking_no,AC_no,332133.0778842388,108.11163329361686,222.3070798345273,40.85847107438016,0.0
617,617,sex_male,Urbanity_Rural,Size_6,age_26_35,Education_College,Lighting_yes,TV_yes,Cooking_no,AC_no,343206.18367352587,118.3046791124738,232.20953917921597,40.85847107438016,39.922112654842856
618,618,sex_female,Urbanity_Urban,Size_4,age_26_35,Education_College,Lighting_yes,TV_yes,Cooking_yes,AC_no,364281.4948392343,130.34764070620452,268.96067509239737,40.85847107438016,59.28958231509066
