,Electricity,Income,Water,e_AC,e_Cooking,e_Lighting,e_TV,i_Age,i_Education,i_FamilySize,i_Sex,i_Urbanity,real_index,sw,w,wf
908,183.36852526413486,421395.94516054227,292.59996740687774,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_66_75,Education_Post_Graduate,Size_2,sex_male,Urbanity_Urban,908.0,81.0,1,37.560217993147695
909,78.39343671443937,61971.914285413084,37.53655381411725,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_66_75,Education_Elementary_School,Size_2,sex_male,Urbanity_Rural,909.0,1.0,1,41.63472163791997
910,89.60903760546637,112666.23792786663,88.1355936921031,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Elementary_School,Size_5,sex_male,Urbanity_Urban,910.0,31.0,1,33.40976269779284
911,108.07398176899302,202861.0642737652,152.9271150923421,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,911.0,81.0,1,73.64814028754765
912,100.67384816521542,167608.79990160358,114.2050001928312,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Rural,912.0,21.0,1,48.248787030139006
913,118.64197530109793,207188.0797436601,157.25025605063925,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_2,sex_female,Urbanity_Urban,913.0,81.0,1,39.31303765333744
915,58.63798757327991,135172.17373730373,105.25411985681869,AC_no,Cooking_no,Lighting_yes,TV_yes,age_56_65,Education_High_School,Size_4,sex_male,Urbanity_Urban,915.0,31.0,1,0.457857977045911
916,52.310011584262725,113715.0729308705,87.48460376904445,AC_no,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_High_School,Size_2,sex_male,Urbanity_Urban,916.0,31.0,1,57.78519017097629
917,127.58496841519244,239205.2503113257,182.10138353228749,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_7,sex_male,Urbanity_Urban,917.0,81.0,1,40.95672679244003
918,170.4936194380274,370784.3050004982,261.51604716157607,AC_yes,Cooking_yes,Lighting_yes,TV_yes,age_26_35,Education_College,Size_5,sex_male,Urbanity_Urban,918.0,81.0,1,57.00136540994836
920,111.66203884876188,192373.6042200367,136.6142065465035,AC_yes,Cooking_yes,Lighting_yes,TV_yes,age_56_65,Education_Post_Secondary,Size_5,sex_male,Urbanity_Rural,920.0,51.0,1,6.886582047376339
921,102.83593037352672,146953.66961202238,115.98193000365765,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_High_School,Size_6,sex_male,Urbanity_Urban,921.0,31.0,1,14.142930144063943
922,122.67979251812372,354153.78354417585,254.5145243810659,AC_no,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_College,Size_2,sex_male,Urbanity_Urban,922.0,81.0,1,39.65693618360837
923,90.13826536065878,100363.41868527746,78.08299199387353,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_High_School,Size_1,sex_male,Urbanity_Urban,923.0,31.0,1,46.218869413232014
924,102.87907265947479,178896.18759536862,121.07146247553757,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_4,sex_male,Urbanity_Rural,924.0,21.0,1,46.653344283564614
925,148.41531975543597,333553.3598724922,227.77141888755008,AC_yes,Cooking_no,Lighting_no,TV_yes,age_56_65,Education_College,Size_3,sex_male,Urbanity_Rural,925.0,51.0,1,51.95912693875071
926,89.76860300692391,238704.23891776468,178.22089613482532,AC_no,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_7,sex_male,Urbanity_Urban,926.0,81.0,1,69.96341869344245
927,138.66622123701129,385371.22297046025,277.3392841347046,AC_no,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_College,Size_6,sex_male,Urbanity_Urban,927.0,81.0,1,9.481270594006432
928,116.73648064092043,209461.1789029548,155.72292678728095,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_26_35,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,928.0,81.0,1,39.6352780845344
929,118.53783753188236,208969.35031246595,153.26346146494225,AC_yes,Cooking_no,Lighting_yes,TV_no,age_26_35,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,929.0,81.0,1,12.922947797029902
930,84.36401444867141,231651.9506248941,167.2460316429993,AC_no,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_6,sex_female,Urbanity_Urban,930.0,81.0,1,25.144063964737896
931,73.08426000501217,63383.79712861838,41.031045034073394,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Elementary_School,Size_3,sex_female,Urbanity_Rural,931.0,1.0,1,72.14499196578238
932,112.89867052052612,198791.57458943455,147.90775931753626,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,932.0,81.0,1,42.78938163205171
934,52.754006596431395,126018.3309812478,88.43414114584309,AC_no,Cooking_no,Lighting_yes,TV_yes,age_56_65,Education_High_School,Size_7,sex_male,Urbanity_Rural,934.0,1.0,1,28.220148745787945
935,78.11054086079831,91886.02337799188,60.00590809036711,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Elementary_School,Size_7,sex_male,Urbanity_Rural,935.0,1.0,1,60.4700199130811
936,93.94849843023796,249175.33299730145,185.26812417383408,AC_no,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_8,sex_male,Urbanity_Urban,936.0,81.0,1,56.43936864885744
937,74.88355079562855,182438.1143967253,138.36844092302718,AC_no,Cooking_no,Lighting_yes,TV_yes,age_56_65,Education_High_School,Size_9,sex_female,Urbanity_Urban,937.0,61.0,1,34.799985193883046
938,192.5162445309294,430474.54173387313,296.30265885874206,AC_yes,Cooking_yes,Lighting_yes,TV_yes,age_56_65,Education_College,Size_10,sex_male,Urbanity_Urban,938.0,81.0,1,25.369508858898648
939,110.7061381660315,204878.01989733,154.99044683726464,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_56_65,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,939.0,81.0,1,27.5975896483878
942,169.3993179072924,402151.1376194061,281.51011156764,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_College,Size_7,sex_male,Urbanity_Urban,942.0,81.0,1,41.35768690668632
943,122.70276931611431,379273.08461257454,265.13430483380506,AC_no,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_College,Size_5,sex_male,Urbanity_Urban,943.0,81.0,1,22.223429526795737
945,28.700038355459448,64220.871071554735,38.39651030619236,AC_no,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Elementary_School,Size_4,sex_male,Urbanity_Rural,945.0,1.0,1,58.173826443428794
946,116.10098824229445,216011.81950969095,162.31776236735908,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,946.0,81.0,1,16.65384142178529
947,114.3057368526764,335032.7483622716,230.1510320984057,AC_no,Cooking_yes,Lighting_yes,TV_yes,age_36_45,Education_College,Size_4,sex_female,Urbanity_Rural,947.0,51.0,1,46.307648514120906
948,64.07632022367777,133932.93352540382,102.86203467551573,AC_no,Cooking_no,Lighting_yes,TV_yes,age_56_65,Education_High_School,Size_4,sex_male,Urbanity_Urban,948.0,31.0,1,0.457857977045911
949,176.63534536044196,427391.11305536603,293.65693639302435,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Graduate,Size_4,sex_male,Urbanity_Urban,949.0,81.0,1,24.092630897654058
950,175.08338433840763,413894.1737533737,278.2707899620778,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_26_35,Education_Post_Graduate,Size_4,sex_male,Urbanity_Urban,950.0,81.0,1,48.074067560403215
951,129.43835554907363,235072.77963998925,171.7980971640934,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_76_85,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,951.0,81.0,1,8.820413050286248
952,131.36006738652213,255636.56860320398,185.560266054734,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_9,sex_female,Urbanity_Urban,952.0,81.0,1,74.53606610231445
953,46.847966660883685,111471.4406663928,76.12285258994723,AC_no,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_High_School,Size_6,sex_female,Urbanity_Rural,953.0,1.0,1,35.132683464439374
954,128.50597392930095,366801.13684830116,255.61351072273663,AC_no,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_College,Size_3,sex_female,Urbanity_Urban,954.0,81.0,1,55.499253396697966
957,28.289297172976962,64361.218478724324,39.47869159001353,AC_no,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Elementary_School,Size_4,sex_male,Urbanity_Rural,957.0,1.0,1,27.633728979736727
958,93.775387625973,98698.9072729082,78.95986462472553,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Elementary_School,Size_4,sex_male,Urbanity_Urban,958.0,31.0,1,30.707729144339048
959,125.63923121058023,364750.9707038528,253.2540802948608,AC_no,Cooking_no,Lighting_yes,TV_yes,age_56_65,Education_College,Size_2,sex_male,Urbanity_Urban,959.0,81.0,1,22.46514419994447
961,99.00780102886569,175032.8554913234,120.71659294110876,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_4,sex_male,Urbanity_Rural,961.0,21.0,1,44.653344283564614
962,116.02036259472565,213965.285239958,158.7120246457609,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,962.0,81.0,1,14.653841421785291
965,85.01578734087866,94175.26543618279,73.09854466789618,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,965.0,31.0,1,83.16193054640941
966,121.11109175824959,230703.6592551732,172.29607333008568,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_6,sex_male,Urbanity_Urban,966.0,81.0,1,7.613716042449765
0,65.59206350595275,96908.44104669476,70.50891895067525,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_56_65,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,,,5,5.0
3,69.8199949099637,77922.01280924317,57.47091374587457,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Elementary_School,Size_1,sex_female,Urbanity_Urban,,,4,4.0
4,125.72896423592663,370714.28604410397,238.73574858942368,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_College,Size_4,sex_male,Urbanity_Urban,,,6,6.0
5,86.10736299006199,181025.05978810962,114.33810014967126,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_4,sex_male,Urbanity_Rural,,,1,1.0
8,101.3597199322575,389146.0290295693,251.49371616960622,AC_no,Cooking_no,Lighting_yes,TV_yes,age_76_85,Education_College,Size_4,sex_male,Urbanity_Urban,,,4,4.0
9,37.091419208688166,85948.80092434707,61.66677622664769,AC_no,Cooking_yes,Lighting_yes,TV_yes,age_36_45,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,,,7,7.0
11,70.45051393358504,90321.74976306016,65.67846135511472,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,,,9,9.0
12,85.35757312563248,172435.2339698035,111.00570408521453,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_56_65,Education_Post_Secondary,Size_2,sex_male,Urbanity_Rural,,,2,2.0
13,77.83672634969207,119895.61545852652,84.3248480506031,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_High_School,Size_2,sex_female,Urbanity_Urban,,,6,6.0
15,95.14508983397275,351276.0278607945,224.89371971330706,AC_no,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_College,Size_2,sex_male,Urbanity_Urban,,,13,13.0
18,45.996770601949486,120824.39064737356,85.57099265505855,AC_no,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_High_School,Size_3,sex_male,Urbanity_Urban,,,9,9.0
19,125.92262475620649,346652.5854042373,219.93873925640162,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_College,Size_1,sex_male,Urbanity_Urban,,,4,4.0
20,72.20005911453875,229179.39901959558,149.27543595201283,AC_no,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_6,sex_male,Urbanity_Urban,,,2,2.0
22,98.02826302306964,208532.60367923023,141.8976360195873,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,14,14.0
24,126.24468096188355,349333.20098845474,214.90979467640028,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_College,Size_5,sex_male,Urbanity_Rural,,,2,2.0
25,139.18283110588493,383111.8491197512,246.4309676880495,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_College,Size_5,sex_male,Urbanity_Urban,,,7,7.0
28,134.38777576966112,372406.0377580412,237.06547746779088,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_College,Size_5,sex_male,Urbanity_Urban,,,8,8.0
29,45.56624013462807,126713.65607299842,90.03997445510937,AC_no,Cooking_no,Lighting_yes,TV_yes,age_56_65,Education_Elementary_School,Size_7,sex_male,Urbanity_Urban,,,3,3.0
30,119.0876675743055,430404.54146767186,279.1520656725271,AC_no,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Graduate,Size_5,sex_male,Urbanity_Urban,,,8,8.0
32,91.48568984482132,202090.650173575,138.64374827146196,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,20,20.0
33,64.96470698872929,94803.1795749096,67.71036836609883,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_66_75,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,,,6,6.0
36,49.67100448423639,161666.51782984735,100.14423389065455,AC_no,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_2,sex_male,Urbanity_Rural,,,6,6.0
37,97.1307570888041,194896.58050115747,131.4693749600975,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,26,26.0
38,129.17538343795482,356107.96277749795,227.94959469997764,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_College,Size_2,sex_male,Urbanity_Urban,,,22,22.0
39,74.71742479974922,112527.579657138,79.97425097798211,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_56_65,Education_Elementary_School,Size_5,sex_male,Urbanity_Urban,,,1,1.0
40,84.54237265410332,132275.69973701847,91.41713211342528,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_High_School,Size_5,sex_male,Urbanity_Urban,,,6,6.0
41,104.490235361294,237784.8756628325,166.0452452071117,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_5,sex_female,Urbanity_Urban,,,4,4.0
42,141.31887764082825,401094.8103365653,255.0436176217792,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_College,Size_7,sex_female,Urbanity_Urban,,,16,16.0
43,94.37686661307539,350548.3048060407,214.08442294233808,AC_no,Cooking_no,Lighting_yes,TV_yes,age_26_35,Education_College,Size_6,sex_female,Urbanity_Rural,,,5,5.0
44,62.49220404016869,198230.9312012961,138.2233234359319,AC_no,Cooking_no,Lighting_yes,TV_yes,age_26_35,Education_Post_Secondary,Size_3,sex_female,Urbanity_Urban,,,15,15.0
48,105.26127395570124,233885.53276313376,161.43045611491843,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_6,sex_male,Urbanity_Urban,,,1,1.0
49,94.6334986892723,218384.52900130814,140.62890584587313,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_9,sex_male,Urbanity_Rural,,,15,15.0
51,139.63667020199236,377276.66438507533,241.9331661022951,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_66_75,Education_College,Size_3,sex_male,Urbanity_Urban,,,9,9.0
52,46.837231580406,181181.44314085913,116.84230643584033,AC_no,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_4,sex_female,Urbanity_Rural,,,1,1.0
54,44.6960786902156,114906.88285588207,84.65142317679155,AC_no,Cooking_no,Lighting_no,TV_yes,age_46_55,Education_Elementary_School,Size_5,sex_female,Urbanity_Urban,,,3,3.0
57,100.86975670814564,224879.2544400545,152.12886025924732,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,,,5,5.0
59,76.85816386173512,113872.65811538586,80.34027588971236,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_High_School,Size_2,sex_male,Urbanity_Urban,,,7,7.0
63,131.26919166337078,367426.31929756224,224.32275055416656,AC_yes,Cooking_no,Lighting_no,TV_yes,age_36_45,Education_College,Size_8,sex_male,Urbanity_Rural,,,12,12.0
66,78.51117102354875,109475.57267990263,78.38608624114836,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_56_65,Education_Elementary_School,Size_5,sex_male,Urbanity_Urban,,,1,1.0
67,71.37854357203395,81885.87409323933,59.75319897053133,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,,,10,10.0
70,50.82400140124368,133784.75226819314,93.83969866646883,AC_no,Cooking_no,Lighting_yes,TV_yes,age_66_75,Education_High_School,Size_3,sex_male,Urbanity_Urban,,,2,2.0
71,65.89020808793563,209094.8780668545,144.85149185322047,AC_no,Cooking_yes,Lighting_yes,TV_yes,age_56_65,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,15,15.0
72,68.52508908905168,218256.04582857413,149.8658932929147,AC_no,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_4,sex_female,Urbanity_Urban,,,1,1.0
74,47.280710505866104,125806.69506686045,87.4866963781527,AC_no,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_High_School,Size_4,sex_male,Urbanity_Urban,,,1,1.0
76,129.99431940727894,356876.825405316,238.06407359023953,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_College,Size_2,sex_female,Urbanity_Urban,,,11,11.0
77,75.2871642724685,115976.68660210828,83.13499715871264,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_High_School,Size_3,sex_male,Urbanity_Urban,,,10,10.0
79,95.95674673320006,203033.4654795537,136.62341312488113,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_56_65,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,10,10.0
80,132.50227969641932,355214.1791263885,227.79298153419396,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_College,Size_2,sex_male,Urbanity_Urban,,,7,7.0
86,82.1468692783927,149850.97842757552,106.15208639781449,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_High_School,Size_6,sex_female,Urbanity_Urban,,,2,2.0
87,73.94203573410513,114669.07102104713,81.77064194428651,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Elementary_School,Size_6,sex_female,Urbanity_Urban,,,7,7.0
88,100.67112004482142,218328.57745346567,152.5930693070862,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_66_75,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,14,14.0
89,99.15071654276714,199779.64489296367,131.53320378875608,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,11,11.0
91,90.97008554910823,367585.0424474375,245.3104801149157,AC_no,Cooking_no,Lighting_yes,TV_yes,age_56_65,Education_College,Size_3,sex_male,Urbanity_Urban,,,11,11.0
92,71.97177574905876,117164.62506696649,83.08993247102701,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_56_65,Education_Elementary_School,Size_5,sex_male,Urbanity_Urban,,,1,1.0
93,68.36396625188598,96059.13944654482,67.92813377103529,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Elementary_School,Size_4,sex_female,Urbanity_Urban,,,10,10.0
94,77.5905864154615,121012.69431460592,84.59619553336445,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_56_65,Education_High_School,Size_2,sex_male,Urbanity_Urban,,,1,1.0
96,73.5286167781367,106145.45212258694,74.27533606242505,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_High_School,Size_2,sex_male,Urbanity_Urban,,,13,13.0
97,134.41247669350386,367965.7120043705,237.29782694474534,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_College,Size_4,sex_male,Urbanity_Urban,,,10,10.0
99,95.44906759879626,205038.03349270305,141.74999281588907,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_26_35,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,,,10,10.0
100,138.54745437273232,371617.34163856134,246.02743705068605,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_56_65,Education_College,Size_2,sex_female,Urbanity_Urban,,,3,3.0
102,110.02511295734779,409510.68584675936,245.1713230372194,AC_no,Cooking_no,Lighting_yes,TV_yes,age_66_75,Education_Post_Graduate,Size_5,sex_male,Urbanity_Rural,,,2,2.0
103,62.48044949887534,202767.82368791613,139.14384526247983,AC_no,Cooking_no,Lighting_yes,TV_yes,age_26_35,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,,,13,13.0
105,133.81543192910968,368462.6892344828,229.93680598558683,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_College,Size_4,sex_male,Urbanity_Urban,,,6,6.0
106,82.28206048028373,122182.96308201224,89.12744302038959,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_High_School,Size_3,sex_female,Urbanity_Urban,,,10,10.0
108,82.33201748203236,137112.57428010713,96.56964176801816,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_High_School,Size_5,sex_male,Urbanity_Urban,,,4,4.0
109,141.00498616137259,374457.35116977646,240.3336899617925,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_College,Size_5,sex_male,Urbanity_Urban,,,20,20.0
110,73.94156207212184,108772.61167399783,77.93875095530402,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_56_65,Education_Elementary_School,Size_4,sex_male,Urbanity_Urban,,,2,2.0
111,130.0582829448889,341423.1568516598,207.22562417154816,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_College,Size_4,sex_female,Urbanity_Rural,,,3,3.0
113,101.21414093960261,202695.0390228012,134.2351448985344,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,15,15.0
114,100.16194753853217,216570.87417627848,150.89061321739487,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_56_65,Education_Post_Secondary,Size_3,sex_female,Urbanity_Urban,,,10,10.0
116,129.1619472790144,308585.51853405073,189.64060008626552,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_26_35,Education_College,Size_1,sex_female,Urbanity_Rural,,,6,6.0
118,129.778260037081,348808.0366984846,227.76784030687253,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_19_25,Education_College,Size_3,sex_male,Urbanity_Urban,,,16,16.0
121,91.12284955752598,341656.9004664251,213.85751681619735,AC_no,Cooking_no,Lighting_yes,TV_yes,age_66_75,Education_College,Size_3,sex_male,Urbanity_Rural,,,4,4.0
123,33.25196960439657,97102.60061094114,59.6420206539837,AC_no,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_High_School,Size_4,sex_male,Urbanity_Rural,,,2,2.0
124,42.34471825623311,93353.35896737989,65.31795464882472,AC_no,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,,,3,3.0
126,125.03561820893741,348766.9201062653,220.4783047778408,AC_yes,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_College,Size_5,sex_male,Urbanity_Rural,,,4,4.0
127,130.32980275348655,337787.0565523706,207.36310580616646,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_56_65,Education_College,Size_3,sex_male,Urbanity_Rural,,,5,5.0
128,107.56045681013639,394430.06897581,253.54821814228285,AC_no,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_College,Size_7,sex_male,Urbanity_Urban,,,13,13.0
129,64.28339560048947,200007.79634092853,134.75965551260182,AC_no,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,13,13.0
130,104.68310379704015,210835.33447415128,144.19972071815243,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,,,9,9.0
131,97.66867717155229,210609.6702267428,146.54750641150108,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_66_75,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,4,4.0
132,67.75199541676814,90446.84991273687,63.19253254170913,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,,,3,3.0
133,120.7656143869413,335272.10974707623,209.35334830552264,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Rural,,,15,15.0
137,89.97399360855894,341006.40301306697,210.72538069307674,AC_no,Cooking_no,Lighting_yes,TV_yes,age_56_65,Education_College,Size_3,sex_female,Urbanity_Rural,,,4,4.0
138,51.28877579396442,172988.3137175641,109.32571544217632,AC_no,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_3,sex_female,Urbanity_Rural,,,3,3.0
141,97.65385951131206,219699.40606772128,150.10268959513581,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,,,6,6.0
142,74.58845722354268,103256.06461948906,72.81257321239244,AC_yes,Cooking_yes,Lighting_yes,TV_yes,age_56_65,Education_Elementary_School,Size_3,sex_female,Urbanity_Urban,,,5,5.0
144,91.08446089676792,205114.0534249913,135.5471864063208,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,18,18.0
145,85.79204140012453,179027.53843873309,117.1214371325444,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_56_65,Education_Post_Secondary,Size_3,sex_male,Urbanity_Rural,,,4,4.0
147,46.27489086229736,109167.23239632467,77.20574338619656,AC_no,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_High_School,Size_1,sex_male,Urbanity_Urban,,,1,1.0
148,94.1984542730153,177042.93024837648,113.19649465628126,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_66_75,Education_Post_Secondary,Size_2,sex_female,Urbanity_Rural,,,1,1.0
149,135.11746333173338,388637.68621394964,243.76066505461685,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_College,Size_6,sex_female,Urbanity_Urban,,,4,4.0
150,72.14281791938309,73438.6871166818,53.32521884190188,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Elementary_School,Size_1,sex_male,Urbanity_Urban,,,3,3.0
