,Electricity,Income,Water,e_Cooking,e_Refrigeration,i_Age,i_Education,i_FamilySize,i_Sex,i_Urbanity,real_index,sw,w,wf
900,169.5184130487721,400421.35437113576,281.7392374443374,Cooking_no,Refrigeration_yes,age_46_55,Education_Post_Graduate,Size_1,sex_male,Urbanity_Urban,900.0,81.0,1,5.911606326197104
904,122.46041238954464,224688.839741682,167.93394045459388,Cooking_no,Refrigeration_yes,age_46_55,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,904.0,81.0,1,21.947100748644857
905,120.10795776849574,196075.2065039345,144.91647983402206,Cooking_yes,Refrigeration_yes,age_46_55,Education_Post_Secondary,Size_1,sex_male,Urbanity_Urban,905.0,81.0,1,0.4817613208608069
906,155.2791259609589,348705.6687267173,247.49705075512313,Cooking_yes,Refrigeration_yes,age_46_55,Education_College,Size_1,sex_male,Urbanity_Urban,906.0,81.0,1,0.0390271521422098
908,144.10941671924115,313593.37365770765,205.22345699709905,Cooking_yes,Refrigeration_yes,age_46_55,Education_College,Size_1,sex_male,Urbanity_Rural,908.0,51.0,1,8.863391932284927
909,78.26876422750425,71386.6467247137,45.634945489651535,Cooking_yes,Refrigeration_yes,age_46_55,Education_High_School,Size_1,sex_male,Urbanity_Rural,909.0,1.0,1,8.165181764532939
910,152.72232341568062,349761.638770524,250.77833173963,Cooking_no,Refrigeration_yes,age_46_55,Education_College,Size_1,sex_male,Urbanity_Urban,910.0,81.0,1,12.821850548471115
912,165.74254419442872,355623.48055260075,240.44817173614132,Cooking_yes,Refrigeration_yes,age_36_45,Education_College,Size_6,sex_female,Urbanity_Rural,912.0,51.0,1,24.873712437710125
913,123.10454922455284,229375.9806799594,172.10194625110404,Cooking_yes,Refrigeration_yes,age_46_55,Education_Post_Secondary,Size_6,sex_male,Urbanity_Urban,913.0,81.0,1,11.419522512326393
914,129.28821244916938,221003.40784969344,165.15959465851097,Cooking_yes,Refrigeration_yes,age_46_55,Education_Post_Secondary,Size_4,sex_female,Urbanity_Urban,914.0,81.0,1,10.149515133965464
915,100.94925111461416,127466.74158136026,95.64316721636129,Cooking_yes,Refrigeration_yes,age_56_65,Education_High_School,Size_3,sex_male,Urbanity_Urban,915.0,31.0,1,34.71383599927154
917,153.52027952575648,350224.04442906816,232.31841216918386,Cooking_yes,Refrigeration_yes,age_46_55,Education_College,Size_5,sex_female,Urbanity_Rural,917.0,51.0,1,22.626962651948013
919,165.22836150328968,354495.87503508216,250.77141383024914,Cooking_yes,Refrigeration_yes,age_36_45,Education_College,Size_2,sex_female,Urbanity_Urban,919.0,81.0,1,52.86830838746198
920,164.51173392721358,359006.36725766445,248.09927266811684,Cooking_yes,Refrigeration_yes,age_46_55,Education_College,Size_2,sex_male,Urbanity_Urban,920.0,81.0,1,40.795749073502364
922,93.59507628531591,119599.85065266992,81.21661908039985,Cooking_yes,Refrigeration_yes,age_46_55,Education_High_School,Size_7,sex_male,Urbanity_Rural,922.0,1.0,1,68.3072703720782
924,165.9988294446451,345704.56394824013,245.7812143174322,Cooking_yes,Refrigeration_yes,age_36_45,Education_College,Size_1,sex_male,Urbanity_Urban,924.0,81.0,1,9.030531777893874
925,89.81306476669359,103725.61812702146,78.93797039318034,Cooking_yes,Refrigeration_yes,age_56_65,Education_Elementary_School,Size_3,sex_female,Urbanity_Urban,925.0,31.0,1,29.364541527723304
927,99.60018489104573,159246.18188967087,104.93417533288748,Cooking_yes,Refrigeration_yes,age_46_55,Education_Post_Secondary,Size_1,sex_male,Urbanity_Rural,927.0,21.0,1,15.306126101003525
928,183.30880725725305,410910.57501093415,293.0209356814155,Cooking_yes,Refrigeration_yes,age_46_55,Education_Post_Graduate,Size_2,sex_male,Urbanity_Urban,928.0,81.0,1,44.88550485122836
930,79.29835551331497,99658.8202216418,79.51208918372168,Cooking_no,Refrigeration_yes,age_56_65,Education_Elementary_School,Size_3,sex_female,Urbanity_Urban,930.0,31.0,1,43.14736492405221
931,167.7383756304795,357671.1606711528,253.60402070040112,Cooking_yes,Refrigeration_yes,age_46_55,Education_College,Size_2,sex_male,Urbanity_Urban,931.0,81.0,1,49.795749073502364
932,106.85838514641665,183071.38288557684,126.05411202030615,Cooking_yes,Refrigeration_yes,age_56_65,Education_Post_Secondary,Size_3,sex_female,Urbanity_Rural,932.0,51.0,1,46.760199804092785
933,179.6308195897336,409120.8107331193,282.0375462986711,Cooking_yes,Refrigeration_yes,age_26_35,Education_Post_Graduate,Size_3,sex_male,Urbanity_Urban,933.0,81.0,1,75.60023551409088
934,164.23105508513328,350041.73431945144,244.5669415586288,Cooking_yes,Refrigeration_yes,age_36_45,Education_College,Size_2,sex_male,Urbanity_Urban,934.0,81.0,1,55.78725369925405
935,149.7067631773992,320335.4408720379,214.64802569895699,Cooking_yes,Refrigeration_yes,age_46_55,Education_College,Size_1,sex_female,Urbanity_Rural,935.0,51.0,1,5.944446620492863
938,100.06425548410135,181582.095277394,136.11297218505177,Cooking_no,Refrigeration_yes,age_26_35,Education_Post_Secondary,Size_1,sex_male,Urbanity_Urban,938.0,81.0,1,17.232720581778057
941,89.8778968552281,104478.0708716755,80.95702645538503,Cooking_yes,Refrigeration_yes,age_36_45,Education_High_School,Size_1,sex_female,Urbanity_Urban,941.0,31.0,1,9.413376298349824
943,109.94683462229878,183243.1297875261,126.49275810409935,Cooking_yes,Refrigeration_yes,age_46_55,Education_Post_Secondary,Size_4,sex_female,Urbanity_Rural,943.0,51.0,1,19.97387991410818
945,88.06268465519733,100676.3977133042,79.27986161057426,Cooking_yes,Refrigeration_yes,age_66_75,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,945.0,31.0,1,42.68575840515936
1,81.74113017046051,224800.12379079056,137.26954889407727,Cooking_yes,Refrigeration_yes,age_36_45,Education_Post_Secondary,Size_6,sex_male,Urbanity_Urban,,,14,14.0
2,84.12838506253551,226722.94569389624,132.58679878418212,Cooking_yes,Refrigeration_yes,age_36_45,Education_Post_Secondary,Size_6,sex_male,Urbanity_Urban,,,10,10.0
3,86.10131991060351,249334.250125716,146.16892012320795,Cooking_yes,Refrigeration_yes,age_46_55,Education_Post_Secondary,Size_8,sex_male,Urbanity_Urban,,,31,31.0
5,80.67296511130724,236409.5998703587,144.96382340495543,Cooking_yes,Refrigeration_yes,age_46_55,Education_Post_Secondary,Size_6,sex_female,Urbanity_Urban,,,4,4.0
6,72.01511775819014,159023.64272415303,99.43249781305494,Cooking_yes,Refrigeration_yes,age_36_45,Education_High_School,Size_8,sex_male,Urbanity_Urban,,,11,11.0
7,83.31943465487375,230364.3012381361,139.36123241926845,Cooking_yes,Refrigeration_yes,age_26_35,Education_Post_Secondary,Size_7,sex_male,Urbanity_Urban,,,32,32.0
8,86.39033847589747,246551.8492200569,149.83495562550968,Cooking_yes,Refrigeration_yes,age_46_55,Education_Post_Secondary,Size_7,sex_female,Urbanity_Urban,,,24,24.0
9,70.35627471888793,137869.10732552106,84.44880036952087,Cooking_yes,Refrigeration_yes,age_36_45,Education_Elementary_School,Size_9,sex_male,Urbanity_Urban,,,12,12.0
10,62.43377062875603,118102.05247131787,75.98495213987523,Cooking_yes,Refrigeration_yes,age_46_55,Education_High_School,Size_2,sex_male,Urbanity_Urban,,,11,11.0
11,77.4604245719003,204389.97594487094,126.43796287548975,Cooking_yes,Refrigeration_yes,age_46_55,Education_Post_Secondary,Size_2,sex_female,Urbanity_Urban,,,30,30.0
12,76.61087471460739,204894.0440038858,121.90858343766735,Cooking_yes,Refrigeration_yes,age_56_65,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,4,4.0
13,61.21984306084482,106387.36973906713,64.70637498241173,Cooking_yes,Refrigeration_yes,age_36_45,Education_High_School,Size_1,sex_female,Urbanity_Urban,,,2,2.0
15,77.42976459611553,194021.33959187046,115.16225740011372,Cooking_yes,Refrigeration_yes,age_36_45,Education_Post_Secondary,Size_1,sex_female,Urbanity_Urban,,,8,8.0
16,76.32868229667568,196686.14251142187,117.07780479156344,Cooking_yes,Refrigeration_yes,age_46_55,Education_Post_Secondary,Size_1,sex_male,Urbanity_Urban,,,1,1.0
20,111.98522008704833,405178.24516984256,212.30033747528086,Cooking_yes,Refrigeration_yes,age_46_55,Education_Post_Graduate,Size_6,sex_male,Urbanity_Rural,,,6,6.0
21,62.75638249199924,135424.84437037105,83.44548408186563,Cooking_yes,Refrigeration_yes,age_46_55,Education_Elementary_School,Size_8,sex_male,Urbanity_Urban,,,10,10.0
22,64.0593307770535,150178.58659572233,96.2434168446223,Cooking_yes,Refrigeration_yes,age_46_55,Education_High_School,Size_6,sex_male,Urbanity_Urban,,,1,1.0
23,56.90826692293286,104339.06817569981,65.93747811657205,Cooking_yes,Refrigeration_yes,age_26_35,Education_Elementary_School,Size_6,sex_male,Urbanity_Urban,,,3,3.0
26,110.69931821224885,374343.07150870893,216.76882935601307,Cooking_yes,Refrigeration_yes,age_56_65,Education_College,Size_3,sex_female,Urbanity_Urban,,,10,10.0
27,101.27341948500988,369374.3540248053,207.56728722333327,Cooking_yes,Refrigeration_yes,age_46_55,Education_College,Size_3,sex_female,Urbanity_Urban,,,34,34.0
28,86.58980686749118,245451.3361289668,155.45294400760065,Cooking_yes,Refrigeration_yes,age_76_85,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,,,5,5.0
29,96.49600907890779,334933.2981707977,183.16839565759517,Cooking_yes,Refrigeration_yes,age_36_45,Education_College,Size_4,sex_female,Urbanity_Rural,,,6,6.0
30,47.830929333774854,60664.108353204014,31.670454342551714,Cooking_yes,Refrigeration_yes,age_46_55,Education_Elementary_School,Size_3,sex_male,Urbanity_Rural,,,1,1.0
31,63.660772551440886,169280.98350050492,95.11936505221824,Cooking_yes,Refrigeration_yes,age_56_65,Education_Post_Secondary,Size_2,sex_male,Urbanity_Rural,,,3,3.0
32,102.89361839869572,368040.4224215949,210.9966819452445,Cooking_yes,Refrigeration_yes,age_66_75,Education_College,Size_2,sex_male,Urbanity_Urban,,,6,6.0
34,114.20245965271245,426469.98999418976,238.43721231118218,Cooking_yes,Refrigeration_yes,age_36_45,Education_Post_Graduate,Size_4,sex_female,Urbanity_Urban,,,9,9.0
35,95.99830481045993,318665.39327314764,175.07947234854666,Cooking_yes,Refrigeration_yes,age_46_55,Education_College,Size_2,sex_male,Urbanity_Rural,,,23,23.0
36,105.93299688798568,362320.6620926322,207.3605249920094,Cooking_yes,Refrigeration_yes,age_56_65,Education_College,Size_2,sex_male,Urbanity_Urban,,,1,1.0
37,80.86650867328792,221792.3833220313,134.52809014543718,Cooking_yes,Refrigeration_yes,age_36_45,Education_Post_Secondary,Size_5,sex_female,Urbanity_Urban,,,17,17.0
38,78.32008213395859,203266.99106213983,124.52922433213094,Cooking_yes,Refrigeration_yes,age_26_35,Education_Post_Secondary,Size_3,sex_female,Urbanity_Urban,,,35,35.0
40,114.88440285276053,410174.979961736,241.33466844398524,Cooking_yes,Refrigeration_yes,age_76_85,Education_College,Size_6,sex_female,Urbanity_Urban,,,1,1.0
43,63.349665121784035,124149.590594473,75.81620062062733,Cooking_yes,Refrigeration_yes,age_46_55,Education_Elementary_School,Size_7,sex_male,Urbanity_Urban,,,8,8.0
44,67.46149688974103,140264.13768115733,89.27799652163228,Cooking_yes,Refrigeration_yes,age_36_45,Education_High_School,Size_6,sex_male,Urbanity_Urban,,,2,2.0
46,104.43522551665569,362481.02882118296,211.5576302548563,Cooking_yes,Refrigeration_yes,age_36_45,Education_College,Size_3,sex_female,Urbanity_Urban,,,53,53.0
47,114.86431132698111,402662.84896751115,228.8890012905286,Cooking_yes,Refrigeration_yes,age_36_45,Education_Post_Graduate,Size_2,sex_male,Urbanity_Urban,,,44,44.0
48,103.58932935449681,360382.7605762551,206.70075563471121,Cooking_yes,Refrigeration_yes,age_56_65,Education_College,Size_2,sex_male,Urbanity_Urban,,,2,2.0
49,98.42412204296465,362917.3153387545,208.67793038035762,Cooking_no,Refrigeration_yes,age_36_45,Education_College,Size_3,sex_male,Urbanity_Urban,,,47,47.0
50,97.95185638375034,342842.27770484105,181.01136574075065,Cooking_yes,Refrigeration_yes,age_46_55,Education_College,Size_4,sex_female,Urbanity_Rural,,,7,7.0
51,77.19573135278145,206420.0312516598,127.64836883626928,Cooking_yes,Refrigeration_yes,age_26_35,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,,,10,10.0
52,105.49645744423925,371711.6814202815,214.62412843685604,Cooking_yes,Refrigeration_yes,age_46_55,Education_College,Size_4,sex_male,Urbanity_Urban,,,5,5.0
53,75.58123930661074,207421.22661945608,126.00924297989017,Cooking_yes,Refrigeration_yes,age_56_65,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,2,2.0
54,102.14001711613533,355195.16477135755,206.3253535489438,Cooking_yes,Refrigeration_yes,age_36_45,Education_College,Size_2,sex_female,Urbanity_Urban,,,36,36.0
56,66.17434203956722,176622.3931525189,100.41341378980752,Cooking_yes,Refrigeration_yes,age_36_45,Education_Post_Secondary,Size_4,sex_male,Urbanity_Rural,,,3,3.0
57,63.35557229920645,132501.16414612302,82.82270665079243,Cooking_yes,Refrigeration_yes,age_46_55,Education_High_School,Size_4,sex_male,Urbanity_Urban,,,1,1.0
58,58.58327474663043,106506.61358991092,66.01689704627063,Cooking_yes,Refrigeration_yes,age_36_45,Education_High_School,Size_2,sex_male,Urbanity_Urban,,,16,16.0
60,102.86547053214305,344030.16070755624,196.6975105034764,Cooking_yes,Refrigeration_yes,age_36_45,Education_College,Size_1,sex_male,Urbanity_Urban,,,8,8.0
62,105.14672979580972,356236.79212453146,203.59521547808257,Cooking_yes,Refrigeration_yes,age_46_55,Education_College,Size_2,sex_male,Urbanity_Urban,,,30,30.0
65,63.689595755966394,118116.67433153227,74.96877746441064,Cooking_yes,Refrigeration_yes,age_36_45,Education_High_School,Size_3,sex_male,Urbanity_Urban,,,22,22.0
66,103.93373315558692,367213.7958012839,211.2838146914361,Cooking_yes,Refrigeration_yes,age_46_55,Education_College,Size_3,sex_female,Urbanity_Urban,,,41,41.0
68,59.46292853499599,130775.38431445506,83.36650872814509,Cooking_no,Refrigeration_yes,age_46_55,Education_High_School,Size_4,sex_male,Urbanity_Urban,,,6,6.0
70,62.00348382776694,109748.12169164198,68.67417868565566,Cooking_yes,Refrigeration_yes,age_46_55,Education_Elementary_School,Size_5,sex_male,Urbanity_Urban,,,1,1.0
71,80.67557936910548,221019.07291282198,134.15578675520726,Cooking_yes,Refrigeration_yes,age_46_55,Education_Post_Secondary,Size_4,sex_female,Urbanity_Urban,,,7,7.0
72,115.57708661740021,431946.98491561954,246.1843933675544,Cooking_yes,Refrigeration_yes,age_46_55,Education_Post_Graduate,Size_4,sex_female,Urbanity_Urban,,,1,1.0
73,106.00052964104046,357604.54185368214,208.64765395925465,Cooking_yes,Refrigeration_yes,age_36_45,Education_College,Size_3,sex_male,Urbanity_Urban,,,41,41.0
76,73.07181685336026,203613.8095467916,125.3134615712946,Cooking_yes,Refrigeration_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,26,26.0
77,53.508170124895564,87905.8598366281,56.00005013358643,Cooking_yes,Refrigeration_yes,age_46_55,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,,,7,7.0
79,61.43846234068772,118238.70615943676,75.10972975234444,Cooking_no,Refrigeration_yes,age_36_45,Education_Elementary_School,Size_7,sex_male,Urbanity_Urban,,,9,9.0
80,66.97449549372918,128121.97002340725,82.29865459231198,Cooking_yes,Refrigeration_yes,age_36_45,Education_High_School,Size_4,sex_female,Urbanity_Urban,,,5,5.0
82,109.60270033377309,370297.11521893344,209.87070227729933,Cooking_yes,Refrigeration_yes,age_46_55,Education_College,Size_4,sex_male,Urbanity_Urban,,,3,3.0
83,73.17582154566438,203629.7957958971,123.23616754288732,Cooking_yes,Refrigeration_yes,age_26_35,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,,,12,12.0
84,68.15100399667006,181785.60460900105,103.9702576765456,Cooking_yes,Refrigeration_yes,age_46_55,Education_Post_Secondary,Size_4,sex_male,Urbanity_Rural,,,8,8.0
85,62.41420026993596,127876.0955271693,79.33515258341976,Cooking_yes,Refrigeration_yes,age_46_55,Education_High_School,Size_4,sex_male,Urbanity_Urban,,,2,2.0
86,107.68012961571577,385781.25667086896,218.6112613133645,Cooking_yes,Refrigeration_yes,age_46_55,Education_College,Size_5,sex_female,Urbanity_Urban,,,6,6.0
87,57.90593950011308,115902.34779326698,72.29999705580917,Cooking_yes,Refrigeration_yes,age_46_55,Education_High_School,Size_2,sex_male,Urbanity_Urban,,,6,6.0
88,101.205306289804,357050.47833198454,202.02249245273785,Cooking_no,Refrigeration_yes,age_46_55,Education_College,Size_2,sex_male,Urbanity_Urban,,,32,32.0
89,73.84624538902415,240933.0906938306,149.50278311662186,Cooking_no,Refrigeration_yes,age_76_85,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,,,12,12.0
90,84.73838205489905,211852.57671365427,126.54699133464864,Cooking_yes,Refrigeration_yes,age_36_45,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,,,14,14.0
91,107.41396460711005,368787.9387725615,211.31749564169033,Cooking_yes,Refrigeration_yes,age_36_45,Education_College,Size_4,sex_male,Urbanity_Urban,,,15,15.0
92,60.88611978428851,132477.76578965667,81.1306536787091,Cooking_yes,Refrigeration_yes,age_36_45,Education_High_School,Size_5,sex_male,Urbanity_Urban,,,4,4.0
93,63.57078023411097,105222.07443738343,65.99498058828036,Cooking_yes,Refrigeration_yes,age_46_55,Education_Elementary_School,Size_5,sex_male,Urbanity_Urban,,,4,4.0
94,51.60603165751198,78345.87009769361,50.50957156958375,Cooking_no,Refrigeration_yes,age_46_55,Education_Elementary_School,Size_1,sex_male,Urbanity_Urban,,,1,1.0
95,79.70525735624987,210696.38486979454,129.07169923589174,Cooking_yes,Refrigeration_yes,age_46_55,Education_Post_Secondary,Size_3,sex_female,Urbanity_Urban,,,45,45.0
96,108.52812655666798,386029.368687564,203.69070347975585,Cooking_yes,Refrigeration_yes,age_46_55,Education_Post_Graduate,Size_3,sex_male,Urbanity_Rural,,,24,24.0
97,70.84247401679018,198211.04175320675,120.32710696386617,Cooking_yes,Refrigeration_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,29,29.0
98,71.2319320390423,196728.1668604881,117.78251734373947,Cooking_no,Refrigeration_yes,age_36_45,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,33,33.0
99,76.47302256191657,201437.96480770872,122.66509765054204,Cooking_yes,Refrigeration_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,26,26.0
101,115.02083914422371,424739.52240851533,238.9665625037711,Cooking_yes,Refrigeration_yes,age_56_65,Education_Post_Graduate,Size_3,sex_female,Urbanity_Urban,,,15,15.0
102,53.45193877091314,90421.50235733564,59.088904564911395,Cooking_no,Refrigeration_yes,age_36_45,Education_Elementary_School,Size_3,sex_female,Urbanity_Urban,,,16,16.0
103,60.4207515183022,119484.82495723302,75.04517157185073,Cooking_yes,Refrigeration_yes,age_46_55,Education_High_School,Size_2,sex_female,Urbanity_Urban,,,5,5.0
105,79.07060257822832,220677.8502443791,134.34070887614735,Cooking_no,Refrigeration_yes,age_56_65,Education_Post_Secondary,Size_3,sex_female,Urbanity_Urban,,,19,19.0
106,104.02174645387569,376967.28831728094,221.27976777417513,Cooking_no,Refrigeration_yes,age_56_65,Education_College,Size_3,sex_female,Urbanity_Urban,,,18,18.0
107,72.77823414398671,182189.8954294871,105.85010606429721,Cooking_yes,Refrigeration_yes,age_26_35,Education_Post_Secondary,Size_1,sex_male,Urbanity_Urban,,,7,7.0
110,64.1465483608312,117148.35667335698,75.0406469498695,Cooking_yes,Refrigeration_yes,age_46_55,Education_High_School,Size_2,sex_female,Urbanity_Urban,,,10,10.0
112,90.15040814712397,323406.20046907326,175.14053776429174,Cooking_yes,Refrigeration_yes,age_46_55,Education_College,Size_2,sex_male,Urbanity_Rural,,,20,20.0
113,79.97888517140963,205437.1247885653,124.51949935933764,Cooking_yes,Refrigeration_yes,age_56_65,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,5,5.0
114,54.78557463178493,93336.35715484688,59.239914510786555,Cooking_no,Refrigeration_yes,age_46_55,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,,,25,25.0
119,53.58221142576189,109649.81899550123,69.03931744611198,Cooking_no,Refrigeration_yes,age_46_55,Education_High_School,Size_1,sex_female,Urbanity_Urban,,,1,1.0
120,56.26807015826272,104440.76529097883,69.54919364375205,Cooking_yes,Refrigeration_yes,age_66_75,Education_Elementary_School,Size_2,sex_female,Urbanity_Urban,,,2,2.0
124,104.32869060567981,370931.50233025104,214.99773638801713,Cooking_yes,Refrigeration_yes,age_46_55,Education_College,Size_3,sex_female,Urbanity_Urban,,,41,41.0
125,98.66352390308833,345305.9516140635,201.88593295444042,Cooking_yes,Refrigeration_yes,age_36_45,Education_College,Size_1,sex_male,Urbanity_Urban,,,5,5.0
126,102.06365677410415,355772.94656026445,206.69184282151915,Cooking_yes,Refrigeration_yes,age_36_45,Education_College,Size_2,sex_female,Urbanity_Urban,,,35,35.0
127,53.60378367685072,79322.5412129274,49.47245490953163,Cooking_yes,Refrigeration_yes,age_36_45,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,,,11,11.0
128,48.88041132642131,53480.01185851283,27.5073204191378,Cooking_yes,Refrigeration_yes,age_46_55,Education_Elementary_School,Size_2,sex_male,Urbanity_Rural,,,1,1.0
130,65.08818794395498,131026.96075945662,82.94739028411955,Cooking_yes,Refrigeration_yes,age_76_85,Education_High_School,Size_2,sex_male,Urbanity_Urban,,,7,7.0
136,49.54107123809644,77629.58549373574,48.91783452947588,Cooking_no,Refrigeration_yes,age_46_55,Education_Elementary_School,Size_1,sex_male,Urbanity_Urban,,,1,1.0
139,101.11430936232455,359110.8864318981,208.57359669283932,Cooking_no,Refrigeration_yes,age_46_55,Education_College,Size_2,sex_male,Urbanity_Urban,,,34,34.0
140,95.50921515519438,357190.1369514378,207.6359986759249,Cooking_no,Refrigeration_yes,age_46_55,Education_College,Size_2,sex_male,Urbanity_Urban,,,28,28.0
141,106.6101407087871,364381.8032290535,202.25382139629139,Cooking_yes,Refrigeration_yes,age_66_75,Education_College,Size_2,sex_male,Urbanity_Urban,,,7,7.0
142,104.2035571985212,372620.25643749634,205.99214418626548,Cooking_yes,Refrigeration_yes,age_46_55,Education_College,Size_4,sex_male,Urbanity_Urban,,,6,6.0
143,105.32222245480479,374641.2911294279,213.8222485055517,Cooking_yes,Refrigeration_yes,age_56_65,Education_College,Size_3,sex_female,Urbanity_Urban,,,14,14.0
144,60.76580054792303,117452.74079657895,74.58651745637748,Cooking_yes,Refrigeration_yes,age_36_45,Education_High_School,Size_3,sex_male,Urbanity_Urban,,,30,30.0
145,71.72537143994957,203429.42253505805,130.42044567583267,Cooking_no,Refrigeration_yes,age_36_45,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,66,66.0
146,74.88748102494365,206960.96371522505,130.7345993112054,Cooking_yes,Refrigeration_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,42,42.0
147,109.35369959538667,363198.5788898947,206.76929227921977,Cooking_yes,Refrigeration_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Urban,,,37,37.0
148,103.54311341557779,363243.83856311993,212.30729236540975,Cooking_yes,Refrigeration_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Urban,,,42,42.0
149,53.271456682938236,110171.44033274152,70.19922636628048,Cooking_yes,Refrigeration_yes,age_36_45,Education_High_School,Size_2,sex_male,Urbanity_Urban,,,13,13.0
150,53.53268162416006,67387.48189224518,43.03846533183477,Cooking_no,Refrigeration_yes,age_26_35,Education_Elementary_School,Size_1,sex_male,Urbanity_Urban,,,5,5.0
152,51.91513122003147,60656.3040068652,31.184494176400477,Cooking_yes,Refrigeration_yes,age_36_45,Education_Elementary_School,Size_4,sex_male,Urbanity_Rural,,,1,1.0
153,74.66717964455927,184998.1540497842,112.95101635200035,Cooking_yes,Refrigeration_yes,age_36_45,Education_Post_Secondary,Size_1,sex_male,Urbanity_Urban,,,10,10.0
155,100.09407181463223,343281.8300241745,197.73995340020505,Cooking_yes,Refrigeration_yes,age_36_45,Education_College,Size_1,sex_male,Urbanity_Urban,,,3,3.0
156,75.87577287936628,197875.749215422,120.16096964863569,Cooking_yes,Refrigeration_yes,age_36_45,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,35,35.0
157,56.6441244578994,112315.84933740603,69.13703285304734,Cooking_yes,Refrigeration_yes,age_36_45,Education_High_School,Size_2,sex_male,Urbanity_Urban,,,8,8.0
158,55.04547791248347,91362.9106608648,58.34633141582071,Cooking_yes,Refrigeration_yes,age_46_55,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,,,11,11.0
160,52.91300548919339,70657.65556446298,44.778995234240654,Cooking_yes,Refrigeration_yes,age_36_45,Education_Elementary_School,Size_1,sex_male,Urbanity_Urban,,,2,2.0
161,73.08659613090875,187667.242927572,113.23642228436756,Cooking_yes,Refrigeration_yes,age_36_45,Education_Post_Secondary,Size_1,sex_male,Urbanity_Urban,,,10,10.0
162,75.15916790386422,189386.7213592516,112.6004917153174,Cooking_yes,Refrigeration_yes,age_46_55,Education_Post_Secondary,Size_1,sex_male,Urbanity_Urban,,,2,2.0
163,80.1033623497721,226174.1017493665,139.38296597123446,Cooking_yes,Refrigeration_yes,age_26_35,Education_Post_Secondary,Size_6,sex_female,Urbanity_Urban,,,5,5.0
165,59.61147231675232,91522.94248862144,58.056983515405356,Cooking_yes,Refrigeration_yes,age_46_55,Education_Elementary_School,Size_2,sex_female,Urbanity_Urban,,,12,12.0
166,108.73789504873872,371682.9265532907,212.44936425887877,Cooking_yes,Refrigeration_yes,age_36_45,Education_College,Size_4,sex_male,Urbanity_Urban,,,13,13.0
167,63.0270605538363,127385.78361510855,79.76482360740539,Cooking_yes,Refrigeration_yes,age_36_45,Education_High_School,Size_4,sex_male,Urbanity_Urban,,,3,3.0
168,60.99919225518169,103892.22134775916,66.11434172222911,Cooking_yes,Refrigeration_yes,age_46_55,Education_Elementary_School,Size_4,sex_male,Urbanity_Urban,,,1,1.0
170,106.32446734448234,367809.2068195361,219.24816417972377,Cooking_yes,Refrigeration_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Urban,,,40,40.0
171,102.25219723566968,369474.82240196096,216.856989100089,Cooking_yes,Refrigeration_yes,age_46_55,Education_College,Size_3,sex_female,Urbanity_Urban,,,41,41.0
172,105.35811206600346,359553.88837590354,206.86826433080043,Cooking_yes,Refrigeration_yes,age_36_45,Education_College,Size_3,sex_male,Urbanity_Urban,,,50,50.0
173,71.7584385063356,179330.56269875425,103.85141493880727,Cooking_yes,Refrigeration_yes,age_56_65,Education_Post_Secondary,Size_3,sex_male,Urbanity_Rural,,,2,2.0
174,103.23686797335341,367550.44027077116,218.80253309319625,Cooking_no,Refrigeration_yes,age_26_35,Education_College,Size_4,sex_female,Urbanity_Urban,,,13,13.0
175,102.52419970718421,355649.73584196257,205.2345615962457,Cooking_yes,Refrigeration_yes,age_46_55,Education_College,Size_2,sex_male,Urbanity_Urban,,,32,32.0
176,59.33774872379981,91321.48225031797,58.661340535418184,Cooking_yes,Refrigeration_yes,age_46_55,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,,,16,16.0
177,101.58749772954329,370678.59406354115,209.67075443983003,Cooking_yes,Refrigeration_yes,age_46_55,Education_College,Size_3,sex_female,Urbanity_Urban,,,39,39.0
