,Electricity,Income,Water,e_Cooking,e_TV,i_Age,i_Education,i_FamilySize,i_Sex,i_Urbanity,real_index,sw,w,wf
770,96.35090611167357,128121.23354249985,101.8750662144853,Cooking_no,TV_yes,age_46_55,Education_High_School,Size_4,sex_male,Urbanity_Urban,770.0,31.0,1,17.54851379134399
772,88.72011653942282,111591.4757467411,88.2642303586956,Cooking_no,TV_yes,age_46_55,Education_High_School,Size_2,sex_male,Urbanity_Urban,772.0,31.0,1,50.85561833020872
773,157.5485407058119,356647.50889826805,242.6380881064395,Cooking_no,TV_yes,age_46_55,Education_College,Size_2,sex_male,Urbanity_Urban,773.0,81.0,1,51.41352336970584
774,69.70581026837918,57009.303214002575,35.20007803228708,Cooking_no,TV_yes,age_46_55,Education_Elementary_School,Size_3,sex_male,Urbanity_Rural,774.0,1.0,1,104.14651151102478
775,95.50605655131687,102669.5777978564,79.42410034433665,Cooking_yes,TV_yes,age_46_55,Education_Elementary_School,Size_4,sex_male,Urbanity_Urban,775.0,31.0,1,23.282910342316693
777,168.03694464894784,373845.5660675904,257.9633321593208,Cooking_yes,TV_yes,age_66_75,Education_College,Size_3,sex_male,Urbanity_Urban,777.0,81.0,1,52.497458549582205
778,154.0146169577001,373447.4643857117,248.043092319457,Cooking_no,TV_yes,age_66_75,Education_College,Size_7,sex_male,Urbanity_Rural,778.0,51.0,1,23.881328542782747
780,167.65297547684372,408522.1534423743,277.38645589230873,Cooking_no,TV_yes,age_66_75,Education_College,Size_7,sex_male,Urbanity_Urban,780.0,81.0,1,18.832241271132432
781,160.1105502422536,360475.198487055,244.66426739626903,Cooking_yes,TV_yes,age_36_45,Education_College,Size_7,sex_male,Urbanity_Rural,781.0,51.0,1,70.75722260888178
782,176.58044004539798,440555.20848736976,309.05709044655583,Cooking_no,TV_yes,age_46_55,Education_Post_Graduate,Size_6,sex_male,Urbanity_Urban,782.0,81.0,1,15.18685569667499
783,161.80005006591517,369866.6825232036,257.67484562041017,Cooking_no,TV_yes,age_46_55,Education_College,Size_3,sex_female,Urbanity_Urban,783.0,81.0,1,70.62585650959231
784,82.45089562661056,96822.2602098418,67.37389557660478,Cooking_no,TV_yes,age_46_55,Education_High_School,Size_4,sex_male,Urbanity_Rural,784.0,1.0,1,22.5976010629943
785,148.31515887380854,326240.760425541,219.5135761754641,Cooking_no,TV_yes,age_36_45,Education_College,Size_3,sex_male,Urbanity_Rural,785.0,51.0,1,104.01478172239456
786,145.7587741194304,309785.4606265152,200.69339297787275,Cooking_no,TV_yes,age_36_45,Education_College,Size_1,sex_male,Urbanity_Rural,786.0,51.0,1,21.823836357084875
788,159.3396388357584,350592.05881211173,243.2802526723867,Cooking_no,TV_yes,age_46_55,Education_College,Size_1,sex_male,Urbanity_Urban,788.0,81.0,1,3.433816445057758
789,91.99083988692364,102756.55006137838,81.21335971135818,Cooking_yes,TV_yes,age_56_65,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,789.0,31.0,1,36.27582467904526
790,93.34721986333972,85428.68821859162,67.28596373121462,Cooking_no,TV_yes,age_56_65,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,790.0,31.0,1,7.360757155915113
791,137.38582476972135,239575.70754326953,179.46625844173835,Cooking_no,TV_yes,age_46_55,Education_Post_Secondary,Size_7,sex_male,Urbanity_Urban,791.0,81.0,1,37.59042350891096
792,126.2179661957052,220476.68058868573,164.8894524054731,Cooking_no,TV_yes,age_46_55,Education_Post_Secondary,Size_4,sex_female,Urbanity_Urban,792.0,81.0,1,18.034563424590697
793,133.05127909638585,217572.16219527848,161.43140938237826,Cooking_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,793.0,81.0,1,15.737297807834409
794,131.66868930969758,218198.55840070773,163.09800226619743,Cooking_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,794.0,81.0,1,13.737297807834409
795,91.08581580764806,129902.01483432252,100.65132160545369,Cooking_no,TV_yes,age_46_55,Education_High_School,Size_4,sex_male,Urbanity_Urban,795.0,31.0,1,21.54851379134399
797,153.15173923498082,350139.1434956505,236.5362316746933,Cooking_no,TV_yes,age_46_55,Education_College,Size_5,sex_male,Urbanity_Rural,797.0,51.0,1,26.067440508870106
798,128.29650830304763,257662.2206925619,188.85535768693558,Cooking_no,TV_yes,age_66_75,Education_Post_Secondary,Size_8,sex_male,Urbanity_Urban,798.0,81.0,1,10.901047076210427
799,100.0600220434715,139208.95036137025,97.47084621805998,Cooking_yes,TV_yes,age_66_75,Education_High_School,Size_8,sex_male,Urbanity_Rural,799.0,1.0,1,17.169008496307367
801,113.80991903996824,191667.90528660172,141.83053023472957,Cooking_no,TV_yes,age_46_55,Education_Post_Secondary,Size_1,sex_male,Urbanity_Urban,801.0,81.0,1,1.3608663395825111
802,98.92701925832807,121685.75854100088,96.20196401810594,Cooking_no,TV_yes,age_56_65,Education_High_School,Size_2,sex_female,Urbanity_Urban,802.0,31.0,1,6.331284386635777
803,83.47156605574551,85167.47724510019,66.19708484978524,Cooking_yes,TV_yes,age_46_55,Education_Elementary_School,Size_2,sex_female,Urbanity_Urban,803.0,31.0,1,61.59110958040621
804,157.63678884718516,342853.28769271896,240.63279208751584,Cooking_yes,TV_yes,age_26_35,Education_College,Size_2,sex_male,Urbanity_Urban,804.0,81.0,1,66.85321164787729
805,86.13004039710401,95340.74005749078,72.53234638232496,Cooking_no,TV_yes,age_36_45,Education_High_School,Size_1,sex_male,Urbanity_Urban,805.0,31.0,1,23.216844045937442
806,96.79223270668993,167421.2523348568,112.7520973425342,Cooking_no,TV_yes,age_26_35,Education_Post_Secondary,Size_3,sex_female,Urbanity_Rural,806.0,21.0,1,114.33785287147025
807,116.4158827581797,209092.35408525926,154.03911014288846,Cooking_no,TV_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,807.0,81.0,1,77.55181170489223
808,141.27889145743518,325564.11649205966,223.53838392187592,Cooking_no,TV_yes,age_56_65,Education_College,Size_2,sex_male,Urbanity_Rural,808.0,51.0,1,7.937181998558387
809,157.4950308901574,361242.6006749294,249.47385546297704,Cooking_no,TV_yes,age_26_35,Education_College,Size_4,sex_male,Urbanity_Urban,809.0,81.0,1,26.842278026544093
810,85.5725360831764,87822.0784276484,60.340950127267675,Cooking_yes,TV_yes,age_56_65,Education_High_School,Size_2,sex_female,Urbanity_Rural,810.0,1.0,1,8.084200740754593
811,98.12199269474294,120448.34642112767,91.79637622597386,Cooking_yes,TV_yes,age_46_55,Education_High_School,Size_3,sex_male,Urbanity_Urban,811.0,31.0,1,91.77068585333882
812,70.85601281092465,57002.51310362749,36.774761549910586,Cooking_no,TV_yes,age_46_55,Education_Elementary_School,Size_3,sex_male,Urbanity_Rural,812.0,1.0,1,106.14651151102478
813,70.15715361588992,63020.96975669291,38.977457777554434,Cooking_no,TV_yes,age_56_65,Education_Elementary_School,Size_3,sex_male,Urbanity_Rural,813.0,1.0,1,47.62108286822703
815,122.43981136947693,207560.0825526885,152.19001271884423,Cooking_no,TV_yes,age_36_45,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,815.0,81.0,1,29.374401365742713
817,128.14830872592793,200907.5900284391,142.53510625353314,Cooking_yes,TV_yes,age_26_35,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,817.0,81.0,1,82.99149998306366
818,129.63762240950234,209852.59698500697,155.7544117399519,Cooking_yes,TV_yes,age_56_65,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,818.0,81.0,1,25.73021214456297
820,169.74492198960118,389779.54460662813,268.96411756698046,Cooking_no,TV_yes,age_66_75,Education_College,Size_5,sex_male,Urbanity_Urban,820.0,81.0,1,0.18722089396602276
821,157.24033746601344,361853.32110094436,251.59637090627584,Cooking_no,TV_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Urban,821.0,81.0,1,75.62476181036743
822,120.64123886641286,229216.2441703132,170.67802310916375,Cooking_no,TV_yes,age_46_55,Education_Post_Secondary,Size_6,sex_male,Urbanity_Urban,822.0,81.0,1,6.752993071483695
823,115.11686130869509,198418.69725829136,147.20181090078592,Cooking_no,TV_yes,age_26_35,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,823.0,81.0,1,91.2876709005952
824,116.51018156679596,197887.3115260436,142.27354450969386,Cooking_yes,TV_yes,age_26_35,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,824.0,81.0,1,92.99149998306366
825,96.50587234967121,165947.03711795455,109.90043353687989,Cooking_no,TV_yes,age_36_45,Education_Post_Secondary,Size_3,sex_male,Urbanity_Rural,825.0,21.0,1,112.9418316169193
826,107.61585199585258,168844.46085657016,114.50254229495694,Cooking_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Rural,826.0,21.0,1,61.09348961834941
828,106.87511059661448,161574.42559998587,111.03493500344558,Cooking_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_1,sex_male,Urbanity_Rural,828.0,21.0,1,2.1137826937013267
829,84.9459348133638,96036.95408223414,73.77937034999118,Cooking_no,TV_yes,age_26_35,Education_Elementary_School,Size_5,sex_male,Urbanity_Urban,829.0,31.0,1,39.22687486192986
830,104.5351009377606,184820.87219094703,128.84313227157122,Cooking_yes,TV_yes,age_56_65,Education_Post_Secondary,Size_3,sex_male,Urbanity_Rural,830.0,51.0,1,36.77929941621325
831,112.82813652163695,217156.7218667181,161.63058893315701,Cooking_no,TV_yes,age_46_55,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,831.0,81.0,1,17.03346872536591
832,161.5992034376205,352889.39926836774,243.7571989862391,Cooking_yes,TV_yes,age_46_55,Education_College,Size_2,sex_male,Urbanity_Urban,832.0,81.0,1,38.11735245217436
833,118.36281366638173,197182.98725880895,142.89634206223005,Cooking_no,TV_yes,age_36_45,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,833.0,81.0,1,57.681505904607405
834,153.55677011638886,356907.2179588873,253.95443737417446,Cooking_no,TV_yes,age_46_55,Education_College,Size_2,sex_male,Urbanity_Urban,834.0,81.0,1,41.41352336970584
835,76.11927874844912,57672.660317272326,38.17366702394642,Cooking_no,TV_yes,age_56_65,Education_Elementary_School,Size_2,sex_female,Urbanity_Rural,835.0,1.0,1,8.410939126790254
836,98.15658623960613,175878.45380794222,124.18797326258765,Cooking_no,TV_yes,age_56_65,Education_Post_Secondary,Size_3,sex_male,Urbanity_Rural,836.0,21.0,1,42.07547033374475
837,73.96694785740247,68249.46865092122,54.278803452226285,Cooking_no,TV_yes,age_26_35,Education_Elementary_School,Size_1,sex_male,Urbanity_Urban,837.0,31.0,1,18.64233806976773
839,158.98988706761463,370731.59726643097,265.0827920278404,Cooking_no,TV_yes,age_26_35,Education_College,Size_5,sex_male,Urbanity_Urban,839.0,81.0,1,39.75421243292277
840,117.66522011890574,214519.57449372823,156.3288087297615,Cooking_no,TV_yes,age_36_45,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,840.0,81.0,1,34.37440136574271
841,148.44672434159594,358589.66336241865,251.2404009213681,Cooking_no,TV_yes,age_36_45,Education_College,Size_3,sex_male,Urbanity_Urban,841.0,81.0,1,85.96569445074428
842,99.33808658888832,155391.31221631527,108.69939715292796,Cooking_no,TV_yes,age_36_45,Education_Post_Secondary,Size_1,sex_male,Urbanity_Rural,842.0,21.0,1,23.750886251609625
845,87.9381382046554,88475.53346930494,69.49925622303971,Cooking_yes,TV_yes,age_36_45,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,845.0,31.0,1,123.1421859622198
846,85.91439489163521,98438.85846994552,66.47123619618328,Cooking_no,TV_yes,age_56_65,Education_High_School,Size_3,sex_female,Urbanity_Rural,846.0,1.0,1,45.591610098947676
848,106.75598363642841,141880.44208680812,106.66770910523188,Cooking_no,TV_yes,age_46_55,Education_High_School,Size_5,sex_male,Urbanity_Urban,848.0,31.0,1,24.460448197722673
849,110.93083757837341,137218.29926367034,104.49690329565435,Cooking_yes,TV_yes,age_36_45,Education_High_School,Size_5,sex_female,Urbanity_Urban,849.0,31.0,1,52.50630461979284
852,170.51269965347197,396558.7235800693,289.80888762954163,Cooking_yes,TV_yes,age_46_55,Education_College,Size_7,sex_male,Urbanity_Urban,852.0,81.0,1,45.367202696854754
853,87.70153618250826,121612.41853678072,84.48021199855994,Cooking_no,TV_yes,age_46_55,Education_High_School,Size_7,sex_male,Urbanity_Rural,853.0,1.0,1,56.1545558465394
854,132.1494628596521,247686.0633112334,183.50272235015967,Cooking_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_8,sex_male,Urbanity_Urban,854.0,81.0,1,27.436008501932783
855,95.46322642444677,131855.637096495,101.39239175255688,Cooking_no,TV_yes,age_26_35,Education_High_School,Size_6,sex_male,Urbanity_Urban,855.0,31.0,1,27.003897333164797
858,162.79610463886328,378322.22453978966,265.20046928336916,Cooking_yes,TV_yes,age_46_55,Education_College,Size_4,sex_female,Urbanity_Urban,858.0,81.0,1,18.81134261253449
859,154.0368758613053,369174.1166423714,266.5937538187096,Cooking_no,TV_yes,age_46_55,Education_College,Size_3,sex_female,Urbanity_Urban,859.0,81.0,1,82.62585650959231
860,85.61546589124265,94910.9360202263,74.18370530906448,Cooking_yes,TV_yes,age_36_45,Education_Elementary_School,Size_4,sex_male,Urbanity_Urban,860.0,31.0,1,46.6238429826935
861,86.65028104268855,97729.17887591565,75.72674918862843,Cooking_yes,TV_yes,age_36_45,Education_High_School,Size_1,sex_male,Urbanity_Urban,861.0,31.0,1,24.920673128405948
862,103.6649520460508,188177.6333913421,140.088288281506,Cooking_no,TV_yes,age_26_35,Education_Post_Secondary,Size_1,sex_female,Urbanity_Urban,862.0,81.0,1,13.097820234510284
864,86.00294162979753,81891.59876768455,63.049692110232975,Cooking_yes,TV_yes,age_46_55,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,864.0,31.0,1,56.59001488118143
865,87.6195642167118,91977.7771448493,75.26347117758043,Cooking_yes,TV_yes,age_56_65,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,865.0,31.0,1,9.064586238383617
866,179.88829260863548,424149.95132480055,291.03671360095416,Cooking_no,TV_yes,age_46_55,Education_Post_Graduate,Size_4,sex_male,Urbanity_Urban,866.0,81.0,1,25.467331350557195
867,88.24302510403601,99435.37638452661,78.84796609305248,Cooking_no,TV_yes,age_46_55,Education_Elementary_School,Size_3,sex_female,Urbanity_Urban,867.0,31.0,1,88.0985189385993
868,116.60698087517812,213861.46514888728,159.5576969832619,Cooking_no,TV_yes,age_56_65,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,868.0,81.0,1,32.02638306209446
869,115.18837095849977,210939.90218918215,156.09694244363266,Cooking_no,TV_yes,age_46_55,Education_Post_Secondary,Size_3,sex_female,Urbanity_Urban,869.0,81.0,1,80.55290640411701
870,81.53233541356059,81627.49898793317,55.56550033036411,Cooking_yes,TV_yes,age_46_55,Education_High_School,Size_2,sex_male,Urbanity_Rural,870.0,1.0,1,64.6085346843275
872,87.468353918999,76737.99509544777,57.78102658795397,Cooking_yes,TV_yes,age_46_55,Education_Elementary_School,Size_1,sex_male,Urbanity_Urban,872.0,31.0,1,4.610307956533301
874,122.73465153828036,214169.34747329747,164.42517015632603,Cooking_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,874.0,81.0,1,34.07823044821122
876,202.1537361475063,422930.8066154496,298.22805118557176,Cooking_yes,TV_yes,age_46_55,Education_Post_Graduate,Size_3,sex_female,Urbanity_Urban,876.0,81.0,1,82.69059811177686
877,87.21958979539112,120054.025101369,91.29226495357945,Cooking_no,TV_yes,age_46_55,Education_High_School,Size_3,sex_male,Urbanity_Urban,877.0,31.0,1,93.0668567708703
878,115.43793277645766,191835.08593435067,146.39452975369517,Cooking_no,TV_yes,age_46_55,Education_Post_Secondary,Size_1,sex_male,Urbanity_Urban,878.0,81.0,1,1.3608663395825111
879,88.76569434948286,76990.19618968712,60.420717438628856,Cooking_yes,TV_yes,age_36_45,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,879.0,31.0,1,79.93094752155821
880,104.9825056168788,139446.9797752709,106.23261201366238,Cooking_yes,TV_yes,age_46_55,Education_High_School,Size_5,sex_female,Urbanity_Urban,880.0,31.0,1,29.165371979416083
882,88.32576129946945,114173.72453477359,88.72340805731234,Cooking_no,TV_yes,age_46_55,Education_Elementary_School,Size_5,sex_female,Urbanity_Urban,882.0,31.0,1,28.492110365451705
883,129.98350101135503,208409.29859258336,154.5036166003656,Cooking_yes,TV_yes,age_26_35,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,883.0,81.0,1,28.473157003537395
884,179.35858320078327,411670.1303118892,287.99631541675694,Cooking_no,TV_yes,age_36_45,Education_Post_Graduate,Size_3,sex_male,Urbanity_Urban,884.0,81.0,1,89.32660697046035
885,164.11174863953627,364788.7632722368,263.9997893447525,Cooking_no,TV_yes,age_36_45,Education_College,Size_3,sex_female,Urbanity_Urban,885.0,81.0,1,92.96678914996909
887,147.53140831967124,328928.3717968594,222.6264746025876,Cooking_no,TV_yes,age_26_35,Education_College,Size_4,sex_male,Urbanity_Rural,887.0,51.0,1,34.89136529819436
888,109.95886165649245,189739.13316782386,140.0001296503604,Cooking_no,TV_yes,age_46_55,Education_Post_Secondary,Size_1,sex_male,Urbanity_Urban,888.0,81.0,1,0.36086633958251113
889,103.90445191135885,157640.10292245218,106.63032761703873,Cooking_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_1,sex_male,Urbanity_Rural,889.0,21.0,1,3.1137826937013267
890,148.02812567017102,317715.912280003,214.56410004035027,Cooking_yes,TV_yes,age_36_45,Education_College,Size_2,sex_male,Urbanity_Rural,890.0,51.0,1,75.50737236420149
892,183.64396895885548,441543.94033377705,308.6267030798937,Cooking_no,TV_yes,age_46_55,Education_Post_Graduate,Size_6,sex_male,Urbanity_Urban,892.0,81.0,1,15.18685569667499
893,151.9416966428924,367423.10532396776,260.2640986270779,Cooking_no,TV_yes,age_56_65,Education_College,Size_3,sex_male,Urbanity_Urban,893.0,81.0,1,29.099333167569675
894,118.3399290707206,202201.4519954908,152.6465967674221,Cooking_no,TV_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,894.0,81.0,1,48.34057326423064
895,88.06981292654068,100370.88769622076,77.15563152877984,Cooking_no,TV_yes,age_46_55,Education_Elementary_School,Size_4,sex_male,Urbanity_Urban,895.0,31.0,1,23.579081259848195
896,126.45978333708298,227426.10236268802,173.4562833330484,Cooking_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,896.0,81.0,1,22.64923221421313
897,89.23336032868902,101650.14747526047,79.7429629669072,Cooking_yes,TV_yes,age_46_55,Education_Elementary_School,Size_4,sex_male,Urbanity_Urban,897.0,31.0,1,23.282910342316693
898,84.13402065301119,94080.40256961726,75.78537362083854,Cooking_no,TV_yes,age_36_45,Education_Elementary_School,Size_4,sex_male,Urbanity_Urban,898.0,31.0,1,46.920013900225
899,97.24136332724692,125476.86247698787,99.73300629492323,Cooking_no,TV_yes,age_36_45,Education_High_School,Size_4,sex_male,Urbanity_Urban,899.0,31.0,1,38.889446431720884
900,120.56242130918423,218443.1722981349,160.03872183056703,Cooking_no,TV_yes,age_66_75,Education_Post_Secondary,Size_2,sex_female,Urbanity_Urban,900.0,81.0,1,23.510535620201694
901,121.86890754624321,210198.93420833198,157.2122514154529,Cooking_no,TV_yes,age_56_65,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,901.0,81.0,1,29.02638306209446
902,70.70120461088052,62498.53840403947,40.71954770270213,Cooking_no,TV_yes,age_46_55,Education_Elementary_School,Size_3,sex_female,Urbanity_Rural,902.0,1.0,1,107.14760621024959
903,165.20299797806143,374090.7236597468,273.36572380127757,Cooking_no,TV_yes,age_56_65,Education_College,Size_3,sex_female,Urbanity_Urban,903.0,81.0,1,37.100427866794526
904,93.55555410027277,124208.50205737901,97.7878556493695,Cooking_no,TV_yes,age_46_55,Education_High_School,Size_3,sex_male,Urbanity_Urban,904.0,31.0,1,90.0668567708703
906,98.1868867369886,159106.18409072113,106.4485331845217,Cooking_no,TV_yes,age_36_45,Education_Post_Secondary,Size_2,sex_male,Urbanity_Rural,906.0,21.0,1,81.73059317625768
907,124.54993646577385,215518.07418572085,166.22744820772513,Cooking_no,TV_yes,age_36_45,Education_Post_Secondary,Size_4,sex_female,Urbanity_Urban,907.0,81.0,1,35.37549606496758
908,116.58931257355108,214530.74876675734,161.1570780075229,Cooking_no,TV_yes,age_56_65,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,908.0,81.0,1,30.02638306209446
909,147.2873220411439,337451.60092642554,223.0408570743413,Cooking_no,TV_yes,age_56_65,Education_College,Size_3,sex_female,Urbanity_Rural,909.0,51.0,1,40.14951513844481
910,183.9197592273193,419841.26574324665,300.8227764507919,Cooking_no,TV_yes,age_76_85,Education_College,Size_7,sex_female,Urbanity_Urban,910.0,81.0,1,24.829213176331933
911,129.24591984552958,253204.3480606055,188.18205157211682,Cooking_no,TV_yes,age_66_75,Education_Post_Secondary,Size_7,sex_male,Urbanity_Urban,911.0,81.0,1,18.759291165657192
912,169.33496220682474,405495.4908378364,286.6874518473512,Cooking_no,TV_yes,age_56_65,Education_College,Size_7,sex_male,Urbanity_Urban,912.0,81.0,1,2.1379449715884355
913,159.251074542839,375634.99174870976,253.23059888428256,Cooking_no,TV_yes,age_66_75,Education_College,Size_7,sex_male,Urbanity_Rural,913.0,51.0,1,21.881328542782747
914,87.08020496815658,122707.59415643975,82.80219330249417,Cooking_yes,TV_yes,age_46_55,Education_High_School,Size_7,sex_male,Urbanity_Rural,914.0,1.0,1,58.858384929007904
917,165.9556399145876,352144.2549700612,248.46692719209537,Cooking_yes,TV_yes,age_36_45,Education_College,Size_2,sex_male,Urbanity_Urban,917.0,81.0,1,62.45828509255121
918,166.36686848744296,367154.3325209826,254.98386532276538,Cooking_yes,TV_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Urban,918.0,81.0,1,79.32859089283596
919,116.81173608159162,204536.37405444245,151.3777120308035,Cooking_no,TV_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,919.0,81.0,1,68.55181170489223
920,90.2603991052561,109980.78762061617,83.78055228310939,Cooking_no,TV_yes,age_46_55,Education_Elementary_School,Size_5,sex_male,Urbanity_Urban,920.0,31.0,1,28.491015666226918
921,111.73337967791508,191256.1430651045,129.54108000028572,Cooking_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_5,sex_male,Urbanity_Rural,921.0,51.0,1,26.698319485863404
922,102.30720579963415,140583.5228061139,109.12335521577887,Cooking_yes,TV_yes,age_46_55,Education_High_School,Size_5,sex_female,Urbanity_Urban,922.0,31.0,1,29.165371979416083
924,163.31322397570773,376592.4844412764,267.7403516738368,Cooking_no,TV_yes,age_36_45,Education_College,Size_5,sex_male,Urbanity_Urban,924.0,81.0,1,42.359285877596605
926,88.53818456299645,84144.2011809937,64.93705734496577,Cooking_no,TV_yes,age_36_45,Education_Elementary_School,Size_2,sex_female,Urbanity_Urban,926.0,31.0,1,77.22821313831457
927,160.80982431499802,359302.8585669289,255.5997613117489,Cooking_no,TV_yes,age_56_65,Education_College,Size_2,sex_male,Urbanity_Urban,927.0,81.0,1,4.888094726908074
928,118.7105843594228,210684.7347353753,152.83705265263126,Cooking_no,TV_yes,age_19_25,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,928.0,81.0,1,8.389025125759288
929,90.42415570183641,98600.04404645412,77.09727389395212,Cooking_yes,TV_yes,age_56_65,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,929.0,31.0,1,42.27582467904526
930,172.15070603934154,427714.78766199906,290.80955959933397,Cooking_no,TV_yes,age_36_45,Education_Post_Graduate,Size_4,sex_female,Urbanity_Urban,930.0,81.0,1,41.809358690158824
931,72.22262829043966,57872.48373900768,35.824603735557396,Cooking_no,TV_yes,age_36_45,Education_Elementary_School,Size_4,sex_male,Urbanity_Rural,931.0,1.0,1,47.96910117187527
932,83.60239623629742,67799.07056631551,53.2947432405897,Cooking_no,TV_yes,age_26_35,Education_Elementary_School,Size_1,sex_male,Urbanity_Urban,932.0,31.0,1,18.64233806976773
934,148.45331338867396,322810.1652515023,213.1183269632421,Cooking_no,TV_yes,age_36_45,Education_College,Size_2,sex_female,Urbanity_Rural,934.0,51.0,1,77.80463798095778
935,122.58534039498063,202506.707906572,151.80058026901477,Cooking_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_2,sex_female,Urbanity_Urban,935.0,81.0,1,70.38642968630077
936,105.065204027094,170848.96245113033,117.19558269980725,Cooking_yes,TV_yes,age_56_65,Education_Post_Secondary,Size_2,sex_male,Urbanity_Rural,936.0,21.0,1,6.568060975551642
937,105.15635950075104,164092.16512967687,113.19416820400184,Cooking_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Rural,937.0,21.0,1,59.09348961834941
938,114.46430672988552,189634.490251964,126.37021747050017,Cooking_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_5,sex_male,Urbanity_Rural,938.0,51.0,1,25.698319485863404
939,117.28918682017132,225149.15114386144,171.8710948679919,Cooking_no,TV_yes,age_46_55,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,939.0,81.0,1,19.94540313174459
940,168.9759785940997,386527.13005727815,269.98870421770437,Cooking_no,TV_yes,age_46_55,Education_College,Size_5,sex_female,Urbanity_Urban,940.0,81.0,1,23.0194479364447
941,149.17253227982806,335971.242641627,222.59324475823482,Cooking_no,TV_yes,age_46_55,Education_College,Size_4,sex_male,Urbanity_Rural,941.0,51.0,1,19.155506102491426
943,153.9245495308568,348719.42388613126,232.6209839829049,Cooking_no,TV_yes,age_46_55,Education_College,Size_5,sex_male,Urbanity_Rural,943.0,51.0,1,27.067440508870106
945,123.82008910504972,229172.3338026173,165.3789929209879,Cooking_no,TV_yes,age_46_55,Education_Post_Secondary,Size_6,sex_male,Urbanity_Urban,945.0,81.0,1,9.752993071483695
0,62.51699638692526,98365.14797714713,63.55101868902722,Cooking_no,TV_yes,age_36_45,Education_High_School,Size_1,sex_male,Urbanity_Urban,,,7,7.0
2,111.28783804321552,359674.1589059537,218.24935106172387,Cooking_no,TV_yes,age_36_45,Education_College,Size_3,sex_male,Urbanity_Urban,,,45,45.0
3,64.58974117650172,172191.49353242485,103.33165818495718,Cooking_no,TV_yes,age_36_45,Education_Post_Secondary,Size_3,sex_female,Urbanity_Rural,,,9,9.0
4,117.93256817393237,357770.74130421353,209.83156016054997,Cooking_yes,TV_yes,age_46_55,Education_College,Size_2,sex_female,Urbanity_Urban,,,23,23.0
5,91.10247708127116,204966.9280105601,129.3647689930817,Cooking_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_2,sex_female,Urbanity_Urban,,,19,19.0
6,81.77186078240388,199548.4942619913,126.4342629640339,Cooking_no,TV_yes,age_36_45,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,35,35.0
7,59.06475026525148,84380.14967665036,57.209085498995904,Cooking_no,TV_yes,age_36_45,Education_Elementary_School,Size_2,sex_female,Urbanity_Urban,,,15,15.0
8,70.50425322687565,134363.78214554698,89.83468594966878,Cooking_no,TV_yes,age_46_55,Education_High_School,Size_4,sex_female,Urbanity_Urban,,,4,4.0
14,81.88399407469697,198253.12989147785,125.80486099584908,Cooking_no,TV_yes,age_36_45,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,27,27.0
