,index,i_Sex,i_Urbanity,i_FamilySize,i_Age,i_Education,e_TV,e_Cooking,Income,Electricity,Water,w,wf
318,318,sex_female,Urbanity_Urban,Size_8,age_56_65,Education_College,TV_no,Cooking_yes,345167.029811,165.26121209,246.253963265,45.66012396694215,43.99999920323134
319,319,sex_male,Urbanity_Rural,Size_5,age_36_45,Education_Post_Secondary,TV_yes,Cooking_yes,185360.862715,108.160579846,131.77525347899999,45.66012396694215,14.054083186388004
320,320,sex_male,Urbanity_Rural,Size_3,age_26_35,Education_Post_Secondary,TV_yes,Cooking_yes,152332.799875,102.919741026,104.93444013700001,45.66012396694215,117.50086353596163
321,321,sex_male,Urbanity_Urban,Size_2,age_46_55,Education_College,TV_yes,Cooking_no,261536.913934,135.129753836,190.169138712,45.66012396694215,76.63152265328927
322,322,sex_male,Urbanity_Urban,Size_2,age_36_45,Education_Elementary_School,TV_yes,Cooking_yes,118253.328649,94.7335200449,93.5905209231,45.66012396694215,87.22610374642423
323,323,sex_female,Urbanity_Urban,Size_2,age_46_55,Education_Post_Secondary,TV_yes,Cooking_yes,213340.75641099998,119.86056768200001,155.74272611799998,45.66012396694215,82.0232532773955
324,324,sex_female,Urbanity_Urban,Size_2,age_46_55,Education_Post_Secondary,TV_yes,Cooking_yes,215552.07215700002,121.440901799,162.084198164,45.66012396694215,82.0232532773955
325,325,sex_male,Urbanity_Rural,Size_2,age_46_55,Education_Post_Secondary,TV_yes,Cooking_no,156527.126767,104.735905821,107.87725154600001,45.66012396694215,63.46318133105414
326,326,sex_male,Urbanity_Urban,Size_2,age_46_55,Education_Post_Secondary,TV_yes,Cooking_no,208115.373777,117.384410351,156.773730195,45.66012396694215,74.52981415988984
327,327,sex_male,Urbanity_Urban,Size_2,age_46_55,Education_Post_Secondary,TV_yes,Cooking_yes,209314.813799,123.096971433,153.860931201,45.66012396694215,76.44062885383256
328,328,sex_male,Urbanity_Urban,Size_3,age_26_35,Education_Post_Secondary,TV_yes,Cooking_yes,205959.235615,122.15427184100001,152.895100452,45.66012396694215,128.56749636479734
329,329,sex_male,Urbanity_Rural,Size_3,age_56_65,Education_High_School,TV_yes,Cooking_yes,132912.562424,99.4705540866,89.63447204010001,45.66012396694215,33.05179967030499
330,330,sex_male,Urbanity_Urban,Size_3,age_56_65,Education_Post_Secondary,TV_yes,Cooking_yes,228354.248771,121.082545271,168.888324243,45.66012396694215,49.61594528785331
331,331,sex_male,Urbanity_Urban,Size_2,age_36_45,Education_College,TV_yes,Cooking_yes,251594.743033,136.51717851700002,176.79156909999998,45.66012396694215,80.4069652503611
332,332,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_College,TV_yes,Cooking_yes,265299.093621,143.387897344,182.674060012,45.66012396694215,130.31192096455464
333,333,sex_male,Urbanity_Urban,Size_3,age_56_65,Education_Post_Secondary,TV_yes,Cooking_yes,233310.28726999997,126.137355058,171.141184781,45.66012396694215,49.61594528785331
334,334,sex_female,Urbanity_Urban,Size_4,age_46_55,Education_High_School,TV_yes,Cooking_yes,192016.09068199998,125.18127403700001,140.51249582,45.66012396694215,20.86814360225697
335,335,sex_female,Urbanity_Urban,Size_2,age_56_65,Education_Post_Secondary,TV_yes,Cooking_yes,220167.81537800003,129.363089906,168.056483655,45.66012396694215,3.428986094093583
336,336,sex_male,Urbanity_Rural,Size_3,age_46_55,Education_College,TV_yes,Cooking_yes,220493.35612600003,122.128847224,151.634175674,45.66012396694215,119.24528813571894
337,337,sex_female,Urbanity_Urban,Size_1,age_56_65,Education_Post_Secondary,TV_yes,Cooking_yes,212164.073624,122.24153584,153.487312903,45.66012396694215,0.0
338,338,sex_male,Urbanity_Urban,Size_1,age_26_35,Education_High_School,TV_yes,Cooking_no,146416.024974,104.476258909,108.836445009,45.66012396694215,5.554436542263095
339,339,sex_female,Urbanity_Urban,Size_1,age_46_55,Education_College,TV_yes,Cooking_no,249647.358648,128.90762570200002,185.201660924,45.66012396694215,18.378998354295966
340,340,sex_male,Urbanity_Urban,Size_4,age_46_55,Education_Post_Secondary,TV_yes,Cooking_yes,230002.487827,132.225325755,172.97845798400002,45.66012396694215,20.783031967406693
341,341,sex_female,Urbanity_Urban,Size_5,age_56_65,Education_Post_Graduate,TV_yes,Cooking_yes,293570.769057,152.386026175,212.096488916,45.66012396694215,0.0
342,342,sex_female,Urbanity_Urban,Size_3,age_56_65,Education_College,TV_yes,Cooking_yes,286054.17212600005,139.190223451,211.311103465,45.66012396694215,57.30027820481565
343,343,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_High_School,TV_yes,Cooking_yes,175315.01361199998,122.22313540200001,130.401335335,45.66012396694215,122.71269968244255
344,344,sex_female,Urbanity_Urban,Size_1,age_36_45,Education_College,TV_yes,Cooking_no,242376.73382199998,128.88177050000002,173.75961380299998,45.66012396694215,20.243626257425067
345,345,sex_male,Urbanity_Urban,Size_6,age_66_75,Education_College,TV_yes,Cooking_yes,322851.669544,150.6565785,231.344659173,45.66012396694215,0.0
346,346,sex_male,Urbanity_Urban,Size_6,age_36_45,Education_College,TV_yes,Cooking_no,295288.341632,142.54484522299998,206.4474244,45.66012396694215,17.19217851354802
347,347,sex_male,Urbanity_Urban,Size_5,age_46_55,Education_College,TV_yes,Cooking_yes,295388.837336,151.479383634,217.06610767,45.66012396694215,25.357796605494016
348,348,sex_male,Urbanity_Urban,Size_7,age_56_65,Education_Elementary_School,TV_yes,Cooking_yes,189846.424338,114.482534122,141.838177566,45.66012396694215,5.430976276169127
349,349,sex_male,Urbanity_Urban,Size_4,age_56_65,Education_Post_Secondary,TV_yes,Cooking_yes,238872.21364099998,128.103049542,179.731024365,45.66012396694215,0.0
350,350,sex_male,Urbanity_Rural,Size_3,age_46_55,Education_High_School,TV_yes,Cooking_yes,133661.904225,94.29288562469999,91.71389274059999,45.66012396694215,111.64606685360687
351,351,sex_male,Urbanity_Rural,Size_3,age_46_55,Education_College,TV_yes,Cooking_yes,220128.08450100003,124.584769603,148.019087222,45.66012396694215,119.24528813571894
352,352,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_Post_Secondary,TV_yes,Cooking_yes,224033.136402,134.548696002,167.722996352,45.66012396694215,128.21021247115522
353,353,sex_male,Urbanity_Rural,Size_3,age_36_45,Education_Post_Graduate,TV_yes,Cooking_yes,199956.060991,113.142373941,131.05408928100002,45.66012396694215,127.84256026517325
354,354,sex_male,Urbanity_Rural,Size_4,age_36_45,Education_College,TV_yes,Cooking_yes,217917.701133,126.61970920200001,140.489650712,45.66012396694215,13.68273553509953
355,355,sex_male,Urbanity_Urban,Size_1,age_46_55,Education_Elementary_School,TV_yes,Cooking_no,110315.979204,91.3737660172,82.868822026,45.66012396694215,19.615512426796197
356,356,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_College,TV_yes,Cooking_no,267597.27962800005,128.415348679,195.525279776,45.66012396694215,128.4011062706119
357,357,sex_male,Urbanity_Urban,Size_3,age_36_45,Education_Post_Secondary,TV_yes,Cooking_yes,220320.196384,121.893774506,160.707963982,45.66012396694215,130.07484037428432
358,358,sex_male,Urbanity_Urban,Size_1,age_56_65,Education_High_School,TV_yes,Cooking_yes,161301.03751,116.449673053,122.17477730700001,45.66012396694215,0.0
359,359,sex_male,Urbanity_Rural,Size_1,age_46_55,Education_Elementary_School,TV_yes,Cooking_yes,60127.6513539,77.358757176,36.602345336599996,45.66012396694215,10.459694291903226
360,360,sex_male,Urbanity_Urban,Size_1,age_66_75,Education_Post_Secondary,TV_yes,Cooking_yes,211037.925048,125.035970097,152.905923814,45.66012396694215,0.0
361,361,sex_female,Urbanity_Urban,Size_1,age_56_65,Education_College,TV_yes,Cooking_no,258408.432015,126.888936766,190.623571875,45.66012396694215,0.0
362,362,sex_male,Urbanity_Urban,Size_1,age_36_45,Education_Post_Secondary,TV_yes,Cooking_yes,194510.888099,122.343886235,142.565236642,45.66012396694215,14.470108034405436
363,363,sex_male,Urbanity_Urban,Size_1,age_56_65,Education_Post_Secondary,TV_yes,Cooking_yes,202331.225927,116.85070693200001,151.481112234,45.66012396694215,0.0
364,364,sex_male,Urbanity_Rural,Size_5,age_36_45,Education_College,TV_yes,Cooking_yes,232713.502575,129.30663788799998,155.163362453,45.66012396694215,16.155791679787423
365,365,sex_male,Urbanity_Urban,Size_5,age_36_45,Education_College,TV_yes,Cooking_no,283601.734482,135.041671852,202.599577879,45.66012396694215,25.31160981468039
366,366,sex_male,Urbanity_Urban,Size_5,age_56_65,Education_High_School,TV_yes,Cooking_yes,215682.484476,124.350084883,151.83989218899998,45.66012396694215,0.0
367,367,sex_male,Urbanity_Urban,Size_5,age_46_55,Education_Post_Secondary,TV_yes,Cooking_yes,247549.82010300003,137.681913163,192.911853431,45.66012396694215,23.256088112094584
368,368,sex_female,Urbanity_Rural,Size_4,age_46_55,Education_Post_Secondary,TV_yes,Cooking_yes,187094.099681,114.740340355,136.186703403,45.66012396694215,15.299023562133918
369,369,sex_female,Urbanity_Urban,Size_4,age_66_75,Education_College,TV_yes,Cooking_yes,303622.752362,147.41723459899998,220.52524858200002,45.66012396694215,0.0
370,370,sex_male,Urbanity_Urban,Size_1,age_66_75,Education_College,TV_yes,Cooking_yes,260028.092468,128.393019522,185.785128688,45.66012396694215,0.0
371,371,sex_male,Urbanity_Urban,Size_1,age_66_75,Education_Post_Graduate,TV_yes,Cooking_yes,249369.58163000003,135.22217367,176.466578282,45.66012396694215,0.0
372,372,sex_male,Urbanity_Urban,Size_2,age_46_55,Education_Post_Secondary,TV_yes,Cooking_no,209869.483403,117.271892257,152.38243001700002,45.66012396694215,74.52981415988984
373,373,sex_male,Urbanity_Rural,Size_1,age_36_45,Education_High_School,TV_yes,Cooking_yes,99646.3989778,89.202507394,65.3319433863,45.66012396694215,0.0
374,374,sex_male,Urbanity_Urban,Size_2,age_36_45,Education_College,TV_yes,Cooking_yes,246440.08772199997,128.773204975,176.165484107,45.66012396694215,80.4069652503611
375,375,sex_male,Urbanity_Urban,Size_2,age_36_45,Education_Elementary_School,TV_yes,Cooking_yes,121805.374808,98.11047356120001,88.58990976860001,45.66012396694215,87.22610374642423
376,376,sex_male,Urbanity_Urban,Size_3,age_36_45,Education_Post_Secondary,TV_yes,Cooking_yes,218919.425402,131.79479659,164.46049154899998,45.66012396694215,130.07484037428432
377,377,sex_male,Urbanity_Urban,Size_1,age_36_45,Education_College,TV_yes,Cooking_yes,232958.13643800002,126.24870374700001,167.086807805,45.66012396694215,16.571816527804863
378,378,sex_female,Urbanity_Urban,Size_1,age_56_65,Education_Post_Secondary,TV_yes,Cooking_yes,207500.240711,124.33207894,146.833388743,45.66012396694215,0.0
379,379,sex_male,Urbanity_Urban,Size_4,age_56_65,Education_Post_Secondary,TV_yes,Cooking_yes,237428.279982,133.839718721,169.13007270399999,45.66012396694215,0.0
380,380,sex_male,Urbanity_Urban,Size_4,age_46_55,Education_College,TV_yes,Cooking_yes,278497.672444,140.028323035,203.19505873,45.66012396694215,22.884740460806114
381,381,sex_male,Urbanity_Urban,Size_4,age_36_45,Education_Elementary_School,TV_yes,Cooking_yes,140789.372682,101.24398376799999,107.265606641,45.66012396694215,31.56850685999838
382,382,sex_female,Urbanity_Urban,Size_3,age_36_45,Education_Post_Secondary,TV_yes,Cooking_no,217129.80742199998,116.559018432,164.825658809,45.66012396694215,133.7466501039045
383,383,sex_male,Urbanity_Urban,Size_2,age_36_45,Education_Elementary_School,TV_yes,Cooking_no,111144.364703,89.723602631,82.9239791991,45.66012396694215,85.31528905248153
384,384,sex_female,Urbanity_Urban,Size_2,age_36_45,Education_College,TV_yes,Cooking_yes,255571.274244,132.73767056,181.05573315599997,45.66012396694215,85.989589673924
385,385,sex_male,Urbanity_Urban,Size_3,age_36_45,Education_Elementary_School,TV_yes,Cooking_yes,130917.91647699999,94.9404881193,95.5327548164,45.66012396694215,138.99568736374687
386,386,sex_female,Urbanity_Urban,Size_5,age_56_65,Education_Post_Secondary,TV_yes,Cooking_yes,261030.89831,139.41475334,195.653110868,45.66012396694215,0.0
387,387,sex_male,Urbanity_Urban,Size_7,age_46_55,Education_College,TV_yes,Cooking_no,316500.64322800003,150.182901527,223.828452458,45.66012396694215,75.29529026946513
388,388,sex_male,Urbanity_Rural,Size_5,age_66_75,Education_Post_Secondary,TV_yes,Cooking_no,209247.840907,119.663996135,146.064478885,45.66012396694215,0.0
389,389,sex_male,Urbanity_Urban,Size_5,age_56_65,Education_College,TV_yes,Cooking_yes,293003.15612199996,153.50288524299998,212.686534943,45.66012396694215,0.0
390,390,sex_male,Urbanity_Urban,Size_1,age_46_55,Education_College,TV_yes,Cooking_yes,245607.38182100002,133.39899368,177.501944877,45.66012396694215,14.707188624675759
391,391,sex_male,Urbanity_Urban,Size_2,age_46_55,Education_College,TV_yes,Cooking_yes,256526.862744,142.166365255,183.982920702,45.66012396694215,78.54233734723198
392,392,sex_male,Urbanity_Urban,Size_4,age_46_55,Education_College,TV_yes,Cooking_yes,278725.054722,149.780847799,200.16199946400002,45.66012396694215,22.884740460806114
393,393,sex_female,Urbanity_Urban,Size_5,age_46_55,Education_College,TV_yes,Cooking_yes,296430.421652,146.45114194299998,213.32122836599999,45.66012396694215,30.94042102905693
394,394,sex_male,Urbanity_Urban,Size_5,age_66_75,Education_College,TV_yes,Cooking_yes,310620.400194,152.414444736,224.16516889,45.66012396694215,0.0
395,395,sex_male,Urbanity_Urban,Size_4,age_56_65,Education_Post_Graduate,TV_yes,Cooking_yes,273801.901154,145.375912236,194.386320891,45.66012396694215,0.0
396,396,sex_male,Urbanity_Urban,Size_5,age_36_45,Education_College,TV_yes,Cooking_yes,286268.714304,142.429447186,207.115683775,45.66012396694215,27.222424508623114
397,397,sex_male,Urbanity_Urban,Size_5,age_46_55,Education_Post_Secondary,TV_yes,Cooking_yes,242098.35336799998,138.787740702,179.738894703,45.66012396694215,23.256088112094584
398,398,sex_female,Urbanity_Urban,Size_6,age_46_55,Education_Post_Secondary,TV_yes,Cooking_yes,260318.153498,140.458122519,194.803305902,45.66012396694215,20.719281234525138
399,399,sex_female,Urbanity_Urban,Size_2,age_46_55,Education_High_School,TV_yes,Cooking_no,173338.65448199998,111.640508217,131.345023422,45.66012396694215,74.61492579474012
400,400,sex_male,Urbanity_Rural,Size_5,age_46_55,Education_Elementary_School,TV_yes,Cooking_yes,111232.131498,96.32051762430001,74.2829879097,45.66012396694215,21.11030227272148
401,401,sex_female,Urbanity_Urban,Size_3,age_46_55,Education_Elementary_School,TV_yes,Cooking_yes,143781.473355,101.797269593,107.614411779,45.66012396694215,142.7136838841807
402,402,sex_female,Urbanity_Urban,Size_3,age_46_55,Education_High_School,TV_yes,Cooking_yes,181354.052504,119.21814779,138.69956997100002,45.66012396694215,128.2953241060055
403,403,sex_female,Urbanity_Urban,Size_1,age_46_55,Education_Post_Graduate,TV_yes,Cooking_yes,234602.845257,133.890818835,170.67119862200002,45.66012396694215,27.022457274563898
404,404,sex_female,Urbanity_Urban,Size_2,age_46_55,Education_Post_Graduate,TV_yes,Cooking_yes,254627.381035,141.787272475,181.727152495,45.66012396694215,90.85760599712013
405,405,sex_male,Urbanity_Urban,Size_2,age_56_65,Education_Elementary_School,TV_yes,Cooking_no,132177.985599,101.863042419,99.60989199030001,45.66012396694215,4.8563939660505255
406,406,sex_female,Urbanity_Urban,Size_3,age_19_25,Education_Post_Secondary,TV_yes,Cooking_yes,204995.157639,124.187101345,152.526474562,45.66012396694215,146.61985197735115
407,407,sex_female,Urbanity_Rural,Size_5,age_46_55,Education_College,TV_yes,Cooking_yes,250765.619465,133.372076588,166.76937566200002,45.66012396694215,19.873788200221238
408,408,sex_male,Urbanity_Rural,Size_4,age_46_55,Education_College,TV_yes,Cooking_yes,235201.46851799998,128.01109052700002,157.700834381,45.66012396694215,11.818107631970426
409,409,sex_male,Urbanity_Urban,Size_4,age_46_55,Education_High_School,TV_yes,Cooking_yes,185412.795656,116.773956773,139.125738707,45.66012396694215,15.285519178694043
410,410,sex_female,Urbanity_Urban,Size_3,age_36_45,Education_Elementary_School,TV_yes,Cooking_yes,133971.468799,104.464793786,96.22613105719999,45.66012396694215,144.57831178730981
411,411,sex_male,Urbanity_Urban,Size_6,age_36_45,Education_Elementary_School,TV_yes,Cooking_yes,168080.884052,103.81794792299999,123.378015691,45.66012396694215,25.922131703553905
412,412,sex_female,Urbanity_Urban,Size_6,age_46_55,Education_Elementary_School,TV_yes,Cooking_yes,178762.828718,122.567673824,129.435863865,45.66012396694215,29.64012822398772
413,413,sex_male,Urbanity_Urban,Size_6,age_56_65,Education_College,TV_yes,Cooking_no,309295.854001,139.223884158,221.00520263,45.66012396694215,0.0
414,414,sex_male,Urbanity_Rural,Size_3,age_26_35,Education_Post_Graduate,TV_yes,Cooking_yes,185742.86353499998,116.27193176200001,120.816971556,45.66012396694215,126.33521625568628
415,415,sex_male,Urbanity_Urban,Size_1,age_46_55,Education_Post_Secondary,TV_yes,Cooking_yes,195570.588656,121.04719930600001,143.432709354,45.66012396694215,12.605480131276334
416,416,sex_female,Urbanity_Urban,Size_4,age_46_55,Education_High_School,TV_yes,Cooking_yes,193079.44445399998,119.401687146,146.715361728,45.66012396694215,20.86814360225697
417,417,sex_male,Urbanity_Rural,Size_4,age_36_45,Education_College,TV_yes,Cooking_yes,218269.545739,116.301449895,143.68115194,45.66012396694215,13.68273553509953
418,418,sex_male,Urbanity_Urban,Size_1,age_36_45,Education_College,TV_yes,Cooking_no,237463.755483,124.75281373,167.142935634,45.66012396694215,14.661001833862139
419,419,sex_male,Urbanity_Urban,Size_1,age_36_45,Education_College,TV_yes,Cooking_no,236269.470329,130.410506294,164.728596291,45.66012396694215,14.661001833862139
420,420,sex_female,Urbanity_Urban,Size_3,age_56_65,Education_High_School,TV_yes,Cooking_yes,193811.822552,126.190500949,144.91350474200001,45.66012396694215,49.70105692270359
421,421,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_Elementary_School,TV_yes,Cooking_yes,135899.20410499998,101.062780928,99.96635720270001,45.66012396694215,137.1310594606178
422,422,sex_female,Urbanity_Urban,Size_3,age_56_65,Education_Post_Secondary,TV_yes,Cooking_yes,234761.863268,127.531780356,177.969517941,45.66012396694215,55.198569711416226
423,423,sex_male,Urbanity_Rural,Size_3,age_36_45,Education_College,TV_yes,Cooking_yes,214861.894839,125.45972915700001,141.825348582,45.66012396694215,121.10991603884803
424,424,sex_male,Urbanity_Rural,Size_1,age_46_55,Education_Post_Secondary,TV_yes,Cooking_no,146862.766215,99.14688471790001,104.368153116,45.66012396694215,0.0
425,425,sex_male,Urbanity_Urban,Size_1,age_46_55,Education_High_School,TV_yes,Cooking_no,154423.23532100001,98.0713938387,117.651363337,45.66012396694215,5.197152648620975
426,426,sex_male,Urbanity_Rural,Size_1,age_56_65,Education_Post_Secondary,TV_yes,Cooking_yes,153282.045773,107.107770015,101.956010026,45.66012396694215,0.0
427,427,sex_female,Urbanity_Urban,Size_4,age_56_65,Education_High_School,TV_yes,Cooking_no,202349.01194300002,121.493091891,141.940177337,45.66012396694215,0.0
428,428,sex_female,Urbanity_Urban,Size_5,age_36_45,Education_College,TV_yes,Cooking_no,290004.590913,143.508508344,208.22621821599998,45.66012396694215,30.894234238243317
429,429,sex_male,Urbanity_Urban,Size_5,age_46_55,Education_College,TV_yes,Cooking_yes,288866.24066199997,141.674384715,203.64820395400002,45.66012396694215,25.357796605494016
430,430,sex_male,Urbanity_Urban,Size_6,age_56_65,Education_College,TV_yes,Cooking_yes,305545.785024,152.499079892,222.519573407,45.66012396694215,0.0
431,431,sex_male,Urbanity_Rural,Size_4,age_46_55,Education_Post_Secondary,TV_yes,Cooking_yes,188185.16173599998,113.129030144,126.350990789,45.66012396694215,9.716399138571001
432,432,sex_female,Urbanity_Urban,Size_5,age_46_55,Education_Post_Secondary,TV_yes,Cooking_yes,249444.27985500003,135.83342375799998,189.7784622,45.66012396694215,28.838712535657518
433,433,sex_male,Urbanity_Urban,Size_2,age_46_55,Education_Elementary_School,TV_yes,Cooking_yes,125637.34555299999,102.68957201100001,95.37470272870002,45.66012396694215,85.36147584329514
434,434,sex_male,Urbanity_Urban,Size_2,age_56_65,Education_Elementary_School,TV_yes,Cooking_no,130178.777903,95.9862912101,96.5782948774,45.66012396694215,4.8563939660505255
435,435,sex_male,Urbanity_Urban,Size_2,age_36_45,Education_High_School,TV_yes,Cooking_yes,161124.75668800002,112.25464710799999,120.099519124,45.66012396694215,72.80774396824901
436,436,sex_male,Urbanity_Urban,Size_4,age_56_65,Education_Post_Graduate,TV_yes,Cooking_yes,269438.964303,136.867901985,194.245063115,45.66012396694215,0.0
437,437,sex_male,Urbanity_Urban,Size_2,age_56_65,Education_Post_Secondary,TV_yes,Cooking_yes,212858.73864,125.915526684,156.283055165,45.66012396694215,0.0
438,438,sex_male,Urbanity_Urban,Size_2,age_36_45,Education_High_School,TV_yes,Cooking_yes,151847.335288,115.407913929,115.629765959,45.66012396694215,72.80774396824901
439,439,sex_male,Urbanity_Urban,Size_4,age_36_45,Education_Elementary_School,TV_yes,Cooking_yes,137438.1148,97.7393314203,102.572770062,45.66012396694215,31.56850685999838
440,440,sex_female,Urbanity_Urban,Size_2,age_56_65,Education_Post_Secondary,TV_yes,Cooking_yes,219160.20759,125.78315617700001,167.478925815,45.66012396694215,3.428986094093583
441,441,sex_male,Urbanity_Urban,Size_2,age_56_65,Education_Post_Secondary,TV_yes,Cooking_yes,216944.598787,123.225116164,157.365167187,45.66012396694215,0.0
442,442,sex_male,Urbanity_Rural,Size_2,age_56_65,Education_Post_Secondary,TV_yes,Cooking_yes,165820.29065,108.519915795,114.20822756700001,45.66012396694215,0.0
443,443,sex_male,Urbanity_Rural,Size_4,age_46_55,Education_Post_Secondary,TV_yes,Cooking_yes,184867.552909,114.49300617200001,131.177841335,45.66012396694215,9.716399138571001
444,444,sex_female,Urbanity_Urban,Size_2,age_56_65,Education_Elementary_School,TV_yes,Cooking_yes,137255.359967,97.57011850090001,97.8787508523,45.66012396694215,12.349833083556165
445,445,sex_female,Urbanity_Urban,Size_3,age_56_65,Education_College,TV_yes,Cooking_yes,282979.69811399997,136.06332667700002,198.24494466099998,45.66012396694215,57.30027820481565
446,446,sex_female,Urbanity_Urban,Size_3,age_46_55,Education_High_School,TV_yes,Cooking_yes,184423.802206,113.020700185,137.18831252299998,45.66012396694215,128.2953241060055
447,447,sex_male,Urbanity_Urban,Size_5,age_26_35,Education_Post_Secondary,TV_yes,Cooking_yes,227255.674307,128.29981335,164.256006244,45.66012396694215,23.613372005736718
448,448,sex_male,Urbanity_Urban,Size_2,age_56_65,Education_High_School,TV_yes,Cooking_yes,175204.256648,114.932112116,132.011604201,45.66012396694215,0.0
449,449,sex_male,Urbanity_Urban,Size_2,age_56_65,Education_College,TV_yes,Cooking_yes,263285.339302,146.045446631,185.83051302,45.66012396694215,0.0
450,450,sex_male,Urbanity_Rural,Size_2,age_66_75,Education_Post_Secondary,TV_yes,Cooking_yes,173741.337643,108.201328444,124.062896639,45.66012396694215,17.285491208875236
451,451,sex_male,Urbanity_Urban,Size_2,age_66_75,Education_Post_Secondary,TV_yes,Cooking_yes,233886.11619099998,119.264374428,175.22386423400002,45.66012396694215,28.35212403771093
452,452,sex_female,Urbanity_Urban,Size_4,age_56_65,Education_Elementary_School,TV_yes,Cooking_yes,161183.357633,105.000239871,120.26457636299999,45.66012396694215,0.0
453,453,sex_male,Urbanity_Urban,Size_4,age_56_65,Education_College,TV_yes,Cooking_yes,287336.881482,139.408835152,202.733494393,45.66012396694215,0.0
454,454,sex_male,Urbanity_Rural,Size_3,age_56_65,Education_Post_Secondary,TV_yes,Cooking_yes,183362.471052,111.93770311700001,124.668861814,45.66012396694215,38.549312459017614
455,455,sex_female,Urbanity_Urban,Size_3,age_46_55,Education_College,TV_yes,Cooking_no,274575.36046,138.00062004,201.192415659,45.66012396694215,133.98373069417482
456,456,sex_female,Urbanity_Urban,Size_3,age_26_35,Education_Elementary_School,TV_yes,Cooking_yes,127067.98761099999,100.85884523600001,95.6302243316,45.66012396694215,143.07096777782283
457,457,sex_male,Urbanity_Urban,Size_4,age_56_65,Education_Elementary_School,TV_yes,Cooking_yes,154259.52185999998,107.43523198,112.14166702,45.66012396694215,0.0
458,458,sex_male,Urbanity_Urban,Size_2,age_56_65,Education_High_School,TV_yes,Cooking_no,177773.146758,114.969638338,132.853893856,45.66012396694215,0.0
459,459,sex_male,Urbanity_Rural,Size_2,age_46_55,Education_College,TV_yes,Cooking_yes,208470.868359,121.682189779,136.286568376,45.66012396694215,67.47570451839628
460,460,sex_female,Urbanity_Urban,Size_4,age_56_65,Education_College,TV_yes,Cooking_yes,289174.28479,150.513772399,204.70175918099997,45.66012396694215,0.0
461,461,sex_male,Urbanity_Urban,Size_5,age_46_55,Education_High_School,TV_yes,Cooking_yes,200290.33525,130.01331135200002,152.35215583299998,45.66012396694215,17.75857532338194
462,462,sex_male,Urbanity_Urban,Size_5,age_26_35,Education_Post_Graduate,TV_yes,Cooking_yes,262077.1758,139.731402906,185.044898378,45.66012396694215,32.447724725461356
463,463,sex_male,Urbanity_Rural,Size_5,age_46_55,Education_Elementary_School,TV_yes,Cooking_yes,104270.182177,90.3426952675,69.9076966726,45.66012396694215,21.11030227272148
464,464,sex_male,Urbanity_Urban,Size_4,age_56_65,Education_College,TV_yes,Cooking_yes,288360.148605,145.16301116100001,210.99526124599998,45.66012396694215,0.0
465,465,sex_female,Urbanity_Urban,Size_1,age_66_75,Education_College,TV_yes,Cooking_yes,272120.853735,141.620018944,195.34316160900002,45.66012396694215,0.0
466,466,sex_female,Urbanity_Urban,Size_2,age_36_45,Education_Elementary_School,TV_yes,Cooking_yes,116075.349123,100.94554368700001,86.67858119040001,45.66012396694215,92.80872816998716
467,467,sex_male,Urbanity_Urban,Size_2,age_26_35,Education_College,TV_yes,Cooking_no,241012.681612,127.65739541399999,172.786103957,45.66012396694215,76.9888065469314
468,468,sex_male,Urbanity_Urban,Size_2,age_66_75,Education_Post_Secondary,TV_yes,Cooking_yes,222197.28430300002,125.107738445,165.392147184,45.66012396694215,28.35212403771093
469,469,sex_female,Urbanity_Urban,Size_1,age_66_75,Education_College,TV_yes,Cooking_no,263373.424254,130.521394583,187.44667306099998,45.66012396694215,0.0
470,470,sex_male,Urbanity_Urban,Size_1,age_36_45,Education_Elementary_School,TV_yes,Cooking_no,106169.07817899999,91.099125825,78.1541406499,45.66012396694215,21.480140329925295
471,471,sex_male,Urbanity_Urban,Size_5,age_36_45,Education_High_School,TV_yes,Cooking_yes,194298.11448299998,124.556220305,143.185075409,45.66012396694215,19.623203226511052
472,472,sex_male,Urbanity_Rural,Size_3,age_56_65,Education_High_School,TV_yes,Cooking_yes,136748.377808,94.69205492440001,91.2545896258,45.66012396694215,33.05179967030499
473,473,sex_male,Urbanity_Urban,Size_3,age_36_45,Education_Elementary_School,TV_yes,Cooking_yes,130435.22364200001,106.935327553,97.55431700129999,45.66012396694215,138.99568736374687
474,474,sex_female,Urbanity_Urban,Size_2,age_56_65,Education_College,TV_yes,Cooking_yes,265785.60137600004,143.713094714,192.50205510599997,45.66012396694215,5.5306945874930165
475,475,sex_male,Urbanity_Urban,Size_2,age_56_65,Education_Post_Secondary,TV_yes,Cooking_yes,219406.37597399997,127.31112018399999,161.739343222,45.66012396694215,0.0
476,476,sex_male,Urbanity_Urban,Size_2,age_36_45,Education_Post_Secondary,TV_yes,Cooking_yes,202898.765682,124.643983201,151.27190114200002,45.66012396694215,78.30525675696167
477,477,sex_male,Urbanity_Urban,Size_4,age_36_45,Education_Elementary_School,TV_yes,Cooking_yes,139797.799188,103.139021751,103.49044568,45.66012396694215,31.56850685999838
