,index,i_Sex,i_Urbanity,i_FamilySize,i_Age,i_Education,e_Lighting,e_TV,e_Cooking,e_AC,Income,Electricity,Water,w,wf
487,487,sex_male,Urbanity_Urban,Size_5,age_56_65,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_yes,AC_yes,254014.92505700001,136.25060477600002,185.95341647700002,42.326530612244895,0.0
488,488,sex_male,Urbanity_Urban,Size_5,age_36_45,Education_College,Lighting_yes,TV_yes,Cooking_no,AC_yes,283740.926172,142.250542166,200.798873488,42.326530612244895,49.360655605869695
489,489,sex_male,Urbanity_Rural,Size_4,age_36_45,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,AC_yes,174313.264742,102.477085553,115.690939072,42.326530612244895,44.86925532814582
490,490,sex_female,Urbanity_Urban,Size_2,age_56_65,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,AC_yes,137777.132573,98.82670511120001,107.233237049,42.326530612244895,25.565327550511277
491,491,sex_male,Urbanity_Urban,Size_5,age_26_35,Education_College,Lighting_yes,TV_yes,Cooking_no,AC_yes,280857.131289,134.034107287,195.750778081,42.326530612244895,37.33973046139452
492,492,sex_male,Urbanity_Rural,Size_4,age_36_45,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_yes,AC_yes,174364.816403,108.751736276,119.83245468700001,42.326530612244895,32.45261078393667
493,493,sex_male,Urbanity_Rural,Size_2,age_56_65,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,AC_yes,163708.230379,105.857586895,111.56627348,42.326530612244895,28.688933752698283
494,494,sex_female,Urbanity_Urban,Size_1,age_56_65,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,AC_yes,219425.367635,122.12566709200001,166.95494741,42.326530612244895,0.0
495,495,sex_male,Urbanity_Rural,Size_2,age_56_65,Education_High_School,Lighting_yes,TV_yes,Cooking_no,AC_yes,120246.10364000002,85.8381418735,80.75494584479999,42.326530612244895,28.034878067106423
496,496,sex_male,Urbanity_Urban,Size_1,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,AC_yes,190453.089565,110.355435109,142.679478183,42.326530612244895,11.025728847622991
497,497,sex_male,Urbanity_Urban,Size_1,age_46_55,Education_College,Lighting_yes,TV_yes,Cooking_no,AC_yes,238550.708985,129.117765111,170.656434752,42.326530612244895,17.421225550913668
498,498,sex_male,Urbanity_Rural,Size_4,age_36_45,Education_College,Lighting_yes,TV_yes,Cooking_no,AC_yes,225729.91269899998,116.93227492,152.566926352,42.326530612244895,51.26475203143648
499,499,sex_female,Urbanity_Urban,Size_2,age_46_55,Education_High_School,Lighting_yes,TV_yes,Cooking_no,AC_yes,174000.674821,104.50681606,132.398938605,42.326530612244895,82.05921793615697
500,500,sex_male,Urbanity_Urban,Size_1,age_36_45,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,AC_yes,190247.464993,116.306173215,143.363732105,42.326530612244895,27.760824123111583
501,501,sex_female,Urbanity_Urban,Size_7,age_36_45,Education_Elementary_School,Lighting_no,TV_yes,Cooking_yes,AC_yes,173997.360361,115.425361664,129.663675159,42.326530612244895,70.76073897110254
502,502,sex_female,Urbanity_Rural,Size_7,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,AC_yes,221204.56190300002,117.00910151,151.654773289,42.326530612244895,59.83715311627422
503,503,sex_male,Urbanity_Urban,Size_3,age_56_65,Education_College,Lighting_yes,TV_yes,Cooking_yes,AC_yes,277608.815779,149.704948742,193.933159142,42.326530612244895,39.5873451849473
504,504,sex_female,Urbanity_Urban,Size_4,age_26_35,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,AC_yes,228651.03707600004,124.460990405,169.169382279,42.326530612244895,31.686002454012463
505,505,sex_female,Urbanity_Urban,Size_3,age_66_75,Education_College,Lighting_yes,TV_yes,Cooking_no,AC_yes,290351.414597,141.36826722700002,208.898659888,42.326530612244895,71.44643485955433
506,506,sex_male,Urbanity_Urban,Size_2,age_56_65,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,AC_yes,138078.893234,99.20087024940001,100.76571264100001,42.326530612244895,23.722060725640656
507,507,sex_male,Urbanity_Urban,Size_5,age_36_45,Education_College,Lighting_yes,TV_yes,Cooking_no,AC_yes,291927.484754,144.965137503,206.450182525,42.326530612244895,49.360655605869695
508,508,sex_male,Urbanity_Urban,Size_5,age_36_45,Education_College,Lighting_yes,TV_yes,Cooking_no,AC_yes,288725.88186799997,141.967900725,208.662920158,42.326530612244895,49.360655605869695
509,509,sex_male,Urbanity_Rural,Size_1,age_46_55,Education_High_School,Lighting_yes,TV_yes,Cooking_no,AC_yes,102595.32998,80.5429666295,66.46414204770001,42.326530612244895,13.377267716559913
510,510,sex_male,Urbanity_Rural,Size_3,age_36_45,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_yes,AC_yes,166850.070832,104.606045451,113.959089872,42.326530612244895,108.11920591038273
511,511,sex_male,Urbanity_Urban,Size_4,age_26_35,Education_High_School,Lighting_yes,TV_yes,Cooking_no,AC_yes,175194.79407,108.97198008,132.44209885799998,42.326530612244895,29.18867994354997
512,512,sex_female,Urbanity_Rural,Size_4,age_46_55,Education_High_School,Lighting_yes,TV_yes,Cooking_no,AC_yes,149381.13373499998,97.6400541042,99.93200579260001,42.326530612244895,29.32337119193596
513,513,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,AC_yes,220931.503352,119.250085056,163.612762213,42.326530612244895,100.7951606245745
514,514,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_High_School,Lighting_yes,TV_yes,Cooking_no,AC_yes,178950.270198,114.11652655,131.442394278,42.326530612244895,100.14110493898264
515,515,sex_male,Urbanity_Urban,Size_6,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,AC_yes,257184.86583000002,129.660808253,187.54898004700001,42.326530612244895,19.11007840995004
516,516,sex_female,Urbanity_Urban,Size_4,age_46_55,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,AC_yes,150352.861413,100.50879549700001,111.074048284,42.326530612244895,25.010553850470206
517,517,sex_female,Urbanity_Urban,Size_1,age_56_65,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_yes,AC_yes,125909.38666099998,101.65972299,95.43687789270001,42.326530612244895,0.0
518,518,sex_female,Urbanity_Urban,Size_3,age_56_65,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,AC_yes,238305.92046999998,128.333800428,173.449961722,42.326530612244895,47.451759850736394
519,519,sex_male,Urbanity_Rural,Size_3,age_36_45,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_yes,AC_yes,83141.1713879,86.09632403110001,53.4825489743,42.326530612244895,106.15792743785389
520,520,sex_male,Urbanity_Urban,Size_2,age_56_65,Education_College,Lighting_yes,TV_yes,Cooking_no,AC_yes,270882.10267,129.81486175700002,200.13531624,42.326530612244895,32.07883590146016
521,521,sex_female,Urbanity_Urban,Size_1,age_36_45,Education_College,Lighting_yes,TV_yes,Cooking_no,AC_yes,238385.47929299998,125.84945310200001,170.437347545,42.326530612244895,35.99958765127288
522,522,sex_female,Urbanity_Urban,Size_4,age_26_35,Education_College,Lighting_yes,TV_yes,Cooking_no,AC_yes,274564.033024,135.34213074,198.783348867,42.326530612244895,38.081499157303135
523,523,sex_female,Urbanity_Urban,Size_3,age_76_85,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,AC_yes,255855.47080799998,133.195755453,186.73770430599998,42.326530612244895,53.40051063399552
524,524,sex_female,Urbanity_Urban,Size_3,age_56_65,Education_High_School,Lighting_yes,TV_yes,Cooking_no,AC_yes,194451.592652,117.444775634,141.518811579,42.326530612244895,46.79770416514454
525,525,sex_male,Urbanity_Urban,Size_6,age_56_65,Education_College,Lighting_yes,TV_yes,Cooking_no,AC_yes,312782.095992,148.911389264,222.199667825,42.326530612244895,0.0
526,526,sex_male,Urbanity_Urban,Size_3,age_66_75,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_yes,AC_yes,236311.56654899998,136.074754873,179.01274391299998,42.326530612244895,50.791026787183874
527,527,sex_male,Urbanity_Urban,Size_4,age_36_45,Education_High_School,Lighting_yes,TV_yes,Cooking_no,AC_yes,183598.937508,109.26418579,139.603135413,42.326530612244895,41.20960508802516
528,528,sex_male,Urbanity_Rural,Size_7,age_36_45,Education_High_School,Lighting_yes,TV_yes,Cooking_no,AC_yes,171258.109804,93.96719611969999,117.58780556100001,42.326530612244895,74.07492588130033
529,529,sex_male,Urbanity_Rural,Size_7,age_56_65,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,AC_yes,223252.73667199997,113.086010977,154.149974421,42.326530612244895,2.8072186926948857
530,530,sex_male,Urbanity_Urban,Size_4,age_46_55,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,AC_yes,150544.111201,99.10903213799999,112.835485368,42.326530612244895,23.167287025599588
531,531,sex_male,Urbanity_Urban,Size_4,age_56_65,Education_College,Lighting_yes,TV_yes,Cooking_yes,AC_yes,283785.16085700004,145.612083709,206.71365775,42.326530612244895,0.0
532,532,sex_male,Urbanity_Urban,Size_5,age_56_65,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,AC_yes,254322.394257,135.998714503,189.470685926,42.326530612244895,0.0
533,533,sex_male,Urbanity_Urban,Size_2,age_36_45,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,AC_yes,113279.15711500001,89.8320406234,86.5326167485,42.326530612244895,95.64382359983796
534,534,sex_female,Urbanity_Urban,Size_2,age_66_75,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,AC_yes,147287.95391500002,102.66144263,110.617359777,42.326530612244895,43.16450585603853
535,535,sex_female,Urbanity_Rural,Size_1,age_46_55,Education_College,Lighting_yes,TV_yes,Cooking_yes,AC_yes,205006.536719,118.823838934,138.72085123,42.326530612244895,9.853442386103923
536,536,sex_male,Urbanity_Urban,Size_1,age_56_65,Education_College,Lighting_yes,TV_yes,Cooking_no,AC_yes,254840.34969899998,130.385716107,185.974902755,42.326530612244895,0.0
537,537,sex_male,Urbanity_Urban,Size_1,age_46_55,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,AC_yes,105965.674913,89.68576453780001,79.12168314670001,42.326530612244895,9.064450375094147
538,538,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_College,Lighting_yes,TV_yes,Cooking_no,AC_yes,267285.64842399996,131.17063856299998,189.600309106,42.326530612244895,107.19065732786517
539,539,sex_male,Urbanity_Urban,Size_2,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,AC_yes,209376.95334500002,120.619894477,155.18791002700002,42.326530612244895,80.8700067968782
540,540,sex_male,Urbanity_Urban,Size_4,age_46_55,Education_High_School,Lighting_yes,TV_yes,Cooking_yes,AC_yes,193923.332292,118.67106785799999,144.638498467,42.326530612244895,12.057865268327415
541,541,sex_male,Urbanity_Urban,Size_4,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,AC_yes,236697.12643000003,134.922186337,174.12017867400002,42.326530612244895,25.128565498128417
542,542,sex_female,Urbanity_Rural,Size_6,age_46_55,Education_College,Lighting_no,TV_yes,Cooking_yes,AC_yes,264763.052402,132.763937063,182.820555701,42.326530612244895,29.509800099037456
543,543,sex_female,Urbanity_Urban,Size_8,age_46_55,Education_High_School,Lighting_yes,TV_yes,Cooking_no,AC_yes,239353.18754299998,127.384348073,175.966901782,42.326530612244895,69.31303517798008
544,544,sex_female,Urbanity_Rural,Size_3,age_56_65,Education_High_School,Lighting_yes,TV_yes,Cooking_yes,AC_yes,140324.428483,98.5778276117,92.95425199479999,42.326530612244895,37.38665417546418
545,545,sex_male,Urbanity_Rural,Size_3,age_56_65,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,AC_yes,95761.1230718,75.8364835921,62.25072691810001,42.326530612244895,46.652809107865735
546,546,sex_female,Urbanity_Urban,Size_4,age_56_65,Education_College,Lighting_yes,TV_yes,Cooking_no,AC_yes,294487.191268,146.716449934,210.757535123,42.326530612244895,0.0
547,547,sex_male,Urbanity_Urban,Size_4,age_56_65,Education_High_School,Lighting_yes,TV_yes,Cooking_no,AC_yes,202758.017387,124.013021009,147.284472938,42.326530612244895,0.0
548,548,sex_male,Urbanity_Urban,Size_1,age_56_65,Education_High_School,Lighting_yes,TV_yes,Cooking_yes,AC_yes,158491.280037,108.236583313,114.32204122799999,42.326530612244895,0.0
549,549,sex_female,Urbanity_Urban,Size_3,age_56_65,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_yes,AC_yes,157774.78980199998,110.52294071,116.16999103,42.326530612244895,33.07383683399841
550,550,sex_female,Urbanity_Urban,Size_2,age_56_65,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,AC_yes,224105.107002,122.41074577799999,170.071937391,42.326530612244895,27.526606023040113
551,551,sex_male,Urbanity_Urban,Size_2,age_36_45,Education_College,Lighting_yes,TV_yes,Cooking_no,AC_yes,249379.03793899997,137.346838256,182.107634982,42.326530612244895,104.0005987756575
552,552,sex_male,Urbanity_Urban,Size_1,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,AC_yes,193473.643817,114.885461205,139.984133279,42.326530612244895,11.025728847622991
553,553,sex_male,Urbanity_Urban,Size_2,age_66_75,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,AC_yes,226378.91299899996,121.321013285,170.124926791,42.326530612244895,43.282517503696745
554,554,sex_female,Urbanity_Urban,Size_2,age_66_75,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,AC_yes,237002.71833099998,125.94343755,175.229354367,42.326530612244895,45.12578432856736
555,555,sex_male,Urbanity_Urban,Size_3,age_76_85,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_yes,AC_yes,159975.099929,105.33047116600001,117.80449088700001,42.326530612244895,37.179320792386925
556,556,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_College,Lighting_yes,TV_yes,Cooking_yes,AC_yes,267514.087842,141.99288507100002,194.303431458,42.326530612244895,94.77401278365602
557,557,sex_male,Urbanity_Rural,Size_4,age_46_55,Education_Post_Graduate,Lighting_yes,TV_yes,Cooking_no,AC_yes,215536.008577,111.583995891,145.19231862799998,42.326530612244895,22.6553865914311
558,558,sex_female,Urbanity_Urban,Size_3,age_36_45,Education_High_School,Lighting_yes,TV_yes,Cooking_no,AC_yes,176968.847438,115.462236174,128.57584516,42.326530612244895,118.71946703934186
559,559,sex_male,Urbanity_Urban,Size_3,age_26_35,Education_College,Lighting_yes,TV_yes,Cooking_no,AC_yes,257720.51278400002,140.306371733,183.327371375,42.326530612244895,111.90482745887859
560,560,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_College,Lighting_yes,TV_yes,Cooking_yes,AC_yes,268383.693975,140.469490452,194.218526174,42.326530612244895,94.77401278365602
561,561,sex_male,Urbanity_Urban,Size_2,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,AC_yes,207606.451643,117.834044065,152.562172151,42.326530612244895,80.8700067968782
562,562,sex_female,Urbanity_Urban,Size_6,age_36_45,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,AC_yes,250273.50496999998,125.31280342299999,185.50383364799998,42.326530612244895,37.68844051030926
563,563,sex_male,Urbanity_Rural,Size_7,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,AC_yes,223730.579338,118.905820866,156.870764705,42.326530612244895,57.99388629140359
564,564,sex_male,Urbanity_Rural,Size_6,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,AC_yes,205728.808492,114.15372572,145.930730795,42.326530612244895,22.115672964478826
565,565,sex_male,Urbanity_Urban,Size_5,age_46_55,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_yes,AC_yes,164524.11239000002,110.962990158,123.20553533799999,42.326530612244895,11.85214061035244
566,566,sex_male,Urbanity_Urban,Size_5,age_46_55,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,AC_yes,162434.591075,101.722198565,118.55155516,42.326530612244895,24.268785154561584
567,567,sex_female,Urbanity_Urban,Size_5,age_46_55,Education_Post_Graduate,Lighting_yes,TV_yes,Cooking_yes,AC_yes,283454.791562,150.285085066,204.58539633,42.326530612244895,10.177912446525784
568,568,sex_male,Urbanity_Urban,Size_5,age_56_65,Education_College,Lighting_yes,TV_yes,Cooking_no,AC_yes,297554.620353,137.429689216,212.05331084099998,42.326530612244895,0.0
569,569,sex_male,Urbanity_Urban,Size_2,age_66_75,Education_Post_Graduate,Lighting_yes,TV_yes,Cooking_no,AC_yes,262964.99713699997,131.375900633,184.691436496,42.326530612244895,37.80374404247063
570,570,sex_male,Urbanity_Urban,Size_4,age_36_45,Education_High_School,Lighting_yes,TV_yes,Cooking_no,AC_yes,179951.095521,114.749620277,131.352584781,42.326530612244895,41.20960508802516
571,571,sex_male,Urbanity_Rural,Size_4,age_56_65,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,AC_yes,184623.71615999998,102.598475965,126.69521340600001,42.326530612244895,0.0
572,572,sex_female,Urbanity_Rural,Size_4,age_46_55,Education_High_School,Lighting_yes,TV_yes,Cooking_no,AC_yes,142775.805119,96.19374599940001,95.992896609,42.326530612244895,29.32337119193596
573,573,sex_male,Urbanity_Rural,Size_2,age_19_25,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,AC_yes,138009.334899,91.7650158451,91.5883359144,42.326530612244895,49.97697401682765
574,574,sex_female,Urbanity_Rural,Size_3,age_26_35,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,AC_yes,78039.9116362,75.1983462371,48.9611610873,42.326530612244895,108.39691366245849
575,575,sex_male,Urbanity_Rural,Size_3,age_66_75,Education_Post_Graduate,Lighting_yes,TV_yes,Cooking_no,AC_yes,218495.97379000002,120.11111624700001,146.634191028,42.326530612244895,60.73449242469571
576,576,sex_male,Urbanity_Urban,Size_5,age_66_75,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,AC_yes,260595.449725,128.66614609200002,188.91622659400002,42.326530612244895,0.0
577,577,sex_male,Urbanity_Rural,Size_2,age_46_55,Education_High_School,Lighting_yes,TV_yes,Cooking_yes,AC_yes,120084.82545599999,91.9392109579,81.2690115275,42.326530612244895,70.80490112160598
578,578,sex_male,Urbanity_Urban,Size_2,age_76_85,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,AC_yes,233847.524487,132.082509827,174.751067572,42.326530612244895,31.632089981428617
579,579,sex_male,Urbanity_Urban,Size_3,age_36_45,Education_High_School,Lighting_yes,TV_yes,Cooking_yes,AC_yes,167916.279407,101.32013761600001,121.41603434299999,42.326530612244895,104.45955567026209
580,580,sex_male,Urbanity_Rural,Size_3,age_36_45,Education_Post_Graduate,Lighting_yes,TV_yes,Cooking_yes,AC_yes,201886.407339,119.492969906,136.551821908,42.326530612244895,102.64043244915662
581,581,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,AC_yes,144127.16241,101.599897829,109.120976072,42.326530612244895,98.83388215204566
582,582,sex_male,Urbanity_Urban,Size_2,age_26_35,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,AC_yes,106309.429437,92.06602904020001,78.4568355967,42.326530612244895,83.62289845536279
583,583,sex_male,Urbanity_Rural,Size_5,age_36_45,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,AC_yes,188944.950932,114.199580054,129.46647983399998,42.326530612244895,45.97075345710781
584,584,sex_male,Urbanity_Urban,Size_2,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_yes,AC_yes,205998.879591,112.338079526,153.750859861,42.326530612244895,68.45336225266908
585,585,sex_male,Urbanity_Rural,Size_2,age_56_65,Education_High_School,Lighting_yes,TV_yes,Cooking_no,AC_yes,130231.4484,90.5300614263,86.2394683552,42.326530612244895,28.034878067106423
586,586,sex_female,Urbanity_Urban,Size_2,age_66_75,Education_College,Lighting_yes,TV_yes,Cooking_no,AC_yes,288299.89763099997,137.156896778,206.84603922,42.326530612244895,51.521281031858045
587,587,sex_male,Urbanity_Rural,Size_4,age_36_45,Education_High_School,Lighting_yes,TV_yes,Cooking_no,AC_yes,133653.786105,93.925769874,88.3809040103,42.326530612244895,44.21519964255394
588,588,sex_male,Urbanity_Urban,Size_4,age_46_55,Education_High_School,Lighting_yes,TV_yes,Cooking_no,AC_yes,193379.722692,110.47003376,141.062347941,42.326530612244895,24.47450981253656
589,589,sex_female,Urbanity_Urban,Size_4,age_46_55,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,AC_yes,155750.6814,100.257405031,113.921967148,42.326530612244895,25.010553850470206
590,590,sex_female,Urbanity_Urban,Size_4,age_36_45,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,AC_yes,236768.057486,128.263462032,176.171371955,42.326530612244895,43.706927598487646
591,591,sex_female,Urbanity_Rural,Size_4,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,AC_yes,191285.17828,111.883226759,134.215800501,42.326530612244895,29.97742687752783
592,592,sex_male,Urbanity_Rural,Size_7,age_56_65,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,AC_yes,145526.789922,101.35354857600001,100.02979988,42.326530612244895,0.845940220166052
593,593,sex_male,Urbanity_Urban,Size_7,age_66_75,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,AC_yes,195408.938346,108.102389714,146.128184079,42.326530612244895,15.439523971164512
594,594,sex_male,Urbanity_Urban,Size_5,age_46_55,Education_College,Lighting_yes,TV_yes,Cooking_no,AC_yes,290425.532097,145.84780568600002,211.429868588,42.326530612244895,32.62556033038109
595,595,sex_male,Urbanity_Urban,Size_4,age_56_65,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,AC_yes,158834.399714,106.161358226,116.318234456,42.326530612244895,0.0
596,596,sex_male,Urbanity_Rural,Size_4,age_26_35,Education_College,Lighting_yes,TV_yes,Cooking_no,AC_yes,214315.17126600002,114.67053323299999,148.616604128,42.326530612244895,39.2438268869613
597,597,sex_female,Urbanity_Rural,Size_3,age_36_45,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,AC_yes,79966.01153160002,73.064600242,52.8694478166,42.326530612244895,120.41783880693366
598,598,sex_male,Urbanity_Rural,Size_4,age_56_65,Education_Post_Graduate,Lighting_yes,TV_yes,Cooking_no,AC_yes,227923.74651199998,111.23853175200001,155.243500913,42.326530612244895,0.0
599,599,sex_male,Urbanity_Rural,Size_6,age_56_65,Education_College,Lighting_yes,TV_yes,Cooking_yes,AC_yes,260767.68730700001,125.03575125399999,183.18429236,42.326530612244895,0.0
600,600,sex_female,Urbanity_Urban,Size_5,age_66_75,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,AC_yes,269259.553801,139.103308741,200.343171274,42.326530612244895,0.0
601,601,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_Post_Graduate,Lighting_yes,TV_yes,Cooking_no,AC_yes,256446.43654,136.009933581,185.00195126900002,42.326530612244895,95.3163871633484
602,602,sex_male,Urbanity_Urban,Size_2,age_46_55,Education_Post_Graduate,Lighting_yes,TV_yes,Cooking_no,AC_yes,245491.429028,129.95640435200002,171.337880494,42.326530612244895,75.3912333356521
603,603,sex_male,Urbanity_Rural,Size_6,age_46_55,Education_College,Lighting_yes,TV_yes,Cooking_no,AC_yes,253614.767859,124.23539897799999,175.868265308,42.326530612244895,28.5111696677695
604,604,sex_female,Urbanity_Urban,Size_3,age_46_55,Education_Post_Graduate,Lighting_yes,TV_yes,Cooking_no,AC_yes,264994.846624,132.278136636,183.391890329,42.326530612244895,97.159653988219
605,605,sex_female,Urbanity_Urban,Size_4,age_56_65,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,AC_yes,251580.85807199997,138.315033259,186.539950681,42.326530612244895,0.0
606,606,sex_male,Urbanity_Urban,Size_3,age_56_65,Education_College,Lighting_yes,TV_yes,Cooking_yes,AC_yes,279687.490697,143.531269049,205.18102318,42.326530612244895,39.5873451849473
607,607,sex_male,Urbanity_Urban,Size_3,age_56_65,Education_High_School,Lighting_yes,TV_yes,Cooking_no,AC_yes,185150.88791,115.898748416,137.24657694200002,42.326530612244895,44.95443734027391
608,608,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_High_School,Lighting_yes,TV_yes,Cooking_no,AC_yes,181611.77967000002,106.897913284,135.092761441,42.326530612244895,100.14110493898264
609,609,sex_male,Urbanity_Urban,Size_4,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,AC_yes,238624.097427,122.28507800700001,177.747637908,42.326530612244895,25.128565498128417
610,610,sex_male,Urbanity_Rural,Size_2,age_46_55,Education_Post_Graduate,Lighting_yes,TV_yes,Cooking_no,AC_yes,194994.273578,108.724309012,131.655811002,42.326530612244895,78.39682789018089
611,611,sex_male,Urbanity_Urban,Size_1,age_46_55,Education_College,Lighting_yes,TV_yes,Cooking_no,AC_yes,249895.96886599998,127.214830972,174.629777237,42.326530612244895,17.421225550913668
612,612,sex_male,Urbanity_Urban,Size_1,age_46_55,Education_High_School,Lighting_yes,TV_yes,Cooking_no,AC_yes,154219.546494,98.38505338120001,116.16088645299999,42.326530612244895,10.371673162031124
613,613,sex_male,Urbanity_Rural,Size_1,age_46_55,Education_High_School,Lighting_yes,TV_yes,Cooking_yes,AC_yes,104009.778747,91.3033975301,69.9490729983,42.326530612244895,0.9606231723507583
614,614,sex_female,Urbanity_Urban,Size_1,age_56_65,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,AC_yes,130887.208932,101.322550868,99.2471159421,42.326530612244895,0.0
615,615,sex_male,Urbanity_Rural,Size_4,age_66_75,Education_College,Lighting_yes,TV_yes,Cooking_no,AC_yes,243502.83831599998,120.45426770799999,165.399047862,42.326530612244895,0.0
616,616,sex_male,Urbanity_Rural,Size_5,age_66_75,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,AC_yes,124099.23754300001,88.6936088832,82.9360661126,42.326530612244895,0.0
617,617,sex_male,Urbanity_Rural,Size_4,age_26_35,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_yes,AC_yes,80357.3599276,81.1359361009,48.5698155162,42.326530612244895,18.47040716693264
618,618,sex_male,Urbanity_Urban,Size_2,age_26_35,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_yes,AC_yes,193399.653856,123.626589626,143.678675999,42.326530612244895,73.1675323836825
619,619,sex_male,Urbanity_Urban,Size_2,age_56_65,Education_College,Lighting_yes,TV_yes,Cooking_no,AC_yes,265834.182429,133.861061775,190.38993892099998,42.326530612244895,32.07883590146016
620,620,sex_female,Urbanity_Rural,Size_4,age_56_65,Education_College,Lighting_yes,TV_yes,Cooking_no,AC_yes,249192.03514000002,120.82349145,170.415466719,42.326530612244895,0.0
621,621,sex_male,Urbanity_Rural,Size_7,age_56_65,Education_Post_Graduate,Lighting_yes,TV_yes,Cooking_no,AC_yes,261487.602958,127.113618094,180.688916901,42.326530612244895,0.0
622,622,sex_male,Urbanity_Urban,Size_8,age_36_45,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_yes,AC_yes,271530.835719,143.861828931,199.17072438099999,42.326530612244895,72.44227476998078
623,623,sex_male,Urbanity_Urban,Size_8,age_56_65,Education_College,Lighting_yes,TV_yes,Cooking_yes,AC_yes,334701.116362,168.391771497,242.128132948,42.326530612244895,6.916008599074124
