,Electricity,Income,Water,e_Cooking,e_TV,i_Age,i_Education,i_FamilySize,i_Sex,i_Urbanity,real_index,sw,w,wf
862,138.309278906,262392.262056,176.91342144200001,Cooking_yes,TV_yes,age_36_45,Education_College,Size_3,sex_male,Urbanity_Urban,862.0,81.0,1,21.17654886768372
863,129.685948461,234439.757423,182.240768703,Cooking_yes,TV_yes,age_56_65,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,863.0,81.0,1,5.6159452878533145
864,135.42994859200002,234737.284285,167.708911219,Cooking_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,864.0,81.0,1,4.120716015223689
865,140.414821355,263554.086956,186.068635361,Cooking_yes,TV_yes,age_26_35,Education_Post_Graduate,Size_5,sex_male,Urbanity_Urban,865.0,81.0,1,5.447724725461356
866,113.843873546,178237.794184,123.521973081,Cooking_yes,TV_yes,age_76_85,Education_High_School,Size_5,sex_male,Urbanity_Rural,866.0,1.0,1,28.604692963987684
868,131.434312767,228394.318195,167.776433279,Cooking_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_3,sex_female,Urbanity_Urban,868.0,81.0,1,15.792836894718107
869,138.644949526,288233.74514699995,206.82309613400002,Cooking_no,TV_yes,age_56_65,Education_College,Size_3,sex_female,Urbanity_Urban,869.0,81.0,1,7.389463510872936
870,117.009648774,214125.153048,142.27836606600002,Cooking_no,TV_yes,age_36_45,Education_College,Size_3,sex_female,Urbanity_Rural,870.0,51.0,1,22.78172576846822
871,119.345460774,197141.635339,135.828942896,Cooking_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_5,sex_male,Urbanity_Rural,871.0,51.0,1,3.189455283258898
872,105.66481282299999,139138.58786099998,100.583497404,Cooking_yes,TV_yes,age_36_45,Education_Elementary_School,Size_4,sex_male,Urbanity_Urban,872.0,31.0,1,13.56850685999838
873,141.252519175,275073.317454,193.484595949,Cooking_yes,TV_yes,age_56_65,Education_College,Size_3,sex_male,Urbanity_Urban,873.0,81.0,1,6.717653781252729
874,135.16903457799998,258086.34047,192.320935555,Cooking_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_6,sex_male,Urbanity_Urban,874.0,81.0,1,3.1366568109622115
877,133.81111032299998,250787.505906,178.42879542900002,Cooking_yes,TV_yes,age_56_65,Education_Post_Graduate,Size_2,sex_male,Urbanity_Urban,877.0,81.0,1,1.680714390255301
878,139.913051573,248184.120476,179.72667538,Cooking_yes,TV_yes,age_36_45,Education_College,Size_2,sex_male,Urbanity_Urban,878.0,81.0,1,5.406965250361097
879,113.489897259,154375.334499,109.69518012399999,Cooking_yes,TV_yes,age_36_45,Education_Elementary_School,Size_5,sex_male,Urbanity_Urban,879.0,31.0,1,12.041563004686274
880,120.75438988,204521.277455,154.772445876,Cooking_yes,TV_yes,age_36_45,Education_High_School,Size_5,sex_female,Urbanity_Urban,880.0,61.0,1,8.205827650073967
881,148.07834637,286315.970597,205.20664336099998,Cooking_yes,TV_yes,age_46_55,Education_College,Size_4,sex_female,Urbanity_Urban,881.0,81.0,1,4.4673648843690295
882,131.664484562,243701.62881,180.01048710400002,Cooking_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_4,sex_female,Urbanity_Urban,882.0,81.0,1,4.365656390969612
883,124.361713812,194670.634205,142.112829033,Cooking_yes,TV_yes,age_36_45,Education_High_School,Size_5,sex_male,Urbanity_Urban,883.0,61.0,1,3.6232032265110483
884,120.08316164899999,222527.215858,167.907836188,Cooking_yes,TV_yes,age_56_65,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,884.0,81.0,1,4.6159452878533145
885,118.24372544100001,179597.66787,131.806496705,Cooking_yes,TV_yes,age_46_55,Education_High_School,Size_3,sex_male,Urbanity_Urban,885.0,31.0,1,55.712699682442576
887,137.516032351,278199.328819,200.837139975,Cooking_yes,TV_yes,age_36_45,Education_College,Size_4,sex_male,Urbanity_Urban,887.0,81.0,1,3.7493683639352113
888,140.87852811,244425.518248,179.412581077,Cooking_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,888.0,81.0,1,1.256088112094588
890,152.751855914,297351.754235,213.68724399,Cooking_yes,TV_yes,age_36_45,Education_College,Size_6,sex_male,Urbanity_Urban,890.0,81.0,1,1.1029932074907478
896,107.29893835200001,173344.223276,128.034887228,Cooking_yes,TV_yes,age_19_25,Education_Post_Secondary,Size_1,sex_male,Urbanity_Urban,896.0,51.0,1,8.432495213909363
897,102.586892936,176382.524515,118.41925786200001,Cooking_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_4,sex_male,Urbanity_Rural,897.0,21.0,1,6.5810270417000964
898,149.264708127,284535.259082,204.25301663,Cooking_yes,TV_yes,age_36_45,Education_College,Size_5,sex_male,Urbanity_Urban,898.0,81.0,1,3.2224245086231136
901,100.721996064,139769.256106,105.76080300299999,Cooking_yes,TV_yes,age_26_35,Education_High_School,Size_1,sex_male,Urbanity_Urban,901.0,31.0,1,3.465251236205818
902,111.472836234,194198.571506,143.21527780000002,Cooking_no,TV_yes,age_46_55,Education_High_School,Size_5,sex_male,Urbanity_Urban,902.0,61.0,1,4.847760629439216
904,128.589148311,231071.545505,171.658748294,Cooking_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,904.0,81.0,1,2.783031967406693
906,113.586953855,191080.951715,141.109313799,Cooking_yes,TV_yes,age_46_55,Education_High_School,Size_3,sex_female,Urbanity_Urban,906.0,61.0,1,28.295324106005495
907,98.57073445360001,144872.443195,98.92865304530001,Cooking_yes,TV_yes,age_56_65,Education_High_School,Size_3,sex_female,Urbanity_Rural,907.0,1.0,1,36.634424093867906
908,120.756387735,224258.121021,156.192744969,Cooking_yes,TV_yes,age_26_35,Education_College,Size_4,sex_female,Urbanity_Rural,908.0,51.0,1,2.7580159491754728
909,141.882435309,255879.763732,180.38767445,Cooking_yes,TV_yes,age_46_55,Education_College,Size_2,sex_male,Urbanity_Urban,909.0,81.0,1,12.542337347231992
910,108.350079693,172025.239865,124.545979931,Cooking_no,TV_yes,age_36_45,Education_Elementary_School,Size_7,sex_male,Urbanity_Urban,910.0,31.0,1,33.97905666865739
912,127.951439478,225331.035624,157.379695422,Cooking_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_7,sex_female,Urbanity_Rural,912.0,51.0,1,12.620388064735636
913,120.58737992399999,212940.040229,155.081980493,Cooking_no,TV_yes,age_46_55,Education_High_School,Size_6,sex_male,Urbanity_Urban,913.0,61.0,1,3.728329328306854
914,132.128821807,286487.954648,194.95104297,Cooking_no,TV_yes,age_46_55,Education_College,Size_9,sex_male,Urbanity_Rural,914.0,51.0,1,15.369119025345931
916,119.448315061,190249.338876,137.916000596,Cooking_yes,TV_yes,age_56_65,Education_Elementary_School,Size_7,sex_male,Urbanity_Urban,916.0,61.0,1,0.4309762761691269
917,120.489727017,195341.169906,126.780200792,Cooking_yes,TV_yes,age_46_55,Education_College,Size_1,sex_male,Urbanity_Rural,917.0,51.0,1,0.6405557958400685
919,112.793256605,205476.104692,137.520840007,Cooking_no,TV_yes,age_46_55,Education_College,Size_2,sex_male,Urbanity_Rural,919.0,51.0,1,21.564889824453573
921,120.90027197200001,189250.910408,136.588015987,Cooking_yes,TV_yes,age_56_65,Education_High_School,Size_3,sex_female,Urbanity_Urban,921.0,61.0,1,9.701056922703593
922,99.4476182774,128236.398081,97.01870858209999,Cooking_yes,TV_yes,age_46_55,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,922.0,31.0,1,41.36147584329514
923,127.12138871,226697.286155,166.065961431,Cooking_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,923.0,81.0,1,16.210212471155216
924,112.40896368,185749.560031,124.049521984,Cooking_yes,TV_yes,age_26_35,Education_Post_Graduate,Size_3,sex_male,Urbanity_Rural,924.0,51.0,1,32.33521625568628
926,123.176597289,195835.918148,143.984003779,Cooking_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_1,sex_female,Urbanity_Urban,926.0,81.0,1,1.0527324579683572
927,120.725983945,207389.75252,150.507716436,Cooking_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_1,sex_female,Urbanity_Urban,927.0,81.0,1,0.1881045548392528
928,108.883602356,165826.38923499998,119.215600612,Cooking_yes,TV_yes,age_46_55,Education_High_School,Size_2,sex_male,Urbanity_Urban,928.0,31.0,1,28.94311606511991
929,139.501481676,261526.926461,188.39227360400002,Cooking_yes,TV_yes,age_36_45,Education_College,Size_3,sex_male,Urbanity_Urban,929.0,81.0,1,14.17654886768372
930,96.14203215030001,113112.058957,86.2686925172,Cooking_yes,TV_yes,age_46_55,Education_Elementary_School,Size_1,sex_female,Urbanity_Urban,930.0,31.0,1,17.108951544301835
931,119.133774135,199843.77892,149.861221104,Cooking_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_1,sex_female,Urbanity_Urban,931.0,81.0,1,2.188104554839253
933,124.35915128299999,231178.861733,172.490863589,Cooking_yes,TV_yes,age_66_75,Education_Post_Secondary,Size_2,sex_female,Urbanity_Urban,933.0,81.0,1,4.934748461273848
934,106.37498759799999,183513.144067,129.185804939,Cooking_yes,TV_yes,age_56_65,Education_Post_Secondary,Size_3,sex_female,Urbanity_Rural,934.0,51.0,1,14.131936882580526
935,125.776275565,250253.724187,182.18870499,Cooking_no,TV_yes,age_36_45,Education_Post_Secondary,Size_6,sex_male,Urbanity_Urban,935.0,81.0,1,0.09047002014860617
936,124.776890611,208720.25533,143.086411187,Cooking_yes,TV_yes,age_46_55,Education_College,Size_2,sex_male,Urbanity_Rural,936.0,51.0,1,16.475704518396284
937,132.52790293700002,263218.213376,183.26955988,Cooking_yes,TV_yes,age_36_45,Education_College,Size_3,sex_male,Urbanity_Urban,937.0,81.0,1,14.17654886768372
939,141.170838945,253501.392219,184.626561353,Cooking_yes,TV_yes,age_36_45,Education_College,Size_2,sex_male,Urbanity_Urban,939.0,81.0,1,9.406965250361097
940,118.089559526,187989.909369,139.21773121799998,Cooking_yes,TV_yes,age_56_65,Education_High_School,Size_3,sex_male,Urbanity_Urban,940.0,61.0,1,12.118432499140681
941,94.39562583540001,126569.957897,83.7652252786,Cooking_yes,TV_yes,age_46_55,Education_High_School,Size_3,sex_male,Urbanity_Rural,941.0,1.0,1,109.64606685360687
942,124.85139834299999,226662.079371,169.716351213,Cooking_yes,TV_yes,age_66_75,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,942.0,81.0,1,5.352124037710929
943,120.162869718,223518.381377,166.314208761,Cooking_no,TV_yes,age_36_45,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,943.0,81.0,1,1.7368451765930715
944,99.6338123348,127802.154223,94.3282402744,Cooking_no,TV_yes,age_46_55,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,944.0,31.0,1,33.45066114935244
946,139.331118841,283109.022157,191.41554685,Cooking_no,TV_yes,age_76_85,Education_College,Size_6,sex_male,Urbanity_Rural,946.0,51.0,1,8.173668251024672
947,116.81115773799999,192744.464322,143.41137527,Cooking_no,TV_yes,age_66_75,Education_High_School,Size_2,sex_male,Urbanity_Urban,947.0,61.0,1,3.9437965550555703
948,135.309161405,273427.397471,187.900898806,Cooking_yes,TV_yes,age_36_45,Education_College,Size_4,sex_male,Urbanity_Urban,948.0,81.0,1,1.7493683639352113
949,127.62432331299999,227339.129716,170.10565676,Cooking_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,949.0,81.0,1,3.783031967406693
950,109.372154389,190768.472549,135.57975055,Cooking_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_5,sex_male,Urbanity_Rural,950.0,51.0,1,5.189455283258898
951,127.672296369,223672.179189,149.775820721,Cooking_yes,TV_yes,age_36_45,Education_College,Size_4,sex_male,Urbanity_Rural,951.0,51.0,1,3.68273553509953
952,144.160995053,290715.159957,206.923549857,Cooking_yes,TV_yes,age_36_45,Education_College,Size_5,sex_male,Urbanity_Urban,952.0,81.0,1,6.222424508623114
953,107.14949690899999,174358.536785,120.162926716,Cooking_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_3,sex_female,Urbanity_Rural,953.0,21.0,1,75.59083196901156
954,126.492101529,248163.82682,166.701165549,Cooking_yes,TV_yes,age_76_85,Education_College,Size_3,sex_female,Urbanity_Rural,954.0,51.0,1,28.740663028723247
955,140.861163647,271937.219329,196.195676662,Cooking_yes,TV_yes,age_46_55,Education_College,Size_3,sex_female,Urbanity_Urban,955.0,81.0,1,8.894545388117535
959,126.041352064,225136.524375,165.80324347299998,Cooking_yes,TV_yes,age_76_85,Education_Post_Secondary,Size_1,sex_female,Urbanity_Urban,959.0,81.0,1,7.100855024280683
960,105.006377235,162934.789462,121.23712365899999,Cooking_yes,TV_yes,age_19_25,Education_High_School,Size_3,sex_female,Urbanity_Urban,960.0,31.0,1,60.122339188638506
961,119.852267491,168344.005833,126.051815007,Cooking_yes,TV_yes,age_26_35,Education_High_School,Size_3,sex_male,Urbanity_Urban,961.0,31.0,1,52.069983576084695
962,115.54552397399999,161450.44497,116.37781239,Cooking_yes,TV_yes,age_26_35,Education_High_School,Size_2,sex_female,Urbanity_Urban,962.0,31.0,1,31.883024382324976
963,95.3991634619,115548.655676,89.4224262672,Cooking_yes,TV_yes,age_46_55,Education_Elementary_School,Size_1,sex_male,Urbanity_Urban,963.0,31.0,1,9.526327120738916
964,138.079056824,278058.487079,199.258243435,Cooking_no,TV_yes,age_56_65,Education_College,Size_3,sex_male,Urbanity_Urban,964.0,81.0,1,3.8068390873100313
965,97.5867694468,147458.805192,113.30788590899999,Cooking_no,TV_yes,age_26_35,Education_High_School,Size_2,sex_male,Urbanity_Urban,965.0,31.0,1,26.38958526481933
966,127.309081766,231644.407316,167.442726419,Cooking_yes,TV_yes,age_19_25,Education_College,Size_2,sex_male,Urbanity_Urban,966.0,81.0,1,11.369352429865003
967,126.783347188,225608.09147600003,169.420012315,Cooking_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_3,sex_female,Urbanity_Urban,967.0,81.0,1,9.792836894718107
0,13.326234154730003,152792.697635,35.2545741629375,Cooking_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Rural,,,24,24.0
2,17.951752252280002,235772.314768,54.18797328182001,Cooking_no,TV_yes,age_36_45,Education_College,Size_1,sex_male,Urbanity_Urban,,,14,14.0
3,15.193552558800008,176027.534244,41.45066138262,Cooking_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Rural,,,45,45.0
4,17.399555274920004,213097.521812,53.05931010192751,Cooking_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,117,117.0
6,17.07327977418001,226923.341796,50.4800606296525,Cooking_yes,TV_yes,age_46_55,Education_College,Size_4,sex_male,Urbanity_Rural,,,11,11.0
7,17.980645263,223839.375138,54.19380082644501,Cooking_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,114,114.0
8,16.581076892940004,182372.369162,45.65684870775,Cooking_yes,TV_yes,age_46_55,Education_High_School,Size_3,sex_male,Urbanity_Urban,,,96,96.0
9,18.841466205519993,275326.419213,64.34727030817751,Cooking_no,TV_yes,age_36_45,Education_College,Size_4,sex_male,Urbanity_Urban,,,19,19.0
10,20.366168336499996,291156.432852,71.0526501150025,Cooking_yes,TV_yes,age_66_75,Education_College,Size_3,sex_female,Urbanity_Urban,,,78,78.0
13,11.292754964189996,64126.15603969999,13.8287825336255,Cooking_yes,TV_yes,age_46_55,Education_Elementary_School,Size_1,sex_male,Urbanity_Rural,,,1,1.0
14,14.961498843620006,146982.790455,35.508546147672504,Cooking_yes,TV_yes,age_36_45,Education_High_School,Size_1,sex_male,Urbanity_Urban,,,6,6.0
18,19.013834817879996,250888.723766,58.23392683668,Cooking_yes,TV_yes,age_36_45,Education_College,Size_2,sex_male,Urbanity_Urban,,,73,73.0
19,14.146051341800003,150009.48341,33.22512274836825,Cooking_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_2,sex_male,Urbanity_Rural,,,32,32.0
20,11.120475703428,69597.8620477,14.480650736830249,Cooking_yes,TV_yes,age_36_45,Education_Elementary_School,Size_2,sex_male,Urbanity_Rural,,,1,1.0
21,18.751425804020002,279764.635819,66.29677577789002,Cooking_no,TV_yes,age_46_55,Education_College,Size_4,sex_male,Urbanity_Urban,,,16,16.0
23,19.390686789880007,247754.057527,58.70138668677501,Cooking_yes,TV_yes,age_46_55,Education_College,Size_1,sex_male,Urbanity_Urban,,,12,12.0
24,16.19725768234001,208710.85565,50.9873788208225,Cooking_no,TV_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,66,66.0
26,17.10787094268001,198667.861864,49.1278484073825,Cooking_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_1,sex_male,Urbanity_Urban,,,12,12.0
27,16.64106398192,210843.990524,46.73232915037751,Cooking_yes,TV_yes,age_36_45,Education_College,Size_3,sex_male,Urbanity_Rural,,,88,88.0
28,17.58161403460001,224120.596225,54.576620201390014,Cooking_no,TV_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,112,112.0
29,18.07266630372,233838.570456,58.13942626688001,Cooking_yes,TV_yes,age_66_75,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,73,73.0
30,17.924559168179997,225732.841649,53.671573940425006,Cooking_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_3,sex_female,Urbanity_Urban,,,117,117.0
31,20.429180028039994,278898.741158,66.746802732785,Cooking_yes,TV_yes,age_56_65,Education_College,Size_3,sex_male,Urbanity_Urban,,,45,45.0
32,13.379044015652,108181.835979,26.68559319621125,Cooking_yes,TV_yes,age_36_45,Education_Elementary_School,Size_1,sex_male,Urbanity_Urban,,,14,14.0
34,13.942568971645997,156945.266516,37.58537947927,Cooking_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Rural,,,27,27.0
35,18.17395999594001,212738.948486,54.14722804753501,Cooking_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,114,114.0
38,20.449768653999996,289814.49872,68.82159408811751,Cooking_yes,TV_yes,age_46_55,Education_College,Size_5,sex_male,Urbanity_Urban,,,21,21.0
39,14.42475948018,111774.108272,27.752414671910252,Cooking_yes,TV_yes,age_46_55,Education_Elementary_School,Size_1,sex_male,Urbanity_Urban,,,12,12.0
41,18.883655661640006,260136.49892,62.224728589275,Cooking_yes,TV_yes,age_46_55,Education_College,Size_2,sex_male,Urbanity_Urban,,,67,67.0
42,19.664381725379997,255578.497198,59.785425167019994,Cooking_yes,TV_yes,age_36_45,Education_Post_Graduate,Size_4,sex_male,Urbanity_Urban,,,29,29.0
43,18.550958032880004,235930.966208,60.05726621945749,Cooking_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_4,sex_female,Urbanity_Urban,,,25,25.0
44,19.231809496760008,276806.133346,66.921486804095,Cooking_yes,TV_yes,age_56_65,Education_College,Size_3,sex_male,Urbanity_Urban,,,46,46.0
45,15.222827251379996,159531.902836,39.28060816316,Cooking_yes,TV_yes,age_36_45,Education_High_School,Size_2,sex_male,Urbanity_Urban,,,41,41.0
47,16.91753019544001,217246.48538400003,48.9010552971675,Cooking_no,TV_yes,age_66_75,Education_College,Size_2,sex_male,Urbanity_Rural,,,14,14.0
48,17.719094184539998,231358.93409,58.70199099987249,Cooking_yes,TV_yes,age_66_75,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,72,72.0
49,13.343977297853996,133952.187803,32.664458585808006,Cooking_yes,TV_yes,age_46_55,Education_Elementary_School,Size_2,sex_female,Urbanity_Urban,,,52,52.0
50,17.912312244540004,212384.315549,54.4346466431775,Cooking_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,65,65.0
52,16.204019597500007,211335.64444,51.96752443253,Cooking_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,117,117.0
53,17.008812004519996,220196.972281,55.58170998504251,Cooking_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,115,115.0
54,15.445876513339996,196003.934629,44.095714824332504,Cooking_no,TV_yes,age_46_55,Education_College,Size_1,sex_male,Urbanity_Rural,,,1,1.0
55,13.761464536946008,116099.557427,29.291448743893,Cooking_yes,TV_yes,age_36_45,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,,,46,46.0
56,19.732928281780005,259806.88716,64.243401167505,Cooking_yes,TV_yes,age_46_55,Education_College,Size_2,sex_male,Urbanity_Urban,,,75,75.0
57,20.010734326939996,280681.91672399995,66.10178282270502,Cooking_yes,TV_yes,age_46_55,Education_College,Size_4,sex_male,Urbanity_Urban,,,23,23.0
59,18.487559670859994,253443.849832,58.19279993561999,Cooking_no,TV_yes,age_36_45,Education_Post_Graduate,Size_3,sex_female,Urbanity_Urban,,,131,131.0
61,16.671572778140003,180868.701246,43.66353540444001,Cooking_yes,TV_yes,age_46_55,Education_Elementary_School,Size_7,sex_male,Urbanity_Urban,,,66,66.0
63,19.32116441766,277514.766485,67.35284775296,Cooking_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_8,sex_male,Urbanity_Urban,,,73,73.0
64,21.342089904099993,313299.509066,77.11684989298502,Cooking_yes,TV_yes,age_66_75,Education_Post_Secondary,Size_9,sex_male,Urbanity_Urban,,,4,4.0
65,15.766844061219999,175337.44730899998,38.40698749963251,Cooking_yes,TV_yes,age_26_35,Education_High_School,Size_8,sex_male,Urbanity_Rural,,,2,2.0
66,19.40076955376,271989.42367600003,66.69655969053002,Cooking_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_8,sex_male,Urbanity_Urban,,,74,74.0
67,15.017926555239995,151617.576424,36.2263926709125,Cooking_yes,TV_yes,age_36_45,Education_Elementary_School,Size_5,sex_male,Urbanity_Urban,,,18,18.0
68,15.807745913260007,194986.907139,47.87797167951,Cooking_no,TV_yes,age_36_45,Education_High_School,Size_5,sex_male,Urbanity_Urban,,,11,11.0
69,14.609715199660002,157388.48209,38.849121062465,Cooking_no,TV_yes,age_46_55,Education_Elementary_School,Size_5,sex_male,Urbanity_Urban,,,16,16.0
70,19.246611154259995,269754.619413,64.42833800998,Cooking_yes,TV_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Urban,,,120,120.0
71,18.49107328208001,238399.179929,59.910015423737505,Cooking_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_4,sex_female,Urbanity_Urban,,,21,21.0
73,14.823357167639998,169812.241223,38.518913548552504,Cooking_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Rural,,,47,47.0
76,16.501858202060006,191860.687319,47.967889941790006,Cooking_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_1,sex_male,Urbanity_Urban,,,11,11.0
78,19.541898438860002,235122.982564,59.450714235535,Cooking_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,,,20,20.0
79,16.069243635060005,160461.483596,38.56903885688,Cooking_yes,TV_yes,age_36_45,Education_High_School,Size_2,sex_male,Urbanity_Urban,,,42,42.0
80,17.654770447160004,243347.717579,58.969280483085,Cooking_yes,TV_yes,age_36_45,Education_College,Size_1,sex_female,Urbanity_Urban,,,19,19.0
81,15.680988755040005,181199.838677,42.6283753668325,Cooking_yes,TV_yes,age_56_65,Education_Post_Secondary,Size_3,sex_male,Urbanity_Rural,,,24,24.0
82,18.85245422816,247225.814012,59.914843982419995,Cooking_no,TV_yes,age_46_55,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,,,18,18.0
85,18.289884522419996,221540.39929,56.12346080423251,Cooking_no,TV_yes,age_36_45,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,,,20,20.0
86,17.87137837534,224630.240246,55.909781580135004,Cooking_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,121,121.0
87,16.90942366246,207135.314968,52.356604592284995,Cooking_no,TV_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,65,65.0
88,13.942631270231999,111264.686639,26.970398148372,Cooking_yes,TV_yes,age_46_55,Education_Elementary_School,Size_1,sex_male,Urbanity_Urban,,,15,15.0
89,16.14469224928,187084.480407,45.35748438161501,Cooking_no,TV_yes,age_36_45,Education_High_School,Size_4,sex_male,Urbanity_Urban,,,10,10.0
90,17.505420077319997,229203.766876,52.3660845606325,Cooking_yes,TV_yes,age_46_55,Education_College,Size_4,sex_male,Urbanity_Rural,,,7,7.0
91,17.857317060520003,206618.486304,51.81659577584,Cooking_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,71,71.0
92,20.864807162080012,267730.800473,64.94250483831252,Cooking_yes,TV_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Urban,,,119,119.0
94,13.854672767908,119452.833981,28.516466081430252,Cooking_yes,TV_yes,age_36_45,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,,,41,41.0
95,14.575574448820007,115563.874524,28.572249044638248,Cooking_yes,TV_yes,age_36_45,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,,,48,48.0
97,14.655604253779998,147898.59685,33.67326025469001,Cooking_yes,TV_yes,age_46_55,Education_High_School,Size_5,sex_male,Urbanity_Rural,,,1,1.0
98,19.142183134760003,273062.731345,63.820036430675,Cooking_yes,TV_yes,age_36_45,Education_Post_Graduate,Size_5,sex_male,Urbanity_Urban,,,27,27.0
99,15.046585938580009,204283.096929,48.33776432898,Cooking_no,TV_yes,age_36_45,Education_High_School,Size_5,sex_female,Urbanity_Urban,,,19,19.0
100,18.354477705899995,263402.88147100003,65.1838104323875,Cooking_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_6,sex_male,Urbanity_Urban,,,13,13.0
102,14.803721825620002,186694.695721,45.530518669719996,Cooking_yes,TV_yes,age_46_55,Education_Elementary_School,Size_7,sex_male,Urbanity_Urban,,,70,70.0
103,19.768943292979998,272228.629957,64.48213177950251,Cooking_yes,TV_yes,age_36_45,Education_College,Size_3,sex_female,Urbanity_Urban,,,125,125.0
106,15.936189506999995,223946.166089,51.630971432425,Cooking_yes,TV_yes,age_66_75,Education_College,Size_2,sex_female,Urbanity_Rural,,,19,19.0
107,19.971706138580004,254335.666324,63.16204209927501,Cooking_yes,TV_yes,age_36_45,Education_College,Size_2,sex_female,Urbanity_Urban,,,72,72.0
108,16.64634470128,222205.337852,49.41173029961,Cooking_no,TV_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Rural,,,84,84.0
109,20.312523678580007,280475.348963,67.26688693028501,Cooking_yes,TV_yes,age_46_55,Education_College,Size_4,sex_male,Urbanity_Urban,,,19,19.0
110,19.303261323499996,285298.043231,67.69442915355751,Cooking_yes,TV_yes,age_46_55,Education_Post_Graduate,Size_6,sex_male,Urbanity_Urban,,,20,20.0
111,12.575471389040004,127780.637374,31.11346942831225,Cooking_yes,TV_yes,age_46_55,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,,,57,57.0
112,17.024572734399996,200508.474755,49.404958356565004,Cooking_yes,TV_yes,age_46_55,Education_High_School,Size_5,sex_male,Urbanity_Urban,,,14,14.0
116,17.861969476119995,211049.871637,52.1352087893175,Cooking_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,109,109.0
