,Electricity,Income,Water,e_Cooking,e_TV,i_Age,i_Education,i_FamilySize,i_Sex,i_Urbanity,real_index,sw,w,wf
866,113.843873546,178237.794184,123.521973081,Cooking_yes,TV_yes,age_76_85,Education_High_School,Size_5,sex_male,Urbanity_Rural,866.0,1.0,1,28.604692963987684
868,131.434312767,228394.318195,167.776433279,Cooking_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_3,sex_female,Urbanity_Urban,868.0,81.0,1,38.79283689471811
869,138.644949526,288233.74514699995,206.82309613400002,Cooking_no,TV_yes,age_56_65,Education_College,Size_3,sex_female,Urbanity_Urban,869.0,81.0,1,15.389463510872936
870,117.009648774,214125.153048,142.27836606600002,Cooking_no,TV_yes,age_36_45,Education_College,Size_3,sex_female,Urbanity_Rural,870.0,51.0,1,62.78172576846822
871,119.345460774,197141.635339,135.828942896,Cooking_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_5,sex_male,Urbanity_Rural,871.0,51.0,1,8.189455283258898
872,105.66481282299999,139138.58786099998,100.583497404,Cooking_yes,TV_yes,age_36_45,Education_Elementary_School,Size_4,sex_male,Urbanity_Urban,872.0,31.0,1,18.56850685999838
873,141.252519175,275073.317454,193.484595949,Cooking_yes,TV_yes,age_56_65,Education_College,Size_3,sex_male,Urbanity_Urban,873.0,81.0,1,16.71765378125273
874,135.16903457799998,258086.34047,192.320935555,Cooking_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_6,sex_male,Urbanity_Urban,874.0,81.0,1,6.1366568109622115
877,133.81111032299998,250787.505906,178.42879542900002,Cooking_yes,TV_yes,age_56_65,Education_Post_Graduate,Size_2,sex_male,Urbanity_Urban,877.0,81.0,1,1.680714390255301
878,139.913051573,248184.120476,179.72667538,Cooking_yes,TV_yes,age_36_45,Education_College,Size_2,sex_male,Urbanity_Urban,878.0,81.0,1,28.406965250361097
879,113.489897259,154375.334499,109.69518012399999,Cooking_yes,TV_yes,age_36_45,Education_Elementary_School,Size_5,sex_male,Urbanity_Urban,879.0,31.0,1,24.041563004686274
880,120.75438988,204521.277455,154.772445876,Cooking_yes,TV_yes,age_36_45,Education_High_School,Size_5,sex_female,Urbanity_Urban,880.0,61.0,1,10.205827650073967
881,148.07834637,286315.970597,205.20664336099998,Cooking_yes,TV_yes,age_46_55,Education_College,Size_4,sex_female,Urbanity_Urban,881.0,81.0,1,8.46736488436903
882,131.664484562,243701.62881,180.01048710400002,Cooking_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_4,sex_female,Urbanity_Urban,882.0,81.0,1,7.365656390969612
883,124.361713812,194670.634205,142.112829033,Cooking_yes,TV_yes,age_36_45,Education_High_School,Size_5,sex_male,Urbanity_Urban,883.0,61.0,1,4.623203226511048
884,120.08316164899999,222527.215858,167.907836188,Cooking_yes,TV_yes,age_56_65,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,884.0,81.0,1,19.615945287853314
885,118.24372544100001,179597.66787,131.806496705,Cooking_yes,TV_yes,age_46_55,Education_High_School,Size_3,sex_male,Urbanity_Urban,885.0,31.0,1,79.71269968244258
887,137.516032351,278199.328819,200.837139975,Cooking_yes,TV_yes,age_36_45,Education_College,Size_4,sex_male,Urbanity_Urban,887.0,81.0,1,7.749368363935211
888,140.87852811,244425.518248,179.412581077,Cooking_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,888.0,81.0,1,9.256088112094588
890,152.751855914,297351.754235,213.68724399,Cooking_yes,TV_yes,age_36_45,Education_College,Size_6,sex_male,Urbanity_Urban,890.0,81.0,1,4.102993207490748
896,107.29893835200001,173344.223276,128.034887228,Cooking_yes,TV_yes,age_19_25,Education_Post_Secondary,Size_1,sex_male,Urbanity_Urban,896.0,51.0,1,12.432495213909363
897,102.586892936,176382.524515,118.41925786200001,Cooking_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_4,sex_male,Urbanity_Rural,897.0,21.0,1,7.5810270417000964
898,149.264708127,284535.259082,204.25301663,Cooking_yes,TV_yes,age_36_45,Education_College,Size_5,sex_male,Urbanity_Urban,898.0,81.0,1,7.222424508623114
901,100.721996064,139769.256106,105.76080300299999,Cooking_yes,TV_yes,age_26_35,Education_High_School,Size_1,sex_male,Urbanity_Urban,901.0,31.0,1,5.465251236205818
902,111.472836234,194198.571506,143.21527780000002,Cooking_no,TV_yes,age_46_55,Education_High_School,Size_5,sex_male,Urbanity_Urban,902.0,61.0,1,4.847760629439216
904,128.589148311,231071.545505,171.658748294,Cooking_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,904.0,81.0,1,5.783031967406693
906,113.586953855,191080.951715,141.109313799,Cooking_yes,TV_yes,age_46_55,Education_High_School,Size_3,sex_female,Urbanity_Urban,906.0,61.0,1,58.295324106005495
907,98.57073445360001,144872.443195,98.92865304530001,Cooking_yes,TV_yes,age_56_65,Education_High_School,Size_3,sex_female,Urbanity_Rural,907.0,1.0,1,38.634424093867906
908,120.756387735,224258.121021,156.192744969,Cooking_yes,TV_yes,age_26_35,Education_College,Size_4,sex_female,Urbanity_Rural,908.0,51.0,1,9.758015949175473
909,141.882435309,255879.763732,180.38767445,Cooking_yes,TV_yes,age_46_55,Education_College,Size_2,sex_male,Urbanity_Urban,909.0,81.0,1,30.542337347231992
910,108.350079693,172025.239865,124.545979931,Cooking_no,TV_yes,age_36_45,Education_Elementary_School,Size_7,sex_male,Urbanity_Urban,910.0,31.0,1,56.97905666865739
912,127.951439478,225331.035624,157.379695422,Cooking_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_7,sex_female,Urbanity_Rural,912.0,51.0,1,34.620388064735636
913,120.58737992399999,212940.040229,155.081980493,Cooking_no,TV_yes,age_46_55,Education_High_School,Size_6,sex_male,Urbanity_Urban,913.0,61.0,1,2.728329328306854
914,132.128821807,286487.954648,194.95104297,Cooking_no,TV_yes,age_46_55,Education_College,Size_9,sex_male,Urbanity_Rural,914.0,51.0,1,21.36911902534593
916,119.448315061,190249.338876,137.916000596,Cooking_yes,TV_yes,age_56_65,Education_Elementary_School,Size_7,sex_male,Urbanity_Urban,916.0,61.0,1,2.430976276169127
917,120.489727017,195341.169906,126.780200792,Cooking_yes,TV_yes,age_46_55,Education_College,Size_1,sex_male,Urbanity_Rural,917.0,51.0,1,1.6405557958400685
919,112.793256605,205476.104692,137.520840007,Cooking_no,TV_yes,age_46_55,Education_College,Size_2,sex_male,Urbanity_Rural,919.0,51.0,1,28.564889824453573
921,120.90027197200001,189250.910408,136.588015987,Cooking_yes,TV_yes,age_56_65,Education_High_School,Size_3,sex_female,Urbanity_Urban,921.0,61.0,1,23.701056922703593
922,99.4476182774,128236.398081,97.01870858209999,Cooking_yes,TV_yes,age_46_55,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,922.0,31.0,1,57.36147584329514
923,127.12138871,226697.286155,166.065961431,Cooking_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,923.0,81.0,1,45.21021247115522
924,112.40896368,185749.560031,124.049521984,Cooking_yes,TV_yes,age_26_35,Education_Post_Graduate,Size_3,sex_male,Urbanity_Rural,924.0,51.0,1,63.33521625568628
926,123.176597289,195835.918148,143.984003779,Cooking_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_1,sex_female,Urbanity_Urban,926.0,81.0,1,3.0527324579683572
927,120.725983945,207389.75252,150.507716436,Cooking_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_1,sex_female,Urbanity_Urban,927.0,81.0,1,2.188104554839253
928,108.883602356,165826.38923499998,119.215600612,Cooking_yes,TV_yes,age_46_55,Education_High_School,Size_2,sex_male,Urbanity_Urban,928.0,31.0,1,44.94311606511991
929,139.501481676,261526.926461,188.39227360400002,Cooking_yes,TV_yes,age_36_45,Education_College,Size_3,sex_male,Urbanity_Urban,929.0,81.0,1,40.17654886768372
930,96.14203215030001,113112.058957,86.2686925172,Cooking_yes,TV_yes,age_46_55,Education_Elementary_School,Size_1,sex_female,Urbanity_Urban,930.0,31.0,1,19.108951544301835
931,119.133774135,199843.77892,149.861221104,Cooking_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_1,sex_female,Urbanity_Urban,931.0,81.0,1,9.188104554839253
933,124.35915128299999,231178.861733,172.490863589,Cooking_yes,TV_yes,age_66_75,Education_Post_Secondary,Size_2,sex_female,Urbanity_Urban,933.0,81.0,1,9.934748461273848
934,106.37498759799999,183513.144067,129.185804939,Cooking_yes,TV_yes,age_56_65,Education_Post_Secondary,Size_3,sex_female,Urbanity_Rural,934.0,51.0,1,19.131936882580526
935,125.776275565,250253.724187,182.18870499,Cooking_no,TV_yes,age_36_45,Education_Post_Secondary,Size_6,sex_male,Urbanity_Urban,935.0,81.0,1,5.090470020148606
936,124.776890611,208720.25533,143.086411187,Cooking_yes,TV_yes,age_46_55,Education_College,Size_2,sex_male,Urbanity_Rural,936.0,51.0,1,24.475704518396284
937,132.52790293700002,263218.213376,183.26955988,Cooking_yes,TV_yes,age_36_45,Education_College,Size_3,sex_male,Urbanity_Urban,937.0,81.0,1,33.17654886768372
939,141.170838945,253501.392219,184.626561353,Cooking_yes,TV_yes,age_36_45,Education_College,Size_2,sex_male,Urbanity_Urban,939.0,81.0,1,21.406965250361097
940,118.089559526,187989.909369,139.21773121799998,Cooking_yes,TV_yes,age_56_65,Education_High_School,Size_3,sex_male,Urbanity_Urban,940.0,61.0,1,19.11843249914068
941,94.39562583540001,126569.957897,83.7652252786,Cooking_yes,TV_yes,age_46_55,Education_High_School,Size_3,sex_male,Urbanity_Rural,941.0,1.0,1,111.64606685360687
942,124.85139834299999,226662.079371,169.716351213,Cooking_yes,TV_yes,age_66_75,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,942.0,81.0,1,12.35212403771093
943,120.162869718,223518.381377,166.314208761,Cooking_no,TV_yes,age_36_45,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,943.0,81.0,1,7.7368451765930715
944,99.6338123348,127802.154223,94.3282402744,Cooking_no,TV_yes,age_46_55,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,944.0,31.0,1,61.45066114935244
946,139.331118841,283109.022157,191.41554685,Cooking_no,TV_yes,age_76_85,Education_College,Size_6,sex_male,Urbanity_Rural,946.0,51.0,1,14.173668251024672
947,116.81115773799999,192744.464322,143.41137527,Cooking_no,TV_yes,age_66_75,Education_High_School,Size_2,sex_male,Urbanity_Urban,947.0,61.0,1,8.94379655505557
948,135.309161405,273427.397471,187.900898806,Cooking_yes,TV_yes,age_36_45,Education_College,Size_4,sex_male,Urbanity_Urban,948.0,81.0,1,10.749368363935211
949,127.62432331299999,227339.129716,170.10565676,Cooking_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,949.0,81.0,1,4.783031967406693
950,109.372154389,190768.472549,135.57975055,Cooking_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_5,sex_male,Urbanity_Rural,950.0,51.0,1,7.189455283258898
951,127.672296369,223672.179189,149.775820721,Cooking_yes,TV_yes,age_36_45,Education_College,Size_4,sex_male,Urbanity_Rural,951.0,51.0,1,7.68273553509953
952,144.160995053,290715.159957,206.923549857,Cooking_yes,TV_yes,age_36_45,Education_College,Size_5,sex_male,Urbanity_Urban,952.0,81.0,1,7.222424508623114
953,107.14949690899999,174358.536785,120.162926716,Cooking_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_3,sex_female,Urbanity_Rural,953.0,21.0,1,92.59083196901156
954,126.492101529,248163.82682,166.701165549,Cooking_yes,TV_yes,age_76_85,Education_College,Size_3,sex_female,Urbanity_Rural,954.0,51.0,1,70.74066302872325
955,140.861163647,271937.219329,196.195676662,Cooking_yes,TV_yes,age_46_55,Education_College,Size_3,sex_female,Urbanity_Urban,955.0,81.0,1,40.894545388117535
959,126.041352064,225136.524375,165.80324347299998,Cooking_yes,TV_yes,age_76_85,Education_Post_Secondary,Size_1,sex_female,Urbanity_Urban,959.0,81.0,1,17.100855024280683
960,105.006377235,162934.789462,121.23712365899999,Cooking_yes,TV_yes,age_19_25,Education_High_School,Size_3,sex_female,Urbanity_Urban,960.0,31.0,1,94.1223391886385
961,119.852267491,168344.005833,126.051815007,Cooking_yes,TV_yes,age_26_35,Education_High_School,Size_3,sex_male,Urbanity_Urban,961.0,31.0,1,80.0699835760847
962,115.54552397399999,161450.44497,116.37781239,Cooking_yes,TV_yes,age_26_35,Education_High_School,Size_2,sex_female,Urbanity_Urban,962.0,31.0,1,49.883024382324976
963,95.3991634619,115548.655676,89.4224262672,Cooking_yes,TV_yes,age_46_55,Education_Elementary_School,Size_1,sex_male,Urbanity_Urban,963.0,31.0,1,12.526327120738916
964,138.079056824,278058.487079,199.258243435,Cooking_no,TV_yes,age_56_65,Education_College,Size_3,sex_male,Urbanity_Urban,964.0,81.0,1,11.806839087310031
965,97.5867694468,147458.805192,113.30788590899999,Cooking_no,TV_yes,age_26_35,Education_High_School,Size_2,sex_male,Urbanity_Urban,965.0,31.0,1,42.38958526481933
966,127.309081766,231644.407316,167.442726419,Cooking_yes,TV_yes,age_19_25,Education_College,Size_2,sex_male,Urbanity_Urban,966.0,81.0,1,25.369352429865003
967,126.783347188,225608.09147600003,169.420012315,Cooking_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_3,sex_female,Urbanity_Urban,967.0,81.0,1,36.79283689471811
0,22.369035902582496,152792.697635,85.6182515385625,Cooking_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Rural,,,14,14.0
2,30.133298423469995,235772.314768,131.59936368441998,Cooking_no,TV_yes,age_36_45,Education_College,Size_1,sex_male,Urbanity_Urban,,,8,8.0
3,25.503463223699995,176027.534244,100.66589192922,Cooking_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Rural,,,26,26.0
4,29.206396354329996,213097.521812,128.8583245332525,Cooking_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,96,96.0
6,28.658719620944993,226923.341796,122.59443295772749,Cooking_yes,TV_yes,age_46_55,Education_College,Size_4,sex_male,Urbanity_Rural,,,7,7.0
7,30.181797405750004,223839.375138,131.613516292795,Cooking_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,91,91.0
8,27.832521927434996,182372.369162,110.88091829024998,Cooking_yes,TV_yes,age_46_55,Education_High_School,Size_3,sex_male,Urbanity_Urban,,,81,81.0
9,31.62674684497999,275326.419213,156.2719421770025,Cooking_no,TV_yes,age_36_45,Education_College,Size_4,sex_male,Urbanity_Urban,,,17,17.0
10,34.186068279124996,291156.432852,172.5564359935775,Cooking_yes,TV_yes,age_66_75,Education_College,Size_3,sex_female,Urbanity_Urban,,,58,58.0
14,25.113944487504995,146982.790455,86.23504064434749,Cooking_yes,TV_yes,age_36_45,Education_High_School,Size_1,sex_male,Urbanity_Urban,,,5,5.0
18,31.91607987287,250888.723766,141.42525088908002,Cooking_yes,TV_yes,age_36_45,Education_College,Size_2,sex_male,Urbanity_Urban,,,58,58.0
19,23.745157609450004,150009.48341,80.68958381746575,Cooking_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_2,sex_male,Urbanity_Rural,,,16,16.0
20,18.666512787897,69597.8620477,35.16729464658775,Cooking_yes,TV_yes,age_36_45,Education_Elementary_School,Size_2,sex_male,Urbanity_Rural,,,1,1.0
21,31.475607599605,279764.635819,161.00645546059002,Cooking_no,TV_yes,age_46_55,Education_College,Size_4,sex_male,Urbanity_Urban,,,13,13.0
23,32.54865282587001,247754.057527,142.560510525025,Cooking_yes,TV_yes,age_46_55,Education_College,Size_1,sex_male,Urbanity_Urban,,,10,10.0
24,27.188253966785,208710.85565,123.82649142199747,Cooking_no,TV_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,51,51.0
26,28.716783368069997,198667.861864,119.3104889893575,Cooking_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_1,sex_male,Urbanity_Urban,,,7,7.0
27,27.93321454107999,210843.990524,113.4927993652025,Cooking_yes,TV_yes,age_36_45,Education_College,Size_3,sex_male,Urbanity_Rural,,,61,61.0
28,29.511994986649995,224120.596225,132.54322048909,Cooking_no,TV_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,91,91.0
29,30.336261295529994,233838.570456,141.19574950528002,Cooking_yes,TV_yes,age_66_75,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,52,52.0
30,30.087652889444996,225732.841649,130.345250998175,Cooking_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_3,sex_female,Urbanity_Urban,,,92,92.0
31,34.29183790421,278898.741158,162.099378065335,Cooking_yes,TV_yes,age_56_65,Education_College,Size_3,sex_male,Urbanity_Urban,,,37,37.0
32,22.457681026272994,108181.835979,64.80786919079875,Cooking_yes,TV_yes,age_36_45,Education_Elementary_School,Size_1,sex_male,Urbanity_Urban,,,12,12.0
34,23.403597916691496,156945.266516,91.27877873537,Cooking_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Rural,,,11,11.0
35,30.506289993185007,212738.948486,131.500410972585,Cooking_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,97,97.0
38,34.326397383499994,289814.49872,167.1381570711425,Cooking_yes,TV_yes,age_46_55,Education_College,Size_5,sex_male,Urbanity_Urban,,,16,16.0
39,24.212989127445,111774.108272,67.39872134606776,Cooking_yes,TV_yes,age_46_55,Education_Elementary_School,Size_1,sex_male,Urbanity_Urban,,,10,10.0
41,31.69756486061,260136.49892,151.117198002525,Cooking_yes,TV_yes,age_46_55,Education_College,Size_2,sex_male,Urbanity_Urban,,,52,52.0
42,33.008069324744994,255578.497198,145.19317540561997,Cooking_yes,TV_yes,age_36_45,Education_Post_Graduate,Size_4,sex_male,Urbanity_Urban,,,23,23.0
43,31.139108126620002,235930.966208,145.85336081868246,Cooking_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_4,sex_female,Urbanity_Urban,,,19,19.0
44,32.28196594098999,276806.133346,162.52361080994498,Cooking_yes,TV_yes,age_56_65,Education_College,Size_3,sex_male,Urbanity_Urban,,,36,36.0
45,25.552602886244998,159531.902836,95.39576268196,Cooking_yes,TV_yes,age_36_45,Education_High_School,Size_2,sex_male,Urbanity_Urban,,,28,28.0
47,28.39728282806,217246.48538400003,118.75970572169251,Cooking_no,TV_yes,age_66_75,Education_College,Size_2,sex_male,Urbanity_Rural,,,11,11.0
48,29.742765238334997,231358.93409,142.56197814254745,Cooking_yes,TV_yes,age_66_75,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,50,50.0
49,22.398819035683502,133952.187803,79.327970851248,Cooking_yes,TV_yes,age_46_55,Education_Elementary_School,Size_2,sex_female,Urbanity_Urban,,,29,29.0
50,30.067095553334994,212384.315549,132.1984275620025,Cooking_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,55,55.0
52,27.199604324375002,211335.64444,126.20684505043,Cooking_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,80,80.0
53,28.55050586473,220196.972281,134.98415282081749,Cooking_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,88,88.0
54,25.927007004535,196003.934629,107.0895931448075,Cooking_no,TV_yes,age_46_55,Education_College,Size_1,sex_male,Urbanity_Rural,,,2,2.0
55,23.099601187016503,116099.557427,71.13637552088299,Cooking_yes,TV_yes,age_36_45,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,,,37,37.0
56,33.123129615845,259806.88716,156.01968854965503,Cooking_yes,TV_yes,age_46_55,Education_College,Size_2,sex_male,Urbanity_Urban,,,46,46.0
57,33.589446905935006,280681.91672399995,160.53290114085502,Cooking_yes,TV_yes,age_46_55,Education_College,Size_4,sex_male,Urbanity_Urban,,,16,16.0
59,31.032689447514997,253443.849832,141.32537127221997,Cooking_no,TV_yes,age_36_45,Education_Post_Graduate,Size_3,sex_female,Urbanity_Urban,,,94,94.0
61,27.984425734734998,180868.701246,106.04001455364002,Cooking_yes,TV_yes,age_46_55,Education_Elementary_School,Size_7,sex_male,Urbanity_Urban,,,48,48.0
63,32.431954558215,277514.766485,163.57120168576,Cooking_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_8,sex_male,Urbanity_Urban,,,60,60.0
64,35.824222339025,313299.509066,187.283778311535,Cooking_yes,TV_yes,age_66_75,Education_Post_Secondary,Size_9,sex_male,Urbanity_Urban,,,3,3.0
65,26.465773959904993,175337.44730899998,93.2741124991075,Cooking_yes,TV_yes,age_26_35,Education_High_School,Size_8,sex_male,Urbanity_Rural,,,1,1.0
66,32.56557746524,271989.42367600003,161.97735924843002,Cooking_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_8,sex_male,Urbanity_Urban,,,53,53.0
67,25.20866243201,151617.576424,87.97838220078751,Cooking_yes,TV_yes,age_36_45,Education_Elementary_School,Size_5,sex_male,Urbanity_Urban,,,12,12.0
68,26.534430640115005,194986.907139,116.27507407881,Cooking_no,TV_yes,age_36_45,Education_High_School,Size_5,sex_male,Urbanity_Urban,,,12,12.0
69,24.52345051371499,157388.48209,94.34786543741501,Cooking_no,TV_yes,age_46_55,Education_Elementary_School,Size_5,sex_male,Urbanity_Urban,,,6,6.0
70,32.30681158036499,269754.619413,156.46882088138,Cooking_yes,TV_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Urban,,,102,102.0
71,31.038587294920006,238399.179929,145.49575174336252,Cooking_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_4,sex_female,Urbanity_Urban,,,16,16.0
73,24.882063817109994,169812.241223,93.5459329036275,Cooking_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Rural,,,34,34.0
76,27.699547696314994,191860.687319,116.49344700149001,Cooking_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_1,sex_male,Urbanity_Urban,,,9,9.0
78,32.802472379514995,235122.982564,144.380306000585,Cooking_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,,,15,15.0
79,26.973373244564996,160461.483596,93.66766579527999,Cooking_yes,TV_yes,age_36_45,Education_High_School,Size_2,sex_male,Urbanity_Urban,,,24,24.0
80,29.634793250589993,243347.717579,143.211109744635,Cooking_yes,TV_yes,age_36_45,Education_College,Size_1,sex_female,Urbanity_Urban,,,15,15.0
81,26.321659695959994,181199.838677,103.5260544623075,Cooking_yes,TV_yes,age_56_65,Education_Post_Secondary,Size_3,sex_male,Urbanity_Rural,,,23,23.0
82,31.645191025839992,247225.814012,145.50747824302,Cooking_no,TV_yes,age_46_55,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,,,15,15.0
85,30.700877591205,221540.39929,136.29983338170751,Cooking_no,TV_yes,age_36_45,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,,,13,13.0
86,29.998385130035004,224630.240246,135.780898123185,Cooking_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,90,90.0
87,28.383675433414993,207135.314968,127.15175400983499,Cooking_no,TV_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,49,49.0
88,23.403702489317993,111264.686639,65.499538360332,Cooking_yes,TV_yes,age_46_55,Education_Elementary_School,Size_1,sex_male,Urbanity_Urban,,,8,8.0
89,27.100019132719993,187084.480407,110.153890641065,Cooking_no,TV_yes,age_36_45,Education_High_School,Size_4,sex_male,Urbanity_Urban,,,11,11.0
90,29.38409798693,229203.766876,127.17477679010749,Cooking_yes,TV_yes,age_46_55,Education_College,Size_4,sex_male,Urbanity_Rural,,,7,7.0
91,29.97478220872999,206618.486304,125.84030402704,Cooking_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,55,55.0
92,35.02306916492,267730.800473,157.7175117501875,Cooking_yes,TV_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Urban,,,80,80.0
94,23.256057860417002,119452.833981,69.25427476918775,Cooking_yes,TV_yes,age_36_45,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,,,38,38.0
95,24.466142824805004,115563.874524,69.38974767983575,Cooking_yes,TV_yes,age_36_45,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,,,29,29.0
98,32.13152169048999,273062.731345,154.99151704592498,Cooking_yes,TV_yes,age_36_45,Education_Post_Graduate,Size_5,sex_male,Urbanity_Urban,,,25,25.0
99,25.256769254044997,204283.096929,117.39171337038,Cooking_no,TV_yes,age_36_45,Education_High_School,Size_5,sex_female,Urbanity_Urban,,,10,10.0
100,30.809301863475,263402.88147100003,158.3035396215125,Cooking_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_6,sex_male,Urbanity_Urban,,,7,7.0
102,24.849104493005,186694.695721,110.57411676932,Cooking_yes,TV_yes,age_46_55,Education_Elementary_School,Size_7,sex_male,Urbanity_Urban,,,49,49.0
103,33.18358338464499,272228.629957,156.5994628930775,Cooking_yes,TV_yes,age_36_45,Education_College,Size_3,sex_female,Urbanity_Urban,,,99,99.0
106,26.750032386749993,223946.166089,125.38950205017501,Cooking_yes,TV_yes,age_66_75,Education_College,Size_2,sex_female,Urbanity_Rural,,,13,13.0
107,33.523935304045,254335.666324,153.393530812525,Cooking_yes,TV_yes,age_36_45,Education_College,Size_2,sex_female,Urbanity_Urban,,,62,62.0
108,27.94207860572,222205.337852,119.99991644190999,Cooking_no,TV_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Rural,,,53,53.0
109,34.096021889045005,280475.348963,163.36243968783498,Cooking_yes,TV_yes,age_46_55,Education_College,Size_4,sex_male,Urbanity_Urban,,,18,18.0
110,32.401902935875,285298.043231,164.4007565157825,Cooking_yes,TV_yes,age_46_55,Education_Post_Graduate,Size_6,sex_male,Urbanity_Urban,,,15,15.0
111,21.10882697446,127780.637374,75.56128289732975,Cooking_yes,TV_yes,age_46_55,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,,,37,37.0
112,28.576961375599993,200508.474755,119.983470294515,Cooking_yes,TV_yes,age_46_55,Education_High_School,Size_5,sex_male,Urbanity_Urban,,,11,11.0
116,29.98259162062999,211049.871637,126.6140784883425,Cooking_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,86,86.0
118,29.914568075774994,276545.44307,158.36643434139748,Cooking_no,TV_yes,age_26_35,Education_College,Size_5,sex_male,Urbanity_Urban,,,14,14.0
119,28.812007269925004,226595.693935,134.74005837696,Cooking_yes,TV_yes,age_46_55,Education_High_School,Size_7,sex_male,Urbanity_Urban,,,44,44.0
122,31.049786571010003,254069.849658,151.978696809835,Cooking_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_6,sex_male,Urbanity_Urban,,,10,10.0
123,30.992919887564994,249713.649742,151.8974536752375,Cooking_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_6,sex_male,Urbanity_Urban,,,7,7.0
125,30.636352065764996,246154.257249,148.04272768021502,Cooking_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,,,12,12.0
126,29.781086423725,241768.698336,142.82929227151502,Cooking_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_4,sex_female,Urbanity_Urban,,,20,20.0
127,31.41396680350499,247138.937024,150.41004237520252,Cooking_yes,TV_yes,age_36_45,Education_High_School,Size_9,sex_female,Urbanity_Urban,,,32,32.0
