,index,dutyp,sex,ban,connectio,sqm,hhsize,edu,age,w
404,404,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,142.95653019525275,hhsize_5,edu_master,age_40a44,403.4970187777844
405,405,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,35.71794139641045,hhsize_1,edu_master,age_40a44,403.4970187777844
406,406,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,112.30785407808749,hhsize_2,edu_master,age_45a49,403.4970187777844
407,407,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,106.91431978228577,hhsize_4,edu_primary,age_45a49,403.4970187777844
408,408,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,127.7268042994011,hhsize_3,edu_primary,age_40a44,403.4970187777844
409,409,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,129.4503863814308,hhsize_4,edu_master,age_45a49,403.4970187777844
410,410,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,118.99686959495834,hhsize_4,edu_master,age_65a69,403.4970187777844
411,411,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,105.9593709355808,hhsize_4,edu_master,age_65a69,403.4970187777844
412,412,dutyp_Casa,sex_Mulheres,ban_5,connectio_Rede,163.73599293018952,hhsize_4,edu_primary,age_30a34,403.4970187777844
413,413,dutyp_Casa,sex_Mulheres,ban_no,connectio_Rede,35.82023370188803,hhsize_5,edu_master,age_55a59,403.4970187777844
414,414,dutyp_Casa,sex_Mulheres,ban_no,connectio_Rede,95.82032583635569,hhsize_3,edu_master,age_40a44,403.4970187777844
415,415,dutyp_Casa,sex_Mulheres,ban_1,connectio_Poço,52.25174207489338,hhsize_4,edu_master,age_60a64,403.4970187777844
416,416,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,61.94951189454194,hhsize_2,edu_primary,age_20a24,403.4970187777844
417,417,dutyp_Apartamento,sex_Mulheres,ban_1,connectio_Rede,130.96893975783206,hhsize_3,edu_primary,age_70a74,403.4970187777844
418,418,dutyp_Apartamento,sex_Mulheres,ban_1,connectio_Rede,128.7801507018296,hhsize_2,edu_master,age_70a74,403.4970187777844
419,419,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,120.86117643778513,hhsize_2,edu_master,age_55a59,403.4970187777844
420,420,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,102.1874242262023,hhsize_3,edu_primary,age_65a69,403.4970187777844
421,421,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,145.01433015826032,hhsize_4,edu_master,age_25a29,403.4970187777844
422,422,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,75.18172602728988,hhsize_3,edu_master,age_50a54,403.4970187777844
423,423,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,152.6964978264099,hhsize_2,edu_master,age_50a54,403.4970187777844
424,424,dutyp_Apartamento,sex_Mulheres,ban_1,connectio_Rede,101.55295232736424,hhsize_1,edu_master,age_45a49,403.4970187777844
425,425,dutyp_Apartamento,sex_Mulheres,ban_1,connectio_Rede,110.93811816108904,hhsize_1,edu_master,age_45a49,403.4970187777844
426,426,dutyp_Apartamento,sex_Mulheres,ban_2,connectio_Rede,115.76601253670022,hhsize_4,edu_master,age_35a39,403.4970187777844
427,427,dutyp_Casa,sex_Mulheres,ban_2,connectio_Rede,70.33386967073707,hhsize_3,edu_primary,age_75a79,403.4970187777844
428,428,dutyp_Casa,sex_Mulheres,ban_2,connectio_Rede,119.04553799424187,hhsize_1,edu_collage,age_50a54,403.4970187777844
429,429,dutyp_Apartamento,sex_Mulheres,ban_no,connectio_Poço,111.53201888984388,hhsize_6,edu_primary,age_35a39,403.4970187777844
430,430,dutyp_Casa,sex_Mulheres,ban_1,connectio_Poço,182.26231101564912,hhsize_4,edu_master,age_80anosou,403.4970187777844
431,431,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,84.00747229532041,hhsize_4,edu_master,age_75a79,403.4970187777844
432,432,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,71.2608343203884,hhsize_4,edu_master,age_70a74,403.4970187777844
433,433,dutyp_Casa,sex_Mulheres,ban_2,connectio_Rede,73.30042905440895,hhsize_3,edu_primary,age_50a54,403.4970187777844
434,434,dutyp_Apartamento,sex_Mulheres,ban_3,connectio_Rede,67.31331279933723,hhsize_4,edu_primary,age_35a39,403.4970187777844
435,435,dutyp_Apartamento,sex_Mulheres,ban_no,connectio_Rede,78.61349533099232,hhsize_1,edu_primary,age_30a34,403.4970187777844
436,436,dutyp_Apartamento,sex_Mulheres,ban_3,connectio_Rede,61.590176996924455,hhsize_7,edu_master,age_65a69,403.4970187777844
437,437,dutyp_Casa,sex_Mulheres,ban_2,connectio_Rede,155.75968359889333,hhsize_4,edu_master,age_40a44,403.4970187777844
438,438,dutyp_Casa,sex_Mulheres,ban_2,connectio_Rede,119.23894010991795,hhsize_6,edu_master,age_30a34,403.4970187777844
439,439,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,88.46785683341906,hhsize_4,edu_master,age_35a39,403.4970187777844
440,440,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,100.78929519289427,hhsize_4,edu_master,age_30a34,403.4970187777844
441,441,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,146.55979420819432,hhsize_3,edu_primary,age_25a29,403.4970187777844
442,442,dutyp_Apartamento,sex_Mulheres,ban_2,connectio_Rede,189.90714903654919,hhsize_5,edu_master,age_20a24,403.4970187777844
443,443,dutyp_Apartamento,sex_Mulheres,ban_2,connectio_Rede,97.27288931655909,hhsize_1,edu_master,age_65a69,403.4970187777844
444,444,dutyp_Apartamento,sex_Mulheres,ban_1,connectio_Rede,158.85748979755738,hhsize_1,edu_master,age_45a49,403.4970187777844
445,445,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,99.62619202500166,hhsize_5,edu_master,age_45a49,403.4970187777844
446,446,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,87.14405110562632,hhsize_5,edu_master,age_45a49,403.4970187777844
447,447,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,170.6524275140049,hhsize_1,edu_master,age_40a44,403.4970187777844
448,448,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,169.55694084367076,hhsize_6,edu_primary,age_60a64,403.4970187777844
449,449,dutyp_Apartamento,sex_Mulheres,ban_1,connectio_Rede,74.14860001125909,hhsize_3,edu_master,age_55a59,403.4970187777844
450,450,dutyp_Apartamento,sex_Mulheres,ban_1,connectio_Rede,115.79558984710378,hhsize_4,edu_master,age_60a64,403.4970187777844
451,451,dutyp_Apartamento,sex_Mulheres,ban_1,connectio_Rede,108.01770870587984,hhsize_5,edu_primary,age_60a64,403.4970187777844
452,452,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,183.20706831270195,hhsize_5,edu_master,age_65a69,403.4970187777844
453,453,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,110.11047832097708,hhsize_7,edu_master,age_40a44,403.4970187777844
454,454,dutyp_Casa,sex_Homens,ban_no,connectio_Rede,138.6146833724432,hhsize_5,edu_collage,age_45a49,403.4970187777844
455,455,dutyp_Casa,sex_Mulheres,ban_3,connectio_Rede,107.67068067813636,hhsize_5,edu_master,age_45a49,403.4970187777844
456,456,dutyp_Apartamento,sex_Mulheres,ban_3,connectio_Rede,131.5228150519869,hhsize_1,edu_master,age_50a54,403.4970187777844
457,457,dutyp_Casa,sex_Mulheres,ban_3,connectio_Rede,120.99994539278224,hhsize_4,edu_master,age_40a44,403.4970187777844
458,458,dutyp_Casa,sex_Mulheres,ban_1,connectio_Poço,69.86582954915737,hhsize_3,edu_master,age_35a39,403.4970187777844
459,459,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,105.95583736895423,hhsize_2,edu_master,age_40a44,403.4970187777844
460,460,dutyp_Apartamento,sex_Mulheres,ban_2,connectio_Rede,99.20165353432782,hhsize_4,edu_master,age_30a34,403.4970187777844
461,461,dutyp_Casa,sex_Mulheres,ban_4,connectio_Rede,120.93003959820652,hhsize_3,edu_primary,age_35a39,403.4970187777844
462,462,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,100.4893848594121,hhsize_4,edu_master,age_65a69,403.4970187777844
463,463,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,119.35823585655493,hhsize_5,edu_primary,age_35a39,403.4970187777844
464,464,dutyp_Casa,sex_Mulheres,ban_1,connectio_Poço,85.41447088641685,hhsize_5,edu_primary,age_55a59,403.4970187777844
465,465,dutyp_Casa,sex_Homens,ban_4,connectio_Poço,99.44370534672314,hhsize_5,edu_master,age_35a39,403.4970187777844
466,466,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,130.91676385964456,hhsize_5,edu_primary,age_75a79,403.4970187777844
467,467,dutyp_Casa,sex_Homens,ban_2,connectio_Poço,145.67415713974518,hhsize_6,edu_master,age_80anosou,403.4970187777844
468,468,dutyp_Casa,sex_Homens,ban_1,connectio_Poço,57.080112730020396,hhsize_1,edu_master,age_80anosou,403.4970187777844
469,469,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,114.1538192084577,hhsize_3,edu_master,age_20a24,403.4970187777844
470,470,dutyp_Apartamento,sex_Homens,ban_1,connectio_Rede,151.59360238460883,hhsize_3,edu_primary,age_25a29,403.4970187777844
471,471,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,64.76267507297047,hhsize_4,edu_primary,age_55a59,403.4970187777844
472,472,dutyp_Apartamento,sex_Mulheres,ban_1,connectio_Rede,157.0828814536704,hhsize_4,edu_primary,age_45a49,403.4970187777844
473,473,dutyp_Apartamento,sex_Mulheres,ban_1,connectio_Rede,113.46448878142392,hhsize_4,edu_primary,age_55a59,403.4970187777844
474,474,dutyp_Casa,sex_Mulheres,ban_2,connectio_Rede,73.40976630543864,hhsize_5,edu_master,age_35a39,403.4970187777844
475,475,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,133.00792094553023,hhsize_2,edu_master,age_35a39,403.4970187777844
476,476,dutyp_Casa,sex_Mulheres,ban_1,connectio_Poço,163.5172614618931,hhsize_2,edu_master,age_35a39,403.4970187777844
477,477,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,152.28623770532485,hhsize_2,edu_master,age_45a49,403.4970187777844
478,478,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,199.29619156891758,hhsize_4,edu_master,age_75a79,403.4970187777844
479,479,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,85.29272388182855,hhsize_6,edu_primary,age_70a74,403.4970187777844
480,480,dutyp_Casa,sex_Mulheres,ban_3,connectio_Rede,108.3657517647363,hhsize_7,edu_master,age_30a34,403.4970187777844
481,481,dutyp_Apartamento,sex_Homens,ban_no,connectio_Rede,115.41238475542684,hhsize_3,edu_master,age_45a49,403.4970187777844
482,482,dutyp_Apartamento,sex_Homens,ban_1,connectio_Rede,45.303809506485756,hhsize_7,edu_master,age_50a54,403.4970187777844
483,483,dutyp_Casa,sex_Homens,ban_1,connectio_Poço,150.18857248131798,hhsize_2,edu_master,age_45a49,403.4970187777844
484,484,dutyp_Casa,sex_Homens,ban_1,connectio_Poço,133.67730508481304,hhsize_1,edu_master,age_50a54,403.4970187777844
485,485,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,123.67547948850971,hhsize_2,edu_primary,age_75a79,403.4970187777844
486,486,dutyp_Casa,sex_Homens,ban_4,connectio_Rede,92.1087517257436,hhsize_3,edu_master,age_30a34,403.4970187777844
487,487,dutyp_Casa,sex_Homens,ban_2,connectio_Rede,33.65450815545975,hhsize_4,edu_master,age_45a49,403.4970187777844
488,488,dutyp_Apartamento,sex_Homens,ban_no,connectio_Rede,48.70872008026053,hhsize_6,edu_master,age_30a34,403.4970187777844
489,489,dutyp_Casa,sex_Homens,ban_2,connectio_Rede,41.455046278758324,hhsize_4,edu_primary,age_30a34,403.4970187777844
490,490,dutyp_Casa,sex_Mulheres,ban_3,connectio_Rede,71.86418213919589,hhsize_2,edu_collage,age_40a44,403.4970187777844
491,491,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,106.54884580713858,hhsize_3,edu_master,age_20a24,403.4970187777844
492,492,dutyp_Casa,sex_Mulheres,ban_2,connectio_Rede,97.0036959066177,hhsize_5,edu_master,age_60a64,403.4970187777844
493,493,dutyp_Casa,sex_Mulheres,ban_2,connectio_Rede,130.5434385290953,hhsize_4,edu_primary,age_50a54,403.4970187777844
494,494,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,102.55190573156288,hhsize_2,edu_master,age_55a59,403.4970187777844
495,495,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,103.4108592568804,hhsize_3,edu_master,age_55a59,403.4970187777844
496,496,dutyp_Apartamento,sex_Mulheres,ban_1,connectio_Rede,85.96637518379585,hhsize_5,edu_primary,age_45a49,403.4970187777844
497,497,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,99.40722692897137,hhsize_4,edu_master,age_70a74,403.4970187777844
498,498,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,54.10500265576466,hhsize_6,edu_master,age_45a49,403.4970187777844
499,499,dutyp_Apartamento,sex_Mulheres,ban_1,connectio_Rede,157.5586097502617,hhsize_3,edu_primary,age_40a44,403.4970187777844
500,500,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,110.33600660348898,hhsize_1,edu_collage,age_40a44,403.4970187777844
501,501,dutyp_Casa,sex_Mulheres,ban_2,connectio_Rede,48.045902986754335,hhsize_2,edu_primary,age_30a34,403.4970187777844
502,502,dutyp_Casa,sex_Mulheres,ban_2,connectio_Rede,129.77269599803512,hhsize_1,edu_collage,age_45a49,403.4970187777844
503,503,dutyp_Apartamento,sex_Mulheres,ban_2,connectio_Rede,149.51962053329981,hhsize_4,edu_master,age_35a39,403.4970187777844
504,504,dutyp_Casa,sex_Mulheres,ban_no,connectio_Rede,140.61736822898726,hhsize_4,edu_master,age_55a59,403.4970187777844
505,505,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,111.58533501492607,hhsize_2,edu_master,age_40a44,403.4970187777844
506,506,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,33.74846742806644,hhsize_2,edu_master,age_45a49,403.4970187777844
507,507,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,78.2757081944968,hhsize_1,edu_master,age_45a49,403.4970187777844
508,508,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,150.42173570914724,hhsize_2,edu_primary,age_40a44,403.4970187777844
509,509,dutyp_Apartamento,sex_Homens,ban_1,connectio_Rede,97.06461122278442,hhsize_5,edu_master,age_40a44,403.4970187777844
510,510,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,99.86490102050695,hhsize_3,edu_master,age_45a49,403.4970187777844
511,511,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,115.79716132371708,hhsize_4,edu_primary,age_30a34,403.4970187777844
512,512,dutyp_Casa,sex_Homens,ban_2,connectio_Rede,118.74415347043829,hhsize_5,edu_master,age_80anosou,403.4970187777844
513,513,dutyp_Casa,sex_Homens,ban_no,connectio_Rede,97.45445964815029,hhsize_5,edu_primary,age_35a39,403.4970187777844
514,514,dutyp_Casa,sex_Homens,ban_3,connectio_Rede,155.641957515549,hhsize_1,edu_primary,age_45a49,403.4970187777844
515,515,dutyp_Apartamento,sex_Homens,ban_1,connectio_Rede,113.55137286276477,hhsize_3,edu_master,age_20a24,403.4970187777844
516,516,dutyp_Casa,sex_Homens,ban_1,connectio_Outra,114.1520936036174,hhsize_2,edu_master,age_80anosou,403.4970187777844
517,517,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,144.3253935871656,hhsize_4,edu_master,age_70a74,403.4970187777844
518,518,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,82.61937422773008,hhsize_1,edu_master,age_30a34,403.4970187777844
519,519,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,89.41476234060511,hhsize_3,edu_master,age_45a49,403.4970187777844
520,520,dutyp_Casa,sex_Homens,ban_2,connectio_Rede,80.55222935042337,hhsize_2,edu_primary,age_50a54,403.4970187777844
521,521,dutyp_Casa,sex_Homens,ban_2,connectio_Rede,107.13146938436142,hhsize_5,edu_master,age_25a29,403.4970187777844
522,522,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,87.77144247584694,hhsize_3,edu_primary,age_40a44,403.4970187777844
523,523,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,159.20991316646342,hhsize_4,edu_primary,age_45a49,403.4970187777844
524,524,dutyp_Casa,sex_Homens,ban_3,connectio_Poço,150.15929800529238,hhsize_3,edu_primary,age_45a49,403.4970187777844
525,525,dutyp_Casa,sex_Homens,ban_2,connectio_Rede,71.26491577070155,hhsize_6,edu_primary,age_40a44,403.4970187777844
526,526,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,123.97835814647031,hhsize_3,edu_master,age_55a59,403.4970187777844
527,527,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,80.78353342863487,hhsize_3,edu_master,age_50a54,403.4970187777844
528,528,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,179.0458245279777,hhsize_7,edu_primary,age_25a29,403.4970187777844
529,529,dutyp_Apartamento,sex_Homens,ban_2,connectio_Rede,83.63216720048273,hhsize_4,edu_primary,age_60a64,403.4970187777844
530,530,dutyp_Casa,sex_Homens,ban_1,connectio_Poço,42.52291444495663,hhsize_3,edu_master,age_55a59,403.4970187777844
531,531,dutyp_Casa,sex_Homens,ban_1,connectio_Poço,175.68008364143589,hhsize_2,edu_master,age_45a49,403.4970187777844
532,532,dutyp_Casa,sex_Homens,ban_2,connectio_Rede,127.06541094997627,hhsize_4,edu_primary,age_80anosou,403.4970187777844
533,533,dutyp_Casa,sex_Homens,ban_5,connectio_Rede,151.1052348566691,hhsize_4,edu_master,age_75a79,403.4970187777844
534,534,dutyp_Casa,sex_Homens,ban_no,connectio_Rede,45.84547522481447,hhsize_1,edu_master,age_45a49,403.4970187777844
535,535,dutyp_Casa,sex_Mulheres,ban_1,connectio_Poço,51.67859001723422,hhsize_1,edu_master,age_40a44,403.4970187777844
536,536,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,155.08434762861188,hhsize_4,edu_master,age_35a39,403.4970187777844
537,537,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,111.29028008228295,hhsize_6,edu_primary,age_70a74,403.4970187777844
538,538,dutyp_Casa,sex_Mulheres,ban_1,connectio_Poço,129.5103891535479,hhsize_5,edu_primary,age_30a34,403.4970187777844
539,539,dutyp_Casa,sex_Mulheres,ban_3,connectio_Rede,128.27826531903293,hhsize_2,edu_primary,age_50a54,403.4970187777844
540,540,dutyp_Casa,sex_Mulheres,ban_3,connectio_Rede,143.0297010165682,hhsize_3,edu_master,age_55a59,403.4970187777844
541,541,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,72.71350749763155,hhsize_4,edu_master,age_40a44,403.4970187777844
542,542,dutyp_Casa,sex_Mulheres,ban_4,connectio_Rede,118.44869601425596,hhsize_5,edu_master,age_25a29,403.4970187777844
543,543,dutyp_Apartamento,sex_Mulheres,ban_3,connectio_Rede,99.05054618734181,hhsize_5,edu_master,age_35a39,403.4970187777844
544,544,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,109.36620467787156,hhsize_5,edu_master,age_70a74,403.4970187777844
545,545,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,57.184695381760605,hhsize_4,edu_master,age_40a44,403.4970187777844
546,546,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,107.2866963170449,hhsize_2,edu_master,age_60a64,403.4970187777844
547,547,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,97.69427945880496,hhsize_1,edu_master,age_30a34,403.4970187777844
548,548,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,102.35577445653996,hhsize_3,edu_master,age_50a54,403.4970187777844
549,549,dutyp_Casa,sex_Mulheres,ban_2,connectio_Rede,117.03742978562605,hhsize_1,edu_master,age_40a44,403.4970187777844
550,550,dutyp_Casa,sex_Mulheres,ban_3,connectio_Rede,124.43438639113859,hhsize_1,edu_primary,age_25a29,403.4970187777844
551,551,dutyp_Casa,sex_Mulheres,ban_no,connectio_Rede,159.5682242973706,hhsize_6,edu_master,age_65a69,403.4970187777844
552,552,dutyp_Casa,sex_Mulheres,ban_2,connectio_Rede,203.2317012994928,hhsize_4,edu_master,age_40a44,403.4970187777844
553,553,dutyp_Casa,sex_Mulheres,ban_3,connectio_Rede,70.10405508089205,hhsize_2,edu_collage,age_40a44,403.4970187777844
554,554,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,52.65181328548764,hhsize_3,edu_primary,age_50a54,403.4970187777844
555,555,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,163.55639922859154,hhsize_3,edu_master,age_45a49,403.4970187777844
556,556,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,80.02472723814607,hhsize_4,edu_master,age_45a49,403.4970187777844
557,557,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,169.5657783036573,hhsize_6,edu_master,age_35a39,403.4970187777844
558,558,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,95.22534656254028,hhsize_3,edu_master,age_45a49,403.4970187777844
559,559,dutyp_Casa,sex_Mulheres,ban_3,connectio_Rede,133.77841028023468,hhsize_3,edu_master,age_20a24,403.4970187777844
560,560,dutyp_Casa,sex_Mulheres,ban_3,connectio_Rede,98.69401135159927,hhsize_1,edu_master,age_60a64,403.4970187777844
561,561,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,126.07320988178827,hhsize_2,edu_master,age_40a44,403.4970187777844
562,562,dutyp_Casa,sex_Mulheres,ban_4,connectio_Rede,111.64361999119006,hhsize_1,edu_master,age_45a49,403.4970187777844
563,563,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,96.36113962504294,hhsize_1,edu_master,age_45a49,403.4970187777844
564,564,dutyp_Apartamento,sex_Mulheres,ban_2,connectio_Rede,161.79144369187398,hhsize_1,edu_master,age_55a59,403.4970187777844
565,565,dutyp_Casa,sex_Mulheres,ban_2,connectio_Rede,86.40575189300417,hhsize_3,edu_master,age_55a59,403.4970187777844
566,566,dutyp_Apartamento,sex_Mulheres,ban_1,connectio_Rede,93.48298436480458,hhsize_6,edu_master,age_40a44,403.4970187777844
567,567,dutyp_Apartamento,sex_Mulheres,ban_1,connectio_Rede,108.55619687745505,hhsize_3,edu_master,age_50a54,403.4970187777844
568,568,dutyp_Apartamento,sex_Mulheres,ban_4,connectio_Rede,25.060585462583326,hhsize_5,edu_primary,age_50a54,403.4970187777844
569,569,dutyp_Casa,sex_Homens,ban_2,connectio_Poço,20.990465523790746,hhsize_5,edu_master,age_40a44,403.4970187777844
570,570,dutyp_Apartamento,sex_Homens,ban_1,connectio_Rede,88.97110127113487,hhsize_3,edu_master,age_60a64,403.4970187777844
571,571,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,134.85328861753834,hhsize_4,edu_primary,age_25a29,403.4970187777844
572,572,dutyp_Casa,sex_Mulheres,ban_no,connectio_Rede,170.2009795659007,hhsize_4,edu_primary,age_45a49,403.4970187777844
573,573,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,129.31067900150694,hhsize_5,edu_master,age_35a39,403.4970187777844
574,574,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,97.6873266523997,hhsize_3,edu_master,age_30a34,403.4970187777844
575,575,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,102.36428709284974,hhsize_3,edu_primary,age_30a34,403.4970187777844
576,576,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,35.125987110085816,hhsize_3,edu_master,age_25a29,403.4970187777844
577,577,dutyp_Casa,sex_Homens,ban_1,connectio_Poço,84.97771948620262,hhsize_3,edu_master,age_55a59,403.4970187777844
578,578,dutyp_Apartamento,sex_Homens,ban_3,connectio_Rede,89.4710704092296,hhsize_4,edu_master,age_55a59,403.4970187777844
579,579,dutyp_Casa,sex_Homens,ban_2,connectio_Rede,125.71183124444572,hhsize_3,edu_master,age_75a79,403.4970187777844
580,580,dutyp_Casa,sex_Homens,ban_2,connectio_Rede,152.73615913403702,hhsize_4,edu_master,age_65a69,403.4970187777844
581,581,dutyp_Casa,sex_Homens,ban_2,connectio_Rede,172.96673351064788,hhsize_3,edu_master,age_55a59,403.4970187777844
582,582,dutyp_Apartamento,sex_Homens,ban_2,connectio_Rede,108.08428126940836,hhsize_2,edu_primary,age_40a44,403.4970187777844
583,583,dutyp_Casa,sex_Homens,ban_2,connectio_Rede,115.26995648506373,hhsize_2,edu_master,age_50a54,403.4970187777844
584,584,dutyp_Casa,sex_Mulheres,ban_2,connectio_Rede,67.14073423259444,hhsize_3,edu_master,age_50a54,403.4970187777844
585,585,dutyp_Casa,sex_Mulheres,ban_2,connectio_Rede,73.61733038425827,hhsize_3,edu_master,age_65a69,403.4970187777844
586,586,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,61.962435154402684,hhsize_3,edu_primary,age_25a29,403.4970187777844
587,587,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,46.69882073039457,hhsize_6,edu_master,age_60a64,403.4970187777844
588,588,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,91.61756322928044,hhsize_3,edu_primary,age_55a59,403.4970187777844
589,589,dutyp_Apartamento,sex_Homens,ban_1,connectio_Rede,88.77216851524014,hhsize_5,edu_primary,age_45a49,403.4970187777844
590,590,dutyp_Casa,sex_Homens,ban_3,connectio_Rede,49.041368665200004,hhsize_4,edu_primary,age_45a49,403.4970187777844
591,591,dutyp_Casa,sex_Homens,ban_4,connectio_Rede,76.34234473185506,hhsize_3,edu_primary,age_60a64,403.4970187777844
592,592,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,32.63696995257244,hhsize_1,edu_master,age_40a44,403.4970187777844
593,593,dutyp_Apartamento,sex_Mulheres,ban_1,connectio_Rede,49.48970704150978,hhsize_3,edu_master,age_20a24,403.4970187777844
594,594,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,91.81608926950024,hhsize_3,edu_primary,age_30a34,403.4970187777844
595,595,dutyp_Casa,sex_Homens,ban_2,connectio_Rede,74.49339354219906,hhsize_3,edu_master,age_40a44,403.4970187777844
596,596,dutyp_Casa,sex_Homens,ban_2,connectio_Rede,141.00518703271484,hhsize_6,edu_master,age_30a34,403.4970187777844
597,597,dutyp_Apartamento,sex_Homens,ban_no,connectio_Rede,158.5217615163755,hhsize_4,edu_primary,age_45a49,403.4970187777844
598,598,dutyp_Casa,sex_Homens,ban_2,connectio_Rede,133.97113796610694,hhsize_3,edu_primary,age_40a44,403.4970187777844
599,599,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,71.43253175569194,hhsize_5,edu_primary,age_35a39,403.4970187777844
600,600,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,37.41321190321028,hhsize_3,edu_primary,age_50a54,403.4970187777844
601,601,dutyp_Apartamento,sex_Mulheres,ban_1,connectio_Rede,46.02484804861965,hhsize_3,edu_master,age_30a34,403.4970187777844
602,602,dutyp_Casa,sex_Mulheres,ban_2,connectio_Rede,145.57305617297996,hhsize_1,edu_master,age_45a49,403.4970187777844
603,603,dutyp_Casa,sex_Mulheres,ban_3,connectio_Rede,156.54138412838242,hhsize_2,edu_primary,age_45a49,403.4970187777844
604,604,dutyp_Casa,sex_Mulheres,ban_no,connectio_Rede,66.65739116065512,hhsize_4,edu_master,age_30a34,403.4970187777844
605,605,dutyp_Apartamento,sex_Mulheres,ban_2,connectio_Rede,129.41538468136463,hhsize_3,edu_master,age_65a69,403.4970187777844
