,Electricity,Income,Water,e_Cooking,e_Lighting,i_Age,i_Education,i_FamilySize,i_Sex,i_Urbanity,real_index,sw,w,wf
891,127.918454519,248809.764242,180.48674424400002,Cooking_no,Lighting_yes,age_36_45,Education_College,Size_3,sex_male,Urbanity_Urban,891.0,81.0,1,26.92883957632762
892,127.22320668399999,232896.051248,172.817254619,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,892.0,81.0,1,1.9258390515466601
894,120.16461778,217036.10210500003,164.222078284,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,894.0,81.0,1,3.659593230309447
895,142.048204828,257604.654852,183.545091369,Cooking_yes,Lighting_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Urban,895.0,81.0,1,23.58766328682728
896,130.31167305600002,257841.605216,182.245487318,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Urban,896.0,81.0,1,30.169553502379202
897,112.91803131799999,177645.695321,129.495473607,Cooking_no,Lighting_yes,age_46_55,Education_Elementary_School,Size_7,sex_male,Urbanity_Urban,897.0,31.0,1,14.978981384952398
899,103.09247227799999,176896.034509,134.514149777,Cooking_no,Lighting_yes,age_36_45,Education_High_School,Size_4,sex_female,Urbanity_Urban,899.0,31.0,1,18.246216401077007
900,128.122123741,230801.532197,168.67346296899998,Cooking_no,Lighting_yes,age_26_35,Education_Post_Secondary,Size_6,sex_female,Urbanity_Urban,900.0,81.0,1,1.3478816602087136
903,110.95114013700001,182523.601551,132.49541187,Cooking_no,Lighting_yes,age_46_55,Education_High_School,Size_4,sex_male,Urbanity_Urban,903.0,61.0,1,10.094957998275401
904,144.28611219200002,326834.885023,230.03721576900003,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_9,sex_male,Urbanity_Urban,904.0,81.0,1,6.09344211874733
905,116.44863766700001,235330.93705300003,161.612741594,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_9,sex_female,Urbanity_Rural,905.0,51.0,1,5.982462234399385
907,82.05435242600001,89268.9682747,57.78949780600001,Cooking_no,Lighting_yes,age_66_75,Education_Elementary_School,Size_3,sex_male,Urbanity_Rural,907.0,1.0,1,52.584552907212775
909,100.39062413,164200.623248,120.575427625,Cooking_no,Lighting_yes,age_46_55,Education_Elementary_School,Size_6,sex_female,Urbanity_Urban,909.0,31.0,1,6.46848065665
910,115.82147168700001,196079.561326,146.136596481,Cooking_no,Lighting_yes,age_36_45,Education_High_School,Size_6,sex_male,Urbanity_Urban,910.0,61.0,1,6.713146046262725
911,120.687006903,188367.574321,141.58877304,Cooking_yes,Lighting_yes,age_36_45,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,911.0,81.0,1,21.238872028731407
912,144.77349201200002,306284.210592,222.095467203,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_7,sex_female,Urbanity_Urban,912.0,81.0,1,5.526614351612871
913,97.83526266690001,139979.9146,102.468545463,Cooking_no,Lighting_yes,age_46_55,Education_Elementary_School,Size_4,sex_male,Urbanity_Urban,913.0,31.0,1,14.217606353758036
914,97.37872287959999,132974.272702,98.10384007389999,Cooking_no,Lighting_yes,age_46_55,Education_Elementary_School,Size_3,sex_female,Urbanity_Urban,914.0,31.0,1,59.405865193424944
916,80.9675201822,114066.991752,77.9879470879,Cooking_no,Lighting_yes,age_36_45,Education_Elementary_School,Size_6,sex_female,Urbanity_Rural,916.0,1.0,1,14.197774352601916
917,105.06109444299999,187854.219664,131.483726065,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_6,sex_female,Urbanity_Rural,917.0,51.0,1,4.880475155204847
918,118.63053358,208672.195231,155.763704901,Cooking_yes,Lighting_yes,age_46_55,Education_High_School,Size_6,sex_female,Urbanity_Urban,918.0,61.0,1,0.7639420856154597
919,125.676199224,259598.083043,182.003874258,Cooking_no,Lighting_yes,age_36_45,Education_College,Size_4,sex_male,Urbanity_Urban,919.0,81.0,1,8.132553065513868
921,133.481457927,257740.876516,186.558904992,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_3,sex_female,Urbanity_Urban,921.0,81.0,1,31.561525831232245
923,94.28726983690001,134978.475753,90.8745233999,Cooking_no,Lighting_yes,age_46_55,Education_High_School,Size_4,sex_female,Urbanity_Rural,923.0,1.0,1,32.45693794913188
928,130.364616571,268152.051085,199.763580991,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_3,sex_female,Urbanity_Urban,928.0,81.0,1,25.561525831232245
929,118.47557109899999,202591.490744,148.77262992,Cooking_no,Lighting_yes,age_26_35,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,929.0,81.0,1,6.097007357316748
932,99.8420203193,162712.969342,123.501239135,Cooking_no,Lighting_yes,age_46_55,Education_Elementary_School,Size_6,sex_female,Urbanity_Urban,932.0,31.0,1,7.46848065665
936,101.79098526899999,148709.872358,111.06763093100001,Cooking_no,Lighting_yes,age_66_75,Education_Elementary_School,Size_3,sex_female,Urbanity_Urban,936.0,31.0,1,25.00651761406246
938,100.321560406,151007.368464,107.488620506,Cooking_yes,Lighting_yes,age_46_55,Education_High_School,Size_6,sex_female,Urbanity_Rural,938.0,1.0,1,5.733949707618885
941,134.91858233899998,245223.354044,174.65881111,Cooking_yes,Lighting_yes,age_36_45,Education_College,Size_3,sex_male,Urbanity_Urban,941.0,81.0,1,31.346949360775724
942,110.815815281,173499.477028,132.576456336,Cooking_no,Lighting_yes,age_56_65,Education_High_School,Size_3,sex_male,Urbanity_Urban,942.0,31.0,1,18.520883876593132
944,123.49586249299999,217142.193778,163.274975477,Cooking_yes,Lighting_yes,age_56_65,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,944.0,81.0,1,2.7443428191267714
945,115.76772834100001,199770.821221,149.27566982,Cooking_yes,Lighting_yes,age_36_45,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,945.0,81.0,1,26.87398952557129
946,140.969177207,253941.437481,182.17297248900002,Cooking_yes,Lighting_yes,age_56_65,Education_College,Size_2,sex_female,Urbanity_Urban,946.0,81.0,1,2.9741574863443567
948,113.167127311,194293.268254,148.328272404,Cooking_no,Lighting_yes,age_46_55,Education_High_School,Size_5,sex_female,Urbanity_Urban,948.0,61.0,1,10.51246222231423
949,103.434111765,170865.928182,121.006598134,Cooking_yes,Lighting_yes,age_46_55,Education_Post_Secondary,Size_4,sex_male,Urbanity_Rural,949.0,21.0,1,8.288424562812477
950,105.409524994,162939.15203599998,115.31072684700001,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_4,sex_male,Urbanity_Rural,950.0,21.0,1,19.62960085231288
951,124.47437632,229316.776386,174.368994527,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,951.0,81.0,1,1.9258390515466601
952,103.742689787,169388.572734,120.547620599,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_4,sex_male,Urbanity_Rural,952.0,21.0,1,12.870314778364385
953,137.9839612,292239.884265,205.98651358,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_6,sex_male,Urbanity_Urban,953.0,81.0,1,4.232168965604222
955,125.758898288,227309.443827,171.39876575899999,Cooking_yes,Lighting_yes,age_56_65,Education_Post_Secondary,Size_3,sex_female,Urbanity_Urban,955.0,81.0,1,3.1363151479798113
956,104.61603277,165244.207275,121.392204209,Cooking_no,Lighting_yes,age_56_65,Education_High_School,Size_2,sex_male,Urbanity_Urban,956.0,31.0,1,13.88576637975316
959,135.28981237600001,228940.866938,167.308262856,Cooking_yes,Lighting_yes,age_36_45,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,959.0,81.0,1,3.103234909943245
962,139.95826335700002,282520.66333400004,205.428664728,Cooking_no,Lighting_yes,age_36_45,Education_College,Size_6,sex_male,Urbanity_Urban,962.0,81.0,1,1.9914550395527115
963,135.156951497,280133.842791,203.025493635,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_4,sex_female,Urbanity_Urban,963.0,81.0,1,5.765239320418502
1,35.31006550916,267561.60305700003,89.27194459683,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_7,sex_female,Urbanity_Urban,,,20,20.0
2,25.267649996394,162513.448537,48.235280475390006,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_4,sex_female,Urbanity_Rural,,,11,11.0
3,22.394534525636004,144455.89411,42.30808123056101,Cooking_no,Lighting_yes,age_26_35,Education_Post_Secondary,Size_3,sex_male,Urbanity_Rural,,,41,41.0
5,26.739026039180004,186960.123824,57.50010541985,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_5,sex_male,Urbanity_Rural,,,13,13.0
6,34.09091736466,233545.980318,75.90119429835,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,,,16,16.0
7,31.268059641259995,209781.711163,68.62524051542,Cooking_no,Lighting_yes,age_56_65,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,7,7.0
10,32.13817269312,270348.432293,81.66036422712001,Cooking_no,Lighting_yes,age_46_55,Education_Post_Graduate,Size_5,sex_male,Urbanity_Urban,,,31,31.0
11,27.36416821476,160439.495273,48.81854087888,Cooking_no,Lighting_yes,age_46_55,Education_Elementary_School,Size_6,sex_male,Urbanity_Urban,,,2,2.0
12,29.074032649740005,187684.841373,60.41716746573999,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,80,80.0
13,29.77504476934,188231.362534,61.47233129441001,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,83,83.0
14,31.97356544694,242436.758533,73.75831638276001,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_2,sex_male,Urbanity_Urban,,,86,86.0
15,23.350561834496006,115245.881144,36.72254532462401,Cooking_no,Lighting_yes,age_46_55,Education_Elementary_School,Size_2,sex_female,Urbanity_Urban,,,47,47.0
16,23.823898906417995,133320.205404,42.58012183574701,Cooking_no,Lighting_yes,age_56_65,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,,,10,10.0
17,32.83132551868,212476.86097,67.88585099182,Cooking_yes,Lighting_yes,age_46_55,Education_Post_Secondary,Size_3,sex_female,Urbanity_Urban,,,75,75.0
18,32.54248617516001,219284.507196,63.55399024889,Cooking_yes,Lighting_yes,age_36_45,Education_Post_Secondary,Size_8,sex_male,Urbanity_Rural,,,6,6.0
19,32.78604636268,235084.203834,68.73134113288002,Cooking_yes,Lighting_yes,age_36_45,Education_Post_Graduate,Size_7,sex_female,Urbanity_Rural,,,30,30.0
20,34.098729692039996,248330.376382,79.04369289918,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_7,sex_male,Urbanity_Urban,,,20,20.0
21,33.65701258374,256381.627299,82.10029366414001,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Urban,,,94,94.0
22,23.997957654268006,114346.441122,36.887450156666,Cooking_no,Lighting_yes,age_46_55,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,,,43,43.0
23,38.40564351754,276490.49402,86.88260764517001,Cooking_yes,Lighting_yes,age_46_55,Education_College,Size_5,sex_male,Urbanity_Urban,,,16,16.0
24,36.97937452143999,266551.099574,82.44285750757001,Cooking_yes,Lighting_yes,age_26_35,Education_College,Size_5,sex_male,Urbanity_Urban,,,20,20.0
26,32.49438254660001,222504.299541,70.64455905374001,Cooking_yes,Lighting_yes,age_36_45,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,,,10,10.0
27,29.076547755579995,177047.058084,56.690514427780016,Cooking_no,Lighting_yes,age_56_65,Education_High_School,Size_3,sex_male,Urbanity_Urban,,,15,15.0
28,27.553541668120005,195964.223772,55.81655218287001,Cooking_no,Lighting_yes,age_36_45,Education_College,Size_3,sex_male,Urbanity_Rural,,,86,86.0
31,29.100359462200004,200584.397989,56.68959415941002,Cooking_no,Lighting_yes,age_36_45,Education_Post_Graduate,Size_4,sex_male,Urbanity_Rural,,,25,25.0
32,29.79731936792001,218258.209918,64.05354741267001,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_4,sex_male,Urbanity_Rural,,,18,18.0
33,31.262389904200006,217854.706981,69.85516039598001,Cooking_no,Lighting_yes,age_46_55,Education_High_School,Size_7,sex_male,Urbanity_Urban,,,24,24.0
35,31.374678203179997,221536.968623,64.04636967766001,Cooking_no,Lighting_yes,age_36_45,Education_College,Size_5,sex_male,Urbanity_Rural,,,21,21.0
36,27.002718991820004,137376.569201,44.72556657575001,Cooking_yes,Lighting_yes,age_46_55,Education_Elementary_School,Size_4,sex_male,Urbanity_Urban,,,8,8.0
37,35.55227400036,256269.666431,80.12475194103,Cooking_no,Lighting_yes,age_26_35,Education_College,Size_4,sex_male,Urbanity_Urban,,,32,32.0
38,29.257294008019997,199648.407537,63.164857505650005,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,84,84.0
40,32.59042722702,212460.801311,67.93399028259,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,,,17,17.0
42,30.674360874040005,216620.454686,61.69064074942,Cooking_no,Lighting_yes,age_26_35,Education_College,Size_5,sex_male,Urbanity_Rural,,,31,31.0
43,27.21568626634,135638.815812,42.565769699302,Cooking_yes,Lighting_yes,age_26_35,Education_Elementary_School,Size_5,sex_male,Urbanity_Urban,,,12,12.0
45,27.566431846460006,168175.80371500002,54.04573136652,Cooking_no,Lighting_yes,age_46_55,Education_High_School,Size_3,sex_male,Urbanity_Urban,,,57,57.0
46,31.759680935579993,233071.474505,69.26151313265001,Cooking_yes,Lighting_yes,age_46_55,Education_College,Size_5,sex_male,Urbanity_Rural,,,10,10.0
47,32.80546769214,243996.651744,78.75916122107002,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_5,sex_female,Urbanity_Urban,,,17,17.0
48,28.92025762600001,204199.238606,59.33364809031002,Cooking_no,Lighting_yes,age_56_65,Education_College,Size_2,sex_male,Urbanity_Rural,,,15,15.0
49,26.054358935279993,160793.544941,52.83465724345001,Cooking_no,Lighting_yes,age_56_65,Education_High_School,Size_2,sex_female,Urbanity_Urban,,,11,11.0
50,31.992089854140005,240060.100567,74.14061090437002,Cooking_no,Lighting_yes,age_46_55,Education_Post_Graduate,Size_3,sex_male,Urbanity_Urban,,,107,107.0
51,27.524681110420005,197172.472267,63.157666527930004,Cooking_no,Lighting_yes,age_46_55,Education_High_School,Size_5,sex_female,Urbanity_Urban,,,21,21.0
52,22.957426523486006,134497.996398,43.06729981471001,Cooking_no,Lighting_yes,age_56_65,Education_Elementary_School,Size_3,sex_female,Urbanity_Urban,,,15,15.0
53,34.23889000688,222977.07932600004,69.83346050360001,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,,,20,20.0
54,30.109931318220006,199621.678423,64.60613606924,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,98,98.0
56,23.139953714228,98142.12349260002,27.312183053766006,Cooking_yes,Lighting_yes,age_19_25,Education_Elementary_School,Size_7,sex_male,Urbanity_Rural,,,3,3.0
63,37.57497980782,307270.34419000003,95.05407111232999,Cooking_no,Lighting_yes,age_36_45,Education_College,Size_8,sex_male,Urbanity_Urban,,,20,20.0
64,29.90776385817999,209075.450668,63.39496696777,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_7,sex_male,Urbanity_Rural,,,14,14.0
65,37.04764302876001,293674.036239,92.17605125227001,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_6,sex_male,Urbanity_Urban,,,14,14.0
66,30.801863528279995,202284.635944,64.47500637384,Cooking_no,Lighting_yes,age_56_65,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,9,9.0
67,28.145629377579994,138355.024972,46.01299920915001,Cooking_yes,Lighting_yes,age_46_55,Education_Elementary_School,Size_4,sex_male,Urbanity_Urban,,,6,6.0
69,30.21768063028,201031.979114,61.99865451984,Cooking_no,Lighting_yes,age_26_35,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,,,25,25.0
71,33.85017813658,223703.16620700003,71.55367368341001,Cooking_yes,Lighting_yes,age_46_55,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,,,7,7.0
72,33.95750460414,225278.838072,72.88361252201001,Cooking_yes,Lighting_yes,age_56_65,Education_Post_Secondary,Size_3,sex_female,Urbanity_Urban,,,13,13.0
73,25.595666363462,150852.76047100002,44.65158511101001,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_3,sex_male,Urbanity_Rural,,,44,44.0
74,33.615020566400005,234345.982059,73.23427482892001,Cooking_no,Lighting_yes,age_36_45,Education_College,Size_2,sex_male,Urbanity_Urban,,,81,81.0
75,29.48004054034,163145.882141,52.37470447201001,Cooking_no,Lighting_yes,age_56_65,Education_High_School,Size_2,sex_male,Urbanity_Urban,,,11,11.0
78,31.320300151660007,206765.114982,61.80935434661001,Cooking_yes,Lighting_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Rural,,,74,74.0
79,30.812104969879996,224727.256195,70.11545393643,Cooking_no,Lighting_yes,age_66_75,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,42,42.0
81,26.555663864859994,151407.241402,48.07245238614,Cooking_no,Lighting_yes,age_46_55,Education_Elementary_School,Size_5,sex_male,Urbanity_Urban,,,8,8.0
85,34.916559265640004,270395.180417,85.10053384191,Cooking_no,Lighting_yes,age_36_45,Education_College,Size_5,sex_male,Urbanity_Urban,,,24,24.0
87,30.294677458240002,208883.63257,62.35573490226001,Cooking_no,Lighting_yes,age_56_65,Education_College,Size_2,sex_female,Urbanity_Rural,,,20,20.0
88,27.930273069660004,181300.850634,57.52635597686002,Cooking_no,Lighting_yes,age_36_45,Education_High_School,Size_5,sex_male,Urbanity_Urban,,,21,21.0
89,27.976154556479997,171915.593236,56.804406303389996,Cooking_no,Lighting_yes,age_36_45,Education_High_School,Size_4,sex_male,Urbanity_Urban,,,15,15.0
91,31.497668345519998,210918.421386,70.58849094954,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_3,sex_female,Urbanity_Urban,,,95,95.0
92,31.089653203699996,216405.532848,71.84252668995002,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,,,15,15.0
93,28.586285835379996,192279.18901,59.028341396070005,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,89,89.0
94,32.905245071660005,221840.532838,71.09973188971001,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_4,sex_female,Urbanity_Urban,,,22,22.0
96,31.130675321200002,192355.811906,61.86469196509,Cooking_yes,Lighting_yes,age_26_35,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,81,81.0
97,20.837352768778004,107450.30978,29.827516062405998,Cooking_no,Lighting_yes,age_36_45,Education_High_School,Size_3,sex_male,Urbanity_Rural,,,2,2.0
98,25.003053891815995,141427.554,40.556089240924,Cooking_yes,Lighting_yes,age_36_45,Education_High_School,Size_5,sex_female,Urbanity_Rural,,,1,1.0
99,23.361056223830005,116528.210932,37.182175681075,Cooking_no,Lighting_yes,age_36_45,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,,,52,52.0
100,29.19759920402001,168880.644747,54.00831132903001,Cooking_yes,Lighting_yes,age_46_55,Education_Elementary_School,Size_7,sex_male,Urbanity_Urban,,,6,6.0
101,30.32499784522001,216651.302874,62.19133852690001,Cooking_no,Lighting_yes,age_36_45,Education_College,Size_4,sex_female,Urbanity_Rural,,,24,24.0
102,32.857822129599995,251935.529304,70.99160684171001,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_6,sex_female,Urbanity_Rural,,,11,11.0
105,34.90919482986,230078.583506,71.41637190776001,Cooking_yes,Lighting_yes,age_36_45,Education_Post_Graduate,Size_2,sex_female,Urbanity_Urban,,,99,99.0
106,34.46384798298,225282.43605,67.92005550135,Cooking_yes,Lighting_yes,age_36_45,Education_Post_Graduate,Size_2,sex_male,Urbanity_Urban,,,87,87.0
107,27.120246245299995,188489.410223,55.418362867780004,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_5,sex_female,Urbanity_Rural,,,12,12.0
108,26.656729557380004,151247.855045,49.29483606262001,Cooking_no,Lighting_yes,age_36_45,Education_Elementary_School,Size_6,sex_male,Urbanity_Urban,,,4,4.0
110,30.428795191860004,188788.397481,58.66761206375001,Cooking_yes,Lighting_yes,age_46_55,Education_High_School,Size_5,sex_male,Urbanity_Urban,,,8,8.0
111,24.911492209941997,152367.66931199998,44.99018642188001,Cooking_yes,Lighting_yes,age_36_45,Education_Post_Secondary,Size_3,sex_male,Urbanity_Rural,,,36,36.0
112,32.0596758066,222367.268384,73.74428150354,Cooking_yes,Lighting_yes,age_56_65,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,13,13.0
113,29.18495690422,149243.353192,43.77836258177,Cooking_yes,Lighting_yes,age_36_45,Education_Post_Secondary,Size_3,sex_male,Urbanity_Rural,,,35,35.0
114,35.65044798328,260840.114606,80.31838933549001,Cooking_no,Lighting_yes,age_36_45,Education_College,Size_4,sex_male,Urbanity_Urban,,,29,29.0
115,32.77928125446,264925.348856,81.9368866474,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_3,sex_female,Urbanity_Urban,,,104,104.0
116,25.99135314196201,155760.302944,45.53219042893001,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_3,sex_male,Urbanity_Rural,,,41,41.0
117,28.270463338780004,165928.860216,51.09443843705,Cooking_no,Lighting_yes,age_46_55,Education_High_School,Size_3,sex_male,Urbanity_Urban,,,59,59.0
118,39.53282614138,303572.517293,96.71179228636001,Cooking_yes,Lighting_yes,age_46_55,Education_College,Size_7,sex_male,Urbanity_Urban,,,20,20.0
119,38.15380728536,302232.842137,89.30119305364,Cooking_yes,Lighting_yes,age_46_55,Education_College,Size_7,sex_male,Urbanity_Urban,,,21,21.0
121,27.658297943379992,162860.678148,53.26172709875,Cooking_yes,Lighting_yes,age_46_55,Education_High_School,Size_2,sex_female,Urbanity_Urban,,,41,41.0
122,29.6588185322,210448.09125,68.41155013116001,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,93,93.0
123,29.92161449836,210310.865402,62.152651302630005,Cooking_yes,Lighting_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Rural,,,65,65.0
124,29.520116783039995,215137.068632,63.31875257280001,Cooking_no,Lighting_yes,age_36_45,Education_College,Size_4,sex_male,Urbanity_Rural,,,27,27.0
126,35.03335463810001,272826.06963600003,84.35918136573001,Cooking_no,Lighting_yes,age_66_75,Education_College,Size_3,sex_male,Urbanity_Urban,,,48,48.0
127,30.69716779974,206457.500686,66.64558091408001,Cooking_no,Lighting_yes,age_56_65,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,10,10.0
128,37.190273622839996,267694.808351,84.47395591997002,Cooking_yes,Lighting_yes,age_46_55,Education_College,Size_3,sex_female,Urbanity_Urban,,,97,97.0
130,23.84651592284,125837.69874,40.33132193712401,Cooking_no,Lighting_yes,age_46_55,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,,,50,50.0
131,37.00920405052001,276938.812026,87.46588227650001,Cooking_yes,Lighting_yes,age_36_45,Education_College,Size_5,sex_male,Urbanity_Urban,,,19,19.0
132,38.533789545679994,286749.93733600003,87.77844875362001,Cooking_yes,Lighting_yes,age_46_55,Education_College,Size_5,sex_male,Urbanity_Urban,,,16,16.0
134,33.62122669984001,231791.87213000003,71.36164914456,Cooking_yes,Lighting_yes,age_36_45,Education_Post_Graduate,Size_2,sex_female,Urbanity_Urban,,,82,82.0
136,32.074144663080006,194612.424991,62.824369515170005,Cooking_yes,Lighting_yes,age_36_45,Education_Post_Secondary,Size_2,sex_female,Urbanity_Urban,,,78,78.0
137,27.883403201160007,160823.259478,51.0599209847,Cooking_no,Lighting_yes,age_36_45,Education_High_School,Size_3,sex_male,Urbanity_Urban,,,64,64.0
138,33.25956932948,237210.746325,75.79098112305,Cooking_no,Lighting_yes,age_26_35,Education_Post_Secondary,Size_6,sex_female,Urbanity_Urban,,,13,13.0
139,28.81830765736001,217753.122038,63.30893652936001,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_4,sex_male,Urbanity_Rural,,,15,15.0
140,27.724810528999996,196640.646986,56.85424181086,Cooking_yes,Lighting_yes,age_56_65,Education_Post_Graduate,Size_3,sex_male,Urbanity_Rural,,,23,23.0
141,24.84615530488,145925.813875,46.9977738722,Cooking_no,Lighting_yes,age_46_55,Education_Elementary_School,Size_5,sex_male,Urbanity_Urban,,,10,10.0
144,29.011362455920008,188822.731965,59.493738867930006,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,86,86.0
145,25.418558914163995,143922.347106,42.088176370502005,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Rural,,,33,33.0
146,26.649213365839998,161706.14339,48.245677257480004,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_4,sex_male,Urbanity_Rural,,,7,7.0
147,33.76451626886001,266889.687411,81.13659971196002,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_4,sex_male,Urbanity_Urban,,,24,24.0
149,34.27261677632001,254174.544972,80.20548818504001,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Urban,,,104,104.0
151,26.022268903280008,130805.280454,43.076288100839996,Cooking_no,Lighting_yes,age_56_65,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,,,16,16.0
152,27.7614625561,170549.532895,52.23834300746002,Cooking_no,Lighting_yes,age_46_55,Education_High_School,Size_3,sex_male,Urbanity_Urban,,,46,46.0
153,36.88056654515999,304338.776798,96.39674535209001,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_7,sex_male,Urbanity_Urban,,,24,24.0
154,27.894056373300003,190502.754856,60.60028333124001,Cooking_no,Lighting_yes,age_46_55,Education_High_School,Size_5,sex_male,Urbanity_Urban,,,20,20.0
155,31.260512216440006,207900.599339,66.85167668779,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,87,87.0
156,35.1470881411,255160.892146,77.61987569647002,Cooking_no,Lighting_yes,age_36_45,Education_College,Size_3,sex_male,Urbanity_Urban,,,100,100.0
157,25.243419427044003,127682.701928,41.084011424794,Cooking_no,Lighting_yes,age_36_45,Education_Elementary_School,Size_3,sex_female,Urbanity_Urban,,,52,52.0
158,29.027318239660005,178451.125741,53.37935805914,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_5,sex_female,Urbanity_Rural,,,6,6.0
159,29.50703146872,175225.14144500002,52.10366935053001,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_5,sex_male,Urbanity_Rural,,,7,7.0
160,24.787914361184008,146503.972155,43.16981353127001,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Rural,,,29,29.0
161,28.627507204400004,159335.096269,50.616558828440006,Cooking_no,Lighting_yes,age_36_45,Education_High_School,Size_3,sex_male,Urbanity_Urban,,,62,62.0
