,Electricity,Income,Water,e_Cooking,e_Lighting,i_Age,i_Education,i_FamilySize,i_Sex,i_Urbanity,real_index,sw,w,wf
829,129.76622470700002,216329.236548,163.094937439,Cooking_yes,Lighting_yes,age_36_45,Education_Post_Secondary,Size_4,sex_female,Urbanity_Urban,829.0,81.0,1,6.469675343610586
830,148.36998917399998,290567.243797,202.414432989,Cooking_yes,Lighting_yes,age_46_55,Education_College,Size_5,sex_female,Urbanity_Urban,830.0,81.0,1,4.208881000052298
831,105.86639890100001,127883.502584,95.8148078291,Cooking_yes,Lighting_yes,age_26_35,Education_Elementary_School,Size_4,sex_female,Urbanity_Urban,831.0,31.0,1,15.224388668015038
832,96.3239274016,120725.45261,92.27099416610001,Cooking_yes,Lighting_yes,age_56_65,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,832.0,31.0,1,1.4265245196839635
833,125.336105799,193784.568687,143.121518294,Cooking_yes,Lighting_yes,age_36_45,Education_High_School,Size_6,sex_male,Urbanity_Urban,833.0,61.0,1,5.131255830710828
834,113.493087565,219393.896313,160.36971113299998,Cooking_no,Lighting_yes,age_56_65,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,834.0,81.0,1,11.326233034678602
836,101.065823847,132226.174108,99.0822063077,Cooking_yes,Lighting_yes,age_56_65,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,836.0,31.0,1,16.061642016523844
837,90.20788921129999,110510.85606,82.1744482515,Cooking_no,Lighting_yes,age_46_55,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,837.0,31.0,1,65.37877536773188
838,106.767217889,194789.112362,141.31553104399998,Cooking_no,Lighting_yes,age_36_45,Education_High_School,Size_6,sex_male,Urbanity_Urban,838.0,61.0,1,6.713146046262725
839,146.216569036,303636.060113,211.83699986599999,Cooking_yes,Lighting_yes,age_36_45,Education_College,Size_8,sex_male,Urbanity_Urban,839.0,81.0,1,6.3894415254286585
841,117.12630547799999,196472.872631,147.249738758,Cooking_no,Lighting_yes,age_76_85,Education_High_School,Size_3,sex_female,Urbanity_Urban,841.0,61.0,1,30.96407915127881
842,119.61532730799999,210004.548031,153.712318953,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,842.0,81.0,1,47.696593667174696
843,117.105140603,206132.072904,150.34874945299998,Cooking_no,Lighting_yes,age_56_65,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,843.0,81.0,1,2.691115537838721
844,135.83155839,270635.769902,194.585833383,Cooking_yes,Lighting_yes,age_46_55,Education_College,Size_4,sex_female,Urbanity_Urban,844.0,81.0,1,7.1833491048666005
845,91.1935524355,155118.523538,109.075916175,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_2,sex_female,Urbanity_Rural,845.0,21.0,1,79.42345612119136
846,112.567154233,213372.09018,148.69872022799998,Cooking_no,Lighting_yes,age_56_65,Education_College,Size_2,sex_female,Urbanity_Rural,846.0,51.0,1,9.526055323899609
847,84.96776713,109119.900589,73.9745308313,Cooking_yes,Lighting_yes,age_46_55,Education_High_School,Size_2,sex_female,Urbanity_Rural,847.0,1.0,1,99.03621674755381
848,134.985690463,247736.718329,174.877325995,Cooking_yes,Lighting_yes,age_46_55,Education_College,Size_2,sex_male,Urbanity_Urban,848.0,81.0,1,31.95254578998731
849,97.77458900719999,152564.11639,108.383096021,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_3,sex_male,Urbanity_Rural,849.0,21.0,1,97.42588736312663
850,108.14729633200001,200885.51596,132.970248294,Cooking_no,Lighting_yes,age_56_65,Education_College,Size_2,sex_male,Urbanity_Rural,850.0,51.0,1,13.134082995046569
851,107.49761476799999,147150.799997,107.696166365,Cooking_yes,Lighting_yes,age_46_55,Education_Elementary_School,Size_4,sex_female,Urbanity_Urban,851.0,31.0,1,9.02768846705925
854,130.505719945,254888.675984,177.580643415,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Urban,854.0,81.0,1,59.1695535023792
855,98.60809029069999,126265.964162,92.6010971483,Cooking_no,Lighting_yes,age_46_55,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,855.0,31.0,1,74.01389286457186
856,122.58602878299999,229238.606452,171.11755310700002,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,856.0,81.0,1,3.92583905154666
857,96.3436094276,133757.452675,88.2713805459,Cooking_no,Lighting_yes,age_36_45,Education_High_School,Size_5,sex_male,Urbanity_Rural,857.0,1.0,1,33.849783589413015
859,101.77592178,168435.55753599998,114.36683152299999,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_4,sex_male,Urbanity_Rural,859.0,21.0,1,14.870314778364385
861,126.276971556,236444.64101,172.97019703900003,Cooking_yes,Lighting_yes,age_46_55,Education_Post_Secondary,Size_5,sex_female,Urbanity_Urban,861.0,81.0,1,4.735921164847801
862,141.05919974,271168.233182,193.403135238,Cooking_yes,Lighting_yes,age_46_55,Education_Post_Graduate,Size_5,sex_female,Urbanity_Urban,862.0,81.0,1,15.450454458066961
863,95.8257651581,116824.834714,85.5097619788,Cooking_yes,Lighting_yes,age_46_55,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,863.0,31.0,1,70.79688515217998
864,125.36660981700001,251683.436864,177.060892637,Cooking_no,Lighting_yes,age_36_45,Education_College,Size_3,sex_male,Urbanity_Urban,864.0,81.0,1,53.92883957632762
865,91.1808487569,143967.55606600002,97.4721387108,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Rural,865.0,21.0,1,74.03148379233824
866,110.080530725,201412.552458,134.514670687,Cooking_no,Lighting_yes,age_56_65,Education_College,Size_2,sex_male,Urbanity_Rural,866.0,51.0,1,13.134082995046569
868,140.085625874,267516.215756,191.51244156099997,Cooking_no,Lighting_yes,age_66_75,Education_College,Size_3,sex_male,Urbanity_Urban,868.0,81.0,1,22.77020592301669
869,120.70648839100001,207193.194128,155.307550682,Cooking_no,Lighting_yes,age_56_65,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,869.0,81.0,1,4.691115537838721
872,119.880943815,196986.722552,147.81687608299998,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,872.0,81.0,1,51.455879741123184
873,128.376507094,268011.047811,194.67540532200002,Cooking_yes,Lighting_yes,age_56_65,Education_College,Size_3,sex_male,Urbanity_Urban,873.0,81.0,1,10.217302654331185
874,106.620307814,201036.461954,135.94156810799998,Cooking_no,Lighting_yes,age_56_65,Education_Post_Graduate,Size_3,sex_male,Urbanity_Rural,874.0,51.0,1,15.010773949901115
875,100.06702701399999,113118.661048,84.4581503638,Cooking_yes,Lighting_yes,age_56_65,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,875.0,31.0,1,1.4265245196839635
876,104.95392610200001,156891.512471,116.861307314,Cooking_no,Lighting_yes,age_46_55,Education_High_School,Size_2,sex_male,Urbanity_Urban,876.0,31.0,1,73.25612701224928
878,124.58643546200001,235351.964066,157.953150759,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_5,sex_male,Urbanity_Rural,878.0,51.0,1,18.36880650875451
879,134.97082047,261521.196788,189.864269743,Cooking_no,Lighting_yes,age_36_45,Education_College,Size_4,sex_male,Urbanity_Urban,879.0,81.0,1,18.132553065513868
880,109.796094951,173873.497328,133.110076099,Cooking_no,Lighting_yes,age_56_65,Education_High_School,Size_3,sex_male,Urbanity_Urban,880.0,31.0,1,20.520883876593132
881,79.2983612004,87184.0096344,57.563362678699995,Cooking_yes,Lighting_yes,age_46_55,Education_Elementary_School,Size_4,sex_male,Urbanity_Rural,881.0,1.0,1,11.605723760209552
882,142.351175549,296841.846331,208.693398937,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_6,sex_female,Urbanity_Urban,882.0,81.0,1,3.624141294457342
884,108.45619659200001,167235.12855,124.26660289899999,Cooking_no,Lighting_yes,age_46_55,Education_Elementary_School,Size_6,sex_female,Urbanity_Urban,884.0,31.0,1,5.46848065665
885,70.2304621454,79381.2147736,51.103262163100005,Cooking_no,Lighting_yes,age_36_45,Education_Elementary_School,Size_4,sex_male,Urbanity_Rural,885.0,1.0,1,26.946900049709953
886,119.167808346,243078.862448,186.167606863,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_6,sex_male,Urbanity_Urban,886.0,81.0,1,1.7592091303998005
887,120.544330069,236276.757148,176.96439154900003,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_6,sex_male,Urbanity_Urban,887.0,81.0,1,5.518495204348293
888,121.920253949,205781.247495,153.315901545,Cooking_no,Lighting_yes,age_36_45,Education_High_School,Size_7,sex_male,Urbanity_Urban,888.0,61.0,1,15.615619103418261
889,118.254986769,184150.665987,136.244660069,Cooking_no,Lighting_yes,age_46_55,Education_Elementary_School,Size_8,sex_male,Urbanity_Urban,889.0,61.0,1,9.056385029224735
890,133.99965550299999,261606.137661,188.766875504,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_7,sex_male,Urbanity_Urban,890.0,81.0,1,9.661682187555321
891,127.918454519,248809.764242,180.48674424400002,Cooking_no,Lighting_yes,age_36_45,Education_College,Size_3,sex_male,Urbanity_Urban,891.0,81.0,1,51.92883957632762
892,127.22320668399999,232896.051248,172.817254619,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,892.0,81.0,1,2.92583905154666
894,120.16461778,217036.10210500003,164.222078284,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,894.0,81.0,1,9.659593230309447
895,142.048204828,257604.654852,183.545091369,Cooking_yes,Lighting_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Urban,895.0,81.0,1,46.58766328682728
896,130.31167305600002,257841.605216,182.245487318,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Urban,896.0,81.0,1,58.1695535023792
897,112.91803131799999,177645.695321,129.495473607,Cooking_no,Lighting_yes,age_46_55,Education_Elementary_School,Size_7,sex_male,Urbanity_Urban,897.0,31.0,1,18.978981384952398
899,103.09247227799999,176896.034509,134.514149777,Cooking_no,Lighting_yes,age_36_45,Education_High_School,Size_4,sex_female,Urbanity_Urban,899.0,31.0,1,26.246216401077007
900,128.122123741,230801.532197,168.67346296899998,Cooking_no,Lighting_yes,age_26_35,Education_Post_Secondary,Size_6,sex_female,Urbanity_Urban,900.0,81.0,1,6.347881660208714
903,110.95114013700001,182523.601551,132.49541187,Cooking_no,Lighting_yes,age_46_55,Education_High_School,Size_4,sex_male,Urbanity_Urban,903.0,61.0,1,13.094957998275401
904,144.28611219200002,326834.885023,230.03721576900003,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_9,sex_male,Urbanity_Urban,904.0,81.0,1,7.09344211874733
905,116.44863766700001,235330.93705300003,161.612741594,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_9,sex_female,Urbanity_Rural,905.0,51.0,1,12.982462234399385
907,82.05435242600001,89268.9682747,57.78949780600001,Cooking_no,Lighting_yes,age_66_75,Education_Elementary_School,Size_3,sex_male,Urbanity_Rural,907.0,1.0,1,52.584552907212775
909,100.39062413,164200.623248,120.575427625,Cooking_no,Lighting_yes,age_46_55,Education_Elementary_School,Size_6,sex_female,Urbanity_Urban,909.0,31.0,1,6.46848065665
910,115.82147168700001,196079.561326,146.136596481,Cooking_no,Lighting_yes,age_36_45,Education_High_School,Size_6,sex_male,Urbanity_Urban,910.0,61.0,1,11.713146046262725
911,120.687006903,188367.574321,141.58877304,Cooking_yes,Lighting_yes,age_36_45,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,911.0,81.0,1,34.23887202873141
912,144.77349201200002,306284.210592,222.095467203,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_7,sex_female,Urbanity_Urban,912.0,81.0,1,10.52661435161287
913,97.83526266690001,139979.9146,102.468545463,Cooking_no,Lighting_yes,age_46_55,Education_Elementary_School,Size_4,sex_male,Urbanity_Urban,913.0,31.0,1,15.217606353758036
914,97.37872287959999,132974.272702,98.10384007389999,Cooking_no,Lighting_yes,age_46_55,Education_Elementary_School,Size_3,sex_female,Urbanity_Urban,914.0,31.0,1,82.40586519342494
916,80.9675201822,114066.991752,77.9879470879,Cooking_no,Lighting_yes,age_36_45,Education_Elementary_School,Size_6,sex_female,Urbanity_Rural,916.0,1.0,1,14.197774352601916
917,105.06109444299999,187854.219664,131.483726065,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_6,sex_female,Urbanity_Rural,917.0,51.0,1,7.880475155204847
918,118.63053358,208672.195231,155.763704901,Cooking_yes,Lighting_yes,age_46_55,Education_High_School,Size_6,sex_female,Urbanity_Urban,918.0,61.0,1,2.7639420856154597
919,125.676199224,259598.083043,182.003874258,Cooking_no,Lighting_yes,age_36_45,Education_College,Size_4,sex_male,Urbanity_Urban,919.0,81.0,1,15.132553065513868
921,133.481457927,257740.876516,186.558904992,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_3,sex_female,Urbanity_Urban,921.0,81.0,1,56.561525831232245
923,94.28726983690001,134978.475753,90.8745233999,Cooking_no,Lighting_yes,age_46_55,Education_High_School,Size_4,sex_female,Urbanity_Rural,923.0,1.0,1,32.45693794913188
928,130.364616571,268152.051085,199.763580991,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_3,sex_female,Urbanity_Urban,928.0,81.0,1,53.561525831232245
929,118.47557109899999,202591.490744,148.77262992,Cooking_no,Lighting_yes,age_26_35,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,929.0,81.0,1,11.097007357316748
932,99.8420203193,162712.969342,123.501239135,Cooking_no,Lighting_yes,age_46_55,Education_Elementary_School,Size_6,sex_female,Urbanity_Urban,932.0,31.0,1,6.46848065665
936,101.79098526899999,148709.872358,111.06763093100001,Cooking_no,Lighting_yes,age_66_75,Education_Elementary_School,Size_3,sex_female,Urbanity_Urban,936.0,31.0,1,39.00651761406246
938,100.321560406,151007.368464,107.488620506,Cooking_yes,Lighting_yes,age_46_55,Education_High_School,Size_6,sex_female,Urbanity_Rural,938.0,1.0,1,5.733949707618885
941,134.91858233899998,245223.354044,174.65881111,Cooking_yes,Lighting_yes,age_36_45,Education_College,Size_3,sex_male,Urbanity_Urban,941.0,81.0,1,47.346949360775724
942,110.815815281,173499.477028,132.576456336,Cooking_no,Lighting_yes,age_56_65,Education_High_School,Size_3,sex_male,Urbanity_Urban,942.0,31.0,1,23.520883876593132
944,123.49586249299999,217142.193778,163.274975477,Cooking_yes,Lighting_yes,age_56_65,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,944.0,81.0,1,5.744342819126771
945,115.76772834100001,199770.821221,149.27566982,Cooking_yes,Lighting_yes,age_36_45,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,945.0,81.0,1,38.87398952557129
946,140.969177207,253941.437481,182.17297248900002,Cooking_yes,Lighting_yes,age_56_65,Education_College,Size_2,sex_female,Urbanity_Urban,946.0,81.0,1,6.974157486344357
948,113.167127311,194293.268254,148.328272404,Cooking_no,Lighting_yes,age_46_55,Education_High_School,Size_5,sex_female,Urbanity_Urban,948.0,61.0,1,14.51246222231423
949,103.434111765,170865.928182,121.006598134,Cooking_yes,Lighting_yes,age_46_55,Education_Post_Secondary,Size_4,sex_male,Urbanity_Rural,949.0,21.0,1,8.288424562812477
950,105.409524994,162939.15203599998,115.31072684700001,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_4,sex_male,Urbanity_Rural,950.0,21.0,1,18.62960085231288
951,124.47437632,229316.776386,174.368994527,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,951.0,81.0,1,2.92583905154666
952,103.742689787,169388.572734,120.547620599,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_4,sex_male,Urbanity_Rural,952.0,21.0,1,14.870314778364385
953,137.9839612,292239.884265,205.98651358,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_6,sex_male,Urbanity_Urban,953.0,81.0,1,5.232168965604222
955,125.758898288,227309.443827,171.39876575899999,Cooking_yes,Lighting_yes,age_56_65,Education_Post_Secondary,Size_3,sex_female,Urbanity_Urban,955.0,81.0,1,12.136315147979811
956,104.61603277,165244.207275,121.392204209,Cooking_no,Lighting_yes,age_56_65,Education_High_School,Size_2,sex_male,Urbanity_Urban,956.0,31.0,1,16.88576637975316
959,135.28981237600001,228940.866938,167.308262856,Cooking_yes,Lighting_yes,age_36_45,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,959.0,81.0,1,2.103234909943245
962,139.95826335700002,282520.66333400004,205.428664728,Cooking_no,Lighting_yes,age_36_45,Education_College,Size_6,sex_male,Urbanity_Urban,962.0,81.0,1,5.9914550395527115
963,135.156951497,280133.842791,203.025493635,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_4,sex_female,Urbanity_Urban,963.0,81.0,1,10.765239320418502
1,46.17470105043999,267561.60305700003,172.31561398922997,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_7,sex_female,Urbanity_Urban,,,12,12.0
2,33.042311533746,162513.448537,93.10530882459,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_4,sex_female,Urbanity_Rural,,,5,5.0
3,29.285160533524,144455.89411,81.664435863641,Cooking_no,Lighting_yes,age_26_35,Education_Post_Secondary,Size_3,sex_male,Urbanity_Rural,,,30,30.0
5,34.96641866661999,186960.123824,110.98857557784999,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_5,sex_male,Urbanity_Rural,,,8,8.0
6,44.58043039994,233545.980318,146.50695643634998,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,,,14,14.0
7,40.88900106934,209781.711163,132.46267355301998,Cooking_no,Lighting_yes,age_56_65,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,9,9.0
10,42.02684121408001,270348.432293,157.62349374072,Cooking_no,Lighting_yes,age_46_55,Education_Post_Graduate,Size_5,sex_male,Urbanity_Urban,,,34,34.0
11,35.78391228084,160439.495273,94.23113704528,Cooking_no,Lighting_yes,age_46_55,Education_Elementary_School,Size_6,sex_male,Urbanity_Urban,,,1,1.0
12,38.01988884965999,187684.841373,116.61918371293999,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,64,64.0
13,38.93659700606,188231.362534,118.65589528921,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,64,64.0
14,41.81158558445999,242436.758533,142.37070371556,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_2,sex_male,Urbanity_Urban,,,67,67.0
15,30.535350091263993,115245.881144,70.883052603344,Cooking_no,Lighting_yes,age_46_55,Education_Elementary_School,Size_2,sex_female,Urbanity_Urban,,,28,28.0
16,31.154329339161997,133320.205404,82.18953749690701,Cooking_no,Lighting_yes,age_56_65,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,,,8,8.0
17,42.93327183212,212476.86097,131.03547982141998,Cooking_yes,Lighting_yes,age_46_55,Education_Post_Secondary,Size_3,sex_female,Urbanity_Urban,,,62,62.0
18,42.55555884444,219284.507196,122.67398117808997,Cooking_yes,Lighting_yes,age_36_45,Education_Post_Secondary,Size_8,sex_male,Urbanity_Rural,,,2,2.0
19,42.87406062811999,235084.203834,132.66747241928002,Cooking_yes,Lighting_yes,age_36_45,Education_Post_Graduate,Size_7,sex_female,Urbanity_Rural,,,19,19.0
20,44.590646520359996,248330.376382,152.57270954957997,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_7,sex_male,Urbanity_Urban,,,17,17.0
21,44.013016455659994,256381.627299,158.47265986333997,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Urban,,,74,74.0
22,31.381944624812,114346.441122,71.201357279146,Cooking_no,Lighting_yes,age_46_55,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,,,31,31.0
23,50.22276459986,276490.49402,167.70363801277,Cooking_yes,Lighting_yes,age_46_55,Education_College,Size_5,sex_male,Urbanity_Urban,,,14,14.0
24,48.35764360495999,266551.099574,159.13388774716998,Cooking_yes,Lighting_yes,age_26_35,Education_College,Size_5,sex_male,Urbanity_Urban,,,15,15.0
26,42.4926540994,222504.299541,136.36042794093999,Cooking_yes,Lighting_yes,age_36_45,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,,,6,6.0
27,38.02317783421999,177047.058084,109.42587668618,Cooking_no,Lighting_yes,age_56_65,Education_High_School,Size_3,sex_male,Urbanity_Urban,,,10,10.0
28,36.031554489079994,195964.223772,107.73892630647,Cooking_no,Lighting_yes,age_36_45,Education_College,Size_3,sex_male,Urbanity_Rural,,,55,55.0
31,38.0543162198,200584.397989,109.42410035421001,Cooking_no,Lighting_yes,age_36_45,Education_Post_Graduate,Size_4,sex_male,Urbanity_Rural,,,25,25.0
32,38.96572532728,218258.209918,123.63824268027,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_4,sex_male,Urbanity_Rural,,,19,19.0
33,40.8815867978,217854.706981,134.83670495037998,Cooking_no,Lighting_yes,age_46_55,Education_High_School,Size_7,sex_male,Urbanity_Urban,,,19,19.0
35,41.02842534262,221536.968623,123.62438798246001,Cooking_no,Lighting_yes,age_36_45,Education_College,Size_5,sex_male,Urbanity_Rural,,,20,20.0
36,35.31124791238,137376.569201,86.33074478575,Cooking_yes,Lighting_yes,age_46_55,Education_Elementary_School,Size_4,sex_male,Urbanity_Urban,,,6,6.0
37,46.49143523123999,256269.666431,154.65940490942998,Cooking_no,Lighting_yes,age_26_35,Education_College,Size_4,sex_male,Urbanity_Urban,,,32,32.0
38,38.25953831817999,199648.407537,121.92286448764999,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,65,65.0
40,42.61825098918,212460.801311,131.12839984778998,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,,,12,12.0
42,40.11262575836,216620.454686,119.07728330702,Cooking_no,Lighting_yes,age_26_35,Education_College,Size_5,sex_male,Urbanity_Rural,,,12,12.0
43,35.58974357906,135638.815812,82.161834535862,Cooking_yes,Lighting_yes,age_26_35,Education_Elementary_School,Size_5,sex_male,Urbanity_Urban,,,8,8.0
45,36.04841087614,168175.80371500002,104.32083031212,Cooking_no,Lighting_yes,age_46_55,Education_High_School,Size_3,sex_male,Urbanity_Urban,,,33,33.0
46,41.53189045421999,233071.474505,133.69082767465,Cooking_yes,Lighting_yes,age_46_55,Education_College,Size_5,sex_male,Urbanity_Rural,,,10,10.0
47,42.89945775126,243996.651744,152.02349724067003,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_5,sex_female,Urbanity_Urban,,,16,16.0
48,37.818798434,204199.238606,114.52773933711,Cooking_no,Lighting_yes,age_56_65,Education_College,Size_2,sex_male,Urbanity_Rural,,,11,11.0
49,34.07108476152,160793.544941,101.98317560945,Cooking_no,Lighting_yes,age_56_65,Education_High_School,Size_2,sex_female,Urbanity_Urban,,,6,6.0
50,41.83580980926,240060.100567,143.10862104797002,Cooking_no,Lighting_yes,age_46_55,Education_Post_Graduate,Size_3,sex_male,Urbanity_Urban,,,81,81.0
51,35.99381375978,197172.472267,121.90898422833,Cooking_no,Lighting_yes,age_46_55,Education_High_School,Size_5,sex_female,Urbanity_Urban,,,19,19.0
52,30.021250069173995,134497.996398,83.12990429351001,Cooking_no,Lighting_yes,age_56_65,Education_Elementary_School,Size_3,sex_female,Urbanity_Urban,,,10,10.0
53,44.77393308591999,222977.07932600004,134.7948191116,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,,,17,17.0
54,39.374525569979994,199621.678423,124.70486729643999,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,76,76.0
56,30.259939472452004,98142.12349260002,52.718864964245995,Cooking_yes,Lighting_yes,age_19_25,Education_Elementary_School,Size_7,sex_male,Urbanity_Rural,,,2,2.0
63,49.13651205638,307270.34419000003,183.47646284472998,Cooking_no,Lighting_yes,age_36_45,Education_College,Size_8,sex_male,Urbanity_Urban,,,22,22.0
64,39.11015273762,209075.450668,122.36702926336999,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_7,sex_male,Urbanity_Rural,,,15,15.0
65,48.44691780683999,293674.036239,177.92121520787,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_6,sex_male,Urbanity_Urban,,,10,10.0
66,40.27935999851999,202284.635944,124.45175648904,Cooking_no,Lighting_yes,age_56_65,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,6,6.0
67,36.80582303221999,138355.024972,88.81578917115,Cooking_yes,Lighting_yes,age_46_55,Education_Elementary_School,Size_4,sex_male,Urbanity_Urban,,,4,4.0
69,39.51542851651999,201031.979114,119.67182151503998,Cooking_no,Lighting_yes,age_26_35,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,,,20,20.0
71,44.265617563220005,223703.16620700003,138.11523059821002,Cooking_yes,Lighting_yes,age_46_55,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,,,7,7.0
72,44.40596755925999,225278.838072,140.68232184481002,Cooking_yes,Lighting_yes,age_56_65,Education_Post_Secondary,Size_3,sex_female,Urbanity_Urban,,,10,10.0
73,33.471256013757994,150852.76047100002,86.18794335381,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_3,sex_male,Urbanity_Rural,,,31,31.0
74,43.958103817600005,234345.982059,141.35918164652,Cooking_no,Lighting_yes,age_36_45,Education_College,Size_2,sex_male,Urbanity_Urban,,,68,68.0
75,38.55082224505999,163145.882141,101.09535979481,Cooking_no,Lighting_yes,age_56_65,Education_High_School,Size_2,sex_male,Urbanity_Urban,,,4,4.0
78,40.95731558294,206765.114982,119.30642815740998,Cooking_yes,Lighting_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Rural,,,52,52.0
79,40.29275265291999,224727.256195,135.33913201682998,Cooking_no,Lighting_yes,age_66_75,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,35,35.0
81,34.72663736174,151407.241402,92.79101274533998,Cooking_no,Lighting_yes,age_46_55,Education_Elementary_School,Size_5,sex_male,Urbanity_Urban,,,4,4.0
85,45.66011596276,270395.180417,164.26382113671,Cooking_no,Lighting_yes,age_36_45,Education_College,Size_5,sex_male,Urbanity_Urban,,,23,23.0
87,39.61611667615999,208883.63257,120.36106969506,Cooking_no,Lighting_yes,age_56_65,Education_College,Size_2,sex_female,Urbanity_Rural,,,14,14.0
88,36.52420324494,181300.850634,111.03924525766,Cooking_no,Lighting_yes,age_36_45,Education_High_School,Size_5,sex_male,Urbanity_Urban,,,23,23.0
89,36.58420211232,171915.593236,109.64571449258997,Cooking_no,Lighting_yes,age_36_45,Education_High_School,Size_4,sex_male,Urbanity_Urban,,,15,15.0
91,41.189258605679996,210918.421386,136.25220346073996,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_3,sex_female,Urbanity_Urban,,,74,74.0
92,40.6557003433,216405.532848,138.67278407595,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,,,14,14.0
