,Electricity,Income,Water,e_Cooking,e_TV,i_Age,i_Education,i_FamilySize,i_Sex,i_Urbanity,real_index,sw,w,wf
870,117.009648774,214125.153048,142.27836606600002,Cooking_no,TV_yes,age_36_45,Education_College,Size_3,sex_female,Urbanity_Rural,870.0,1.0,1,104.78172576846822
871,119.345460774,197141.635339,135.828942896,Cooking_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_5,sex_male,Urbanity_Rural,871.0,1.0,1,11.189455283258898
873,141.252519175,275073.317454,193.484595949,Cooking_yes,TV_yes,age_56_65,Education_College,Size_3,sex_male,Urbanity_Urban,873.0,1.0,1,43.71765378125273
874,135.16903457799998,258086.34047,192.320935555,Cooking_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_6,sex_male,Urbanity_Urban,874.0,1.0,1,15.136656810962211
877,133.81111032299998,250787.505906,178.42879542900002,Cooking_yes,TV_yes,age_56_65,Education_Post_Graduate,Size_2,sex_male,Urbanity_Urban,877.0,1.0,1,6.680714390255301
878,139.913051573,248184.120476,179.72667538,Cooking_yes,TV_yes,age_36_45,Education_College,Size_2,sex_male,Urbanity_Urban,878.0,1.0,1,63.4069652503611
879,113.489897259,154375.334499,109.69518012399999,Cooking_yes,TV_yes,age_36_45,Education_Elementary_School,Size_5,sex_male,Urbanity_Urban,879.0,101.0,1,0.041563004686274496
880,120.75438988,204521.277455,154.772445876,Cooking_yes,TV_yes,age_36_45,Education_High_School,Size_5,sex_female,Urbanity_Urban,880.0,1.0,1,22.205827650073967
881,148.07834637,286315.970597,205.20664336099998,Cooking_yes,TV_yes,age_46_55,Education_College,Size_4,sex_female,Urbanity_Urban,881.0,1.0,1,21.46736488436903
882,131.664484562,243701.62881,180.01048710400002,Cooking_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_4,sex_female,Urbanity_Urban,882.0,1.0,1,21.365656390969612
883,124.361713812,194670.634205,142.112829033,Cooking_yes,TV_yes,age_36_45,Education_High_School,Size_5,sex_male,Urbanity_Urban,883.0,1.0,1,18.62320322651105
884,120.08316164899999,222527.215858,167.907836188,Cooking_yes,TV_yes,age_56_65,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,884.0,1.0,1,40.615945287853314
885,118.24372544100001,179597.66787,131.806496705,Cooking_yes,TV_yes,age_46_55,Education_High_School,Size_3,sex_male,Urbanity_Urban,885.0,1.0,1,101.71269968244258
887,137.516032351,278199.328819,200.837139975,Cooking_yes,TV_yes,age_36_45,Education_College,Size_4,sex_male,Urbanity_Urban,887.0,1.0,1,22.74936836393521
888,140.87852811,244425.518248,179.412581077,Cooking_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,888.0,1.0,1,21.256088112094588
890,152.751855914,297351.754235,213.68724399,Cooking_yes,TV_yes,age_36_45,Education_College,Size_6,sex_male,Urbanity_Urban,890.0,1.0,1,18.102993207490748
896,107.29893835200001,173344.223276,128.034887228,Cooking_yes,TV_yes,age_19_25,Education_Post_Secondary,Size_1,sex_male,Urbanity_Urban,896.0,1.0,1,21.432495213909363
897,102.586892936,176382.524515,118.41925786200001,Cooking_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_4,sex_male,Urbanity_Rural,897.0,1.0,1,7.5810270417000964
898,149.264708127,284535.259082,204.25301663,Cooking_yes,TV_yes,age_36_45,Education_College,Size_5,sex_male,Urbanity_Urban,898.0,1.0,1,19.222424508623114
901,100.721996064,139769.256106,105.76080300299999,Cooking_yes,TV_yes,age_26_35,Education_High_School,Size_1,sex_male,Urbanity_Urban,901.0,1.0,1,6.465251236205818
902,111.472836234,194198.571506,143.21527780000002,Cooking_no,TV_yes,age_46_55,Education_High_School,Size_5,sex_male,Urbanity_Urban,902.0,1.0,1,14.847760629439216
904,128.589148311,231071.545505,171.658748294,Cooking_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,904.0,1.0,1,15.783031967406693
906,113.586953855,191080.951715,141.109313799,Cooking_yes,TV_yes,age_46_55,Education_High_School,Size_3,sex_female,Urbanity_Urban,906.0,1.0,1,104.2953241060055
907,98.57073445360001,144872.443195,98.92865304530001,Cooking_yes,TV_yes,age_56_65,Education_High_School,Size_3,sex_female,Urbanity_Rural,907.0,1.0,1,34.634424093867906
908,120.756387735,224258.121021,156.192744969,Cooking_yes,TV_yes,age_26_35,Education_College,Size_4,sex_female,Urbanity_Rural,908.0,1.0,1,17.758015949175473
909,141.882435309,255879.763732,180.38767445,Cooking_yes,TV_yes,age_46_55,Education_College,Size_2,sex_male,Urbanity_Urban,909.0,1.0,1,67.54233734723199
912,127.951439478,225331.035624,157.379695422,Cooking_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_7,sex_female,Urbanity_Rural,912.0,1.0,1,55.620388064735636
913,120.58737992399999,212940.040229,155.081980493,Cooking_no,TV_yes,age_46_55,Education_High_School,Size_6,sex_male,Urbanity_Urban,913.0,1.0,1,7.728329328306854
914,132.128821807,286487.954648,194.95104297,Cooking_no,TV_yes,age_46_55,Education_College,Size_9,sex_male,Urbanity_Rural,914.0,1.0,1,38.36911902534593
916,119.448315061,190249.338876,137.916000596,Cooking_yes,TV_yes,age_56_65,Education_Elementary_School,Size_7,sex_male,Urbanity_Urban,916.0,101.0,1,0.4309762761691269
917,120.489727017,195341.169906,126.780200792,Cooking_yes,TV_yes,age_46_55,Education_College,Size_1,sex_male,Urbanity_Rural,917.0,1.0,1,3.6405557958400685
919,112.793256605,205476.104692,137.520840007,Cooking_no,TV_yes,age_46_55,Education_College,Size_2,sex_male,Urbanity_Rural,919.0,1.0,1,61.56488982445357
921,120.90027197200001,189250.910408,136.588015987,Cooking_yes,TV_yes,age_56_65,Education_High_School,Size_3,sex_female,Urbanity_Urban,921.0,1.0,1,39.70105692270359
922,99.4476182774,128236.398081,97.01870858209999,Cooking_yes,TV_yes,age_46_55,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,922.0,101.0,1,0.36147584329513904
923,127.12138871,226697.286155,166.065961431,Cooking_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,923.0,1.0,1,111.21021247115522
924,112.40896368,185749.560031,124.049521984,Cooking_yes,TV_yes,age_26_35,Education_Post_Graduate,Size_3,sex_male,Urbanity_Rural,924.0,1.0,1,110.33521625568628
926,123.176597289,195835.918148,143.984003779,Cooking_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_1,sex_female,Urbanity_Urban,926.0,1.0,1,19.052732457968357
927,120.725983945,207389.75252,150.507716436,Cooking_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_1,sex_female,Urbanity_Urban,927.0,1.0,1,12.188104554839253
928,108.883602356,165826.38923499998,119.215600612,Cooking_yes,TV_yes,age_46_55,Education_High_School,Size_2,sex_male,Urbanity_Urban,928.0,1.0,1,59.94311606511991
929,139.501481676,261526.926461,188.39227360400002,Cooking_yes,TV_yes,age_36_45,Education_College,Size_3,sex_male,Urbanity_Urban,929.0,1.0,1,114.17654886768372
930,96.14203215030001,113112.058957,86.2686925172,Cooking_yes,TV_yes,age_46_55,Education_Elementary_School,Size_1,sex_female,Urbanity_Urban,930.0,101.0,1,0.10895154430183496
931,119.133774135,199843.77892,149.861221104,Cooking_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_1,sex_female,Urbanity_Urban,931.0,1.0,1,15.188104554839253
933,124.35915128299999,231178.861733,172.490863589,Cooking_yes,TV_yes,age_66_75,Education_Post_Secondary,Size_2,sex_female,Urbanity_Urban,933.0,1.0,1,27.93474846127385
934,106.37498759799999,183513.144067,129.185804939,Cooking_yes,TV_yes,age_56_65,Education_Post_Secondary,Size_3,sex_female,Urbanity_Rural,934.0,1.0,1,37.131936882580526
935,125.776275565,250253.724187,182.18870499,Cooking_no,TV_yes,age_36_45,Education_Post_Secondary,Size_6,sex_male,Urbanity_Urban,935.0,1.0,1,11.090470020148606
936,124.776890611,208720.25533,143.086411187,Cooking_yes,TV_yes,age_46_55,Education_College,Size_2,sex_male,Urbanity_Rural,936.0,1.0,1,54.475704518396284
937,132.52790293700002,263218.213376,183.26955988,Cooking_yes,TV_yes,age_36_45,Education_College,Size_3,sex_male,Urbanity_Urban,937.0,1.0,1,116.17654886768372
939,141.170838945,253501.392219,184.626561353,Cooking_yes,TV_yes,age_36_45,Education_College,Size_2,sex_male,Urbanity_Urban,939.0,1.0,1,72.4069652503611
940,118.089559526,187989.909369,139.21773121799998,Cooking_yes,TV_yes,age_56_65,Education_High_School,Size_3,sex_male,Urbanity_Urban,940.0,1.0,1,34.11843249914068
941,94.39562583540001,126569.957897,83.7652252786,Cooking_yes,TV_yes,age_46_55,Education_High_School,Size_3,sex_male,Urbanity_Rural,941.0,1.0,1,94.64606685360687
942,124.85139834299999,226662.079371,169.716351213,Cooking_yes,TV_yes,age_66_75,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,942.0,1.0,1,26.35212403771093
943,120.162869718,223518.381377,166.314208761,Cooking_no,TV_yes,age_36_45,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,943.0,1.0,1,16.73684517659307
944,99.6338123348,127802.154223,94.3282402744,Cooking_no,TV_yes,age_46_55,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,944.0,101.0,1,0.4506611493524417
946,139.331118841,283109.022157,191.41554685,Cooking_no,TV_yes,age_76_85,Education_College,Size_6,sex_male,Urbanity_Rural,946.0,1.0,1,23.173668251024672
947,116.81115773799999,192744.464322,143.41137527,Cooking_no,TV_yes,age_66_75,Education_High_School,Size_2,sex_male,Urbanity_Urban,947.0,1.0,1,14.94379655505557
948,135.309161405,273427.397471,187.900898806,Cooking_yes,TV_yes,age_36_45,Education_College,Size_4,sex_male,Urbanity_Urban,948.0,1.0,1,21.74936836393521
949,127.62432331299999,227339.129716,170.10565676,Cooking_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,949.0,1.0,1,15.783031967406693
950,109.372154389,190768.472549,135.57975055,Cooking_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_5,sex_male,Urbanity_Rural,950.0,1.0,1,11.189455283258898
951,127.672296369,223672.179189,149.775820721,Cooking_yes,TV_yes,age_36_45,Education_College,Size_4,sex_male,Urbanity_Rural,951.0,1.0,1,9.68273553509953
952,144.160995053,290715.159957,206.923549857,Cooking_yes,TV_yes,age_36_45,Education_College,Size_5,sex_male,Urbanity_Urban,952.0,1.0,1,24.222424508623114
953,107.14949690899999,174358.536785,120.162926716,Cooking_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_3,sex_female,Urbanity_Rural,953.0,1.0,1,103.59083196901156
954,126.492101529,248163.82682,166.701165549,Cooking_yes,TV_yes,age_76_85,Education_College,Size_3,sex_female,Urbanity_Rural,954.0,1.0,1,120.74066302872325
955,140.861163647,271937.219329,196.195676662,Cooking_yes,TV_yes,age_46_55,Education_College,Size_3,sex_female,Urbanity_Urban,955.0,1.0,1,107.89454538811754
959,126.041352064,225136.524375,165.80324347299998,Cooking_yes,TV_yes,age_76_85,Education_Post_Secondary,Size_1,sex_female,Urbanity_Urban,959.0,1.0,1,36.10085502428068
960,105.006377235,162934.789462,121.23712365899999,Cooking_yes,TV_yes,age_19_25,Education_High_School,Size_3,sex_female,Urbanity_Urban,960.0,1.0,1,122.1223391886385
961,119.852267491,168344.005833,126.051815007,Cooking_yes,TV_yes,age_26_35,Education_High_School,Size_3,sex_male,Urbanity_Urban,961.0,1.0,1,108.0699835760847
962,115.54552397399999,161450.44497,116.37781239,Cooking_yes,TV_yes,age_26_35,Education_High_School,Size_2,sex_female,Urbanity_Urban,962.0,1.0,1,63.883024382324976
964,138.079056824,278058.487079,199.258243435,Cooking_no,TV_yes,age_56_65,Education_College,Size_3,sex_male,Urbanity_Urban,964.0,1.0,1,44.80683908731003
965,97.5867694468,147458.805192,113.30788590899999,Cooking_no,TV_yes,age_26_35,Education_High_School,Size_2,sex_male,Urbanity_Urban,965.0,1.0,1,59.38958526481933
966,127.309081766,231644.407316,167.442726419,Cooking_yes,TV_yes,age_19_25,Education_College,Size_2,sex_male,Urbanity_Urban,966.0,1.0,1,79.369352429865
967,126.783347188,225608.09147600003,169.420012315,Cooking_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_3,sex_female,Urbanity_Urban,967.0,1.0,1,112.7928368947181
0,59.83207171511429,152792.697635,86.33773264392858,Cooking_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Rural,,,9,9.0
2,80.59970398982858,235772.314768,132.70524069017142,Cooking_no,TV_yes,age_36_45,Education_College,Size_1,sex_male,Urbanity_Urban,,,5,5.0
3,68.215950264,176027.534244,101.51182379417143,Cooking_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Rural,,,17,17.0
4,78.12045225474286,213097.521812,129.94116759655714,Cooking_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,19,19.0
6,76.65554184325714,226923.341796,123.6246382767,Cooking_yes,TV_yes,age_46_55,Education_College,Size_4,sex_male,Urbanity_Rural,,,2,2.0
7,80.72942771142857,223839.375138,132.71951222802858,Cooking_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,28,28.0
8,74.44565135605714,182372.369162,111.81269071285713,Cooking_yes,TV_yes,age_46_55,Education_High_School,Size_3,sex_male,Urbanity_Urban,,,16,16.0
9,84.59433806559998,275326.419213,157.5851517751286,Cooking_no,TV_yes,age_36_45,Education_College,Size_4,sex_male,Urbanity_Urban,,,5,5.0
10,91.43993946999998,291156.432852,174.00649007755715,Cooking_yes,TV_yes,age_66_75,Education_College,Size_3,sex_female,Urbanity_Urban,,,5,5.0
13,50.70216514534286,64126.15603969999,33.866406204797144,Cooking_yes,TV_yes,age_46_55,Education_Elementary_School,Size_1,sex_male,Urbanity_Rural,,,10,10.0
18,85.36823795782857,250888.723766,142.61369837554287,Cooking_yes,TV_yes,age_36_45,Education_College,Size_2,sex_male,Urbanity_Urban,,,9,9.0
19,63.512883575428575,150009.48341,81.36764754702428,Cooking_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_2,sex_male,Urbanity_Rural,,,15,15.0
20,49.92866642355429,69597.8620477,35.46281813101285,Cooking_yes,TV_yes,age_36_45,Education_Elementary_School,Size_2,sex_male,Urbanity_Rural,,,76,76.0
21,84.19007503845714,279764.635819,162.3594508846286,Cooking_no,TV_yes,age_46_55,Education_College,Size_4,sex_male,Urbanity_Urban,,,5,5.0
23,87.06022640354286,247754.057527,143.75849800842857,Cooking_yes,TV_yes,age_46_55,Education_College,Size_1,sex_male,Urbanity_Urban,,,3,3.0
24,72.72238143091428,208710.85565,124.86705017344283,Cooking_no,TV_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,17,17.0
27,74.71498114331428,210843.990524,114.44652036827144,Cooking_yes,TV_yes,age_36_45,Education_College,Size_3,sex_male,Urbanity_Rural,,,18,18.0
28,78.93785893085715,224120.596225,133.65702906462857,Cooking_no,TV_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,16,16.0
29,81.14258340445713,233838.570456,142.38226840868572,Cooking_yes,TV_yes,age_66_75,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,14,14.0
30,80.47761259182857,225732.841649,131.44058924185714,Cooking_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_3,sex_female,Urbanity_Urban,,,17,17.0
31,91.72284910548571,278898.741158,163.46155771294286,Cooking_yes,TV_yes,age_56_65,Education_College,Size_3,sex_male,Urbanity_Urban,,,9,9.0
32,60.06917721313143,108181.835979,65.35247313357857,Cooking_yes,TV_yes,age_36_45,Education_Elementary_School,Size_1,sex_male,Urbanity_Urban,,,23,23.0
34,62.59928926045143,156945.266516,92.04582729617142,Cooking_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Rural,,,5,5.0
35,81.59737141034286,212738.948486,132.60545644294285,Cooking_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,20,20.0
38,91.81528783428568,289814.49872,168.54267939947144,Cooking_yes,TV_yes,age_46_55,Education_College,Size_5,sex_male,Urbanity_Urban,,,7,7.0
39,64.76422623754286,111774.108272,67.96509715569857,Cooking_yes,TV_yes,age_46_55,Education_Elementary_School,Size_1,sex_male,Urbanity_Urban,,,22,22.0
41,84.78376011348571,260136.49892,152.38709042271427,Cooking_yes,TV_yes,age_46_55,Education_College,Size_2,sex_male,Urbanity_Urban,,,12,12.0
42,88.28906080782858,255578.497198,146.41328612331426,Cooking_yes,TV_yes,age_36_45,Education_Post_Graduate,Size_4,sex_male,Urbanity_Urban,,,10,10.0
43,83.29001565782856,235930.966208,147.07901931295712,Cooking_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_4,sex_female,Urbanity_Urban,,,5,5.0
44,86.34689978137142,276806.133346,163.88935543859998,Cooking_yes,TV_yes,age_56_65,Education_College,Size_3,sex_male,Urbanity_Urban,,,8,8.0
45,68.34738765925714,159531.902836,96.19740774651429,Cooking_yes,TV_yes,age_36_45,Education_High_School,Size_2,sex_male,Urbanity_Urban,,,9,9.0
47,75.95625802034286,217246.48538400003,119.75768644204287,Cooking_no,TV_yes,age_66_75,Education_College,Size_2,sex_male,Urbanity_Rural,,,4,4.0
48,79.55511674691428,231358.93409,143.7599779588714,Cooking_yes,TV_yes,age_66_75,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,12,12.0
49,59.91173480669143,133952.187803,79.99459245504,Cooking_yes,TV_yes,age_46_55,Education_Elementary_School,Size_2,sex_female,Urbanity_Urban,,,91,91.0
50,80.42262640405714,212384.315549,133.3093387179857,Cooking_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,4,4.0
52,72.75274105,211335.64444,127.26740677354286,Cooking_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,21,21.0
53,76.36609471417142,220196.972281,136.11847343275713,Cooking_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,17,17.0
55,61.78616730873714,116099.557427,71.73416018912572,Cooking_yes,TV_yes,age_36_45,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,,,87,87.0
56,88.59682085697143,259806.88716,157.3307783694,Cooking_yes,TV_yes,age_46_55,Education_College,Size_2,sex_male,Urbanity_Urban,,,16,16.0
57,89.84411330462858,280681.91672399995,161.8819171168286,Cooking_yes,TV_yes,age_46_55,Education_College,Size_4,sex_male,Urbanity_Urban,,,3,3.0
59,83.0053699508,253443.849832,142.5129794341714,Cooking_no,TV_yes,age_36_45,Education_Post_Graduate,Size_3,sex_female,Urbanity_Urban,,,22,22.0
61,74.85195941205714,180868.701246,106.9311071129143,Cooking_yes,TV_yes,age_46_55,Education_Elementary_School,Size_7,sex_male,Urbanity_Urban,,,84,84.0
63,86.74808514051429,277514.766485,164.9457495990857,Cooking_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_8,sex_male,Urbanity_Urban,,,13,13.0
64,95.82162814085714,313299.509066,188.85759157465714,Cooking_yes,TV_yes,age_66_75,Education_Post_Secondary,Size_9,sex_male,Urbanity_Urban,,,1,1.0
65,70.78991211159999,175337.44730899998,94.05792857052857,Cooking_yes,TV_yes,age_26_35,Education_High_School,Size_8,sex_male,Urbanity_Rural,,,12,12.0
66,87.10549595565713,271989.42367600003,163.33851352782858,Cooking_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_8,sex_male,Urbanity_Urban,,,10,10.0
67,67.42742535005715,151617.576424,88.71769633692857,Cooking_yes,TV_yes,age_36_45,Education_Elementary_School,Size_5,sex_male,Urbanity_Urban,,,34,34.0
68,70.97355307994286,194986.907139,117.25217554165714,Cooking_no,TV_yes,age_36_45,Education_High_School,Size_5,sex_male,Urbanity_Urban,,,4,4.0
69,65.59463967194286,157388.48209,95.14070464277144,Cooking_no,TV_yes,age_46_55,Education_Elementary_School,Size_5,sex_male,Urbanity_Urban,,,30,30.0
70,86.41335620279999,269754.619413,157.7836849224,Cooking_yes,TV_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Urban,,,16,16.0
71,83.02114534811429,238399.179929,146.71840511935716,Cooking_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_4,sex_female,Urbanity_Urban,,,5,5.0
73,66.55384850777143,169812.241223,94.33203318012858,Cooking_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Rural,,,17,17.0
76,74.08997560108571,191860.687319,117.4723835309143,Cooking_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_1,sex_male,Urbanity_Urban,,,2,2.0
78,87.73913584794285,235122.982564,145.59358588294285,Cooking_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,,,2,2.0
79,72.14762448394285,160461.483596,94.45478903725714,Cooking_yes,TV_yes,age_36_45,Education_High_School,Size_2,sex_male,Urbanity_Urban,,,9,9.0
80,79.26631629337142,243347.717579,144.41456444837144,Cooking_yes,TV_yes,age_36_45,Education_College,Size_1,sex_female,Urbanity_Urban,,,3,3.0
81,70.40443930834286,181199.838677,104.39602130652857,Cooking_yes,TV_yes,age_56_65,Education_Post_Secondary,Size_3,sex_male,Urbanity_Rural,,,4,4.0
82,84.64367204479998,247225.814012,146.73023016102857,Cooking_no,TV_yes,age_46_55,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,,,6,6.0
85,82.11784887617141,221540.39929,137.44521013281428,Cooking_no,TV_yes,age_36_45,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,,,2,2.0
86,80.2388416852,224630.240246,136.9219140738,Cooking_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,21,21.0
87,75.91986134165714,207135.314968,128.2202561443714,Cooking_no,TV_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,10,10.0
88,62.59956896838856,111264.686639,66.04995464907428,Cooking_yes,TV_yes,age_46_55,Education_Elementary_School,Size_1,sex_male,Urbanity_Urban,,,22,22.0
90,78.59576361245713,229203.766876,128.2434723933857,Cooking_yes,TV_yes,age_46_55,Education_College,Size_4,sex_male,Urbanity_Rural,,,2,2.0
91,80.17570925131427,206618.486304,126.89778557348572,Cooking_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,8,8.0
92,93.67872603382858,267730.800473,159.04286899178572,Cooking_yes,TV_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Urban,,,23,23.0
94,62.20465324366857,119452.833981,69.83624346472715,Cooking_yes,TV_yes,age_36_45,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,,,87,87.0
95,65.44135466817143,115563.874524,69.9728548031957,Cooking_yes,TV_yes,age_36_45,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,,,87,87.0
97,65.80067215982858,147898.59685,82.46512715434287,Cooking_yes,TV_yes,age_46_55,Education_High_School,Size_5,sex_male,Urbanity_Rural,,,1,1.0
98,85.94449570708571,273062.731345,156.293966769,Cooking_yes,TV_yes,age_36_45,Education_Post_Graduate,Size_5,sex_male,Urbanity_Urban,,,3,3.0
99,67.5561001324,204283.096929,118.37819835668571,Cooking_no,TV_yes,age_36_45,Education_High_School,Size_5,sex_female,Urbanity_Urban,,,6,6.0
100,82.40785908771429,263402.88147100003,159.63382146707144,Cooking_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_6,sex_male,Urbanity_Urban,,,3,3.0
102,66.46568982931429,186694.695721,111.50331102788572,Cooking_yes,TV_yes,age_46_55,Education_Elementary_School,Size_7,sex_male,Urbanity_Urban,,,84,84.0
103,88.75852090725714,272228.629957,157.91542476612858,Cooking_yes,TV_yes,age_36_45,Education_College,Size_3,sex_female,Urbanity_Urban,,,18,18.0
106,71.55023860285714,223946.166089,126.4431953447143,Cooking_yes,TV_yes,age_66_75,Education_College,Size_2,sex_female,Urbanity_Rural,,,3,3.0
107,89.66888470382857,254335.666324,154.68255207985715,Cooking_yes,TV_yes,age_36_45,Education_College,Size_2,sex_female,Urbanity_Urban,,,10,10.0
108,74.73869049554287,222205.337852,121.0083191010857,Cooking_no,TV_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Rural,,,13,13.0
109,91.19908590382857,280475.348963,164.73523329865714,Cooking_yes,TV_yes,age_46_55,Education_College,Size_4,sex_male,Urbanity_Urban,,,2,2.0
110,86.66770390142857,285298.043231,165.7822754781,Cooking_yes,TV_yes,age_46_55,Education_Post_Graduate,Size_6,sex_male,Urbanity_Urban,,,7,7.0
111,56.461300114057146,127780.637374,76.19625166117287,Cooking_yes,TV_yes,age_46_55,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,,,85,85.0
116,80.19659764788571,211049.871637,127.67806234118571,Cooking_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,18,18.0
118,80.01465017228571,276545.44307,159.69724471401426,Cooking_no,TV_yes,age_26_35,Education_College,Size_5,sex_male,Urbanity_Urban,,,1,1.0
119,77.06555136028571,226595.693935,135.87232777508572,Cooking_yes,TV_yes,age_46_55,Education_High_School,Size_7,sex_male,Urbanity_Urban,,,8,8.0
122,83.05110085862857,254069.849658,153.2558287158,Cooking_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_6,sex_male,Urbanity_Urban,,,1,1.0
123,82.89899544394287,249713.649742,153.17390286578572,Cooking_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_6,sex_male,Urbanity_Urban,,,3,3.0
125,81.94525780508572,246154.257249,149.28678421534286,Cooking_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,,,3,3.0
126,79.657617182,241768.698336,144.02953842505715,Cooking_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_4,sex_female,Urbanity_Urban,,,3,3.0
127,84.02519996074285,247138.937024,151.6739923111286,Cooking_yes,TV_yes,age_36_45,Education_High_School,Size_9,sex_female,Urbanity_Urban,,,7,7.0
132,69.98603051377144,155554.78321300002,94.50346827904286,Cooking_yes,TV_yes,age_46_55,Education_Elementary_School,Size_4,sex_male,Urbanity_Urban,,,30,30.0
133,85.75541246045714,250056.494134,145.19744869654286,Cooking_yes,TV_yes,age_36_45,Education_College,Size_2,sex_male,Urbanity_Urban,,,10,10.0
134,77.99734964937143,214479.14491,129.86790417822857,Cooking_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,8,8.0
135,66.39360381594285,163109.96873599998,94.60384057817143,Cooking_no,TV_yes,age_36_45,Education_High_School,Size_2,sex_male,Urbanity_Urban,,,11,11.0
136,83.73408000005715,254335.28872600003,148.62782326491427,Cooking_yes,TV_yes,age_46_55,Education_College,Size_2,sex_male,Urbanity_Urban,,,12,12.0
137,89.3503588409143,283909.837068,171.5201857978286,Cooking_yes,TV_yes,age_46_55,Education_College,Size_4,sex_male,Urbanity_Urban,,,2,2.0
140,81.96718721965713,234297.861324,142.02451311034287,Cooking_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,,,3,3.0
141,81.57187449274284,230185.455601,139.74056889599998,Cooking_yes,TV_yes,age_56_65,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,7,7.0
142,75.14554605485714,218198.325138,129.99737194414286,Cooking_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,17,17.0
