,Electricity,Income,Water,e_AC,e_Cooking,e_Lighting,i_Age,i_Education,i_FamilySize,i_Sex,i_Urbanity,real_index,sw,w,wf
960,130.50473828399998,248394.87637,185.927029482,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_5,sex_female,Urbanity_Urban,960.0,81.0,1,8.120195754084548
961,139.387269581,269998.954617,191.307122732,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Urban,961.0,81.0,1,41.20371470644962
962,118.82743396299999,227994.883755,155.40422580700002,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_3,sex_female,Urbanity_Rural,962.0,51.0,1,62.2402808108166
963,137.135435358,259064.872589,186.540137619,AC_yes,Cooking_yes,Lighting_yes,age_36_45,Education_Post_Graduate,Size_3,sex_female,Urbanity_Urban,963.0,81.0,1,41.63136431643484
964,120.66062739799999,223775.091441,169.612052954,AC_yes,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_3,sex_female,Urbanity_Urban,964.0,81.0,1,45.074538324898796
965,103.58868187700001,145376.940417,107.329049619,AC_yes,Cooking_no,Lighting_yes,age_66_75,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,965.0,31.0,1,15.116581775500293
966,116.931923145,214490.504154,158.152408879,AC_yes,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,966.0,81.0,1,36.66874824243595
967,98.84971462360001,127382.221453,95.4015703841,AC_yes,Cooking_yes,Lighting_yes,age_26_35,Education_Elementary_School,Size_3,sex_female,Urbanity_Urban,967.0,31.0,1,74.15276751309116
968,89.41259582549999,113468.904443,84.4072574626,AC_yes,Cooking_no,Lighting_yes,age_36_45,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,968.0,31.0,1,53.55103461247165
969,99.4059447984,149831.544231,104.199692526,AC_yes,Cooking_yes,Lighting_yes,age_46_55,Education_High_School,Size_4,sex_female,Urbanity_Rural,969.0,1.0,1,19.953409601369415
970,124.34823063399999,225078.693231,156.403545527,AC_yes,Cooking_yes,Lighting_yes,age_46_55,Education_Post_Secondary,Size_7,sex_female,Urbanity_Rural,970.0,51.0,1,36.25496298083931
971,147.235841685,293717.149609,210.94250890200001,AC_yes,Cooking_yes,Lighting_yes,age_46_55,Education_College,Size_5,sex_male,Urbanity_Urban,971.0,81.0,1,13.529663177462158
972,100.472578035,187067.751099,132.015691501,AC_yes,Cooking_no,Lighting_yes,age_56_65,Education_Post_Secondary,Size_3,sex_male,Urbanity_Rural,972.0,51.0,1,24.396594849891656
973,94.81580609379999,132655.23720899998,97.46240485690001,AC_yes,Cooking_no,Lighting_yes,age_36_45,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,973.0,31.0,1,66.30806225416292
0,37.47079040951499,199004.605904,124.99947912837001,AC_yes,Cooking_yes,Lighting_yes,age_46_55,Education_Post_Secondary,Size_1,sex_male,Urbanity_Urban,,,10,10.0
1,34.274572111739985,186753.999038,113.1497063668825,AC_yes,Cooking_no,Lighting_yes,age_56_65,Education_High_School,Size_3,sex_male,Urbanity_Urban,,,22,22.0
2,34.409154704654995,207510.533699,112.06950162756249,AC_yes,Cooking_no,Lighting_yes,age_36_45,Education_Post_Graduate,Size_4,sex_male,Urbanity_Rural,,,16,16.0
3,40.15256969261999,246619.461035,150.8097258810625,AC_yes,Cooking_yes,Lighting_yes,age_46_55,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,,,20,20.0
5,39.35073677305999,254010.232855,146.4423519860525,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_2,sex_male,Urbanity_Urban,,,54,54.0
6,32.56077673567499,184289.088711,112.64065721987748,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_High_School,Size_3,sex_male,Urbanity_Urban,,,67,67.0
7,38.304410103029994,238458.01545700003,135.87596543811497,AC_yes,Cooking_no,Lighting_yes,age_36_45,Education_Post_Graduate,Size_2,sex_male,Urbanity_Urban,,,52,52.0
8,34.08811351787999,208168.197303,110.04262672732001,AC_yes,Cooking_no,Lighting_yes,age_66_75,Education_Post_Graduate,Size_2,sex_male,Urbanity_Rural,,,15,15.0
11,31.02542022704499,151128.03863,84.77144316406499,AC_yes,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_2,sex_male,Urbanity_Rural,,,32,32.0
14,42.720868109455,246081.558688,147.33177288329503,AC_yes,Cooking_yes,Lighting_yes,age_46_55,Education_College,Size_1,sex_male,Urbanity_Urban,,,14,14.0
16,39.60917699318,222205.868196,136.5508553744475,AC_yes,Cooking_yes,Lighting_yes,age_56_65,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,26,26.0
17,31.424681657699992,136052.506973,83.577661706035,AC_yes,Cooking_yes,Lighting_yes,age_46_55,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,,,44,44.0
19,43.35799380905499,264993.970608,157.230472569905,AC_yes,Cooking_yes,Lighting_yes,age_36_45,Education_Post_Secondary,Size_8,sex_male,Urbanity_Urban,,,64,64.0
20,28.83508042756749,121731.632018,64.512261263184,AC_yes,Cooking_yes,Lighting_yes,age_36_45,Education_Elementary_School,Size_7,sex_male,Urbanity_Rural,,,2,2.0
21,40.09407177598,277044.96205,168.8721350621025,AC_yes,Cooking_no,Lighting_yes,age_36_45,Education_College,Size_4,sex_male,Urbanity_Urban,,,22,22.0
22,40.048065309105,240308.711584,149.96200653,AC_yes,Cooking_no,Lighting_yes,age_26_35,Education_Post_Secondary,Size_5,sex_female,Urbanity_Urban,,,27,27.0
23,39.40955213004,252965.596068,151.662370283165,AC_yes,Cooking_no,Lighting_yes,age_36_45,Education_College,Size_2,sex_male,Urbanity_Urban,,,66,66.0
24,35.759628222279986,198090.325313,108.27761824531748,AC_yes,Cooking_yes,Lighting_yes,age_36_45,Education_College,Size_2,sex_male,Urbanity_Rural,,,50,50.0
25,29.850871854847497,129530.757673,79.5809334782,AC_yes,Cooking_no,Lighting_yes,age_26_35,Education_Elementary_School,Size_3,sex_female,Urbanity_Urban,,,32,32.0
26,35.60528978811499,165974.80619,101.1771314396325,AC_yes,Cooking_yes,Lighting_yes,age_46_55,Education_Elementary_School,Size_5,sex_female,Urbanity_Urban,,,2,2.0
27,39.53067357082999,205591.674032,120.7774209053125,AC_yes,Cooking_yes,Lighting_yes,age_36_45,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,81,81.0
28,42.417355522169984,255462.053378,153.456577208375,AC_yes,Cooking_yes,Lighting_yes,age_36_45,Education_College,Size_3,sex_male,Urbanity_Urban,,,72,72.0
29,39.226785736859995,238376.27847600004,149.1344000017375,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_4,sex_female,Urbanity_Urban,,,16,16.0
30,41.90388328124999,280908.515717,165.88496803312,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_3,sex_female,Urbanity_Urban,,,66,66.0
31,39.62270076881998,227583.463504,139.6318154992075,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_3,sex_female,Urbanity_Urban,,,66,66.0
33,38.49459828050499,213303.998852,124.24246293304999,AC_yes,Cooking_no,Lighting_yes,age_56_65,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,9,9.0
34,43.66536130018498,273403.139761,160.0450104036875,AC_yes,Cooking_no,Lighting_yes,age_36_45,Education_College,Size_4,sex_male,Urbanity_Urban,,,24,24.0
35,42.28298754341999,253244.617547,143.87013392792247,AC_yes,Cooking_no,Lighting_yes,age_36_45,Education_College,Size_2,sex_male,Urbanity_Urban,,,63,63.0
36,33.50622213884499,171954.31069,100.65266866318998,AC_yes,Cooking_yes,Lighting_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Rural,,,31,31.0
37,40.450740522104994,248515.71138,143.67780016519998,AC_yes,Cooking_yes,Lighting_yes,age_36_45,Education_College,Size_2,sex_female,Urbanity_Urban,,,52,52.0
38,26.409887936251494,107906.586088,57.9080161561335,AC_yes,Cooking_yes,Lighting_yes,age_66_75,Education_Elementary_School,Size_3,sex_female,Urbanity_Rural,,,1,1.0
39,32.58602396101499,177635.01786300004,98.39322391134249,AC_yes,Cooking_yes,Lighting_yes,age_56_65,Education_Post_Secondary,Size_3,sex_male,Urbanity_Rural,,,12,12.0
40,35.439684718609996,175229.980322,106.46821735738999,AC_yes,Cooking_no,Lighting_yes,age_36_45,Education_High_School,Size_3,sex_male,Urbanity_Urban,,,31,31.0
41,35.38956143554499,206387.404745,122.7149711482975,AC_yes,Cooking_no,Lighting_yes,age_26_35,Education_Post_Secondary,Size_3,sex_female,Urbanity_Urban,,,85,85.0
44,45.08011294774499,331777.979628,199.4621045837875,AC_yes,Cooking_no,Lighting_yes,age_56_65,Education_College,Size_8,sex_male,Urbanity_Urban,,,14,14.0
45,36.06727704846,212785.375727,129.293005448145,AC_yes,Cooking_no,Lighting_yes,age_36_45,Education_High_School,Size_6,sex_female,Urbanity_Urban,,,9,9.0
46,41.20007380386498,253207.722506,149.13461741892,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_5,sex_female,Urbanity_Urban,,,14,14.0
47,35.344693199085,203933.489573,114.52280985971,AC_yes,Cooking_yes,Lighting_yes,age_56_65,Education_Post_Graduate,Size_2,sex_male,Urbanity_Rural,,,10,10.0
48,39.77278773021,222500.12804,123.47681172970499,AC_yes,Cooking_yes,Lighting_yes,age_56_65,Education_College,Size_3,sex_male,Urbanity_Rural,,,32,32.0
52,37.79744822558,235739.165702,143.11460596492498,AC_yes,Cooking_no,Lighting_yes,age_56_65,Education_Post_Secondary,Size_3,sex_female,Urbanity_Urban,,,24,24.0
56,33.83835252598999,196876.399461,118.09770099009751,AC_yes,Cooking_no,Lighting_yes,age_56_65,Education_Elementary_School,Size_7,sex_male,Urbanity_Urban,,,2,2.0
57,44.14781385556999,300047.656941,176.2739380805375,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_Post_Graduate,Size_7,sex_male,Urbanity_Urban,,,51,51.0
58,39.580108176094996,268422.513166,156.9415437097025,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Urban,,,82,82.0
59,40.432084775899995,266464.851421,153.79478128441,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Urban,,,69,69.0
60,34.74548603095499,208974.630682,125.34197308722248,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_High_School,Size_5,sex_female,Urbanity_Urban,,,8,8.0
61,31.457117249614996,164367.404715,99.6764319278,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_Elementary_School,Size_5,sex_female,Urbanity_Urban,,,8,8.0
62,33.79232991027999,158806.380016,96.29392983707,AC_yes,Cooking_yes,Lighting_yes,age_36_45,Education_High_School,Size_2,sex_male,Urbanity_Urban,,,26,26.0
64,41.57683785806999,286403.865244,175.4455135735575,AC_yes,Cooking_no,Lighting_yes,age_56_65,Education_Post_Secondary,Size_7,sex_female,Urbanity_Urban,,,8,8.0
65,38.21838591229499,237310.974062,138.93280584825249,AC_yes,Cooking_no,Lighting_yes,age_66_75,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,35,35.0
66,39.72810948099499,245979.774879,140.1804237016225,AC_yes,Cooking_no,Lighting_yes,age_36_45,Education_Post_Graduate,Size_3,sex_male,Urbanity_Urban,,,72,72.0
67,38.07063129840999,240001.188131,146.89126991902998,AC_yes,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,,,26,26.0
68,28.788416041196996,123252.911764,73.96472862333624,AC_yes,Cooking_no,Lighting_yes,age_26_35,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,,,40,40.0
69,34.44432553260499,216279.861136,114.87273023521749,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Rural,,,50,50.0
70,38.49381401936499,248744.579618,151.6684528705325,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_5,sex_female,Urbanity_Urban,,,18,18.0
71,38.68416762090999,235034.073714,145.217429023975,AC_yes,Cooking_no,Lighting_yes,age_56_65,Education_Post_Secondary,Size_3,sex_female,Urbanity_Urban,,,23,23.0
72,30.237624162451496,130884.074398,79.7854108990575,AC_yes,Cooking_no,Lighting_yes,age_56_65,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,,,2,2.0
73,40.48282996402999,270356.25759,156.03087295990252,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Urban,,,81,81.0
77,42.496661778025,282090.021411,170.6607113447775,AC_yes,Cooking_no,Lighting_yes,age_66_75,Education_College,Size_3,sex_male,Urbanity_Urban,,,40,40.0
78,43.603361794139985,281980.131925,165.973689800345,AC_yes,Cooking_no,Lighting_yes,age_56_65,Education_College,Size_3,sex_male,Urbanity_Urban,,,24,24.0
79,35.85767721613499,221188.098972,124.52921550677998,AC_yes,Cooking_no,Lighting_yes,age_36_45,Education_College,Size_4,sex_male,Urbanity_Rural,,,24,24.0
80,32.10259121249,155174.770397,96.20605007461,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_Elementary_School,Size_5,sex_male,Urbanity_Urban,,,4,4.0
82,34.512237151939985,190604.602933,119.297497837245,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_High_School,Size_4,sex_male,Urbanity_Urban,,,9,9.0
83,32.670158151539994,172727.659449,107.30895256074,AC_yes,Cooking_no,Lighting_yes,age_36_45,Education_High_School,Size_3,sex_male,Urbanity_Urban,,,43,43.0
84,41.45232343257999,283202.861594,164.37803041479748,AC_yes,Cooking_no,Lighting_yes,age_56_65,Education_College,Size_3,sex_male,Urbanity_Urban,,,30,30.0
85,36.244226857094986,203505.221685,127.70210635948499,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,58,58.0
86,36.53898651564499,216067.537733,135.51649374928,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,72,72.0
87,33.48920409471499,192142.476151,114.40370325224748,AC_yes,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_1,sex_male,Urbanity_Urban,,,16,16.0
88,39.64330107607499,216594.168162,130.9745591634025,AC_yes,Cooking_yes,Lighting_yes,age_36_45,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,70,70.0
89,34.11316554657499,173072.587013,104.99414080273999,AC_yes,Cooking_no,Lighting_yes,age_36_45,Education_High_School,Size_3,sex_male,Urbanity_Urban,,,41,41.0
90,35.053240291364986,194731.797457,119.9366061300225,AC_yes,Cooking_no,Lighting_yes,age_26_35,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,63,63.0
91,42.49878890200999,261162.184818,154.09870990192002,AC_yes,Cooking_yes,Lighting_yes,age_36_45,Education_College,Size_2,sex_female,Urbanity_Urban,,,59,59.0
92,31.809228499689993,126176.133039,78.000957582695,AC_yes,Cooking_yes,Lighting_yes,age_46_55,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,,,24,24.0
93,42.96821837890499,266422.834945,156.51620005458497,AC_yes,Cooking_yes,Lighting_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Urban,,,78,78.0
94,36.276507703905,209392.65133,127.34575517972,AC_yes,Cooking_yes,Lighting_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,50,50.0
98,28.662110817021485,159865.917934,89.95542620961749,AC_yes,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_2,sex_female,Urbanity_Rural,,,18,18.0
99,39.663943008815,263141.618993,160.84479306883748,AC_yes,Cooking_no,Lighting_yes,age_56_65,Education_College,Size_2,sex_male,Urbanity_Urban,,,8,8.0
100,34.69144209519499,193344.855709,119.43486442257999,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_1,sex_male,Urbanity_Urban,,,10,10.0
101,32.689045288435,170438.83021800002,92.77345905646,AC_yes,Cooking_yes,Lighting_yes,age_26_35,Education_Post_Secondary,Size_4,sex_male,Urbanity_Rural,,,15,15.0
104,36.508718676155,205974.771902,121.11375555564248,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,57,57.0
105,44.795815933859984,277920.87950700003,163.40245403587,AC_yes,Cooking_yes,Lighting_yes,age_46_55,Education_College,Size_4,sex_male,Urbanity_Urban,,,10,10.0
106,33.305397989475,171337.433757,106.01079618006499,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_High_School,Size_2,sex_male,Urbanity_Urban,,,26,26.0
107,28.57370487436299,112911.382548,60.64337830179301,AC_yes,Cooking_yes,Lighting_yes,age_46_55,Education_High_School,Size_2,sex_male,Urbanity_Rural,,,1,1.0
108,41.626899730299996,264713.289247,155.14189941629746,AC_yes,Cooking_yes,Lighting_yes,age_56_65,Education_Post_Graduate,Size_3,sex_male,Urbanity_Urban,,,20,20.0
109,35.73665190371999,188139.977526,112.60982857591249,AC_yes,Cooking_yes,Lighting_yes,age_56_65,Education_High_School,Size_3,sex_male,Urbanity_Urban,,,23,23.0
110,37.376087790564995,228091.786843,140.235654041175,AC_yes,Cooking_yes,Lighting_yes,age_56_65,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,26,26.0
111,45.07582628681499,255821.510583,151.4808389508575,AC_yes,Cooking_yes,Lighting_yes,age_26_35,Education_College,Size_3,sex_male,Urbanity_Urban,,,79,79.0
113,41.96585434146999,289990.897798,171.41403049389498,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_5,sex_male,Urbanity_Urban,,,22,22.0
114,38.20304785361,241295.749683,145.6287447145825,AC_yes,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,,,21,21.0
115,30.30818871509649,158859.256451,100.23810776182,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_Elementary_School,Size_5,sex_male,Urbanity_Urban,,,10,10.0
116,44.632802122699985,272351.713858,160.41092039222247,AC_yes,Cooking_yes,Lighting_yes,age_56_65,Education_College,Size_3,sex_male,Urbanity_Urban,,,25,25.0
117,34.76781573304498,162976.42616099998,97.3897765959825,AC_yes,Cooking_yes,Lighting_yes,age_46_55,Education_Elementary_School,Size_5,sex_male,Urbanity_Urban,,,8,8.0
118,36.819428509175,220301.649035,135.956196888225,AC_yes,Cooking_no,Lighting_yes,age_56_65,Education_Post_Secondary,Size_2,sex_female,Urbanity_Urban,,,8,8.0
119,33.901974698524995,189115.045791,113.84373392806748,AC_yes,Cooking_no,Lighting_yes,age_56_65,Education_High_School,Size_2,sex_female,Urbanity_Urban,,,3,3.0
120,38.555402978329994,239976.650881,144.7436687517275,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_Post_Graduate,Size_2,sex_male,Urbanity_Urban,,,57,57.0
123,35.034222132264986,207072.546841,116.7647420090025,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_2,sex_female,Urbanity_Rural,,,45,45.0
124,23.475805997558496,83477.6090536,44.03710001055924,AC_yes,Cooking_no,Lighting_yes,age_56_65,Education_Elementary_School,Size_2,sex_male,Urbanity_Rural,,,1,1.0
125,39.85582180525499,241228.333869,146.0258464939925,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,,,17,17.0
126,36.34829306022499,199050.924745,121.7587229444425,AC_yes,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,61,61.0
127,37.25386904456499,227126.141556,139.12123149728998,AC_yes,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,,,18,18.0
128,37.74470292705499,215210.559116,131.2799268631025,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_2,sex_female,Urbanity_Urban,,,55,55.0
129,36.05947555441499,207828.884889,126.844777300885,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,53,53.0
130,32.39142306885499,172262.897796,98.52791904381999,AC_yes,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_4,sex_male,Urbanity_Rural,,,8,8.0
132,33.641573242395,182696.743333,111.874129234,AC_yes,Cooking_no,Lighting_yes,age_56_65,Education_High_School,Size_2,sex_female,Urbanity_Urban,,,2,2.0
133,24.706355690077494,81901.521635,44.64417267796324,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_Elementary_School,Size_2,sex_female,Urbanity_Rural,,,2,2.0
134,37.451983518424996,211541.262849,114.4401295647225,AC_yes,Cooking_yes,Lighting_yes,age_56_65,Education_College,Size_2,sex_male,Urbanity_Rural,,,12,12.0
135,34.04474925014499,174760.21928299998,106.34440228534501,AC_yes,Cooking_yes,Lighting_yes,age_56_65,Education_High_School,Size_2,sex_male,Urbanity_Urban,,,1,1.0
136,37.99811516971499,203654.891489,122.43017705646,AC_yes,Cooking_yes,Lighting_yes,age_46_55,Education_Post_Secondary,Size_1,sex_male,Urbanity_Urban,,,11,11.0
137,43.61731776728499,276206.11703200004,164.79844143049,AC_yes,Cooking_no,Lighting_yes,age_56_65,Education_College,Size_3,sex_male,Urbanity_Urban,,,26,26.0
138,37.49604577804999,179985.947922,109.9964189512125,AC_yes,Cooking_yes,Lighting_yes,age_46_55,Education_High_School,Size_3,sex_male,Urbanity_Urban,,,25,25.0
139,37.81129386009499,219994.466443,134.0301370977275,AC_yes,Cooking_yes,Lighting_yes,age_56_65,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,11,11.0
140,30.29602289742249,117907.223407,72.55788542010751,AC_yes,Cooking_yes,Lighting_yes,age_46_55,Education_Elementary_School,Size_1,sex_female,Urbanity_Urban,,,2,2.0
141,38.70171560711499,205201.979138,127.986187578235,AC_yes,Cooking_yes,Lighting_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,55,55.0
142,35.448023410375,179896.158087,111.0371248240275,AC_yes,Cooking_yes,Lighting_yes,age_56_65,Education_High_School,Size_2,sex_female,Urbanity_Urban,,,2,2.0
143,31.813246267739984,169514.743895,98.00412492779999,AC_yes,Cooking_yes,Lighting_yes,age_46_55,Education_Post_Secondary,Size_2,sex_female,Urbanity_Rural,,,16,16.0
144,29.61197271294199,152025.29820999998,86.57662951511,AC_yes,Cooking_no,Lighting_yes,age_36_45,Education_High_School,Size_5,sex_female,Urbanity_Rural,,,1,1.0
145,44.55285301651499,275774.68682,170.84896539235,AC_yes,Cooking_yes,Lighting_yes,age_36_45,Education_Post_Secondary,Size_8,sex_male,Urbanity_Urban,,,56,56.0
146,40.490733252129985,287654.375006,169.48306554369748,AC_yes,Cooking_no,Lighting_yes,age_56_65,Education_College,Size_8,sex_male,Urbanity_Rural,,,14,14.0
148,34.25952932660499,219621.723296,134.14042009873748,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_High_School,Size_6,sex_female,Urbanity_Urban,,,7,7.0
149,37.376696250619986,232021.888662,129.7783361108325,AC_yes,Cooking_yes,Lighting_yes,age_46_55,Education_College,Size_4,sex_male,Urbanity_Rural,,,18,18.0
152,35.578275183849996,217637.083472,118.847973632115,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_Post_Graduate,Size_4,sex_male,Urbanity_Rural,,,13,13.0
153,29.381256192745994,132355.736055,79.01950963005049,AC_yes,Cooking_no,Lighting_yes,age_36_45,Education_Elementary_School,Size_3,sex_female,Urbanity_Urban,,,27,27.0
154,32.12478384635999,126222.178305,78.89817166521674,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_Elementary_School,Size_2,sex_female,Urbanity_Urban,,,26,26.0
155,38.86439941620499,230792.305671,142.97846109559245,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,,,18,18.0
156,36.514919319444985,219819.795672,120.19437892463749,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Rural,,,61,61.0
157,29.451000640864493,138004.063075,85.3404478358075,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,,,30,30.0
159,37.072518784989995,207617.134463,130.532815618275,AC_yes,Cooking_yes,Lighting_yes,age_46_55,Education_High_School,Size_5,sex_female,Urbanity_Urban,,,12,12.0
160,42.320759609619984,302580.803726,174.82535754949998,AC_yes,Cooking_no,Lighting_yes,age_66_75,Education_College,Size_8,sex_female,Urbanity_Rural,,,17,17.0
161,47.155797658249995,334015.73547,195.265399293195,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_8,sex_male,Urbanity_Urban,,,56,56.0
162,45.96074999952499,314152.340131,177.47638367214,AC_yes,Cooking_yes,Lighting_yes,age_36_45,Education_College,Size_7,sex_male,Urbanity_Urban,,,54,54.0
163,48.310179733159984,308572.575858,178.85564610418749,AC_yes,Cooking_yes,Lighting_yes,age_46_55,Education_College,Size_6,sex_male,Urbanity_Urban,,,19,19.0
165,41.60106952125,265959.850844,152.116204839025,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Urban,,,74,74.0
166,38.076397412774995,230831.691565,144.738586302975,AC_yes,Cooking_no,Lighting_yes,age_66_75,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,15,15.0
167,43.229759738984995,284359.58161500003,171.82354050995,AC_yes,Cooking_no,Lighting_yes,age_66_75,Education_College,Size_3,sex_male,Urbanity_Urban,,,31,31.0
168,39.0219613118,251874.760561,147.6136913588575,AC_yes,Cooking_no,Lighting_yes,age_26_35,Education_College,Size_3,sex_male,Urbanity_Urban,,,83,83.0
169,33.47405131956499,165402.437188,99.64748754086,AC_yes,Cooking_yes,Lighting_yes,age_19_25,Education_High_School,Size_4,sex_male,Urbanity_Urban,,,12,12.0
170,36.82293488341999,205680.743924,124.3242334492725,AC_yes,Cooking_yes,Lighting_yes,age_36_45,Education_Post_Secondary,Size_2,sex_female,Urbanity_Urban,,,61,61.0
171,32.50353410906,158078.144635,89.99610068524248,AC_yes,Cooking_yes,Lighting_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Rural,,,28,28.0
173,38.20037518283499,229425.537391,141.1485566685775,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,,,17,17.0
175,39.107396276085,238490.700921,145.4293964966675,AC_yes,Cooking_yes,Lighting_yes,age_46_55,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,,,15,15.0
176,42.3447095443,273923.053289,162.21606368374748,AC_yes,Cooking_no,Lighting_yes,age_36_45,Education_College,Size_4,sex_male,Urbanity_Urban,,,22,22.0
177,41.33253061601499,254759.419215,152.69170230438252,AC_yes,Cooking_no,Lighting_yes,age_36_45,Education_College,Size_2,sex_female,Urbanity_Urban,,,57,57.0
178,27.484619793142492,109669.281641,60.460843503117744,AC_yes,Cooking_no,Lighting_yes,age_36_45,Education_High_School,Size_2,sex_male,Urbanity_Rural,,,1,1.0
179,40.30059971052499,219789.96757,136.4196640821,AC_yes,Cooking_yes,Lighting_yes,age_26_35,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,,,22,22.0
