,Electricity,Income,Water,e_Cooking,e_Lighting,i_Age,i_Education,i_FamilySize,i_Sex,i_Urbanity,real_index,sw,w,wf
899,103.09247227799999,176896.034509,134.514149777,Cooking_no,Lighting_yes,age_36_45,Education_High_School,Size_4,sex_female,Urbanity_Urban,899.0,1.0,1,25.246216401077007
900,128.122123741,230801.532197,168.67346296899998,Cooking_no,Lighting_yes,age_26_35,Education_Post_Secondary,Size_6,sex_female,Urbanity_Urban,900.0,1.0,1,16.347881660208714
903,110.95114013700001,182523.601551,132.49541187,Cooking_no,Lighting_yes,age_46_55,Education_High_School,Size_4,sex_male,Urbanity_Urban,903.0,1.0,1,18.0949579982754
904,144.28611219200002,326834.885023,230.03721576900003,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_9,sex_male,Urbanity_Urban,904.0,1.0,1,17.09344211874733
905,116.44863766700001,235330.93705300003,161.612741594,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_9,sex_female,Urbanity_Rural,905.0,1.0,1,11.982462234399385
909,100.39062413,164200.623248,120.575427625,Cooking_no,Lighting_yes,age_46_55,Education_Elementary_School,Size_6,sex_female,Urbanity_Urban,909.0,101.0,1,0.4684806566499997
910,115.82147168700001,196079.561326,146.136596481,Cooking_no,Lighting_yes,age_36_45,Education_High_School,Size_6,sex_male,Urbanity_Urban,910.0,1.0,1,12.713146046262725
911,120.687006903,188367.574321,141.58877304,Cooking_yes,Lighting_yes,age_36_45,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,911.0,1.0,1,58.23887202873141
912,144.77349201200002,306284.210592,222.095467203,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_7,sex_female,Urbanity_Urban,912.0,1.0,1,26.52661435161287
913,97.83526266690001,139979.9146,102.468545463,Cooking_no,Lighting_yes,age_46_55,Education_Elementary_School,Size_4,sex_male,Urbanity_Urban,913.0,101.0,1,0.21760635375803616
914,97.37872287959999,132974.272702,98.10384007389999,Cooking_no,Lighting_yes,age_46_55,Education_Elementary_School,Size_3,sex_female,Urbanity_Urban,914.0,101.0,1,0.405865193424944
916,80.9675201822,114066.991752,77.9879470879,Cooking_no,Lighting_yes,age_36_45,Education_Elementary_School,Size_6,sex_female,Urbanity_Rural,916.0,101.0,1,0.19777435260191645
917,105.06109444299999,187854.219664,131.483726065,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_6,sex_female,Urbanity_Rural,917.0,1.0,1,9.880475155204847
918,118.63053358,208672.195231,155.763704901,Cooking_yes,Lighting_yes,age_46_55,Education_High_School,Size_6,sex_female,Urbanity_Urban,918.0,1.0,1,3.7639420856154597
919,125.676199224,259598.083043,182.003874258,Cooking_no,Lighting_yes,age_36_45,Education_College,Size_4,sex_male,Urbanity_Urban,919.0,1.0,1,30.132553065513868
921,133.481457927,257740.876516,186.558904992,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_3,sex_female,Urbanity_Urban,921.0,1.0,1,95.56152583123225
923,94.28726983690001,134978.475753,90.8745233999,Cooking_no,Lighting_yes,age_46_55,Education_High_School,Size_4,sex_female,Urbanity_Rural,923.0,1.0,1,21.456937949131877
928,130.364616571,268152.051085,199.763580991,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_3,sex_female,Urbanity_Urban,928.0,1.0,1,87.56152583123225
929,118.47557109899999,202591.490744,148.77262992,Cooking_no,Lighting_yes,age_26_35,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,929.0,1.0,1,22.09700735731675
932,99.8420203193,162712.969342,123.501239135,Cooking_no,Lighting_yes,age_46_55,Education_Elementary_School,Size_6,sex_female,Urbanity_Urban,932.0,101.0,1,0.4684806566499997
936,101.79098526899999,148709.872358,111.06763093100001,Cooking_no,Lighting_yes,age_66_75,Education_Elementary_School,Size_3,sex_female,Urbanity_Urban,936.0,101.0,1,0.0065176140624600976
938,100.321560406,151007.368464,107.488620506,Cooking_yes,Lighting_yes,age_46_55,Education_High_School,Size_6,sex_female,Urbanity_Rural,938.0,1.0,1,4.733949707618885
941,134.91858233899998,245223.354044,174.65881111,Cooking_yes,Lighting_yes,age_36_45,Education_College,Size_3,sex_male,Urbanity_Urban,941.0,1.0,1,81.34694936077572
942,110.815815281,173499.477028,132.576456336,Cooking_no,Lighting_yes,age_56_65,Education_High_School,Size_3,sex_male,Urbanity_Urban,942.0,1.0,1,23.520883876593132
944,123.49586249299999,217142.193778,163.274975477,Cooking_yes,Lighting_yes,age_56_65,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,944.0,1.0,1,10.744342819126771
945,115.76772834100001,199770.821221,149.27566982,Cooking_yes,Lighting_yes,age_36_45,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,945.0,1.0,1,79.87398952557129
946,140.969177207,253941.437481,182.17297248900002,Cooking_yes,Lighting_yes,age_56_65,Education_College,Size_2,sex_female,Urbanity_Urban,946.0,1.0,1,9.974157486344357
948,113.167127311,194293.268254,148.328272404,Cooking_no,Lighting_yes,age_46_55,Education_High_School,Size_5,sex_female,Urbanity_Urban,948.0,1.0,1,22.51246222231423
949,103.434111765,170865.928182,121.006598134,Cooking_yes,Lighting_yes,age_46_55,Education_Post_Secondary,Size_4,sex_male,Urbanity_Rural,949.0,1.0,1,4.288424562812477
950,105.409524994,162939.15203599998,115.31072684700001,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_4,sex_male,Urbanity_Rural,950.0,1.0,1,18.62960085231288
951,124.47437632,229316.776386,174.368994527,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,951.0,1.0,1,11.92583905154666
952,103.742689787,169388.572734,120.547620599,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_4,sex_male,Urbanity_Rural,952.0,1.0,1,15.870314778364385
953,137.9839612,292239.884265,205.98651358,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_6,sex_male,Urbanity_Urban,953.0,1.0,1,10.232168965604222
955,125.758898288,227309.443827,171.39876575899999,Cooking_yes,Lighting_yes,age_56_65,Education_Post_Secondary,Size_3,sex_female,Urbanity_Urban,955.0,1.0,1,8.136315147979811
956,104.61603277,165244.207275,121.392204209,Cooking_no,Lighting_yes,age_56_65,Education_High_School,Size_2,sex_male,Urbanity_Urban,956.0,1.0,1,13.88576637975316
959,135.28981237600001,228940.866938,167.308262856,Cooking_yes,Lighting_yes,age_36_45,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,959.0,1.0,1,8.103234909943245
962,139.95826335700002,282520.66333400004,205.428664728,Cooking_no,Lighting_yes,age_36_45,Education_College,Size_6,sex_male,Urbanity_Urban,962.0,1.0,1,13.991455039552712
963,135.156951497,280133.842791,203.025493635,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_4,sex_female,Urbanity_Urban,963.0,1.0,1,18.7652393204185
1,87.30510702814286,267561.60305700003,163.1214934493571,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_7,sex_female,Urbanity_Urban,,,5,5.0
2,62.474958782292866,162513.448537,88.13755568592856,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_4,sex_female,Urbanity_Rural,,,9,9.0
3,55.37110184910001,144455.89411,77.30712517212143,Cooking_no,Lighting_yes,age_26_35,Education_Post_Secondary,Size_3,sex_male,Urbanity_Rural,,,51,51.0
5,66.1129764705,186960.123824,105.06663781035714,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_5,sex_male,Urbanity_Rural,,,7,7.0
6,84.29072974778572,233545.980318,138.68988991392857,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,,,2,2.0
7,77.31113647564287,209781.711163,125.39495775242857,Cooking_no,Lighting_yes,age_56_65,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,8,8.0
10,79.46251490057145,270348.432293,149.213290116,Cooking_no,Lighting_yes,age_46_55,Education_Post_Graduate,Size_5,sex_male,Urbanity_Urban,,,18,18.0
11,67.65865767385715,160439.495273,89.20331389828571,Cooking_no,Lighting_yes,age_46_55,Education_Elementary_School,Size_6,sex_male,Urbanity_Urban,,,7,7.0
12,71.88634446364286,187684.841373,110.39681762842855,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,38,38.0
13,73.61961618792857,188231.362534,112.32485784692857,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,45,45.0
14,79.0555189622143,242436.758533,134.77433226085716,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_2,sex_male,Urbanity_Urban,,,25,25.0
15,57.73490563474286,115245.881144,67.10099644034285,Cooking_no,Lighting_yes,age_46_55,Education_Elementary_School,Size_2,sex_female,Urbanity_Urban,,,105,105.0
16,58.90524454883572,133320.205404,77.80420933442144,Cooking_no,Lighting_yes,age_56_65,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,,,30,30.0
17,81.17635430442857,212476.86097,124.04391377242857,Cooking_yes,Lighting_yes,age_46_55,Education_Post_Secondary,Size_3,sex_female,Urbanity_Urban,,,31,31.0
18,80.46219109242858,219284.507196,116.12855361092855,Cooking_yes,Lighting_yes,age_36_45,Education_Post_Secondary,Size_8,sex_male,Urbanity_Rural,,,5,5.0
19,81.06440034728571,235084.203834,125.58882931257143,Cooking_yes,Lighting_yes,age_36_45,Education_Post_Graduate,Size_7,sex_female,Urbanity_Rural,,,14,14.0
20,84.31004594185714,248330.376382,144.43199699185712,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_7,sex_male,Urbanity_Urban,,,10,10.0
21,83.2178882565,256381.627299,150.0171478912857,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Urban,,,25,25.0
22,59.33560958472858,114346.441122,67.40231756201428,Cooking_no,Lighting_yes,age_46_55,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,,,102,102.0
23,94.95900869721429,276490.49402,158.75559536492858,Cooking_yes,Lighting_yes,age_46_55,Education_College,Size_5,sex_male,Urbanity_Urban,,,5,5.0
24,91.43251942114286,266551.099574,150.6430951135,Cooking_yes,Lighting_yes,age_26_35,Education_College,Size_5,sex_male,Urbanity_Urban,,,7,7.0
26,80.34325354928572,222504.299541,129.084742457,Cooking_yes,Lighting_yes,age_36_45,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,,,4,4.0
27,71.89256313192857,177047.058084,103.58731872185714,Cooking_no,Lighting_yes,age_56_65,Education_High_School,Size_3,sex_male,Urbanity_Urban,,,13,13.0
28,68.12688873985715,195964.223772,101.99037774278571,Cooking_no,Lighting_yes,age_36_45,Education_College,Size_3,sex_male,Urbanity_Rural,,,39,39.0
31,71.95143823071429,200584.397989,103.58563716835715,Cooking_no,Lighting_yes,age_36_45,Education_Post_Graduate,Size_4,sex_male,Urbanity_Rural,,,11,11.0
32,73.67469074485716,218258.209918,117.04136570421429,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_4,sex_male,Urbanity_Rural,,,4,4.0
33,77.297117895,217854.706981,127.64231966042857,Cooking_no,Lighting_yes,age_46_55,Education_High_School,Size_7,sex_male,Urbanity_Urban,,,12,12.0
35,77.57475379907143,221536.968623,117.02825024157143,Cooking_no,Lighting_yes,age_36_45,Education_College,Size_5,sex_male,Urbanity_Rural,,,6,6.0
36,66.7649645402143,137376.569201,81.7244571982143,Cooking_yes,Lighting_yes,age_46_55,Education_Elementary_School,Size_4,sex_male,Urbanity_Urban,,,12,12.0
37,87.90397417671429,256269.666431,146.40735404507143,Cooking_no,Lighting_yes,age_26_35,Education_College,Size_4,sex_male,Urbanity_Urban,,,11,11.0
38,72.33946320664286,199648.407537,115.41751371464285,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,35,35.0
40,80.5807266602143,212460.801311,124.13187593164285,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,,,6,6.0
42,75.84319996328573,216620.454686,112.72376216671428,Cooking_no,Lighting_yes,age_26_35,Education_College,Size_5,sex_male,Urbanity_Rural,,,12,12.0
43,67.29153197721429,135638.815812,77.77798450038571,Cooking_yes,Lighting_yes,age_26_35,Education_Elementary_School,Size_5,sex_male,Urbanity_Urban,,,22,22.0
45,68.15876005992858,168175.80371500002,98.75465864314285,Cooking_no,Lighting_yes,age_46_55,Education_High_School,Size_3,sex_male,Urbanity_Urban,,,42,42.0
46,78.52668363192858,233071.474505,126.55758213607142,Cooking_yes,Lighting_yes,age_46_55,Education_College,Size_5,sex_male,Urbanity_Rural,,,4,4.0
47,81.11242011792858,243996.651744,143.9120886099286,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_5,sex_female,Urbanity_Urban,,,12,12.0
48,71.50613149285715,204199.238606,108.41696494907144,Cooking_no,Lighting_yes,age_56_65,Education_College,Size_2,sex_male,Urbanity_Rural,,,8,8.0
49,64.42011824657142,160793.544941,96.54173250464287,Cooking_no,Lighting_yes,age_56_65,Education_High_School,Size_2,sex_female,Urbanity_Urban,,,5,5.0
50,79.10132106792858,240060.100567,135.47287706778573,Cooking_no,Lighting_yes,age_46_55,Education_Post_Graduate,Size_3,sex_male,Urbanity_Urban,,,42,42.0
51,68.05553021807144,197172.472267,115.40437405435713,Cooking_no,Lighting_yes,age_46_55,Education_High_School,Size_5,sex_female,Urbanity_Urban,,,9,9.0
52,56.762867777850005,134497.996398,78.69440165478572,Cooking_no,Lighting_yes,age_56_65,Education_Elementary_School,Size_3,sex_female,Urbanity_Urban,,,32,32.0
53,84.65659617085714,222977.07932600004,127.60266869428571,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,,,12,12.0
54,74.4476323802143,199621.678423,118.0510791962857,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,34,34.0
56,57.214171271442865,98142.12349260002,49.905982324157144,Cooking_yes,Lighting_yes,age_19_25,Education_Elementary_School,Size_7,sex_male,Urbanity_Rural,,,96,96.0
61,61.17802672011429,101573.061928,52.09118183539286,Cooking_yes,Lighting_yes,age_19_25,Education_Elementary_School,Size_7,sex_male,Urbanity_Rural,,,96,96.0
63,92.9051698545,307270.34419000003,173.68684090292854,Cooking_no,Lighting_yes,age_36_45,Education_College,Size_8,sex_male,Urbanity_Urban,,,8,8.0
64,73.94776778121428,209075.450668,115.83797950921428,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_7,sex_male,Urbanity_Rural,,,9,9.0
65,91.601315181,293674.036239,168.42800062707144,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_6,sex_male,Urbanity_Urban,,,3,3.0
67,69.59084186764287,138355.024972,84.07690885392857,Cooking_yes,Lighting_yes,age_46_55,Education_Elementary_School,Size_4,sex_male,Urbanity_Urban,,,12,12.0
69,74.71404551442858,201031.979114,113.2865780262857,Cooking_no,Lighting_yes,age_26_35,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,,,9,9.0
71,83.69549539264287,223703.16620700003,130.74591536835715,Cooking_yes,Lighting_yes,age_46_55,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,,,6,6.0
72,83.96086303221428,225278.838072,133.17603616978573,Cooking_yes,Lighting_yes,age_56_65,Education_Post_Secondary,Size_3,sex_female,Urbanity_Urban,,,6,6.0
73,63.285988261307146,150852.76047100002,81.58927511978573,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_3,sex_male,Urbanity_Rural,,,42,42.0
74,83.11406184,234345.982059,133.81678124885715,Cooking_no,Lighting_yes,age_36_45,Education_College,Size_2,sex_male,Urbanity_Urban,,,30,30.0
75,72.89021012721429,163145.882141,95.70128724121429,Cooking_no,Lighting_yes,age_56_65,Education_High_School,Size_2,sex_male,Urbanity_Urban,,,6,6.0
78,77.44030257278573,206765.114982,112.9406806997857,Cooking_yes,Lighting_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Rural,,,41,41.0
79,76.18377602442857,224727.256195,128.1179390865,Cooking_no,Lighting_yes,age_66_75,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,23,23.0
81,65.65960845707143,151407.241402,87.84002927699999,Cooking_no,Lighting_yes,age_46_55,Education_Elementary_School,Size_5,sex_male,Urbanity_Urban,,,21,21.0
85,86.33215203042857,270395.180417,155.49931432907144,Cooking_no,Lighting_yes,age_36_45,Education_College,Size_5,sex_male,Urbanity_Urban,,,11,11.0
87,74.90442228685716,208883.63257,113.93905048585714,Cooking_no,Lighting_yes,age_56_65,Education_College,Size_2,sex_female,Urbanity_Rural,,,10,10.0
88,69.05836747992858,181300.850634,105.11460394442858,Cooking_no,Lighting_yes,age_36_45,Education_High_School,Size_5,sex_male,Urbanity_Urban,,,10,10.0
89,69.17181071657143,171915.593236,103.79542680021427,Cooking_no,Lighting_yes,age_36_45,Education_High_School,Size_4,sex_male,Urbanity_Urban,,,10,10.0
91,77.87885030485715,210918.421386,128.98229243271427,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_3,sex_female,Urbanity_Urban,,,29,29.0
92,76.8700216575,216405.532848,131.27371986535715,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,,,12,12.0
93,70.6803770655,192279.18901,107.85909557421428,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,28,28.0
94,81.35912242992858,221840.532838,129.91645361907143,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_4,sex_female,Urbanity_Urban,,,6,6.0
96,76.97144997000001,192355.811906,113.04179594949998,Cooking_yes,Lighting_yes,age_26_35,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,43,43.0
97,51.52092717555001,107450.30978,54.50210576187142,Cooking_no,Lighting_yes,age_36_45,Education_High_School,Size_3,sex_male,Urbanity_Rural,,,28,28.0
98,61.82073764460001,141427.554,74.10581090534285,Cooking_yes,Lighting_yes,age_36_45,Education_High_School,Size_5,sex_female,Urbanity_Rural,,,6,6.0
99,57.76085330067857,116528.210932,67.94085257339286,Cooking_no,Lighting_yes,age_36_45,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,,,123,123.0
100,72.19186616378573,168880.644747,98.68628315935715,Cooking_yes,Lighting_yes,age_46_55,Education_Elementary_School,Size_7,sex_male,Urbanity_Urban,,,13,13.0
101,74.97939027664287,216651.302874,113.63865843785715,Cooking_no,Lighting_yes,age_36_45,Education_College,Size_4,sex_female,Urbanity_Rural,,,10,10.0
102,81.24186790285715,251935.529304,129.71888293335715,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_6,sex_female,Urbanity_Rural,,,3,3.0
104,54.77101953306429,101015.341596,52.56897761688571,Cooking_no,Lighting_yes,age_46_55,Education_Elementary_School,Size_5,sex_female,Urbanity_Rural,,,24,24.0
105,86.31394326064287,230078.583506,130.49503172514287,Cooking_yes,Lighting_yes,age_36_45,Education_Post_Graduate,Size_2,sex_female,Urbanity_Urban,,,27,27.0
106,85.21281094692857,225282.43605,124.1064137067857,Cooking_yes,Lighting_yes,age_36_45,Education_Post_Graduate,Size_2,sex_male,Urbanity_Urban,,,41,41.0
107,67.05555390321429,188489.410223,101.26278929328572,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_5,sex_female,Urbanity_Rural,,,8,8.0
108,65.90949615835714,151247.855045,90.07362071242856,Cooking_no,Lighting_yes,age_36_45,Education_Elementary_School,Size_6,sex_male,Urbanity_Urban,,,12,12.0
110,75.23603206778573,188788.397481,107.19995559821429,Cooking_yes,Lighting_yes,age_46_55,Education_High_School,Size_5,sex_male,Urbanity_Urban,,,5,5.0
111,61.594348870735715,152367.66931199998,82.20798183400001,Cooking_yes,Lighting_yes,age_36_45,Education_Post_Secondary,Size_3,sex_male,Urbanity_Rural,,,37,37.0
112,79.26842919214286,222367.268384,134.74868713271428,Cooking_yes,Lighting_yes,age_56_65,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,4,4.0
113,72.1606077302143,149243.353192,79.99368578064285,Cooking_yes,Lighting_yes,age_36_45,Education_Post_Secondary,Size_3,sex_male,Urbanity_Rural,,,41,41.0
114,88.14671204657142,260840.114606,146.76117652664286,Cooking_no,Lighting_yes,age_36_45,Education_College,Size_4,sex_male,Urbanity_Urban,,,15,15.0
115,81.04767343135715,264925.348856,149.71856364142855,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_3,sex_female,Urbanity_Urban,,,43,43.0
116,64.2643346916643,155760.302944,83.19835460435714,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_3,sex_male,Urbanity_Rural,,,34,34.0
117,69.89949726621428,165928.860216,93.36193069892857,Cooking_no,Lighting_yes,age_46_55,Education_High_School,Size_3,sex_male,Urbanity_Urban,,,31,31.0
118,97.74599870121428,303572.517293,176.71589952657143,Cooking_yes,Lighting_yes,age_46_55,Education_College,Size_7,sex_male,Urbanity_Urban,,,7,7.0
119,94.33633669457143,302232.842137,163.17493747342857,Cooking_yes,Lighting_yes,age_46_55,Education_College,Size_7,sex_male,Urbanity_Urban,,,7,7.0
120,51.01488457836429,79395.01067619999,40.12591812279286,Cooking_yes,Lighting_yes,age_36_45,Education_Elementary_School,Size_4,sex_male,Urbanity_Rural,,,16,16.0
121,68.38590150835714,162860.678148,97.32209270535714,Cooking_yes,Lighting_yes,age_46_55,Education_High_School,Size_2,sex_female,Urbanity_Urban,,,30,30.0
122,73.33224362357143,210448.09125,125.00449359514286,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,28,28.0
123,73.98201386957143,210310.865402,113.5679674965,Cooking_yes,Lighting_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Rural,,,37,37.0
124,72.98929973828572,215137.068632,115.69871732571428,Cooking_no,Lighting_yes,age_36_45,Education_College,Size_4,sex_male,Urbanity_Rural,,,11,11.0
126,86.6209317975,272826.06963600003,154.14468355864284,Cooking_no,Lighting_yes,age_66_75,Education_College,Size_3,sex_male,Urbanity_Urban,,,16,16.0
127,75.89959071364287,206457.500686,121.777639544,Cooking_no,Lighting_yes,age_56_65,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,3,3.0
128,91.95397324328572,267694.808351,154.3544045049286,Cooking_yes,Lighting_yes,age_46_55,Education_College,Size_3,sex_female,Urbanity_Urban,,,30,30.0
130,58.96116574328571,125837.69874,73.69510652962857,Cooking_no,Lighting_yes,age_46_55,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,,,118,118.0
131,91.50627375128573,276938.812026,159.82137957499998,Cooking_yes,Lighting_yes,age_36_45,Education_College,Size_5,sex_male,Urbanity_Urban,,,8,8.0
132,95.2758532722857,286749.93733600003,160.39251433385715,Cooking_yes,Lighting_yes,age_46_55,Education_College,Size_5,sex_male,Urbanity_Urban,,,4,4.0
134,83.12940667542858,231791.87213000003,130.39503996514284,Cooking_yes,Lighting_yes,age_36_45,Education_Post_Graduate,Size_2,sex_female,Urbanity_Urban,,,30,30.0
136,79.30420383728571,194612.424991,114.79535957921428,Cooking_yes,Lighting_yes,age_36_45,Education_Post_Secondary,Size_2,sex_female,Urbanity_Urban,,,27,27.0
137,68.94248044242858,160823.259478,93.29885894214286,Cooking_no,Lighting_yes,age_36_45,Education_High_School,Size_3,sex_male,Urbanity_Urban,,,37,37.0
138,82.23519889157143,237210.746325,138.48850371321427,Cooking_no,Lighting_yes,age_26_35,Education_Post_Secondary,Size_6,sex_female,Urbanity_Urban,,,9,9.0
139,71.25405739457143,217753.122038,115.68078103371428,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_4,sex_male,Urbanity_Rural,,,7,7.0
140,68.55035570357143,196640.646986,103.88648835871429,Cooking_yes,Lighting_yes,age_56_65,Education_Post_Graduate,Size_3,sex_male,Urbanity_Rural,,,13,13.0
141,61.432801577999996,145925.813875,85.87633099571428,Cooking_no,Lighting_yes,age_46_55,Education_Elementary_School,Size_5,sex_male,Urbanity_Urban,,,21,21.0
144,71.7313906877143,188822.731965,108.70948962578572,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,30,30.0
145,62.84808522732857,143922.347106,76.90530566038571,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Rural,,,27,27.0
146,65.89091216828571,161706.14339,88.15655312828571,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_4,sex_male,Urbanity_Rural,,,4,4.0
147,83.48369407135715,266889.687411,148.25624532085715,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_4,sex_male,Urbanity_Urban,,,9,9.0
149,84.73998653485715,254174.544972,146.55487874342856,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Urban,,,38,38.0
150,66.71703071314286,123058.502335,74.8075428190357,Cooking_yes,Lighting_yes,age_56_65,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,,,2,2.0
151,64.34077476085714,130805.280454,78.71082543342855,Cooking_no,Lighting_yes,age_56_65,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,,,30,30.0
152,68.64097884750001,170549.532895,95.45212177442858,Cooking_no,Lighting_yes,age_46_55,Education_High_School,Size_3,sex_male,Urbanity_Urban,,,40,40.0
153,91.18821398528571,304338.776798,176.14023237092857,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_7,sex_male,Urbanity_Urban,,,7,7.0
154,68.96882070321429,190502.754856,110.73141472485715,Cooking_no,Lighting_yes,age_46_55,Education_High_School,Size_5,sex_male,Urbanity_Urban,,,7,7.0
155,77.29247526042857,207900.599339,122.15422650592856,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,38,38.0
156,86.9021410082143,255160.892146,141.83033765135715,Cooking_no,Lighting_yes,age_36_45,Education_College,Size_3,sex_male,Urbanity_Urban,,,48,48.0
157,62.41504803390001,127682.701928,75.07045276955714,Cooking_no,Lighting_yes,age_36_45,Education_Elementary_School,Size_3,sex_female,Urbanity_Urban,,,125,125.0
158,71.77084180135715,178451.125741,97.53703299842856,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_5,sex_female,Urbanity_Rural,,,7,7.0
159,72.95694593914287,175225.14144500002,95.2060403415,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_5,sex_male,Urbanity_Rural,,,6,6.0
160,61.28879924468572,146503.972155,78.88171907707142,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Rural,,,31,31.0
161,70.78229803285716,159335.096269,92.48872875628571,Cooking_no,Lighting_yes,age_36_45,Education_High_School,Size_3,sex_male,Urbanity_Urban,,,39,39.0
162,81.56560708285714,240959.262221,142.5849981875,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_6,sex_male,Urbanity_Urban,,,2,2.0
163,75.39318947764285,204229.541577,122.3848130615,Cooking_no,Lighting_yes,age_36_45,Education_High_School,Size_6,sex_female,Urbanity_Urban,,,6,6.0
164,46.26617191039286,69004.9985016,35.25014969032856,Cooking_no,Lighting_yes,age_36_45,Education_Elementary_School,Size_3,sex_female,Urbanity_Rural,,,125,125.0
165,85.36741741864286,252326.981778,143.88762213728572,Cooking_no,Lighting_yes,age_46_55,Education_High_School,Size_9,sex_female,Urbanity_Urban,,,7,7.0
