,Electricity,Income,Water,e_AC,e_Cooking,e_Lighting,e_TV,i_Age,i_Education,i_FamilySize,i_Sex,i_Urbanity,real_index,sw,w,wf
965,125.90604385,245320.329348,176.129185348,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_College,Size_1,sex_male,Urbanity_Urban,965.0,81.0,1,3.421225550913668
966,93.93120794149999,147238.772585,99.0780183548,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_1,sex_female,Urbanity_Rural,966.0,21.0,1,8.874590227022395
967,128.041947389,245759.078757,179.544523586,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_College,Size_1,sex_female,Urbanity_Urban,967.0,81.0,1,7.999587651272883
970,139.097567494,291052.45068,212.673561245,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_College,Size_4,sex_female,Urbanity_Urban,970.0,81.0,1,10.367329026289724
971,95.6576228957,137645.874724,101.213656518,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_26_35,Education_Elementary_School,Size_4,sex_female,Urbanity_Urban,971.0,31.0,1,18.72472398148362
972,118.369583819,230025.663,171.136474932,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_56_65,Education_Elementary_School,Size_10,sex_male,Urbanity_Urban,972.0,61.0,1,24.99999811360705
974,135.549098539,267626.669541,193.302435125,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_56_65,Education_College,Size_2,sex_male,Urbanity_Urban,974.0,81.0,1,5.07883590146016
975,113.60940895600001,193673.242302,145.048562459,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_High_School,Size_5,sex_male,Urbanity_Urban,975.0,61.0,1,16.31110321698715
976,117.481937161,174241.8364,131.596104322,AC_yes,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_High_School,Size_3,sex_male,Urbanity_Urban,976.0,31.0,1,54.72446039477349
977,135.516838272,257555.62520300003,187.204456503,AC_yes,Cooking_yes,Lighting_yes,TV_yes,age_56_65,Education_Post_Graduate,Size_2,sex_female,Urbanity_Urban,977.0,81.0,1,3.6311880176048597
978,115.28825519,211989.895391,153.055514418,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,978.0,81.0,1,20.8700067968782
979,102.84849647899999,138566.700772,103.754416692,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Elementary_School,Size_4,sex_male,Urbanity_Urban,979.0,31.0,1,22.90238230108818
0,36.260576655600005,235643.656965,78.9357592075,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,,,19,19.0
1,33.045496791600016,190985.244213,66.4859655240875,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_High_School,Size_4,sex_female,Urbanity_Urban,,,24,24.0
2,40.4235567492,248217.247904,85.0936676955875,AC_yes,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,,,9,9.0
3,42.336968907300005,296692.481862,96.18222173772502,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Graduate,Size_6,sex_female,Urbanity_Urban,,,11,11.0
7,37.944450191399994,199050.038097,66.85852626495,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_High_School,Size_5,sex_male,Urbanity_Urban,,,19,19.0
8,41.4076941588,257495.310309,87.0388966463125,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_College,Size_3,sex_male,Urbanity_Urban,,,92,92.0
9,25.79698636965,120016.580757,35.9416267768225,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_High_School,Size_3,sex_male,Urbanity_Rural,,,1,1.0
10,40.5129715269,260493.396025,88.34203272570001,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_College,Size_3,sex_male,Urbanity_Urban,,,95,95.0
11,38.6414639634,229851.528037,79.68704552238749,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_56_65,Education_Post_Secondary,Size_3,sex_female,Urbanity_Urban,,,37,37.0
12,29.08840981053001,136719.86999200002,45.678299953060005,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,,,35,35.0
13,40.617902700900004,251178.64158400003,82.582096284325,AC_yes,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_College,Size_2,sex_male,Urbanity_Urban,,,52,52.0
14,26.874331371780002,141420.742233,43.45873657243875,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_High_School,Size_4,sex_female,Urbanity_Rural,,,1,1.0
17,35.76336067950001,167225.159313,57.01924220092501,AC_yes,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_High_School,Size_2,sex_male,Urbanity_Urban,,,26,26.0
18,35.6374538787,172925.53789200002,57.1035712481125,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Elementary_School,Size_7,sex_male,Urbanity_Urban,,,27,27.0
19,39.80053427730002,287540.134536,97.3317349604125,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_College,Size_5,sex_male,Urbanity_Urban,,,36,36.0
22,35.819923183200004,213955.488629,73.13524694228751,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,87,87.0
24,37.50864479430001,217615.341325,67.06992338122501,AC_yes,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Rural,,,60,60.0
25,20.453113211910008,59766.7707545,16.257019666762503,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Elementary_School,Size_2,sex_male,Urbanity_Rural,,,2,2.0
26,31.470143222100006,123602.33211,38.993664489387506,AC_yes,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_High_School,Size_2,sex_female,Urbanity_Rural,,,2,2.0
27,33.810055472100004,201245.088734,63.623607276262504,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_College,Size_1,sex_female,Urbanity_Rural,,,14,14.0
28,27.834278464350007,115883.406034,39.87028545467375,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,,,32,32.0
30,28.762366951770005,135038.575354,45.11538318159875,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,,,46,46.0
31,30.481336921199997,161258.916607,51.19678538325,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Rural,,,26,26.0
32,36.2566459737,221300.094701,74.683484054,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,78,78.0
33,43.51903674270001,281828.486664,90.7820452156625,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_56_65,Education_College,Size_3,sex_female,Urbanity_Urban,,,40,40.0
34,41.62586029350001,310871.997962,105.79276875110001,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_College,Size_6,sex_male,Urbanity_Urban,,,21,21.0
36,43.34111294460001,275374.466639,89.41476331575001,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_66_75,Education_College,Size_2,sex_female,Urbanity_Urban,,,41,41.0
38,33.15712406130001,200329.880834,64.71284941,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_5,sex_female,Urbanity_Rural,,,22,22.0
40,38.794213838100006,245571.79140500003,79.2799370198875,AC_yes,Cooking_yes,Lighting_yes,TV_yes,age_36_45,Education_College,Size_1,sex_female,Urbanity_Urban,,,20,20.0
41,33.409040101200006,172159.512714,54.397854286000005,AC_yes,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Rural,,,29,29.0
42,29.53902189501001,162143.134226,52.136636542225,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_3,sex_male,Urbanity_Rural,,,33,33.0
44,41.66840491650001,296487.617758,98.01544958268751,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_26_35,Education_College,Size_7,sex_male,Urbanity_Urban,,,50,50.0
45,26.782880242020006,87744.3685981,25.7552653810725,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Elementary_School,Size_3,sex_male,Urbanity_Rural,,,2,2.0
46,40.497016193700006,259884.803676,84.538169665875,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_College,Size_3,sex_male,Urbanity_Urban,,,92,92.0
47,28.18566978483001,145519.972793,50.024038155325,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Elementary_School,Size_4,sex_male,Urbanity_Urban,,,11,11.0
49,31.802954989200003,167886.715972,54.3617659285375,AC_yes,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Rural,,,24,24.0
50,31.205188460100004,168660.06514000002,57.8125874851125,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_High_School,Size_2,sex_female,Urbanity_Urban,,,41,41.0
51,40.906418792400004,274595.209463,90.50631566936251,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_College,Size_4,sex_male,Urbanity_Urban,,,31,31.0
53,30.14885863020001,156808.59635799998,52.529209049900004,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_High_School,Size_2,sex_male,Urbanity_Urban,,,38,38.0
54,38.21746281150001,258661.96506,86.61161723352501,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_College,Size_3,sex_male,Urbanity_Urban,,,88,88.0
56,28.700246753010006,123544.855324,41.86302968612,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,,,40,40.0
57,30.097715098500004,144750.348478,49.506878466025,AC_yes,Cooking_yes,Lighting_yes,TV_yes,age_56_65,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,,,17,17.0
58,43.85910312990001,265203.466865,88.2714448805,AC_yes,Cooking_yes,Lighting_yes,TV_yes,age_56_65,Education_College,Size_2,sex_male,Urbanity_Urban,,,12,12.0
59,35.39386917450001,201356.481265,69.5968308022375,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_26_35,Education_Post_Secondary,Size_2,sex_female,Urbanity_Urban,,,68,68.0
60,36.6416253438,229788.44657800003,79.15442972735,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_66_75,Education_Post_Secondary,Size_2,sex_female,Urbanity_Urban,,,34,34.0
61,40.61757806130001,267303.04658,89.05400934796249,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_56_65,Education_College,Size_2,sex_male,Urbanity_Urban,,,22,22.0
63,40.06261076310001,261900.440851,89.3897406185875,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Urban,,,67,67.0
64,34.75068762660001,196878.854286,67.93641920045,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_High_School,Size_5,sex_male,Urbanity_Urban,,,25,25.0
65,34.948118226000005,195039.33357,68.247852580325,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_1,sex_male,Urbanity_Urban,,,10,10.0
67,38.5168918329,235162.400423,83.27259173472501,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_56_65,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,33,33.0
68,40.76279654160001,271811.662458,90.82123778895,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_56_65,Education_College,Size_3,sex_male,Urbanity_Urban,,,45,45.0
69,30.462660922500007,173301.28238299998,54.899694656712505,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Rural,,,25,25.0
70,29.24075492034001,132350.409005,40.9115572963975,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_19_25,Education_Post_Secondary,Size_2,sex_male,Urbanity_Rural,,,14,14.0
71,39.05439221850001,246052.963675,82.8267271229625,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_College,Size_2,sex_male,Urbanity_Urban,,,69,69.0
72,42.7165382397,282810.421868,95.0288071083125,AC_yes,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_College,Size_4,sex_male,Urbanity_Urban,,,15,15.0
73,37.1763886983,239791.648589,74.5804198533125,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_26_35,Education_College,Size_6,sex_male,Urbanity_Rural,,,19,19.0
74,31.168070316300003,151523.959137,51.24498591225001,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_26_35,Education_Elementary_School,Size_6,sex_male,Urbanity_Urban,,,9,9.0
75,36.6050201994,196235.095621,65.7607054046375,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_High_School,Size_4,sex_female,Urbanity_Urban,,,12,12.0
76,43.2890017764,276933.044591,89.70011037981251,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_College,Size_4,sex_male,Urbanity_Urban,,,34,34.0
77,37.226190494700006,201725.345158,69.8684998057375,AC_yes,Cooking_yes,Lighting_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,60,60.0
81,42.64372222680001,286811.821369,94.6256878246375,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_College,Size_5,sex_male,Urbanity_Urban,,,39,39.0
83,39.824166288300006,286122.699792,93.29324392731252,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_College,Size_5,sex_male,Urbanity_Urban,,,38,38.0
84,29.301154694909997,158907.471346,53.565107726325,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_High_School,Size_2,sex_male,Urbanity_Urban,,,43,43.0
85,30.7624903425,124962.150158,43.803742589496245,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,,,36,36.0
87,34.2866959863,204594.008798,69.69530426538749,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,66,66.0
89,27.167942769240007,139815.854603,44.1376019981625,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_1,sex_male,Urbanity_Rural,,,12,12.0
92,31.55148390180001,143840.502851,49.00636543285,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_56_65,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,,,19,19.0
93,35.999171110800006,225333.09020300003,71.00340834633751,AC_yes,Cooking_yes,Lighting_yes,TV_yes,age_56_65,Education_College,Size_3,sex_male,Urbanity_Rural,,,22,22.0
94,31.46433884880001,167596.961075,52.29350323980001,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_56_65,Education_Post_Secondary,Size_2,sex_male,Urbanity_Rural,,,6,6.0
97,39.51361265460001,236368.66045100003,82.8418269154625,AC_yes,Cooking_yes,Lighting_yes,TV_yes,age_56_65,Education_Post_Secondary,Size_3,sex_female,Urbanity_Urban,,,25,25.0
98,34.66769389860001,191186.328368,64.26881939930001,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_High_School,Size_4,sex_female,Urbanity_Urban,,,28,28.0
99,31.926374136000007,151985.853592,51.6763609059125,AC_yes,Cooking_yes,Lighting_yes,TV_yes,age_36_45,Education_Elementary_School,Size_5,sex_male,Urbanity_Urban,,,13,13.0
100,37.90539318570001,252141.758261,85.8785635140875,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,,,16,16.0
101,35.55642606660001,213309.054307,74.16005936930001,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,84,84.0
102,44.436666692100005,295798.880503,98.91627637315,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_College,Size_5,sex_female,Urbanity_Urban,,,22,22.0
103,34.537307794200004,192687.19165,65.59555421003749,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_56_65,Education_High_School,Size_3,sex_male,Urbanity_Urban,,,31,31.0
104,35.039867459700005,217131.513887,75.6829754884625,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,79,79.0
105,29.30575635996,175468.44708800002,55.459023758925,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_56_65,Education_Post_Secondary,Size_3,sex_male,Urbanity_Rural,,,13,13.0
106,24.894282669510005,105683.848171,33.293834698602495,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_66_75,Education_Elementary_School,Size_3,sex_female,Urbanity_Rural,,,1,1.0
107,29.122724589659995,156342.741438,49.33611182027501,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_2,sex_male,Urbanity_Rural,,,31,31.0
108,40.0088768601,268758.45564400003,89.24636047373751,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_College,Size_2,sex_female,Urbanity_Urban,,,70,70.0
109,29.921530767480007,129965.236524,44.5936443311825,AC_yes,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,,,19,19.0
110,41.104194198,260409.530616,85.339548039025,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_56_65,Education_College,Size_2,sex_male,Urbanity_Urban,,,23,23.0
112,31.759806963300008,179052.60139300005,55.9546160215,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Post_Graduate,Size_1,sex_female,Urbanity_Rural,,,8,8.0
114,25.698139014480006,103430.340753,35.067531903055006,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Elementary_School,Size_1,sex_male,Urbanity_Urban,,,15,15.0
115,36.47511263370001,211399.479425,72.21278633415,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,65,65.0
116,39.15464961960001,261624.564401,87.470252435125,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_College,Size_2,sex_female,Urbanity_Urban,,,64,64.0
117,29.865580543410005,158528.75796,50.27760959533751,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_2,sex_female,Urbanity_Rural,,,24,24.0
118,32.00926447680001,168912.196917,53.55224206643751,AC_yes,Cooking_yes,Lighting_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_3,sex_female,Urbanity_Rural,,,24,24.0
120,27.770525438820002,141329.536627,44.589290266735,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_1,sex_male,Urbanity_Rural,,,2,2.0
121,32.565611999100014,175352.451796,55.480710722474996,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_66_75,Education_Post_Secondary,Size_2,sex_male,Urbanity_Rural,,,18,18.0
122,30.703718121600005,168683.483103,56.32635781083751,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_26_35,Education_Post_Secondary,Size_4,sex_female,Urbanity_Rural,,,18,18.0
123,39.911995565400005,242767.98018,76.8305581431875,AC_yes,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_College,Size_5,sex_male,Urbanity_Rural,,,12,12.0
124,35.0434702929,216702.317518,67.373928852,AC_yes,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Rural,,,54,54.0
125,32.810219852100005,173500.273869,59.28194729105,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_High_School,Size_3,sex_male,Urbanity_Urban,,,51,51.0
126,29.910491701800012,139552.58805,48.268754275412505,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,,,44,44.0
127,32.185182272700004,177220.032749,60.2049347458875,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_High_School,Size_3,sex_female,Urbanity_Urban,,,49,49.0
128,40.533141477,280844.425696,93.11071220008749,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_56_65,Education_College,Size_3,sex_female,Urbanity_Urban,,,41,41.0
129,38.75775393990001,260329.57264,88.85630585260002,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_College,Size_3,sex_male,Urbanity_Urban,,,86,86.0
130,27.406097771220004,122339.159862,42.111401049331256,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,,,48,48.0
131,37.38324949230001,240219.454467,82.76478060741252,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_5,sex_female,Urbanity_Urban,,,38,38.0
132,29.620533720840015,151892.41488,46.915574227125006,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_26_35,Education_Post_Secondary,Size_3,sex_male,Urbanity_Rural,,,45,45.0
133,28.154527067970008,105091.070563,30.771870900777508,AC_yes,Cooking_yes,Lighting_yes,TV_yes,age_19_25,Education_High_School,Size_3,sex_male,Urbanity_Rural,,,1,1.0
134,39.72641718210001,257064.767908,83.8704344852,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_College,Size_2,sex_female,Urbanity_Urban,,,78,78.0
135,30.068345381100002,138841.142697,42.909618724815,AC_yes,Cooking_yes,Lighting_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_1,sex_male,Urbanity_Rural,,,5,5.0
136,40.3297705863,286472.022982,93.6800703682875,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Post_Graduate,Size_6,sex_male,Urbanity_Urban,,,23,23.0
137,39.20507074470001,260283.903778,92.536521864725,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_6,sex_male,Urbanity_Urban,,,13,13.0
139,41.7217649757,246079.623906,83.78428739491251,AC_yes,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_College,Size_1,sex_female,Urbanity_Urban,,,7,7.0
141,34.58584730130001,196128.080486,67.9010873468375,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_1,sex_male,Urbanity_Urban,,,6,6.0
143,34.11780758520001,196909.262131,68.85208336785,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,73,73.0
144,35.318379915600005,194148.088922,65.6196375549,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_56_65,Education_High_School,Size_3,sex_female,Urbanity_Urban,,,31,31.0
147,42.4524628824,302757.198529,99.35608723453751,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_College,Size_6,sex_male,Urbanity_Urban,,,19,19.0
150,42.48212817720001,283170.518306,94.73065443813749,AC_yes,Cooking_yes,Lighting_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_9,sex_female,Urbanity_Urban,,,51,51.0
151,40.3472538756,261399.842203,87.74886455800001,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_6,sex_female,Urbanity_Urban,,,21,21.0
152,35.8682979,168837.82203399998,59.915005509787505,AC_yes,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_Elementary_School,Size_6,sex_male,Urbanity_Urban,,,3,3.0
153,41.70073687620001,251961.847514,89.3002980382,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_6,sex_male,Urbanity_Urban,,,15,15.0
154,40.8216924183,246235.910294,85.546816514,AC_yes,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,,,10,10.0
155,41.61686227950001,275964.22931900003,96.76561646735001,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_7,sex_female,Urbanity_Urban,,,42,42.0
156,45.13536901110001,280674.456079,97.33721354717501,AC_yes,Cooking_yes,Lighting_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_8,sex_female,Urbanity_Urban,,,59,59.0
157,36.715375155900006,195255.647026,66.880654987225,AC_yes,Cooking_yes,Lighting_yes,TV_yes,age_36_45,Education_High_School,Size_5,sex_male,Urbanity_Urban,,,23,23.0
160,42.6555234912,298642.740648,98.78884339341252,AC_yes,Cooking_no,Lighting_no,TV_yes,age_46_55,Education_College,Size_6,sex_male,Urbanity_Urban,,,31,31.0
163,29.695722465600014,175681.450321,57.9035291797,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_3,sex_female,Urbanity_Rural,,,32,32.0
164,34.415799758700004,221591.82234,73.82569053395001,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_3,sex_female,Urbanity_Urban,,,76,76.0
165,40.09866885150001,245438.77644,83.05069111672502,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_56_65,Education_Post_Graduate,Size_2,sex_male,Urbanity_Urban,,,14,14.0
166,38.0526058146,244036.93735500003,80.03436289207501,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_26_35,Education_College,Size_2,sex_male,Urbanity_Urban,,,69,69.0
167,28.731535561290002,146662.59271300002,51.513018887362506,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_76_85,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,,,15,15.0
168,34.8843361353,232985.234561,72.61472627890001,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_College,Size_4,sex_male,Urbanity_Rural,,,21,21.0
169,41.1890833044,276485.852872,92.462671627775,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_56_65,Education_College,Size_3,sex_male,Urbanity_Urban,,,39,39.0
171,30.512350377900006,157541.514421,51.29097503958751,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Rural,,,26,26.0
172,29.895893349570002,147672.439901,50.65047260492501,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Elementary_School,Size_4,sex_male,Urbanity_Urban,,,11,11.0
173,30.575364095100014,163358.600348,57.16290127721251,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_76_85,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,,,15,15.0
175,38.291260065,226231.680494,76.18054287717501,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_3,sex_female,Urbanity_Urban,,,74,74.0
176,27.642014416500004,127679.492152,44.086105277079994,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,,,53,53.0
177,34.6020559839,184827.132543,62.6554040431125,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_High_School,Size_3,sex_male,Urbanity_Urban,,,60,60.0
178,37.7395716189,211042.346511,72.06378970215,AC_yes,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,52,52.0
179,38.837302017,250563.641462,80.925699627925,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_26_35,Education_Post_Graduate,Size_4,sex_male,Urbanity_Urban,,,20,20.0
