,Electricity,Income,Water,e_AC,e_Lighting,e_Refrigeration,e_TV,i_Age,i_Education,i_FamilySize,i_Sex,i_Urbanity,real_index,sw,w,wf
914,140.361839585,262425.639236,192.25745348400002,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_2,sex_female,Urbanity_Urban,914.0,81.0,1,8.223102630363968
916,136.84292672700002,293123.018979,209.660121024,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_5,sex_female,Urbanity_Urban,916.0,81.0,1,5.76079353478768
917,152.155875719,304635.05749000004,215.41915691,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_6,sex_male,Urbanity_Urban,917.0,81.0,1,1.3601558508924363
918,149.967863205,314633.350318,221.914256011,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_6,sex_female,Urbanity_Urban,918.0,81.0,1,0.8592488129093052
919,148.08632927,308228.141,215.14460622599998,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_6,sex_male,Urbanity_Urban,919.0,81.0,1,0.3601558508924363
920,140.215847339,277806.2457,198.28094125799998,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_56_65,Education_College,Size_3,sex_female,Urbanity_Urban,920.0,81.0,1,3.9633960114603966
921,137.665947446,267275.202157,194.88114109400001,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Urban,921.0,81.0,1,15.625220069709655
922,100.133477788,141071.326727,105.214523448,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_56_65,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,922.0,31.0,1,8.852948220438073
924,133.878214796,259304.165931,189.92393373299998,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_2,sex_female,Urbanity_Urban,924.0,81.0,1,6.878556225695405
925,135.837606111,258667.441499,187.56148307599997,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_2,sex_female,Urbanity_Urban,925.0,81.0,1,13.878556225695405
928,114.039815655,206372.198216,143.499610798,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_6,sex_male,Urbanity_Rural,928.0,51.0,1,2.7842924664827464
929,140.064962743,257299.738229,185.656020153,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_6,sex_male,Urbanity_Urban,929.0,81.0,1,-0.37759072728860943
931,102.68771703700001,142033.06210399998,103.74332057299999,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_66_75,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,931.0,31.0,1,16.571813263465863
932,128.28511366700002,208170.459106,158.31887973,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,932.0,81.0,1,5.986263090166048
933,151.48526322799998,288883.516032,210.03570741599998,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_4,sex_female,Urbanity_Urban,933.0,81.0,1,0.8617605227292877
934,132.458124871,245727.563406,178.96877202599998,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_5,sex_female,Urbanity_Urban,934.0,81.0,1,2.367593361275265
935,125.32347416299999,220091.259361,162.470076296,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,935.0,81.0,1,12.887473491528624
936,133.841117709,239880.477787,168.072137809,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_1,sex_male,Urbanity_Urban,936.0,81.0,1,1.1058435738178076
937,137.47762947299998,255816.73510500003,181.804245575,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_2,sex_male,Urbanity_Urban,937.0,81.0,1,3.724009668347094
938,140.310840115,256537.25786,185.92523009400003,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_2,sex_male,Urbanity_Urban,938.0,81.0,1,7.724009668347094
939,93.9530638412,121194.927305,90.14327111520001,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,939.0,31.0,1,18.11265483934165
940,128.57772141,206945.529164,154.987773231,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,940.0,81.0,1,9.986263090166048
942,144.20969192299998,272819.73434,196.78114224,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_66_75,Education_College,Size_2,sex_male,Urbanity_Urban,942.0,81.0,1,7.183168092471291
943,118.095244791,190851.123555,141.284509045,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_1,sex_male,Urbanity_Urban,943.0,81.0,1,4.3680969956366695
0,10.545780371500001,149866.762368,32.75295578640001,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Elementary_School,Size_4,sex_male,Urbanity_Urban,,,5,5.0
1,12.423047947599997,190755.237515,43.1225514243,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_1,sex_female,Urbanity_Urban,,,31,31.0
2,12.891334165899991,203914.036543,47.29831590960001,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_1,sex_female,Urbanity_Urban,,,4,4.0
3,12.69677296639999,228166.357154,49.7357730099,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_56_65,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,42,42.0
5,12.211290861799995,187211.889906,42.51676111260001,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_1,sex_male,Urbanity_Urban,,,30,30.0
6,11.372371865299996,171256.328961,38.845912342800005,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Elementary_School,Size_6,sex_female,Urbanity_Urban,,,17,17.0
7,15.0616613702,312824.598259,67.77762814740001,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_6,sex_female,Urbanity_Urban,,,12,12.0
8,11.177126497800003,138671.10313,30.933279390600006,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,,,71,71.0
9,13.782878357299992,268963.156778,56.64730442070001,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Urban,,,130,130.0
12,13.452104034599998,213821.377695,47.075423982900006,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,153,153.0
13,12.517982865699992,225914.072511,51.3699885252,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_3,sex_female,Urbanity_Urban,,,125,125.0
14,12.482002740599995,220338.90007,50.533222475700015,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,124,124.0
15,12.830589279599991,202248.75465,45.9621180459,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_2,sex_female,Urbanity_Urban,,,98,98.0
17,12.886259021200004,235415.053822,49.49349597540001,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_1,sex_male,Urbanity_Urban,,,38,38.0
18,13.650062491599996,240827.012413,51.23885922960001,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_1,sex_male,Urbanity_Urban,,,6,6.0
19,13.854761686800003,256859.364304,55.43074234080001,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_3,sex_male,Urbanity_Urban,,,147,147.0
20,13.250023365299995,224180.370004,49.881968766300005,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,126,126.0
22,12.954448921500003,229536.46453000003,48.362710783500006,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_High_School,Size_7,sex_female,Urbanity_Urban,,,48,48.0
23,11.7901146576,186332.823158,41.9561341392,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_High_School,Size_3,sex_female,Urbanity_Urban,,,100,100.0
24,14.278039003499998,273130.856202,59.88093312870001,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Graduate,Size_5,sex_female,Urbanity_Urban,,,31,31.0
25,11.009105199099992,174250.71293900002,39.9944273415,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_High_School,Size_3,sex_male,Urbanity_Urban,,,89,89.0
26,13.720150814199997,266180.104733,58.42889585010002,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Urban,,,133,133.0
27,13.2452544012,232759.234813,52.797194844900005,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_56_65,Education_Post_Secondary,Size_3,sex_female,Urbanity_Urban,,,40,40.0
28,10.7454871953,145297.024637,33.0915354105,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_56_65,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,,,20,20.0
29,9.474055777099991,108191.019788,24.533439438450003,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Elementary_School,Size_1,sex_female,Urbanity_Urban,,,14,14.0
30,15.609976969599984,285736.246421,63.392521293000016,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_5,sex_male,Urbanity_Urban,,,50,50.0
31,15.481572064000005,270315.664646,58.16876737800001,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Urban,,,126,126.0
32,12.050072289200003,203372.545638,40.57441404870001,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_2,sex_male,Urbanity_Rural,,,87,87.0
34,11.498241476299995,184337.61582,38.9460845034,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_5,sex_male,Urbanity_Rural,,,34,34.0
36,12.743155888299995,204984.242623,45.54394348650001,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,65,65.0
37,13.473531046399998,258389.893166,54.83944794840001,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_2,sex_male,Urbanity_Urban,,,73,73.0
38,12.733217231599994,225948.47745700003,50.70272720160001,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_56_65,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,40,40.0
39,14.247765743299993,253369.331904,52.99724967600001,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Graduate,Size_3,sex_male,Urbanity_Urban,,,104,104.0
41,13.981518747799996,274191.460848,58.31181691200001,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_26_35,Education_College,Size_5,sex_male,Urbanity_Urban,,,20,20.0
43,11.83026047429999,195245.822134,41.4849630609,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_4,sex_female,Urbanity_Rural,,,13,13.0
44,10.226383195899999,133648.130409,30.329544849,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,,,72,72.0
45,13.87113732489999,271145.980173,59.020943391,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Urban,,,131,131.0
46,14.572708457700003,282786.415916,61.43017237500001,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_56_65,Education_College,Size_3,sex_female,Urbanity_Urban,,,45,45.0
47,11.490103238000003,155938.826364,34.30581147390001,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Elementary_School,Size_4,sex_female,Urbanity_Urban,,,4,4.0
48,10.760261467299998,116502.276882,25.419639967380007,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_26_35,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,,,70,70.0
49,14.570640361699986,247783.996315,52.71318214920001,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_26_35,Education_College,Size_3,sex_male,Urbanity_Urban,,,129,129.0
50,14.944140538099987,290545.09545100003,63.25266056040002,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_66_75,Education_College,Size_3,sex_female,Urbanity_Urban,,,110,110.0
51,11.401742471700004,166315.913788,36.4697417973,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_High_School,Size_2,sex_male,Urbanity_Urban,,,37,37.0
52,10.470541835199995,122174.884846,27.57523232688,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,,,30,30.0
53,9.773495094279994,120179.252897,26.514460561949996,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,,,54,54.0
54,13.8370083226,256076.841561,53.86568566470001,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_2,sex_male,Urbanity_Urban,,,71,71.0
56,14.441571089000007,313187.44045,68.90723481090001,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_6,sex_female,Urbanity_Urban,,,13,13.0
57,11.668368779999994,213925.565785,43.46696225790001,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_3,sex_male,Urbanity_Rural,,,130,130.0
58,14.324105720999995,295046.936758,64.41904951680002,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_5,sex_female,Urbanity_Urban,,,47,47.0
59,15.197985316699999,308986.388289,66.21666760800002,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_6,sex_male,Urbanity_Urban,,,13,13.0
61,11.254834560299997,185059.016458,41.041072770300005,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_High_School,Size_3,sex_female,Urbanity_Urban,,,101,101.0
62,14.409805090499987,276012.150475,59.064426395100014,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_3,sex_female,Urbanity_Urban,,,128,128.0
64,13.872910390599998,242474.529198,52.96677217620001,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,,,18,18.0
67,11.124547894299994,185581.641047,39.3686779785,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_5,sex_male,Urbanity_Rural,,,37,37.0
68,14.034356212700004,260620.607177,54.89308945410002,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_2,sex_female,Urbanity_Urban,,,69,69.0
69,12.664917470799992,227647.634365,46.113585060000005,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_3,sex_female,Urbanity_Rural,,,102,102.0
74,15.019247159200006,274217.433192,58.764773841600004,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Urban,,,132,132.0
75,12.6481689437,197118.658193,43.6144579404,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_56_65,Education_High_School,Size_3,sex_female,Urbanity_Urban,,,21,21.0
76,12.657625995999993,213643.734668,47.95193601300001,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,65,65.0
78,14.575266029099993,280729.640888,60.027236759999994,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_4,sex_male,Urbanity_Urban,,,21,21.0
79,12.3054730928,194957.249895,42.988140891,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_1,sex_male,Urbanity_Urban,,,4,4.0
81,12.513457522799996,202009.601997,44.386251559200005,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,97,97.0
82,10.428883417500003,136988.118752,30.343548927900002,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Elementary_School,Size_3,sex_female,Urbanity_Urban,,,78,78.0
85,12.400604436999998,232660.292945,51.72965213730001,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_56_65,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,44,44.0
86,11.66593914789999,213041.674424,47.29048288920001,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,62,62.0
87,11.972440882699999,187757.671254,42.460121502899995,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_56_65,Education_High_School,Size_3,sex_male,Urbanity_Urban,,,23,23.0
88,14.008121448499992,267657.632062,57.30682312800002,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_3,sex_female,Urbanity_Urban,,,158,158.0
89,10.577731682199996,200883.561554,41.541629586300004,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_2,sex_male,Urbanity_Rural,,,56,56.0
91,9.47702308062999,127640.616046,26.220618595950008,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_High_School,Size_3,sex_male,Urbanity_Rural,,,1,1.0
92,14.464861667000008,291902.750362,64.14877983000002,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_76_85,Education_College,Size_3,sex_male,Urbanity_Urban,,,100,100.0
93,8.620047995999997,98324.3494585,18.832346151720003,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_26_35,Education_High_School,Size_2,sex_male,Urbanity_Rural,,,1,1.0
94,13.171972643099991,245035.305554,50.71305705810002,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_2,sex_male,Urbanity_Urban,,,101,101.0
95,12.143159118399993,187362.509339,41.334813783,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_56_65,Education_High_School,Size_3,sex_male,Urbanity_Urban,,,25,25.0
96,11.062577752899998,205735.395288,40.48391872650001,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Graduate,Size_3,sex_female,Urbanity_Rural,,,117,117.0
97,11.838357235399997,213162.855801,48.899703681000005,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,123,123.0
98,11.488762131599998,169951.660778,36.754245415800014,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Elementary_School,Size_5,sex_female,Urbanity_Urban,,,4,4.0
99,13.9036080562,264064.476785,56.01612370860002,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_2,sex_female,Urbanity_Urban,,,75,75.0
100,10.416735737599993,129837.167267,28.232474154450003,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,,,89,89.0
101,12.340836181,212379.226383,48.11516627190001,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,66,66.0
102,12.98351178179999,238312.391875,50.533954337400004,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Graduate,Size_2,sex_male,Urbanity_Urban,,,51,51.0
103,11.679774140799992,172709.626355,38.767682235600006,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_High_School,Size_2,sex_male,Urbanity_Urban,,,34,34.0
105,13.516628559699996,249422.992872,53.586038234100016,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_6,sex_male,Urbanity_Urban,,,37,37.0
106,11.821977215999993,194533.912122,42.99529003080001,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_High_School,Size_4,sex_female,Urbanity_Urban,,,30,30.0
108,11.932879836300003,195630.69879,39.203297898,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_1,sex_female,Urbanity_Rural,,,29,29.0
111,14.246884865499993,266604.283964,56.42617697879999,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Urban,,,126,126.0
112,11.684355637400003,175419.065246,39.0920511309,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_High_School,Size_3,sex_male,Urbanity_Urban,,,70,70.0
116,12.255880920300001,194702.642811,43.27754902170001,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_High_School,Size_5,sex_female,Urbanity_Urban,,,29,29.0
117,12.933961347199997,234662.636003,52.18993980660002,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_66_75,Education_Post_Secondary,Size_2,sex_female,Urbanity_Urban,,,54,54.0
121,13.996795646599992,227400.542024,50.48324849400001,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,,,48,48.0
122,13.209729498299993,249335.875957,54.910517387100015,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_66_75,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,,,3,3.0
123,13.65807207329999,240754.66605,51.23929834080002,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Graduate,Size_2,sex_male,Urbanity_Urban,,,47,47.0
124,12.769622364499995,202623.51174,42.19417038270001,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_High_School,Size_5,sex_male,Urbanity_Urban,,,1,1.0
128,13.3786859442,236620.891922,50.191385275800016,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_26_35,Education_College,Size_2,sex_male,Urbanity_Urban,,,70,70.0
130,13.8222196718,255138.978691,56.54077115610002,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_2,sex_male,Urbanity_Urban,,,67,67.0
134,11.034392200900001,181150.618896,38.7576699981,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_High_School,Size_3,sex_male,Urbanity_Urban,,,87,87.0
135,13.912976938,255708.259736,56.037639871799996,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_2,sex_female,Urbanity_Urban,,,101,101.0
136,9.768365144629996,131813.038633,29.56068705591001,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,,,85,85.0
137,14.441387788300005,275216.124112,60.81760703430001,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_4,sex_male,Urbanity_Urban,,,48,48.0
138,12.198151962699995,197484.595412,43.98488087310001,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_High_School,Size_5,sex_male,Urbanity_Urban,,,30,30.0
139,12.160373867399997,202484.058233,45.19973171010001,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,93,93.0
140,10.092895810599998,127497.55726400002,28.48199134356001,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,,,36,36.0
141,14.0402355194,275630.723972,60.87213507000001,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_3,sex_female,Urbanity_Urban,,,125,125.0
142,12.036631041299998,183860.900177,42.07290311310001,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_High_School,Size_3,sex_female,Urbanity_Urban,,,100,100.0
143,10.1297692861,153344.443237,34.192737897,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_56_65,Education_Elementary_School,Size_3,sex_female,Urbanity_Urban,,,19,19.0
145,8.66053779229999,90980.4128438,17.035570725360003,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Elementary_School,Size_3,sex_male,Urbanity_Rural,,,4,4.0
146,14.6976087102,280948.92158200004,59.97124722360002,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_5,sex_male,Urbanity_Urban,,,48,48.0
148,12.776049741799994,208874.240794,41.80990735980001,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Graduate,Size_3,sex_female,Urbanity_Rural,,,82,82.0
149,14.267665479800002,280872.850179,61.07916026670003,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_56_65,Education_College,Size_3,sex_female,Urbanity_Urban,,,43,43.0
150,12.8566078076,210888.873609,46.754906012700005,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_2,sex_female,Urbanity_Urban,,,91,91.0
151,13.410414720600002,232524.313637,51.93099230370001,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_3,sex_female,Urbanity_Urban,,,123,123.0
153,13.648777624600001,272861.856379,58.61691342,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_4,sex_male,Urbanity_Urban,,,22,22.0
154,14.187594844499998,276366.415767,60.19237320390002,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_4,sex_male,Urbanity_Urban,,,21,21.0
155,14.773961858900009,298968.74177,63.440894547,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Graduate,Size_7,sex_male,Urbanity_Urban,,,47,47.0
157,13.429601450500002,291913.818059,61.40208580680002,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_5,sex_male,Urbanity_Urban,,,22,22.0
160,14.135055014399995,263354.879051,60.681248644200025,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_66_75,Education_Post_Secondary,Size_5,sex_female,Urbanity_Urban,,,4,4.0
161,12.027394754599996,208856.338379,45.75661971420001,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,154,154.0
163,12.604129370400003,267380.591528,56.024093647200004,AC_yes,Lighting_yes,Refrigeration_yes,TV_no,age_56_65,Education_College,Size_2,sex_male,Urbanity_Urban,,,39,39.0
165,13.5833879722,269128.859868,56.81578085699999,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_56_65,Education_Post_Graduate,Size_3,sex_female,Urbanity_Urban,,,23,23.0
167,14.4778311787,295329.550437,63.45028295880002,AC_yes,Lighting_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_5,sex_male,Urbanity_Urban,,,19,19.0
