,index,i_Sex,i_Urbanity,i_FamilySize,i_Age,i_Education,e_Lighting,e_Cooking,e_AC,Income,Electricity,Water,w,wf
292,292,sex_male,Urbanity_Urban,Size_3,age_56_65,Education_College,Lighting_yes,Cooking_no,AC_yes,274741.475994,137.204360338,196.70057964400002,43.96098562628337,45.33925040185451
293,293,sex_male,Urbanity_Urban,Size_5,age_46_55,Education_Elementary_School,Lighting_yes,Cooking_no,AC_yes,155055.509383,101.39154358399999,114.86435116700001,43.96098562628337,19.353719683348675
294,294,sex_female,Urbanity_Urban,Size_5,age_66_75,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,268364.179195,138.591628958,198.935415677,43.96098562628337,0.0
295,295,sex_female,Urbanity_Urban,Size_3,age_46_55,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,231136.04541700002,121.984933804,170.59608459700002,43.96098562628337,106.03607321504552
296,296,sex_female,Urbanity_Urban,Size_3,age_56_65,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,238943.618749,129.920146662,177.952079577,43.96098562628337,38.1716089104504
297,297,sex_male,Urbanity_Urban,Size_3,age_36_45,Education_High_School,Lighting_yes,Cooking_no,AC_yes,174780.533799,108.81341422,128.899630578,43.96098562628337,111.86007961560122
298,298,sex_male,Urbanity_Urban,Size_3,age_36_45,Education_College,Lighting_yes,Cooking_yes,AC_yes,264581.42308800004,140.920175506,189.608256187,43.96098562628337,120.48400574827643
299,299,sex_male,Urbanity_Urban,Size_3,age_56_65,Education_High_School,Lighting_yes,Cooking_yes,AC_yes,182099.86032,115.20314604299999,131.55877465,43.96098562628337,35.19897613312631
300,300,sex_female,Urbanity_Urban,Size_3,age_56_65,Education_Post_Secondary,Lighting_yes,Cooking_yes,AC_yes,233219.877135,124.396788483,171.34853509799999,43.96098562628337,37.41343484242391
301,301,sex_male,Urbanity_Urban,Size_3,age_56_65,Education_High_School,Lighting_yes,Cooking_yes,AC_yes,189542.726204,110.296268148,140.933827488,43.96098562628337,35.19897613312631
302,302,sex_male,Urbanity_Urban,Size_4,age_26_35,Education_High_School,Lighting_yes,Cooking_no,AC_yes,176356.862123,112.18462039,128.748776399,43.96098562628337,36.91057191937408
303,303,sex_male,Urbanity_Urban,Size_4,age_56_65,Education_Elementary_School,Lighting_yes,Cooking_yes,AC_yes,159205.191348,109.01436659,118.897571839,43.96098562628337,0.0
304,304,sex_male,Urbanity_Urban,Size_1,age_56_65,Education_Post_Secondary,Lighting_yes,Cooking_yes,AC_yes,208364.07658599998,120.39188461,150.977985151,43.96098562628337,0.0
305,305,sex_male,Urbanity_Urban,Size_3,age_36_45,Education_Post_Secondary,Lighting_yes,Cooking_yes,AC_yes,212190.68886,116.57173541799999,159.365858603,43.96098562628337,116.91057417440942
306,306,sex_male,Urbanity_Urban,Size_1,age_46_55,Education_College,Lighting_yes,Cooking_yes,AC_yes,249102.0069,139.136126658,171.483555226,43.96098562628337,20.01884336363622
307,307,sex_male,Urbanity_Urban,Size_4,age_46_55,Education_College,Lighting_yes,Cooking_no,AC_yes,280017.03694699996,143.679418692,187.520367143,43.96098562628337,28.05711776573062
308,308,sex_female,Urbanity_Urban,Size_2,age_46_55,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,208505.953894,115.36492309799999,152.150052799,43.96098562628337,78.27904557335422
309,309,sex_male,Urbanity_Urban,Size_2,age_56_65,Education_Post_Graduate,Lighting_yes,Cooking_yes,AC_yes,258748.464304,140.182666593,187.069074674,43.96098562628337,7.565617177832278
310,310,sex_male,Urbanity_Urban,Size_2,age_56_65,Education_High_School,Lighting_yes,Cooking_no,AC_yes,175923.12406099998,110.955548834,126.639638584,43.96098562628337,8.200122559461526
311,311,sex_male,Urbanity_Rural,Size_4,age_46_55,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,182966.238706,102.58562655,127.009289557,43.96098562628337,31.11446221376777
312,312,sex_male,Urbanity_Urban,Size_4,age_46_55,Education_Elementary_School,Lighting_yes,Cooking_no,AC_yes,145781.645851,100.655942289,107.06989077899999,43.96098562628337,16.12300020359064
313,313,sex_male,Urbanity_Urban,Size_5,age_46_55,Education_Post_Graduate,Lighting_yes,Cooking_no,AC_yes,273403.19295,132.88713385399998,201.65036682,43.96098562628337,22.029405731184212
314,314,sex_male,Urbanity_Urban,Size_6,age_46_55,Education_College,Lighting_yes,Cooking_yes,AC_yes,310273.296871,150.564219167,220.483182576,43.96098562628337,25.95212797303483
315,315,sex_female,Urbanity_Urban,Size_2,age_36_45,Education_Post_Secondary,Lighting_yes,Cooking_yes,AC_yes,206451.866767,121.379484741,153.79761182,43.96098562628337,85.55933661518104
316,316,sex_male,Urbanity_Rural,Size_2,age_56_65,Education_Elementary_School,Lighting_yes,Cooking_no,AC_yes,78422.12656189999,81.2033706878,48.0912114755,43.96098562628337,12.278881219927374
317,317,sex_male,Urbanity_Urban,Size_4,age_66_75,Education_Elementary_School,Lighting_yes,Cooking_no,AC_yes,159733.388364,103.55913212600001,115.076649586,43.96098562628337,0.0
318,318,sex_female,Urbanity_Urban,Size_4,age_26_35,Education_Elementary_School,Lighting_yes,Cooking_no,AC_yes,133752.802236,95.3754465476,98.71679747879999,43.96098562628337,30.76434464039867
319,319,sex_female,Urbanity_Urban,Size_1,age_36_45,Education_Elementary_School,Lighting_yes,Cooking_no,AC_yes,111052.758296,88.63690109049999,84.62698761520001,43.96098562628337,13.2871550618389
320,320,sex_female,Urbanity_Urban,Size_4,age_56_65,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,249458.638673,119.76326666700001,179.37102240000002,43.96098562628337,0.0
321,321,sex_male,Urbanity_Urban,Size_4,age_56_65,Education_Elementary_School,Lighting_yes,Cooking_no,AC_yes,153552.958257,98.25000461879999,111.011499111,43.96098562628337,0.0
322,322,sex_male,Urbanity_Urban,Size_4,age_36_45,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,223220.536764,128.060302256,166.515944708,43.96098562628337,32.52215130171694
323,323,sex_female,Urbanity_Urban,Size_5,age_36_45,Education_High_School,Lighting_yes,Cooking_yes,AC_yes,203197.19186199998,119.09559299200001,153.56363235700002,43.96098562628337,25.59181816907662
324,324,sex_male,Urbanity_Urban,Size_6,age_46_55,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,251874.27561100002,124.21223343700001,189.476694417,43.96098562628337,23.136870467194342
325,325,sex_male,Urbanity_Urban,Size_2,age_36_45,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,203045.83683800002,110.944626718,149.632913752,43.96098562628337,89.91172060074466
326,326,sex_male,Urbanity_Urban,Size_4,age_36_45,Education_Elementary_School,Lighting_yes,Cooking_no,AC_yes,143708.78932,98.7189408326,107.559131534,43.96098562628337,24.161465313443937
327,327,sex_female,Urbanity_Urban,Size_4,age_66_75,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,260305.217529,131.72359476,187.652623807,43.96098562628337,0.0
328,328,sex_female,Urbanity_Urban,Size_4,age_36_45,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,228947.28208099998,127.073929403,168.339826517,43.96098562628337,28.92794138417981
329,329,sex_female,Urbanity_Urban,Size_4,age_46_55,Education_Elementary_School,Lighting_yes,Cooking_no,AC_yes,160584.18869100002,112.056246282,117.150132644,43.96098562628337,12.528790286053512
330,330,sex_male,Urbanity_Urban,Size_5,age_26_35,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,232144.639152,121.267433455,166.370375865,43.96098562628337,45.94996002596684
331,331,sex_male,Urbanity_Urban,Size_5,age_56_65,Education_Elementary_School,Lighting_yes,Cooking_no,AC_yes,163646.405227,107.16053339700001,121.693641835,43.96098562628337,0.0
332,332,sex_male,Urbanity_Rural,Size_6,age_46_55,Education_Elementary_School,Lighting_yes,Cooking_no,AC_yes,121773.195722,86.4680960322,79.5874923531,43.96098562628337,21.406960500825473
333,333,sex_male,Urbanity_Urban,Size_6,age_46_55,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,257830.75575500002,128.567354679,188.07805627,43.96098562628337,23.136870467194342
334,334,sex_female,Urbanity_Urban,Size_6,age_76_85,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,287458.66206999996,135.62385646,209.366560885,43.96098562628337,0.0
335,335,sex_female,Urbanity_Urban,Size_5,age_56_65,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,262465.28798699996,139.413660646,197.813640558,43.96098562628337,0.0
336,336,sex_female,Urbanity_Urban,Size_3,age_56_65,Education_College,Lighting_yes,Cooking_yes,AC_yes,291034.277233,149.761561636,214.160664855,43.96098562628337,40.98686641629088
337,337,sex_female,Urbanity_Urban,Size_3,age_76_85,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,251697.873704,129.368857454,184.933448405,43.96098562628337,58.803691752650785
338,338,sex_female,Urbanity_Urban,Size_2,age_66_75,Education_College,Lighting_yes,Cooking_no,AC_yes,279931.919477,142.186976513,201.802015652,43.96098562628337,28.456489420103154
339,339,sex_male,Urbanity_Urban,Size_2,age_56_65,Education_College,Lighting_yes,Cooking_no,AC_yes,267995.250266,134.590577741,192.17833879,43.96098562628337,17.582222760163226
340,340,sex_female,Urbanity_Urban,Size_1,age_26_35,Education_Elementary_School,Lighting_yes,Cooking_yes,AC_yes,96770.164185,93.607849859,73.41209383489999,43.96098562628337,22.72607023830426
341,341,sex_female,Urbanity_Urban,Size_1,age_56_65,Education_College,Lighting_yes,Cooking_yes,AC_yes,255648.621721,142.77107247799998,188.317618545,43.96098562628337,0.0
342,342,sex_male,Urbanity_Urban,Size_1,age_46_55,Education_Post_Secondary,Lighting_yes,Cooking_yes,AC_yes,198404.864332,116.94406700299999,143.255646585,43.96098562628337,16.445411789769235
343,343,sex_male,Urbanity_Urban,Size_4,age_56_65,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,240532.16536100002,135.07221784,178.49122203099998,43.96098562628337,0.0
344,344,sex_male,Urbanity_Urban,Size_1,age_56_65,Education_Post_Secondary,Lighting_yes,Cooking_yes,AC_yes,201470.514706,118.915778983,153.19379602,43.96098562628337,0.0
345,345,sex_male,Urbanity_Urban,Size_5,age_46_55,Education_College,Lighting_yes,Cooking_yes,AC_yes,295465.306527,139.574770416,203.46575251299998,43.96098562628337,30.529663177462158
346,346,sex_male,Urbanity_Urban,Size_4,age_56_65,Education_Post_Secondary,Lighting_yes,Cooking_yes,AC_yes,240204.60941,129.768628066,172.61454299099998,43.96098562628337,0.0
347,347,sex_female,Urbanity_Urban,Size_6,age_56_65,Education_College,Lighting_yes,Cooking_yes,AC_yes,317413.062021,160.650068759,232.535591245,43.96098562628337,0.0
348,348,sex_female,Urbanity_Urban,Size_3,age_46_55,Education_College,Lighting_yes,Cooking_yes,AC_yes,275229.855422,143.989081995,199.199061669,43.96098562628337,108.85133072088601
349,349,sex_male,Urbanity_Urban,Size_3,age_36_45,Education_Elementary_School,Lighting_yes,Cooking_yes,AC_yes,128971.280229,98.97606674219999,94.61948075299999,43.96098562628337,108.54988818613644
350,350,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_High_School,Lighting_yes,Cooking_yes,AC_yes,174670.18337400001,114.188398749,127.75600013799999,43.96098562628337,103.06344043772141
351,351,sex_male,Urbanity_Urban,Size_1,age_26_35,Education_College,Lighting_yes,Cooking_yes,AC_yes,233602.00986700002,134.06963325799998,169.950691417,43.96098562628337,38.25439771798137
352,352,sex_male,Urbanity_Urban,Size_2,age_36_45,Education_High_School,Lighting_yes,Cooking_no,AC_yes,166308.156379,113.613111604,123.84214024299999,43.96098562628337,84.10305197390993
353,353,sex_female,Urbanity_Urban,Size_3,age_36_45,Education_Elementary_School,Lighting_yes,Cooking_no,AC_yes,130532.38268099999,96.1153401782,101.752554145,43.96098562628337,105.71385233662582
354,354,sex_male,Urbanity_Urban,Size_3,age_36_45,Education_High_School,Lighting_yes,Cooking_no,AC_yes,174760.936063,100.91454933,132.301036241,43.96098562628337,111.86007961560122
355,355,sex_female,Urbanity_Urban,Size_6,age_46_55,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,264785.94603,123.862745645,200.531717217,43.96098562628337,19.54266054965721
356,356,sex_male,Urbanity_Urban,Size_3,age_36_45,Education_Elementary_School,Lighting_yes,Cooking_no,AC_yes,125316.99354000001,94.38094650219999,91.2774306841,43.96098562628337,109.30806225416293
357,357,sex_male,Urbanity_Rural,Size_3,age_56_65,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,180554.95508299998,105.614983405,124.347568595,43.96098562628337,48.39659484989166
358,358,sex_male,Urbanity_Urban,Size_3,age_36_45,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,215884.633056,118.993008462,162.599557427,43.96098562628337,117.66874824243597
359,359,sex_male,Urbanity_Urban,Size_4,age_56_65,Education_College,Lighting_yes,Cooking_no,AC_yes,286878.96876799996,136.281743759,205.11415515099998,43.96098562628337,0.0
360,360,sex_male,Urbanity_Urban,Size_1,age_56_65,Education_College,Lighting_yes,Cooking_yes,AC_yes,254349.063877,131.110637945,181.849959193,43.96098562628337,0.0
361,361,sex_male,Urbanity_Urban,Size_2,age_66_75,Education_College,Lighting_yes,Cooking_yes,AC_yes,274162.694008,133.161556494,195.991518809,43.96098562628337,31.292525269613776
362,362,sex_female,Urbanity_Urban,Size_5,age_66_75,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,263455.439671,135.48930163100002,194.068308281,43.96098562628337,0.0
363,363,sex_male,Urbanity_Urban,Size_4,age_56_65,Education_College,Lighting_yes,Cooking_no,AC_yes,290055.238527,138.87566657899998,211.284561621,43.96098562628337,0.0
364,364,sex_female,Urbanity_Urban,Size_4,age_56_65,Education_Post_Secondary,Lighting_yes,Cooking_yes,AC_yes,249288.384755,134.240703428,186.029406081,43.96098562628337,0.0
365,365,sex_male,Urbanity_Urban,Size_4,age_56_65,Education_College,Lighting_yes,Cooking_no,AC_yes,283484.224357,137.27387644700002,204.740679492,43.96098562628337,0.0
366,366,sex_male,Urbanity_Urban,Size_3,age_56_65,Education_Post_Secondary,Lighting_yes,Cooking_yes,AC_yes,232854.689166,130.42387934,175.147866767,43.96098562628337,41.00764475996103
367,367,sex_male,Urbanity_Urban,Size_5,age_46_55,Education_Elementary_School,Lighting_yes,Cooking_no,AC_yes,158867.559271,103.111293245,116.10223085700001,43.96098562628337,19.353719683348675
368,368,sex_female,Urbanity_Urban,Size_6,age_56_65,Education_Elementary_School,Lighting_yes,Cooking_no,AC_yes,185659.803434,113.47151884600001,136.473626845,43.96098562628337,0.0
369,369,sex_male,Urbanity_Rural,Size_4,age_36_45,Education_College,Lighting_yes,Cooking_no,AC_yes,223752.78099899998,118.874531096,145.219409491,43.96098562628337,42.726358897488055
370,370,sex_female,Urbanity_Urban,Size_3,age_56_65,Education_College,Lighting_yes,Cooking_no,AC_yes,284964.31638699997,143.836929164,209.25834888900002,43.96098562628337,41.745040484317386
371,371,sex_female,Urbanity_Urban,Size_3,age_46_55,Education_Post_Secondary,Lighting_yes,Cooking_yes,AC_yes,224789.152656,136.310897277,165.550130195,43.96098562628337,105.27789914701903
372,372,sex_female,Urbanity_Urban,Size_4,age_46_55,Education_College,Lighting_yes,Cooking_no,AC_yes,287208.178448,146.009581333,200.096137895,43.96098562628337,24.46290784819349
373,373,sex_female,Urbanity_Rural,Size_1,age_46_55,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,152253.196337,105.269234176,104.71016670200001,43.96098562628337,20.240151962162734
374,374,sex_female,Urbanity_Urban,Size_1,age_56_65,Education_College,Lighting_yes,Cooking_no,AC_yes,259926.56061999997,131.865998174,191.933383948,43.96098562628337,0.0
375,375,sex_female,Urbanity_Urban,Size_6,age_36_45,Education_College,Lighting_yes,Cooking_no,AC_yes,304160.615314,141.205291663,209.306865339,43.96098562628337,31.154557233377492
376,376,sex_male,Urbanity_Urban,Size_5,age_56_65,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,253962.587334,127.29133131799999,178.88774069099998,43.96098562628337,0.0
377,377,sex_male,Urbanity_Urban,Size_4,age_36_45,Education_Elementary_School,Lighting_yes,Cooking_yes,AC_yes,146530.581643,104.484243077,109.556149998,43.96098562628337,23.403291245417435
378,378,sex_male,Urbanity_Urban,Size_2,age_36_45,Education_College,Lighting_yes,Cooking_no,AC_yes,248105.657761,130.156888408,179.715368063,43.96098562628337,93.48515217461163
379,379,sex_male,Urbanity_Rural,Size_6,age_56_65,Education_High_School,Lighting_yes,Cooking_no,AC_yes,171590.083818,103.53242928899999,118.43800024,43.96098562628337,0.0
380,380,sex_male,Urbanity_Urban,Size_4,age_46_55,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,238910.679459,126.76694362399999,178.99504140599998,43.96098562628337,24.483686191863637
381,381,sex_male,Urbanity_Urban,Size_3,age_56_65,Education_College,Lighting_yes,Cooking_yes,AC_yes,274079.88078899996,141.951753387,196.74151928900002,43.96098562628337,44.58107633382801
382,382,sex_male,Urbanity_Urban,Size_3,age_66_75,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,228481.030224,125.153147132,170.972282732,43.96098562628337,56.23429540546457
383,383,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_High_School,Lighting_yes,Cooking_no,AC_yes,177943.842048,111.377046981,129.827296111,43.96098562628337,103.8216145057479
384,384,sex_female,Urbanity_Urban,Size_5,age_46_55,Education_College,Lighting_yes,Cooking_no,AC_yes,302742.310146,141.749225635,215.02379450700002,43.96098562628337,27.69362732795152
385,385,sex_female,Urbanity_Urban,Size_2,age_56_65,Education_College,Lighting_yes,Cooking_yes,AC_yes,268331.694572,152.626283647,194.40214585,43.96098562628337,13.2298387745996
386,386,sex_female,Urbanity_Urban,Size_3,age_56_65,Education_Elementary_School,Lighting_yes,Cooking_no,AC_yes,144168.970015,109.90924012299999,109.651674095,43.96098562628337,29.810922922177397
387,387,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_High_School,Lighting_yes,Cooking_no,AC_yes,181829.71898,117.37647579799999,131.230300669,43.96098562628337,103.8216145057479
388,388,sex_female,Urbanity_Urban,Size_1,age_56_65,Education_College,Lighting_yes,Cooking_no,AC_yes,261526.458923,141.532034887,183.35540718599998,43.96098562628337,0.0
389,389,sex_male,Urbanity_Rural,Size_1,age_66_75,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,164428.77293099998,104.125332155,113.04903142799999,43.96098562628337,0.0
390,390,sex_male,Urbanity_Rural,Size_4,age_46_55,Education_College,Lighting_yes,Cooking_no,AC_yes,228910.76850700003,116.045823611,155.153710891,43.96098562628337,34.68789378763475
391,391,sex_male,Urbanity_Urban,Size_3,age_36_45,Education_Elementary_School,Lighting_yes,Cooking_no,AC_yes,125741.54918599999,98.03743980290001,95.3293858974,43.96098562628337,109.30806225416293
392,392,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_High_School,Lighting_yes,Cooking_no,AC_yes,175528.019122,104.679168109,130.789564657,43.96098562628337,103.8216145057479
393,393,sex_male,Urbanity_Urban,Size_3,age_36_45,Education_High_School,Lighting_yes,Cooking_no,AC_yes,176247.696197,112.76682379399999,130.967135498,43.96098562628337,111.86007961560122
394,394,sex_male,Urbanity_Urban,Size_3,age_66_75,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,235519.68259,122.62143769,175.85742947,43.96098562628337,56.23429540546457
395,395,sex_male,Urbanity_Rural,Size_4,age_56_65,Education_Post_Graduate,Lighting_yes,Cooking_no,AC_yes,220527.42404299998,121.011982295,148.551476074,43.96098562628337,0.0
396,396,sex_male,Urbanity_Rural,Size_1,age_66_75,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,161356.139073,99.9147582807,112.99792134799999,43.96098562628337,0.0
397,397,sex_male,Urbanity_Urban,Size_2,age_56_65,Education_Post_Graduate,Lighting_yes,Cooking_yes,AC_yes,252114.20597100002,133.56788728700002,179.063995138,43.96098562628337,7.565617177832278
398,398,sex_male,Urbanity_Urban,Size_2,age_46_55,Education_College,Lighting_yes,Cooking_yes,AC_yes,253125.12920100003,135.140078882,182.501232443,43.96098562628337,84.68851299673183
399,399,sex_female,Urbanity_Urban,Size_2,age_46_55,Education_Post_Secondary,Lighting_yes,Cooking_yes,AC_yes,218309.61442199998,131.945084445,161.91647911799998,43.96098562628337,77.52087150532773
400,400,sex_female,Urbanity_Urban,Size_4,age_46_55,Education_Post_Graduate,Lighting_yes,Cooking_no,AC_yes,274406.54978299997,138.307480779,198.13312035,43.96098562628337,15.204476333889051
401,401,sex_female,Urbanity_Urban,Size_2,age_46_55,Education_High_School,Lighting_yes,Cooking_yes,AC_yes,173000.80063399998,112.874775698,128.760012019,43.96098562628337,71.71220287849299
402,402,sex_male,Urbanity_Urban,Size_3,age_36_45,Education_Post_Graduate,Lighting_yes,Cooking_no,AC_yes,250827.326398,134.192983625,177.59202641599998,43.96098562628337,111.98374830199847
403,403,sex_female,Urbanity_Rural,Size_4,age_36_45,Education_High_School,Lighting_yes,Cooking_yes,AC_yes,140883.778258,101.39742744200001,94.61988130110001,43.96098562628337,28.99187471122272
404,404,sex_male,Urbanity_Rural,Size_1,age_56_65,Education_College,Lighting_yes,Cooking_yes,AC_yes,205070.039536,121.244378759,137.695849132,43.96098562628337,0.0
405,405,sex_female,Urbanity_Urban,Size_2,age_66_75,Education_College,Lighting_yes,Cooking_yes,AC_yes,278068.121283,146.913821238,197.132600081,43.96098562628337,27.69831535207665
406,406,sex_male,Urbanity_Urban,Size_1,age_36_45,Education_College,Lighting_yes,Cooking_yes,AC_yes,237022.366506,135.601267251,173.653956569,43.96098562628337,28.057308473489513
407,407,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_Post_Graduate,Lighting_yes,Cooking_no,AC_yes,257639.625562,135.616152543,178.054991335,43.96098562628337,103.94528319214518
408,408,sex_male,Urbanity_Urban,Size_3,age_36_45,Education_High_School,Lighting_yes,Cooking_no,AC_yes,174360.711284,110.120143936,124.125675852,43.96098562628337,111.86007961560122
409,409,sex_female,Urbanity_Urban,Size_5,age_36_45,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,244244.232676,127.930473765,185.804220522,43.96098562628337,32.158660863937854
410,410,sex_male,Urbanity_Urban,Size_6,age_46_55,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,256201.25471999997,125.591796963,187.78509514200002,43.96098562628337,23.136870467194342
411,411,sex_female,Urbanity_Urban,Size_2,age_46_55,Education_Post_Graduate,Lighting_yes,Cooking_no,AC_yes,254516.35094899999,126.015045626,177.859482895,43.96098562628337,72.59404563291676
412,412,sex_male,Urbanity_Urban,Size_2,age_56_65,Education_Post_Secondary,Lighting_yes,Cooking_yes,AC_yes,216601.94024099997,128.835888702,162.414640076,43.96098562628337,13.250617118269746
413,413,sex_male,Urbanity_Urban,Size_1,age_66_75,Education_College,Lighting_yes,Cooking_yes,AC_yes,257254.569175,140.85719725,181.05886764,43.96098562628337,0.0
414,414,sex_male,Urbanity_Urban,Size_4,age_36_45,Education_College,Lighting_yes,Cooking_yes,AC_yes,272953.238447,134.777959302,201.325228302,43.96098562628337,35.337408807557416
415,415,sex_male,Urbanity_Urban,Size_4,age_56_65,Education_High_School,Lighting_yes,Cooking_yes,AC_yes,194655.714788,125.337494487,140.891188395,43.96098562628337,0.0
416,416,sex_female,Urbanity_Urban,Size_2,age_46_55,Education_College,Lighting_yes,Cooking_yes,AC_yes,264463.779685,141.40252917700002,190.26060582099998,43.96098562628337,81.09430307919472
417,417,sex_female,Urbanity_Urban,Size_2,age_56_65,Education_Post_Secondary,Lighting_yes,Cooking_yes,AC_yes,227253.654987,121.848663819,169.74415669200002,43.96098562628337,9.656407200732621
418,418,sex_female,Urbanity_Urban,Size_3,age_46_55,Education_Post_Secondary,Lighting_yes,Cooking_yes,AC_yes,233556.76446500001,129.87833696799999,174.779415849,43.96098562628337,105.27789914701903
419,419,sex_male,Urbanity_Rural,Size_3,age_46_55,Education_College,Lighting_yes,Cooking_no,AC_yes,217362.071687,115.766806156,146.198101554,43.96098562628337,119.83449072835373
420,420,sex_male,Urbanity_Rural,Size_2,age_46_55,Education_Post_Graduate,Lighting_yes,Cooking_no,AC_yes,196951.66337,104.16344501399999,133.02388493700002,43.96098562628337,82.81903157235803
421,421,sex_male,Urbanity_Rural,Size_3,age_46_55,Education_High_School,Lighting_yes,Cooking_no,AC_yes,128255.717524,87.65007375219999,84.5866437295,43.96098562628337,110.45239052765204
422,422,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_High_School,Lighting_yes,Cooking_no,AC_yes,175278.32540499998,105.067267573,129.65836390799998,43.96098562628337,103.8216145057479
423,423,sex_male,Urbanity_Urban,Size_1,age_36_45,Education_High_School,Lighting_yes,Cooking_no,AC_yes,151285.030228,101.190074938,112.320158713,43.96098562628337,19.43338234081431
424,424,sex_male,Urbanity_Urban,Size_2,age_36_45,Education_Elementary_School,Lighting_yes,Cooking_yes,AC_yes,116163.54491,95.50841509909999,87.45307497530001,43.96098562628337,80.79286054444516
425,425,sex_male,Urbanity_Urban,Size_1,age_46_55,Education_Elementary_School,Lighting_yes,Cooking_yes,AC_yes,115056.115676,97.0636548789,87.58303121610001,43.96098562628337,8.08472580149623
426,426,sex_male,Urbanity_Urban,Size_1,age_66_75,Education_Post_Secondary,Lighting_yes,Cooking_yes,AC_yes,211914.058686,124.945769293,155.752937842,43.96098562628337,0.0
427,427,sex_male,Urbanity_Rural,Size_2,age_46_55,Education_High_School,Lighting_yes,Cooking_yes,AC_yes,116988.87920699999,90.6948628533,79.36475653560001,43.96098562628337,81.93718881793426
428,428,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_Post_Graduate,Lighting_yes,Cooking_yes,AC_yes,258245.267878,138.849730004,188.38510841299998,43.96098562628337,103.18710912411866
429,429,sex_male,Urbanity_Rural,Size_3,age_46_55,Education_Post_Secondary,Lighting_yes,Cooking_yes,AC_yes,168384.163577,107.67812229799999,118.42809647700001,43.96098562628337,115.50288508646028
430,430,sex_male,Urbanity_Urban,Size_6,age_46_55,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,254251.753141,127.777717584,182.516934575,43.96098562628337,23.136870467194342
431,431,sex_female,Urbanity_Urban,Size_2,age_46_55,Education_High_School,Lighting_yes,Cooking_yes,AC_yes,175770.472785,112.360032411,128.27958088,43.96098562628337,71.71220287849299
432,432,sex_male,Urbanity_Urban,Size_3,age_26_35,Education_Elementary_School,Lighting_yes,Cooking_yes,AC_yes,123354.33130399999,103.39935431399999,90.90954349190001,43.96098562628337,118.7469774306283
433,433,sex_male,Urbanity_Urban,Size_5,age_56_65,Education_College,Lighting_yes,Cooking_no,AC_yes,299619.022594,149.029322518,211.278691955,43.96098562628337,0.0
434,434,sex_male,Urbanity_Rural,Size_6,age_46_55,Education_Post_Graduate,Lighting_yes,Cooking_no,AC_yes,246777.43724499998,118.379188929,163.690813609,43.96098562628337,24.082646548661018
435,435,sex_male,Urbanity_Urban,Size_1,age_56_65,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,207116.243943,119.745404063,155.06424978299998,43.96098562628337,0.0
436,436,sex_female,Urbanity_Urban,Size_1,age_56_65,Education_Elementary_School,Lighting_yes,Cooking_no,AC_yes,124735.51125,96.65266206870001,95.6897249267,43.96098562628337,0.0
437,437,sex_male,Urbanity_Urban,Size_3,age_56_65,Education_High_School,Lighting_yes,Cooking_no,AC_yes,187385.398628,111.84507498,142.726695005,43.96098562628337,35.95715020115281
