,index,c_w_age,w_dutyp,c_w_dutyp,w_urban,c_w_urban,w_sex,c_w_sex,w_ban,w_connectio,e_sqm,c_e_sqm,c_e_income,e_hhsize,c_e_hhsize,c_e_sex,c_e_urban,c_e_dutyp,e_edu,w_age,w_Intercept,c_w_ban,c_w_connectio,Water,e_cdd,e_income,e_Intercept,c_e_edu,Electricity,w
476,501,0.2923475446761015,1,-9.815370074530847,1,124.73235857791805,1,-3.3996305896306134,0,1,163.5172614618931,16.166741318903348,0.03934305459189096,2.0134314274458798,878.6197905508726,-60.935364965030644,-3837.942367954393,1916.0421183801716,2,37.278561068226615,367.537176956256,1.0,27.358894639899997,188.30447372343392,6394.0,729.2989756724419,3329.17321052453,-625.98194077,2644.062244330057,403.4970187777844
477,502,0.3341447146866317,1,-11.395630938859027,1,124.46517537297943,0,-0.2724541920611072,0,2,152.28623770532485,15.948564771247772,0.042036590617805784,1.9344792356813456,921.5312397307088,107.01041234891815,-3855.8742663018797,1764.5254343978156,2,48.352850199418526,367.537176956256,1.0,151.172192043,290.8799385697895,6394.0,727.4356844889128,3329.17321052453,-625.98194077,2569.6053933979747,403.4970187777844
478,503,0.3374244182630307,1,-19.74817025384686,1,123.21672865161692,0,-4.012687352776949,0,2,199.29619156891758,14.97511823029749,0.03988848969702098,4.0631196934127525,1038.4429356587025,-416.863331933566,-3516.2325928272717,1954.6267856625602,2,76.31038708340766,367.537176956256,1.0,151.172192043,290.87671806424686,6394.0,738.8975415746743,3329.17321052453,-625.98194077,3421.395692103205,403.4970187777844
479,504,0.3627742832633644,1,-20.43224869664535,1,131.29783274014432,0,3.8343656639058437,0,2,85.29272388182855,16.05683759563139,0.03665509274104835,5.955772216081075,956.5507641499432,-44.524518372118266,-3516.224914929619,1913.1635382100242,0,71.29752646154628,367.537176956256,1.0,151.172192043,293.61147432871087,6394.0,733.1066006752595,3329.17321052453,1.0,3680.3999087441443,403.4970187777844
480,505,0.4035622439090267,1,-2.276923021049316,1,130.1730643749736,1,-0.6000832372669622,2,2,108.3657517647363,16.364038185063688,0.03554397243386968,6.936886606990327,1002.6861022064282,-204.32996639009914,-3502.893698745336,2097.925181435037,2,32.282962182471685,367.537176956256,105.833817796,151.172192043,371.9678692873829,6394.0,723.7588771346573,3329.17321052453,-625.98194077,3777.878563032233,403.4970187777844
481,506,0.4007064326414879,0,-15.034354822607266,1,121.80871767341884,0,-0.4659829003174784,5,2,115.41238475542684,15.937347062258306,0.045696383182152966,2.8020530944335484,1011.6854104390652,-440.1153511066339,-3520.690740023471,1750.476288269239,2,44.08606906004565,367.537176956256,-124.911760486,151.172192043,67.26719909769275,6394.0,739.1708108800615,3329.17321052453,-625.98194077,2336.540648963025,403.4970187777844
482,507,0.4149691976270097,0,-13.25863558795985,1,117.03465663162385,0,-4.858342558557059,0,2,45.303809506485756,15.101202624453675,0.047311464743398236,6.702790201399743,997.4005794210776,-359.6389147716145,-3711.6579963758004,2126.714324565556,2,52.62616871588466,367.537176956256,1.0,151.172192043,294.3913212989135,6394.0,720.0241311870998,3329.17321052453,-625.98194077,2942.460683413696,403.4970187777844
483,508,0.4369624891500855,1,-15.216930776741755,1,119.6249342052855,0,-2.3097806069866107,0,1,150.18857248131798,16.405792675939036,0.03878323745943617,1.7461316404628762,969.4821926202646,-292.16855247143434,-3484.475290124009,1861.0331022264136,2,47.53259597393112,367.537176956256,1.0,27.358894639899997,189.30997103902646,6394.0,726.8517208740819,3329.17321052453,-625.98194077,2669.007315386148,403.4970187777844
484,509,0.31807122742760824,1,-8.910713652247372,1,119.35551727462115,0,-5.331406761515612,0,1,133.67730508481304,16.382304022569382,0.04005855091829685,1.5182672652241709,973.6466820447496,-301.736869945502,-3510.5880691763323,2141.995144591194,2,53.7652969767424,367.537176956256,1.0,27.358894639899997,190.17194871660007,6394.0,750.7169425341104,3329.17321052453,-625.98194077,2612.9127489091243,403.4970187777844
485,510,0.2972161044915609,1,-12.060930840393894,1,119.3559951135223,0,-1.8689168407611736,0,2,123.67547948850971,15.962861983406288,0.04191397949586107,2.449675802386613,1001.1285650071637,-286.5339321604461,-3376.955348077305,2113.1779414535335,0,75.52993563838591,367.537176956256,1.0,151.172192043,291.06826926011036,6394.0,743.5467847681737,3329.17321052453,1.0,3124.887557726777,403.4970187777844
486,511,0.4124362104141936,1,-6.178522598721753,1,125.77007501055273,0,-7.626652483998326,3,2,92.1087517257436,14.666293388424195,0.041150158889451324,3.404703080881009,955.9557032649112,-71.12889738126668,-3582.132096320621,1873.8911819332952,2,32.929454014953016,367.537176956256,145.15303581,151.172192043,450.8261173955863,6394.0,726.909817891333,3329.17321052453,-625.98194077,2757.490028083072,403.4970187777844
487,512,0.3564358962963214,1,-5.3274687564947,1,130.3199557936717,0,4.507464471660407,1,2,33.65450815545975,15.806204545703965,0.043363605828647435,4.547186542497354,986.0299169018937,-198.412520424763,-3693.111549840496,1957.9908458621112,2,47.841665583654354,367.537176956256,67.5373352024,151.172192043,320.1299586722252,6394.0,733.4752699690985,3329.17321052453,-625.98194077,2850.6246344165666,403.4970187777844
488,513,0.5334497815809525,0,-7.411359401628209,1,126.30167409483887,0,6.165609988751509,5,2,48.70872008026053,15.379354211980667,0.04223799855146471,5.696267516735117,997.7846877693936,-276.63236563719397,-3629.4441378275646,1977.9263185952307,2,29.89292114316026,367.537176956256,-124.911760486,151.172192043,68.27686283975157,6394.0,725.2925511883269,3329.17321052453,-625.98194077,2734.903999865828,403.4970187777844
489,514,0.5143645981427198,1,-17.65559626064732,1,121.36497079344808,0,3.4704444884259344,1,2,41.455046278758324,15.80699582834203,0.0421634884841387,3.63865435946837,1014.8778484631023,-295.0085601420678,-3568.0063617989617,1969.1460420294045,0,31.150055566755643,367.537176956256,67.5373352024,151.172192043,312.0078556612546,6394.0,729.1485709938623,3329.17321052453,1.0,3024.7123450068048,403.4970187777844
490,515,0.4084993485982057,1,5.333059251342877,1,131.18555290792258,1,-3.004427575472416,2,2,71.86418213919589,15.648086932837124,0.041787140604114766,2.2457342554057584,984.7866446618203,-91.46040730363586,-3636.931048207895,2159.89539192036,1,42.261549901570326,367.537176956256,105.833817796,151.172192043,375.7730977251512,6394.0,739.3488627951871,3329.17321052453,-705.469135987,2616.619437485219,403.4970187777844
491,516,0.2973768279757832,1,-25.695289527147107,1,121.8925188293327,1,-3.272249373550284,0,2,106.54884580713858,14.8815367513689,0.04442763231758564,3.2695787937211893,1037.039415214988,-370.50595748874406,-3344.3804903008668,1909.8981025116955,2,23.77781364488557,367.537176956256,1.0,151.172192043,280.23988746635024,6394.0,741.0605472677208,3329.17321052453,-625.98194077,2824.4808225937513,403.4970187777844
492,517,0.3391359535711049,1,-4.7606584774852045,1,126.8139905514432,1,4.83257694349643,1,2,97.0036959066177,15.628536469255419,0.034293040405595485,4.572074401097181,892.8654338316078,-144.02642566253823,-3667.362619947772,1809.9953197243374,2,63.276186177984236,367.537176956256,67.5373352024,151.172192043,322.4232552524032,6394.0,731.9297491334601,3329.17321052453,-625.98194077,2925.5418000613213,403.4970187777844
493,518,0.5659464925134661,1,-32.501402233493195,1,123.86189581737145,1,-1.0789751607950009,1,2,130.5434385290953,16.8274706537095,0.04309523642577172,3.8155055764607715,975.2026321515547,-47.061385941752654,-3585.755981289226,2077.1599123547576,0,50.65120224386971,367.537176956256,67.5373352024,151.172192043,311.72230341469503,6394.0,722.0379068641591,3329.17321052453,1.0,3414.9510631518574,403.4970187777844
494,519,0.33048729916561737,1,3.881858636192355,1,122.74069794333052,1,0.7054305259733424,0,2,102.55190573156288,14.93321415435818,0.04318416920012952,2.0096379745139443,930.0956945145751,-398.9239065539703,-3497.510297280543,1720.1970768169479,2,58.83125815898561,367.537176956256,1.0,151.172192043,297.2662665189833,6394.0,743.6446424082426,3329.17321052453,-625.98194077,2353.2840736858016,403.4970187777844
495,520,0.4795644490243034,1,-6.957688977722932,1,128.69282066681706,1,-0.8340820967404139,0,2,103.4108592568804,15.220700668202273,0.0507328902908608,2.660017795225328,936.5371271801993,-376.80379103016725,-3470.8959732578364,1821.5044206438172,2,58.93025847918006,367.537176956256,1.0,151.172192043,298.136581045693,6394.0,729.5095158758935,3329.17321052453,-625.98194077,2551.545331234708,403.4970187777844
496,521,0.37331651084812223,0,-28.954788954429823,1,119.78304663080972,1,3.5410432173830704,0,2,85.96637518379585,15.581213349170456,0.043557942375840576,5.3535503559132875,975.194583606382,17.646472963148703,-3649.863776984935,2112.110716544916,0,45.24511871124418,367.537176956256,1.0,151.172192043,294.87979673398536,6394.0,734.1304126427583,3329.17321052453,1.0,3068.262410986553,403.4970187777844
497,522,0.3560642125337267,1,2.612967005277232,1,130.03785873796838,1,-4.9342619602834175,0,2,99.40722692897137,15.664817131573288,0.04049871776969709,4.335519857919362,1017.9814448828376,-316.9826305575192,-3363.9136868548608,1621.7465292099841,2,73.19434792265099,367.537176956256,1.0,151.172192043,299.8170302879975,6394.0,736.090754542186,3329.17321052453,-625.98194077,3002.7993757978825,403.4970187777844
498,523,0.3572346766706071,1,-18.133140391406695,1,136.44922828061834,1,-3.634546671906616,0,2,54.10500265576466,15.600521535755892,0.039636981353015216,5.613767072636978,972.7049945082795,-215.52976478761045,-3663.8878458825643,2120.7277205494956,2,46.415032024479196,367.537176956256,1.0,151.172192043,291.62112953278665,6394.0,721.0566992625937,3329.17321052453,-625.98194077,3155.9713206826946,403.4970187777844
499,524,0.35909629861151643,0,-13.378560844058885,1,127.85641947012388,1,-2.8505411106751763,0,2,157.5586097502617,15.323780410627098,0.05048685832250555,3.0656093068606114,1024.1169605311777,-352.83314044041197,-3427.101327800648,2166.9510004490603,0,40.53922367893519,367.537176956256,1.0,151.172192043,294.6426556238675,6394.0,747.9582478390316,3329.17321052453,1.0,2790.4914665998285,403.4970187777844
500,525,0.2086640903070294,1,-10.510295482227235,1,125.96110144136334,1,1.0727213132994238,0,2,110.33600660348898,15.326249132809574,0.04463324835024871,1.5241080119291364,1046.9790978648548,-165.75927119676575,-3900.154208048927,2152.5752822752397,1,41.9208368698773,367.537176956256,1.0,151.172192043,289.44011606057705,6394.0,746.547158459252,3329.17321052453,-705.469135987,2521.842289284398,403.4970187777844
501,526,0.3305583686246752,1,-0.8439895596899838,1,132.8675423094507,1,-1.8519404885727175,1,2,48.045902986754335,15.486373438288064,0.0343691203061529,1.8637825305153413,908.6362230255136,-214.7342798161726,-3585.2116987072322,2053.1285591424053,0,29.659101394330648,367.537176956256,67.5373352024,151.172192043,319.3767223384006,6394.0,745.6869263059111,3329.17321052453,1.0,2525.4972726536243,403.4970187777844
502,527,0.463866421173685,1,-1.1108516522392744,1,124.08733293430704,1,-6.625069783251358,1,2,129.77269599803512,16.308002335801362,0.04821845044277637,1.2505223348622092,970.2533320911133,-167.95327230687275,-3719.0612294138723,2173.6393503981753,1,46.378521614165294,367.537176956256,67.5373352024,151.172192043,318.60836937587413,6394.0,715.4756570177683,3329.17321052453,-705.469135987,2580.882465037077,403.4970187777844
503,528,0.4486442769370433,0,1.303026832571904,1,126.11738220704193,1,0.7284143034071446,1,2,149.51962053329981,14.70948149137584,0.042247702041021566,4.000076568307291,900.0841005981531,-216.89813142300756,-3369.1594280338713,1870.687542443234,2,36.05932280780322,367.537176956256,67.5373352024,151.172192043,320.48618616193033,6394.0,728.2333255585703,3329.17321052453,-625.98194077,2592.299574295463,403.4970187777844
504,529,0.2680906419761323,1,-12.091118266449769,1,120.45354171385988,1,0.7967937845828535,5,2,140.61736822898726,15.38335325592325,0.0461028224430493,4.140836499373432,927.6078430809281,-23.71455137977736,-3290.037583420813,2083.7851664344075,2,57.20402045431189,367.537176956256,-124.911760486,151.172192043,61.81467986624072,6394.0,729.9744337581952,3329.17321052453,-625.98194077,3212.44184582797,403.4970187777844
505,530,0.2598818576151572,1,-19.730239339027566,1,124.41661880594702,1,5.6833724262234195,0,2,111.58533501492607,16.25823544784772,0.03777623874044176,2.316657173682947,979.6974499117307,-371.0707795439647,-3514.6798524158116,2074.746585367253,2,40.63397027948937,367.537176956256,1.0,151.172192043,287.8599242528168,6394.0,719.3789634727657,3329.17321052453,-625.98194077,2605.7271790582045,403.4970187777844
506,531,0.38660633549297796,1,-19.541760185462188,1,124.92933466990362,1,2.899779924562788,0,2,33.74846742806644,15.747030411373911,0.03525895724762044,2.2282697020673807,1016.9793358858681,-379.83264992266135,-3414.730970046522,1902.2410867780593,2,46.53609385942376,367.537176956256,1.0,151.172192043,289.80688924733533,6394.0,726.3170797096816,3329.17321052453,-625.98194077,2274.5081498016834,403.4970187777844
507,532,0.3354146611800008,1,-14.725888256217385,1,129.40903959504342,1,1.2346553897902235,0,2,78.2757081944968,15.282628561613755,0.03792657807305394,1.0103951186785585,1023.473128442388,-255.42298842524556,-3582.052117730941,2091.054873291991,2,47.680249461143774,367.537176956256,1.0,151.172192043,291.85695479980564,6394.0,737.2409253763524,3329.17321052453,-625.98194077,2173.1651178437914,403.4970187777844
508,533,0.4544106582562674,1,-18.64218947263716,1,117.61819952816134,0,-0.5262722574094136,0,2,150.42173570914724,16.435519194140884,0.052324775205749366,1.65895639448373,932.1316825429352,-64.24902516428133,-3813.731382023598,2268.93278080542,0,42.952200989099104,367.537176956256,1.0,151.172192043,286.97326594483013,6394.0,735.1942996221753,3329.17321052453,1.0,2959.9616625420063,403.4970187777844
509,534,0.4796365028379521,0,-20.54402121540495,1,125.47181809295977,0,0.2383143764405915,0,2,97.06461122278442,15.585321913703714,0.03918914746636238,4.677062254626496,1037.4041672898284,-143.6732238685906,-3218.468145768581,1959.8676123269227,2,43.240866242306225,367.537176956256,1.0,151.172192043,297.0626945355228,6394.0,726.4495035062579,3329.17321052453,-625.98194077,2817.3588038726457,403.4970187777844
510,535,0.4005139142591022,1,-24.629112856836887,1,124.92859622523636,0,0.13049912700141153,0,2,99.86490102050695,15.420301604922022,0.04140431065919183,3.413393034393564,991.0292143324189,-171.0669393433179,-3162.3958505736077,1972.1475596317966,2,45.29212685410682,367.537176956256,1.0,151.172192043,286.953486742468,6394.0,726.404258187448,3329.17321052453,-625.98194077,2959.5474508705383,403.4970187777844
511,536,0.3736122546349248,1,-8.905259647908327,1,126.94768451688955,0,-0.8996957172937687,0,2,115.79716132371708,15.609472014983798,0.04348907041097914,4.2044235141914434,969.5032031818068,-329.6712224605627,-3773.3736784658367,1651.7444963157104,0,29.202439048598727,367.537176956256,1.0,151.172192043,290.7803539310113,6394.0,734.3396500896907,3329.17321052453,1.0,3270.0371032520384,403.4970187777844
512,537,0.41942842980668377,1,-26.480593248345976,1,122.08439560650973,0,-0.2048981219312088,1,2,118.74415347043829,16.11166969317195,0.03850989089849758,4.59862264517092,984.3704585436548,-23.06684700732769,-3404.2496825343537,2068.5237492433275,2,79.12481264833549,367.537176956256,67.5373352024,151.172192043,315.3054345071032,6394.0,729.1683001981088,3329.17321052453,-625.98194077,3290.905801465533,403.4970187777844
513,538,0.24812641593408,1,-23.67531384693772,1,127.49226326796853,0,1.1778666483085896,5,2,97.45445964815029,16.579009484310962,0.04433570427579022,4.911441733762135,969.9789646458825,-326.66863174308446,-3695.0901668757933,1804.7688764167199,0,35.59561529071836,367.537176956256,-124.911760486,151.172192043,57.50269691081426,6394.0,741.1730928372717,3329.17321052453,1.0,3446.1986467436177,403.4970187777844
514,539,0.3402828862938041,1,-7.998309516276366,1,127.7634033785082,0,2.071781307121072,2,2,155.641957515549,15.616455686398115,0.039235385191277006,0.8424666233554126,1008.6942706701532,-121.53388569249344,-3446.1255395161115,2071.2506231938514,0,44.15878580788719,367.537176956256,105.833817796,151.172192043,369.9539453256489,6394.0,729.5125020241423,3329.17321052453,1.0,2820.090230022863,403.4970187777844
515,540,0.4710436337750539,0,-8.741415509640452,1,126.38410234098764,0,0.8582195286072885,0,2,113.55137286276477,15.678039329435913,0.041632294851765284,2.9920948282374944,984.6627929479256,-159.68851661743003,-3412.624214223753,1869.8335072527245,2,22.302990659957686,367.537176956256,1.0,151.172192043,293.66945717876615,6394.0,737.33238759776,3329.17321052453,-625.98194077,2374.5916473676784,403.4970187777844
516,541,0.5870432679401626,1,-2.549750714219485,1,126.0261283146337,0,-2.407929100103684,0,0,114.1520936036174,15.434566704091491,0.04199548163633096,1.9280206179240404,997.5096985291867,-100.90501605629248,-3475.9486233951843,1952.7778523654592,2,79.85665936338563,367.537176956256,1.0,1.0,195.7961295495769,6394.0,736.5602810543587,3329.17321052453,-625.98194077,2579.816384471986,403.4970187777844
517,542,0.5529314759131913,1,-2.3597469873564902,1,126.39966213944209,0,0.852596507750703,0,2,144.3253935871656,15.254881597868122,0.04621035819571485,4.30861040798794,1027.5819023552804,-87.86965971586382,-3762.6552027704242,1946.3584584413636,2,69.46864004686884,367.537176956256,1.0,151.172192043,302.97400215082007,6394.0,725.1425019860451,3329.17321052453,-625.98194077,3221.732224005886,403.4970187777844
518,543,0.33756617332983885,1,-17.754929350228018,1,118.92877017296226,0,-0.6167572246765367,0,2,82.61937422773008,15.544299312705819,0.041570390141322064,0.3297135250351521,967.6766384773216,-116.92215848603641,-3565.3420443878504,1955.4545383213608,2,33.55154112527631,367.537176956256,1.0,151.172192043,284.79132709763365,6394.0,735.8167928234302,3329.17321052453,-625.98194077,2055.1353727759883,403.4970187777844
519,544,0.4138324435248323,1,-19.937426056597193,1,124.17368178836607,0,-5.754543479520187,0,2,89.41476234060511,14.761988233292234,0.04105257971833234,2.7409262622610004,988.3847969524268,-233.06687244873436,-3594.1443427167715,2059.4182011967064,2,44.65925644990129,367.537176956256,1.0,151.172192043,288.5107380244221,6394.0,738.8433296700266,3329.17321052453,-625.98194077,2660.076051441632,403.4970187777844
520,545,0.4077647755100843,1,-7.344285691102176,1,126.7751755174522,0,-3.1655247048769786,1,2,80.55222935042337,16.54521607508497,0.041666878810436896,1.6778281579495946,944.5303902782396,-112.93901726614357,-3359.5380928958693,1830.776247874782,0,52.090269074148246,367.537176956256,67.5373352024,151.172192043,319.6299940389091,6394.0,731.0826393398648,3329.17321052453,1.0,2695.5271942490585,403.4970187777844
521,546,0.2438907809165084,1,-9.888541666834408,1,127.788655857765,0,1.6190929087890538,1,2,107.13146938436142,16.20147429806613,0.04355476311066686,5.010854234681074,970.3545069713977,-202.51856432602762,-3779.8617399606374,2090.7530835814064,2,28.548337574578674,367.537176956256,67.5373352024,151.172192043,313.87554406217436,6394.0,742.2598457192952,3329.17321052453,-625.98194077,3244.6861832588233,403.4970187777844
522,547,0.426203430294446,1,-14.257365619964895,1,128.81939123091075,0,1.0314124832235856,0,2,87.77144247584694,14.890179533177692,0.04457959339422635,3.073629945998581,967.6966764282184,-151.99229995844541,-3638.130945366436,2107.1340064716674,0,40.83636046724814,367.537176956256,1.0,151.172192043,291.87739775786105,6394.0,731.6956168057487,3329.17321052453,1.0,3025.4243524244152,403.4970187777844
523,548,0.3406070750563948,1,-5.937161700964418,1,127.05083608901415,0,-5.874975636624205,0,2,159.20991316646342,16.92288206355603,0.04130581470667004,4.265171202695912,982.0922888751552,-226.72657242900328,-3710.3511177297896,1772.0779607098057,0,47.80984544678225,367.537176956256,1.0,151.172192043,293.8544674631579,6394.0,723.0507560811012,3329.17321052453,1.0,3555.651987716037,403.4970187777844
524,549,0.3591030340027461,1,-13.694662374773507,1,126.03672735563372,0,-3.5913141980147216,2,1,150.15929800529238,15.844346546417887,0.042571248157891615,2.7293120825611874,955.3528796444297,-150.51507974793213,-4012.746572781256,1958.8802460668974,0,45.70231989623065,367.537176956256,105.833817796,27.358894639899997,267.659883842099,6394.0,733.2380807857016,3329.17321052453,1.0,3069.231769633277,403.4970187777844
525,550,0.3519281834977624,1,0.4802700484451491,1,125.71600296339541,0,-0.8438388669771162,1,2,71.26491577070155,16.15139245635736,0.04351942873468352,6.013545219132438,1016.7901324290491,-126.61524486039256,-3614.140640067513,1876.2950531970994,0,43.789421182878044,367.537176956256,67.5373352024,151.172192043,319.9705352205405,6394.0,726.1266001480252,3329.17321052453,1.0,3697.081380788637,403.4970187777844
526,551,0.3606365812698826,1,-10.159678591601736,1,129.81253633552663,0,4.862027813199554,0,2,123.97835814647031,15.009087727656707,0.04201408135118834,2.8167989665570663,972.4623607023384,-154.4800881333793,-3637.890420799201,2013.5295313382996,2,56.77015402190856,367.537176956256,1.0,151.172192043,294.84755030016936,6394.0,729.6986374634442,3329.17321052453,-625.98194077,2776.6060057323357,403.4970187777844
527,552,0.4435713551111144,1,-11.340354036512785,1,125.85721788047822,0,-2.4155845099541344,0,2,80.78353342863487,16.334095838085748,0.04663023952781313,3.417911751489941,999.6236631812912,-144.94789620626273,-3603.3595218956148,1778.6854421257772,2,51.321178614364264,367.537176956256,1.0,151.172192043,293.81203260612114,6394.0,721.2514719334079,3329.17321052453,-625.98194077,2761.795814369149,403.4970187777844
528,553,0.3330410314392865,1,-15.831950064626193,1,119.155106120112,0,3.5476143517739365,0,2,179.0458245279777,14.72712184084919,0.03976076397337749,7.743044899909928,915.6443396078504,-290.82157247359913,-3710.682132433017,1876.5021849939487,0,28.77885097179028,367.537176956256,1.0,151.172192043,284.93983713547567,6394.0,722.1015196059914,3329.17321052453,1.0,4268.473665516405,403.4970187777844
529,554,0.4534670856570195,0,-13.468588980699586,1,128.8259482606166,0,4.1273054306222905,1,2,83.63216720048273,16.110840418128458,0.04445491538753813,3.9129689203606586,1011.6384308598983,-394.4323856510208,-3627.5091146861027,1792.4446279820531,0,61.71941547407522,367.537176956256,67.5373352024,151.172192043,325.5058504573705,6394.0,731.0959561637801,3329.17321052453,1.0,2766.0874908963424,403.4970187777844
530,555,0.36043160708532795,1,-3.218513526374432,1,121.00294396884628,0,-1.5897788458719797,0,1,42.52291444495663,16.11718756112643,0.04050596462400986,3.1713264135562214,1059.8888144299174,-297.6288591339736,-3512.182437702857,1975.418243854292,2,57.53665124156994,367.537176956256,1.0,27.358894639899997,194.16744411132882,6394.0,729.3800125676528,3329.17321052453,-625.98194077,2663.6439393306728,403.4970187777844
531,556,0.4697896101440711,1,-34.98530216161503,1,127.16369695889463,0,0.6365991609347033,0,1,175.68008364143589,16.14415889772739,0.040890359077389006,1.8435786890148085,898.4425099630647,-206.73532927248903,-3492.4663719110413,2023.063730453113,2,45.567318935224826,367.537176956256,1.0,27.358894639899997,185.09022746430801,6394.0,735.4270533689707,3329.17321052453,-625.98194077,2787.9509530773985,403.4970187777844
532,557,0.3418141830897035,1,2.609716518950277,1,125.09929266083671,0,0.7041197709285026,1,2,127.06541094997627,15.340601186501727,0.05116593281339436,3.7031031302412165,994.5754643451784,-264.1986462725336,-3535.137278731543,1853.3290234631088,0,79.0273744600689,367.537176956256,67.5373352024,151.172192043,324.7443557254559,6394.0,738.0827306878142,3329.17321052453,1.0,3317.0150037891576,403.4970187777844
533,558,0.3542956557224647,1,-12.485141804756074,1,126.59679912014191,0,-1.093075270214778,4,2,151.1052348566691,16.148889255692858,0.05117523581974899,4.2085865118673125,944.4594083529868,-248.4960642437036,-3838.3706482409666,1814.8731408949384,2,78.29457793264649,367.537176956256,60.660744063100005,151.172192043,383.7988531197889,6394.0,736.6446836821843,3329.17321052453,-625.98194077,3120.8269358095095,403.4970187777844
534,559,0.2748696515837897,1,-14.433083954781988,1,122.17960838546708,0,4.967022646153636,5,2,45.84547522481447,16.259073410413176,0.04069935557296615,0.3693920507391431,1002.7507619375093,-433.4638186433762,-3590.749446841345,1952.8667084260114,2,44.6221033667075,367.537176956256,-124.911760486,151.172192043,60.18273503297901,6394.0,724.0333460985597,3329.17321052453,-625.98194077,1930.1567201017544,403.4970187777844
535,560,0.2657129514386709,1,4.907031866137389,1,124.00337742695801,1,-2.1160830470017875,0,1,51.67859001723422,15.193081012136107,0.043239435605542366,1.1167711868788746,1013.1338839510448,-357.0877136689836,-3570.875539908729,1998.0537698345804,2,42.336107139263326,367.537176956256,1.0,27.358894639899997,193.9931290492151,6394.0,736.4757973625209,3329.17321052453,-625.98194077,2053.8082203867834,403.4970187777844
536,561,0.35523268518187345,1,-9.138332071642905,1,123.325581338433,1,1.4024332872820773,0,2,155.08434762861188,16.519294904661,0.04137415441039462,3.937126380490749,986.8344640590443,-6.685721420440181,-3452.9797793231396,1751.8958601262084,2,38.01247168047612,367.537176956256,1.0,151.172192043,290.8313660608065,6394.0,733.3823913292073,3329.17321052453,-625.98194077,3203.206329152311,403.4970187777844
537,562,0.4219456252401674,1,-13.758980617229245,1,125.76280959783695,1,-3.4237504446174984,0,2,111.29028008228295,15.408938945358527,0.0497443588229273,5.630164107835138,932.13389220664,-173.8985647955727,-3466.636193524448,2219.7966272274207,0,71.51470009119173,367.537176956256,1.0,151.172192043,294.3485497942812,6394.0,712.7562466385782,3329.17321052453,1.0,3701.521345631856,403.4970187777844
538,563,0.5091302217763675,1,-22.107263264586376,1,127.97813582413792,1,7.69943651035347,0,1,129.5103891535479,14.886834974969652,0.043219053934523,5.1799073669390685,896.4661761578908,-345.0460533183059,-3315.372514294345,1780.379994450352,0,33.02795286205249,367.537176956256,1.0,27.358894639899997,191.20566712624932,6394.0,720.8466092561722,3329.17321052453,1.0,3494.7015868924364,403.4970187777844
539,564,0.44120236222868303,1,-28.519726881235123,1,127.02411020568432,1,-1.7478963747684657,2,2,128.27826531903293,15.979692472495222,0.04440942009855647,1.5771023738961274,928.5643127642197,-55.25735241748652,-3714.1626341494,2030.7565309697195,0,52.36959028366382,367.537176956256,105.833817796,151.172192043,364.51952092351286,6394.0,730.9646609362372,3329.17321052453,1.0,2789.60190501259,403.4970187777844
540,565,0.3035833099678192,1,-7.015067706197357,1,129.46590643406282,1,-1.6547638579074726,2,2,143.0297010165682,16.299208254286448,0.04229723667707482,3.5407409862263317,973.905347836028,-274.57150363135025,-3540.9302767113263,1910.270025002608,2,55.884270511225644,367.537176956256,105.833817796,151.172192043,371.03505486173333,6394.0,731.4052616502397,3329.17321052453,-625.98194077,2994.0870888632953,403.4970187777844
541,566,0.3205328031188713,1,-33.11619920624176,1,121.70721940990978,1,4.023739678883998,0,2,72.71350749763155,17.18293420036965,0.03902170983394253,3.5744663117276945,978.656566190847,-238.25455710325963,-3339.9742837583976,1866.263753041959,2,40.28040573540621,367.537176956256,1.0,151.172192043,282.25283978528563,6394.0,740.8276548888522,3329.17321052453,-625.98194077,2790.690350225882,403.4970187777844
542,567,0.3963041800799475,1,-0.8572253953193698,1,123.65775666415036,1,-0.14682861005907755,3,2,118.44869601425596,16.927335565112937,0.041414241274079486,5.08551028045124,943.2366093492717,-183.3071502622858,-3491.231149996368,1971.660553633648,2,28.911887352428234,367.537176956256,145.15303581,151.172192043,451.1678288814703,6394.0,734.1258848854594,3329.17321052453,-625.98194077,3290.2082834763896,403.4970187777844
543,568,0.4993887812068324,0,-14.624000064648099,1,121.36218010854843,1,-0.4763969800913952,2,2,99.05054618734181,16.933208384534154,0.04476327076988041,4.753280528469264,963.3141177087648,-265.60580112379125,-3591.567069557824,1990.0584758339267,2,36.93531170212378,367.537176956256,105.833817796,151.172192043,371.60627343140817,6394.0,730.6240879750418,3329.17321052453,-625.98194077,2637.588275862177,403.4970187777844
544,569,0.6408704804975393,1,3.678201482583905,1,126.99216424615985,1,1.6713499247066832,0,2,109.36620467787156,15.504575899021535,0.044299893896236835,4.593407807430879,967.0070629069464,-151.62975782305168,-3379.8031433920305,1815.1899433099154,2,69.79440964255838,367.537176956256,1.0,151.172192043,308.29561409568686,6394.0,730.0009497802826,3329.17321052453,-625.98194077,3126.7319073801814,403.4970187777844
