index,w_dutyp,w_sex,w_ban,w_connectio,e_sqm,e_hhsize,e_edu,w_age,Water,Electricity,w,wf,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030
418,dutyp_Apartamento,sex_Mulheres,ban_1,connectio_Rede,128.7801507018296,hhsize_2,edu_master,age_70a74,297.6041229848227,2175.1628385239624,403.4970187777844,0.0,269.58812796022636,272.14666843422174,276.78717979996946,278.81512315247335,281.52182439802675,285.0581257262178,286.91071536702873,291.2219816929655,319.3688474795588,349.77074339740653,382.2257955446686,417.57101038351,453.7767996717273,493.15574841833353,525.5781848159,565.1177663360199,606.2393725505158,648.2733957979675,693.0613270930089,739.531965425232,789.775439362943
419,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,120.86117643778513,hhsize_2,edu_master,age_55a59,294.5414322112083,2467.241510085149,403.4970187777844,0.0,260.0170242295629,262.36087196382044,265.4369346298038,268.5107246719716,271.64620749637095,274.53671897123786,277.20752311874395,280.08645992366144,298.30122225400146,314.82582197161247,329.45501177184104,342.8586733346535,356.49635909157126,370.7419973206617,457.1109918768213,474.7263525827744,492.05894760951685,510.443917843788,528.8516087349816,547.8386087108495,567.7016005856576
420,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,102.1874242262023,hhsize_3,edu_primary,age_65a69,296.38664161316916,3160.916918415021,403.4970187777844,931.2165355389253,376.01561233980584,379.7881629146398,383.64908930576206,388.7237754104973,392.64125654960594,397.22533225921364,401.727575311549,405.7898662842361,424.9925312320277,443.40184522327564,460.1063654681574,478.1610106676662,496.0744124740585,513.6449785544156,507.9269363840745,513.6359362213338,517.2332832703687,520.5661979561966,521.7667125764779,520.7799900800732,519.2784143169433
421,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,145.01433015826032,hhsize_4,edu_master,age_25a29,287.95826305988993,3023.347917747591,403.4970187777844,0.0,393.2677739758765,397.3051980567351,401.0940552274347,405.54338395634403,410.2071290340279,414.6530542859783,419.6589918970921,424.7115420883937,455.4960003951884,483.228721134844,509.7540362579719,536.2887015132619,560.8547417227196,584.2277116027146,575.0778810675711,589.2130745250201,599.9076233715175,610.5615378210854,619.4910461503049,627.5588472434038,634.0836384573144
422,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,75.18172602728988,hhsize_3,edu_master,age_50a54,296.09772584033095,2780.660387927557,403.4970187777844,0.0,72.39814305286102,73.14303548224986,73.92027256428909,74.64142760224905,75.56336145275408,75.905348010517,76.6132895018918,77.71153393923875,78.18943883422723,76.51570314706092,71.88325116584701,66.62523851071337,60.22386040401015,54.175835882011405,157.3649749013742,156.94008747862316,156.38888325555496,156.01208915492185,155.21578542444874,153.86687190128842,152.73617551850842
423,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,152.6964978264099,hhsize_2,edu_master,age_50a54,295.79662867501474,2513.0934001117475,403.4970187777844,0.0,75.37970628077875,76.08005847348204,76.92277358798012,77.70355594850722,78.64369571804886,79.05923866931259,79.69579328001373,80.8560671673188,89.44474541450053,96.26886567243812,100.79745154888957,105.52439545657526,109.37576149505952,113.74243046334861,241.0216526942955,252.17601038186422,263.7428703890664,276.37549866463394,289.1847252461192,302.19365207673974,316.3057279806783
424,dutyp_Apartamento,sex_Mulheres,ban_1,connectio_Rede,101.55295232736424,hhsize_1,edu_master,age_45a49,292.82592056778725,1829.4920451029654,403.4970187777844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
425,dutyp_Apartamento,sex_Mulheres,ban_1,connectio_Rede,110.93811816108904,hhsize_1,edu_master,age_45a49,295.8267720735085,1686.3392949195975,403.4970187777844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
426,dutyp_Apartamento,sex_Mulheres,ban_2,connectio_Rede,115.76601253670022,hhsize_4,edu_master,age_35a39,320.8549347026315,2510.610116513645,403.4970187777844,0.0,380.6552856565282,384.54505624742706,389.4573563897882,393.4581169795951,397.87642357945975,402.5825818804049,406.54125772681266,411.11571604620235,450.5642292352807,489.92291000164107,532.0289846412524,572.9805499054083,612.4947506363271,651.8082492162793,598.4139210742958,628.2634553758402,658.2998608360406,687.5900560607009,716.9534550020925,747.0705217218401,777.4960097829862
427,dutyp_Casa,sex_Mulheres,ban_2,connectio_Rede,70.33386967073707,hhsize_3,edu_primary,age_75a79,317.3326558039499,3122.1490144286213,403.4970187777844,0.0,841.2411497326328,851.3565330653917,860.6023672402637,869.6804650797233,879.7718375021192,889.0065194544329,899.2952161833417,909.992666383065,940.1116489786534,973.3848429991777,1007.9343029104749,1041.701715590438,1076.9312290595087,1111.6405946843474,999.2032714167597,1014.3573064472625,1029.0212422747975,1039.912886788047,1052.0795663053987,1062.8348233114655,1070.9615260529768
428,dutyp_Casa,sex_Mulheres,ban_2,connectio_Rede,119.04553799424187,hhsize_1,edu_collage,age_50a54,319.9845783208582,2175.2133535027992,403.4970187777844,4180.501239267508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
429,dutyp_Apartamento,sex_Mulheres,ban_no,connectio_Poço,111.53201888984388,hhsize_6,edu_primary,age_35a39,-31.117691741223226,3300.124574912712,403.4970187777844,1254.1372859603405,313.3908163057448,316.7639257839644,320.83260089242464,323.8858023974582,327.70399579689763,331.4720908067745,334.75922523162745,338.5657712493651,286.058933882643,234.17950976224986,186.23032964756052,136.65798534246957,84.60546673128651,30.874113105602365,75.02522653639228,58.19864894143619,44.535355964613416,32.99067761949716,23.31688187179378,16.63925798590789,12.279962730359404
430,dutyp_Casa,sex_Mulheres,ban_1,connectio_Poço,182.26231101564912,hhsize_4,edu_master,age_80anosou,196.93008098208537,3345.562606069117,403.4970187777844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
431,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,84.00747229532041,hhsize_4,edu_master,age_75a79,292.6206865047263,2933.4114764747496,403.4970187777844,0.0,488.2807456856248,494.36407094342417,499.6215992144382,504.74478530426586,510.93528196129785,515.7875900375524,522.0775700265846,528.6058375409117,553.2839167418116,579.3490005856171,604.2733327153151,626.9347920357335,649.7345348566563,670.87138486438,705.2313335439791,719.8701130851215,733.8296397353208,744.9863745499987,756.5842716881644,766.9592091680859,775.6140518106727
432,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,71.2608343203884,hhsize_4,edu_master,age_70a74,295.3501215372896,2988.0579860118214,403.4970187777844,0.0,197.46775218997576,199.41111808693293,203.11633324103866,204.42251187757762,206.26415134467777,208.8818282468333,210.11273129994737,213.32762695136816,237.82537409549712,262.058668950351,282.04174745337025,301.7693181119037,319.7673016673921,337.51141928234574,372.4755389289215,386.6788193231943,399.34947685787705,409.92041628727304,420.206181756915,428.7798699875758,437.53668018790324
433,dutyp_Casa,sex_Mulheres,ban_2,connectio_Rede,73.30042905440895,hhsize_3,edu_primary,age_50a54,310.033591492487,2943.217757832395,403.4970187777844,299.2844542536931,368.2254179597739,372.4176670876388,376.4926002011003,380.5025297724755,384.7007802903468,388.7490669218772,392.7945060672444,397.3733537554106,412.9982832133581,426.7331076788238,438.4856680753974,449.75845911323194,459.8431024401477,469.84385951996524,441.81897903420435,443.5873403024086,444.2966728443134,443.2613614255789,441.59379690344247,438.31677536046965,433.45968362451356
434,dutyp_Apartamento,sex_Mulheres,ban_3,connectio_Rede,67.31331279933723,hhsize_4,edu_primary,age_35a39,372.388130590138,2742.1962079850955,403.4970187777844,433.7979729503083,558.737567995909,564.3754593567787,571.2495758434839,577.3759301081494,583.8612666845978,590.2593383297655,596.4119605223306,603.2814841260822,639.6415897342239,676.0637865652524,713.6564969250848,750.7319630187054,786.5484649107176,819.8997715020864,771.8550899359802,793.2440050288457,814.1388138937417,833.7979386956463,852.1817439503055,869.4391552118985,887.2811451146224
435,dutyp_Apartamento,sex_Mulheres,ban_no,connectio_Rede,78.61349533099232,hhsize_1,edu_primary,age_30a34,63.44717929595075,2008.0774144447928,403.4970187777844,985.0553803238838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
436,dutyp_Apartamento,sex_Mulheres,ban_3,connectio_Rede,61.590176996924455,hhsize_7,edu_master,age_65a69,373.6935212028367,2916.3963019092816,403.4970187777844,0.0,1303.1180244012455,1316.7445726748379,1331.3390755749285,1346.6343300665894,1361.2726310707894,1376.3270558139789,1391.4330291345038,1406.81057951104,1356.6193959730758,1305.6002138383915,1256.599060613445,1210.9831584858248,1168.1887555691,1127.8402291452464,1039.5792639930164,994.3827089443862,952.5283011927934,915.5378622130257,882.3765005316565,852.5540499628084,828.9532921150542
437,dutyp_Casa,sex_Mulheres,ban_2,connectio_Rede,155.75968359889333,hhsize_4,edu_master,age_40a44,324.8733586832842,3315.7361801144875,403.4970187777844,0.0,492.959892393313,498.31907952101426,504.05957497888096,509.36760503247325,514.5175837011122,521.091929177167,526.7107843363762,531.8753939187994,569.3931609281743,605.9426858129785,640.769776339222,675.1439636376648,708.5023905506175,740.3913529897195,683.0983168980123,699.4677747650794,713.49494320438,725.9453096599724,737.0066159546332,746.5079559413302,753.9338781033006
438,dutyp_Casa,sex_Mulheres,ban_2,connectio_Rede,119.23894010991795,hhsize_6,edu_master,age_30a34,316.49376036172714,3649.6983888230297,403.4970187777844,0.0,212.29541780306744,214.87381454021508,217.02405510960685,219.94335024461358,222.26970992187157,224.23267079613302,227.86352420290424,229.90515420085086,214.31028007101077,197.23689350309374,177.69162698142742,156.17113473773767,134.38246138352403,110.6223084895674,113.93764445622101,98.95131091130955,85.04617759701055,70.04124771077782,56.99008354508775,44.85154054793081,31.911532469445657
439,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,88.46785683341906,hhsize_4,edu_master,age_35a39,296.0132003310598,2870.1599785751714,403.4970187777844,0.0,260.94870496355765,263.4929688823473,266.97258479996344,269.8058416724392,272.84543269995555,275.90537086241557,278.7236919857759,281.6618907239007,299.35621762498704,315.90265484793866,329.58118590730066,340.87302776552633,349.7837735179966,357.0271676390289,389.26099539444743,393.8333252495416,397.4596242710744,400.2268432802643,401.1253635041521,401.2002299099436,400.6103493396962
440,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,100.78929519289427,hhsize_4,edu_master,age_30a34,290.9029783473748,3104.393174362192,403.4970187777844,0.0,157.1424075976514,159.05117481474647,160.53110622491792,162.84935166898092,164.56317040964888,165.781533007229,168.81357595833882,170.21335651653695,185.81102395941195,199.53040012309435,208.98172134951264,214.99591605193422,220.062828717365,221.88382789294985,294.87472192147715,299.5367069726859,302.8936503946559,303.77686840757065,303.81734902851485,302.56313062253037,299.23446957352496
441,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,146.55979420819432,hhsize_3,edu_primary,age_25a29,292.1586090618799,3195.6117075663683,403.4970187777844,1676.7047658027584,589.5211476935339,595.7942895628529,601.7575385720238,608.4522306665978,615.2953865086623,622.0978052551858,629.3868316610708,636.7486660235563,656.8211413035356,675.1124331632532,693.2783192842417,712.6643739054466,731.2081842252394,749.4260789045572,676.6004982981879,681.903937480255,684.2394804595758,686.6369278397111,687.5390449586605,687.5300319280874,685.8794299986381
442,dutyp_Apartamento,sex_Mulheres,ban_2,connectio_Rede,189.90714903654919,hhsize_5,edu_master,age_20a24,321.5230105813743,3189.451001375284,403.4970187777844,32.261121637684695,834.945137845996,846.5258341726307,854.1455230772967,863.2031915948876,873.57676130191,883.0668740334769,893.8584317764042,903.3194646475995,895.9383355486957,884.7643183435328,881.5358614094872,873.3597626933896,866.1182002108518,859.8255481682211,775.3460797092072,777.5543668135273,784.4449203002619,790.8835059075186,800.3135662267724,813.0594646363445,824.8934144807254
443,dutyp_Apartamento,sex_Mulheres,ban_2,connectio_Rede,97.27288931655909,hhsize_1,edu_master,age_65a69,323.1429647540552,1945.737027697657,403.4970187777844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
444,dutyp_Apartamento,sex_Mulheres,ban_1,connectio_Rede,158.85748979755738,hhsize_1,edu_master,age_45a49,297.42405237741286,1930.9551199008497,403.4970187777844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
445,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,99.62619202500166,hhsize_5,edu_master,age_45a49,286.5230045121737,3147.347356909139,403.4970187777844,0.0,488.8664642735892,494.73281254132127,499.8847189811156,505.41738435602326,511.0174198618627,516.7123794458987,522.1052285734733,528.2273428933886,497.5510872517193,465.7807077144207,431.60122747188854,395.48486577535516,358.5518001426231,321.84726865721376,345.0078812100489,323.19131230751145,302.46496028907063,282.96456505007603,264.7553030978645,247.1872272509284,230.79790641978022
446,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,87.14405110562632,hhsize_5,edu_master,age_45a49,285.9567507736401,3175.5323327486713,403.4970187777844,0.0,500.9267357709384,506.9224935189608,512.2123222104583,517.8773989080123,523.6164906918984,529.4464725985558,534.9887341219505,541.2509763581088,510.48690501847443,478.6447858394969,444.3737164894142,408.17180612897704,371.20425192758273,334.58681177213737,355.6452916840447,333.7068688754077,312.86788325456587,293.251486409433,274.94080465990316,257.2855157935964,240.81683369149874
447,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,170.6524275140049,hhsize_1,edu_master,age_40a44,298.88167297287407,2499.269351321154,403.4970187777844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
448,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,169.55694084367076,hhsize_6,edu_primary,age_60a64,289.42204708303484,3916.530816856381,403.4970187777844,102.75644812896815,142.93856573564008,144.80378878632192,146.04624037809927,147.96881931747077,149.48147684751495,151.32603712698037,152.809525928882,154.49991009022312,129.0029581539066,101.60760747662722,69.9527122203101,39.06801823274608,5.235607879194691,0.0,21.97880599788387,0.0,0.0,0.0,0.0,0.0,0.0
449,dutyp_Apartamento,sex_Mulheres,ban_1,connectio_Rede,74.14860001125909,hhsize_3,edu_master,age_55a59,299.73395914738427,2061.0631352079768,403.4970187777844,0.0,231.35409574300735,233.41310647208633,236.17190724001935,238.76829902398046,241.67333680824177,244.2373559134374,246.54450368987102,249.26928819851165,264.8921582271428,279.01427574203007,294.839454157765,309.5830274636006,325.0870545083393,342.34225185345366,400.1415871296,421.9935322663877,444.44904296870965,468.2473177693352,492.8229966274941,518.9553697377515,546.8692207431424
450,dutyp_Apartamento,sex_Mulheres,ban_1,connectio_Rede,115.79558984710378,hhsize_4,edu_master,age_60a64,299.04667971092516,2397.824530195121,403.4970187777844,0.0,115.97869336183378,117.3796090580243,118.44508902932101,119.87757724477363,121.1504694878885,122.74922001616427,123.74217493305373,125.35940643537936,153.4683999060094,180.63584883457807,207.64308981620118,235.33887107534562,260.7953404024124,285.7969836024618,362.0543156177753,386.6061005608126,411.63629360525243,436.82369492040283,461.10907149244554,484.91606631092475,510.4956445981067
451,dutyp_Apartamento,sex_Mulheres,ban_1,connectio_Rede,108.01770870587984,hhsize_5,edu_primary,age_60a64,296.84712722709793,3069.767487918361,403.4970187777844,0.0,198.58828400547276,200.96164985018854,202.94642241554976,205.34528899162194,207.51404678769654,210.11405164175994,212.10204454213542,214.6354755762073,185.07420892178362,154.65526782793336,123.27730882510467,91.50876721018524,57.667765772006184,23.229349620039365,95.50745912949472,81.50241364597707,70.24230610782342,60.85706944525957,52.322892928793095,44.897969178860926,40.52900081701154
452,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,183.20706831270195,hhsize_5,edu_master,age_65a69,294.4808277259496,3474.153322120452,403.4970187777844,0.0,23.075011581150733,22.858360489709884,22.83477818319537,23.951401231669387,23.87543841082307,24.30231553495205,24.65356967231621,24.538122807551506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
453,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,110.11047832097708,hhsize_7,edu_master,age_40a44,286.1064988748158,3927.9086978327036,403.4970187777844,0.0,1298.9148922018544,1313.0880807655317,1328.0072922989714,1342.3246148743253,1356.763073911158,1372.3543659054878,1387.5036006811865,1402.116799443817,1319.6250658856197,1235.7240351245418,1149.3340500711445,1063.0959931274483,978.5465637110494,896.3035711552319,823.1680791084193,744.0688229785343,667.780533205034,595.7377522580148,526.5445921572945,460.81374014606047,398.2796836121001
454,dutyp_Casa,sex_Homens,ban_no,connectio_Rede,138.6146833724432,hhsize_5,edu_collage,age_45a49,59.821484963827636,3800.526046110413,403.4970187777844,6112.566266252644,2244.590382407316,2268.8501687046023,2294.1661199612354,2319.9682477042115,2345.3551584967613,2371.363543663805,2397.8815785394613,2424.1111840988096,2459.3085070972857,2503.870688830185,2554.1120495836135,2609.301727949051,2669.1449154810207,2733.359518140037,2332.407245128066,2384.504587503289,2438.916339766443,2494.8265080755114,2551.4167126897314,2606.6131338313835,2659.3016633560824
455,dutyp_Casa,sex_Mulheres,ban_3,connectio_Rede,107.67068067813636,hhsize_5,edu_master,age_45a49,364.227624227274,3396.16557035129,403.4970187777844,0.0,602.3561500573944,609.2341393418116,615.7381840847245,622.6245070152933,629.5106483713664,636.3229321315531,642.9853811996405,650.6869149155199,634.6793811804123,618.3518737048566,599.8672238091091,580.4360207429573,560.4582429996728,538.6044742384224,546.4097616088438,533.4636638473902,521.2295003902319,509.52974718593333,499.0955798385317,488.1044983733791,478.693353477567
456,dutyp_Apartamento,sex_Mulheres,ban_3,connectio_Rede,131.5228150519869,hhsize_1,edu_master,age_50a54,373.1845937041391,1836.8279596671923,403.4970187777844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
457,dutyp_Casa,sex_Mulheres,ban_3,connectio_Rede,120.99994539278224,hhsize_4,edu_master,age_40a44,370.1177621080002,3154.562709213468,403.4970187777844,0.0,505.8047792956496,510.98082776018424,516.9006797221288,522.4683336327432,527.8293569437818,534.1227981462646,539.9901695582462,545.5256853316444,581.1510761213813,616.1604519337382,648.2720636053392,680.6791721552839,712.3805661387837,740.7975449598262,741.4989316284285,756.8254123892459,769.757776489876,781.47817417476,791.2469510574857,798.4627416261098,804.8506752222974
458,dutyp_Casa,sex_Mulheres,ban_1,connectio_Poço,69.86582954915737,hhsize_3,edu_master,age_35a39,192.20666184950073,2748.652454548095,403.4970187777844,0.0,171.99654779574223,173.6300952353602,176.14129173013748,177.89862121875368,179.90711947789205,181.9450395314441,183.697919196018,185.6653958839626,173.77211622524027,160.16040458683577,143.94439671200098,123.91931875740863,100.46263246796678,74.19440133305609,183.379021675,184.62422975042213,186.18339365797632,187.90888133110352,189.0765493188407,190.54737605104995,192.43695944368443
459,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,105.95583736895423,hhsize_2,edu_master,age_40a44,293.49565484650736,2360.820505048101,403.4970187777844,0.0,522.694021868627,528.1525418298639,534.2798909459733,539.9910922191552,545.5189291898283,552.231328714128,558.2894225651014,563.8125257813304,582.6622246243502,602.1081726827081,620.3925008184565,640.1761426894536,660.9178086133055,682.9298542055398,695.246181330903,710.8935109464522,726.2394095414437,742.8861787021576,759.3345535217456,776.1315066445147,793.5199260790764
460,dutyp_Apartamento,sex_Mulheres,ban_2,connectio_Rede,99.20165353432782,hhsize_4,edu_master,age_30a34,320.153429875452,2305.634165655184,403.4970187777844,0.0,304.7585080478624,308.3122574876918,311.5440486742733,315.3362201600924,318.75055435463486,321.927601713213,326.4457650870217,329.80608506120296,366.9547183291523,403.32032030213065,440.9872323340573,476.4631762819039,512.0537315113228,546.1463792978258,528.644424914718,558.3016237457045,587.8080202908501,614.9457670701796,643.2164237456191,671.8025798913973,699.3056319930614
461,dutyp_Casa,sex_Mulheres,ban_4,connectio_Rede,120.93003959820652,hhsize_3,edu_primary,age_35a39,433.40255720234273,3071.971524877017,403.4970187777844,1214.2768173905906,596.2807679860456,602.7260934113247,609.9572185224384,616.6438165933164,623.5008221922458,630.5659483474635,637.0017567540948,643.8785552443503,677.115203656801,711.7445500028042,745.7744874145961,778.6002715545092,808.5790226939812,837.7696733108264,738.4752194175209,751.0634707319667,761.2649031138287,770.9522949098498,778.1572794834041,784.8417666327342,789.0702170349807
462,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,100.4893848594121,hhsize_4,edu_master,age_65a69,285.7634917372854,3067.186336408581,403.4970187777844,0.0,179.90965722258804,181.4480718443971,183.13629228828236,185.96723355565135,187.70700368336816,189.9362363423268,192.15721694070277,193.91193659422282,223.82551115474632,251.67537711706476,276.73820682568737,301.94041695606853,325.87562708152797,348.6023329224999,406.53434542732265,421.07361006003777,433.02858620060744,444.6165500114678,453.843216138205,460.9322417180574,467.60508902663554
463,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,119.35823585655493,hhsize_5,edu_primary,age_35a39,278.868977664885,3478.531932092129,403.4970187777844,563.2098025490545,306.19693917594753,309.31275731642165,313.2843982988227,316.67383823737663,320.1785142031482,323.8214228142559,327.17191922568406,330.59221706693756,290.8883269385251,250.07061543138627,205.64767919780124,157.74021826249592,107.4603349327947,54.993870616749255,89.76064492300941,56.15363396439116,23.838558558628588,0.0,0.0,0.0,0.0
464,dutyp_Casa,sex_Mulheres,ban_1,connectio_Poço,85.41447088641685,hhsize_5,edu_primary,age_55a59,204.25416732697929,3328.3845703910024,403.4970187777844,173.46303818967223,93.0795576775076,93.8951524668421,94.97966978967115,96.07609572138715,97.30923055580456,98.26797644995358,99.08030717000118,99.9618847916534,42.535876972300876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
465,dutyp_Casa,sex_Homens,ban_4,connectio_Poço,99.44370534672314,hhsize_5,edu_master,age_35a39,356.0685242927478,3365.935382730207,403.4970187777844,0.0,133.28598699054828,134.61828238111917,136.73646420785317,138.10753956743667,139.75485069991865,141.26444809246922,142.36569841388945,143.84219612707597,107.6181250019237,69.94095538469561,29.228078592055784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
466,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,130.91676385964456,hhsize_5,edu_primary,age_75a79,306.98889055563257,3458.002579336063,403.4970187777844,0.0,461.6206483205336,467.48890235537675,472.43464615812746,477.3135388366067,483.16396801387145,487.69055839884106,493.71856401210704,499.9115242336746,463.62109204422603,428.923369149909,392.6232540824051,352.54998424493266,312.50485591985,269.88372234623324,334.0261001877164,308.77757212159656,285.07848492027625,260.31396242363513,237.67786425239498,215.30168509070026,192.4810607277742
467,dutyp_Casa,sex_Homens,ban_2,connectio_Poço,145.67415713974518,hhsize_6,edu_master,age_80anosou,228.7902993955664,3602.9200803898707,403.4970187777844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
468,dutyp_Casa,sex_Homens,ban_1,connectio_Poço,57.080112730020396,hhsize_1,edu_master,age_80anosou,189.82547180685668,2247.9178182880723,403.4970187777844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
469,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,114.1538192084577,hhsize_3,edu_master,age_20a24,285.0940130258992,3022.159956592805,403.4970187777844,913.9464229931433,828.277246592046,839.7541785449182,847.2079026001624,856.3594236477502,866.6548048773041,875.7435330815164,886.7719994195766,896.0009210384575,909.7344007726529,920.0703010702282,934.7755947091304,945.2142740995752,956.7863507030228,969.1753581852464,925.4486847800604,929.6764470719983,935.7050323500972,939.5430039540771,942.9720998200278,946.5259037870715,946.8756629103545
470,dutyp_Apartamento,sex_Homens,ban_1,connectio_Rede,151.59360238460883,hhsize_3,edu_primary,age_25a29,296.6710772978928,2747.9384052820296,403.4970187777844,1500.8702664876325,532.3064300560951,537.896802029296,543.266189205831,549.1859161466598,555.4772084716046,561.5700263807732,568.1300577625468,575.0514784998021,596.7785539716718,617.5263939592469,642.6197076551438,669.5088072218783,696.4020012183481,724.2875848417727,667.1944604463897,686.1978238876843,703.6800362889118,722.403885076662,741.011361344731,760.4242187934483,780.0287926417302
471,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,64.76267507297047,hhsize_4,edu_primary,age_55a59,292.73512232751966,3091.0535206514824,403.4970187777844,675.2710650697248,342.61086276750103,346.1040689097496,349.94886157284975,353.9155094980756,358.00445231394076,361.8659264069609,365.6132226508722,369.4039474943499,388.1820680229265,403.14693820899686,413.748179881993,420.8425216651311,426.3074735921821,429.96178733795006,459.10600706024405,459.630099654152,457.5643679413681,453.86208079890434,447.7265884464354,439.6361304084765,429.66083363118827
472,dutyp_Apartamento,sex_Mulheres,ban_1,connectio_Rede,157.0828814536704,hhsize_4,edu_primary,age_45a49,292.87033041968084,2856.9426513199314,403.4970187777844,334.32286124459614,666.3513371325621,674.2987467569185,681.3333154291091,688.723015301334,696.4115327734306,704.2975043049195,711.5973654954607,720.0401197851547,750.4864137568761,779.871016760788,811.1774486669863,842.3493061619793,872.8792898272166,903.7358671229994,828.8977040927472,847.0701378615637,864.198935532128,880.321638449207,895.7072113234688,910.0492929065559,924.1052674893082
473,dutyp_Apartamento,sex_Mulheres,ban_1,connectio_Rede,113.46448878142392,hhsize_4,edu_primary,age_55a59,296.4062999411148,2978.428442782097,403.4970187777844,472.33252228289734,299.6348476387943,302.6131009779529,306.00832674429574,309.3673234758558,313.0446179250446,316.45953156221464,319.5575244465216,323.0551804491463,347.4781113450489,368.6412312316348,389.73083983294737,408.27272827010484,425.9062228684183,442.8598986607825,470.53903896283566,487.05370182755416,502.390468666164,517.2772568907468,531.0607206611919,544.5985411760212,558.0306813298329
474,dutyp_Casa,sex_Mulheres,ban_2,connectio_Rede,73.40976630543864,hhsize_5,edu_master,age_35a39,310.1613361758017,2979.9012290474193,403.4970187777844,0.0,340.58755843904135,344.02900944302604,348.52295253999307,352.22720623269265,356.0922456114958,360.2687443937979,363.9211785193326,367.7759133524663,345.1084160193691,322.0812660999113,297.11481799908034,269.06648458007726,239.15652723403034,208.21780915921585,205.0266129736055,187.75059120712297,172.14487432482235,157.17845854814416,143.4939103433455,131.32789380562818,119.94564490993805
475,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,133.00792094553023,hhsize_2,edu_master,age_35a39,287.7221703090746,2519.427259159192,403.4970187777844,0.0,341.5298798975732,344.8339150098606,349.303675201755,353.08740084344066,357.0057377191607,361.044441218542,364.7061498832401,368.63275692489975,384.5827113008239,401.30481112043356,417.2290671929592,432.9358377663009,447.98454920027297,463.3141662712002,500.4874705242922,514.7542641701718,529.7513587260825,545.724570461181,561.4965530745134,578.0896854266168,595.8061551902347
