,index,w_dutyp,w_sex,w_ban,w_connectio,e_sqm,e_hhsize,e_edu,w_age,Water,Electricity,w,wf
308,308,dutyp_Casa,sex_Homens,ban_2,connectio_Rede,127.91562323365032,hhsize_4,edu_primary,age_50a54,858.2589393575691,13952.20226801633,403.4970187777844,0.0
309,309,dutyp_Apartamento,sex_Homens,ban_no,connectio_Rede,111.54245836683174,hhsize_2,edu_master,age_30a34,179.9538963427391,8922.217977826924,403.4970187777844,0.0
310,310,dutyp_Apartamento,sex_Homens,ban_2,connectio_Outra,111.66869192740086,hhsize_5,edu_master,age_60a64,587.154560637269,11367.175512291351,403.4970187777844,0.0
311,311,dutyp_Casa,sex_Mulheres,ban_no,connectio_Rede,116.910835130858,hhsize_6,edu_master,age_55a59,165.05357348527141,14579.763142387417,403.4970187777844,0.0
312,312,dutyp_Casa,sex_Mulheres,ban_1,connectio_Outra,88.25514449851107,hhsize_4,edu_master,age_50a54,498.8009655727408,12691.155288339556,403.4970187777844,0.0
313,313,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,160.78792686022683,hhsize_5,edu_primary,age_35a39,801.5867179260864,15522.475341263069,403.4970187777844,423.6420285163131
314,314,dutyp_Apartamento,sex_Homens,ban_2,connectio_Rede,143.75277233519762,hhsize_4,edu_primary,age_55a59,889.5243448838909,12098.524470680906,403.4970187777844,21.831521630705662
315,315,dutyp_Apartamento,sex_Homens,ban_3,connectio_Rede,96.97536374470852,hhsize_2,edu_master,age_35a39,1013.1286362601543,8046.551835037364,403.4970187777844,0.0
316,316,dutyp_Apartamento,sex_Homens,ban_2,connectio_Rede,121.50608601062937,hhsize_1,edu_primary,age_20a24,866.8000144552068,9146.341297713168,403.4970187777844,3108.1784816566255
317,317,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,129.32739028720414,hhsize_4,edu_primary,age_35a39,782.4657177296166,14549.44819358364,403.4970187777844,629.8309799001505
318,318,dutyp_Apartamento,sex_Mulheres,ban_1,connectio_Rede,135.21369684615905,hhsize_5,edu_primary,age_25a29,796.5183029818864,12758.178003939087,403.4970187777844,1207.6949697917241
319,319,dutyp_Apartamento,sex_Mulheres,ban_4,connectio_Rede,103.58219666847631,hhsize_5,edu_master,age_50a54,1251.331184699704,11376.116421214005,403.4970187777844,0.0
320,320,dutyp_Casa,sex_Mulheres,ban_no,connectio_Poço,95.30702729955564,hhsize_4,edu_master,age_40a44,-109.74014027145293,13051.605529520146,403.4970187777844,0.0
321,321,dutyp_Casa,sex_Mulheres,ban_3,connectio_Poço,70.29131932056899,hhsize_3,edu_primary,age_80anosou,751.9489557740775,11955.234568104863,403.4970187777844,540.356346884733
322,322,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,58.96870943235215,hhsize_2,edu_master,age_45a49,818.4012023458469,9840.914030462533,403.4970187777844,0.0
323,323,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,99.37956351309583,hhsize_1,edu_primary,age_75a79,810.785368847493,10372.055366796376,403.4970187777844,0.0
324,324,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,149.60934165162428,hhsize_3,edu_primary,age_80anosou,812.5909021037115,13068.005631360977,403.4970187777844,970.2534762267629
325,325,dutyp_Apartamento,sex_Mulheres,ban_3,connectio_Rede,72.15901866710124,hhsize_3,edu_master,age_35a39,1024.2755199500343,9166.686912580308,403.4970187777844,0.0
326,326,dutyp_Casa,sex_Mulheres,ban_3,connectio_Rede,70.68382902420458,hhsize_2,edu_master,age_30a34,1032.4385203405893,9309.947120147714,403.4970187777844,0.0
327,327,dutyp_Apartamento,sex_Mulheres,ban_2,connectio_Poço,148.64772040587704,hhsize_4,edu_master,age_40a44,615.9431643395066,10341.04229645646,403.4970187777844,0.0
328,328,dutyp_Casa,sex_Mulheres,ban_3,connectio_Rede,53.06626901476206,hhsize_3,edu_master,age_45a49,1013.4365107049664,10825.058118926272,403.4970187777844,0.0
329,329,dutyp_Casa,sex_Mulheres,ban_2,connectio_Rede,50.26914729124898,hhsize_2,edu_master,age_30a34,858.8057848755942,10069.175762680457,403.4970187777844,0.0
330,330,dutyp_Apartamento,sex_Mulheres,ban_no,connectio_Rede,64.85609975135614,hhsize_5,edu_master,age_45a49,194.83805733994987,10085.455842357851,403.4970187777844,0.0
331,331,dutyp_Apartamento,sex_Mulheres,ban_1,connectio_Rede,90.64975191331808,hhsize_5,edu_master,age_20a24,810.5551371522148,11421.240817793709,403.4970187777844,631.0077949242475
332,332,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,128.0550072678733,hhsize_3,edu_master,age_40a44,799.5520165397727,11296.461579549286,403.4970187777844,0.0
333,333,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,141.4103716128165,hhsize_3,edu_master,age_45a49,802.1429854556645,12421.565371244322,403.4970187777844,0.0
334,334,dutyp_Casa,sex_Mulheres,ban_no,connectio_Rede,158.49664293371862,hhsize_5,edu_master,age_45a49,181.63780141375682,14069.922483751565,403.4970187777844,0.0
335,335,dutyp_Apartamento,sex_Mulheres,ban_3,connectio_Rede,60.625541342311145,hhsize_4,edu_master,age_45a49,1033.085640165153,9522.009971720288,403.4970187777844,0.0
336,336,dutyp_Apartamento,sex_Mulheres,ban_no,connectio_Rede,81.28985241178606,hhsize_4,edu_primary,age_50a54,192.5193298539351,11052.752011739174,403.4970187777844,523.5574094899523
337,337,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,31.68194972162401,hhsize_4,edu_master,age_65a69,791.8497956974115,11016.50468326252,403.4970187777844,0.0
338,338,dutyp_Apartamento,sex_Mulheres,ban_2,connectio_Rede,173.87830178935315,hhsize_3,edu_primary,age_50a54,878.4851225963573,12008.974014258582,403.4970187777844,0.0
339,339,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,174.7811487698988,hhsize_3,edu_master,age_30a34,800.1411655172952,11667.119923278568,403.4970187777844,0.0
340,340,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,106.4091055875038,hhsize_2,edu_master,age_35a39,797.8819760738477,9982.48136746939,403.4970187777844,0.0
341,341,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,140.22996381179115,hhsize_4,edu_master,age_45a49,817.9983564144203,13338.877033813045,403.4970187777844,0.0
342,342,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,99.51291113252859,hhsize_2,edu_master,age_60a64,827.0581968945614,10469.400876504853,403.4970187777844,0.0
343,343,dutyp_Casa,sex_Mulheres,ban_1,connectio_Outra,97.16852728945543,hhsize_3,edu_master,age_50a54,501.4248817802308,11284.125554807046,403.4970187777844,0.0
344,344,dutyp_Apartamento,sex_Mulheres,ban_1,connectio_Rede,112.0886864852318,hhsize_4,edu_master,age_40a44,811.2516227754571,10520.828492149383,403.4970187777844,0.0
345,345,dutyp_Apartamento,sex_Mulheres,ban_1,connectio_Rede,64.56913711016676,hhsize_4,edu_master,age_35a39,809.1027816525484,9667.307857161179,403.4970187777844,0.0
346,346,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,108.68808125610443,hhsize_5,edu_primary,age_75a79,829.7408345705893,14397.273957062784,403.4970187777844,0.0
347,347,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,141.3733145631847,hhsize_4,edu_primary,age_65a69,830.1387149152603,14517.290915266687,403.4970187777844,378.9859149143175
348,348,dutyp_Casa,sex_Homens,ban_2,connectio_Rede,128.17208900271402,hhsize_4,edu_primary,age_55a59,869.2468784058341,14158.887866418401,403.4970187777844,103.08513531231263
349,349,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,128.17208900271402,hhsize_4,edu_master,age_55a59,801.7095432034338,12906.9239848784,403.4970187777844,0.0
350,350,dutyp_Apartamento,sex_Homens,ban_1,connectio_Rede,72.18699473166821,hhsize_3,edu_primary,age_55a59,821.7496766140825,10262.25438845128,403.4970187777844,892.4919652789738
351,351,dutyp_Casa,sex_Mulheres,ban_2,connectio_Rede,82.95132045215993,hhsize_3,edu_primary,age_35a39,864.8949337785263,12461.142560930537,403.4970187777844,1008.7572231078414
352,352,dutyp_Casa,sex_Mulheres,ban_1,connectio_Poço,46.67971723141208,hhsize_4,edu_master,age_50a54,542.1315189736532,11084.375524673556,403.4970187777844,0.0
353,353,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,129.21003340195094,hhsize_4,edu_master,age_40a44,801.4910600530034,12245.203614195976,403.4970187777844,0.0
354,354,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,123.95514729911028,hhsize_2,edu_master,age_60a64,797.9758837850917,10986.374652687966,403.4970187777844,0.0
355,355,dutyp_Casa,sex_Mulheres,ban_2,connectio_Rede,135.9524236660404,hhsize_3,edu_primary,age_50a54,896.1734402610182,12468.423560887419,403.4970187777844,65.93747879440232
356,356,dutyp_Apartamento,sex_Mulheres,ban_2,connectio_Rede,163.44520619956438,hhsize_5,edu_master,age_30a34,877.8708269871042,12721.36877124753,403.4970187777844,0.0
357,357,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,161.40114875176408,hhsize_4,edu_master,age_35a39,782.1180028127181,13583.317044872072,403.4970187777844,0.0
358,358,dutyp_Apartamento,sex_Homens,ban_1,connectio_Rede,150.50188257941548,hhsize_7,edu_master,age_65a69,814.9025539788253,15372.302270794486,403.4970187777844,0.0
359,359,dutyp_Apartamento,sex_Mulheres,ban_1,connectio_Rede,154.3700683646994,hhsize_2,edu_primary,age_55a59,813.4580469453363,10739.755425996178,403.4970187777844,836.1141866129584
360,360,dutyp_Casa,sex_Homens,ban_1,connectio_Poço,62.77748021828813,hhsize_4,edu_primary,age_35a39,526.2427534940547,13193.247816491605,403.4970187777844,404.34312759873944
361,361,dutyp_Apartamento,sex_Homens,ban_no,connectio_Poço,116.16310117737386,hhsize_4,edu_primary,age_65a69,-81.57225508327848,12198.968928286698,403.4970187777844,454.5320731766311
362,362,dutyp_Apartamento,sex_Homens,ban_2,connectio_Rede,90.12957292026177,hhsize_4,edu_master,age_35a39,877.4523559210012,10227.200363116512,403.4970187777844,0.0
363,363,dutyp_Apartamento,sex_Homens,ban_2,connectio_Rede,53.675264978005686,hhsize_4,edu_master,age_30a34,881.6751587701608,9270.933340675225,403.4970187777844,0.0
364,364,dutyp_Apartamento,sex_Homens,ban_1,connectio_Rede,68.95549416875782,hhsize_1,edu_master,age_40a44,814.5974178143193,7320.004951382624,403.4970187777844,0.0
365,365,dutyp_Apartamento,sex_Homens,ban_1,connectio_Poço,137.33114537920375,hhsize_3,edu_primary,age_25a29,527.8110250061457,11570.245398096396,403.4970187777844,1214.7883210699397
366,366,dutyp_Apartamento,sex_Mulheres,ban_2,connectio_Rede,165.85566247535752,hhsize_2,edu_master,age_25a29,873.1254059809648,9495.310005583291,403.4970187777844,0.0
367,367,dutyp_Casa,sex_Mulheres,ban_2,connectio_Rede,152.44187933089972,hhsize_5,edu_master,age_30a34,842.5002497868833,13546.397110702883,403.4970187777844,0.0
368,368,dutyp_Apartamento,sex_Mulheres,ban_3,connectio_Rede,152.55550002919944,hhsize_4,edu_master,age_30a34,1019.5351961303661,11223.146212123784,403.4970187777844,0.0
369,369,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,61.98407943142588,hhsize_3,edu_primary,age_50a54,814.325112028647,11839.649897876798,403.4970187777844,542.6420161096678
370,370,dutyp_Casa,sex_Mulheres,ban_3,connectio_Rede,80.28312423487634,hhsize_4,edu_master,age_75a79,1025.4828103626598,11794.628721132598,403.4970187777844,0.0
371,371,dutyp_Casa,sex_Mulheres,ban_5,connectio_Rede,75.74904463010115,hhsize_3,edu_primary,age_80anosou,1057.0733550990203,11916.626541535024,403.4970187777844,1041.0119871433913
372,372,dutyp_Casa,sex_Mulheres,ban_2,connectio_Poço,113.04387787953269,hhsize_5,edu_master,age_35a39,595.0326712858607,13948.861851622069,403.4970187777844,0.0
373,373,dutyp_Casa,sex_Mulheres,ban_no,connectio_Rede,168.64169952084117,hhsize_5,edu_primary,age_60a64,193.2214563600585,15798.82124754752,403.4970187777844,58.82509920819533
374,374,dutyp_Casa,sex_Mulheres,ban_2,connectio_Outra,200.2736359797572,hhsize_4,edu_primary,age_55a59,538.8998176801513,15241.852524888804,403.4970187777844,779.9287036349508
375,375,dutyp_Casa,sex_Mulheres,ban_2,connectio_Outra,29.23401057407013,hhsize_1,edu_primary,age_40a44,586.5826940135322,9550.467884978112,403.4970187777844,333.8525568741547
376,376,dutyp_Casa,sex_Mulheres,ban_1,connectio_Outra,81.75903463604695,hhsize_2,edu_master,age_35a39,494.50843378258384,9826.42526227202,403.4970187777844,0.0
377,377,dutyp_Apartamento,sex_Mulheres,ban_1,connectio_Rede,77.34616210086466,hhsize_3,edu_master,age_45a49,816.9343183714043,8624.767565981454,403.4970187777844,0.0
378,378,dutyp_Casa,sex_Homens,ban_2,connectio_Rede,84.05468814703123,hhsize_5,edu_collage,age_50a54,884.1820134383153,13656.232731420045,403.4970187777844,5077.776309694877
379,379,dutyp_Apartamento,sex_Homens,ban_no,connectio_Rede,115.98358840758856,hhsize_5,edu_master,age_25a29,187.0916235567669,12046.211756073279,403.4970187777844,0.0
380,380,dutyp_Casa,sex_Homens,ban_no,connectio_Rede,78.19791346463651,hhsize_3,edu_master,age_50a54,181.15724061045074,11386.678349102107,403.4970187777844,0.0
381,381,dutyp_Casa,sex_Homens,ban_3,connectio_Poço,129.69783516189065,hhsize_1,edu_primary,age_45a49,731.2381634930397,11564.673242093992,403.4970187777844,0.0
382,382,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,108.83515134082865,hhsize_5,edu_master,age_40a44,811.8350549356943,13072.820789442541,403.4970187777844,0.0
383,383,dutyp_Casa,sex_Homens,ban_2,connectio_Rede,109.0243542611258,hhsize_3,edu_collage,age_40a44,853.6459574361127,12731.402644476155,403.4970187777844,5960.054930723094
384,384,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,106.83022090022945,hhsize_4,edu_master,age_80anosou,811.1853574425434,12936.918161956106,403.4970187777844,0.0
385,385,dutyp_Casa,sex_Homens,ban_2,connectio_Rede,152.39971272310072,hhsize_2,edu_master,age_55a59,866.4105696377388,11827.272310743208,403.4970187777844,0.0
386,386,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,176.5925612910144,hhsize_2,edu_master,age_40a44,793.312560487723,12185.677199016975,403.4970187777844,0.0
387,387,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,94.08364507320884,hhsize_2,edu_collage,age_30a34,771.231164312567,11742.545706939049,403.4970187777844,7289.409310577614
388,388,dutyp_Casa,sex_Homens,ban_2,connectio_Rede,80.75461710504159,hhsize_2,edu_master,age_40a44,866.0686741127507,10435.713142625504,403.4970187777844,0.0
389,389,dutyp_Casa,sex_Homens,ban_no,connectio_Rede,134.27488419049834,hhsize_1,edu_master,age_60a64,182.75249252110078,9968.01969593475,403.4970187777844,0.0
390,390,dutyp_Casa,sex_Homens,ban_1,connectio_Outra,84.56932222827858,hhsize_2,edu_master,age_35a39,484.84638917647436,10038.844639820816,403.4970187777844,0.0
391,391,dutyp_Casa,sex_Homens,ban_1,connectio_Poço,148.4524707766105,hhsize_3,edu_master,age_40a44,526.1325196550785,12696.0825162966,403.4970187777844,0.0
392,392,dutyp_Casa,sex_Homens,ban_3,connectio_Rede,80.96363906127306,hhsize_6,edu_master,age_45a49,1019.9763994722036,13617.35282812971,403.4970187777844,0.0
393,393,dutyp_Casa,sex_Homens,ban_no,connectio_Rede,34.62205205133661,hhsize_4,edu_master,age_60a64,201.32259763054174,11562.225109462219,403.4970187777844,0.0
394,394,dutyp_Apartamento,sex_Homens,ban_1,connectio_Rede,134.1149415785099,hhsize_5,edu_primary,age_45a49,817.1322884565999,13266.893512707895,403.4970187777844,194.9019691526472
395,395,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,115.83922075728655,hhsize_3,edu_master,age_50a54,794.969865590604,11528.123589827972,403.4970187777844,0.0
396,396,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,95.83917275218471,hhsize_1,edu_master,age_55a59,771.4307870714485,9499.948018200806,403.4970187777844,0.0
397,397,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,155.34320952345254,hhsize_4,edu_master,age_30a34,777.7132884796443,12699.523039655971,403.4970187777844,0.0
398,398,dutyp_Apartamento,sex_Homens,ban_1,connectio_Rede,59.55733561619761,hhsize_3,edu_master,age_55a59,831.8420641841956,9240.276333457077,403.4970187777844,0.0
399,399,dutyp_Apartamento,sex_Homens,ban_1,connectio_Rede,63.000002420197795,hhsize_3,edu_primary,age_45a49,808.0469096165932,9737.452226128578,403.4970187777844,953.2311330001453
400,400,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,165.39792243616685,hhsize_4,edu_master,age_55a59,802.5183750085968,12985.062125606179,403.4970187777844,0.0
401,401,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,146.53170899698102,hhsize_5,edu_master,age_45a49,787.898063071924,13926.729670518984,403.4970187777844,0.0
402,402,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,139.61585335065726,hhsize_2,edu_primary,age_45a49,802.0258547092891,12704.722518459535,403.4970187777844,940.4444271521771
403,403,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,108.86280436353924,hhsize_4,edu_master,age_80anosou,808.2981003567011,12197.203142348259,403.4970187777844,0.0
404,404,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,142.95653019525275,hhsize_5,edu_master,age_40a44,802.0053875983535,14249.130418681209,403.4970187777844,0.0
405,405,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,35.71794139641045,hhsize_1,edu_master,age_40a44,797.0214999227939,8526.348463293796,403.4970187777844,0.0
406,406,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,112.30785407808749,hhsize_2,edu_master,age_45a49,800.7995424541485,10299.204304056968,403.4970187777844,0.0
407,407,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,106.91431978228577,hhsize_4,edu_primary,age_45a49,784.4693799186681,13658.681717156609,403.4970187777844,546.4076725050559
408,408,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,127.7268042994011,hhsize_3,edu_primary,age_40a44,805.4236137611277,12827.6123043069,403.4970187777844,780.7130894672754
409,409,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,129.4503863814308,hhsize_4,edu_master,age_45a49,799.9519563973668,13260.247529699529,403.4970187777844,0.0
410,410,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,118.99686959495834,hhsize_4,edu_master,age_65a69,802.3084879063631,12649.879696526223,403.4970187777844,0.0
411,411,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,105.9593709355808,hhsize_4,edu_master,age_65a69,785.3297108579079,11867.355528397422,403.4970187777844,0.0
412,412,dutyp_Casa,sex_Mulheres,ban_5,connectio_Rede,163.73599293018952,hhsize_4,edu_primary,age_30a34,1056.328011869603,14886.848680086274,403.4970187777844,995.8620397209525
413,413,dutyp_Casa,sex_Mulheres,ban_no,connectio_Rede,35.82023370188803,hhsize_5,edu_master,age_55a59,156.6417875730158,11373.199009333037,403.4970187777844,0.0
414,414,dutyp_Casa,sex_Mulheres,ban_no,connectio_Rede,95.82032583635569,hhsize_3,edu_master,age_40a44,186.79424902758012,11493.03381179819,403.4970187777844,0.0
415,415,dutyp_Casa,sex_Mulheres,ban_1,connectio_Poço,52.25174207489338,hhsize_4,edu_master,age_60a64,522.135832719653,11234.902533580198,403.4970187777844,0.0
416,416,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,61.94951189454194,hhsize_2,edu_primary,age_20a24,782.3838356628095,10735.831586112025,403.4970187777844,5234.2169398785245
417,417,dutyp_Apartamento,sex_Mulheres,ban_1,connectio_Rede,130.96893975783206,hhsize_3,edu_primary,age_70a74,818.8452809739804,10705.034152096894,403.4970187777844,1228.9280491811062
418,418,dutyp_Apartamento,sex_Mulheres,ban_1,connectio_Rede,128.7801507018296,hhsize_2,edu_master,age_70a74,817.580694051644,8991.378842125412,403.4970187777844,0.0
419,419,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,120.86117643778513,hhsize_2,edu_master,age_55a59,809.1668427136874,10198.732122164643,403.4970187777844,0.0
420,420,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,102.1874242262023,hhsize_3,edu_primary,age_65a69,814.236018397126,13066.148887151458,403.4970187777844,929.363963192279
421,421,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,145.01433015826032,hhsize_4,edu_master,age_25a29,791.0815018594926,12497.485713973658,403.4970187777844,0.0
422,422,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,75.18172602728988,hhsize_3,edu_master,age_50a54,813.4423064158859,11494.298512434178,403.4970187777844,0.0
423,423,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,152.6964978264099,hhsize_2,edu_master,age_50a54,812.6151296048686,10388.268145194708,403.4970187777844,0.0
424,424,dutyp_Apartamento,sex_Mulheres,ban_1,connectio_Rede,101.55295232736424,hhsize_1,edu_master,age_45a49,804.4539738662577,7562.494069335094,403.4970187777844,0.0
425,425,dutyp_Apartamento,sex_Mulheres,ban_1,connectio_Rede,110.93811816108904,hhsize_1,edu_master,age_45a49,812.6979398173565,6970.749586395952,403.4970187777844,0.0
426,426,dutyp_Apartamento,sex_Mulheres,ban_2,connectio_Rede,115.76601253670022,hhsize_4,edu_master,age_35a39,881.4555308343307,10378.003100570222,403.4970187777844,0.0
427,427,dutyp_Casa,sex_Mulheres,ban_2,connectio_Rede,70.33386967073707,hhsize_3,edu_primary,age_75a79,871.7790949108457,12905.895638298876,403.4970187777844,0.0
428,428,dutyp_Casa,sex_Mulheres,ban_2,connectio_Rede,119.04553799424187,hhsize_1,edu_collage,age_50a54,879.0644800399208,8991.587653761893,403.4970187777844,4147.549547495032
429,429,dutyp_Apartamento,sex_Mulheres,ban_no,connectio_Poço,111.53201888984388,hhsize_6,edu_primary,age_35a39,-85.48679956417088,13641.585702789851,403.4970187777844,1289.8229292993294
430,430,dutyp_Casa,sex_Mulheres,ban_1,connectio_Poço,182.26231101564912,hhsize_4,edu_master,age_80anosou,541.0080702987802,13829.410974871447,403.4970187777844,0.0
431,431,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,84.00747229532041,hhsize_4,edu_master,age_75a79,803.8901530225221,12125.719241655008,403.4970187777844,0.0
432,432,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,71.2608343203884,hhsize_4,edu_master,age_70a74,811.3884812241303,12351.609212256497,403.4970187777844,0.0
433,433,dutyp_Casa,sex_Mulheres,ban_2,connectio_Rede,73.30042905440895,hhsize_3,edu_primary,age_50a54,851.7270405043358,12166.255053115858,403.4970187777844,301.5836149758947
434,434,dutyp_Apartamento,sex_Mulheres,ban_3,connectio_Rede,67.31331279933723,hhsize_4,edu_primary,age_35a39,1023.0279849987363,11335.300754846041,403.4970187777844,449.30609182938014
435,435,dutyp_Apartamento,sex_Mulheres,ban_no,connectio_Rede,78.61349533099232,hhsize_1,edu_primary,age_30a34,174.30265536693506,8300.704874969715,403.4970187777844,954.4219869988581
436,436,dutyp_Apartamento,sex_Mulheres,ban_3,connectio_Rede,61.590176996924455,hhsize_7,edu_master,age_65a69,1026.6141657022647,12055.384332528462,403.4970187777844,0.0
437,437,dutyp_Casa,sex_Mulheres,ban_2,connectio_Rede,155.75968359889333,hhsize_4,edu_master,age_40a44,892.4949809405491,13706.118736462915,403.4970187777844,0.0
438,438,dutyp_Casa,sex_Mulheres,ban_2,connectio_Rede,119.23894010991795,hhsize_6,edu_master,age_30a34,869.4744738894352,15086.604226684467,403.4970187777844,0.0
439,439,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,88.46785683341906,hhsize_4,edu_master,age_35a39,813.2100971849053,11864.259193756738,403.4970187777844,0.0
440,440,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,100.78929519289427,hhsize_4,edu_master,age_30a34,799.171249892483,12832.499071444236,403.4970187777844,0.0
441,441,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,146.55979420819432,hhsize_3,edu_primary,age_25a29,802.6207297610464,13209.565273080118,403.4970187777844,1678.524084949502
442,442,dutyp_Apartamento,sex_Mulheres,ban_2,connectio_Rede,189.90714903654919,hhsize_5,edu_master,age_20a24,883.2908748313948,13184.099021856067,403.4970187777844,59.18629225405125
443,443,dutyp_Apartamento,sex_Mulheres,ban_2,connectio_Rede,97.27288931655909,hhsize_1,edu_master,age_65a69,887.7412273451596,8043.011048796919,403.4970187777844,0.0
444,444,dutyp_Apartamento,sex_Mulheres,ban_1,connectio_Rede,158.85748979755738,hhsize_1,edu_master,age_45a49,817.0860024771193,7981.907700276745,403.4970187777844,0.0
445,445,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,99.62619202500166,hhsize_5,edu_master,age_45a49,787.1385468096216,13010.056963337744,403.4970187777844,0.0
446,446,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,87.14405110562632,hhsize_5,edu_master,age_45a49,785.5829295019165,13126.564008668362,403.4970187777844,0.0
447,447,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,170.6524275140049,hhsize_1,edu_master,age_40a44,821.0903907434803,10331.124258030564,403.4970187777844,0.0
448,448,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,169.55694084367076,hhsize_6,edu_primary,age_60a64,795.1028223492143,16189.598175146779,403.4970187777844,137.7173633058837
449,449,dutyp_Apartamento,sex_Mulheres,ban_1,connectio_Rede,74.14860001125909,hhsize_3,edu_master,age_55a59,823.4317989037503,8519.729713095463,403.4970187777844,0.0
450,450,dutyp_Apartamento,sex_Mulheres,ban_1,connectio_Rede,115.79558984710378,hhsize_4,edu_master,age_60a64,821.5436987220994,9911.78608152201,403.4970187777844,0.0
451,451,dutyp_Apartamento,sex_Mulheres,ban_1,connectio_Rede,108.01770870587984,hhsize_5,edu_primary,age_60a64,815.5010685720389,12689.368332461774,403.4970187777844,0.0
452,452,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,183.20706831270195,hhsize_5,edu_master,age_65a69,809.0003495326672,14360.960991780668,403.4970187777844,0.0
453,453,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,110.11047832097708,hhsize_7,edu_master,age_40a44,785.9943188175757,16236.630441635913,403.4970187777844,0.0
454,454,dutyp_Casa,sex_Homens,ban_no,connectio_Rede,138.6146833724432,hhsize_5,edu_collage,age_45a49,164.3421156447502,15710.074149268004,403.4970187777844,6125.982681317524
455,455,dutyp_Casa,sex_Mulheres,ban_3,connectio_Rede,107.67068067813636,hhsize_5,edu_master,age_45a49,1000.6093693255136,14038.586313074775,403.4970187777844,0.0
456,456,dutyp_Apartamento,sex_Mulheres,ban_3,connectio_Rede,131.5228150519869,hhsize_1,edu_master,age_50a54,1025.216035550592,7592.818229821942,403.4970187777844,0.0
457,457,dutyp_Casa,sex_Mulheres,ban_3,connectio_Rede,120.99994539278224,hhsize_4,edu_master,age_40a44,1016.7908085081607,13039.882760698116,403.4970187777844,0.0
458,458,dutyp_Casa,sex_Mulheres,ban_1,connectio_Poço,69.86582954915737,hhsize_3,edu_master,age_35a39,528.0318512397711,11361.988668834807,403.4970187777844,0.0
459,459,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,105.95583736895423,hhsize_2,edu_master,age_40a44,806.293873834492,9758.824104198891,403.4970187777844,0.0
460,460,dutyp_Apartamento,sex_Mulheres,ban_2,connectio_Rede,99.20165353432782,hhsize_4,edu_master,age_30a34,879.5283505327486,9530.70266170103,403.4970187777844,0.0
